"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99725599999","2021-04-16T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10158,1","9,9,000,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /0405 1//// 40158 50000 90000 333 91206 555 11005 22005="
"99725599999","2021-04-16T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","060,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10161,1","5,1,000,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /0603 1//// 40161 55000 90100 333 91205 555 11003 22003="
"99725599999","2021-04-16T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","150,1,N,0005,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10166,1","3,1,005,1,+999,9","5,99,0010,1,999","SYN068CMTI2 46/// /1501 1//// 40166 53005 90200 333 91202 555 11001 22001="
"99725599999","2021-04-16T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0005,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10165,1","1,1,007,1,+999,9","5,99,0010,1,999","SYN068CMTI2 46/// /2801 1//// 40165 51007 90300 333 91202 555 11001 22002="
"99725599999","2021-04-16T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10164,1","1,1,003,1,+999,9","5,99,0015,1,999","SYN068CMTI2 46/// /2502 1//// 40164 51003 90400 333 91203 555 11002 22002="
"99725599999","2021-04-16T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10166,1","4,1,000,1,+999,9","5,99,0021,1,999","SYN068CMTI2 46/// /2403 1//// 40166 54000 90500 333 91204 555 11003 22003="
"99725599999","2021-04-16T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10165,1","4,1,000,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /2404 1//// 40165 54000 90600 333 91205 555 11004 22004="
"99725599999","2021-04-16T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10159,1","8,1,005,1,+999,9","5,99,0021,1,999","SYN068CMTI2 46/// /2602 1//// 40159 58005 90700 333 91204 555 11002 22003="
"99725599999","2021-04-16T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10154,1","8,1,012,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /2503 1//// 40154 58012 90800 333 91205 555 11003 22003="
"99725599999","2021-04-16T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10152,1","6,1,013,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /2704 1//// 40152 56013 90900 333 91206 555 11004 22004="
