Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2014,3287,"Central Valley Elec Coop, Inc",NM,99,99
2014,3291,Central Virginia Electric Coop,VA,74,0
2014,3293,Central Wisconsin Elec Coop,WI,26,0
2014,3295,City of Centralia - (WA),WA,34,34
2014,3314,"Chariton Valley Elec Coop, Inc",IA,35,0
2014,3315,"Charles Mix Electric Assn, Inc",SD,17,7
2014,3329,Borough of Chambersburg,PA,36,0
2014,3355,City of Chanute,KS,7,7
2014,3390,"Caddo Electric Coop, Inc",OK,53,0
2014,3400,City of Chaska - (MN),MN,15,0
2014,3408,City of Chattanooga - (TN),GA,299,299
2014,3408,City of Chattanooga - (TN),TN,299,299
2014,3413,PUD No 1 of Chelan County,WA,117,0
2014,3420,City of Cheney - (WA),WA,7,0
2014,3426,Cherokee Electric Coop,AL,28,0
2014,3435,"Cherry-Todd Electric Coop, Inc",NE,5,4
2014,3435,"Cherry-Todd Electric Coop, Inc",SD,12,2
2014,3436,Cherryland Electric Coop Inc,MI,55,55
2014,3461,Cheyenne Light Fuel & Power Co,WY,43,0
2014,3470,Cherokee County Elec Coop Assn,TX,30,0
2014,3475,City of Chickamauga,GA,1,0
2014,3477,City of Chicopee - (MA),MA,16,16
2014,3478,Cimarron Electric Coop,OK,91,91
2014,3486,Chillicothe Municipal Utils,MO,30,5
2014,3495,Chimney Rock Public Power Dist,NE,17,0
2014,3498,Chippewa Valley Electric Coop,WI,29,.
2014,3502,"Choctawhatche Elec Coop, Inc",FL,76,66
2014,3503,"Choptank Electric Coop, Inc",MD,110,0
2014,3522,Chugach Electric Assn Inc,AK,92,.
2014,3527,Choctaw Electric Coop Inc,OK,52,45
2014,3542,Duke Energy Ohio Inc,OH,693,492
2014,3597,Citizens Electric Co - (PA),PA,9,9
2014,3600,Citizens Electric Corporation - (MO),MO,103,0
2014,3634,City of Nixa - (MO),MO,16,.
2014,3641,"Claiborne Electric Coop, Inc",LA,66,0
2014,3644,PUD No 1 of Clallam County,WA,77,7
2014,3647,City of Claremore,OK,25,.
2014,3660,PUD No 1 of Clark County - (WA),WA,213,0
2014,3687,Clark Energy Coop Inc - (KY),KY,76,0
2014,3701,Clark Electric Coop - (WI),WI,35,26
2014,3702,Clarksdale Public Utilities,MS,22,0
2014,3704,City of Clarksville - (TN),TN,73,0
2014,3705,Clarksville Light & Water Co,AR,24,14
2014,3710,City of Clay Center - (KS),KS,12,0
2014,3712,Clay County Electric Coop Corp,AR,18,0
2014,3712,Clay County Electric Coop Corp,MO,1,0
2014,3716,Clay-Union Electric Corp,SD,22,.
2014,3722,Clarke Electric Coop Inc - (IA),IA,36,.
2014,3731,Town of Clayton,NC,5,.
2014,3732,Town of Clayton,DE,2,0
2014,3739,Clearwater Power Company,ID,36,0
2014,3739,Clearwater Power Company,OR,1,0
2014,3739,Clearwater Power Company,WA,7,0
2014,3755,Cleveland Electric Illum Co,OH,1079,987
2014,3757,"Clay Electric Cooperative, Inc",FL,182,0
2014,3758,City of Cleveland - (TN),TN,50,50
2014,3762,City of Cleveland - (OH),OH,276,.
2014,3764,Clearwater-Polk Elec Coop Inc,MN,21,0
2014,3774,City of Clewiston,FL,6,0
2014,3804,Clinton Combined Utility Sys,SC,6,5
2014,3806,"Clinton County Elec Coop, Inc",IL,37,0
2014,3812,City of Clinton - (TN),TN,48,42
2014,3814,City of Clintonville - (WI),WI,14,.
2014,3824,Clyde Light & Power,OH,4,.
2014,3828,Cloverland Electric Co-op,MI,98,0
2014,3839,Coahoma Electric Power Assn,MS,11,.
2014,3841,Coast Electric Power Assn,MS,124,0
2014,3843,Coastal Electric Member Corp,GA,32,15
2014,3844,"Coastal Electric Coop, Inc",SC,34,34
2014,3850,"Codington-Clark Elec Coop, Inc",SD,36,.
2014,3855,Columbia Power System,TN,24,0
2014,3881,City of Cody,WY,10,3
2014,3892,City of Coffeyville - (KS),KS,24,0
2014,3913,City of Colby - (KS),KS,16,0
2014,3915,Coldwater Board of Public Util,MI,18,18
2014,3916,Cobb Electric Membership Corp,GA,193,185
2014,3931,Coles-Moultrie Electric Coop,IL,49,0
2014,3938,"Coleman County Elec Coop, Inc",TX,18,.
2014,3939,City of College Park - (GA),GA,48,.
2014,3940,City of College Station - (TX),TX,50,.
2014,3989,City of Colorado Springs - (CO),CO,210,0
2014,4003,City of Colton - (CA),CA,26,.
2014,4005,"Columbia Basin Elec Cooperative, Inc",OR,7,0
2014,4007,City of Columbia City - (IN),IN,10,5
2014,4008,Columbia Power Coop Assn Inc,OR,4,0
2014,4040,Calhoun County Elec Coop Assn,IA,18,0
2014,4041,"Columbia Rural Elec Assn, Inc",OR,3,0
2014,4041,"Columbia Rural Elec Assn, Inc",WA,31,0
2014,4045,City of Columbia - (MO),MO,62,34
2014,4063,Co-Mo Electric Coop Inc,MO,68,0
2014,4065,City of Columbus - (OH),OH,61,0
2014,4068,City of Columbus - (MS),MS,29,0
2014,4071,"Columbus Electric Coop, Inc",AZ,2,.
2014,4071,"Columbus Electric Coop, Inc",NM,19,.
2014,4073,City of Columbus - (WI),WI,12,0
2014,4110,Commonwealth Edison Co,IL,5484,13
2014,4117,Community Electric Coop,VA,25,4
2014,4146,Concho Valley Elec Coop Inc,TX,51,0
2014,4147,Town of Concord - (MA),MA,12,0
2014,4150,City of Concord - (NC),NC,62,.
2014,4153,"Concordia Electric Coop, Inc",LA,29,29
2014,4160,Callaway Electric Cooperative,MO,37,.
2014,4176,Connecticut Light & Power Co,CT,1047,0
2014,4226,Consolidated Edison Co-NY Inc,NY,2194,0
2014,4237,Consolidated Electric Coop,MO,41,0
2014,4247,Consolidated Water Power Co,WI,28,28
2014,4254,Consumers Energy Co,MI,1957,1957
2014,4262,Cooke County Elec Coop Assn,TX,55,.
2014,4265,Continental Divide El Coop Inc,NM,18,.
2014,4280,Conway Corporation,AR,36,.
2014,4294,City of Cookeville - (TN),TN,24,0
2014,4295,Comanche County Elec Coop Assn,TX,36,0
2014,4296,"Cookson Hills Elec Coop, Inc",OK,43,.
2014,4317,"Coos-Curry Electric Coop, Inc",OR,43,0
2014,4327,Coosa Valley Electric Coop Inc,AL,36,.
2014,4329,"Copper Valley Elec Assn, Inc",AK,14,0
2014,4346,Cooperative L&P Assn Lake County,MN,13,0
2014,4356,Colorado River Comm of Nevada,NV,8,0
2014,4362,Corn Belt Energy Corporation,IL,144,79
2014,4373,Cornhusker Public Power Dist,NE,103,0
2014,4390,City of Corona - (CA),CA,10,0
2014,4401,"Cotton Electric Coop, Inc",OK,74,.
2014,4430,"Covington Electric Coop, Inc",AL,57,0
2014,4432,Coweta-Fayette El Member Corp,GA,81,0
2014,4433,City of Covington - (GA),GA,18,1
2014,4437,City of Covington - (TN),TN,12,0
2014,4442,PUD No 1 of Cowlitz County,WA,108,11
2014,4459,Cozad Board of Public Works,NE,17,.
2014,4471,Craig-Botetourt Electric Coop,VA,13,0
2014,4471,Craig-Botetourt Electric Coop,WV,1,0
2014,4508,"Crawfordsville Elec, Lgt & Pwr",IN,24,0
2014,4509,Craighead Electric Coop Corp,AR,78,0
2014,4524,"Crawford Electric Coop, Inc",MO,42,0
2014,4527,City of Crete,NE,8,.
2014,4538,Crisp County Power Comm,GA,27,27
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,91,0
2014,4604,City of Crystal Falls,MI,8,0
2014,4607,City of Cuba City,WI,8,0
2014,4610,City of Cuero - (TX),TX,6,.
2014,4617,Cullman Power Board,AL,15,0
2014,4618,"Cullman Electric Coop, Inc",AL,69,0
2014,4619,Town of Culpeper- (VA),VA,6,0
2014,4622,"Cumberland Valley Electric, Inc.",KY,57,.
2014,4622,"Cumberland Valley Electric, Inc.",TN,2,.
2014,4624,Cumberland Elec Member Corp,TN,130,100
2014,4632,Cuming County Public Pwr Dist,NE,37,.
2014,4667,City of Cushing - (OK),OK,13,.
2014,4671,Custer Public Power District,NE,95,13
2014,4675,Cuivre River Electric Coop Inc,MO,117,70
2014,4683,City of Cuyahoga Falls - (OH),OH,37,0
2014,4704,"DS&O Electric Cooperative, Inc.",KS,30,0
2014,4715,Dahlberg Light & Power Co,WI,36,0
2014,4717,Dakota Valley Elec Coop Inc,ND,77,0
2014,4720,Dakota Energy Coop Inc,SD,12,.
2014,4743,"Consumers Power, Inc",OR,72,72
2014,4744,Dalton Utilities,GA,66,0
2014,4794,City of Danville - (VA),VA,69,0
2014,4796,"Darke Rural Electric Coop, Inc",OH,10,.
2014,4836,City of David City,NE,5,.
2014,4848,Daviess Martin County R E M C,IN,22,12
2014,4911,Dawson Power District,NE,169,169
2014,4920,City of Dayton - (TN),TN,9,0
2014,4922,Dayton Power & Light Co,OH,490,.
2014,4939,"Deaf Smith Electric Coop, Inc",TX,93,15
2014,4958,Decatur Utilities,AL,59,0
2014,4960,Decatur County Rural E M C,IN,25,.
2014,4975,Deep East Texas Elec Coop Inc,TX,105,0
2014,5015,Delano Municipal Utilities,MN,10,1
2014,5027,Delmarva Power,DE,276,0
2014,5027,Delmarva Power,MD,180,0
2014,5056,City of Denison - (IA),IA,20,20
2014,5063,City of Denton - (TX),TX,106,.
2014,5070,Delaware Electric Cooperative,DE,87,87
2014,5078,"Denton County Elec Coop, Inc",TX,137,137
2014,5086,Delta Montrose Electric Assn,CO,49,49
2014,5107,City of Detroit - (MI),MI,192,39
2014,5109,DTE Electric Company,MI,3599,10
2014,5111,City of Detroit Lakes - (MN),MN,22,0
2014,5148,City of Dickson,TN,42,0
2014,5175,Dixie Electric Power Assn,MS,93,0
2014,5202,Dixie Electric Membership Corp,LA,146,146
2014,5204,Dixie Electric Coop,AL,57,.
2014,5309,City of Dothan - (AL),AL,40,40
2014,5325,City of Douglas,GA,15,0
2014,5326,PUD No 1 of Douglas County,WA,55,.
2014,5327,Douglas Electric Coop - (OR),OR,37,.
2014,5328,"Douglas Electric Coop, Inc",SD,37,.
2014,5335,City of Dover - (DE),DE,50,50
2014,5336,City of Dover - (OH),OH,13,13
2014,5394,Dubois Rural Electric Coop Inc,IN,34,0
2014,5399,Duck River Elec Member Corp,TN,109,4
2014,5416,"Duke Energy Carolinas, LLC",NC,2094,0
2014,5416,"Duke Energy Carolinas, LLC",SC,686,0
2014,5417,Dunn County Electric Coop,WI,40,0
2014,5429,City of Duncan - (OK),OK,14,3
2014,5480,Town of Danvers,MA,5,5
2014,5487,Duquesne Light Co,PA,546,0
2014,5509,City of Dyersburg,TN,31,0
2014,5535,Egyptian Electric Coop Assn,IL,68,64
2014,5551,City of Eagle River - (WI),WI,10,4
2014,5574,East Central Energy,MN,110,0
2014,5574,East Central Energy,WI,17,0
2014,5575,City of East Grand Forks - (MN),MN,16,0
2014,5578,East Mississippi Elec Pwr Assn,MS,86,0
2014,5582,City of East Point - (GA),GA,20,.
2014,5585,Eastern Illinois Elec Coop,IL,69,69
2014,5588,East-Central Iowa Rural Elec Coop,IA,72,72
2014,5598,East Central Oklahoma Elec Coop Inc,OK,78,0
2014,5605,Eastern Iowa Light & Power Coop,IA,172,12
2014,5609,Eastern Maine Electric Coop,ME,20,0
2014,5625,Easton Utilities Comm,MD,15,15
2014,5632,Eau Claire Electric Coop,WI,54,.
2014,5644,"Edisto Electric Coop, Inc",SC,60,0
2014,5656,Edgecombe-Martin County E M C,NC,36,0
2014,5661,City of Edmond - (OK),OK,32,.
2014,5701,El Paso Electric Co,NM,59,30
2014,5701,El Paso Electric Co,TX,259,190
2014,5730,City of Elberton,GA,12,0
2014,5742,Eldridge City Utilities,IA,1,.
2014,5748,Electric Energy Inc,KY,1,0
2014,5760,City of Elizabeth City - (NC),NC,28,0
2014,5763,City of Elizabethton - (TN),TN,38,35
2014,5773,City of Elk River,MN,28,0
2014,5777,City of Elkhorn - (WI),WI,6,4
2014,5780,Elkhorn Rural Public Pwr Dist,NE,83,68
2014,5832,Elmhurst Mutual Power & Light Co,WA,19,12
2014,5841,City of Ely - (MN),MN,6,.
2014,5860,Empire District Electric Co,AR,8,0
2014,5860,Empire District Electric Co,KS,17,0
2014,5860,Empire District Electric Co,MO,251,0
2014,5860,Empire District Electric Co,OK,12,0
2014,5862,"Empire Electric Assn, Inc",CO,74,63
2014,5862,"Empire Electric Assn, Inc",UT,3,3
2014,5905,Excelsior Electric Member Corp,GA,37,0
2014,5929,"Fairfield Electric Coop, Inc",SC,61,0
2014,5930,Village of Fairport - (NY),NY,32,.
2014,5935,Borough of Ephrata - (PA),PA,7,.
2014,5961,Town of Erwin - (TN),TN,9,9
2014,5964,"Escambia River Elec Coop, Inc",FL,28,0
2014,5997,Town of Estes Park,CO,10,0
2014,5998,City of Estherville - (IA),IA,7,0
2014,6008,City of Etowah,TN,11,7
2014,6019,City of Eudora - (KS),KS,4,0
2014,6022,City of Eugene - (OR),OR,147,0
2014,6043,City of Evansville,WI,9,0
2014,6112,"Farmers Electric Coop, Inc - (IA)",IA,48,0
2014,6132,City of Fairbury,NE,17,0
2014,6138,City of Fairfax - (MN),MN,6,0
2014,6145,City of Fairhope - (AL),AL,11,0
2014,6149,City of Ellensburg - (WA),WA,14,0
2014,6151,Fairmont Public Utilities Comm,MN,17,0
2014,6168,Farmers Electric Coop - (IA),IA,5,0
2014,6169,Fall River Rural Elec Coop Inc,ID,64,0
2014,6169,Fall River Rural Elec Coop Inc,MT,10,0
2014,6169,Fall River Rural Elec Coop Inc,WY,5,0
2014,6173,Fannin County Electric Coop,TX,10,.
2014,6175,City of Falls City - (NE),NE,8,0
2014,6181,"Farmers Electric Coop, Inc - (MO)",MO,66,0
2014,6182,"Farmers Electric Coop, Inc - (TX)",TX,56,0
2014,6183,"Fayette Electric Coop, Inc",TX,27,0
2014,6194,Farmers Rural Electric Coop Corp - (KY),KY,61,.
2014,6198,"Farmers Electric Coop, Inc - (NM)",NM,44,44
2014,6204,City of Farmington - (NM),NM,61,.
2014,6205,City of Farmington - (MO),MO,20,.
2014,6207,Farmington River Power Company,CT,1,.
2014,6234,City of Fayetteville,TN,34,0
2014,6235,Public Works Comm-City of Fayetteville,NC,165,0
2014,6258,Federated Rural Electric Assn,MN,69,0
2014,6272,"FEM Electric Assn, Inc",SD,31,.
2014,6297,PUD No 1 of Ferry County,WA,15,1
2014,6335,"Firelands Electric Coop, Inc",OH,28,.
2014,6342,First Electric Coop Corp,AR,136,136
2014,6369,Fishers Island Utility Co Inc,NY,3,0
2014,6374,Fitchburg Gas & Elec Light Co,MA,39,26
2014,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,13,0
2014,6390,City of Flandreau,SD,3,2
2014,6395,Flathead Electric Coop Inc,MT,87,0
2014,6411,Flint Electric Membership Corp,GA,166,136
2014,6417,City of Flora - (IL),IL,12,10
2014,6422,City of Florence - (AL),AL,128,128
2014,6424,Florence Utility Comm,WI,6,0
2014,6427,City of Floresville,TX,19,0
