"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM"
"99849799999","2020-11-14T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","160,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","99999,9","SYN046FSTI2 46/// /1614 10051 91600 555 11014 22015="
"99849799999","2020-11-14T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","150,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","99999,9","SYN046FSTI2 46/// /1521 10052 91700 555 11021 22023="
"99849799999","2020-11-14T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","120,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","99999,9","SYN046FSTI2 46/// /1216 10055 91800 555 11016 22018="
"99849799999","2020-11-14T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","99999,9","SYN046FSTI2 46/// /1328 10060 91900 555 11029 22031="
"99849799999","2020-11-14T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0175,1","99999,9,9,N","999999,9,9,9","+0067,1","+9999,9","99999,9","SYN046FSTI2 46/// /1334 10067 92000 555 11034 22037="
"99849799999","2020-11-14T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0242,1","99999,9,9,N","999999,9,9,9","+0067,1","+9999,9","99999,9","SYN046FSTI2 46/// /1347 10067 92100 555 11047 22051="
"99849799999","2020-11-14T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0073,1","+9999,9","99999,9","SYN046FSTI2 46/// /1426 10073 92200 555 11026 22028="
"99849799999","2020-11-14T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0079,1","+9999,9","99999,9","SYN046FSTI2 46/// /1428 10079 92300 555 11028 22030="
"99849799999","2020-11-15T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0221,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","99999,9","SYN046FSTI2 46/// /1443 10081 90000 555 11044 22048="
"99849799999","2020-11-15T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0077,1","+9999,9","99999,9","SYN046FSTI2 46/// /1422 10077 90100 555 11022 22024="
"99849799999","2020-11-15T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","99999,9","SYN046FSTI2 46/// /1424 10082 90200 555 11024 22026="
"99849799999","2020-11-15T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0154,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","99999,9","SYN046FSTI2 46/// /1430 10089 90300 555 11030 22033="
