"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99725599999","2020-11-04T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0134,1","+0048,1","10173,1",,"5,99,0067,1,999","SYN068CMTI2 46/// /2010 10134 20048 40173 90436 333 91213 555 11010 22011="
"99725599999","2020-11-04T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0130,1","+0052,1","10174,1","2,1,003,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /2010 10130 20052 40174 52003 90600 333 91214 555 11010 22011="
"99725599999","2020-11-04T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0122,1","+0054,1","10172,1","4,1,000,1,+999,9","5,99,0077,1,999","SYN074CMTI2 46/// /2012 10122 20054 40172 54000 90700 333 91215 555 11012 22013="
"99725599999","2020-11-04T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0117,1","+0055,1","10172,1",,"5,99,0062,1,999","SYN068CMTI2 46/// /2009 10117 20055 40172 90742 333 91212 555 11009 22010="
"99725599999","2020-11-04T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0119,1","+0060,1","10172,1",,"5,99,0088,1,999","SYN068CMTI2 46/// /2112 10119 20060 40172 90842 333 91217 555 11012 22014="
"99725599999","2020-11-04T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0113,1","+0059,1","10174,1","4,1,000,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /2010 10113 20059 40174 54000 91000 333 91216 555 11010 22011="
"99725599999","2020-11-04T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0104,1","+0058,1","10175,1","2,1,003,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2011 10104 20058 40175 52003 91100 333 91213 555 11011 22012="
"99725599999","2020-11-04T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0106,1","+0060,1","10177,1",,"5,99,0077,1,999","SYN068CMTI2 46/// /2010 10106 20060 40177 91142 333 91215 555 11010 22011="
"99725599999","2020-11-04T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0106,1","+0059,1","10183,1","3,1,009,1,+999,9","5,99,0062,1,999","SYN074CMTI2 46/// /1908 10106 20059 40183 53009 91300 333 91212 555 11008 22009="
"99725599999","2020-11-04T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0123,1","+0062,1","10190,1","3,1,015,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /2110 10123 20062 40190 53015 91400 333 91214 555 11010 22011="
