"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM","EQD"
"99849999999","2020-01-01T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0019,1","-0063,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2612 11019 21063 92345 333 91217 555 11012 22013=",
"99849999999","2020-01-01T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0022,1","+9999,9","99999,9","240,M,-0011,1","240,N,-0033,1",,,
"99849999999","2020-01-01T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0016,1","-0057,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /2709 11016 21057 90045 333 91215 555 11009 22009=",
"99849999999","2020-01-01T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0016,1","-0055,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2812 11016 21055 90145 333 91216 555 11012 22013=",
"99849999999","2020-01-01T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0016,1","-0053,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /2608 11016 21053 90245 333 91219 555 11008 22009=",
"99849999999","2020-01-01T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0016,1","-0051,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2509 11016 21051 90345 333 91217 555 11009 22010=",
"99849999999","2020-01-01T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0016,1","-0048,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2811 11016 21048 90445 333 91214 555 11011 22011=",
"99849999999","2020-01-01T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0019,1","-0048,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2407 11019 21048 90545 333 91214 555 11007 22008=",
"99849999999","2020-01-01T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0025,1","-0053,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2705 11025 21053 90645 333 91213 555 11005 22005=",
"99849999999","2020-01-01T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0028,1","-0055,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2809 11028 21055 90745 333 91214 555 11009 22010=",
"99849999999","2020-01-01T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0032,1","-0058,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /2609 11032 21058 90845 333 91211 555 11009 22010=",
"99849999999","2020-01-01T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0035,1","-0061,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /2607 11035 21061 90945 333 91211 555 11007 22008=",
"99849999999","2020-01-01T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0036,1","-0059,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2409 11036 21059 91045 333 91212 555 11009 22010=",
"99849999999","2020-01-01T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0039,1","-0063,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2411 11039 21063 91145 333 91213 555 11012 22013=",
"99849999999","2020-01-01T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0042,1","-0067,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2509 11042 21067 91245 333 91213 555 11009 22010=",
"99849999999","2020-01-01T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0041,1","-0067,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2304 11041 21067 91345 333 91213 555 11004 22005=",
"99849999999","2020-01-01T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0028,1","-0053,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2105 11028 21053 91445 333 91212 555 11005 22005=",
"99849999999","2020-01-01T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0016,1","-0054,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /1806 11016 21054 91545 333 91210 555 11006 22006=",
"99849999999","2020-01-01T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0004,1","-0055,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2009 10004 21055 91645 333 91210 555 11009 22010=",
"99849999999","2020-01-01T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0019,1","-0058,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /1908 10019 21058 91745 333 91212 555 11008 22009=",
"99849999999","2020-01-01T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0031,1","-0054,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2012 10031 21054 91845 333 91214 555 11012 22013=",
"99849999999","2020-01-01T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0039,1","-0037,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2014 10039 21037 91945 333 91217 555 11014 22016=",
"99849999999","2020-01-01T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","180,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0048,1","-0027,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /1817 10048 21027 92045 333 91219 555 11017 22018=",
"99849999999","2020-01-01T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0052,1","-0020,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /2017 10052 21020 92145 333 91219 555 11017 22019=",
"99849999999","2020-01-01T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0051,1","-0014,1","99999,9",,,"5,99,0093,1,999","SYN062CNII2 46/// /1915 10051 21014 92245 333 91218 555 11015 22017=",
"99849999999","2020-01-02T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","180,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0052,1","-0013,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /1812 10052 21013 92345 333 91219 555 11012 22013=",
"99849999999","2020-01-02T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+0056,1","+9999,9","99999,9","240,M,+0061,1","240,N,-0044,1",,,
"99849999999","2020-01-02T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0057,1","-0013,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /1920 10057 21013 90045 333 91221 555 11020 22022=",
"99849999999","2020-01-02T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0058,1","-0016,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /1917 10058 21016 90145 333 91221 555 11017 22018=",
"99849999999","2020-01-02T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0060,1","-0024,1","99999,9",,,"5,99,0118,1,999","SYN062CNII2 46/// /1915 10060 21024 90245 333 91223 555 11015 22017=",
"99849999999","2020-01-02T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0058,1","-0030,1","99999,9",,,"5,99,0124,1,999","SYN062CNII2 46/// /1918 10058 21030 90345 333 91224 555 11018 22019=",
"99849999999","2020-01-02T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","180,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0059,1","-0034,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /1817 10059 21034 90445 333 91222 555 11017 22019=",
"99849999999","2020-01-02T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0053,1","-0035,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /2015 10053 21035 90545 333 91222 555 11015 22016=",
"99849999999","2020-01-02T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","210,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0048,1","-0033,1","99999,9",,,"5,99,0108,1,999","SYN062CNII2 46/// /2115 10048 21033 90645 333 91221 555 11015 22016=",
"99849999999","2020-01-02T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0045,1","-0032,1","99999,9",,,"5,99,0118,1,999","SYN062CNII2 46/// /1916 10045 21032 90745 333 91223 555 11016 22017=",
"99849999999","2020-01-02T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0044,1","-0032,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /1914 10044 21032 90845 333 91222 555 11014 22015=",
"99849999999","2020-01-02T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0042,1","-0032,1","99999,9",,,"5,99,0103,1,999","SYN062CNII2 46/// /1915 10042 21032 90945 333 91220 555 11015 22016=",
"99849999999","2020-01-02T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0037,1","-0030,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /1911 10037 21030 91045 333 91219 555 11011 22012=",
"99849999999","2020-01-02T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0036,1","-0026,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /2011 10036 21026 91145 333 91215 555 11011 22012=",
"99849999999","2020-01-02T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0034,1","-0023,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /1910 10034 21023 91245 333 91216 555 11010 22010=",
"99849999999","2020-01-02T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0032,1","-0019,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /1910 10032 21019 91345 333 91214 555 11010 22011=",
"99849999999","2020-01-02T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0038,1","-0013,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2009 10038 21013 91445 333 91214 555 11009 22010=",
"99849999999","2020-01-02T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0056,1","-0006,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /2009 10056 21006 91545 333 91215 555 11009 22010=",
"99849999999","2020-01-02T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0073,1","+0001,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /2609 10073 20001 91645 333 91214 555 11009 22010=",
"99849999999","2020-01-02T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0081,1","+0007,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2209 10081 20007 91800 333 91216 555 11009 22009=",
"99849999999","2020-01-02T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0086,1","+0012,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2610 10086 20012 91845 333 91216 555 11010 22011=",
"99849999999","2020-01-02T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0092,1","+0016,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /1909 10092 20016 91945 333 91215 555 11009 22010=",
"99849999999","2020-01-02T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0088,1","+0020,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /1905 10088 20020 92045 333 91213 555 11005 22006=",
"99849999999","2020-01-02T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0087,1","+0027,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2208 10087 20027 92200 333 91213 555 11008 22008=",
"99849999999","2020-01-02T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0086,1","+0030,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2208 10086 20030 92245 333 91213 555 11008 22009=",
"99849999999","2020-01-03T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0079,1","+0030,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /2205 10079 20030 92345 333 91213 555 11005 22005=",
"99849999999","2020-01-03T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+0067,1","+9999,9","99999,9","240,M,+0094,1","240,N,+0033,1",,,
"99849999999","2020-01-03T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0076,1","+0032,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /1904 10076 20032 90045 333 91211 555 11004 22004=",
"99849999999","2020-01-03T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0076,1","+0032,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2309 10076 20032 90145 333 91212 555 11009 22010=",
"99849999999","2020-01-03T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0073,1","+0033,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2507 10073 20033 90245 333 91212 555 11007 22007=",
"99849999999","2020-01-03T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0074,1","+0033,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2406 10074 20033 90345 333 91210 555 11006 22006=",
"99849999999","2020-01-03T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0071,1","+0033,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2307 10071 20033 90445 333 91210 555 11007 22007=",
"99849999999","2020-01-03T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0067,1","+0031,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /2706 10067 20031 90545 333 91209 555 11006 22007=",
"99849999999","2020-01-03T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0062,1","+0027,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /2805 10062 20027 90645 333 91208 555 11005 22005=",
"99849999999","2020-01-03T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0052,1","+0019,1","99999,9",,,"5,99,0031,1,999","SYN062CNII2 46/// /3004 10052 20019 90745 333 91206 555 11004 22004=",
"99849999999","2020-01-03T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0038,1","+0010,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3305 10038 20010 90845 333 91208 555 11005 22006=",
"99849999999","2020-01-03T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0043,1","+0008,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /3206 10043 20008 90945 333 91207 555 11006 22006=",
"99849999999","2020-01-03T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0038,1","+0009,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3105 10038 20009 91045 333 91210 555 11005 22005=",
"99849999999","2020-01-03T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0037,1","+0008,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3305 10037 20008 91145 333 91209 555 11005 22005=",
"99849999999","2020-01-03T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0036,1","+0003,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3408 10036 20003 91245 333 91208 555 11008 22009=",
"99849999999","2020-01-03T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0029,1","-0006,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3207 10029 21006 91345 333 91210 555 11007 22007=",
"99849999999","2020-01-03T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0030,1","-0008,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /0104 10030 21008 91445 333 91210 555 11004 22005=",
"99849999999","2020-01-03T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0026,1","-0008,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /0207 10026 21008 91545 333 91210 555 11007 22007=",
"99849999999","2020-01-03T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0028,1","-0012,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /0304 10028 21012 91645 333 91212 555 11004 22004=",
"99849999999","2020-01-03T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0026,1","-0009,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3608 10026 21009 91745 333 91209 555 11008 22008=",
"99849999999","2020-01-03T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0027,1","-0011,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2804 10027 21011 91845 333 91210 555 11004 22005=",
"99849999999","2020-01-03T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0028,1","-0010,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /0205 10028 21010 91945 333 91210 555 11005 22006=",
"99849999999","2020-01-03T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0024,1","-0011,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /0105 10024 21011 92045 333 91207 555 11005 22005=",
"99849999999","2020-01-03T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0013,1","-0016,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /0108 10013 21016 92200 333 91210 555 11008 22009=",
"99849999999","2020-01-03T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0011,1","-0018,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3608 10011 21018 92245 333 91210 555 11008 22008=",
"99849999999","2020-01-04T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0011,1","-0021,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /3406 10011 21021 92345 333 91211 555 11006 22007=",
"99849999999","2020-01-04T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+0017,1","+9999,9","99999,9","240,M,+0067,1","240,N,+0011,1",,,
"99849999999","2020-01-04T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0011,1","-0022,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /3605 10011 21022 90045 333 91211 555 11005 22005=",
"99849999999","2020-01-04T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0012,1","-0022,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3505 10012 21022 90145 333 91209 555 11005 22006=",
"99849999999","2020-01-04T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0012,1","-0029,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /0105 10012 21029 90245 333 91207 555 11005 22005=",
"99849999999","2020-01-04T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0011,1","-0030,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3504 10011 21030 90345 333 91209 555 11004 22004=",
"99849999999","2020-01-04T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0012,1","-0030,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3304 10012 21030 90445 333 91209 555 11004 22005=",
"99849999999","2020-01-04T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0015,1","-0032,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3306 10015 21032 90545 333 91209 555 11006 22006=",
"99849999999","2020-01-04T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0013,1","-0032,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /3406 10013 21032 90645 333 91207 555 11006 22007=",
"99849999999","2020-01-04T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0008,1","-0033,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3607 10008 21033 90745 333 91208 555 11007 22008=",
"99849999999","2020-01-04T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0009,1","-0036,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3408 10009 21036 90845 333 91208 555 11008 22009=",
