"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99733899999","2018-01-01T00:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0112,1","-0186,1","99999,9","5,99,0108,1,999","SYN046CHII2 46/// /3018 11112 21186 90000 333 91221="
"99733899999","2018-01-01T01:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0120,1","-0182,1","99999,9","5,99,0103,1,999","SYN046CHII2 46/// /3018 11120 21182 90050 333 91220="
"99733899999","2018-01-01T02:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0131,1","-0194,1","99999,9","5,99,0124,1,999","SYN046CHII2 46/// /3121 11131 21194 90150 333 91224="
"99733899999","2018-01-01T03:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0139,1","-0198,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /3118 11139 21198 90250 333 91222="
"99733899999","2018-01-01T04:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0149,1","-0220,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /3119 11149 21220 90350 333 91222="
"99733899999","2018-01-01T05:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0156,1","-0223,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /3020 11156 21223 90450 333 91222="
"99733899999","2018-01-01T06:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0162,1","-0228,1","99999,9","5,99,0093,1,999","SYN046CHII2 46/// /3016 11162 21228 90550 333 91218="
"99733899999","2018-01-01T07:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0167,1","-0224,1","99999,9","5,99,0103,1,999","SYN046CHII2 46/// /3117 11167 21224 90650 333 91220="
"99733899999","2018-01-01T08:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0180,1","-0237,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /3017 11180 21237 90750 333 91222="
"99733899999","2018-01-01T09:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0185,1","-0238,1","99999,9","5,99,0108,1,999","SYN046CHII2 46/// /3018 11185 21238 90850 333 91221="
"99733899999","2018-01-01T10:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0189,1","-0238,1","99999,9","5,99,0108,1,999","SYN046CHII2 46/// /3118 11189 21238 90950 333 91221="
"99733899999","2018-01-01T11:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0194,1","-0242,1","99999,9","5,99,0103,1,999","SYN046CHII2 46/// /3017 11194 21242 91050 333 91220="
"99733899999","2018-01-01T12:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","290,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0192,1","-0238,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /2920 11192 21238 91150 333 91222="
"99733899999","2018-01-01T13:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0199,1","-0244,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /3019 11199 21244 91250 333 91222="
"99733899999","2018-01-01T14:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0198,1","-0240,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /2819 11198 21240 91350 333 91222="
"99733899999","2018-01-01T15:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0198,1","-0240,1","99999,9","5,99,0098,1,999","SYN046CHII2 46/// /2917 11198 21240 91450 333 91219="
"99733899999","2018-01-01T16:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0196,1","-0237,1","99999,9","5,99,0113,1,999","SYN046CHII2 46/// /2819 11196 21237 91550 333 91222="
"99733899999","2018-01-01T17:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0187,1","-0233,1","99999,9","5,99,0098,1,999","SYN046CHII2 46/// /2817 11187 21233 91650 333 91219="
"99733899999","2018-01-01T18:00:00","4","42.0","-87.5","202.0","CHICAGO, IL US","FM-13","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0177,1","-0228,1","99999,9","5,99,0088,1,999","SYN046CHII2 46/// /2815 11177 21228 91750 333 91217="
