"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM","EQD"
"99849799999","2018-01-01T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0142,1","+9999,9","99999,9","SYN046FSTI2 46/// /3226 11142 90000 555 11027 22029=",
"99849799999","2018-01-01T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0150,1","+9999,9","99999,9","SYN046FSTI2 46/// /3121 11150 90100 555 11021 22023=",
"99849799999","2018-01-01T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0157,1","+9999,9","99999,9","SYN046FSTI2 46/// /3123 11157 90200 555 11023 22025=",
"99849799999","2018-01-01T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0165,1","+9999,9","99999,9","SYN046FSTI2 46/// /3020 11165 90300 555 11020 22022=",
"99849799999","2018-01-01T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0174,1","+9999,9","99999,9","SYN046FSTI2 46/// /3011 11174 90400 555 11011 22012=",
"99849799999","2018-01-01T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0182,1","+9999,9","99999,9","SYN046FSTI2 46/// /3015 11182 90500 555 11015 22016=",
"99849799999","2018-01-01T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0190,1","+9999,9","99999,9","SYN046FSTI2 46/// /2925 11190 90600 555 11026 22028=",
"99849799999","2018-01-01T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0197,1","+9999,9","99999,9","SYN046FSTI2 46/// /3014 11197 90700 555 11015 22016=",
"99849799999","2018-01-01T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0203,1","+9999,9","99999,9","SYN046FSTI2 46/// /3116 11203 90800 555 11016 22017=",
"99849799999","2018-01-01T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0208,1","+9999,9","99999,9","SYN046FSTI2 46/// /2516 11208 90900 555 11017 22018=",
"99849799999","2018-01-01T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0211,1","+9999,9","99999,9","SYN046FSTI2 46/// /2929 11211 91000 555 11030 22032=",
"99849799999","2018-01-01T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0213,1","+9999,9","99999,9","SYN046FSTI2 46/// /2917 11213 91100 555 11017 22019=",
"99849799999","2018-01-01T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0217,1","+9999,9","99999,9","SYN046FSTI2 46/// /2508 11217 91200 555 11008 22009=",
"99849799999","2018-01-01T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0217,1","+9999,9","99999,9","SYN046FSTI2 46/// /2722 11217 91300 555 11022 22024=",
"99849799999","2018-01-01T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0212,1","+9999,9","99999,9","SYN046FSTI2 46/// /2721 11212 91400 555 11021 22023=",
"99849799999","2018-01-01T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0202,1","+9999,9","99999,9","SYN046FSTI2 46/// /2520 11202 91500 555 11021 22022=",
"99849799999","2018-01-01T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0192,1","+9999,9","99999,9","SYN046FSTI2 46/// /2709 11192 91600 555 11009 22010=",
"99849799999","2018-01-01T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0182,1","+9999,9","99999,9","SYN046FSTI2 46/// /2620 11182 91700 555 11020 22022=",
"99849799999","2018-01-01T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0173,1","+9999,9","99999,9","SYN046FSTI2 46/// /2619 11173 91800 555 11020 22021=",
"99849799999","2018-01-01T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0170,1","+9999,9","99999,9","SYN046FSTI2 46/// /2819 11170 91900 555 11019 22021=",
"99849799999","2018-01-01T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0163,1","+9999,9","99999,9","SYN046FSTI2 46/// /2309 11163 92000 555 11009 22009=",
"99849799999","2018-01-01T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0170,1","+9999,9","99999,9","SYN046FSTI2 46/// /2725 11170 92100 555 11025 22027=",
"99849799999","2018-01-01T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0177,1","+9999,9","99999,9","SYN046FSTI2 46/// /2619 11177 92200 555 11019 22020=",
"99849799999","2018-01-01T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0187,1","+9999,9","99999,9","SYN046FSTI2 46/// /2721 11187 92300 555 11022 22024=",
"99849799999","2018-01-02T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0190,1","+9999,9","99999,9","SYN046FSTI2 46/// /2828 11190 90000 555 11029 22031=",
"99849799999","2018-01-02T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0190,1","+9999,9","99999,9","SYN046FSTI2 46/// /2516 11190 90100 555 11016 22018=",
"99849799999","2018-01-02T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0195,1","+9999,9","99999,9","SYN046FSTI2 46/// /2820 11195 90200 555 11020 22022=",
"99849799999","2018-01-02T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0198,1","+9999,9","99999,9","SYN046FSTI2 46/// /2821 11198 90300 555 11021 22023=",
"99849799999","2018-01-02T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0199,1","+9999,9","99999,9","SYN046FSTI2 46/// /2721 11199 90400 555 11022 22024=",
"99849799999","2018-01-02T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0201,1","+9999,9","99999,9","SYN046FSTI2 46/// /2718 11201 90500 555 11018 22020=",
"99849799999","2018-01-02T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0201,1","+9999,9","99999,9","SYN046FSTI2 46/// /2720 11201 90600 555 11020 22022=",
"99849799999","2018-01-02T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0202,1","+9999,9","99999,9","SYN046FSTI2 46/// /2723 11202 90700 555 11023 22025=",
"99849799999","2018-01-02T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0202,1","+9999,9","99999,9","SYN046FSTI2 46/// /2609 11202 90800 555 11009 22010=",
"99849799999","2018-01-02T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0204,1","+9999,9","99999,9","SYN046FSTI2 46/// /2508 11204 90900 555 11008 22008=",
"99849799999","2018-01-02T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0208,1","+9999,9","99999,9","SYN046FSTI2 46/// /2315 11208 91000 555 11015 22017=",
"99849799999","2018-01-02T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0208,1","+9999,9","99999,9","SYN046FSTI2 46/// /2513 11208 91100 555 11013 22014=",
"99849799999","2018-01-02T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0210,1","+9999,9","99999,9","SYN046FSTI2 46/// /2318 11210 91200 555 11018 22020=",
"99849799999","2018-01-02T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0208,1","+9999,9","99999,9","SYN046FSTI2 46/// /2518 11208 91300 555 11019 22020=",
"99849799999","2018-01-02T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0193,1","+9999,9","99999,9","SYN046FSTI2 46/// /2114 11193 91400 555 11014 22015=",
"99849799999","2018-01-02T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0177,1","+9999,9","99999,9","SYN046FSTI2 46/// /2121 11177 91500 555 11021 22023=",
"99849799999","2018-01-02T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0155,1","+9999,9","99999,9","SYN046FSTI2 46/// /2518 11155 91600 555 11018 22019=",
"99849799999","2018-01-02T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0151,1","+9999,9","99999,9","SYN046FSTI2 46/// /2322 11151 91700 555 11023 22025=",
"99849799999","2018-01-02T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0134,1","+9999,9","99999,9","SYN046FSTI2 46/// /2210 11134 91800 555 11010 22011=",
"99849799999","2018-01-02T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0128,1","+9999,9","99999,9","SYN046FSTI2 46/// /2615 11128 91900 555 11015 22016=",
"99849799999","2018-01-02T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0206,1","99999,9,9,N","999999,9,9,9","-0131,1","+9999,9","99999,9","SYN046FSTI2 46/// /2440 11131 92000 555 11040 22044=",
"99849799999","2018-01-02T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0141,1","+9999,9","99999,9","SYN046FSTI2 46/// /2032 11141 92100 555 11033 22036=",
"99849799999","2018-01-02T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0153,1","+9999,9","99999,9","SYN046FSTI2 46/// /2319 11153 92200 555 11020 22021=",
"99849799999","2018-01-02T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0156,1","+9999,9","99999,9","SYN046FSTI2 46/// /2226 11156 92300 555 11026 22028=",
"99849799999","2018-01-03T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0164,1","+9999,9","99999,9","SYN046FSTI2 46/// /2123 11164 90000 555 11024 22026=",
"99849799999","2018-01-03T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0165,1","+9999,9","99999,9","SYN046FSTI2 46/// /2118 11165 90100 555 11018 22020=",
"99849799999","2018-01-03T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0152,1","+9999,9","99999,9","SYN046FSTI2 46/// /2019 11152 90200 555 11019 22020=",
"99849799999","2018-01-03T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0146,1","+9999,9","99999,9","SYN046FSTI2 46/// /2415 11146 90300 555 11015 22016=",
"99849799999","2018-01-03T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0136,1","+9999,9","99999,9","SYN046FSTI2 46/// /2110 11136 90400 555 11010 22011=",
"99849799999","2018-01-03T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0127,1","+9999,9","99999,9","SYN046FSTI2 46/// /2123 11127 90500 555 11023 22025=",
"99849799999","2018-01-03T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0117,1","+9999,9","99999,9","SYN046FSTI2 46/// /2122 11117 90600 555 11022 22024=",
"99849799999","2018-01-03T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0109,1","+9999,9","99999,9","SYN046FSTI2 46/// /2521 11109 90700 555 11021 22023=",
"99849799999","2018-01-03T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","99999,9","SYN046FSTI2 46/// /2626 11105 90800 555 11026 22028=",
"99849799999","2018-01-03T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0106,1","+9999,9","99999,9","SYN046FSTI2 46/// /2234 11106 90900 555 11035 22038=",
"99849799999","2018-01-03T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0104,1","+9999,9","99999,9","SYN046FSTI2 46/// /2807 11104 91000 555 11007 22008=",
"99849799999","2018-01-03T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0102,1","+9999,9","99999,9","SYN046FSTI2 46/// /2309 11102 91100 555 11009 22010=",
"99849799999","2018-01-03T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0098,1","+9999,9","99999,9","SYN046FSTI2 46/// /2710 11098 91200 555 11010 22011=",
"99849799999","2018-01-03T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0098,1","+9999,9","99999,9","SYN046FSTI2 46/// /2715 11098 91300 555 11015 22016=",
"99849799999","2018-01-03T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0094,1","+9999,9","99999,9","SYN046FSTI2 46/// /2816 11094 91400 555 11016 22018=",
"99849799999","2018-01-03T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0094,1","+9999,9","99999,9","SYN046FSTI2 46/// /2718 11094 91500 555 11018 22019=",
"99849799999","2018-01-03T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","99999,9","SYN046FSTI2 46/// /3218 11089 91600 555 11018 22019=",
"99849799999","2018-01-03T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0087,1","+9999,9","99999,9","SYN046FSTI2 46/// /3113 11087 91700 555 11013 22015=",
"99849799999","2018-01-03T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0088,1","+9999,9","99999,9","SYN046FSTI2 46/// /3214 11088 91800 555 11014 22015=",
"99849799999","2018-01-03T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0090,1","+9999,9","99999,9","SYN046FSTI2 46/// /2921 11090 91900 555 11022 22024=",
"99849799999","2018-01-03T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0090,1","+9999,9","99999,9","SYN046FSTI2 46/// /3126 11090 92000 555 11027 22029=",
"99849799999","2018-01-03T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0095,1","+9999,9","99999,9","SYN046FSTI2 46/// /3209 11095 92100 555 11009 22010=",
"99849799999","2018-01-03T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0101,1","+9999,9","99999,9","SYN046FSTI2 46/// /3115 11101 92200 555 11016 22017=",
"99849799999","2018-01-03T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","99999,9","SYN046FSTI2 46/// /3019 11105 92300 555 11019 22020=",
"99849799999","2018-01-04T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","99999,9","SYN046FSTI2 46/// /3207 11111 90000 555 11007 22008=",
"99849799999","2018-01-04T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0114,1","+9999,9","99999,9","SYN046FSTI2 46/// /2823 11114 90100 555 11024 22026=",
"99849799999","2018-01-04T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0115,1","+9999,9","99999,9","SYN046FSTI2 46/// /3320 11115 90200 555 11021 22022=",
"99849799999","2018-01-04T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0117,1","+9999,9","99999,9","SYN046FSTI2 46/// /2932 11117 90300 555 11032 22035=",
"99849799999","2018-01-04T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0128,1","+9999,9","99999,9","SYN046FSTI2 46/// /3128 11128 90400 555 11029 22031=",
"99849799999","2018-01-04T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0135,1","+9999,9","99999,9","SYN046FSTI2 46/// /2922 11135 90500 555 11023 22025=",
"99849799999","2018-01-04T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0145,1","+9999,9","99999,9","SYN046FSTI2 46/// /3323 11145 90600 555 11024 22026=",
"99849799999","2018-01-04T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0150,1","+9999,9","99999,9","SYN046FSTI2 46/// /3027 11150 90700 555 11028 22030=",
"99849799999","2018-01-04T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0154,1","+9999,9","99999,9","SYN046FSTI2 46/// /2925 11154 90800 555 11025 22027=",
"99849799999","2018-01-04T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0158,1","+9999,9","99999,9","SYN046FSTI2 46/// /3026 11158 90900 555 11026 22029=",
"99849799999","2018-01-04T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0163,1","+9999,9","99999,9","SYN046FSTI2 46/// /3224 11163 91000 555 11024 22026=",
"99849799999","2018-01-04T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0169,1","+9999,9","99999,9","SYN046FSTI2 46/// /2814 11169 91100 555 11014 22015=",
"99849799999","2018-01-04T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0169,1","+9999,9","99999,9","SYN046FSTI2 46/// /2514 11169 91200 555 11014 22015=",
"99849799999","2018-01-04T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0171,1","+9999,9","99999,9","SYN046FSTI2 46/// /2910 11171 91300 555 11010 22011=",
"99849799999","2018-01-04T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0155,1","+9999,9","99999,9","SYN046FSTI2 46/// /2924 11155 91400 555 11025 22027=",
"99849799999","2018-01-04T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0140,1","+9999,9","99999,9","SYN046FSTI2 46/// /3433 11140 91500 555 11033 22036=",
"99849799999","2018-01-04T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0128,1","+9999,9","99999,9","SYN046FSTI2 46/// /2820 11128 91600 555 11020 22022=",
"99849799999","2018-01-04T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0123,1","+9999,9","99999,9","SYN046FSTI2 46/// /3011 11123 91700 555 11011 22012=",
"99849799999","2018-01-04T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0120,1","+9999,9","99999,9","SYN046FSTI2 46/// /3211 11120 91800 555 11011 22012=",
"99849799999","2018-01-04T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","99999,9","SYN046FSTI2 46/// /3212 11111 91900 555 11013 22014=",
"99849799999","2018-01-04T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0115,1","+9999,9","99999,9","SYN046FSTI2 46/// /3421 11115 92000 555 11021 22023=",
"99849799999","2018-01-04T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0120,1","+9999,9","99999,9","SYN046FSTI2 46/// /3117 11120 92100 555 11017 22018=",
"99849799999","2018-01-04T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0126,1","+9999,9","99999,9","SYN046FSTI2 46/// /3315 11126 92200 555 11015 22016=",
"99849799999","2018-01-04T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0133,1","+9999,9","99999,9","SYN046FSTI2 46/// /3211 11133 92300 555 11011 22012=",
"99849799999","2018-01-05T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0140,1","+9999,9","99999,9","SYN046FSTI2 46/// /2927 11140 90000 555 11027 22030=",
