,|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,"|Utility Characteristics..""Data Type O = Observed I = Imputed""|",|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
26,2014,12341.0,MidAmerican Energy Co,B,Energy,O,IL,Investor Owned,MISO,3039.2,43591,4689,139435.5,2422790,8625,161462.1,3187793,247,.,.,.,303936.8,5654174.0,13561.0
27,2014,12341.0,MidAmerican Energy Co,C,Delivery,O,IL,Investor Owned,MISO,0.6,11,14,65.8,3169,35,40.2,3289,1,.,.,.,106.6,6469.0,50.0
28,2014,12395.0,Menard Electric Coop,A,Bundled,O,IL,Cooperative,MISO,17436.7,123242,9035,3542.7,27677,550,6958.9,63179,1164,.,.,.,27938.3,214098.0,10749.0
29,2014,12803.0,"Monroe County Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,13891,104805,7073,1381,11429,124,89,191,30,.,.,.,15361.0,116425.0,7227.0
30,2014,13032.0,Mt Carmel Public Utility Co,A,Bundled,O,IL,Investor Owned,MISO,6158.4,50697,4419,2062.8,16460,827,3035.6,29093,99,0,0,0,11256.8,96250.0,5345.0
31,2014,13208.0,City of Naperville - (IL),A,Bundled,O,IL,Municipal,PJM,57071.4,534716,52411,70434,795969,6273,5856.5,68922,9,.,.,.,133361.9,1399607.0,58693.0
32,2014,13292.0,Norris Electric Coop,A,Bundled,O,IL,Cooperative,MISO,33137.4,258893,17387,10405.3,93765,2007,1418.9,14807,8,.,.,.,44961.6,367465.0,19402.0
33,2014,13374.0,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,PJM,46187.2,758200,80553,372857.6,5585152,2105,156185.2,2991599,311,34408.5,612302,1,609638.5,9947253.0,82970.0
34,2014,13374.0,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,46187.2,758201,80553,372857.8,5585152,2106,156185.2,2991599,312,0,0,0,575230.2,9334952.0,82971.0
35,2014,14840.0,City of Peru - (IL),A,Bundled,O,IL,Municipal,MISO,4128,37925,4780,10740,95065,904,9862,118179,8,.,.,.,24730.0,251169.0,5692.0
36,2014,15388.0,City of Princeton - (IL),A,Bundled,O,IL,Municipal,MISO,3059.7,30641,3769,1966.6,16745,675,4240.2,47712,56,.,.,.,9266.5,95098.0,4500.0
37,2014,15686.0,Village of Rantoul - (IL),A,Bundled,O,IL,Municipal,MISO,4296,43560,5478,1880,21188,470,5840,88027,72,.,.,.,12016.0,152775.0,6020.0
38,2014,16179.0,Rochelle Municipal Utilities,A,Bundled,O,IL,Municipal,PJM,5708,48629,6322,5772,43164,1083,18664,214840,35,.,.,.,30144.0,306633.0,7440.0
39,2014,16196.0,Rock Energy Cooperative,A,Bundled,O,IL,Cooperative,MISO,10370,83462,9104,8457,82288,1041,4716,54688,15,.,.,.,23543.0,220438.0,10160.0
40,2014,16420.0,Rural Electric Conven Coop,A,Bundled,O,IL,Cooperative,MISO,12665,89948,5438,1712,12825,324,1381,12597,6,.,.,.,15758.0,115370.0,5768.0
41,2014,16740.0,Scenic Rivers Energy Coop,A,Bundled,O,IL,Cooperative,MISO,29,233,13,.,.,.,.,.,.,.,.,.,29.0,233.0,13.0
42,2014,16840.0,Noble Americas Energy Solutions LLC,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,240493.2,4488912,179,33866,661296,33,0,0,0,274359.2,5150208.0,212.0
43,2014,17040.0,"Shelby Electric Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,21976,128412,9738,4644,39637,160,7431,79306,14,0,0,0,34051.0,247355.0,9912.0
44,2014,17585.0,"Southeastern IL Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,40887,338540,21617,12799,103287,2137,49871,596911,28,.,.,.,103557.0,1038738.0,23782.0
45,2014,17631.0,Southern Illinois Elec Coop,A,Bundled,O,IL,Cooperative,MISO,23723,162929,10892,2954,22717,471,1310,14478,3,.,.,.,27987.0,200124.0,11366.0
46,2014,17697.0,Southwestern Electric Coop Inc - (IL),A,Bundled,O,IL,Cooperative,MISO,40836,312606,21941,11234,96653,579,3438,14288,6,0,0,0,55508.0,423547.0,22526.0
47,2014,17710.0,"Spark Energy, LP",B,Energy,O,IL,Retail Power Marketer,MISO,30694.2,333676,51849,7018.3,333676,1001,0,0,0,0,0,0,37712.5,667352.0,52850.0
48,2014,17828.0,City of Springfield - (IL),A,Bundled,O,IL,Municipal,MISO,78350,664486,58947,141887,1071342,11312,0,0,0,0,0,0,220237.0,1735828.0,70259.0
49,2014,17860.0,City of St Charles - (IL),A,Bundled,O,IL,Municipal,PJM,15209.7,122233,13245,19532.7,176480,2247,20081,231440,48,.,.,.,54823.4,530153.0,15540.0
50,2014,18193.0,Direct Energy Business,B,Energy,O,IL,Retail Power Marketer,MISO,.,.,.,336527,6370883,7676,.,.,.,.,.,.,336527.0,6370883.0,7676.0
51,2014,18955.0,"Tri-County Electric Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,33787.3,244900,15738,4542.5,40646,335,8500.4,101585,38,.,.,.,46830.2,387131.0,16111.0
52,2014,19107.0,Suez Energy Resources North Am,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,206560,3587470,273,31254,542817,41,0,0,0,237814.0,4130287.0,314.0
53,2014,20222.0,Wayne-White Counties Elec Coop,A,Bundled,O,IL,Cooperative,MISO,23494,157818,12034,7402,67811,1203,11305,132001,154,0,0,0,42201.0,357630.0,13391.0
54,2014,20824.0,Village of Winnetka - (IL),A,Bundled,O,IL,Municipal,PJM,9540,80680,4472,4214,39384,564,.,.,.,.,.,.,13754.0,120064.0,5036.0
55,2014,21795.0,"Constellation Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,354997,5208659,824655,300732.4,5477480,63514,0,0,0,0,0,0,655729.4,10686139.0,888169.0
56,2014,49730.0,American PowerNet,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,775,15704,1,0,0,0,0,0,0,775.0,15704.0,1.0
57,2014,50046.0,"Texas Retail Energy, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,29966.9,525895,1,0,0,0,0,0,0,29966.9,525895.0,1.0
58,2014,50153.0,"APN Starfirst, L.P.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,0,0,0,2452,64385,1,0,0,0,2452.0,64385.0,1.0
59,2014,54820.0,Direct Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,98317.2,1372161,143542,54155.7,825333,29672,.,.,.,.,.,.,152472.9,2197494.0,173214.0
60,2014,54862.0,Champion Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,2786,40335,3827,91606,1813162,2327,.,.,.,.,.,.,94392.0,1853497.0,6154.0
61,2014,54871.0,Glacial Energy Holdings,B,Energy,O,IL,Retail Power Marketer,MISO,.,.,.,8721.1,128194,2426,.,.,.,.,.,.,8721.1,128194.0,2426.0
62,2014,55722.0,AEP Energy,B,Energy,O,IL,Retail Power Marketer,PJM,2423,39616,3960,162601,2243122,8176,0,0,0,0,0,0,165024.0,2282738.0,12136.0
63,2014,55781.0,Liberty Power Corp.,B,Energy,O,IL,Retail Power Marketer,MISO,27928,352573,52019,41105,727720,8774,0,0,0,0,0,0,69033.0,1080293.0,60793.0
64,2014,55815.0,"IDT Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,5415,58596,10581,808,11644,357,0,0,0,0,0,0,6223.0,70240.0,10938.0
65,2014,55874.0,"Energy Services Providers, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,17712.6,231687,25589,2615.3,34751,1905,0,0,0,0,0,0,20327.9,266438.0,27494.0
66,2014,55878.0,Hudson Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,.,.,.,124597,2464398,4478,.,.,.,.,.,.,124597.0,2464398.0,4478.0
67,2014,56212.0,"Ambit Energy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,28144.8,375920,38317,11984.3,183037,5116,0,0,0,0,0,0,40129.1,558957.0,43433.0
68,2014,56265.0,Energy Plus Holdings LLC,B,Energy,O,IL,Retail Power Marketer,MISO,36223,306550,36861,4115,35404,1664,.,.,.,.,.,.,40338.0,341954.0,38525.0
69,2014,56379.0,"MC Squared Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,86601,1506622,100348,41382,618267,7465,4364,60959,48,.,.,.,132347.0,2185848.0,107861.0
70,2014,56697.0,Ameren Illinois Company,A,Bundled,O,IL,Investor Owned,MISO,468450.1,4662037,417879,251730.8,2737857,65451,89397.1,1741018,349,.,.,.,809578.0,9140912.0,483679.0
71,2014,56697.0,Ameren Illinois Company,C,Delivery,O,IL,Investor Owned,MISO,307807,7221765,644748,195195,9938452,95689,42341,10576323,654,403,19938,1,545746.0,27756478.0,741092.0
72,2014,56775.0,Entrust Energy,B,Energy,O,IL,Retail Power Marketer,PJM,1174,14889,2095,.,.,.,.,.,.,.,.,.,1174.0,14889.0,2095.0
73,2014,57037.0,Reliant Energy Northeast LLC,B,Energy,O,IL,Retail Power Marketer,PJM,9817,109714,13799,5530,64133,1115,7344,150149,21,.,.,.,22691.0,323996.0,14935.0
74,2014,57067.0,GDF Suez Energy Solutions LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,2060,34180,501,0,0,0,0,0,0,2060.0,34180.0,501.0
75,2014,57205.0,"EDF Industrial Power Services (IL), LLC",B,Energy,O,IL,Retail Power Marketer,MISO,.,.,.,.,.,.,5537,137290,3,.,.,.,5537.0,137290.0,3.0
76,2014,57307.0,"Plymouth Rock Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,1004,11822,2593,2707,38945,642,0,0,0,0,0,0,3711.0,50767.0,3235.0
77,2014,57428.0,Source Power & Gas LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0.3,4,1,28.7,574,2,0,0,0,0,0,0,29.0,578.0,3.0
78,2014,57453.0,Independence Energy Group LLC,B,Energy,O,IL,Retail Power Marketer,PJM,3657,29564,8070,216,1824,207,.,.,.,.,.,.,3873.0,31388.0,8277.0
79,2014,57488.0,"XOOM Energy Illinois, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,11136.2,120840,16262,7367.2,95474,2679,0,0,0,0,0,0,18503.4,216314.0,18941.0
80,2014,58119.0,Public Power LLC (CT),B,Energy,O,IL,Retail Power Marketer,PJM,7780.5,75692,9648,256.9,3840,134,0,0,0,0,0,0,8037.4,79532.0,9782.0
81,2014,58162.0,Viridian Energy PA LLC,B,Energy,O,IL,Retail Power Marketer,PJM,17866.8,193889,22818,8166.7,105137,3475,0,0,0,0,0,0,26033.5,299026.0,26293.0
82,2014,58314.0,"Palmco Power IL, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,7546,60643,7684,33,358,17,.,.,.,.,.,.,7579.0,61001.0,7701.0
83,2014,58663.0,Respond Power LLC,B,Energy,O,IL,Retail Power Marketer,MISO,1985,14622,2545,805,5912,883,0,0,0,0,0,0,2790.0,20534.0,3428.0
84,2014,58667.0,"North American Power and Gas, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,12343,104375,12144,679.3,6124,285,.,.,.,.,.,.,13022.3,110499.0,12429.0
85,2014,58683.0,Everyday Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,502.5,7054,833,0.1,1,1,0,0,0,0,0,0,502.6,7055.0,834.0
86,2014,58951.0,"Ethical Electric, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,1192,11709,2820,87.5,865,190,0,0,0,0,0,0,1279.5,12574.0,3010.0
87,2014,58952.0,Sperian Energy Corp,B,Energy,O,IL,Retail Power Marketer,PJM,9506.6,108056,7140,451.8,6949,244,.,.,.,.,.,.,9958.4,115005.0,7384.0
88,2014,58965.0,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,PJM,6097.5,111559,102319,75049.4,1317804,91042,.,.,.,.,.,.,81146.9,1429363.0,193361.0
89,2014,58965.0,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,MISO,433.9,10118,11345,14059.2,291418,26048,.,.,.,.,.,.,14493.1,301536.0,37393.0
90,2014,58972.0,"Realgy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,2490,48810,4364,3234.8,50075,1431,.,.,.,.,.,.,5724.8,98885.0,5795.0
91,2014,59054.0,"Eligo Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,5874.2,78520,11675,4407.9,40729,148,0,0,0,0,0,0,10282.1,119249.0,11823.0
92,2014,59088.0,"Nordic Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,18931,304962,25944,36649.7,612658,12830,0,0,0,0,0,0,55580.7,917620.0,38774.0
93,2014,99999.0,Adjustment 2014,A,Bundled,I,IL,,PJM,0,0,0,0,0,0,13743,429926,1,0,0,0,13743.0,429926.0,1.0
94,2014,99999.0,Adjustment 2014,A,Bundled,I,IL,,MISO,106074.8,815272,79256,57354.4,516280,9625,20273,214075,450,0,0,0,183702.2,1545627.0,89331.0
95,2014,99999.0,Adjustment 2014,B,Energy,I,IL,,PJM,902220.3,13032259,1674019,817887.1,11479496,87293,1418820.3,23303880,1479,-3261.5,-50574,1,3135666.3,47765061.0,1762792.0
96,2014,99999.0,Adjustment 2014,B,Energy,I,IL,,MISO,-703966.4,-11143988,-1663012,-1677287.8,-30138342,-99493,-74542.1,-2373502,-223,-342.3,-5500,0,-2456138.5,-43661332.0,-1762728.0
