Data     Year  Utility Number                           Utility Name Short Form State Residential Commercial Industrial Transportation   Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters| |Residential.Total Numbers of Meters| |Commercial.Total Numbers of Meters| |Industrial.Total Numbers of Meters| |Transportation.Total Numbers of Meters| |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
20       2014            9750             Jo-Carroll Energy Coop Inc        NaN    IL           .          .          .              .       .                                                     18072                                                     2651                                                      142                                                            .                                               20865                                      .                                     .                                     .                                         .                                .                                                 70                                               120                                                56                                                     .                                          246                                 18142                                 2771                                  198                                        .                           21111                                  138598                                  57526                                  57101                                          .                            253225                                                 0                                                0                                                0                                                    .                                           0                                              187                                               .                                               .                                                   .                                        187
21       2014           11736                City of Marshall - (IL)          Y    IL        2023        276          3              .    2302                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
22       2014           11790               City of Mascoutah - (IL)          Y    IL        3257        293          4              .    3554                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
23       2014           12070                   McDonough Power Coop          Y    IL        4779        401          1              .    5181                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
24       2014           12341                  MidAmerican Energy Co        NaN    IL       74765       9752          .              .   84517                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 74765                                 9752                                    .                                        .                           84517                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
25       2014           12395                   Menard Electric Coop        NaN    IL           .          .          1              .       1                                                      9035                                                      550                                                     1163                                                            .                                               10748                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  9035                                  550                                 1164                                        .                           10749                                  123242                                  27677                                  17337                                          .                            168256                                               941                                               17                                                8                                                    .                                         966                                             1337                                              18                                            1163                                                   .                                       2518
26       2014           12803           Monroe County Elec Coop, Inc        NaN    IL        7073        124         30              .    7227                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  7073                                  124                                   30                                        .                            7227                                       .                                      .                                      .                                          .                                 .                                              7073                                              124                                               30                                                    .                                        7227                                                0                                               .                                               .                                                   .                                          0
27       2014           13208              City of Naperville - (IL)        NaN    IL           0          0          0              .       0                                                     52023                                                     6730                                                        9                                                            .                                               58762                                  52023                                     0                                     0                                         .                            52023                                                  4                                                 1                                                 0                                                     .                                            5                                 52027                                 6731                                    9                                        .                           58767                                  534716                                 795969                                  68922                                          .                           1399607                                                 0                                                0                                                0                                                    .                                           0                                                0                                               0                                               0                                                   .                                          0
28       2014           13292                   Norris Electric Coop        NaN    IL       17387       2007          8              .   19402                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 17387                                 2007                                    8                                        .                           19402                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
29       2014           13993                 City of Oglesby - (IL)          Y    IL        1951         91          .              .    2042                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
30       2014           15388               City of Princeton - (IL)        NaN    IL        3769        675         56              .    4500                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  3769                                  675                                   56                                        .                            4500                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
31       2014           16179           Rochelle Municipal Utilities        NaN    IL        5108        601         33              .    5742                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                               1214                                               482                                                 2                                                     .                                         1698                                  6322                                 1083                                   35                                        .                            7440                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
32       2014           16196                Rock Energy Cooperative        NaN    IL        9108        585          .              .    9693                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  9108                                  585                                    .                                        .                            9693                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
33       2014           16198              City of Rock Falls - (IL)          Y    IL        4668        485          .              .    5153                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
34       2014           16269               City of Roodhouse - (IL)          Y    IL         816         89          3              .     908                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
35       2014           16420             Rural Electric Conven Coop        NaN    IL           .          .          .              .       .                                                      5438                                                      324                                                        6                                                            .                                                5768                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  5438                                  324                                    6                                        .                            5768                                   89948                                  12825                                  12597                                          .                            115370                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
36       2014           16740              Scenic Rivers Energy Coop        NaN    IL          13          0          0              .      13                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                    13                                    0                                    0                                        .                              13                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
37       2014           17040              Shelby Electric Coop, Inc        NaN    IL       10357        157         12              .   10526                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 3                                                 9                                                     .                                           12                                 10357                                  160                                   21                                        .                           10538                                       .                                      .                                      .                                          .                                 .                                              9738                                              157                                               12                                                    .                                        9907                                             1229                                              51                                               .                                                   .                                       1280
38       2014           17585         Southeastern IL Elec Coop, Inc        NaN    IL       21617       2137          .              .   23754                                                         .                                                        .                                                       28                                                            .                                                  28                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 21617                                 2137                                   28                                        .                           23782                                       .                                      .                                 490521                                          .                            490521                                                 .                                                .                                                .                                                    .                                           .                                                .                                               1                                               .                                                   .                                          1
39       2014           17631            Southern Illinois Elec Coop        NaN    IL           .          .          .              .       .                                                     10830                                                      471                                                        3                                                            .                                               11304                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                 10830                                  471                                    3                                        0                           11304                                  162929                                  22717                                  14478                                          .                            200124                                             10830                                              471                                                3                                                    .                                       11304                                                .                                               .                                               .                                                   .                                          .
40       2014           17697  Southwestern Electric Coop Inc - (IL)        NaN    IL           0          0          .              .       0                                                     21941                                                      579                                                        6                                                            0                                               22526                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                 21941                                  579                                    6                                        0                           22526                                  312606                                  96653                                  14288                                          0                            423547                                               136                                                0                                                0                                                    0                                         136                                                0                                               0                                               0                                                   0                                          0
41       2014           17828             City of Springfield - (IL)        NaN    IL       48006       5230          .              .   53236                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              10941                                              6082                                                 .                                                     .                                        17023                                 58947                                11312                                    .                                        .                           70259                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
42       2014           17838         Spoon River Electric Coop, Inc          Y    IL        4900         82          .              .    4982                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
43       2014           18277                City of Sullivan - (IL)          Y    IL        2687        493          .              .    3180                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
44       2014           18955          Tri-County Electric Coop, Inc        NaN    IL           .          .          .              .       .                                                     15669                                                      329                                                       30                                                            .                                               16028                                      .                                     .                                     .                                         .                                .                                                 20                                                 6                                                 8                                                     .                                           34                                 15689                                  335                                   38                                        .                           16062                                  244477                                  39488                                  37475                                          .                            321440                                             15669                                              329                                               30                                                    .                                       16028                                                .                                               .                                               .                                                   .                                          .
45       2014           20222         Wayne-White Counties Elec Coop        NaN    IL           .          .          .              .       .                                                     12034                                                     1203                                                      154                                                            .                                               13391                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 12034                                 1203                                  154                                        .                           13391                                  157818                                  67811                                 132001                                          .                            357630                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
46       2014           29296             Western Illinois Elec Coop          Y    IL           .          .          .              .       0                                                      3518                                                      166                                                        .                                                            .                                                3684                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                   45463                                  21951                                      .                                          .                             67414                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
47       2014           40367                 Village of Ladd - (IL)          Y    IL         580         53          1              .     634                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                     .                                    .                                    .                                        .                               .                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
48       2014           56697                Ameren Illinois Company        NaN    IL      588173      74286        516             73  663048                                                     56524                                                     9401                                                       41                                                            .                                               65966                                      .                                     .                                     .                                         .                                .                                             418002                                             78672                                               656                                                     .                                       497330                               1062699                               162359                                 1213                                       73                         1226344                                  126434                                 142670                                  63488                                          .                            332592                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
