"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM"
"99849999999","2023-12-10T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","230,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0030,1","-0035,1","99999,9",,,"5,99,0098,1,999","SYN062CNII2 46/// /2313 10030 21035 90345 333 91219 555 11013 22014="
"99849999999","2023-12-10T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0027,1","-0023,1","99999,9",,,"5,99,0113,1,999","SYN062CNII2 46/// /2611 10027 21023 90445 333 91222 555 11011 22012="
"99849999999","2023-12-10T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0020,1","-0027,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2309 10020 21027 90545 333 91216 555 11009 22010="
"99849999999","2023-12-10T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0015,1","-0028,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2410 10015 21028 90645 333 91217 555 11010 22011="
"99849999999","2023-12-10T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0014,1","-0025,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2714 10014 21025 90745 333 91216 555 11014 22015="
"99849999999","2023-12-10T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0012,1","-0028,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2410 10012 21028 90845 333 91217 555 11010 22011="
"99849999999","2023-12-10T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0011,1","-0034,1","99999,9",,,"5,99,0088,1,999","SYN062CNII2 46/// /2909 10011 21034 90945 333 91217 555 11009 22010="
"99849999999","2023-12-10T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0011,1","-0034,1","99999,9",,,"5,99,0093,1,999","SYN062CNII2 46/// /3009 10011 21034 91045 333 91218 555 11009 22010="
"99849999999","2023-12-10T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0012,1","-0035,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2512 10012 21035 91145 333 91216 555 11012 22013="
"99849999999","2023-12-10T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0013,1","-0030,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /2707 10013 21030 91245 333 91216 555 11007 22008="
