Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Monthly,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2017,20232,Borough of Weatherly - (PA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20259,City of Webster City - (IA),M,Municipal,,,X,,X,,X,,X,,X,,X,X,X
2017,20297,City of Weiser - (ID),M,Municipal,,X,,,,,,,,,,,,X,
2017,20310,Town of Wellesley - (MA),M,Municipal,,,X,,X,X,,,X,,X,X,X,X,X
2017,20313,Village of Wellington - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2017,20315,City of Wellington - (KS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20318,Webster Electric Coop,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,20326,Town of West Boylston - (MA),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20331,City of Weimar - (TX),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20332,Wells Rural Electric Co,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2017,20334,Wellsborough Electric Co,I,Investor Owned,X,,X,,X,,,,X,,X,X,X,X,X
2017,20337,Village of Wellsville - (NY),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20343,Town of Welsh - (LA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20359,City of Wessington Springs,M,Municipal,,X,,,,,,,,,,,,X,
2017,20363,West Central Electric Coop Inc - (MO),C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,20364,City of West Bend,M,Municipal,,X,,,,,,,,,,,,X,
2017,20368,West Central Electric Coop Inc - (SD),C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2017,20371,"West Florida El Coop Assn, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,20377,West Kentucky Rural E C C,C,Cooperative,,,X,,X,X,,,,X,X,,X,X,X
2017,20379,Town of Westfield - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20380,City of West Liberty - (IA),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20382,City of West Memphis - (AR),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20385,West Oregon Electric Coop Inc,C,Cooperative,,X,X,,,,,,,,,,,X,
2017,20387,West Penn Power Co,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2017,20392,City of West Plains - (MO),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2017,20393,City of West Point - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20394,City of West Point - (MS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20396,West Point Utility System,M,Municipal,,X,X,,,,,,,,,,,X,
2017,20397,City of West Point - (NE),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2017,20401,West River Electric Assn Inc,C,Cooperative,X,,X,X,X,X,X,,X,,X,,X,X,X
2017,20404,AEP Texas North Company,I,Investor Owned,X,,X,X,X,,X,,,X,X,X,X,X,X
2017,20413,Mountrail-Williams Elec Coop,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2017,20421,Western Minnesota Mun Pwr Agny,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,20422,Whetstone Valley Elec Coop Inc,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2017,20430,City of Westbrook,M,Municipal,,X,,,,,,,,,,,,X,
2017,20434,City of Westby,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2017,20447,"Western Farmers Elec Coop, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2017,20455,Western Massachusetts Electric Company,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2017,20456,Twin Valleys Public Power Dist,P,Political Subdivision,,,X,X,X,,,,X,,X,X,X,X,X
2017,20466,City of Whalan - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2017,20471,Village of Wharton - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2017,20472,"Wharton County Elec Coop, Inc",C,Cooperative,,,X,X,X,,,,,,X,,X,X,X
2017,20476,Western Coop Electric Assn Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,20477,City of Westerville - (OH),M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2017,20480,Village of Westfield - (NY),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20481,City of Westfield - (MA),M,Municipal,,,X,,X,,X,,,X,X,X,X,X,X
2017,20490,City of Westminster - (SC),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20502,City of Wetumka - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2017,20506,"Wheatland Rural Elec Assn, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2017,20509,Wheat Belt Public Power Dist,P,Political Subdivision,,,X,,X,,,,X,,X,,X,X,X
2017,20510,"Wheatland Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2017,20512,Town of Wheatland - (WY),M,Municipal,,X,,,,,,,,,,,,X,
2017,20521,Wheeling Power Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2017,20534,City of Whigham - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20535,City of White Mountain - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2017,20574,White River Valley El Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,20576,"White River Electric Assn, Inc",C,Cooperative,,,X,,X,,,,X,X,X,X,X,X,X
2017,20583,Whitehall Electric Utility,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2017,20588,City of Whitesboro - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2017,20603,Northeastern Rural E M C,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,20604,City of Whittemore - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20618,Town of Wickenburg,M,Municipal,,X,,,,,,,,,,,,X,
2017,20632,City of Wilber,M,Municipal,,X,,,,,,,,,,,,X,
2017,20639,"Wild Rice Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2017,20641,Village of Wilcox - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20659,"WGL Energy Services, Inc.",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2017,20729,Town of Williamsport - (MD),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20730,City of Williamsport - (IN),M,Municipal,,X,,,,,,,,,,,,X,
2017,20731,Williamstown Utility Comm,M,Municipal,,X,,,,,,,,,,,,X,
2017,20735,City of Williston - (FL),M,Municipal,,X,,,,,,,,,,,,X,
2017,20737,Willmar Municipal Utilities,M,Municipal,,,X,X,X,,X,,X,,X,X,X,X,X
2017,20739,City of Willow Springs - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2017,20785,City of Wilson,M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2017,20789,City of Wilton,M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2017,20792,Town of Winamac - (IN),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20793,City of Winchester - (TN),M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2017,20806,City of Windom,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2017,20811,Town of Windsor- (NC),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20813,City of Winfield - (KS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20823,Winner Municipal Utility,M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2017,20824,Village of Winnetka - (IL),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2017,20826,Town of Winnsboro - (SC),M,Municipal,,X,,,,,,,,,,,,X,
2017,20827,City of Winona - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2017,20835,City of Winterset - (IA),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20836,City of Winterville - (NC),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20837,City of Winthrop - (MN),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,20841,"Wiregrass Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,,,X,X,X,X,X
2017,20844,Wisconsin Dells Electric Util,M,Municipal,,X,,,,,,,,,,,,X,
2017,20845,Wolverine Power Marketing Coop,C,Cooperative,X,,,,,,,,,,X,,X,,X
2017,20846,City of Woolstock - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20847,Wisconsin Electric Power Co,I,Investor Owned,X,,X,X,X,X,,,X,X,X,X,X,X,X
2017,20848,City of Blue Hill - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20856,Wisconsin Power & Light Co,I,Investor Owned,X,,X,X,X,X,,,X,X,X,X,X,X,X
2017,20858,WPPI Energy,A,Municipal Mktg Authority,,,,X,,,X,,,X,X,,,,X
2017,20860,Wisconsin Public Service Corp,I,Investor Owned,X,,X,X,X,X,,,X,,X,X,X,X,X
2017,20862,Wisconsin Rapids W W & L Comm,M,Municipal,,,X,,X,X,,,X,,X,X,X,X,X
2017,20863,Wisconsin River Power Company,I,Investor Owned,,,,,,,,,,,X,,,,X
2017,20880,City of Wisner,M,Municipal,,X,,,,,,,,,,,,X,
2017,20885,Withlacoochee River Elec Coop,C,Cooperative,,,X,,X,X,X,,X,X,X,X,X,X,X
2017,20910,"Wolverine Pwr Supply Coop, Inc",C,Cooperative,,,,,X,,,,,,X,,,X,X
2017,20913,Town of Wolfeboro,M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2017,20924,Wonewoc Electric & Water Util,M,Municipal,,X,,,,,,,,,,,,X,
2017,20927,"Wood County Electric Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2017,20945,City of Wood River- (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2017,20948,Wise Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,20949,City of Woodbine - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,20950,Village of Winside - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2017,20951,Woodbury County Rural E C A,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,20963,Woodruff Electric Coop Corp,C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2017,20977,City of Woodsfield - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2017,20979,Village of Woodville - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2017,20980,Precinct of Woodsville,M,Municipal,,X,,,,,,,,,,,,X,
2017,20996,Wright-Hennepin Coop Elec Assn,C,Cooperative,X,,X,,X,,,,X,X,X,X,X,X,X
2017,20997,Yellowstone Valley Elec Co-op Inc.,C,Cooperative,X,,X,,X,,X,,X,,X,,X,X,X
2017,21002,York Electric Coop Inc,C,Cooperative,,,X,X,X,,,,X,X,X,X,X,X,X
2017,21013,City of Worthington - (MN),M,Municipal,,,X,X,X,,X,,,,X,X,X,X,X
2017,21015,City of Wrangell - (AK),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,21021,City of Wray,M,Municipal,,X,,,,,,,,,,,,X,
2017,21048,Wyandotte Municipal Serv Comm,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2017,21056,City of Wymore - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2017,21066,City of Wynnewood - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2017,21075,Y-W Electric Assn Inc,C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2017,21079,Wyrulec Company,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,21081,Yampa Valley Electric Assn Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,21093,3 Phases Renewables Inc,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2017,21095,Public Serv Comm of Yazoo City,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,21101,Village of Yellow Springs - (OH),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2017,21108,City of Yoakum - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2017,21111,Perennial Public Power Dist,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2017,21114,Yazoo Valley Elec Power Assn,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2017,21140,Yuba County Water Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,21143,City of Yuma - (CO),M,Municipal,,X,,,,,,,,,,,,X,
2017,21158,City of Zeeland - (MI),M,Municipal,,,X,,X,,X,,,,X,X,X,X,X
2017,21160,Borough of Zelienople - (PA),M,Municipal,,X,,,,,,,,,,,,X,
2017,21239,Electrical Dist No7 Maricopa,P,Political Subdivision,,X,,,,,,,,,,,,,
2017,21244,"Southside Electric Coop, Inc",C,Cooperative,,,X,X,X,X,,,X,,X,X,X,X,X
2017,21249,"HQ Energy Services (US), Inc",W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2017,21258,"Constellation Energy Services NY, Inc.",R,Retail Power Marketer,X,,,,,X,,X,,,X,,X,,X
2017,21352,Municipal Energy Agency of NE,P,Political Subdivision,,,,,,,X,,,,X,,,,X
2017,21513,"Fergus Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,21514,"Flowell Electric Assn, Inc",C,Cooperative,,X,,,,,,,,,,,,X,
2017,21526,City of Laurens - (SC),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2017,21533,City of Minneapolis - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2017,21538,"Mohave Electric Cooperative, Inc",C,Cooperative,X,,X,,X,X,X,,X,,X,X,X,X,X
2017,21554,Seminole Electric Cooperative Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2017,21567,"Washington-St Tammany E C, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2017,21632,EnergyUnited Elec Member Corp,C,Cooperative,,,X,X,X,,X,,X,X,X,X,X,X,X
2017,21664,Willwood Light & Power Company,C,Cooperative,,X,,,,,,,,,,,,X,
2017,21704,MSR Public Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,21795,"Constellation Energy Services, Inc.",R,Retail Power Marketer,X,,,,,X,,X,,,X,,X,,X
2017,22053,Kentucky Power Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2017,22056,Smarr EMC,C,Cooperative,,,,,,,,,,,X,,,,X
2017,22355,PUD No 1 of Mason County,P,Political Subdivision,,X,X,,,,,,,,,,,X,
2017,22500,Westar Energy Inc,I,Investor Owned,X,,X,X,X,X,,,X,X,X,X,X,X,X
2017,22646,"United Electric Coop, Inc - (MO)",C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2017,22690,Roosevelt County Elec Coop Inc,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2017,22814,Raft River Rural Elec Coop Inc,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2017,22815,Delta Electric Power Assn,C,Cooperative,,,X,,X,X,X,,,X,X,X,X,X,X
2017,22822,Clark County Rural E M C - (IN),C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2017,23326,"Sierra Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2017,23586,"Vigilante Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,23826,Bluestem Electric Coop Inc,C,Cooperative,,,X,X,X,X,,,X,X,X,,X,X,X
2017,24211,Tucson Electric Power Co,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2017,24431,Utah Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,X,,,,X,,,,X
2017,24486,City of Akutan - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2017,24558,City of Escanaba,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2017,24590,Unitil Energy Systems,I,Investor Owned,X,,X,,X,,X,,X,X,X,X,X,X,X
2017,24753,Boone County Rural EMC,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,24791,Village of Bradshaw - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2017,24889,Brunswick Electric Member Corp,C,Cooperative,X,,X,,X,,X,,X,X,X,X,X,X,X
2017,24949,Cass County Electric Coop Inc,C,Cooperative,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2017,25060,Wellton-Mohawk Irr & Drain Dist,P,Political Subdivision,,,X,,X,,,,X,,X,,X,X,X
2017,25177,Dakota Electric Association,C,Cooperative,X,,X,,X,X,,,X,,X,X,X,X,X
2017,25251,"Entergy Power, LLC",I,Investor Owned,,,,,,,,,,,X,,,,X
2017,25262,"DTE Energy Trading, Inc",W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2017,25295,Western Indiana Energy REMC,C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2017,25866,Ak-Chin Electric Utility Authority,S,State,X,,X,,X,,,,,,X,,X,X,X
2017,26120,Town of Langford- (SD),M,Municipal,,X,,,,,,,,,,,,X,
2017,26218,Little Ocmulgee El Member Corp,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2017,26253,Louisiana Energy & Power Authority,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,26317,Manokotak Power Company,M,Municipal,,X,,,,,,,,,,,,X,
2017,26510,Granite State Electric Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2017,26616,North Slope Borough Power & Light,M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2017,26751,"National Grid Generation, LLC",I,Investor Owned,,,,,,,,,,,X,,,,X
2017,26765,Pella Cooperative Elec Assn,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2017,26894,City of Radium - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2017,26916,"Ravalli County Elec Coop, Inc",C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2017,26934,"Red Lake Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2017,26939,Red River Valley Coop Pwr Assn,C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2017,27000,WAPA-- Western Area Power Administration,F,Federal,X,,X,,X,,,,,,X,,X,X,X
2017,27026,City of Round Lake - (MN),M,Municipal,,X,X,,,,,,,,,,,X,
2017,27058,"High West Energy, Inc",C,Cooperative,X,,X,,X,X,,,X,,X,,X,X,X
2017,27222,City of Ripley - (TN),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2017,27238,"Southwest Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,27269,City of Stanhope - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,27316,Town of Stowe- (VT),M,Municipal,,,X,,X,,,,X,X,X,X,X,X,X
2017,27369,Taylor Electric Coop Inc - (TX),C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2017,27422,Todd-Wadena Electric Coop,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,27545,City of Vermillion - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2017,27599,Carroll-White REMC,C,Cooperative,,,X,,X,,X,,X,X,X,X,X,X,X
2017,27703,U S Army Corps of Engineers,F,Federal,,,,,,,,,,,X,,,,X
2017,28541,Clatskanie Peoples Util Dist,P,Political Subdivision,X,,X,,X,,X,,X,,X,X,X,X,X
2017,28604,Kerrville Public Utility Board,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2017,28802,"Talen Energy Marketing, LLC",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2017,28978,City of San Marcos - (TX),M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2017,28981,City of San Saba - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2017,29295,City of Wells - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2017,29296,Western Illinois Elec Coop,C,Cooperative,,X,X,,,,,,,,,,,X,
2017,29297,Pelican Utility,M,Municipal,,X,,,,,,,,,,,,X,
2017,29304,Southeastern Power Admin,F,Federal,,,,,,,,,,,X,,,,X
2017,29305,City of Madelia - (MN),M,Municipal,,X,X,,,,,,,,,,,X,
2017,30151,"Tri-State G & T Assn, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2017,30517,"Pioneer Electric Coop, Inc - (AL)",C,Cooperative,,,X,,X,X,,,X,X,X,X,X,X,X
2017,30518,Electrical Dist No3 Pinal County,P,Political Subdivision,,,X,,X,X,X,,X,,X,X,X,X,X
2017,30856,City of Winnfield - (LA),M,Municipal,,X,,,,,,,,,,,,X,
2017,31516,Midvale Irrigation District,P,Political Subdivision,,X,,,,,,,,,,,,X,
2017,31833,Okefenoke Rural El Member Corp,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,36189,"Mid-Ohio Energy Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2017,38084,Great Lakes Energy Coop,C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2017,39347,"East Texas Electric Coop, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2017,40036,Westfield Electric Co,I,Investor Owned,X,,X,,X,X,,,,,X,,X,X,X
2017,40051,Texas-New Mexico Power Co,I,Investor Owned,X,,X,X,X,,X,,,X,X,X,,X,X
2017,40127,Clarke-Washington E M C,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2017,40165,"Dixie Escalante R E A, Inc",C,Cooperative,,,X,X,X,,,,X,X,X,X,X,X,X
2017,40166,"Chickasaw Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2017,40167,"Somerset Rural Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40208,"Ark Valley Elec Coop Assn, Inc",C,Cooperative,,,X,,X,X,,,X,,X,,X,X,X
2017,40211,"Wabash Valley Power Assn, Inc",C,Cooperative,,,,X,,,X,,,,X,,,,X
2017,40212,Colquitt Electric Membership Corp,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2017,40215,"Cordova Electric Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2017,40218,"Central Electric Pwr Coop, Inc - (SC)",C,Cooperative,,,,,,,,,,,X,,,,X
2017,40219,"United Electric Coop, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40220,Adams Electric Cooperative Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40221,"Bedford Rural Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40222,Valley Rural Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40223,Warren Electric Coop Inc,C,Cooperative,,X,X,,,,,,,,,,,X,
2017,40224,"Central Electric Coop, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40228,Rappahannock Electric Coop,C,Cooperative,X,,X,X,X,X,,,X,X,X,X,X,X,X
2017,40229,Old Dominion Electric Coop,C,Cooperative,,,,,,,,,,,X,,,,X
2017,40230,Deseret Generation & Tran Coop,C,Cooperative,,X,,,,,,,,,,,,X,
2017,40233,Sam Rayburn G&T Elec Coop Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2017,40236,"Forked Deer Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2017,40289,Claverack Rural Elec Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40290,Tri-County Rural Elec Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40291,"Sullivan County R E C, Inc - (PA)",C,Cooperative,,X,X,,,,,,,,,,,X,
2017,40292,REA Energy Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40293,"Northwestern Rural E C A, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40299,Sussex Rural Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2017,40300,Nebraska Electric G&T Coop Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2017,40301,Central Montana E Pwr Coop Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2017,40302,North East Mississippi EPA,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2017,40303,Monroe County Elec Power Assn,C,Cooperative,,,X,,X,,,,,X,X,,X,X,X
2017,40304,Minnesota Valley Coop L&P Assn,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2017,40305,Hickman-Fulton Counties RECC,C,Cooperative,,,X,,X,X,,,,X,X,,X,X,X
2017,40307,"Prairie Power, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2017,40355,Maricopa County M W C Dist #1,P,Political Subdivision,,X,,,,,,,,,,,,X,
2017,40356,Village of Holbrook - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2017,40357,Electrical Dist No6 Pinal County,P,Political Subdivision,,X,,,,,,,,,,,,,
2017,40364,City of Courtland,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2017,40367,Village of Ladd - (IL),M,Municipal,,X,X,,,,,,,,,,,X,
2017,40369,City of Oxford - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2017,40382,City of Rockport - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2017,40383,City of Osceola - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2017,40390,City of Buffalo - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2017,40428,Guam Power Authority,S,State,,,X,,X,,X,,X,,X,X,X,X,X
2017,40429,American Samoa Power Authority,S,State,,,X,,X,,,,X,X,X,X,X,X,X
2017,40433,City of Enterprise - (UT),M,Municipal,,X,X,,,,,,,,,,,X,
2017,40435,City of White - (SD),M,Municipal,,X,,,,,,,,,,,,X,
2017,40437,Emerald People's Utility Dist,P,Political Subdivision,X,,X,,X,,X,,X,X,X,,X,X,X
2017,40438,Columbia River Peoples Ut Dist,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2017,40440,City of Stanton - (ND),M,Municipal,,X,,,,,,,,,,,,X,
2017,40441,Town of Murphy - (NC),M,Municipal,,,X,,X,X,,,,X,X,,X,X,X
2017,40456,PUD No 1 of Whatcom County,P,Political Subdivision,,,X,,X,,,,,,X,,X,X,X
2017,40548,Unalakleet Valley Elec Coop,C,Cooperative,,X,,,,,,,,,,,,X,
2017,40575,Utah Associated Mun Power Sys,P,Political Subdivision,,,,,,,X,,,,X,,,,X
2017,40576,Intermountain Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,40577,"American Mun Power-Ohio, Inc",A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2017,40580,Southern Minnesota Mun P Agny,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,40581,Northern Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2017,40582,Michigan Public Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2017,40603,Wyoming Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2017,40604,Heartland Consumers Power Dist,P,Political Subdivision,,X,,,,,,,,,,,,,
2017,40606,City of Grand Island - (NE),M,Municipal,X,,X,,X,,,,X,,X,X,X,X,X
2017,40613,Northern California Power Agny,P,Political Subdivision,X,,,,,,,,,,X,,X,,X
2017,40614,Alabama Municipal Elec Authority,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2017,42889,Alaska Energy Authority,S,State,,,,,,,,,,,X,,,,X
2017,44372,Oncor Electric Delivery Company LLC,I,Investor Owned,X,,X,X,X,,X,,,X,X,X,,X,X
2017,44388,New England Elec Transm'n Corp,T,Transmission,,,,,,,,,,,X,,,,X
