"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99773599999","2021-01-01T00:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /3105 11051 92350 333 91207 555 11005 22005="
"99773599999","2021-01-01T01:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /3404 11057 90050 333 91206 555 11004 22004="
"99773599999","2021-01-01T02:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","350,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","99999,9","5,99,0026,1,999","SYN056WHRI2 46/// /3503 11063 90150 333 91205 555 11003 22004="
"99773599999","2021-01-01T03:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","5,99,0021,1,999","SYN056WHRI2 46/// /3203 11062 90250 333 91204 555 11003 22003="
"99773599999","2021-01-01T04:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","99999,9","5,99,0026,1,999","SYN056WHRI2 46/// /3303 11066 90350 333 91205 555 11003 22003="
"99773599999","2021-01-01T05:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","99999,9","5,99,0026,1,999","SYN056WHRI2 46/// /3003 11066 90450 333 91205 555 11003 22003="
"99773599999","2021-01-01T06:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /3004 11065 90550 333 91206 555 11004 22005="
"99773599999","2021-01-01T07:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /3605 11065 90650 333 91206 555 11005 22005="
"99773599999","2021-01-01T08:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /0105 11072 90800 333 91206 555 11005 22005="
"99773599999","2021-01-01T09:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0067,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /0205 11067 90850 333 91207 555 11005 22005="
"99773599999","2021-01-01T10:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","120,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /1209 11003 91000 333 91212 555 11009 22010="
"99773599999","2021-01-01T11:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","130,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9","5,99,0077,1,999","SYN056WHRI2 46/// /1313 11001 91050 333 91215 555 11013 22014="
"99773599999","2021-01-01T12:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","110,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","5,99,0077,1,999","SYN056WHRI2 46/// /1112 11003 91150 333 91215 555 11012 22013="
