Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2015,2409,Brownsville Public Utilities Board,TX,50,5
2015,2411,City of Brownsville,TN,13,0
2015,2439,City of Bryan - (OH),OH,13,0
2015,2442,City of Bryan - (TX),TX,92,0
2015,2485,City of Buffalo - (MN),MN,12,9
2015,2487,City of Buford,GA,9,9
2015,2502,"Buckeye Rural Elec Coop, Inc",OH,52,0
2015,2507,City of Burbank Water and Power,CA,116,0
2015,2545,City of Burley - (ID),ID,6,2
2015,2548,City of Burlington Electric - (VT),VT,13,13
2015,2551,City of Burlington - (KS),KS,5,0
2015,2599,Burt County Public Power Dist,NE,53,0
2015,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,35,4
2015,2643,Butler Public Power District - (NE),NE,49,0
2015,2650,Borough of Butler - (NJ),NJ,8,8
2015,2651,Butler Rural Electric Coop Inc - (OH),OH,49,0
2015,2652,Butler County Rural Elec Coop - (IA),IA,54,18
2015,2655,"Butte Electric Coop, Inc",SD,27,6
2015,2678,C & L Electric Coop Corp,AR,58,0
2015,2773,City of Cairo - (GA),GA,8,0
2015,2774,CMS Electric Coop Inc,KS,40,40
2015,2812,City of Calhoun - (GA),GA,19,17
2015,2849,Central Electric Power Assn - (MS),MS,80,59
2015,2888,City of Cambridge - (NE),NE,3,3
2015,2890,City of Camden,SC,20,0
2015,2900,City of Cameron,MO,4,0
2015,2903,Canoochee Electric Member Corp,GA,44,23
2015,2910,City of Camilla,GA,15,0
2015,2911,"Canadian Valley Elec Coop, Inc",OK,67,67
2015,2955,Canby Utility Board,OR,8,0
2015,2960,"Caney Fork Electric Coop, Inc",TN,25,0
2015,2961,"Caney Valley El Coop Assn, Inc",KS,23,0
2015,2974,Canton Municipal Utilities,MS,4,0
2015,2982,Cape Hatteras Elec Member Corp,NC,14,12
2015,2985,"Capital Electric Coop, Inc",ND,82,0
2015,2986,"Cam Wal Electric Coop, Inc",SD,9,0
2015,2998,"Carbon Power & Light, Inc",WY,33,0
2015,3046,Duke Energy Progress - (NC),NC,1061,1061
2015,3046,Duke Energy Progress - (NC),SC,169,169
2015,3075,Carroll County - (TN),TN,22,0
2015,3076,"Carroll Electric Coop, Inc - (OH)",OH,34,0
2015,3081,Carroll Electric Member Corp - (GA),GA,90,43
2015,3093,Carroll Electric Coop Corp - (AR),AR,162,0
2015,3093,Carroll Electric Coop Corp - (AR),MO,14,0
2015,3107,Carteret-Craven El Member Corp,NC,66,0
2015,3108,City of Cartersville - (GA),GA,24,0
2015,3113,City of Carthage - (MO),MO,17,16
2015,3203,Cedar Falls Utilities,IA,23,23
2015,3205,Cedar-Knox Public Power Dist,NE,60,0
2015,3208,Cedarburg Light & Water Comm,WI,12,12
2015,3216,City of Celina - (OH),OH,14,3
2015,3222,Central Alabama Electric Coop,AL,70,0
2015,3226,"Central Rural Electric Cooperative, Inc",OK,63,63
2015,3235,City of Central City,NE,11,11
2015,3236,"Central Electric Coop, Inc - (SD)",SD,72,0
2015,3240,Central Electric Coop Inc - (OR),OR,108,0
2015,3245,"Central Florida Elec Coop, Inc",FL,54,10
2015,3248,Central Georgia El Member Corp,GA,73,73
2015,3249,Central Hudson Gas & Elec Corp,NY,278,0
2015,3250,Central Electric Membership Corp. - (NC),NC,30,0
2015,3264,Central Lincoln People's Ut Dt,OR,370,16
2015,3265,Cleco Power LLC,LA,773,0
2015,3266,Central Maine Power Co,ME,470,0
2015,3268,Central Missouri Elec Coop Inc,MO,43,0
2015,3273,"Central New Mexico El Coop, Inc",NM,35,0
2015,3278,AEP Texas Central Company,TX,843,0
2015,3282,"Central Texas Elec Coop, Inc",TX,66,0
2015,3287,"Central Valley Elec Coop, Inc",NM,100,100
2015,3291,Central Virginia Electric Coop,VA,84,0
2015,3293,Central Wisconsin Elec Coop,WI,26,0
2015,3295,City of Centralia - (WA),WA,32,32
2015,3314,"Chariton Valley Elec Coop, Inc",IA,35,0
2015,3315,"Charles Mix Electric Assn, Inc",SD,17,7
2015,3329,Borough of Chambersburg,PA,36,0
2015,3355,City of Chanute,KS,7,7
2015,3390,"Caddo Electric Coop, Inc",OK,53,0
2015,3400,City of Chaska - (MN),MN,15,0
2015,3408,City of Chattanooga - (TN),GA,299,0
2015,3408,City of Chattanooga - (TN),TN,299,296
2015,3413,PUD No 1 of Chelan County,WA,117,0
2015,3420,City of Cheney - (WA),WA,7,0
2015,3426,Cherokee Electric Coop,AL,28,0
2015,3435,"Cherry-Todd Electric Coop, Inc",NE,5,4
2015,3435,"Cherry-Todd Electric Coop, Inc",SD,12,3
2015,3436,Cherryland Electric Coop Inc,MI,55,55
2015,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,40,0
2015,3470,Cherokee County Elec Coop Assn,TX,33,0
2015,3475,City of Chickamauga,GA,1,0
2015,3477,City of Chicopee - (MA),MA,16,16
2015,3478,Cimarron Electric Coop,OK,91,91
2015,3486,Chillicothe Municipal Utils,MO,27,5
2015,3495,Chimney Rock Public Power Dist,NE,18,0
2015,3498,Chippewa Valley Electric Coop,WI,29,0
2015,3502,"Choctawhatche Elec Coop, Inc",FL,76,66
2015,3503,"Choptank Electric Coop, Inc",MD,112,0
2015,3522,Chugach Electric Assn Inc,AK,91,0
2015,3527,Choctaw Electric Coop Inc,OK,55,55
2015,3542,Duke Energy Ohio Inc,OH,689,511
2015,3597,Citizens Electric Co - (PA),PA,9,9
2015,3600,Citizens Electric Corporation - (MO),MO,103,0
2015,3634,City of Nixa - (MO),MO,16,0
2015,3641,"Claiborne Electric Coop, Inc",LA,66,0
2015,3644,PUD No 1 of Clallam County,WA,74,7
2015,3647,City of Claremore,OK,25,0
2015,3660,PUD No 1 of Clark County - (WA),WA,213,0
2015,3687,Clark Energy Coop Inc - (KY),KY,76,0
2015,3701,Clark Electric Coop - (WI),WI,38,26
2015,3702,Clarksdale Public Utilities,MS,22,0
2015,3704,City of Clarksville - (TN),TN,73,0
2015,3705,Clarksville Light & Water Co,AR,24,14
2015,3710,City of Clay Center - (KS),KS,12,0
2015,3712,Clay County Electric Coop Corp,AR,18,0
2015,3712,Clay County Electric Coop Corp,MO,1,0
2015,3716,Clay-Union Electric Corp,SD,22,0
2015,3722,Clarke Electric Coop Inc - (IA),IA,36,0
2015,3731,Town of Clayton,NC,5,0
2015,3732,Town of Clayton,DE,2,0
2015,3739,Clearwater Power Company,ID,36,0
2015,3739,Clearwater Power Company,OR,1,0
2015,3739,Clearwater Power Company,WA,7,0
2015,3755,Cleveland Electric Illum Co,OH,1082,990
2015,3757,"Clay Electric Cooperative, Inc",FL,182,0
2015,3758,City of Cleveland - (TN),TN,50,50
2015,3762,City of Cleveland - (OH),OH,276,0
2015,3764,Clearwater-Polk Elec Coop Inc,MN,21,0
2015,3774,City of Clewiston,FL,6,0
2015,3804,Clinton Combined Utility Sys,SC,6,5
2015,3806,"Clinton County Elec Coop, Inc",IL,37,0
2015,3812,City of Clinton - (TN),TN,48,42
2015,3814,City of Clintonville - (WI),WI,16,0
2015,3824,Clyde Light & Power,OH,4,0
2015,3828,Cloverland Electric Co-op,MI,98,0
2015,3839,Coahoma Electric Power Assn,MS,11,0
2015,3841,Coast Electric Power Assn,MS,124,0
2015,3843,Coastal Electric Member Corp,GA,34,28
2015,3844,"Coastal Electric Coop, Inc",SC,36,36
2015,3850,"Codington-Clark Elec Coop, Inc",SD,36,0
2015,3855,Columbia Power System,TN,24,0
2015,3881,City of Cody,WY,10,10
2015,3892,City of Coffeyville - (KS),KS,24,0
2015,3913,City of Colby - (KS),KS,16,0
2015,3915,Coldwater Board of Public Util,MI,20,20
2015,3916,Cobb Electric Membership Corp,GA,193,182
2015,3931,Coles-Moultrie Electric Coop,IL,48,0
2015,3938,"Coleman County Elec Coop, Inc",TX,18,0
2015,3939,City of College Park - (GA),GA,48,0
2015,3940,City of College Station - (TX),TX,43,0
2015,3989,City of Colorado Springs - (CO),CO,225,0
2015,4003,City of Colton - (CA),CA,26,0
2015,4005,"Columbia Basin Elec Cooperative, Inc",OR,7,0
2015,4007,City of Columbia City - (IN),IN,10,5
2015,4008,Columbia Power Coop Assn Inc,OR,4,0
2015,4040,Calhoun County Elec Coop Assn,IA,18,0
2015,4041,"Columbia Rural Elec Assn, Inc",OR,3,0
2015,4041,"Columbia Rural Elec Assn, Inc",WA,31,0
2015,4045,City of Columbia - (MO),MO,62,62
2015,4063,Co-Mo Electric Coop Inc,MO,68,0
2015,4065,City of Columbus - (OH),OH,59,0
2015,4068,City of Columbus - (MS),MS,30,0
2015,4071,"Columbus Electric Coop, Inc",AZ,2,0
2015,4071,"Columbus Electric Coop, Inc",NM,19,0
2015,4073,City of Columbus - (WI),WI,12,0
2015,4110,Commonwealth Edison Co,IL,5464,13
2015,4117,Community Electric Coop,VA,25,4
2015,4146,Concho Valley Elec Coop Inc,TX,54,0
2015,4147,Town of Concord - (MA),MA,12,0
2015,4150,City of Concord - (NC),NC,62,0
2015,4153,"Concordia Electric Coop, Inc",LA,29,29
2015,4160,Callaway Electric Cooperative,MO,37,0
2015,4176,Connecticut Light & Power Co,CT,1042,0
2015,4226,Consolidated Edison Co-NY Inc,NY,2195,0
2015,4237,Consolidated Electric Coop,MO,41,0
2015,4247,Consolidated Water Power Co,WI,28,28
2015,4254,Consumers Energy Co,MI,1948,1948
2015,4262,Cooke County Elec Coop Assn,TX,55,0
2015,4265,Continental Divide El Coop Inc,NM,18,0
2015,4280,Conway Corporation,AR,36,0
2015,4294,City of Cookeville - (TN),TN,24,0
2015,4295,Comanche County Elec Coop Assn,TX,33,0
2015,4296,"Cookson Hills Elec Coop, Inc",OK,43,0
2015,4317,"Coos-Curry Electric Coop, Inc",OR,43,0
2015,4327,Coosa Valley Electric Coop Inc,AL,36,0
2015,4329,"Copper Valley Elec Assn, Inc",AK,14,0
2015,4346,Cooperative L&P Assn Lake County,MN,13,0
2015,4356,Colorado River Comm of Nevada,NV,38,0
2015,4362,Corn Belt Energy Corporation,IL,144,75
2015,4373,Cornhusker Public Power Dist,NE,102,0
2015,4390,City of Corona - (CA),CA,10,0
2015,4401,"Cotton Electric Coop, Inc",OK,76,0
2015,4430,"Covington Electric Coop, Inc",AL,57,0
2015,4432,Coweta-Fayette El Member Corp,GA,81,0
2015,4433,City of Covington - (GA),GA,18,1
2015,4437,City of Covington - (TN),TN,12,0
2015,4442,PUD No 1 of Cowlitz County,WA,108,11
2015,4459,Cozad Board of Public Works,NE,17,0
2015,4471,Craig-Botetourt Electric Coop,VA,13,0
2015,4471,Craig-Botetourt Electric Coop,WV,1,0
2015,4508,"Crawfordsville Elec, Lgt & Pwr",IN,24,0
2015,4509,Craighead Electric Coop Corp,AR,78,0
2015,4524,"Crawford Electric Coop, Inc",MO,43,0
2015,4527,City of Crete,NE,8,0
2015,4538,Crisp County Power Comm,GA,27,27
2015,4577,Crow Wing Cooperative Power & Light Comp,MN,95,0
2015,4604,City of Crystal Falls,MI,8,0
2015,4607,City of Cuba City,WI,8,0
2015,4610,City of Cuero - (TX),TX,6,0
2015,4617,Cullman Power Board,AL,15,0
2015,4618,"Cullman Electric Coop, Inc",AL,69,0
2015,4619,Town of Culpeper- (VA),VA,6,0
2015,4622,"Cumberland Valley Electric, Inc.",KY,54,0
2015,4622,"Cumberland Valley Electric, Inc.",TN,2,0
2015,4624,Cumberland Elec Member Corp,TN,130,100
2015,4632,Cuming County Public Pwr Dist,NE,37,0
2015,4667,City of Cushing - (OK),OK,13,0
2015,4671,Custer Public Power District,NE,95,13
2015,4675,Cuivre River Electric Coop Inc,MO,117,70
2015,4683,City of Cuyahoga Falls - (OH),OH,37,2
2015,4704,"DS&O Electric Cooperative, Inc.",KS,30,0
2015,4715,Dahlberg Light & Power Co,WI,36,0
2015,4717,Dakota Valley Elec Coop Inc,ND,77,0
2015,4720,Dakota Energy Coop Inc,SD,12,0
2015,4743,"Consumers Power, Inc",OR,72,72
2015,4744,Dalton Utilities,GA,71,0
2015,4794,City of Danville - (VA),VA,69,0
2015,4796,"Darke Rural Electric Coop, Inc",OH,10,0
2015,4836,City of David City,NE,5,0
2015,4848,Daviess Martin County R E M C,IN,22,12
2015,4911,Dawson Power District,NE,169,169
2015,4920,City of Dayton - (TN),TN,9,0
2015,4922,Dayton Power & Light Co,OH,491,0
2015,4939,"Deaf Smith Electric Coop, Inc",TX,93,15
2015,4958,Decatur Utilities,AL,59,0
2015,4960,Decatur County Rural E M C,IN,26,0
2015,4975,Deep East Texas Elec Coop Inc,TX,105,0
2015,5015,Delano Municipal Utilities,MN,10,1
2015,5027,Delmarva Power,DE,276,0
2015,5027,Delmarva Power,MD,178,0
2015,5056,City of Denison - (IA),IA,20,20
2015,5063,City of Denton - (TX),TX,118,0
2015,5070,Delaware Electric Cooperative,DE,87,16
2015,5078,"Denton County Elec Coop, Inc",TX,137,137
2015,5086,Delta Montrose Electric Assn,CO,49,49
2015,5109,DTE Electric Company,MI,3612,10
2015,5111,City of Detroit Lakes - (MN),MN,22,0
2015,5148,City of Dickson,TN,42,12
2015,5175,Dixie Electric Power Assn,MS,93,0
2015,5202,Dixie Electric Membership Corp,LA,144,65
2015,5204,Dixie Electric Coop,AL,57,0
2015,5309,City of Dothan - (AL),AL,40,40
2015,5325,City of Douglas,GA,15,0
2015,5326,PUD No 1 of Douglas County,WA,55,0
2015,5327,Douglas Electric Coop - (OR),OR,37,0
2015,5328,"Douglas Electric Coop, Inc",SD,37,0
2015,5335,City of Dover - (DE),DE,50,50
2015,5336,City of Dover - (OH),OH,13,13
2015,5394,Dubois Rural Electric Coop Inc,IN,34,17
2015,5399,Duck River Elec Member Corp,TN,109,4
2015,5416,"Duke Energy Carolinas, LLC",NC,2114,0
2015,5416,"Duke Energy Carolinas, LLC",SC,695,0
2015,5417,Dunn County Electric Coop,WI,40,0
2015,5429,City of Duncan - (OK),OK,14,3
2015,5480,Town of Danvers,MA,5,5
2015,5487,Duquesne Light Co,PA,544,0
2015,5509,City of Dyersburg,TN,31,0
2015,5535,Egyptian Electric Coop Assn,IL,68,64
2015,5551,City of Eagle River - (WI),WI,10,4
2015,5574,East Central Energy,MN,110,0
2015,5574,East Central Energy,WI,17,0
2015,5575,City of East Grand Forks - (MN),MN,16,0
2015,5578,East Mississippi Elec Pwr Assn,MS,37,0
2015,5582,City of East Point - (GA),GA,20,0
2015,5585,Eastern Illinois Elec Coop,IL,69,69
2015,5588,East-Central Iowa Rural Elec Coop,IA,72,72
2015,5598,East Central Oklahoma Elec Coop Inc,OK,78,0
2015,5605,Eastern Iowa Light & Power Coop,IA,172,12
2015,5609,Eastern Maine Electric Coop,ME,20,0
2015,5625,Easton Utilities Comm,MD,15,15
2015,5632,Eau Claire Electric Coop,WI,54,0
2015,5644,"Edisto Electric Coop, Inc",SC,60,0
2015,5656,Edgecombe-Martin County E M C,NC,36,0
2015,5661,City of Edmond - (OK),OK,32,0
2015,5701,El Paso Electric Co,NM,60,31
2015,5701,El Paso Electric Co,TX,253,191
2015,5730,City of Elberton,GA,12,0
2015,5742,Eldridge City Utilities,IA,1,0
2015,5748,Electric Energy Inc,KY,1,0
2015,5760,City of Elizabeth City - (NC),NC,28,0
2015,5763,City of Elizabethton - (TN),TN,35,35
2015,5773,City of Elk River,MN,30,0
2015,5777,City of Elkhorn - (WI),WI,6,4
2015,5780,Elkhorn Rural Public Pwr Dist,NE,83,68
2015,5832,Elmhurst Mutual Power & Light Co,WA,19,12
2015,5841,City of Ely - (MN),MN,6,0
2015,5860,Empire District Electric Co,AR,8,0
2015,5860,Empire District Electric Co,KS,21,0
2015,5860,Empire District Electric Co,MO,261,0
2015,5860,Empire District Electric Co,OK,12,0
2015,5862,"Empire Electric Assn, Inc",CO,74,63
2015,5862,"Empire Electric Assn, Inc",UT,3,3
2015,5905,Excelsior Electric Member Corp,GA,37,0
2015,5929,"Fairfield Electric Coop, Inc",SC,64,0
2015,5930,Village of Fairport - (NY),NY,32,0
2015,5935,Borough of Ephrata - (PA),PA,7,0
2015,5961,Town of Erwin - (TN),TN,9,9
2015,5964,"Escambia River Elec Coop, Inc",FL,29,29
2015,5997,Town of Estes Park,CO,10,0
2015,5998,City of Estherville - (IA),IA,7,0
2015,6008,City of Etowah,TN,12,7
2015,6019,City of Eudora - (KS),KS,4,0
2015,6022,City of Eugene - (OR),OR,147,0
2015,6043,City of Evansville,WI,9,0
2015,6112,"Farmers Electric Coop, Inc - (IA)",IA,48,0
2015,6132,City of Fairbury,NE,17,0
2015,6138,City of Fairfax - (MN),MN,6,0
2015,6145,City of Fairhope - (AL),AL,11,0
2015,6149,City of Ellensburg - (WA),WA,18,0
2015,6151,Fairmont Public Utilities Comm,MN,17,0
2015,6168,Farmers Electric Coop - (IA),IA,5,0
2015,6169,Fall River Rural Elec Coop Inc,ID,64,0
2015,6169,Fall River Rural Elec Coop Inc,MT,10,0
2015,6169,Fall River Rural Elec Coop Inc,WY,5,0
2015,6173,Fannin County Electric Coop,TX,10,0
2015,6175,City of Falls City - (NE),NE,8,0
2015,6181,"Farmers Electric Coop, Inc - (MO)",MO,66,0
2015,6182,"Farmers Electric Coop, Inc - (TX)",TX,56,0
2015,6183,"Fayette Electric Coop, Inc",TX,27,0
2015,6194,Farmers Rural Electric Coop Corp - (KY),KY,62,0
2015,6198,"Farmers Electric Coop, Inc - (NM)",NM,44,44
2015,6204,City of Farmington - (NM),NM,65,0
2015,6205,City of Farmington - (MO),MO,20,0
2015,6234,City of Fayetteville,TN,36,0
2015,6235,Public Works Comm-City of Fayetteville,NC,165,0
2015,6258,Federated Rural Electric Assn,MN,69,0
2015,6272,"FEM Electric Assn, Inc",SD,31,0
2015,6297,PUD No 1 of Ferry County,WA,15,1
2015,6335,"Firelands Electric Coop, Inc",OH,28,0
2015,6342,First Electric Coop Corp,AR,139,139
2015,6369,Fishers Island Utility Co Inc,NY,3,0
2015,6374,Fitchburg Gas & Elec Light Co,MA,38,26
2015,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,13,0
2015,6390,City of Flandreau,SD,3,2
2015,6395,Flathead Electric Coop Inc,MT,87,0
2015,6411,Flint Electric Membership Corp,GA,169,138
2015,6417,City of Flora - (IL),IL,12,10
2015,6422,City of Florence - (AL),AL,128,128
2015,6424,Florence Utility Comm,WI,6,0
2015,6427,City of Floresville,TX,19,19
2015,6431,"Flint Hills Rural E C A, Inc",KS,28,0
2015,6442,Fleming-Mason Energy Coop Inc,KY,42,0
