Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2018,3249,Central Hudson Gas & Elec Corp,NY,280,0
2018,3250,Central Electric Membership Corp. - (NC),NC,30,.
2018,3264,Central Lincoln People's Ut Dt,OR,237,6
2018,3265,Cleco Power LLC,LA,779,0
2018,3266,Central Maine Power Co,ME,473,0
2018,3268,Central Missouri Elec Coop Inc,MO,43,.
2018,3273,"Central New Mexico El Coop, Inc",NM,35,.
2018,3278,AEP Texas Central Company,TX,891,0
2018,3282,"Central Texas Elec Coop, Inc",TX,67,0
2018,3287,"Central Valley Elec Coop, Inc",NM,94,94
2018,3291,Central Virginia Electric Coop,VA,85,0
2018,3293,Central Wisconsin Elec Coop,WI,26,0
2018,3295,City of Centralia - (WA),WA,32,32
2018,3314,"Chariton Valley Elec Coop, Inc",IA,35,0
2018,3315,"Charles Mix Electric Assn, Inc",SD,17,7
2018,3329,Borough of Chambersburg,PA,34,6
2018,3355,City of Chanute,KS,7,7
2018,3400,City of Chaska - (MN),MN,15,.
2018,3408,City of Chattanooga - (TN),GA,1,0
2018,3408,City of Chattanooga - (TN),TN,299,296
2018,3413,PUD No 1 of Chelan County,WA,117,0
2018,3420,City of Cheney - (WA),WA,7,0
2018,3426,Cherokee Electric Coop,AL,28,0
2018,3435,"Cherry-Todd Electric Coop, Inc",NE,4,4
2018,3435,"Cherry-Todd Electric Coop, Inc",SD,11,3
2018,3436,Cherryland Electric Coop Inc,MI,55,0
2018,3461,Cheyenne Light Fuel & Power d/b/a Black,WY,43,0
2018,3470,Cherokee County Elec Coop Assn,TX,35,0
2018,3475,City of Chickamauga,GA,1,0
2018,3477,City of Chicopee - (MA),MA,16,16
2018,3478,Cimarron Electric Coop,OK,66,40
2018,3486,Chillicothe Municipal Utils,MO,21,5
2018,3495,Chimney Rock Public Power Dist,NE,18,.
2018,3498,Chippewa Valley Electric Coop,WI,29,0
2018,3502,"Choctawhatche Elec Coop, Inc",FL,80,70
2018,3503,"Choptank Electric Coop, Inc",MD,115,95
2018,3522,Chugach Electric Assn Inc,AK,95,.
2018,3527,Choctaw Electric Coop Inc,OK,55,55
2018,3542,Duke Energy Ohio Inc,OH,747,281
2018,3597,Citizens Electric Co - (PA),PA,9,9
2018,3600,Citizens Electric Corporation - (MO),MO,103,0
2018,3634,City of Nixa - (MO),MO,16,.
2018,3641,"Claiborne Electric Coop, Inc",LA,66,.
2018,3644,PUD No 1 of Clallam County,WA,72,15
2018,3647,City of Claremore,OK,30,.
2018,3660,PUD No 1 of Clark County - (WA),WA,194,19
2018,3687,Clark Energy Coop Inc - (KY),KY,77,0
2018,3701,Clark Electric Coop - (WI),WI,38,26
2018,3702,Clarksdale Public Utilities,MS,22,0
2018,3704,City of Clarksville - (TN),TN,79,0
2018,3705,Clarksville Light & Water Co,AR,24,14
2018,3710,City of Clay Center - (KS),KS,12,.
2018,3712,Clay County Electric Coop Corp,AR,24,0
2018,3712,Clay County Electric Coop Corp,MO,1,0
2018,3716,Clay-Union Electric Corp,SD,22,.
2018,3722,Clarke Electric Coop Inc - (IA),IA,36,0
2018,3731,Town of Clayton,NC,8,.
2018,3732,Town of Clayton,DE,2,0
2018,3739,Clearwater Power Company,ID,36,0
2018,3739,Clearwater Power Company,OR,1,0
2018,3739,Clearwater Power Company,WA,7,0
2018,3755,Cleveland Electric Illum Co,OH,"1,087",997
2018,3757,"Clay Electric Cooperative, Inc",FL,182,0
2018,3758,City of Cleveland - (TN),TN,50,50
2018,3762,City of Cleveland - (OH),OH,276,.
2018,3764,Clearwater-Polk Elec Coop Inc,MN,21,0
2018,3774,City of Clewiston,FL,6,.
2018,3804,Clinton Combined Utility Sys,SC,6,5
2018,3806,"Clinton County Elec Coop, Inc",IL,37,0
2018,3812,City of Clinton - (TN),TN,48,42
2018,3814,City of Clintonville - (WI),WI,16,.
2018,3824,Clyde Light & Power,OH,4,.
2018,3828,Cloverland Electric Co-op,MI,98,0
2018,3839,Coahoma Electric Power Assn,MS,11,.
2018,3841,Coast Electric Power Assn,MS,124,0
2018,3843,Coastal Electric Member Corp,GA,35,35
2018,3844,"Coastal Electric Coop, Inc",SC,36,36
2018,3850,"Codington-Clark Elec Coop, Inc",SD,36,.
2018,3855,Columbia Power System,TN,26,0
2018,3881,City of Cody,WY,10,3
2018,3892,City of Coffeyville - (KS),KS,24,0
2018,3913,City of Colby - (KS),KS,16,0
2018,3915,Coldwater Board of Public Util,MI,28,22
2018,3916,Cobb Electric Membership Corp,GA,197,186
2018,3931,Coles-Moultrie Electric Coop,IL,48,0
2018,3938,"Coleman County Elec Coop, Inc",TX,21,.
2018,3939,City of College Park - (GA),GA,27,0
2018,3940,City of College Station - (TX),TX,53,53
2018,3989,City of Colorado Springs - (CO),CO,218,3
2018,4003,City of Colton - (CA),CA,30,.
2018,4005,"Columbia Basin Elec Cooperative, Inc",OR,7,0
2018,4007,City of Columbia City - (IN),IN,10,5
2018,4008,Columbia Power Coop Assn Inc,OR,4,.
2018,4040,Calhoun County Elec Coop Assn,IA,18,0
2018,4041,"Columbia Rural Elec Assn, Inc",OR,2,0
2018,4041,"Columbia Rural Elec Assn, Inc",WA,35,0
2018,4045,City of Columbia - (MO),MO,63,34
2018,4063,Co-Mo Electric Coop Inc,MO,69,0
2018,4065,City of Columbus - (OH),OH,60,0
2018,4068,City of Columbus - (MS),MS,30,0
2018,4071,"Columbus Electric Coop, Inc",AZ,2,.
2018,4071,"Columbus Electric Coop, Inc",NM,21,.
2018,4073,City of Columbus - (WI),WI,13,0
2018,4110,Commonwealth Edison Co,IL,"5,596",164
2018,4117,Community Electric Coop,VA,25,4
2018,4146,Concho Valley Elec Coop Inc,TX,55,0
2018,4147,Town of Concord - (MA),MA,13,0
2018,4150,City of Concord - (NC),NC,66,0
2018,4153,"Concordia Electric Coop, Inc",LA,28,28
2018,4160,Callaway Electric Cooperative,MO,37,.
2018,4176,Connecticut Light & Power Co,CT,"1,038",0
2018,4226,Consolidated Edison Co-NY Inc,NY,"2,205",.
2018,4237,Consolidated Electric Coop,MO,44,0
2018,4247,Consolidated Water Power Co,WI,28,28
2018,4254,Consumers Energy Co,MI,"2,316",606
2018,4262,Cooke County Elec Coop Assn,TX,55,0
2018,4265,Continental Divide El Coop Inc,NM,20,.
2018,4280,Conway Corporation,AR,44,.
2018,4294,City of Cookeville - (TN),TN,24,0
2018,4295,Comanche County Elec Coop Assn,TX,40,.
2018,4296,"Cookson Hills Elec Coop, Inc",OK,45,.
2018,4317,"Coos-Curry Electric Coop, Inc",OR,42,.
2018,4327,Coosa Valley Electric Coop Inc,AL,36,.
2018,4329,"Copper Valley Elec Assn, Inc",AK,14,.
2018,4346,Cooperative L&P Assn Lake County,MN,13,0
2018,4356,Colorado River Comm of Nevada,NV,38,0
2018,4362,Corn Belt Energy Corporation,IL,144,81
2018,4373,Cornhusker Public Power Dist,NE,113,0
2018,4390,City of Corona - (CA),CA,10,0
2018,4401,"Cotton Electric Coop, Inc",OK,79,0
2018,4430,"Covington Electric Coop, Inc",AL,57,0
2018,4432,Coweta-Fayette El Member Corp,GA,87,0
2018,4433,City of Covington - (GA),GA,21,1
2018,4437,City of Covington - (TN),TN,12,0
2018,4442,PUD No 1 of Cowlitz County,WA,112,0
2018,4459,Cozad Board of Public Works,NE,17,.
2018,4471,Craig-Botetourt Electric Coop,VA,13,0
2018,4471,Craig-Botetourt Electric Coop,WV,1,0
2018,4508,"Crawfordsville Elec, Lgt & Pwr",IN,24,0
2018,4509,Craighead Electric Coop Corp,AR,82,0
2018,4524,"Crawford Electric Coop, Inc",MO,43,0
2018,4527,City of Crete,NE,8,.
2018,4538,Crisp County Power Comm,GA,27,27
2018,4577,Crow Wing Cooperative Power & Light Comp,MN,95,0
2018,4604,City of Crystal Falls,MI,8,0
2018,4607,City of Cuba City,WI,8,0
2018,4610,City of Cuero - (TX),TX,6,.
2018,4617,Cullman Power Board,AL,15,0
2018,4618,"Cullman Electric Coop, Inc",AL,81,0
2018,4619,Town of Culpeper- (VA),VA,6,0
2018,4622,"Cumberland Valley Electric, Inc.",KY,55,.
2018,4622,"Cumberland Valley Electric, Inc.",TN,2,.
2018,4624,Cumberland Elec Member Corp,TN,122,90
2018,4632,Cuming County Public Pwr Dist,NE,37,.
2018,4667,City of Cushing - (OK),OK,13,.
2018,4671,Custer Public Power District,NE,95,13
2018,4675,Cuivre River Electric Coop Inc,MO,118,70
2018,4683,City of Cuyahoga Falls - (OH),OH,37,2
2018,4704,"DS&O Electric Cooperative, Inc.",KS,30,.
2018,4715,Dahlberg Light & Power Co,WI,36,0
2018,4717,Dakota Valley Elec Coop Inc,ND,80,0
2018,4720,Dakota Energy Coop Inc,SD,12,.
2018,4743,"Consumers Power, Inc",OR,75,75
2018,4744,Dalton Utilities,GA,72,.
2018,4794,City of Danville - (VA),VA,69,0
2018,4796,"Darke Rural Electric Coop, Inc",OH,10,.
2018,4836,City of David City,NE,5,.
2018,4848,Daviess Martin County R E M C,IN,22,12
2018,4911,Dawson Power District,NE,188,0
2018,4920,City of Dayton - (TN),TN,10,0
2018,4922,Dayton Power & Light Co,OH,491,.
2018,4939,"Deaf Smith Electric Coop, Inc",TX,97,15
2018,4958,Decatur Utilities,AL,59,34
2018,4960,Decatur County Rural E M C,IN,27,.
2018,4975,Deep East Texas Elec Coop Inc,TX,106,0
2018,5015,Delano Municipal Utilities,MN,10,1
2018,5027,Delmarva Power,DE,277,.
2018,5027,Delmarva Power,MD,183,.
2018,5056,City of Denison - (IA),IA,20,20
2018,5063,City of Denton - (TX),TX,117,0
2018,5070,Delaware Electric Cooperative,DE,89,45
2018,5078,"Denton County Elec Coop, Inc",TX,155,155
2018,5086,Delta Montrose Electric Assn,CO,50,50
2018,5109,DTE Electric Company,MI,"3,518",10
2018,5111,City of Detroit Lakes - (MN),MN,19,0
2018,5148,City of Dickson,TN,45,37
2018,5175,Dixie Electric Power Assn,MS,93,0
2018,5202,Dixie Electric Membership Corp,LA,137,130
2018,5204,Dixie Electric Coop,AL,61,.
2018,5309,City of Dothan - (AL),AL,44,42
2018,5325,City of Douglas,GA,15,0
2018,5326,PUD No 1 of Douglas County,WA,55,.
2018,5327,Douglas Electric Coop - (OR),OR,37,.
2018,5328,"Douglas Electric Coop, Inc",SD,35,.
2018,5335,City of Dover - (DE),DE,51,46
2018,5336,City of Dover - (OH),OH,13,13
2018,5394,Dubois Rural Electric Coop Inc,IN,37,17
2018,5399,Duck River Elec Member Corp,TN,112,68
2018,5416,"Duke Energy Carolinas, LLC",NC,"1,891",0
2018,5416,"Duke Energy Carolinas, LLC",SC,657,0
2018,5417,Dunn County Electric Coop,WI,40,0
2018,5429,City of Duncan - (OK),OK,12,3
2018,5480,Town of Danvers,MA,6,6
2018,5487,Duquesne Light Co,PA,628,0
2018,5509,City of Dyersburg,TN,32,0
2018,5535,Egyptian Electric Coop Assn,IL,68,64
2018,5551,City of Eagle River - (WI),WI,10,5
2018,5574,East Central Energy,MN,110,12
2018,5574,East Central Energy,WI,17,0
2018,5575,City of East Grand Forks - (MN),MN,16,0
2018,5578,East Mississippi Elec Pwr Assn,MS,37,0
2018,5582,City of East Point - (GA),GA,20,.
2018,5585,Eastern Illinois Elec Coop,IL,76,76
2018,5588,East-Central Iowa Rural Elec Coop,IA,72,72
2018,5598,East Central Oklahoma Elec Coop Inc,OK,78,.
2018,5605,Eastern Iowa Light & Power Coop,IA,177,20
2018,5609,Eastern Maine Electric Coop,ME,20,0
2018,5625,Easton Utilities Comm,MD,15,15
2018,5632,Eau Claire Electric Coop,WI,54,.
2018,5644,"Edisto Electric Coop, Inc",SC,68,0
2018,5656,Edgecombe-Martin County E M C,NC,36,18
2018,5661,City of Edmond - (OK),OK,32,.
2018,5701,El Paso Electric Co,NM,59,54
2018,5701,El Paso Electric Co,TX,274,259
2018,5730,City of Elberton,GA,12,0
2018,5742,Eldridge City Utilities,IA,1,.
2018,5760,City of Elizabeth City - (NC),NC,21,.
2018,5763,City of Elizabethton - (TN),TN,35,35
2018,5773,City of Elk River,MN,33,0
2018,5777,City of Elkhorn - (WI),WI,6,4
2018,5780,Elkhorn Rural Public Pwr Dist,NE,81,75
2018,5832,Elmhurst Mutual Power & Light Co,WA,19,12
2018,5841,City of Ely - (MN),MN,6,.
2018,5860,Empire District Electric Co,AR,13,0
2018,5860,Empire District Electric Co,KS,23,0
2018,5860,Empire District Electric Co,MO,271,0
2018,5860,Empire District Electric Co,OK,13,0
2018,5862,"Empire Electric Assn, Inc",CO,71,63
2018,5862,"Empire Electric Assn, Inc",UT,3,3
2018,5905,Excelsior Electric Member Corp,GA,37,0
2018,5929,"Fairfield Electric Coop, Inc",SC,65,0
2018,5930,Village of Fairport - (NY),NY,30,.
2018,5935,Borough of Ephrata - (PA),PA,7,0
2018,5961,Town of Erwin - (TN),TN,9,9
2018,5964,"Escambia River Elec Coop, Inc",FL,29,29
2018,5997,Town of Estes Park,CO,10,0
2018,5998,City of Estherville - (IA),IA,7,.
2018,6008,City of Etowah,TN,11,7
2018,6019,City of Eudora - (KS),KS,4,0
2018,6022,City of Eugene - (OR),OR,154,0
2018,6043,City of Evansville,WI,9,0
2018,6112,"Farmers Electric Coop, Inc - (IA)",IA,48,.
2018,6132,City of Fairbury,NE,12,0
2018,6138,City of Fairfax - (MN),MN,6,0
2018,6145,City of Fairhope - (AL),AL,11,0
2018,6149,City of Ellensburg - (WA),WA,18,0
2018,6151,Fairmont Public Utilities Comm,MN,17,0
2018,6168,Farmers Electric Coop - (IA),IA,5,0
2018,6169,Fall River Rural Elec Coop Inc,ID,64,0
2018,6169,Fall River Rural Elec Coop Inc,MT,10,0
2018,6169,Fall River Rural Elec Coop Inc,WY,5,0
2018,6173,Fannin County Electric Coop,TX,10,.
2018,6175,City of Falls City - (NE),NE,8,.
2018,6181,"Farmers Electric Coop, Inc - (MO)",MO,66,0
2018,6182,"Farmers Electric Coop, Inc - (TX)",TX,65,0
2018,6183,"Fayette Electric Coop, Inc",TX,27,0
2018,6194,Farmers Rural Electric Coop Corp - (KY),KY,67,.
2018,6198,"Farmers Electric Coop, Inc - (NM)",NM,45,45
2018,6204,City of Farmington - (NM),NM,65,.
2018,6205,City of Farmington - (MO),MO,24,0
2018,6207,Farmington River Power Company,CT,1,.
2018,6234,City of Fayetteville,TN,37,0
2018,6235,Fayetteville Public Works Commission,NC,162,148
2018,6258,Federated Rural Electric Assn,MN,71,0
2018,6272,"FEM Electric Assn, Inc",SD,31,.
2018,6297,PUD No 1 of Ferry County,WA,15,1
2018,6335,"Firelands Electric Coop, Inc",OH,28,.
2018,6342,First Electric Coop Corp,AR,148,148
2018,6369,Fishers Island Utility Co Inc,NY,3,0
2018,6374,Fitchburg Gas & Elec Light Co,MA,39,39
2018,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,13,.
2018,6390,City of Flandreau,SD,3,2
2018,6395,Flathead Electric Coop Inc,MT,87,0
2018,6411,Flint Electric Membership Corp,GA,175,0
2018,6417,City of Flora - (IL),IL,12,10
2018,6422,City of Florence - (AL),AL,136,136
2018,6424,Florence Utility Comm,WI,6,0
2018,6427,City of Floresville,TX,19,19
2018,6431,"Flint Hills Rural E C A, Inc",KS,27,.
2018,6442,Fleming-Mason Energy Coop Inc,KY,48,0
2018,6443,"Florida Keys El Coop Assn, Inc",FL,25,23
