|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2018,9879,City Water and Light Plant,A,Bundled,O,AR,Municipal,MISO,"33,361.0","521,971","32,070","22,930.0","351,801","5,382","25,737.0","512,748",33,.,.,.,"82,028.0","1,386,520","37,485"
2018,9922,Jump River Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,"12,237.2","78,678","8,879","2,019.7","16,226",632,0.0,0,0,0.0,0,0,"14,256.9","94,904","9,511"
2018,9936,Juneau Utility Comm,A,Bundled,O,WI,Municipal,MISO,845.2,"8,178",942,"2,041.9","22,903",198,"1,363.6","17,780",2,0.0,0,0,"4,250.7","48,861","1,142"
2018,9949,Just Energy,B,Energy,O,MA,Retail Power Marketer,ISNE,"15,604.3","107,885","14,970","2,579.3","19,191",732,0.0,0,0,0.0,0,0,"18,183.6","127,076","15,702"
2018,9949,Just Energy,B,Energy,O,PA,Retail Power Marketer,PJM,"7,210.2","92,861","7,445",21.7,247,14,0.0,0,0,0.0,0,0,"7,231.9","93,108","7,459"
2018,9949,Just Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"386,732.0","3,228,838","217,606","90,997.2","779,423","30,445",0.0,0,0,0.0,0,0,"477,729.2","4,008,261","248,051"
2018,9964,Kenergy Corp,A,Bundled,O,KY,Cooperative,MISO,"92,322.0","740,207","46,561","38,220.0","320,284","11,035","270,747.0","6,426,191",34,0.0,0,0,"401,289.0","7,486,682","57,630"
2018,9991,Kandiyohi Power Coop,A,Bundled,O,MN,Cooperative,MISO,"14,299.0","109,164","7,632","5,789.0","50,646","1,044",840.0,"9,383",4,.,.,.,"20,928.0","169,193","8,680"
2018,9996,City of Kansas City - (KS),A,Bundled,O,KS,Municipal,SWPP,"80,985.0","613,716","58,556","118,667.0","1,115,880","7,000","51,616.0","592,890",83,0.0,0,0,"251,268.0","2,322,486","65,639"
2018,9999,Kankakee Valley Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"28,671.4","224,825","18,549","6,406.0","53,250","2,375","2,077.4","22,124",12,.,.,.,"37,154.8","300,199","20,936"
2018,10000,Evergy Metro,A,Bundled,O,KS,Investor Owned,SWPP,"398,600.1","2,951,761","228,468","367,388.9","3,385,986","29,718","28,654.6","284,640",913,0.0,0,0,"794,643.6","6,622,387","259,099"
2018,10000,Evergy Metro,A,Bundled,O,MO,Investor Owned,SWPP,"372,973.3","2,733,826","255,709","476,877.4","4,471,427","32,634","116,953.1","1,469,011",955,149.7,"1,125",1,"966,953.5","8,675,389","289,299"
2018,10005,"Evergy Kansas South, Inc",A,Bundled,O,KS,Investor Owned,SWPP,"422,591.9","3,170,796","289,364","325,173.4","3,214,656","37,467","250,189.1","3,514,454","3,366",.,.,.,"997,954.4","9,899,906","330,197"
2018,10009,Karnes Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"24,085.0","247,014","16,101","49,291.0","509,009","4,160","22,073.0","376,730",25,.,.,.,"95,449.0","1,132,753","20,286"
2018,10012,Kay Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,"6,656.0","55,158","4,290","13,022.0","118,473","1,500","13,489.0","248,304",22,0.0,0,0,"33,167.0","421,935","5,812"
2018,10019,FreeState Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,"33,765.0","226,459","16,749","5,456.0","37,838","1,381","1,671.0","20,430",6,.,.,.,"40,892.0","284,727","18,136"
2018,10056,City of Kaukauna,A,Bundled,O,WI,Municipal,MISO,"14,242.4","124,118","13,493","13,385.6","143,814","1,843","18,036.2","276,880",12,0.0,0,0,"45,664.2","544,812","15,348"
2018,10057,City of Lamar - (MO),A,Bundled,O,MO,Municipal,AECI,"2,314.0","21,934","1,989","2,745.0","23,017",451,847.0,"9,829",13,.,.,.,"5,906.0","54,780","2,453"
2018,10063,Kaysville City Corporation,A,Bundled,O,UT,Municipal,PACE,"9,214.0","95,334","8,959","4,410.0","50,344",811,151.0,"2,081",1,.,.,.,"13,775.0","147,759","9,771"
2018,10065,KBR Rural Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"5,108.0","39,409","3,351","2,876.0","23,775",712,"4,264.0","20,463",793,.,.,.,"12,248.0","83,647","4,856"
2018,10066,K C Electric Association,A,Bundled,O,CO,Cooperative,WACM,"5,140.5","39,012","3,296","11,131.4","99,219","2,497","7,335.4","65,701",707,.,.,.,"23,607.3","203,932","6,500"
2018,10071,Kauai Island Utility Cooperative,A,Bundled,O,HI,Cooperative,NA,"65,170.0","174,726","28,961","43,471.6","116,180","4,774","53,551.0","160,208",125,0.0,0,0,"162,192.6","451,114","33,860"
2018,10144,Kennebunk Light & Power Dist,A,Bundled,O,ME,Municipal,ISNE,"7,019.3","51,581","6,026","4,971.6","36,404",974,"1,448.4","7,258",6,.,.,.,"13,439.3","95,243","7,006"
2018,10152,City of Kennett - (MO),A,Bundled,O,MO,Municipal,SWPP,"6,157.6","75,516","4,683","4,998.7","56,998",608,531.3,"7,887",306,.,.,.,"11,687.6","140,401","5,597"
2018,10153,KEM Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"5,261.7","42,006","2,972","3,588.8","29,590",741,"1,841.3","12,388",492,0.0,0,0,"10,691.8","83,984","4,205"
2018,10170,"Kiamichi Electric Coop, Inc",A,Bundled,O,OK,Cooperative,AECI,"28,414.0","264,768","19,393","7,744.0","71,474","2,411","1,706.0","28,590",4,.,.,.,"37,864.0","364,832","21,808"
2018,10171,Kentucky Utilities Co,A,Bundled,O,KY,Investor Owned,LGEE,"612,922.7","6,319,953","431,614","523,812.2","5,618,553","90,952","377,813.9","6,429,420","2,421",0.0,0,0,"1,514,548.8","18,367,926","524,987"
2018,10171,Kentucky Utilities Co,A,Bundled,O,TN,Investor Owned,LGEE,6.8,94,3,0.0,0,0,0.0,0,0,0.0,0,0,6.8,94,3
2018,10171,Kentucky Utilities Co,A,Bundled,O,VA,Investor Owned,LGEE,"38,609.5","375,845","23,327","25,651.5","267,083","4,534","9,760.6","113,747",72,0.0,0,0,"74,021.6","756,675","27,933"
2018,10179,Kenyon Municipal Utilities,A,Bundled,O,MN,Municipal,MISO,944.0,"7,048",837,643.0,"5,353",132,378.0,"3,446",2,.,.,.,"1,965.0","15,847",971
2018,10210,Ketchikan Public Utilities,A,Bundled,O,AK,Municipal,NA,"7,983.9","71,947","6,491","7,707.9","73,498","1,331","2,099.7","22,389",16,0.0,0,0,"17,791.5","167,834","7,838"
2018,10226,"Utility Board of the City of Key West, F",A,Bundled,O,FL,Municipal,FMPP,"45,031.0","353,116","25,289","44,264.0","359,794","4,439",.,.,.,.,.,.,"89,295.0","712,910","29,728"
2018,10260,City of Kimball - (NE),A,Bundled,O,NE,Municipal,WACM,"1,514.0","9,557","1,462","1,118.0","7,982",428,544.0,"3,513",10,.,.,.,"3,176.0","21,052","1,900"
2018,10321,City of Kingman - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,918.0","11,772","1,519","1,135.0","6,990",357,"2,003.0","15,499",18,.,.,.,"5,056.0","34,261","1,894"
2018,10324,City of Kings Mountain - (NC),A,Bundled,O,NC,Municipal,DUK,"5,574.0","49,923","4,158","4,156.0","42,080",737,"4,414.0","52,150",25,.,.,.,"14,144.0","144,153","4,920"
2018,10325,Kings River Conservation Dist,A,Bundled,O,CA,Political Subdivision,CISO,.,.,.,"2,605.6","340,082",1,.,.,.,.,.,.,"2,605.6","340,082",1
2018,10331,Kingsport Power Co,A,Bundled,O,TN,Investor Owned,PJM,"63,172.7","696,433","41,895","41,564.6","424,354","5,973","57,207.7","932,311",164,0.0,0,0,"161,945.0","2,053,098","48,032"
2018,10345,City of Kinston - (NC),A,Bundled,O,NC,Municipal,CPLE,"17,497.0","134,936","9,954","15,774.0","135,897","1,898","14,165.0","179,943",12,.,.,.,"47,436.0","450,776","11,864"
2018,10370,City of Kirkwood - (MO),A,Bundled,O,MO,Municipal,MISO,"11,435.4","106,627","8,764","10,730.5","102,013","1,260",979.2,"7,691",1,.,.,.,"23,145.1","216,331","10,025"
2018,10376,Kissimmee Utility Authority,A,Bundled,O,FL,Municipal,FMPP,"100,498.0","864,038","64,042","59,085.0","535,714","9,875","14,829.0","159,766",51,.,.,.,"174,412.0","1,559,518","73,968"
2018,10378,"Kit Carson Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"24,272.0","132,840","24,598","17,618.0","111,658","4,376","2,713.0","19,433",10,.,.,.,"44,603.0","263,931","28,984"
2018,10393,PUD No 1 of Klickitat County,A,Bundled,O,WA,Political Subdivision,BPAT,"15,989.0","141,628","10,522","9,976.0","111,719","1,937","5,157.0","91,160",251,.,.,.,"31,122.0","344,507","12,710"
2018,10421,Knoxville Utilities Board,A,Bundled,O,TN,Municipal,TVA,"269,790.0","2,571,005","179,583","248,842.0","2,351,247","23,959","38,266.0","638,242",29,0.0,0,0,"556,898.0","5,560,494","203,571"
2018,10433,Kodiak Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"6,134.0","35,154","4,797","3,563.0","20,921","1,044","12,914.0","81,640",107,.,.,.,"22,611.0","137,715","5,948"
2018,10448,Kosciusko County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"22,822.1","197,602","16,946",.,.,.,"26,685.7","295,384","1,379",.,.,.,"49,507.8","492,986","18,325"
2018,10451,Kotzebue Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"2,618.0","6,814","1,154","4,320.0","12,288",131,0.0,0,0,0.0,0,0,"6,938.0","19,102","1,285"
2018,10454,Kootenai Electric Cooperative,A,Bundled,O,ID,Cooperative,AVA,"31,904.9","319,600","23,653","10,299.6","112,143","1,775","1,804.1","30,221",44,0.0,0,0,"44,008.6","461,964","25,472"
2018,10454,Kootenai Electric Cooperative,A,Bundled,O,WA,Cooperative,AVA,203.0,"2,323",74,35.1,458,1,0.2,0,1,0.0,0,0,238.3,"2,781",76
2018,10508,Village of L'Anse - (MI),A,Bundled,O,MI,Municipal,MISO,664.5,"4,879",987,871.7,"7,227",196,0.0,0,0,0.0,0,0,"1,536.2","12,106","1,183"
2018,10539,"La Plata Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"44,938.0","285,086","36,640","32,695.0","269,263","6,498","28,835.0","402,609",199,.,.,.,"106,468.0","956,958","43,337"
2018,10550,McCook Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"5,623.1","40,867","3,742","2,443.7","22,204",339,"9,661.1","124,866",942,.,.,.,"17,727.9","187,937","5,023"
2018,10558,"LaCreek Electric Assn, Inc",A,Bundled,O,NE,Cooperative,WACM,292.5,"2,490",171,115.2,"1,267",19,346.9,"3,021",58,.,.,.,754.6,"6,778",248
2018,10558,"LaCreek Electric Assn, Inc",A,Bundled,O,SD,Cooperative,WACM,"8,144.5","73,684","5,674","4,154.8","42,229",733,442.1,"3,450",74,.,.,.,"12,741.4","119,363","6,481"
2018,10562,Lagrange County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"9,072.0","64,325","6,759","2,386.9","23,670",202,"1,173.9","10,559",250,.,.,.,"12,632.8","98,554","7,211"
2018,10579,City of LaFollette,A,Bundled,O,TN,Municipal,TVA,"31,780.0","266,087","19,144","16,699.0","128,386","3,033","1,809.0","21,691",3,0.0,0,0,"50,288.0","416,164","22,180"
2018,10585,City of La Grange - (GA),A,Bundled,O,GA,Municipal,SOCO,"15,726.0","137,228","11,319","17,705.0","182,893","1,835","15,641.0","222,356",56,.,.,.,"49,072.0","542,477","13,210"
2018,10595,City of Lake City - (MN),A,Bundled,O,MN,Municipal,MISO,"2,715.0","22,002","2,870","2,063.0","18,964",359,"8,681.0","105,336",7,.,.,.,"13,459.0","146,302","3,236"
2018,10596,City of Lake Crystal - (MN),A,Bundled,O,MN,Municipal,MISO,"1,507.0","8,121","1,034","1,332.0","8,239",177,0.0,0,0,0.0,0,0,"2,839.0","16,360","1,211"
2018,10599,"Lake Region Electric Coop, Inc - (OK)",A,Bundled,O,OK,Cooperative,AECI,"36,765.0","335,096","22,931","4,034.0","38,264","1,604","3,963.0","43,260",126,0.0,0,0,"44,762.0","416,620","24,661"
2018,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"56,410.9","554,303","33,748","10,666.0","106,426","3,299","2,333.9","24,877",17,.,.,.,"69,410.8","685,606","37,064"
2018,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,"3,749.9","28,423","3,741","4,084.8","36,488",450,0.0,0,0,0.0,0,0,"7,834.7","64,911","4,191"
2018,10606,City of Lake Mills,A,Bundled,O,IA,Municipal,MISO,"1,033.6","8,915","1,070",379.8,"4,443",154,"1,006.4","9,195",24,.,.,.,"2,419.8","22,553","1,248"
2018,10610,"Lake Placid Village, Inc - (NY)",A,Bundled,O,NY,Municipal,NYIS,"4,756.9","78,798","4,025","4,826.4","90,570",779,.,.,.,.,.,.,"9,583.3","169,368","4,804"
2018,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,"39,583.2","338,504","25,669","9,822.4","104,859","1,970","1,485.0","13,797",666,.,.,.,"50,890.6","457,160","28,305"
2018,10620,City of Lake Worth - (FL),A,Bundled,O,FL,Municipal,FMPP,"23,170.0","253,196","23,399","16,662.0","179,990","3,746",.,.,.,.,.,.,"39,832.0","433,186","27,145"
2018,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,"164,758.1","1,524,443","109,044","86,239.9","890,776","21,534","49,114.9","703,188",81,0.0,0,0,"300,112.9","3,118,407","130,659"
2018,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,"35,852.0","284,057","18,342","4,348.0","34,185","1,065","1,750.0","22,809",10,.,.,.,"41,950.0","341,051","19,417"
2018,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"3,600.0","34,916","2,685","5,400.0","58,354","1,434","23,151.0","259,855","7,156",.,.,.,"32,151.0","353,125","11,275"
2018,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,"9,941.0","106,703","7,922","8,345.9","89,895","2,122","4,933.0","60,571",53,.,.,.,"23,219.9","257,169","10,097"
2018,10629,City of Lakota - (ND),A,Bundled,O,ND,Municipal,SWPP,654.0,"6,482",400,481.0,"5,050",144,128.0,667,6,.,.,.,"1,263.0","12,199",550
2018,10632,"Lake Region Electric Assn, Inc - (SD)",A,Bundled,O,SD,Cooperative,WACM,"7,213.0","59,938","3,310","2,167.0","23,841",147,"9,593.0","120,282",7,.,.,.,"18,973.0","204,061","3,464"
2018,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"17,489.0","160,077","11,809","7,301.0","76,318",791,.,.,.,.,.,.,"24,790.0","236,395","12,600"
2018,10650,City of Lamoni - (IA),A,Bundled,O,IA,Municipal,MISO,917.0,"8,798",911,"1,249.0","13,617",219,102.0,"1,070",6,0.0,0,0,"2,268.0","23,485","1,136"
2018,10656,City of Lampasas - (TX),A,Bundled,O,TX,Municipal,ERCO,"5,649.0","47,416","3,510","5,998.0","59,088",927,.,.,.,.,.,.,"11,647.0","106,504","4,437"
2018,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,"45,547.0","327,931","24,195","4,340.0","27,628","1,505","4,571.0","38,190",46,.,.,.,"54,458.0","393,749","25,746"
2018,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,"20,947.3","185,955","11,845","4,048.4","41,125","1,004",356.5,"4,356",1,.,.,.,"25,352.2","231,436","12,850"
2018,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,"71,076.0","494,421","45,594","15,865.1","126,210","3,777",800.7,"8,673",2,.,.,.,"87,741.8","629,304","49,373"
2018,10702,Borough of Lansdale,A,Bundled,O,PA,Municipal,PJM,"9,538.0","50,855","7,323","6,010.0","30,173","1,130","4,858.0","36,585",140,.,.,.,"20,406.0","117,613","8,593"
2018,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,"84,412.0","578,034","84,699","146,462.0","1,170,092","12,723","38,158.0","371,615",229,0.0,0,0,"269,032.0","2,119,741","97,651"
2018,10713,City of Larned - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,580.0","19,670","2,108","2,088.0","17,562",394,191.0,"1,640",14,.,.,.,"4,859.0","38,872","2,516"
2018,10724,Lassen Municipal Utility District,A,Bundled,O,CA,Municipal,CISO,"11,121.9","70,697","9,637","6,846.1","46,373","2,245","1,463.1","10,225",136,0.0,0,0,"19,431.1","127,295","12,018"
2018,10728,"Lane-Scott Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"3,045.0","24,830","2,307","12,496.0","110,200","2,123","1,397.0","9,791","1,378",.,.,.,"16,938.0","144,821","5,808"
2018,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"97,294.0","734,105","52,455","27,952.0","222,671","5,775","13,909.0","154,354",36,.,.,.,"139,155.0","1,111,130","58,266"
2018,10769,City of Laurens - (IA),A,Bundled,O,IA,Municipal,SWPP,997.0,"11,162",639,278.0,"2,347",133,"1,051.0","12,726",29,0.0,0,0,"2,326.0","26,235",801
2018,10770,City of Laurinburg - (NC),A,Bundled,O,NC,Municipal,CPLE,"6,713.4","57,098","4,618","6,927.1","73,089","1,037",398.6,"5,433",3,.,.,.,"14,039.1","135,620","5,658"
2018,10798,Lawrenceburg Municipal Utils,A,Bundled,O,IN,Municipal,MISO,"3,172.0","32,098","2,679","2,027.0","15,505",668,"9,239.0","99,249",103,.,.,.,"14,438.0","146,852","3,450"
2018,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,"28,904.0","270,013","17,163","19,150.0","155,755","3,202","5,955.0","79,233",8,0.0,0,0,"54,009.0","505,001","20,373"
2018,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,"12,673.0","106,460","9,400","20,412.0","215,772","1,684",70.0,754,2,.,.,.,"33,155.0","322,986","11,086"
2018,10814,City of Le Sueur - (MN),A,Bundled,O,MN,Municipal,MISO,"2,166.0","14,657","1,858",892.0,"7,164",306,"6,374.0","71,902",56,.,.,.,"9,432.0","93,723","2,220"
2018,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,"7,957.0","89,056","7,103","30,280.0","381,866","4,481","20,604.0","357,363",11,.,.,.,"58,841.0","828,285","11,595"
2018,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"2,397.0","25,707","1,753","33,945.0","457,279","3,138","4,259.0","72,782",13,.,.,.,"40,601.0","555,768","4,904"
2018,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,"10,264.1","90,986","8,270","1,817.7","15,884",622,"22,405.0","268,436",463,.,.,.,"34,486.8","375,306","9,355"
2018,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,"8,785.0","89,643","5,861","6,382.0","64,648","1,327","10,550.0","116,539",61,.,.,.,"25,717.0","270,830","7,249"
2018,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,"290,576.7","2,750,609","197,895","109,090.4","1,214,428","18,700",.,.,.,.,.,.,"399,667.1","3,965,037","216,595"
2018,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,"31,044.0","249,521","21,999","25,631.3","230,450","4,288","1,520.0","12,187",1,0.0,0,0,"58,195.3","492,158","26,288"
2018,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,"16,408.0","187,143","19,359","18,028.0","194,182","2,106",.,.,.,.,.,.,"34,436.0","381,325","21,465"
2018,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,"90,849.0","885,579","53,238","77,373.0","758,881","12,668","2,967.0","45,831",6,0.0,0,0,"171,189.0","1,690,291","65,912"
2018,10908,City of Lenox - (IA),A,Bundled,O,IA,Municipal,MISO,791.0,"7,875",641,808.0,"8,828",161,0.0,0,0,0.0,0,0,"1,599.0","16,703",802
2018,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,"37,722.8","437,275","26,814","15,845.3","218,423","5,384","15,391.8","266,679",187,.,.,.,"68,959.9","922,377","32,385"
2018,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,"7,074.0","70,269","4,671","10,198.0","97,919","1,548","10,198.0","173,381",7,0.0,0,0,"27,470.0","341,569","6,226"
2018,10962,Lewis County Rural E C A,A,Bundled,O,MO,Cooperative,AECI,"11,511.0","83,662","6,436","2,747.6","23,077",782,"1,581.4","16,179",13,.,.,.,"15,840.0","122,918","7,231"
2018,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,"31,096.8","233,067","16,638","18,399.6","145,736","2,122","2,924.1","29,039",31,.,.,.,"52,420.5","407,842","18,791"
2018,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,"5,477.3","56,383","3,534","4,104.3","42,451",705,"8,486.0","127,991",5,0.0,0,0,"18,067.6","226,825","4,244"
2018,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,"26,633.0","245,227","17,769","17,911.0","156,754","4,758","3,536.0","40,674",7,0.0,0,0,"48,080.0","442,655","22,534"
2018,10982,City of Liberty - (TX),A,Bundled,O,TX,Municipal,MISO,"4,737.1","41,494","2,964","12,081.2","62,097",836,0.0,0,0,.,.,.,"16,818.3","103,591","3,800"
2018,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"22,011.0","191,363","16,206","4,446.0","40,833","1,088","1,109.0","13,755",8,.,.,.,"27,566.0","245,951","17,302"
2018,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"3,790.7","26,537","3,753","2,160.6","19,300",389,"23,032.2","181,196","5,119",.,.,.,"28,983.5","227,033","9,261"
2018,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,"126,076.4","1,315,468","122,941","118,134.4","1,529,566","16,911","31,508.4","454,232",176,.,.,.,"275,719.2","3,299,266","140,028"
2018,11019,Little River Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,"23,457.1","156,074","11,948","5,865.7","39,533","2,316",.,.,.,.,.,.,"29,322.8","195,607","14,264"
2018,11022,"Lincoln Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"8,153.0","81,687","5,215","2,372.0","29,465",670,585.0,"6,803",2,.,.,.,"11,110.0","117,955","5,887"
2018,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,"33,917.0","295,707","25,807","5,180.0","45,133","3,614","11,813.0","142,775",160,.,.,.,"50,910.0","483,615","29,581"
2018,11064,Litchfield Public Utilities,A,Bundled,O,MN,Municipal,MISO,"2,986.0","33,964","2,754","2,722.0","30,932",452,"4,455.0","62,974",10,.,.,.,"10,163.0","127,870","3,216"
2018,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,"8,305.2","67,165","6,599","4,966.5","36,658",747,"18,420.9","153,809",34,.,.,.,"31,692.6","257,632","7,380"
2018,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,"9,179.6","68,257","4,901","2,558.3","18,135","1,258","7,874.8","115,938",10,0.0,0,0,"19,612.7","202,330","6,169"
2018,11119,City of Lockhart - (TX),A,Bundled,O,TX,Municipal,ERCO,"6,572.4","63,542","4,577","3,827.5","35,761",824,"1,156.5","12,701",14,.,.,.,"11,556.4","112,004","5,415"
2018,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,"28,051.9","149,031","22,282","27,009.7","154,593","2,143","14,650.3","109,724",25,0.0,0,0,"69,711.9","413,348","24,450"
2018,11125,City of Lodi - (WI),A,Bundled,O,WI,Municipal,MISO,"1,419.9","11,768","1,466","1,797.5","17,319",285,0.0,0,0,0.0,0,0,"3,217.4","29,087","1,751"
2018,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,"10,274.0","99,528","18,023","18,074.0","206,231","2,423","6,457.0","99,652",7,.,.,.,"34,805.0","405,411","20,453"
2018,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,"11,590.0","105,447","10,964","7,534.0","72,169","1,513","21,806.0","253,405",65,.,.,.,"40,930.0","431,021","12,542"
2018,11148,City of Lompoc - (CA),A,Bundled,O,CA,Municipal,CISO,"8,300.0","53,891","13,217","9,291.0","48,395","1,728","4,424.0","29,578",27,.,.,.,"22,015.0","131,864","14,972"
2018,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,"1,972,632.0","9,538,241","1,011,494","1,479,352.1","7,875,066","116,181",.,.,.,"45,382.2","318,906",1,"3,497,366.3","17,732,213","1,127,676"
2018,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,56.9,623,40,"105,150.9","1,877,399","4,060",.,.,.,.,.,.,"105,207.8","1,878,022","4,100"
2018,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,"30,690.1","316,319","37,326","28,985.6","362,487","2,840","7,307.0","106,378",9,.,.,.,"66,982.7","785,184","40,175"
2018,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,"29,444.0","224,885","14,805","5,254.0","45,244","1,540","4,445.0","65,543",13,.,.,.,"39,143.0","335,672","16,358"
2018,11203,Logan County Coop Power & Light,A,Bundled,O,OH,Cooperative,PJM,"9,871.7","64,126","4,309","1,765.5","12,981",309,"8,421.3","101,356",8,.,.,.,"20,058.5","178,463","4,626"
2018,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,"7,116.4","52,951","7,681","7,524.3","61,639",863,"25,961.3","464,361",1,0.0,0,0,"40,602.0","578,951","8,545"
2018,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,"1,479,118.2","8,079,920","1,338,239","2,107,737.1","12,545,553","88,150","214,219.4","1,315,972","9,181","20,073.8","122,701",2,"3,821,148.5","22,064,146","1,435,572"
2018,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,"17,334.0","168,214","10,410","15,259.0","151,928","1,756","17,454.0","310,672",11,0.0,0,0,"50,047.0","630,814","12,177"
2018,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,"1,235,151.7","14,493,666","933,009","1,002,635.5","12,401,007","139,661","1,455,083.6","29,254,985","10,890",.,.,.,"3,692,870.8","56,149,658","1,083,560"
2018,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,"3,363.0","32,883","2,525","5,573.0","52,202",928,"2,422.0","45,805",3,0.0,0,0,"11,358.0","130,890","3,456"
2018,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,"451,172.0","4,370,391","362,112","467,924.4","5,087,052","49,032","168,269.5","2,606,445",567,0.0,0,0,"1,087,365.9","12,063,888","411,711"
