Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Monthly,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2018,13465,City of Nielsville - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,13466,City of New Lisbon,M,Municipal,,X,X,,,,,,,,,,,X,
2018,13467,New London Electric&Water Util,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2018,13468,New London Municipal Utilities,M,Municipal,,X,X,,,,,,,,,,,X,
2018,13470,City of New Madrid - (MO),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13471,City of New Martinsville - (WV),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13477,Nelson Lagoon Elec Coop Inc,C,Cooperative,,X,,,,,,,,,,,,X,
2018,13478,"Entergy New Orleans, LLC",I,Investor Owned,X,,X,X,X,,X,,X,,X,X,X,X,X
2018,13480,New Prague Utilities Comm,M,Municipal,,,X,X,X,,X,X,,X,X,X,X,X,X
2018,13481,City of New Richmond,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2018,13482,New River Light & Power Co,S,State,,,X,,X,,,,,,X,X,X,X,X
2018,13483,City of New Roads - (LA),M,Municipal,,X,,,,,,,,,,,,X,
2018,13485,New Smyrna Beach City of,M,Municipal,,,X,X,X,,,,X,,X,X,X,X,X
2018,13488,New Ulm Public Utilities Comm,M,Municipal,,,X,,X,,X,,X,X,X,X,X,X,X
2018,13489,Borough of New Wilmington - (PA),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13495,City of Newfolden - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,13511,New York State Elec & Gas Corp,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,13519,City of Newark - (DE),M,Municipal,X,,X,,X,,,,X,,X,,X,X,X
2018,13520,"New-Mac Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,13521,City of Newberry - (FL),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13523,City of Newberry - (SC),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13524,"Newberry Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13525,Newberry Water & Light Board,M,Municipal,,X,,,,,,,,,,,,X,
2018,13527,City of Newburg - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,13530,City of Newkirk - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,13539,New York Mun Power Agency,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2018,13547,"Newnan Wtr, Sewer & Light Comm",M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,13550,City of Newport,M,Municipal,,,X,,X,X,,,,X,X,,X,X,X
2018,13560,City of Newton - (IL),M,Municipal,,X,,,,,,,,,,,,X,
2018,13561,City of Newton - (NC),M,Municipal,,,X,,X,X,,,,X,X,X,X,X,X
2018,13563,City of Newton Falls - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,13566,Newton County Rural E M C,C,Cooperative,,X,,,,,,,,,,,,X,
2018,13570,Ninnescah Rural E C A Inc,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,13573,Niagara Mohawk Power Corp.,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,13577,City of Nicholasville - (KY),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13602,City of Niles - (OH),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13603,City of Newton - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2018,13604,City of Niles - (MI),M,Municipal,,,X,,X,,X,,,,X,,X,X,X
2018,13610,Niobrara Valley El Member Corp,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,13630,North Carolina Mun Power Agny #1,A,Municipal Mktg Authority,,,,X,,,X,,,,X,,,,X
2018,13640,Northern Virginia Elec Coop,C,Cooperative,,,X,X,X,X,,,X,X,X,X,X,X,X
2018,13642,Nome Joint Utility Systems,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13646,City of Norcross- (GA),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13647,Noble County R E M C,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13651,Nolin Rural Electric Coop Corp,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13664,Norris Public Power District,P,Political Subdivision,X,,X,X,X,,X,,X,,X,X,X,X,X
2018,13669,North Alabama Electric Coop,C,Cooperative,,,X,,X,X,,,,X,X,,X,X,X
2018,13670,"Northeast Texas Elec Coop, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2018,13675,Nishnabotna Valley R E C,C,Cooperative,,,X,,X,,,,X,X,X,X,X,X,X
2018,13676,"North Arkansas Elec Coop, Inc",C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,13679,Town of North Attleborough - (MA),M,Municipal,,,X,,X,,,,X,X,X,X,X,X,X
2018,13681,North Branch Water & Light Comm,M,Municipal,,X,X,,,,,,,,,,,X,
2018,13683,North Carolina El Member Corp,C,Cooperative,,,,X,,,,,,,X,,,,X
2018,13684,Nobles Cooperative Electric,C,Cooperative,,,X,,X,X,,,X,X,X,X,X,X,X
2018,13685,"Niobrara Electric Assn, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,13687,North Carolina Eastern M P A,A,Municipal Mktg Authority,,,,X,,,X,,,,X,,,X,X
2018,13690,North Central MO Elec Coop Inc,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2018,13693,"North Central Elec Coop, Inc",C,Cooperative,,,X,,X,X,,,,,X,X,X,X,X
2018,13694,"North Central Elec Coop, Inc",C,Cooperative,X,,X,,X,,,,,,X,X,X,X,X
2018,13697,North Central Power Co Inc,I,Investor Owned,X,,X,,X,X,,,X,,X,,X,X,X
2018,13698,North Central Public Pwr Dist,P,Political Subdivision,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,13700,North Itasca Electric Coop Inc,C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,13704,"North Western Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13716,North Georgia Elec Member Corp,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,13718,City of North Little Rock - (AR),M,Municipal,X,,X,,X,X,,,X,,X,X,X,X,X
2018,13725,City of North Platte,M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2018,13726,North Shore Towers Apts Inc,C,Cooperative,,,X,,,,,,,,X,,X,X,X
2018,13730,City of North St Paul - (MN),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2018,13731,"North Star Electric Coop, Inc",C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,13734,Northeast Oklahoma Electric Co,C,Cooperative,X,,X,,X,,,,X,,X,,X,X,X
2018,13735,Northcentral Mississippi E P A,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,13738,Northeast Missouri El Pwr Coop,T,Transmission,,,,,,,,,,,X,,,,X
2018,13739,Northeast Power,P,Political Subdivision,,,X,,X,X,X,,X,,X,,X,X,X
2018,13749,"NorVal Electric Cooperative, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,13750,"Northern Electric Coop, Inc",C,Cooperative,X,,X,,X,,,,,,X,X,X,X,X
2018,13756,Northern Indiana Pub Serv Co,I,Investor Owned,X,,X,,X,,X,,X,,X,,X,X,X
2018,13757,North Plains Electric Coop Inc,C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,13758,"Northern Lights, Inc",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,13762,"Northern Neck Elec Coop, Inc",C,Cooperative,,,X,X,X,X,,,X,,X,,X,X,X
2018,13777,Northern Rio Arriba E Coop Inc,C,Cooperative,,X,X,,,,,,,,,,,X,
2018,13780,Northern States Power Co,I,Investor Owned,X,,X,X,X,X,X,,,,X,X,X,X,X
2018,13781,Northern States Power Co - Minnesota,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,13782,City of New Ross - (IN),M,Municipal,,X,,,,,,,,,,,,X,
2018,13783,Northeast Louisiana Power Coop Inc.,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13788,Northern Wasco County PUD,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2018,13789,Village of Northfield - (VT),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,13798,Northwest Iowa Power Coop,C,Cooperative,,,,X,,,X,,,,X,,,,X
2018,13799,Prairie Land Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,13805,Northwest Rural Pub Pwr Dist,P,Political Subdivision,,,X,,X,X,,,X,,X,X,X,X,X
2018,13807,Northwestern Electric Coop Inc - (OK),C,Cooperative,,,X,,X,,,,,X,X,,X,X,X
2018,13809,NorthWestern Energy - (SD),I,Investor Owned,X,,X,,X,,,,,,X,X,X,X,X
2018,13815,Northwestern Wisconsin Elec Co,I,Investor Owned,X,,X,X,X,X,,,X,X,X,,X,X,X
2018,13816,City of Northwood - (ND),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13819,City of Norton,M,Municipal,,X,,,,,,,,,,,,X,
2018,13825,Norwalk Third Taxing District,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,13826,City of Norway,M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,13830,Nueces Electric Cooperative,C,Cooperative,X,,,,X,,,,,,X,X,X,X,X
2018,13831,City of Norwich - (CT),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,13838,"Northfork Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2018,13839,City of Norwood - (MA),M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2018,13853,Oahe Electric Coop Inc,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,13870,"Nushagak Electric Coop, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,13931,Town of Oak City - (NC),M,Municipal,,X,,,,,,,,,,,,X,
2018,13932,Village of Oak Harbor - (OH),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13933,City of Oak Ridge,M,Municipal,,,X,,X,X,,,,X,X,,X,X,X
2018,13934,Ocmulgee Electric Member Corp,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,13935,Oakdale&South San Joaquin Irrigation D.,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,13936,Oakdale Electric Coop,C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,13948,City of Oberlin - (KS),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13949,City of Oberlin - (OH),M,Municipal,,,X,,X,,X,,X,X,X,,X,X,X
2018,13950,Village of Obetz - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,13955,City of Ocala,M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,13959,Occidental Power Marketing LP,R,Retail Power Marketer,X,,,,,,,,,,,,,,
2018,13961,Ocotillo Water Conserv. Dist.,P,Political Subdivision,,X,,,,,,,,,,,,X,
2018,13962,Oconee Electric Member Corp,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,13963,Oconomowoc Utilities,M,Municipal,,,X,,X,X,,,X,X,X,X,X,X,X
2018,13964,Oconto Electric Cooperative,C,Cooperative,,,X,,X,,,,,X,X,X,X,X,X
2018,13965,Oconto Falls Water & Light Comm,M,Municipal,,,X,,X,X,,,,,X,,X,X,X
2018,13966,City of Olustee,M,Municipal,,X,,,,,,,,,,,,X,
2018,13971,City of Odessa - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,13990,City of Ogden - (IA),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13993,City of Oglesby - (IL),M,Municipal,,X,X,,,,,,,,,,,X,
2018,13994,Oglethorpe Power Corporation,C,Cooperative,,,,,,,,,,,X,,,,X
2018,13997,Village of Ohio City - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,13998,Ohio Edison Co,I,Investor Owned,X,,X,X,X,,X,,X,X,X,X,X,X,X
2018,14006,Ohio Power Co,I,Investor Owned,X,,X,,X,X,X,,X,X,X,X,X,X,X
2018,14012,"Ohop Mutual Light Company, Inc",C,Cooperative,,,X,,X,,X,,X,,X,,X,X,X
2018,14015,Ohio Valley Electric Corp,I,Investor Owned,X,,,,,,,,,,X,,X,X,X
2018,14022,Town of Oak City - (UT),M,Municipal,,X,,,,,,,,,,,,X,
2018,14054,Town of Oak Creek - (CO),M,Municipal,,X,,,,,,,,,,,,X,
2018,14055,PUD No 1 of Okanogan County,P,Political Subdivision,,,X,,X,,,,X,,X,X,X,X,X
2018,14057,Okeene Public Works Authority,M,Municipal,,X,,,,,,,,,,,,X,
2018,14062,Oklahoma Electric Coop Inc,C,Cooperative,X,,X,,X,X,,,X,,X,X,X,X,X
2018,14063,Oklahoma Gas & Electric Co,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14074,"Okanogan County Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,14077,Oklahoma Municipal Power Authority,S,State,,,,,,,,,,,X,,,,X
2018,14078,City of Okolona,M,Municipal,,,X,,X,X,,,,,X,,X,X,X
2018,14103,City of Olive Hill - (KY),M,Municipal,,X,,,,,,,,,,,,X,
2018,14107,City of Olivia - (MN),M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,14109,"Oregon Trail El Cons Coop, Inc",C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,14124,Borough of Olyphant - (PA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14125,"Oneida-Madison Elec Coop, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,14127,Omaha Public Power District,P,Political Subdivision,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14132,City of Onawa - (IA),M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2018,14138,City of Onida - (SD),M,Municipal,,X,,,,,,,,,,,,X,
2018,14146,City of Opelika - (AL),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2018,14151,City of Opp - (AL),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14154,Orange & Rockland Utils Inc,I,Investor Owned,X,,X,X,X,,X,,X,,X,X,X,X,X
2018,14156,Ontonagon County R E A,C,Cooperative,,X,X,,,,,,,,,,,X,
2018,14159,City of Orange City - (IA),M,Municipal,,,X,,X,,X,,,,X,,X,X,X
2018,14160,Orange County Rural E M C,C,Cooperative,,,X,,X,X,,,,,X,,X,X,X
2018,14164,City of Orangeburg - (SC),M,Municipal,,,X,,X,X,,,X,X,X,,X,X,X
2018,14166,City of Orient - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14170,Orcas Power & Light Coop,C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,14172,City of Ord - (NE),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14175,"Tri-County Electric Coop, Inc",C,Cooperative,,,X,X,X,X,,,X,,X,X,X,X,X
2018,14176,City of Orlando - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14178,"P K M Electric Coop, Inc",C,Cooperative,,,X,X,X,,,,,X,X,X,X,X,X
2018,14191,South Feather Water and Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,14192,Osage Valley Elec Coop Assn,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,14194,City of Orrville - (OH),M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,14196,City of Ortonville - (MN),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14198,Price Municipal Corporation,M,Municipal,,X,,,,,,,,,,,,X,
2018,14199,City of Osage City - (KS),M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,14201,City of Osage - (IA),M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2018,14202,"Osceola Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,,,X,X,X,X,X
2018,14203,City of Osawatomie - (KS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14214,City of Osborne - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2018,14216,City of Osceola - (AR),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14224,Otero County Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,14229,City of Ottawa - (KS),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,14232,Otter Tail Power Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2018,14234,City of Ouzinkie - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14238,Ouachita Electric Coop Corp,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,14245,Overton Power District No 5,P,Political Subdivision,,,X,,X,,,,X,,X,X,X,X,X
2018,14246,City of Owatonna - (MN),M,Municipal,,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,14251,Owen Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,14261,Village of Orleans - (VT),M,Municipal,,X,,,,,,,,,,,,X,
2018,14267,"Otsego Electric Coop, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,14268,City of Owensboro - (KY),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,14275,City of Oxford - (MS),M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,14276,City of Oxford - (KS),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14277,Village of Oxford - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14285,Ozark Border Electric Coop,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,14288,Ozark Electric Coop Inc - (MO),C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,14289,Ozarks Electric Coop Corp - (AR),C,Cooperative,,,X,,X,X,,,X,X,X,X,X,X,X
2018,14323,Pacific Northwest Generating Coop,C,Cooperative,,,,,,,,,,,X,,,,X
2018,14324,PUD No 2 of Pacific County,P,Political Subdivision,,,X,,X,,,,X,,X,,X,X,X
2018,14328,Pacific Gas & Electric Co.,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,14349,Avangrid Renewables,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,14354,PacifiCorp,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,14371,City of Paducah - (KY),M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,14373,Page Utility Enterprises,M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,14381,City of Painesville,M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,14396,City of Palmetto - (GA),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14398,Palmetto Electric Coop Inc,C,Cooperative,X,,X,X,X,X,,,X,X,X,X,X,X,X
2018,14400,City of Palmyra - (MO),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14401,City of Palo Alto - (CA),M,Municipal,,,X,,X,X,X,,X,X,X,X,X,X,X
2018,14424,"Panola-Harrison Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,14426,Panhandle Rural El Member Assn,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2018,14433,City of Panora - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14435,Town of Paoli,M,Municipal,,X,,,,,,,,,,,,X,
2018,14443,Town of Paragonah - (UT),M,Municipal,,X,,,,,,,,,,,,X,
2018,14446,Paragould Light & Water Comm,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14451,Village of Pardeeville - (WI),M,Municipal,,X,,,,,,,,,,,,X,
2018,14455,City of Paris - (TN),M,Municipal,,,X,,X,X,,,,X,X,X,X,X,X
2018,14456,City of Paris - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,14459,City of Paris - (KY),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14460,City of Paris - (AR),M,Municipal,,X,,,,,,,,,,,,X,
2018,14468,People's Cooperative Services,C,Cooperative,,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,14471,Parke County Rural E M C,C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,14472,Borough of Park Ridge - (NJ),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14473,City of Paton - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14474,City of Park River - (ND),M,Municipal,,X,,,,,,,,,,,,X,
2018,14489,City of Parker - (SD),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14500,Park Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,X,X,,X,X,X
2018,14505,Parkland Light & Water Company,C,Cooperative,,,X,,X,,X,,X,,X,,X,X,X
2018,14512,Parowan City Corporation,M,Municipal,,X,X,,,,,,,,,,,X,
2018,14534,City of Pasadena - (CA),M,Municipal,X,,X,,X,X,X,,X,X,X,X,X,X,X
2018,14537,Pascoag Utility District,M,Municipal,X,,X,,X,,X,,X,,X,,X,X,X
2018,14543,Tohono O'Odham Utility Authority,P,Political Subdivision,,X,X,,,,,,,,,,,X,
2018,14557,"Pee Dee Electric Coop, Inc",C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14563,Pearl River Valley El Pwr Assn,C,Cooperative,,,X,,X,X,X,,X,,X,X,X,X,X
2018,14577,City of Paullina - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14581,Village of Paw Paw - (MI),M,Municipal,,X,,,,,,,,,,,,X,
2018,14582,City of Pawhuska - (OK),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14583,City of Pawnee - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14585,Town of Paxton - (MA),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14599,"Paulding-Putman Elec Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,14600,Payson City Corporation,M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,14602,Pea River Electric Coop,C,Cooperative,,,X,,X,X,,,,,X,,X,X,X
2018,14605,City of Peabody - (MA),M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2018,14606,"Peace River Electric Coop, Inc",C,Cooperative,,,X,,X,X,X,,X,,X,X,X,X,X
2018,14610,Orlando Utilities Comm,M,Municipal,,,X,,X,X,X,,X,X,X,X,X,X,X
2018,14624,PUD No 2 of Grant County,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2018,14626,"Pedernales Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,14633,Pedro Bay Village Council - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14645,City of Pella - (IA),M,Municipal,,,X,,X,,X,,,,X,,X,X,X
2018,14648,Borough of Pemberton - (NJ),M,Municipal,,X,,,,,,,,,,,,X,
2018,14649,Planters Electric Member Corp,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,14650,Village of Pemberville - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,14653,PUD No 1 of Pend Oreille County,P,Political Subdivision,,,X,,X,,,,X,X,X,,X,X,X
2018,14656,City of Pender - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2018,14659,Town of Pendleton - (IN),M,Municipal,,X,X,,,,,,,,,,,X,
2018,14668,Peninsula Light Company,C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,14700,Village of Penn Yan - (NY),M,Municipal,,X,,,,,,,,,,,,X,
2018,14711,Pennsylvania Electric Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2018,14712,Pemiscot-Dunklin Elec Coop Inc,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,14715,PPL Electric Utilities Corp,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14716,Pennsylvania Power Co,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14717,Pee Dee Electric Member Corp,C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14724,Pennyrile Rural Electric Coop,C,Cooperative,X,,X,,X,X,,,,X,X,X,X,X,X
2018,14771,PUD No 1 of Asotin County,M,Municipal,,X,,,,,,,,,,,,X,
2018,14775,People's Electric Cooperative,C,Cooperative,,,X,,X,,,,X,X,X,X,X,X,X
2018,14792,Borough of Perkasie - (PA),M,Municipal,,X,,,,,,,,,,,,X,
2018,14806,City of Perry - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,14829,City of Perry - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14832,Native Village of Perryville - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2018,14839,City of Peru - (IN),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,14840,City of Peru - (IL),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14841,City of Peterson - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,14856,Petersburg Borough - (AK),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14857,Pitt & Greene Elec Member Corp,C,Cooperative,,,X,,X,,X,,,,X,,X,X,X
2018,14864,Petit Jean Electric Coop Corp,C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,14867,City of Petoskey - (MI),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14940,PECO Energy Co,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,14945,Village of Philadelphia - (NY),M,Municipal,,X,,,,,,,,,,,,X,
2018,14947,City of Philadelphia - (MS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,14954,Philippi Municipal Electric,M,Municipal,,X,,,,,,,,,,,,X,
2018,14999,Pilot Power Group Inc,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,15016,Pickwick Electric Coop,C,Cooperative,,,X,,X,,,,,X,X,X,X,X,X
2018,15022,City of Piedmont - (AL),M,Municipal,,X,,,,,,,,,,,,X,
2018,15023,Piedmont Electric Member Corp,C,Cooperative,,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,15028,Piedmont Municipal Power Agny,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,15034,Pierce-Pepin Coop Services,C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2018,15039,City of Pierce - (NE),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,15040,City of Pierre - (SD),M,Municipal,X,,X,,X,,,,,,X,,X,X,X
2018,15041,City of Pierz - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,15043,City of Piggott - (AR),M,Municipal,,X,,,,,,,,,,,,X,
2018,15045,Pike County Light & Power Co,I,Investor Owned,X,,X,,X,,,,X,,X,X,X,X,X
2018,15046,Town of Pikeville - (NC),M,Municipal,,X,X,,,,,,,,,,,X,
2018,15048,Electrical Dist No2 Pinal County,P,Political Subdivision,,,X,,X,,,,,,X,,X,X,X
2018,15049,Electrical Dist No4 Pinal County,P,Political Subdivision,,,X,,X,,X,,X,,X,,X,X,X
2018,15051,City of Pine Bluffs - (WY),M,Municipal,,X,X,,,,,,,,,,,X,
2018,15054,"Pioneer Rural Elec Coop, Inc - (OH)",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,15058,Town of Pinetops - (NC),M,Municipal,,X,,,,,,,,,,,,X,
2018,15062,Town of Pineville - (NC),M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,15072,Village of Pioneer - (OH),M,Municipal,,X,,,,,,,,,,,,X,
