,|Data Year|,|Utility Number|,|Utility Name|,|State|,|County|
302,2018,56697,Ameren Illinois Company,IL,Fulton
303,2018,56697,Ameren Illinois Company,IL,Gallatin
304,2018,56697,Ameren Illinois Company,IL,Greene
305,2018,56697,Ameren Illinois Company,IL,Hancock
306,2018,56697,Ameren Illinois Company,IL,Henderson
307,2018,56697,Ameren Illinois Company,IL,Henry
308,2018,56697,Ameren Illinois Company,IL,Iroquois
309,2018,56697,Ameren Illinois Company,IL,Jackson
310,2018,56697,Ameren Illinois Company,IL,Jasper
311,2018,56697,Ameren Illinois Company,IL,Jefferson
312,2018,56697,Ameren Illinois Company,IL,Jersey
313,2018,56697,Ameren Illinois Company,IL,Johnson
314,2018,56697,Ameren Illinois Company,IL,Kendall
315,2018,56697,Ameren Illinois Company,IL,Knox
316,2018,56697,Ameren Illinois Company,IL,LaSalle
317,2018,56697,Ameren Illinois Company,IL,Lawrence
318,2018,56697,Ameren Illinois Company,IL,Livingston
319,2018,56697,Ameren Illinois Company,IL,Logan
320,2018,56697,Ameren Illinois Company,IL,Macon
321,2018,56697,Ameren Illinois Company,IL,Macoupin
322,2018,56697,Ameren Illinois Company,IL,Madison
323,2018,56697,Ameren Illinois Company,IL,Marion
324,2018,56697,Ameren Illinois Company,IL,Marshall
325,2018,56697,Ameren Illinois Company,IL,Mason
326,2018,56697,Ameren Illinois Company,IL,Massac
327,2018,56697,Ameren Illinois Company,IL,McDonough
328,2018,56697,Ameren Illinois Company,IL,McLean
329,2018,56697,Ameren Illinois Company,IL,Menard
330,2018,56697,Ameren Illinois Company,IL,Mercer
331,2018,56697,Ameren Illinois Company,IL,Monroe
332,2018,56697,Ameren Illinois Company,IL,Montgomery
333,2018,56697,Ameren Illinois Company,IL,Morgan
334,2018,56697,Ameren Illinois Company,IL,Moultrie
335,2018,56697,Ameren Illinois Company,IL,Peoria
336,2018,56697,Ameren Illinois Company,IL,Perry
337,2018,56697,Ameren Illinois Company,IL,Piatt
338,2018,56697,Ameren Illinois Company,IL,Pike
339,2018,56697,Ameren Illinois Company,IL,Pulaski
340,2018,56697,Ameren Illinois Company,IL,Putnam
341,2018,56697,Ameren Illinois Company,IL,Randolph
342,2018,56697,Ameren Illinois Company,IL,Richland
343,2018,56697,Ameren Illinois Company,IL,Saline
344,2018,56697,Ameren Illinois Company,IL,Sangamon
345,2018,56697,Ameren Illinois Company,IL,Schuyler
346,2018,56697,Ameren Illinois Company,IL,Scott
347,2018,56697,Ameren Illinois Company,IL,Shelby
348,2018,56697,Ameren Illinois Company,IL,St Clair
349,2018,56697,Ameren Illinois Company,IL,Stark
350,2018,56697,Ameren Illinois Company,IL,Tazewell
351,2018,56697,Ameren Illinois Company,IL,Union
352,2018,56697,Ameren Illinois Company,IL,Vermilion
353,2018,56697,Ameren Illinois Company,IL,Wabash
354,2018,56697,Ameren Illinois Company,IL,Warren
355,2018,56697,Ameren Illinois Company,IL,Washington
356,2018,56697,Ameren Illinois Company,IL,Wayne
357,2018,56697,Ameren Illinois Company,IL,White
358,2018,56697,Ameren Illinois Company,IL,Williamson
359,2018,56697,Ameren Illinois Company,IL,Woodford
