Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2020,6112,"Farmers Electric Coop, Inc - (IA)",Cooperative,IA,MISO,"13,633.2","123,873","5,038",.,N,N,Y
2020,6127,City of Fairbank - (IA),Municipal,IA,MISO,854.0,"7,384",572,.,N,Y,N
2020,6168,Farmers Electric Coop - (IA),Cooperative,IA,MISO,"2,265.0","17,933",626,.,N,Y,N
2020,6210,City of Farnhamville - (IA),Municipal,IA,MISO,554.0,"4,573",297,.,N,N,N
2020,6496,City of Fonda - (IA),Municipal,IA,MISO,523.8,"4,800",363,.,N,Y,N
2020,6501,City of Fontanelle - (IA),Municipal,IA,MISO,643.0,"6,049",438,.,N,N,N
2020,6579,City of Forest City- (IA),Municipal,IA,MISO,"5,053.0","51,345","2,154",.,Y,N,N
2020,6722,Franklin Rural Electric Coop - (IA),Cooperative,IA,MISO,"7,372.2","56,376","1,945",.,Y,N,N
2020,6759,City of Fredericksburg - (IA),Municipal,IA,MISO,"2,895.0","28,673",527,.,N,N,N
2020,7295,City of Glidden - (IA),Municipal,IA,MISO,931.0,"9,017",685,.,N,N,N
2020,7303,Raccoon Valley Electric Cooperative,Cooperative,IA,MISO,"13,106.9","113,579","2,752",.,Y,Y,N
2020,7424,Gowrie Municipal Utilities,Municipal,IA,MISO,947.4,"7,402",598,.,N,N,N
2020,7442,Grafton Electric - (IA),Municipal,IA,MISO,202.3,"1,756",160,.,N,Y,N
2020,7443,City of Graettinger - (IA),Municipal,IA,MISO,813.2,"9,019",506,.,N,N,N
2020,7486,City of Grand Junction - (IA),Municipal,IA,MISO,602.1,"4,605",457,.,N,N,N
2020,7626,City of Greenfield - (IA),Municipal,IA,MISO,"4,117.2","45,516","1,249",.,N,Y,N
2020,7720,"Grundy Electric Coop, Inc",Cooperative,IA,AECI,420.8,"3,334",227,.,Y,Y,N
2020,7743,Grundy Center Mun Light & Power,Municipal,IA,MISO,"2,447.0","25,439","1,570",.,N,N,N
2020,7750,Guthrie County Rural E C A,Cooperative,IA,MISO,"13,982.8","165,050","4,788",.,Y,N,N
2020,7837,City of Guttenberg,Municipal,IA,MISO,"2,240.0","18,100","1,400",.,Y,N,N
2020,7864,Grundy County Rural Elec Coop,Cooperative,IA,MISO,"7,575.0","81,918","2,272",.,N,Y,N
2020,8122,Harlan Municipal Utilities - (IA),Municipal,IA,MISO,"5,759.0","53,015","2,879",.,Y,Y,Y
2020,8214,City of Hartley - (IA),Municipal,IA,SWPP,"1,719.0","20,296",939,.,N,Y,N
2020,8283,Harrison County Rrl Elec Coop,Cooperative,IA,SWPP,"13,220.0","130,254","3,797",.,Y,N,N
2020,8288,City of Hawarden - (IA),Municipal,IA,MISO,"2,375.4","25,558","1,300",.,N,Y,N
2020,8610,City of Hinton,Municipal,IA,MISO,"1,079.6","10,423",385,.,N,N,N
2020,8847,City of Hopkinton - (IA),Municipal,IA,MISO,646.0,"4,829",383,.,N,N,N
2020,8966,Hudson Municipal Electric Utility,Municipal,IA,MISO,"1,832.0","13,055","1,170",.,N,N,N
2020,9275,Indianola Municipal Utilities,Municipal,IA,MISO,"14,376.0","123,169","6,838",.,Y,Y,Y
2020,10172,City of Marathon - (IA),Municipal,IA,MISO,282.4,"1,819",194,.,N,N,N
2020,10181,Keosauqua Municipal Light & Pwr,Municipal,IA,SWPP,"1,440.0","12,945",653,.,N,N,N
2020,10265,City of Kimballton - (IA),Municipal,IA,SWPP,200.1,"2,455",221,.,N,Y,N
2020,10542,La Porte City Utilities,Municipal,IA,MISO,"1,667.0","15,463","1,192",.,N,N,N
2020,10606,City of Lake Mills,Municipal,IA,MISO,"2,321.9","22,454","1,249",.,Y,N,N
2020,10608,City of Lake Park - (IA),Municipal,IA,MISO,"1,116.0","11,454",732,.,N,N,N
2020,10617,City of Lake View - (IA),Municipal,IA,MISO,"1,938.0","22,279","1,352",.,N,Y,N
2020,10650,City of Lamoni - (IA),Municipal,IA,MISO,"2,037.0","20,712","1,159",.,N,N,N
2020,10706,City of Larchwood - (IA),Municipal,IA,MISO,853.0,"8,439",497,.,N,N,N
2020,10769,City of Laurens - (IA),Municipal,IA,SWPP,"2,194.0","25,238",833,.,N,Y,N
2020,10784,City of Lawler - (IA),Municipal,IA,MISO,336.0,"2,935",322,.,N,N,N
2020,10881,City of Lehigh - (IA),Municipal,IA,MISO,224.0,"2,816",247,.,N,N,N
2020,10908,City of Lenox - (IA),Municipal,IA,MISO,"1,754.0","15,530",739,.,N,N,N
2020,11093,City of Livermore- (IA),Municipal,IA,MISO,384.3,"2,718",221,.,N,N,N
2020,11141,City of Long Grove - (IA),Municipal,IA,MISO,332.7,"2,754",228,.,N,N,N
2020,11298,Lyon Rural Electric Coop,Cooperative,IA,SWPP,"10,031.0","109,693","2,274",.,Y,Y,N
2020,11568,Town of Manilla - (IA),Municipal,IA,MISO,552.0,"6,793",475,.,N,Y,N
2020,11581,City of Manning,Municipal,IA,SWPP,"2,861.0","34,357",843,.,N,Y,N
2020,11609,City of Mapleton- (IA),Municipal,IA,MISO,"1,489.0","13,332",752,.,N,Y,N
2020,12114,City of McGregor- (IA),Municipal,IA,MISO,861.6,"6,795",629,.,Y,Y,N
2020,12541,City of Milford - (IA),Municipal,IA,SWPP,"3,279.0","31,365","1,583",.,Y,Y,N
2020,12839,City of Montezuma - (IA),Municipal,IA,MISO,"1,926.1","20,399",913,.,N,Y,N
2020,13038,City of Mt Pleasant - (IA),Municipal,IA,MISO,"8,550.9","68,363","4,039",.,Y,Y,N
2020,13382,City of Neola - (IA),Municipal,IA,MISO,784.0,"4,768",457,.,N,N,N
2020,13444,City of New Hampton - (IA),Municipal,IA,MISO,"4,718.0","57,864","2,445",.,Y,N,N
2020,13468,New London Municipal Utilities,Municipal,IA,MISO,"1,705.1","13,818","1,247",.,N,N,N
2020,13675,Nishnabotna Valley R E C,Cooperative,IA,SWPP,"17,522.8","169,327","3,698",.,Y,N,N
2020,13684,Nobles Cooperative Electric,Cooperative,IA,MISO,20.9,185,11,.,Y,N,Y
2020,13990,City of Ogden - (IA),Municipal,IA,MISO,"1,788.4","12,624","1,166",.,N,N,N
2020,14132,City of Onawa - (IA),Municipal,IA,MISO,"3,134.0","30,351","3,333",.,N,N,N
2020,14159,City of Orange City - (IA),Municipal,IA,MISO,"7,766.0","86,687","2,358",.,N,Y,N
2020,14166,City of Orient - (IA),Municipal,IA,MISO,284.0,"2,212",225,.,N,Y,N
2020,14201,City of Osage - (IA),Municipal,IA,MISO,"4,922.4","52,349","2,413",.,N,Y,N
2020,14202,"Osceola Electric Coop, Inc",Cooperative,IA,SWPP,"6,997.2","69,782","1,237",.,Y,Y,N
2020,14433,City of Panora - (IA),Municipal,IA,MISO,"1,630.0","13,986",719,.,N,N,N
2020,14473,City of Paton - (IA),Municipal,IA,MISO,154.0,"1,685",124,.,N,N,N
2020,14577,City of Paullina - (IA),Municipal,IA,MISO,"1,008.0","9,143",672,.,N,Y,N
2020,14645,City of Pella - (IA),Municipal,IA,MISO,"16,158.8","173,832","4,971",.,N,Y,N
2020,15180,City of Pocahontas - (IA),Municipal,IA,MISO,"1,984.0","20,062","1,162",.,N,Y,N
2020,15377,City of Primghar - (IA),Municipal,IA,MISO,905.7,"8,990",647,.,N,Y,N
2020,15751,City of Readlyn - (IA),Municipal,IA,MISO,654.4,"4,923",375,.,Y,Y,N
2020,15846,City of Remsen - (IA),Municipal,IA,MISO,"1,698.0","16,500",871,.,N,Y,N
2020,15862,City of Renwick - (IA),Municipal,IA,MISO,577.7,"4,378",174,.,N,N,N
2020,16206,Rock Rapids Municipal Utility,Municipal,IA,SWPP,"2,370.0","28,051","1,394",.,N,Y,N
2020,16211,City of Rockford- (IA),Municipal,IA,MISO,890.0,"5,575",465,.,N,N,N
2020,16528,City of Sabula - (IA),Municipal,IA,MISO,490.0,"3,234",385,.,N,N,N
2020,16628,City of Sanborn - (IA),Municipal,IA,SWPP,"2,555.0","27,546",760,.,N,Y,N
2020,16932,City of Sergeant Bluff - (IA),Municipal,IA,MISO,"3,156.0","31,776","2,048",.,N,Y,N
2020,16992,City of Stanton - (IA),Municipal,IA,MISO,602.0,"7,444",361,.,N,Y,N
2020,17046,City of Shelby - (IA),Municipal,IA,SWPP,658.0,"6,008",356,.,N,N,N
2020,17141,City of Sibley - (IA),Municipal,IA,MISO,"3,001.0","32,188","1,590",.,N,Y,N
2020,17264,City of Sioux Center,Municipal,IA,MISO,"10,311.0","119,425","2,846",.,N,Y,N
2020,17643,"Southern Iowa Elec Coop, Inc",Cooperative,IA,AECI,"10,895.8","74,889","4,731",.,N,N,Y
2020,17783,City of Spencer - (IA),Municipal,IA,MISO,"12,284.9","150,362","6,483",.,N,Y,N
2020,18014,City of State Center - (IA),Municipal,IA,MISO,"1,811.8","14,903","1,001",.,Y,Y,N
2020,18177,City of Story City - (IA),Municipal,IA,MISO,"5,553.2","58,348","1,953",.,N,N,N
2020,18201,City of Stratford - (IA),Municipal,IA,MISO,586.1,"4,676",400,.,Y,Y,N
2020,18204,City of Strawberry Point,Municipal,IA,MISO,"1,049.0","8,150",703,.,N,N,N
2020,18231,City of Stuart - (IA),Municipal,IA,MISO,"1,873.1","13,268",936,.,N,N,N
2020,18301,City of Sumner - (IA),Municipal,IA,MISO,"2,279.0","15,478","1,122",.,Y,Y,N
2020,18446,T I P Rural Electric Coop,Cooperative,IA,MISO,"14,978.5","147,011","6,477",.,Y,N,N
2020,18947,City of Tipton - (IA),Municipal,IA,MISO,"3,403.0","32,870","1,814",.,N,N,N
2020,19062,City of Traer - (IA),Municipal,IA,MISO,"1,524.0","14,309","1,098",.,N,Y,N
2020,19437,Western Iowa Power Coop,Cooperative,IA,SWPP,"13,711.5","100,530","5,533",.,Y,N,N
2020,19843,City of Villisca - (IA),Municipal,IA,MISO,"1,140.0","11,226",710,.,N,Y,N
2020,19865,City of Vinton - (IA),Municipal,IA,MISO,"4,061.0","38,361","2,533",.,N,Y,N
2020,20025,City of Wall Lake - (IA),Municipal,IA,MISO,806.0,"8,317",552,.,N,Y,N
2020,20214,Waverly Municipal Elec Utility,Municipal,IA,MISO,"14,356.0","134,408","5,068",.,Y,Y,Y
2020,20259,City of Webster City - (IA),Municipal,IA,MISO,"10,488.0","93,767","4,456",.,Y,Y,N
2020,20364,City of West Bend,Municipal,IA,MISO,"1,847.0","17,553",610,.,N,N,N
2020,20379,Town of Westfield - (IA),Municipal,IA,SWPP,103.0,749,80,.,N,N,N
2020,20380,City of West Liberty - (IA),Municipal,IA,MISO,"4,972.0","50,326","1,592",.,N,N,N
2020,20396,West Point Utility System,Municipal,IA,MISO,"1,482.9","13,469",767,.,N,N,N
2020,20604,City of Whittemore - (IA),Municipal,IA,MISO,702.0,"5,954",323,.,N,N,N
2020,20789,City of Wilton,Municipal,IA,MISO,"2,413.9","23,649","1,532",.,N,N,N
2020,20835,City of Winterset - (IA),Municipal,IA,MISO,"5,167.0","44,133","2,759",.,N,N,N
2020,20846,City of Woolstock - (IA),Municipal,IA,MISO,221.0,"1,502",125,.,N,N,N
2020,20949,City of Woodbine - (IA),Municipal,IA,SWPP,"1,538.0","14,967",890,.,N,Y,N
2020,20951,Woodbury County Rural E C A,Cooperative,IA,SWPP,"9,986.2","73,172","3,377",.,Y,N,N
2020,22646,"United Electric Coop, Inc - (MO)",Cooperative,IA,AECI,"1,104.1","7,432",529,.,Y,N,N
2020,26765,Pella Cooperative Elec Assn,Cooperative,IA,MISO,"6,974.7","57,355","3,090",.,N,N,Y
2020,27269,City of Stanhope - (IA),Municipal,IA,MISO,519.6,"3,315",259,.,Y,N,N
2020,40390,City of Buffalo - (IA),Municipal,IA,MISO,695.0,"5,951",492,.,N,N,N
2020,49986,Southwest Iowa Rural Elec Coop,Cooperative,IA,MISO,"11,702.4","104,998","5,914",.,N,N,N
2020,60080,Pleasant Hill Community Line,Cooperative,IA,MISO,564.3,"5,512",132,.,N,Y,N
2020,244,City of Albion - (ID),Municipal,ID,BPAT,274.0,"3,111",223,.,Y,N,N
2020,1956,City of Bonners Ferry,Municipal,ID,BPAT,"5,189.0","70,956","2,803",.,N,N,N
2020,2545,City of Burley - (ID),Municipal,ID,BPAT,"8,748.0","113,810","4,765",.,Y,N,N
2020,3739,Clearwater Power Company,Cooperative,ID,AVA,"19,000.7","173,150","9,804",.,Y,Y,N
2020,5584,East End Mutual Elec Co Ltd,Cooperative,ID,BPAT,"2,078.0","26,183",764,.,N,N,N
2020,6155,"Farmers Electric Company, Ltd - (ID)",Cooperative,ID,BPAT,224.0,"3,870",128,.,N,N,N
2020,7084,City of Declo - (ID),Municipal,ID,BPAT,27.0,345,130,.,N,N,N
2020,8532,City of Heyburn - (ID),Municipal,ID,BPAT,"4,053.5","61,160","1,833",.,N,N,N
2020,9186,"Idaho County L&P Coop Assn, Inc",Cooperative,ID,AVA,"6,086.8","54,770","4,120",.,Y,N,N
2020,11211,Lost River Electric Coop Inc,Cooperative,ID,PACE,"6,890.2","90,268","2,810",.,N,Y,N
2020,12609,City of Minidoka - (ID),Municipal,ID,BPAT,62.0,864,46,.,N,N,N
2020,15297,City of Plummer - (ID),Municipal,ID,AVA,"2,415.0","33,624",988,.,N,N,Y
2020,16416,City of Rupert - (ID),Municipal,ID,BPAT,"5,750.0","86,309","3,070",.,N,N,N
2020,17493,City of Soda Springs - (ID),Municipal,ID,PACE,"2,368.0","24,000","2,226",.,N,Y,N
2020,17576,"South Side Electric, Inc",Cooperative,ID,BPAT,"3,931.4","59,181","1,060",.,N,N,N
2020,20297,City of Weiser - (ID),Municipal,ID,BPAT,"3,167.0","49,670","3,264",.,N,N,N
2020,23586,"Vigilante Electric Coop, Inc",Cooperative,ID,NWMT,19.2,166,35,.,Y,N,N
2020,56536,Riverside Electric Cooperative,Cooperative,ID,IPCO,"1,506.1","22,121",603,.,N,N,N
2020,97,Adams Electric Coop,Cooperative,IL,MISO,"22,908.0","171,232","8,963",.,Y,Y,Y
2020,229,City of Albany - (IL),Municipal,IL,MISO,574.0,"4,593",460,.,N,N,N
2020,366,City of Allendale- (IL),Municipal,IL,MISO,373.0,"3,011",256,.,N,N,N
2020,406,City of Altamont - (IL),Municipal,IL,MISO,"2,324.0","20,966","1,531",.,Y,N,N
2020,1648,Village of Bethany - (IL),Municipal,IL,MISO,"1,270.0","8,700",687,.,N,N,N
2020,2188,City of Breese - (IL),Municipal,IL,MISO,"5,459.0","47,730","2,428",.,Y,N,N
2020,2634,City of Bushnell - (IL),Municipal,IL,MISO,"4,080.0","31,770","1,591",.,N,N,N
2020,2776,Cairo Public Utility Company,Municipal,IL,MISO,"7,020.0","53,863","1,204",.,N,N,N
2020,3037,City of Carlyle - (IL),Municipal,IL,MISO,"3,641.5","30,206","2,027",.,N,N,N
2020,3040,City of Carmi - (IL),Municipal,IL,MISO,"7,531.0","45,603","3,096",.,Y,N,N
2020,3153,City of Casey - (IL),Municipal,IL,MISO,"3,185.0","29,567","1,914",.,N,N,N
2020,3405,Village of Chatham - (IL),Municipal,IL,MISO,"8,436.0","77,547","6,701",.,N,N,N
2020,3726,Clay Electric Coop Inc,Cooperative,IL,MISO,"7,389.0","49,009","3,267",.,Y,N,N
2020,3806,"Clinton County Elec Coop, Inc",Cooperative,IL,MISO,"16,393.0","139,081","6,095",.,Y,N,N
2020,5531,Enerstar Power Corp,Cooperative,IL,MISO,"12,281.0","83,189","5,248",.,Y,N,N
2020,6141,City of Fairfield- (IL),Municipal,IL,MISO,"3,940.0","30,554","3,427",.,N,N,N
2020,6192,City of Farmer City - (IL),Municipal,IL,MISO,"2,219.0","19,186","1,335",.,N,N,N
2020,6417,City of Flora - (IL),Municipal,IL,MISO,"12,622.0","101,064","2,776",.,Y,N,N
2020,6764,Village of Freeburg - (IL),Municipal,IL,MISO,"5,034.0","37,632","2,247",.,Y,N,N
2020,7095,City of Geneseo - (IL),Municipal,IL,MISO,"6,719.0","59,417","3,674",.,Y,N,N
2020,7633,Village of Greenup - (IL),Municipal,IL,MISO,"2,214.0","16,764",920,.,N,N,N
2020,8573,City of Highland,Municipal,IL,MISO,"14,052.6","120,610","6,878",.,Y,N,N
2020,8824,M J M Electric Cooperative Inc,Cooperative,IL,MISO,"19,580.9","129,522","9,409",.,Y,N,N
2020,9209,Illinois Rural Electric Coop,Cooperative,IL,MISO,"31,129.0","182,896","10,278",.,N,Y,N
2020,11736,City of Marshall - (IL),Municipal,IL,MISO,"7,167.0","60,639","2,822",.,Y,N,N
2020,11790,City of Mascoutah - (IL),Municipal,IL,MISO,"8,063.0","55,101","3,813",.,Y,N,N
2020,12070,McDonough Power Coop,Cooperative,IL,MISO,"10,877.2","71,144","5,067",.,Y,N,N
2020,12167,City of McLeansboro - (IL),Municipal,IL,MISO,"3,088.0","22,009","1,525",.,N,N,N
2020,12388,City of Metropolis - (IL),Municipal,IL,MISO,"9,046.0","70,370","3,398",.,N,N,N
2020,12803,"Monroe County Elec Coop, Inc",Cooperative,IL,MISO,"16,861.0","114,950","7,459",.,Y,Y,N
2020,13560,City of Newton - (IL),Municipal,IL,MISO,"2,774.0","24,032","1,622",.,Y,N,N
2020,13993,City of Oglesby - (IL),Municipal,IL,MISO,"3,478.0","34,768","2,314",.,N,N,N
2020,15388,City of Princeton - (IL),Municipal,IL,MISO,"9,879.0","92,687","4,557",.,N,N,N
2020,15686,Village of Rantoul - (IL),Municipal,IL,MISO,"16,409.0","141,993","6,120",.,Y,N,N
2020,15772,City of Red Bud - (IL),Municipal,IL,MISO,"5,465.0","42,035","2,049",.,N,N,N
2020,16092,Village of Riverton - (IL),Municipal,IL,MISO,"3,260.3","25,706","1,676",.,Y,N,N
2020,16198,City of Rock Falls - (IL),Municipal,IL,MISO,"11,256.0","65,747","5,293",.,Y,N,N
2020,16269,City of Roodhouse - (IL),Municipal,IL,MISO,"1,349.0","9,786",958,.,Y,N,N
2020,16420,Rural Electric Conven Coop,Cooperative,IL,MISO,"13,924.0","112,107","5,878",.,Y,N,N
2020,17631,Southern Illinois Elec Coop,Cooperative,IL,MISO,"26,831.0","176,540","11,187",.,Y,N,N
2020,17838,"Spoon River Electric Coop, Inc",Cooperative,IL,MISO,"10,228.0","63,276","4,980",.,N,N,N
2020,18277,City of Sullivan - (IL),Municipal,IL,MISO,"6,895.0","64,463","3,050",.,Y,N,N
2020,20180,City of Waterloo - (IL),Municipal,IL,MISO,"10,864.0","80,977","5,001",.,Y,N,N
2020,20824,Village of Winnetka - (IL),Municipal,IL,PJM,"15,411.0","120,168","5,615",.,Y,N,N
2020,29296,Western Illinois Elec Coop,Cooperative,IL,MISO,"9,455.0","69,293","3,619",.,Y,N,N
2020,40367,Village of Ladd - (IL),Municipal,IL,MISO,"1,397.0","10,510",633,.,N,N,N
2020,157,Town of Advance - (IN),Municipal,IN,MISO,546.0,"4,233",275,.,N,N,N
2020,789,Town of Argos,Municipal,IN,MISO,"2,972.0","25,562",860,.,N,N,N
2020,1028,Town of Avilla - (IN),Municipal,IN,PJM,"3,518.0","34,031","1,170",.,N,N,N
2020,1119,Town of Bainbridge - (IN),Municipal,IN,MISO,646.7,"5,698",387,.,N,N,N
2020,1208,Town of Bargersville - (IN),Municipal,IN,MISO,"8,047.0","46,607","3,735",.,N,N,N
2020,2192,Bremen Electric Light & Power Co,Municipal,IN,MISO,"11,556.1","140,103","2,397",.,Y,Y,Y
2020,2289,Town of Brooklyn,Municipal,IN,MISO,898.0,"7,325",548,.,N,N,N
2020,2304,Town of Brookston - (IN),Municipal,IN,MISO,"1,387.4","12,401",837,.,N,N,N
2020,2964,Cannelton Utilities,Municipal,IN,MISO,"1,124.5","11,789",927,.,N,N,N
2020,3230,Town of Centerville - (IN),Municipal,IN,MISO,"2,675.1","23,198","1,461",.,N,N,N
2020,3323,Town of Chalmers - (IN),Municipal,IN,MISO,523.6,"4,582",345,.,N,N,N
2020,3815,Town of Coatesville - (IN),Municipal,IN,MISO,506.8,"4,603",322,.,N,N,N
2020,4007,City of Columbia City - (IN),Municipal,IN,PJM,"10,282.0","95,446","4,913",.,N,N,N
2020,4429,City of Covington - (IN),Municipal,IN,MISO,"2,575.0","23,676","1,615",.,N,N,N
2020,4486,Town of Crane - (IN),Municipal,IN,MISO,125.0,839,99,.,N,N,N
2020,4799,Darlington Light & Power Co,Municipal,IN,MISO,"1,979.0","18,142",713,.,N,N,N
2020,5071,Town of Dunreith - (IN),Municipal,IN,MISO,177.0,"1,320",151,.,N,N,N
2020,5392,Dublin Municipal Electric Util,Municipal,IN,MISO,556.0,"4,311",502,.,N,N,N
2020,5655,Edinburgh Municipal Utilities,Municipal,IN,MISO,"8,577.0","80,194","2,788",.,N,N,N
2020,5928,Town of Etna Green,Municipal,IN,MISO,820.6,"6,342",364,.,N,N,N
2020,6276,Town of Ferdinand - (IN),Municipal,IN,MISO,"3,619.2","46,864",834,.,N,N,N
2020,6425,Flora Utilities,Municipal,IN,PJM,"1,996.0","19,158","1,310",.,N,N,N
2020,6735,Town of Frankton - (IN),Municipal,IN,PJM,"1,779.0","15,974","1,116",.,N,N,N
2020,6848,Fulton County Rural E M C,Cooperative,IN,MISO,"13,548.0","107,117","6,075",.,N,N,N
2020,6907,City of Greendale,Municipal,IN,MISO,"9,199.0","118,436","2,160",.,N,N,N
2020,6970,City of Garrett,Municipal,IN,PJM,"8,759.0","80,991","3,376",.,N,N,N
2020,6993,City of Gas City - (IN),Municipal,IN,PJM,"5,460.3","59,610","3,221",.,N,N,N
2020,7907,City of Hagerstown - (IN),Municipal,IN,MISO,"1,959.6","21,815","1,170",.,N,N,N
2020,8466,Henry County Rural E M C,Cooperative,IN,MISO,"22,615.0","196,193","9,619",.,Y,N,N
2020,9088,City of Huntingburg - (IN),Municipal,IN,MISO,"8,023.0","77,728","3,574",.,N,N,N
2020,9646,Town of Jamestown - (IN),Municipal,IN,MISO,"1,586.4","17,436",550,.,N,N,N
2020,9666,Jay County Rural E M C,Cooperative,IN,PJM,"19,344.0","181,163","5,434",.,N,N,N
2020,10330,Town of Kingsford Heights,Municipal,IN,MISO,670.9,"6,287",506,.,N,N,N
2020,10407,Town of Knightstown - (IN),Municipal,IN,PJM,"2,610.0","19,200","1,740",.,N,N,N
2020,10562,Lagrange County Rural E M C,Cooperative,IN,MISO,"12,338.0","97,937","7,230",.,Y,N,N
2020,10568,Town of Ladoga - (IN),Municipal,IN,MISO,914.9,"7,545",623,.,N,N,N
2020,10798,Lawrenceburg Municipal Utils,Municipal,IN,MISO,"14,560.2","142,992","3,514",.,N,N,N
2020,10961,City of Lewisville - (IN),Municipal,IN,MISO,305.0,"2,392",222,.,N,N,N
2020,11055,City of Linton - (IN),Municipal,IN,MISO,"7,322.1","58,428","3,528",.,Y,N,N
2020,11767,Marshall County Rural E M C,Cooperative,IN,MISO,"14,884.6","102,882","7,314",.,Y,N,N
2020,12406,Miami-Cass County Rural E M C,Cooperative,IN,MISO,"15,365.0","125,623","6,057",.,Y,N,N
2020,12476,Town of Middletown - (IN),Municipal,IN,MISO,"2,147.0","17,868","1,390",.,N,N,N
2020,12840,Town of Montezuma - (IN),Municipal,IN,MISO,"1,578.9","14,943",599,.,N,N,N
2020,13423,Town of New Carlisle- (IN),Municipal,IN,MISO,"1,578.5","12,023",991,.,N,N,N
2020,13566,Newton County Rural E M C,Cooperative,IN,MISO,"6,362.6","57,412","1,387",.,N,N,N
2020,13782,City of New Ross - (IN),Municipal,IN,MISO,279.4,"2,585",214,.,N,N,N
2020,14160,Orange County Rural E M C,Cooperative,IN,MISO,"15,344.8","111,194","8,009",.,Y,Y,Y
2020,14435,Town of Paoli,Municipal,IN,MISO,"3,791.5","32,856","1,851",.,N,N,N
2020,14471,Parke County Rural E M C,Cooperative,IN,MISO,"25,036.8","180,399","12,417",.,Y,N,Y
2020,14659,Town of Pendleton - (IN),Municipal,IN,MISO,"7,266.5","64,108","3,032",.,N,N,N
2020,15116,Town of Pittsboro - (IN),Municipal,IN,MISO,"1,175.0","10,136",792,.,N,N,N
2020,15860,City of Rensselaer - (IN),Municipal,IN,MISO,"10,604.5","97,099","3,177",.,N,N,N
2020,16068,City of Rising Sun - (IN),Municipal,IN,MISO,"3,935.0","40,702","1,613",.,N,N,N
2020,16219,Town of Rockville - (IN),Municipal,IN,MISO,"3,499.0","17,224","1,834",.,N,N,N
2020,16830,City of Scottsburg - (IN),Municipal,IN,MISO,"12,063.6","130,306","3,691",.,Y,N,N
2020,17589,Town of South Whitley - (IN),Municipal,IN,PJM,"1,741.2","17,956","1,031",.,N,N,N
2020,17790,Town of Spiceland - (IN),Municipal,IN,PJM,"1,392.0","13,203",595,.,N,N,N
2020,18100,Steuben County Rural E M C,Cooperative,IN,MISO,"21,630.4","188,793","9,672",.,N,N,N
2020,18250,Town of Straughn - (IN),Municipal,IN,MISO,183.3,"1,722",157,.,N,N,N
2020,18538,City of Tell City - (IN),Municipal,IN,MISO,"15,939.3","168,630","4,249",.,Y,N,N
2020,18887,City of Thorntown - (IN),Municipal,IN,MISO,"1,272.0","12,626",884,.,N,N,N
2020,18942,Tipton Municipal Electric Util,Municipal,IN,MISO,"12,311.0","117,605","4,261",.,N,N,N
2020,19227,City of Troy - (IN),Municipal,IN,MISO,"1,245.6","11,742",292,.,Y,N,N
2020,19771,Town of Veedersburg - (IN),Municipal,IN,MISO,"4,162.8","44,147","1,247",.,N,N,N
2020,20021,Town of Walkerton - (IN),Municipal,IN,MISO,"3,719.3","38,365","1,555",.,N,N,N
2020,20111,Warren County Rural E M C,Cooperative,IN,MISO,"13,819.6","104,423","4,881",.,Y,N,Y
2020,20122,Town of Warren - (IN),Municipal,IN,PJM,"1,988.0","17,193",854,.,N,N,N
2020,20139,City of Washington - (IN),Municipal,IN,PJM,"17,296.2","173,185","7,571",.,N,N,N
2020,20226,City of Waynetown - (IN),Municipal,IN,PJM,604.4,"5,324",515,.,Y,N,N
2020,20730,City of Williamsport - (IN),Municipal,IN,MISO,"2,424.0","20,307",983,.,N,N,N
2020,20792,Town of Winamac - (IN),Municipal,IN,MISO,"6,527.1","52,920","2,043",.,Y,N,N
2020,385,City of Alma - (KS),Municipal,KS,SWPP,"1,409.0","12,313",477,.,N,N,N
2020,408,City of Altamont - (KS),Municipal,KS,SWPP,815.0,"7,331",555,.,Y,N,N
2020,701,City of Anthony - (KS),Municipal,KS,SWPP,"3,846.0","30,000","1,954",.,N,N,N
2020,764,City of Arcadia - (KS),Municipal,KS,SWPP,219.8,"1,740",162,.,N,N,N
2020,832,City of Arma - (KS),Municipal,KS,SWPP,"1,418.0","8,969",820,.,N,N,N
2020,911,City of Ashland - (KS),Municipal,KS,SWPP,"1,258.0","13,262",705,.,N,N,N
2020,989,City of Attica - (KS),Municipal,KS,SWPP,528.5,"4,927",484,.,N,N,N
2020,998,City of Augusta - (KS),Municipal,KS,SWPP,"8,266.5","63,561","4,337",.,N,N,N
2020,1033,City of Axtell - (KS),Municipal,KS,SWPP,315.0,"2,858",228,.,N,N,N
2020,1148,City of Baldwin City- (KS),Municipal,KS,SWPP,"4,380.0","30,918","2,005",.,Y,N,N
2020,1512,City of Belleville - (KS),Municipal,KS,SWPP,"2,690.0","22,627","1,391",.,N,N,N
2020,1525,City of Beloit - (KS),Municipal,KS,SWPP,"4,335.0","40,891","2,303",.,N,N,N
2020,1726,City of Blue Mound - (KS),Municipal,KS,SWPP,194.9,"1,546",147,.,N,N,N
2020,2270,City of Bronson,Municipal,KS,SWPP,203.6,"1,323",134,.,N,N,N
2020,2354,Brown-Atchison E C A Inc,Cooperative,KS,SWPP,"6,525.3","47,918","3,281",.,Y,N,N
