Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2020,9837,Jones-Onslow Elec Member Corp,NC,137,131
2020,9879,City Water and Light Plant,AR,96,.
2020,9936,Juneau Utility Comm,WI,10,0
2020,9964,Kenergy Corp,KY,192,0
2020,9996,City of Kansas City - (KS),KS,119,0
2020,9999,Kankakee Valley Rural E M C,IN,34,.
2020,10000,Evergy Metro,KS,355,0
2020,10000,Evergy Metro,MO,469,0
2020,10005,"Evergy Kansas South, Inc",KS,463,0
2020,10009,Karnes Electric Coop Inc,TX,84,0
2020,10012,Kay Electric Coop,OK,68,0
2020,10019,FreeState Electric Coop,KS,75,.
2020,10056,City of Kaukauna,WI,40,0
2020,10066,K C Electric Association,CO,42,.
2020,10071,Kauai Island Utility Cooperative,HI,50,50
2020,10170,"Kiamichi Electric Coop, Inc",OK,49,0
2020,10171,Kentucky Utilities Co,KY,"1,113",0
2020,10171,Kentucky Utilities Co,VA,92,0
2020,10210,Ketchikan Public Utilities,AK,15,9
2020,10226,"Utility Board of the City of Key West, F",FL,36,0
2020,10325,Kings River Conservation Dist,CA,1,0
2020,10331,Kingsport Power Co,TN,66,0
2020,10345,City of Kinston - (NC),NC,38,21
2020,10370,City of Kirkwood - (MO),MO,34,.
2020,10376,Kissimmee Utility Authority,FL,85,36
2020,10378,"Kit Carson Electric Coop, Inc",NM,38,35
2020,10393,PUD No 1 of Klickitat County,WA,46,.
2020,10421,Knoxville Utilities Board,TN,302,0
2020,10433,Kodiak Electric Assn Inc,AK,20,0
2020,10448,Kosciusko County Rural E M C,IN,37,12
2020,10451,Kotzebue Electric Assn Inc,AK,4,0
2020,10454,Kootenai Electric Cooperative,ID,33,33
2020,10454,Kootenai Electric Cooperative,WA,3,3
2020,10508,Village of L'Anse - (MI),MI,2,0
2020,10539,"La Plata Electric Assn, Inc",CO,94,0
2020,10579,City of LaFollette,TN,37,37
2020,10585,City of La Grange - (GA),GA,28,0
2020,10596,City of Lake Crystal - (MN),MN,4,4
2020,10599,"Lake Region Electric Coop, Inc - (OK)",OK,67,2
2020,10603,"Laclede Electric Coop, Inc",MO,106,0
2020,10605,Lake Mills Light & Water,WI,11,0
2020,10618,Lake Region Electric Cooperative - (MN),MN,104,11
2020,10620,City of Lake Worth - (FL),FL,42,0
2020,10623,City of Lakeland - (FL),FL,118,110
2020,10624,Southern Rivers Energy,GA,54,0
2020,10625,"Lamb County Electric Coop, Inc",TX,69,64
2020,10627,Lakeview Light & Power,WA,15,.
2020,10649,Lamar County Elec Coop Assn,TX,13,.
2020,10668,Licking Rural Electric Inc,OH,65,.
2020,10681,Lane Electric Coop Inc,OR,35,35
2020,10697,Lake Country Power,MN,145,0
2020,10704,City of Lansing - (MI),MI,185,0
2020,10768,"Laurens Electric Coop, Inc",SC,123,0
2020,10799,City of Lawrenceburg,TN,29,0
2020,10800,City of Lawrenceville - (GA),GA,16,.
2020,10817,"Lea County Electric Coop, Inc",NM,59,.
2020,10817,"Lea County Electric Coop, Inc",TX,36,.
2020,10830,City of Lebanon - (OH),OH,20,0
2020,10832,City of Lebanon - (MO),MO,32,0
2020,10857,"Lee County Electric Coop, Inc",FL,136,0
2020,10868,City of Leesburg - (FL),FL,24,24
2020,10879,Lehi City Corporation,UT,46,.
2020,10906,City of Lenoir - (TN),TN,75,75
2020,10944,PUD No 1 of Lewis County,WA,83,0
2020,10960,City of Lewisburg - (TN),TN,11,0
2020,10966,City of Lexington - (NC),NC,39,36
2020,10967,City of Lexington - (NE),NE,22,15
2020,10968,City of Lexington - (TN),TN,33,0
2020,11011,Licking Valley Rural E C C,KY,36,0
2020,11014,"Lighthouse Electric Coop, Inc",TX,75,0
2020,11018,Lincoln Electric System,NE,194,185
2020,11053,Linn County REC,IA,39,1
2020,11085,Town of Littleton - (MA),MA,6,.
2020,11118,Lockhart Power Co,SC,35,16
2020,11124,City of Lodi - (CA),CA,29,29
2020,11125,City of Lodi - (WI),WI,5,0
2020,11135,City of Logan - (UT),UT,23,4
2020,11142,City of Logansport - (IN),IN,1,1
2020,11171,Long Island Power Authority,NY,"1,035",22
2020,11187,City of Longmont,CO,44,0
2020,11200,"Lorain-Medina R E C, Inc",OH,48,48
2020,11204,Los Alamos County,NM,9,0
2020,11208,Los Angeles Department of Water & Power,CA,"2,660","1,700"
2020,11222,Loudon Utilities Board,TN,36,18
2020,11241,Entergy Louisiana LLC,LA,"1,655",.
2020,11247,Louisville Electric System,MS,9,0
2020,11249,Louisville Gas & Electric Co,KY,619,0
2020,11251,Loup River Public Power Dist,NE,75,0
2020,11256,City of Loveland - (CO),CO,63,0
2020,11272,"Lower Yellowstone R E A, Inc",MT,40,0
2020,11272,"Lower Yellowstone R E A, Inc",ND,14,0
2020,11273,Lower Valley Energy Inc,ID,3,0
2020,11273,Lower Valley Energy Inc,WY,63,0
2020,11291,Lumbee River Elec Member Corp,NC,127,36
2020,11292,City of Lubbock - (TX),TX,136,.
2020,11318,City of Lumberton - (NC),NC,12,0
2020,11355,"Lynches River Elec Coop, Inc",SC,58,.
2020,11364,"Lyntegar Electric Coop, Inc",TX,122,122
2020,11458,City of Macon - (MS),MS,3,3
2020,11463,Macon Electric Coop,MO,55,.
2020,11475,City of Madison - (SD),SD,12,12
2020,11477,Town of Madison - (ME),ME,1,1
2020,11479,Madison Gas & Electric Co,WI,281,0
2020,11488,Madisonville Municipal Utils,KY,15,0
2020,11501,Magic Valley Electric Coop Inc,TX,146,14
2020,11519,Magnolia Electric Power Assn,MS,60,.
2020,11560,City of Manassas - (VA),VA,20,20
2020,11571,Manitowoc Public Utilities,WI,26,0
2020,11586,Town of Mansfield - (MA),MA,12,.
2020,11611,City of Maquoketa - (IA),IA,16,0
2020,11646,City of Marietta - (GA),GA,70,43
2020,11693,"Marlboro Electric Coop, Inc",SC,30,1
2020,11701,City of Marquette - (MI),MI,14,14
2020,11714,Marshall-De Kalb Electric Coop,AL,31,0
2020,11731,City of Marshall - (MN),MN,30,24
2020,11740,City of Marshfield - (WI),WI,15,0
2020,11788,Consumers Energy,IA,43,43
2020,11789,Maryville Utilities,TN,27,0
2020,11804,Massachusetts Electric Co,MA,"1,161",16
2020,11811,Town of Massena - (NY),NY,12,12
2020,11824,Matanuska Electric Assn Inc,AK,72,71
2020,11843,Maui Electric Co Ltd,HI,148,107
2020,11871,City of Mayfield Plant Board,KY,7,0
2020,12087,McKenzie Electric Coop Inc,MT,4,.
2020,12087,McKenzie Electric Coop Inc,ND,193,.
2020,12090,"McLean Electric Coop, Inc",ND,38,.
2020,12186,McMinnville Electric System,TN,12,0
2020,12187,City of McMinnville - (OR),OR,28,8
2020,12199,Montana-Dakota Utilities Co,MT,152,.
2020,12199,Montana-Dakota Utilities Co,ND,386,.
2020,12199,Montana-Dakota Utilities Co,SD,54,.
2020,12199,Montana-Dakota Utilities Co,WY,44,.
2020,12208,City of McPherson - (KS),KS,34,0
2020,12227,Meeker Coop Light & Power Assn,MN,48,0
2020,12243,Meade County Rural E C C,KY,79,.
2020,12260,Mecklenburg Electric Cooperative,NC,4,0
2020,12260,Mecklenburg Electric Cooperative,VA,62,0
2020,12268,"Medina Electric Coop, Inc",TX,104,0
2020,12293,City of Memphis - (TN),TN,478,3
2020,12298,City of Menasha - (WI),WI,16,16
2020,12301,Nodak Electric Coop Inc,ND,190,11
2020,12312,Merced Irrigation District,CA,19,19
2020,12330,Meriwether Lewis Electric Coop,TN,42,0
2020,12341,MidAmerican Energy Co,IA,"1,034",100
2020,12341,MidAmerican Energy Co,IL,111,0
2020,12341,MidAmerican Energy Co,SD,18,0
2020,12351,City of Mesa - (AZ),AZ,30,0
2020,12377,Midwest Energy Cooperative,IN,1,.
2020,12377,Midwest Energy Cooperative,MI,90,.
2020,12377,Midwest Energy Cooperative,OH,5,.
2020,12390,Metropolitan Edison Co,PA,779,660
2020,12395,Menard Electric Coop,IL,59,36
2020,12439,"Midstate Electric Coop, Inc",OR,46,.
2020,12450,Midland Power Coop,IA,144,2
2020,12452,Mid-South Electric Coop Assn,TX,65,.
2020,12462,Mid-Carolina Electric Coop Inc,SC,85,0
2020,12470,Middle Tennessee E M C,TN,286,286
2020,12473,Town of Middleborough - (MA),MA,12,12
2020,12478,Town of Middletown - (DE),DE,9,9
2020,12515,"Midwest Electric, Inc",OH,41,0
2020,12524,Midwest Energy Inc,KS,375,.
2020,12532,City of Milan,TN,19,2
2020,12539,Midwest Electric Member Corp,NE,87,62
2020,12540,City of Milford - (DE),DE,5,0
2020,12546,Mille Lacs Energy Cooperative,MN,40,1
2020,12642,Maquoketa Valley Rrl Elec Coop,IA,120,0
2020,12647,"ALLETE, Inc.",MN,356,1
2020,12651,Minnesota Valley Electric Coop,MN,108,108
2020,12674,City of Mishawaka,IN,69,52
2020,12681,Mississippi County Electric Co,AR,27,.
2020,12685,Entergy Mississippi LLC,MS,776,.
2020,12686,Mississippi Power Co,MS,283,.
2020,12692,"Missoula Electric Coop, Inc",ID,1,0
2020,12692,"Missoula Electric Coop, Inc",MT,40,0
2020,12698,Evergy Missouri West,MO,534,0
2020,12700,Missouri Rural Electric Coop,MO,28,9
2020,12706,Mitchell Electric Member Corp,GA,73,0
2020,12744,Modern Electric Water Company,WA,9,0
2020,12745,Modesto Irrigation District,CA,180,0
2020,12782,City of Monett - (MO),MO,18,18
2020,12796,Monongahela Power Co,WV,502,502
2020,12801,City of Monroe - (NC),NC,30,4
2020,12825,NorthWestern Energy LLC - (MT),MT,621,0
2020,12825,NorthWestern Energy LLC - (MT),WY,11,0
2020,12860,Morgan County Rural Elec Assn,CO,73,73
2020,12866,Moon Lake Electric Assn Inc,CO,35,35
2020,12866,Moon Lake Electric Assn Inc,UT,88,88
2020,12894,City of Moorhead - (MN),MN,34,34
2020,12919,Morenci Water and Electric,AZ,2,.
2020,12929,South Central Indiana REMC,IN,60,0
2020,12944,City of Morganton - (NC),NC,23,0
2020,12988,City of Morristown - (TN),TN,34,32
2020,12990,Consolidated Electric Coop Inc,OH,44,.
2020,13027,"Mountain Electric Coop, Inc",NC,22,0
2020,13027,"Mountain Electric Coop, Inc",TN,16,0
2020,13032,Mt Carmel Public Utility Co,IL,15,6
2020,13036,Village of Mt. Horeb - (WI),WI,6,0
2020,13039,City of Mt Pleasant - (TN),TN,11,11
2020,13050,"Mountain Parks Electric, Inc",CO,26,0
2020,13058,"Mountain View Elec Assn, Inc",CO,102,3
2020,13073,"Mt Wheeler Power, Inc",NV,24,0
2020,13073,"Mt Wheeler Power, Inc",UT,3,0
2020,13137,City of Murray - (UT),UT,28,28
2020,13138,City of Murray - (KY),KY,19,0
2020,13143,Board of Water Electric & Communications,IA,36,.
2020,13144,City of Muscle Shoals,AL,15,0
2020,13145,Village of Muscoda - (WI),WI,6,3
2020,13196,Northern Plains Electric Coop,ND,132,0
2020,13206,Nantucket Electric Co,MA,7,0
2020,13208,City of Naperville - (IL),IL,117,117
2020,13214,The Narragansett Electric Co,RI,413,14
2020,13216,Nashville Electric Service,TN,516,0
2020,13227,Natchez Trace Elec Power Assn,MS,22,0
2020,13228,City of Natchitoches,LA,24,0
2020,13292,Norris Electric Coop,IL,110,.
2020,13314,Navajo Tribal Utility Authority,AZ,58,42
2020,13314,Navajo Tribal Utility Authority,NM,33,30
2020,13314,Navajo Tribal Utility Authority,UT,16,11
2020,13318,"Navopache Electric Coop, Inc",AZ,38,0
2020,13318,"Navopache Electric Coop, Inc",NM,5,0
2020,13332,"Navarro County Elec Coop, Inc",TX,54,54
2020,13337,Nebraska Public Power District,NE,107,11
2020,13337,Nebraska Public Power District,SD,5,3
2020,13352,City of Negaunee,MI,4,0
2020,13407,Nevada Power Co,NV,"1,022",34
2020,13412,City of New Albany - (MS),MS,20,0
2020,13416,City of New Bern - (NC),NC,16,0
2020,13418,City of New Braunfels - (TX),TX,43,0
2020,13437,City of Newbern,TN,8,4
2020,13438,Village of New Glarus - (WI),WI,5,0
2020,13441,New Hampshire Elec Coop Inc,NH,115,115
2020,13448,City of New Holstein - (WI),WI,6,0
2020,13467,New London Electric&Water Util,WI,38,38
2020,13478,"Entergy New Orleans, LLC",LA,249,.
2020,13481,City of New Richmond,WI,10,10
2020,13482,New River Light & Power Co,NC,23,.
2020,13485,New Smyrna Beach City of,FL,13,0
2020,13511,New York State Elec & Gas Corp,NY,"1,264",0
2020,13519,City of Newark - (DE),DE,35,0
2020,13520,"New-Mac Electric Coop, Inc",MO,54,.
2020,13523,City of Newberry - (SC),SC,5,.
2020,13524,"Newberry Electric Coop, Inc",SC,59,40
2020,13547,"Newnan Wtr, Sewer & Light Comm",GA,24,16
2020,13550,City of Newport,TN,37,36
2020,13573,Niagara Mohawk Power Corp.,NY,"2,096",11
2020,13602,City of Niles - (OH),OH,39,.
2020,13640,Northern Virginia Elec Coop,VA,321,321
2020,13647,Noble County R E M C,IN,29,23
2020,13651,Nolin Rural Electric Coop Corp,KY,84,0
2020,13664,Norris Public Power District,NE,225,0
2020,13669,North Alabama Electric Coop,AL,17,0
2020,13676,"North Arkansas Elec Coop, Inc",AR,93,85
2020,13679,Town of North Attleborough - (MA),MA,12,0
2020,13693,"North Central Elec Coop, Inc",OH,42,42
2020,13694,"North Central Elec Coop, Inc",ND,79,0
2020,13697,North Central Power Co Inc,WI,12,.
2020,13716,North Georgia Elec Member Corp,GA,144,143
2020,13718,City of North Little Rock - (AR),AR,51,47
2020,13725,City of North Platte,NE,54,.
2020,13734,Northeast Oklahoma Electric Co,OK,96,69
2020,13735,Northcentral Mississippi E P A,MS,47,0
2020,13739,Northeast Power,NE,68,.
2020,13750,"Northern Electric Coop, Inc",SD,58,58
2020,13756,Northern Indiana Pub Serv Co,IN,131,.
2020,13757,North Plains Electric Coop Inc,TX,57,.
2020,13758,"Northern Lights, Inc",ID,28,28
2020,13758,"Northern Lights, Inc",MT,8,8
2020,13758,"Northern Lights, Inc",WA,1,1
2020,13762,"Northern Neck Elec Coop, Inc",VA,49,.
2020,13780,Northern States Power Co,MI,28,.
2020,13780,Northern States Power Co,WI,366,.
2020,13781,Northern States Power Co - Minnesota,MN,"1,053",.
2020,13781,Northern States Power Co - Minnesota,ND,67,.
2020,13781,Northern States Power Co - Minnesota,SD,71,.
2020,13783,Northeast Louisiana Power Coop Inc.,LA,11,11
2020,13788,Northern Wasco County PUD,OR,19,0
2020,13799,Prairie Land Electric Coop Inc,KS,149,.
2020,13807,Northwestern Electric Coop Inc - (OK),OK,56,56
2020,13809,NorthWestern Energy - (SD),SD,212,0
2020,13815,Northwestern Wisconsin Elec Co,MN,2,.
2020,13815,Northwestern Wisconsin Elec Co,WI,41,.
2020,13826,City of Norway,MI,4,0
2020,13830,Nueces Electric Cooperative,TX,53,0
2020,13831,City of Norwich - (CT),CT,26,0
2020,13839,City of Norwood - (MA),MA,30,19
2020,13933,City of Oak Ridge,TN,40,0
2020,13936,Oakdale Electric Coop,WI,71,.
2020,13955,City of Ocala,FL,77,0
2020,13962,Oconee Electric Member Corp,GA,46,0
2020,13963,Oconomowoc Utilities,WI,17,0
2020,13965,Oconto Falls Water & Light Comm,WI,5,0
2020,13998,Ohio Edison Co,OH,"1,136","1,136"
2020,14006,Ohio Power Co,OH,"1,673",162
2020,14055,PUD No 1 of Okanogan County,WA,57,0
2020,14062,Oklahoma Electric Coop Inc,OK,78,0
2020,14063,Oklahoma Gas & Electric Co,AR,122,14
2020,14063,Oklahoma Gas & Electric Co,OK,"1,265",389
2020,14078,City of Okolona,MS,8,0
2020,14109,"Oregon Trail El Cons Coop, Inc",OR,77,.
2020,14127,Omaha Public Power District,NE,490,29
2020,14146,City of Opelika - (AL),AL,26,26
2020,14154,Orange & Rockland Utils Inc,NY,235,0
2020,14164,City of Orangeburg - (SC),SC,58,58
2020,14170,Orcas Power & Light Coop,WA,30,0
2020,14175,"Tri-County Electric Coop, Inc (SC)",SC,59,.
2020,14192,Osage Valley Elec Coop Assn,MO,53,53
2020,14194,City of Orrville - (OH),OH,11,2
2020,14224,Otero County Electric Coop Inc,NM,34,0
2020,14232,Otter Tail Power Co,MN,290,0
2020,14232,Otter Tail Power Co,ND,354,0
2020,14232,Otter Tail Power Co,SD,91,0
2020,14238,Ouachita Electric Coop Corp,AR,34,0
2020,14245,Overton Power District No 5,NV,38,38
2020,14246,City of Owatonna - (MN),MN,28,0
2020,14251,Owen Electric Coop Inc,KY,124,0
2020,14268,City of Owensboro - (KY),KY,66,0
2020,14275,City of Oxford - (MS),MS,16,0
2020,14285,Ozark Border Electric Coop,MO,133,.
2020,14288,Ozark Electric Coop Inc - (MO),MO,92,0
2020,14289,Ozarks Electric Coop Corp - (AR),AR,98,0
2020,14289,Ozarks Electric Coop Corp - (AR),OK,26,0
2020,14324,PUD No 2 of Pacific County,WA,33,.
2020,14328,Pacific Gas & Electric Co.,CA,"3,514",0
2020,14354,PacifiCorp,CA,76,0
2020,14354,PacifiCorp,ID,170,0
2020,14354,PacifiCorp,OR,500,0
2020,14354,PacifiCorp,UT,945,0
2020,14354,PacifiCorp,WA,126,0
2020,14354,PacifiCorp,WY,198,0
2020,14371,City of Paducah - (KY),KY,52,52
2020,14381,City of Painesville,OH,16,.
2020,14398,Palmetto Electric Coop Inc,SC,137,0
2020,14401,City of Palo Alto - (CA),CA,63,0
2020,14424,"Panola-Harrison Elec Coop, Inc",LA,28,28
2020,14424,"Panola-Harrison Elec Coop, Inc",TX,28,28
2020,14446,Paragould Light & Water Comm,AR,35,0
2020,14455,City of Paris - (TN),TN,43,38
2020,14468,People's Cooperative Services,MN,78,0
2020,14534,City of Pasadena - (CA),CA,117,0
2020,14537,Pascoag Utility District,RI,5,.
2020,14557,"Pee Dee Electric Coop, Inc",SC,116,102
2020,14563,Pearl River Valley El Pwr Assn,MS,97,0
2020,14599,"Paulding-Putman Elec Coop, Inc",IN,17,0
2020,14599,"Paulding-Putman Elec Coop, Inc",OH,48,0
2020,14602,Pea River Electric Coop,AL,50,.
2020,14605,City of Peabody - (MA),MA,22,.
2020,14606,"Peace River Electric Coop, Inc",FL,58,6
2020,14610,Orlando Utilities Comm,FL,288,288
2020,14624,PUD No 2 of Grant County,WA,227,.
2020,14626,"Pedernales Electric Coop, Inc",TX,282,0
2020,14649,Planters Electric Member Corp,GA,35,.
2020,14653,PUD No 1 of Pend Oreille County,WA,23,.
2020,14668,Peninsula Light Company,WA,33,0
2020,14711,Pennsylvania Electric Co,NY,12,7
2020,14711,Pennsylvania Electric Co,PA,"1,229",884
2020,14715,PPL Electric Utilities Corp,PA,"1,277","1,277"
2020,14716,Pennsylvania Power Co,PA,186,186
2020,14717,Pee Dee Electric Member Corp,NC,25,12
2020,14724,Pennyrile Rural Electric Coop,KY,83,18
2020,14775,People's Electric Cooperative,OK,74,0
2020,14839,City of Peru - (IN),IN,18,0
2020,14840,City of Peru - (IL),IL,20,13
2020,14864,Petit Jean Electric Coop Corp,AR,46,.
2020,14940,PECO Energy Co,PA,"2,156",.
2020,14947,City of Philadelphia - (MS),MS,9,0
2020,15016,Pickwick Electric Coop,TN,39,39
2020,15023,Piedmont Electric Member Corp,NC,68,0
2020,15040,City of Pierre - (SD),SD,20,0
2020,15045,Pike County Light & Power Co,PA,1,0
2020,15048,Electrical Dist No2 Pinal County,AZ,25,25
2020,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,52,0
2020,15073,"Pioneer Electric Coop, Inc - (KS)",KS,71,71
2020,15086,Pioneer Power and Light Co,WI,1,.
2020,15095,City of Piqua - (OH),OH,15,0
2020,15138,"Platte-Clay Electric Coop, Inc",MO,64,.
2020,15141,Plateau Electric Cooperative,TN,25,0
2020,15145,City of Plattsburgh - (NY),NY,95,10
2020,15159,City of Plymouth - (WI),WI,23,0
2020,15175,Pointe Coupee Elec Member Corp,LA,31,0
2020,15202,City of Ponca City - (OK),OK,30,0
2020,15211,Pontotoc Electric Power Assn,MS,50,12
2020,15229,City of Poplar Bluff - (MO),MO,25,.
2020,15231,City of Port Angeles - (WA),WA,24,3
2020,15248,Portland General Electric Co,OR,682,7
2020,15257,"Poudre Valley REA, Inc",CO,132,.
2020,15263,The Potomac Edison Company,MD,353,353
2020,15263,The Potomac Edison Company,WV,165,165
2020,15270,Potomac Electric Power Co,DC,773,.
2020,15270,Potomac Electric Power Co,MD,721,.
2020,15291,Prairie Energy Coop,IA,80,0
2020,15293,Powell Valley Electric Coop,TN,21,0
2020,15293,Powell Valley Electric Coop,VA,11,0
2020,15312,Village of Prairie Du Sac - (WI),WI,10,1
2020,15334,Prentiss County Elec Pwr Assn,MS,29,0
2020,15340,Presque Isle Elec & Gas Coop,MI,69,0
2020,15344,Polk-Burnett Electric Coop,WI,54,0
2020,15349,City of Preston,IA,4,4
2020,15410,Prince George Electric Coop,VA,33,0
2020,15419,PUD No 3 of Mason County,WA,46,0
2020,15444,Provo City Corp,UT,32,0
2020,15466,Public Service Co of Colorado,CO,799,177
2020,15470,"Duke Energy Indiana, LLC",IN,"1,266",24
2020,15472,Public Service Co of NH,NH,383,0
2020,15473,Public Service Co of NM,NM,507,385
2020,15474,Public Service Co of Oklahoma,OK,776,99
2020,15477,Public Service Elec & Gas Co,NJ,"2,944",.
2020,15500,Puget Sound Energy Inc,WA,"1,124",63
2020,15507,City of Pulaski - (TN),TN,34,0
2020,15671,Randolph Electric Member Corp,NC,73,59
2020,15700,Rayle Electric Membership Corp,GA,50,0
2020,15746,Red River Valley Rrl Elec Assn,OK,52,52
2020,15748,Town of Reading - (MA),MA,29,0
2020,15776,Reedy Creek Improvement Dist,FL,100,100
2020,15783,City of Redding - (CA),CA,68,0
2020,15804,Reedsburg Utility Comm,WI,28,0
2020,15978,City of Richland Center - (WI),WI,12,0
2020,15979,City of Richland - (WA),WA,78,.
2020,15989,City of Richmond - (IN),IN,77,0
2020,16057,"Rio Grande Electric Coop, Inc",NM,5,.
2020,16057,"Rio Grande Electric Coop, Inc",TX,57,.
2020,16060,Riverland Energy Cooperative,WI,76,.
2020,16063,"Rita Blanca Electric Coop, Inc",TX,53,.
2020,16082,City of River Falls,WI,20,2
2020,16088,City of Riverside - (CA),CA,132,132
2020,16101,Roanoke Electric Member Corp,NC,42,0
2020,16146,"Navasota Valley Elec Coop, Inc",TX,55,52
2020,16179,Rochelle Municipal Utilities,IL,21,6
2020,16181,Rochester Public Utilities,MN,80,44
2020,16183,Rochester Gas & Electric Corp,NY,576,0
2020,16195,City of Rock Hill - (SC),SC,37,.
2020,16196,Rock Energy Cooperative,IL,23,19
2020,16196,Rock Energy Cooperative,WI,36,15
2020,16213,Rockland Electric Co,NJ,83,0
2020,16223,City of Rockwood - (TN),TN,19,19
2020,16226,City of Rocky Mount - (NC),NC,50,50
2020,16259,City of Rolla - (MO),MO,48,.
2020,16286,Rosebud Electric Coop Inc,SD,25,25
2020,16295,City of Roseville - (CA),CA,103,0
2020,16368,Runestone Electric Assn,MN,61,.
2020,16382,"Rural Electric Coop, Inc",OK,52,0
2020,16458,City of Russellville - (AL),AL,8,4
2020,16459,City of Russellville - (KY),KY,8,3
2020,16461,"Rusk County Electric Coop, Inc",TX,41,.
2020,16463,City of Ruston - (LA),LA,19,19
2020,16496,Rutherford Elec Member Corp,NC,201,0
2020,16534,Sacramento Municipal Util Dist,CA,755,121
2020,16555,Salem Electric - (OR),OR,23,.
2020,16558,City of Salem - (VA),VA,45,.
2020,16565,Salmon River Electric Coop Inc,ID,6,6
2020,16572,Salt River Project,AZ,"1,417",.
2020,16587,Salt River Electric Coop Corp,KY,106,55
2020,16603,"San Luis Valley R E C, Inc",CO,54,.
2020,16604,City of San Antonio - (TX),TX,618,27
2020,16606,"Santee Electric Coop, Inc",SC,141,0
2020,16609,San Diego Gas & Electric Co,CA,"1,054",631
2020,16611,Access Energy Coop,IA,64,35
2020,16612,City & County of San Francisco,CA,6,0
2020,16613,Sam Houston Electric Coop Inc,TX,118,.
2020,16616,"San Isabel Electric Assn, Inc",CO,73,0
2020,16622,"San Miguel Power Assn, Inc",CO,44,0
2020,16627,San Patricio Electric Coop Inc,TX,39,38
2020,16629,Sand Mountain Electric Coop,AL,55,0
2020,16638,"San Bernard Electric Coop, Inc",TX,58,0
2020,16655,City of Santa Clara - (CA),CA,174,0
2020,16674,Satilla Rural Elec Member Corporation,GA,82,0
2020,16740,Scenic Rivers Energy Coop,IL,4,.
2020,16740,Scenic Rivers Energy Coop,WI,74,.
2020,16751,Three Rivers Electric Coop,MO,67,0
2020,16805,SEMO Electric Cooperative,MO,64,0
2020,16829,City of Scottsboro,AL,16,16
2020,16865,Sawnee Electric Membership Corporation,GA,221,164
2020,16868,City of Seattle - (WA),WA,250,.
2020,16900,City of Seguin - (TX),TX,20,20
2020,16930,Sequachee Valley Electric Coop,TN,45,11
2020,16949,Sevier County Electric System,TN,80,0
2020,16971,Shakopee Public Utilities Comm,MN,37,.
2020,17011,Shawano Municipal Utilities,WI,11,.
2020,17033,Sheffield Utilities,AL,57,0
2020,17038,RushShelby Energy,IN,42,0
2020,17040,"Shelby Electric Coop, Inc",IL,62,0
2020,17044,"Shelby Energy Co-op, Inc",KY,47,0
2020,17047,City of Shelbyville - (TN),TN,12,0
2020,17066,Shenandoah Valley Elec Coop,VA,135,1
2020,17127,Town of Shrewsbury - (MA),MA,23,23
2020,17166,Sierra Pacific Power Co,NV,345,0
2020,17177,City of Sikeston - (MO),MO,24,16
2020,17184,City of Siloam Springs - (AR),AR,18,0
2020,17252,Singing River Elec Cooperative,AL,7,6
2020,17252,Singing River Elec Cooperative,MS,168,99
2020,17260,North West Rural Electric Coop,IA,123,.
2020,17261,Slope Electric Coop Inc,ND,55,.
2020,17267,Sioux Valley SW Elec Coop,MN,32,.
2020,17267,Sioux Valley SW Elec Coop,SD,132,.
2020,17324,Slinger Utilities,WI,1,1
2020,17452,City of Smithville - (TN),TN,8,8
2020,17470,PUD 1 of Snohomish County,WA,382,294
2020,17512,Village of Solvay - (NY),NY,15,.
2020,17534,"South Alabama Elec Coop, Inc",AL,50,.
2020,17539,"Dominion Energy South Carolina, Inc",SC,772,0
2020,17540,"South Central Ark El Coop, Inc",AR,23,23
2020,17543,South Carolina Public Service Authority,SC,297,257
2020,17550,South Central Electric Assn,MN,75,0
2020,17561,South Plains Electric Coop Inc,TX,175,154
2020,17564,South Kentucky Rural E C C,KY,143,0
2020,17564,South Kentucky Rural E C C,TN,6,0
2020,17565,South Louisiana Elec Coop Assn,LA,37,0
2020,17572,South River Elec Member Corp,NC,120,120
2020,17577,City of South Sioux City,NE,19,11
2020,17585,"Southeastern IL Elec Coop, Inc",IL,131,1
2020,17592,Southeast Colorado Power Assn,CO,59,.
2020,17599,Southeastern Indiana R E M C,IN,20,.
2020,17603,Southeastern Electric Coop Inc - (OK),OK,31,30
2020,17609,Southern California Edison Co,CA,"4,454","2,498"
2020,17612,Bear Valley Electric Service,CA,23,0
2020,17633,Southern Indiana Gas & Elec Co,IN,236,8
2020,17637,Southern Maryland Elec Coop Inc,MD,247,0
2020,17642,Southern Public Power District,NE,223,0
2020,17646,"Southern Pine Elec Coop, Inc",AL,37,0
2020,17647,Southern Pine Electric Cooperative,MS,132,.
2020,17671,Southwest Arkansas E C C,AR,102,102
2020,17671,Southwest Arkansas E C C,OK,2,2
2020,17671,Southwest Arkansas E C C,TX,5,5
2020,17683,Southwest Mississippi E P A,MS,67,0
2020,17684,Southwest Louisiana E M C,LA,170,170
2020,17692,Southwest Public Power Dist,NE,74,.
2020,17693,"Southwest Texas Elec Coop, Inc",TX,45,43
2020,17694,Southwest Tennessee E M C,TN,78,0
2020,17697,Southwestern Electric Coop Inc - (IL),IL,87,0
2020,17698,Southwestern Electric Power Co,AR,143,0
2020,17698,Southwestern Electric Power Co,LA,320,0
2020,17698,Southwestern Electric Power Co,TX,287,0
