Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2021,3296,City of Centralia - (MO),Municipal,Y,MO,MISO,0,115,.,.,115,"2,279",120,.,.,"2,399",.,.,.,.,.,.,.,.,.,.,"2,279",235,0,0,"2,514","23,897","4,289",.,.,"28,186",.,.,.,.,.,.,.,.,.,.
2021,3314,"Chariton Valley Elec Coop, Inc",Cooperative,Y,IA,AECI,.,.,.,.,0,"4,942","1,194",6,.,"6,142",.,.,.,.,.,.,.,.,.,.,"4,942","1,194",6,0,"6,142","57,243","29,625","10,209",.,"97,077",.,.,.,.,.,.,.,.,.,.
2021,3315,"Charles Mix Electric Assn, Inc",Cooperative,Y,SD,SWPP,"2,244",362,0,.,"2,606",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,244",362,0,0,"2,606",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3323,Town of Chalmers - (IN),Municipal,Y,IN,MISO,0,0,0,.,0,0,0,1,.,1,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,0,0,2,.,2,.,.,.,.,.,.,.,.,.,.
2021,3329,Borough of Chambersburg,Municipal,,PA,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,588","1,733",20,0,"11,341","9,588","1,733",20,0,"11,341",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3355,City of Chanute,Municipal,,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,565",920,90,.,"5,575","4,565",920,90,0,"5,575",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3356,City of Ceylon - (MN),Municipal,Y,MN,MISO,157,42,.,.,199,22,.,.,.,22,.,.,.,.,.,.,.,.,.,.,179,42,0,0,221,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,3366,City of Chapman - (KS),Municipal,Y,KS,SWPP,582,93,0,.,675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,582,93,0,0,675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3400,City of Chaska - (MN),Municipal,,MN,MISO,.,.,.,.,.,"9,647",979,104,.,"10,730",.,.,.,.,.,2,7,.,.,9,"9,649",986,104,0,"10,739","85,933","181,926","134,707",.,"402,566",.,.,.,.,.,.,.,.,.,.
2021,3405,Village of Chatham - (IL),Municipal,Y,IL,MISO,"6,420",275,7,.,"6,702",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,420",275,7,0,"6,702",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3408,City of Chattanooga - (TN),Municipal,,GA,TVA,0,0,0,0,0,"9,765","1,271",2,0,"11,038",0,0,0,0,0,0,0,0,0,0,"9,765","1,271",2,0,"11,038","140,369","45,706","15,986",0,"202,061","9,765","1,271",2,0,"11,038",0,0,0,0,0
2021,3408,City of Chattanooga - (TN),Municipal,,TN,TVA,0,0,0,0,0,"155,393","25,662",67,0,"181,122",0,0,0,0,0,0,0,0,0,0,"155,393","25,662",67,0,"181,122","2,113,989","2,074,698","1,184,912",0,"5,373,599","155,393","25,662",67,0,"181,122",0,0,0,0,0
2021,3413,PUD No 1 of Chelan County,Political Subdivision,,WA,CHPD,"19,005","1,809",174,.,"20,988",.,9,33,.,42,.,.,.,.,.,"21,867","8,851","1,259",.,"31,977","40,872","10,669","1,466",0,"53,007",.,"42,753","246,751",.,"289,504",.,9,33,.,42,.,.,.,.,.
2021,3420,City of Cheney - (WA),Municipal,Y,WA,AVA,"5,422",450,7,.,"5,879",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,422",450,7,0,"5,879",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3426,Cherokee Electric Coop,Cooperative,,AL,TVA,0,0,0,0,0,"18,193","7,079",3,0,"25,275",0,0,0,0,0,0,0,0,0,0,"18,193","7,079",3,0,"25,275","244,100","108,369","152,242",0,"504,711",0,0,0,0,0,0,0,0,0,0
2021,3435,"Cherry-Todd Electric Coop, Inc",Cooperative,Y,NE,SWPP,.,.,.,.,0,838,19,228,.,"1,085",.,.,.,.,.,.,.,.,.,.,838,19,228,0,"1,085",8,3,19,.,30,.,.,.,.,.,.,.,.,.,.
2021,3435,"Cherry-Todd Electric Coop, Inc",Cooperative,Y,SD,SWPP,.,.,.,.,.,"3,689",379,122,.,"4,190",.,.,.,.,.,.,.,.,.,.,"3,689",379,122,0,"4,190",57,16,10,.,83,.,.,.,.,.,.,.,.,.,.
2021,3436,Cherryland Electric Coop Inc,Cooperative,,MI,MISO,.,.,.,.,.,"35,175","3,046",150,.,"38,371",.,.,.,.,.,.,.,.,.,.,"35,175","3,046",150,0,"38,371","290,732","117,337","1,477",.,"409,546","20,834","1,615",14,.,"22,463",.,.,.,.,.
2021,3437,City of Cherryville - (NC),Municipal,Y,NC,DUK,.,.,.,.,.,"2,129",362,6,.,"2,497",.,.,.,.,.,.,.,.,.,.,"2,129",362,6,0,"2,497","23,433","21,568","6,058",.,"51,059",.,.,.,.,.,.,.,.,.,.
2021,3447,Town of Chester,Municipal,Y,MA,ISNE,612,95,.,.,707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,612,95,0,0,707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3459,City of Chewelah,Municipal,Y,WA,AVA,"1,127",175,.,.,"1,302",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,127",175,0,0,"1,302",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3461,Cheyenne Light Fuel & Power,Investor Owned,,WY,WACM,.,.,.,.,.,"38,583","5,195",4,0,"43,782",.,.,.,.,.,.,.,.,.,.,"38,583","5,195",4,0,"43,782","279,719","525,625","928,257",0,"1,733,601",.,.,.,.,.,.,.,.,.,.
2021,3470,Cherokee County Elec Coop Assn,Cooperative,,TX,ERCO,"3,038","1,725",1,0,"4,764","17,215",51,0,0,"17,266",0,0,0,0,0,2,.,.,0,2,"20,255","1,776",1,0,"22,032","238,359","1,744",0,0,"240,103",0,0,0,0,0,0,0,0,0,0
2021,3475,City of Chickamauga,Municipal,,GA,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,150,0,0,984,834,150,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3477,City of Chicopee - (MA),Municipal,,MA,ISNE,.,.,.,.,.,"22,084","2,555",.,.,"24,639",.,.,.,.,.,"1,118",190,37,.,"1,345","23,202","2,745",37,0,"25,984","189,757","117,627",.,.,"307,384",.,.,.,.,.,.,.,.,.,.
2021,3478,Cimarron Electric Coop,Cooperative,,OK,SWPP,.,.,.,.,.,"14,412","4,111",13,.,"18,536",.,.,.,.,.,.,.,.,.,.,"14,412","4,111",13,0,"18,536","169,164","280,115","173,581",.,"622,860","14,412","4,111",13,.,"18,536",.,.,.,.,.
2021,3486,Chillicothe Municipal Utils,Municipal,Y,MO,SWPP,0,0,0,.,0,"3,741",802,27,.,"4,570",.,.,.,.,.,.,.,.,.,.,"3,741",802,27,0,"4,570","42,084","45,302","8,041",.,"95,427",.,.,.,.,.,.,.,.,.,.
2021,3495,Chimney Rock Public Power Dist,Political Subdivision,Y,NE,WACM,"1,957",977,326,.,"3,260",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,957",977,326,0,"3,260",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3498,Chippewa Valley Electric Coop,Cooperative,Y,WI,MISO,.,.,.,.,.,"7,152",567,28,.,"7,747",.,.,.,.,.,.,.,.,.,.,"7,152",567,28,0,"7,747","84,916","17,964",850,.,"103,730",.,.,.,.,.,.,.,.,.,.
2021,3502,"Choctawhatche Elec Coop, Inc",Cooperative,,FL,,0,0,0,0,0,"52,926","7,662",3,.,"60,591",0,0,0,.,0,20,0,0,.,20,"52,946","7,662",3,0,"60,611","707,089","215,504","15,644",.,"938,237","52,926","7,662",3,.,"60,591","1,288",0,0,.,"1,288"
2021,3503,"Choptank Electric Cooperative, Inc",Cooperative,,MD,PJM,0,0,0,0,0,"49,547","5,708",26,0,"55,281",0,0,0,0,0,96,1,0,0,97,"49,643","5,709",26,0,"55,378","699,540","230,624","114,055",.,"1,044,219","49,547","5,708",26,0,"55,281",0,0,0,0,0
2021,3522,Chugach Electric Assn Inc,Cooperative,,AK,CEA,30,"1,142",0,0,"1,172","98,888","15,314",7,0,"114,209",.,.,.,.,.,0,28,0,0,28,"98,918","16,484",7,0,"115,409","617,187","715,312","58,919",0,"1,391,418","96,560","16,232",7,0,"112,799",.,.,.,.,.
2021,3525,Village of Churchville - (NY),Municipal,Y,NY,NYIS,"1,004",100,.,.,"1,104",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,004",100,0,0,"1,104",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3527,Choctaw Electric Coop Inc,Cooperative,,OK,SWPP,.,.,.,.,0,"19,847",311,.,.,"20,158",.,.,.,.,.,.,.,2,.,2,"19,847",311,2,0,"20,160","280,866","101,924",.,.,"382,790","19,847",311,.,.,"20,158",.,.,.,.,.
2021,3535,City of Cimarron - (KS),Municipal,Y,KS,SWPP,934,164,8,.,"1,106",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,934,164,8,0,"1,106",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3542,Duke Energy Ohio Inc,Investor Owned,,OH,PJM,"4,164","1,690",83,.,"5,937","661,298","77,520","2,748",.,"741,566",.,.,.,.,.,499,288,8,.,795,"665,961","79,498","2,839",0,"748,298","7,426,581","7,181,521","4,623,369",.,"19,231,471","665,961","79,498","2,839",.,"748,298",.,.,.,.,.
2021,3597,Citizens Electric Co - (PA),Investor Owned,,PA,PJM,.,.,.,.,0,"5,892","1,160",40,.,"7,092",.,.,.,.,.,.,.,.,.,.,"5,892","1,160",40,0,"7,092","87,771","28,557","50,227",.,"166,555","5,892","1,160",40,.,"7,092",.,.,.,.,.
2021,3600,Citizens Electric Corporation - (MO),Cooperative,,MO,MISO,.,.,.,.,.,"24,892","2,738",102,.,"27,732",.,.,.,.,.,.,.,7,.,7,"24,892","2,738",109,0,"27,739","298,854","107,233","107,665",.,"513,752",.,.,.,.,.,.,.,.,.,.
2021,3634,City of Nixa - (MO),Municipal,Y,MO,SWPP,"7,156",401,39,.,"7,596",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"7,156",401,39,0,"7,596",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3641,"Claiborne Electric Coop, Inc",Cooperative,,LA,MISO,.,.,.,.,.,"21,640","2,470",102,.,"24,212",.,.,.,.,.,1,0,2,.,3,"21,641","2,470",104,0,"24,215","305,558","71,527","228,802",.,"605,887",.,.,.,.,.,.,.,.,.,.
2021,3644,PUD No 1 of Clallam County,Political Subdivision,,WA,BPAT,"13,724","1,287",1,0,"15,012","7,891",888,0,0,"8,779",.,.,0,0,0,"8,362","1,260",0,0,"9,622","29,977","3,435",1,0,"33,413","120,074","1,318",0,0,"121,392","10,873","1,305",0,0,"12,178",0,0,0,0,0
2021,3647,City of Claremore,Municipal,,OK,SWPP,.,.,.,.,.,"11,139","1,308",142,.,"12,589",.,.,.,.,.,.,.,.,.,.,"11,139","1,308",142,0,"12,589","123,498","30,633","109,407",.,"263,538",.,.,.,.,.,.,.,.,.,.
2021,3660,PUD No 1 of Clark County - (WA),Political Subdivision,,WA,BPAT,"205,673","15,763",0,0,"221,436",.,.,.,.,.,.,.,.,.,.,6,"3,518",28,.,"3,552","205,679","19,281",28,0,"224,988",.,.,.,.,.,.,8,19,.,27,.,.,.,.,.
2021,3687,Clark Energy Coop Inc - (KY),Cooperative,,KY,PJM,"1,500",.,.,.,"1,500","24,118","1,883",1,.,"26,002",.,.,.,.,.,.,.,.,.,.,"25,618","1,883",1,0,"27,502","323,994","85,807","9,647",.,"419,448","25,618","1,883",1,.,"27,502",.,.,.,.,.
2021,3701,Clark Electric Coop - (WI),Cooperative,Y,WI,MISO,.,.,.,.,.,"9,309",124,.,.,"9,433",.,.,.,.,.,.,.,.,.,.,"9,309",124,0,0,"9,433","135,748","65,729",.,.,"201,477",.,.,.,.,.,.,.,.,.,.
2021,3702,Clarksdale Public Utilities,Municipal,Y,MS,MISO,.,.,.,.,.,"5,312","1,210",4,.,"6,526",.,.,.,.,.,.,.,.,.,.,"5,312","1,210",4,0,"6,526","57,687","44,319","15,218",.,"117,224",.,.,.,.,.,.,.,.,.,.
2021,3704,City of Clarksville - (TN),Municipal,,TN,TVA,0,0,0,0,0,"68,627","8,813",3,0,"77,443","68,627","8,813",3,0,"77,443",0,0,0,0,0,"68,627","8,813",3,0,"77,443","963,378","550,101","69,615",0,"1,583,094","68,627","8,813",3,0,"77,443",0,0,0,0,0
2021,3705,Clarksville Connected Utilities,Municipal,,AR,SWPP,"3,500",400,20,.,"3,920",.,.,.,.,.,.,.,.,.,.,400,300,30,.,730,"3,900",700,50,0,"4,650",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3712,Clay County Electric Coop Corp,Cooperative,,AR,MISO,.,.,.,.,.,"10,496","2,578",13,0,"13,087",.,.,.,.,.,.,.,.,.,.,"10,496","2,578",13,0,"13,087","111,667","87,309","89,972",.,"288,948","10,496","2,578",13,.,"13,087",.,.,.,.,.
2021,3712,Clay County Electric Coop Corp,Cooperative,,MO,MISO,.,.,.,.,.,47,6,.,.,53,.,.,.,.,.,.,.,.,.,.,47,6,0,0,53,516,203,.,.,719,47,6,.,.,53,.,.,.,.,.
2021,3716,Clay-Union Electric Corp,Cooperative,Y,SD,SWPP,"3,294",201,322,.,"3,817",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"3,294",201,322,0,"3,817",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2021,3722,Clarke Electric Coop Inc - (IA),Cooperative,Y,IA,MISO,.,.,.,.,.,"5,272",300,2,.,"5,574",.,.,.,.,.,.,.,.,.,.,"5,272",300,2,0,"5,574","68,891","33,051","6,558",.,"108,500",.,.,.,.,.,.,.,.,.,.
2021,3726,Clay Electric Coop Inc,Cooperative,Y,IL,MISO,.,.,.,.,0,"2,994",.,307,.,"3,301",.,.,.,.,.,.,.,.,.,.,"2,994",0,307,0,"3,301","3,214",.,"1,171",.,"4,385",.,.,.,.,.,.,.,.,.,.
2021,3731,Town of Clayton,Municipal,Y,NC,CPLE,5,19,0,.,24,"6,698",615,0,.,"7,313",.,.,.,.,.,.,.,.,.,.,"6,703",634,0,0,"7,337","68,834","16,633",0,.,"85,467",.,.,.,.,.,.,.,.,.,.
2021,3735,City of Colman - (SD),Municipal,Y,SD,SWPP,327,25,7,.,359,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,327,25,7,0,359,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3739,Clearwater Power Company,Cooperative,Y,ID,AVA,.,.,.,.,.,"9,199",760,3,.,"9,962",.,.,.,.,.,.,.,.,.,.,"9,199",760,3,0,"9,962","127,618","29,662","20,846",.,"178,126",.,.,.,.,.,.,.,.,.,.
2021,3739,Clearwater Power Company,Cooperative,Y,OR,BPAT,.,.,.,.,.,146,31,0,.,177,.,.,.,.,.,.,.,.,.,.,146,31,0,0,177,"1,377",383,0,.,"1,760",.,.,.,.,.,.,.,.,.,.
2021,3739,Clearwater Power Company,Cooperative,Y,WA,AVA,.,.,.,.,.,879,149,1,.,"1,029",.,.,.,.,.,.,.,.,.,.,879,149,1,0,"1,029","10,970","3,735","7,347",.,"22,052",.,.,.,.,.,.,.,.,.,.
2021,3755,Cleveland Electric Illum Co,Investor Owned,,OH,PJM,"23,310","1,918",348,2,"25,578","292,550","20,342",249,6,"313,147",13,82,28,0,123,"370,270","63,300",393,6,"433,969","686,130","85,560",990,14,"772,694","1,108,073","958,661","283,081","12,280","2,362,095","213,874","18,625",151,0,"232,650",0,0,0,0,0
2021,3757,"Clay Electric Cooperative, Inc",Cooperative,,FL,SEC,.,.,.,.,0,"161,922","20,951",35,.,"182,908",.,.,.,.,.,268,356,.,.,624,"162,190","21,307",35,0,"183,532","2,282,763","637,091","431,522",.,"3,351,376",.,.,.,.,.,.,.,.,.,.
2021,3758,City of Cleveland - (TN),Municipal,,TN,TVA,0,0,0,0,0,"27,665","4,744",18,0,"32,427","27,665","4,744",18,0,"32,427",0,0,0,0,0,"27,665","4,744",18,0,"32,427","376,071","371,476","263,659",0,"1,011,206","27,665","4,744",18,0,"32,427",0,0,0,0,0
2021,3762,City of Cleveland - (OH),Municipal,,OH,PJM,"64,812","8,935",21,.,"73,768",292,30,0,.,322,.,.,.,.,.,.,.,.,.,.,"65,104","8,965",21,0,"74,090","1,813","2,060",0,.,"3,873",.,.,.,.,.,.,.,.,.,.
2021,3764,Clearwater-Polk Elec Coop Inc,Cooperative,Y,MN,MISO,.,.,.,.,0,"5,913",352,.,.,"6,265",.,.,.,.,.,.,.,.,.,.,"5,913",352,0,0,"6,265","59,078","4,138",.,.,"63,216",.,.,.,.,.,.,.,.,.,.
2021,3804,Clinton Combined Utility Sys,Municipal,Y,SC,DUK,.,.,.,.,.,"3,434",674,9,.,"4,117",.,.,.,.,.,.,.,.,.,.,"3,434",674,9,0,"4,117","33,176","42,386","25,960",.,"101,522",.,.,.,.,.,.,.,.,.,.
2021,3806,"Clinton County Elec Coop, Inc",Cooperative,Y,IL,MISO,0,0,.,.,0,"5,242",917,.,.,"6,159",.,.,.,.,.,.,.,.,.,.,"5,242",917,0,0,"6,159","76,502","64,499",.,.,"141,001",.,.,.,.,.,.,.,.,.,.
2021,3812,City of Clinton - (TN),Municipal,,TN,TVA,0,0,0,0,0,"25,733","4,735",10,0,"30,478",0,0,0,0,0,0,0,0,0,0,"25,733","4,735",10,0,"30,478","370,626","176,672","236,617",0,"783,915","25,733",0,0,0,"25,733",0,0,0,0,0
2021,3813,Village of Clinton - (MI),Municipal,Y,MI,MISO,"1,300",164,21,.,"1,485",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,300",164,21,0,"1,485",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3814,City of Clintonville - (WI),Municipal,Y,WI,MISO,"2,337",453,24,.,"2,814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,337",453,24,0,"2,814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3824,Clyde Light & Power,Municipal,,OH,PJM,.,.,.,.,.,"2,770",344,9,.,"3,123",.,.,.,.,.,.,.,.,.,.,"2,770",344,9,0,"3,123","25,124","18,420","147,097",.,"190,641",.,.,.,.,.,.,.,.,.,.
2021,3828,Cloverland Electric Co-op,Cooperative,,MI,MISO,"35,755","7,328",8,0,"43,091",.,.,.,.,.,.,.,.,.,.,0,22,0,0,22,"35,755","7,350",8,0,"43,113",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3839,Coahoma Electric Power Assn,Cooperative,Y,MS,MISO,"6,061","2,151",10,.,"8,222",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,061","2,151",10,0,"8,222",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3841,Coast Electric Power Assn,Cooperative,,MS,SOCO,0,0,0,0,0,"78,832","7,209",5,0,"86,046",.,.,.,.,.,12,0,4,0,16,"78,844","7,209",9,0,"86,062","1,156,513","384,014","128,272",0,"1,668,799","78,844","5,760",5,0,"84,609",0,0,0,0,0
2021,3843,Coastal Electric Member Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"18,642","2,949",5,.,"21,596",.,.,.,.,.,.,.,.,.,.,"18,642","2,949",5,0,"21,596","273,962","72,118","175,561",.,"521,641",.,.,.,.,.,.,.,.,.,.
2021,3844,"Coastal Electric Coop, Inc",Cooperative,Y,SC,SC,.,.,.,.,.,"10,631","1,241",6,.,"11,878",.,.,.,.,.,.,.,.,.,.,"10,631","1,241",6,0,"11,878","142,398","28,424","5,874",.,"176,696",.,.,.,.,.,.,.,.,.,.
2021,3850,"Codington-Clark Elec Coop, Inc",Cooperative,Y,SD,SWPP,.,.,.,.,.,"5,112",258,.,.,"5,370",.,.,.,.,.,.,.,.,.,.,"5,112",258,0,0,"5,370","79,716","46,523",.,.,"126,239",.,.,.,.,.,.,.,.,.,.
2021,3855,Columbia Power System,Municipal,,TN,TVA,0,0,0,0,0,"27,949","4,948",0,0,"32,897",0,0,0,0,0,0,0,0,0,0,"27,949","4,948",0,0,"32,897","371,579","300,707",0,0,"672,286","27,949","4,948",0,0,"32,897",0,0,0,0,0
2021,3881,City of Cody,Municipal,Y,WY,WACM,"6,148","1,383",0,.,"7,531",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"6,148","1,383",0,0,"7,531",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,3892,City of Coffeyville - (KS),Municipal,,KS,SWPP,0,0,0,.,0,0,0,0,.,0,.,.,.,.,.,"4,883","1,005",10,.,"5,898","4,883","1,005",10,0,"5,898",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,3900,City of Coggon - (IA),Municipal,Y,IA,MISO,315,0,0,.,315,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,315,0,0,0,315,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2021,3913,City of Colby - (KS),Municipal,Y,KS,SWPP,"2,337",611,114,.,"3,062",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,"2,337",612,114,0,"3,063",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.
2021,3915,Coldwater Board of Public Util,Municipal,,MI,MISO,0,0,0,0,0,"5,982","1,342",66,0,"7,390",0,0,0,0,0,0,0,0,0,0,"5,982","1,342",66,0,"7,390","44,229","44,789","363,385",0,"452,403","5,982","1,342",66,0,"7,390",0,0,0,0,0
2021,3916,Cobb Electric Membership Corp,Cooperative,,GA,SOCO,.,.,.,.,.,"193,351","22,810",67,.,"216,228",.,.,.,.,.,423,30,.,.,453,"193,774","22,840",67,0,"216,681","2,512,558","1,211,675","143,509",.,"3,867,742","193,774","22,840",67,.,"216,681",.,.,.,.,.
2021,3931,Coles-Moultrie Electric Coop,Cooperative,,IL,MISO,.,.,.,.,.,"12,963","1,149",9,.,"14,121",.,.,.,.,.,28,3,1,.,32,"12,991","1,152",10,0,"14,153","119,209","51,293","30,749",.,"201,251",.,.,.,.,.,0,0,0,.,0
2021,3938,"Coleman County Elec Coop, Inc",Cooperative,Y,TX,ERCO,0,0,0,.,0,"7,213","1,345",53,.,"8,611",.,.,.,.,.,.,.,.,.,.,"7,213","1,345",53,0,"8,611","60,621","13,813","9,010",.,"83,444",.,.,.,.,.,.,.,.,.,.
2021,3939,City of College Park - (GA),Municipal,,GA,SOCO,.,.,.,.,.,"7,366",969,.,.,"8,335",.,.,.,.,.,.,.,.,.,.,"7,366",969,0,0,"8,335","71,147","303,748",.,.,"374,895",.,.,.,.,.,.,.,.,.,.
2021,3940,City of College Station - (TX),Municipal,,TX,ERCO,0,0,.,.,0,"40,788","4,180",.,.,"44,968",.,.,.,.,.,.,.,.,.,.,"40,788","4,180",0,0,"44,968","475,849","396,400",.,.,"872,249","40,579","3,476",.,.,"44,055",.,.,.,.,.
2021,3986,City of Collinsville - (OK),Municipal,Y,OK,SWPP,.,.,.,.,.,"3,045",316,9,.,"3,370",.,.,.,.,.,.,.,.,.,.,"3,045",316,9,0,"3,370","30,713","14,093","6,580",.,"51,386",.,.,.,.,.,.,.,.,.,.
2021,3989,City of Colorado Springs - (CO),Municipal,,CO,PSCO,"165,895","26,889",.,.,"192,784","40,665","6,701","1,415",.,"48,781",.,.,.,.,.,59,"2,586",179,.,"2,824","206,619","36,176","1,594",0,"244,389","254,980","639,276","2,000,043",.,"2,894,299","200,812","26,386",.,.,"227,198",.,.,.,.,.
2021,3990,Colorado River Indian Irr Proj,Federal,Y,AZ,WALC,646,333,0,.,979,"1,145",77,0,.,"1,222",.,.,.,.,.,.,.,.,.,.,"1,791",410,0,0,"2,201","14,132","6,820",0,.,"20,952",.,.,.,.,.,.,.,.,.,.
2021,3990,Colorado River Indian Irr Proj,Federal,Y,CA,WALC,777,130,0,.,907,"1,055",42,0,.,"1,097",.,.,.,.,.,.,.,.,.,.,"1,832",172,0,0,"2,004","11,045",857,0,.,"11,902",.,.,.,.,.,.,.,.,.,.
2021,4003,City of Colton - (CA),Municipal,,CA,CISO,"7,866","1,156",.,.,"9,022","8,742",545,101,.,"9,388",.,.,.,.,.,701,"1,213",101,.,"2,015","17,309","2,914",202,0,"20,425","64,212","44,613","156,221",.,"265,046",.,.,.,.,.,.,.,.,.,.
2021,4005,"Columbia Basin Elec Cooperative, Inc",Cooperative,Y,OR,BPAT,0,0,0,.,0,"3,158",556,242,.,"3,956",.,.,.,.,.,.,.,.,.,.,"3,158",556,242,0,"3,956","40,399","30,319","51,274",.,"121,992",.,.,.,.,.,.,.,.,.,.
2021,4007,City of Columbia City - (IN),Municipal,Y,IN,PJM,2,.,.,.,2,"4,908",.,.,.,"4,908",.,.,.,.,.,.,.,.,.,.,"4,910",0,0,0,"4,910","46,746",.,.,.,"46,746",.,.,.,.,.,.,.,.,.,.
2021,4040,Calhoun County Elec Coop Assn,Cooperative,Y,IA,MISO,.,.,.,.,.,"1,680",14,.,.,"1,694",.,.,.,.,.,.,.,.,.,.,"1,680",14,0,0,"1,694","30,474","3,303",.,.,"33,777",.,.,.,.,.,.,.,.,.,.
2021,4041,"Columbia Rural Elec Assn, Inc",Cooperative,,OR,BPAT,.,.,.,.,0,44,25,61,.,130,.,.,.,.,.,.,.,.,.,.,44,25,61,0,130,894,425,"5,331",.,"6,650",44,25,61,.,130,.,.,.,.,.
2021,4041,"Columbia Rural Elec Assn, Inc",Cooperative,,WA,BPAT,.,.,.,.,.,"3,863","1,594",542,.,"5,999",.,.,.,.,.,.,.,.,.,.,"3,863","1,594",542,0,"5,999","57,733","76,557","247,475",.,"381,765",.,.,.,.,.,.,.,.,.,.
2021,4045,City of Columbia - (MO),Municipal,,MO,MISO,"44,841","7,220",122,.,"52,183",.,.,.,.,.,.,.,.,.,.,7,.,.,.,7,"44,848","7,220",122,0,"52,190",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,4063,Co-Mo Electric Coop Inc,Cooperative,,MO,AECI,.,.,.,.,.,"30,076","2,240",1,.,"32,317",.,.,.,.,.,.,.,.,.,.,"30,076","2,240",1,0,"32,317","392,406","62,159","12,024",.,"466,589","30,076","2,240",1,.,"32,317",.,.,.,.,.
2021,4065,City of Columbus - (OH),Municipal,,OH,PJM,"4,319",41,0,.,"4,360",833,60,4,.,897,0,0,0,.,0,"8,179","3,023",535,.,"11,737","13,331","3,124",539,0,"16,994","2,979",383,"5,131",.,"8,493",0,2,8,.,10,0,0,0,.,0
2021,4068,City of Columbus - (MS),Municipal,,MS,TVA,0,0,0,0,0,"9,114","3,612",3,0,"12,729",0,0,0,0,0,0,0,0,0,0,"9,114","3,612",3,0,"12,729","121,102","202,471","18,334",0,"341,907",0,0,0,0,0,0,0,0,0,0
2021,4071,"Columbus Electric Coop, Inc",Cooperative,Y,AZ,PNM,0,0,0,.,0,435,40,23,.,498,.,.,.,.,.,.,.,.,.,.,435,40,23,0,498,"2,665",381,"1,618",.,"4,664",.,.,.,.,.,.,.,.,.,.
