|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2021,7827,Guntersville Electric Board,A,Bundled,O,AL,Municipal,TVA,"7,953.0","69,901","4,833","11,342.0","101,084","1,882","4,845.0","67,333",4,0.0,0,0,"24,140.0","238,318","6,719"
2021,7887,Habersham Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,"52,969.0","412,265","33,222","11,484.0","98,974","2,560",.,.,.,.,.,.,"64,453.0","511,239","35,782"
2021,7891,Guernsey-Muskingum El Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"26,130.1","174,393","15,049","6,333.5","45,395","1,931","3,961.6","31,813",9,.,.,.,"36,425.2","251,601","16,989"
2021,7908,Hagerstown Light Department,A,Bundled,O,MD,Municipal,PJM,"12,985.2","163,347","14,924","7,242.2","88,219","2,564","4,055.0","59,585",47,.,.,.,"24,282.4","311,151","17,535"
2021,7977,City of Hamilton - (OH),A,Bundled,O,OH,Municipal,PJM,"40,676.9","251,963","26,654","27,879.4","233,878","2,860","8,977.5","76,166",68,.,.,.,"77,533.8","562,007","29,582"
2021,7979,Hamilton County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"26,366.0","219,864","18,405","2,955.1","26,862",774,.,.,.,.,.,.,"29,321.1","246,726","19,179"
2021,8000,NineStar Connect,A,Bundled,O,IN,Cooperative,MISO,"35,042.0","247,810","15,739","5,332.0","42,629","1,278","1,888.0","15,560",24,.,.,.,"42,262.0","305,999","17,041"
2021,8034,Hancock-Wood Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"23,382.9","151,517","11,131","14,166.5","103,531","2,138","10,454.0","96,837",12,.,.,.,"48,003.4","351,885","13,281"
2021,8055,City of Hannibal - (MO),A,Bundled,O,MO,Municipal,MISO,"9,052.4","79,209","7,613","3,286.4","27,884","1,058","10,330.8","125,936",115,.,.,.,"22,669.6","233,029","8,786"
2021,8147,City of Harriman - (TN),A,Bundled,O,TN,Municipal,TVA,"15,917.0","126,305","9,206","8,819.0","63,023","1,866",0.0,0,0,0.0,0,0,"24,736.0","189,328","11,072"
2021,8179,Harrison County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"40,674.3","353,720","22,413","8,493.0","80,036","1,347","5,720.6","63,064",16,.,.,.,"54,887.9","496,820","23,776"
2021,8198,City of Harrisonburg - (VA),A,Bundled,O,VA,Municipal,PJM,"20,322.0","212,213","17,977","31,782.0","373,229","3,541","8,896.0","127,575",14,.,.,.,"61,000.0","713,017","21,532"
2021,8210,Hart Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"49,418.0","392,546","28,985","22,526.0","181,137","8,809","2,236.0","25,301",20,.,.,.,"74,180.0","598,984","37,814"
2021,8212,Hartford Electric,A,Bundled,O,WI,Municipal,MISO,"6,102.5","53,201","6,855","7,864.4","70,819",852,"13,031.1","192,546",8,0.0,0,0,"26,998.0","316,566","7,715"
2021,8226,City of Hartselle,A,Bundled,O,AL,Municipal,TVA,"6,783.0","61,480","4,431","6,295.0","56,876","1,244","1,909.0","28,009",2,0.0,0,0,"14,987.0","146,365","5,677"
2021,8245,City of Hastings - (NE),A,Bundled,O,NE,Municipal,SWPP,"11,267.0","110,899","11,811","9,811.4","105,783","2,282","13,871.0","210,483",130,.,.,.,"34,949.4","427,165","14,223"
2021,8287,Hawaii Electric Light Co Inc,A,Bundled,O,HI,Investor Owned,NA,"167,616.0","442,057","76,281","131,258.7","354,527","11,369","76,899.8","247,199",97,0.0,0,0,"375,774.5","1,043,783","87,747"
2021,8319,Heartland Power Coop,A,Bundled,O,IA,Cooperative,MISO,"10,050.8","84,254","4,328","4,464.6","45,076",926,"12,388.2","173,129",8,.,.,.,"26,903.6","302,459","5,262"
2021,8319,Heartland Power Coop,A,Bundled,O,MN,Cooperative,MISO,117.1,990,38,.,.,.,.,.,.,.,.,.,117.1,990,38
2021,8333,Haywood Electric Member Corp,A,Bundled,O,GA,Cooperative,DUK,553.0,"3,607",411,5.0,28,6,.,.,.,.,.,.,558.0,"3,635",417
2021,8333,Haywood Electric Member Corp,A,Bundled,O,NC,Cooperative,DUK,"43,358.3","279,351","25,966","2,849.0","25,935",907,717.0,"7,744",20,.,.,.,"46,924.3","313,030","26,893"
2021,8333,Haywood Electric Member Corp,A,Bundled,O,SC,Cooperative,DUK,11.0,72,9,7.0,49,5,.,.,.,.,.,.,18.0,121,14
2021,8447,Hendricks County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"61,386.3","499,819","34,540","27,363.0","272,204",905,"3,298.9","41,546",4,.,.,.,"92,048.2","813,569","35,449"
2021,8449,Henderson City Utility Comm,A,Bundled,O,KY,Municipal,MISO,"9,526.0","121,719","10,299","8,102.0","108,281","1,637","17,009.0","326,012",34,0.0,0,0,"34,637.0","556,012","11,970"
2021,8548,City of Hickman,A,Bundled,O,KY,Municipal,TVA,"1,308.0","9,815",864,"1,093.0","7,239",230,0.0,0,0,0.0,0,0,"2,401.0","17,054","1,094"
2021,8566,High Plains Power Inc,A,Bundled,O,WY,Cooperative,WACM,"20,323.3","145,184","12,512","4,858.4","45,577",407,"47,861.7","577,784",675,0.0,0,0,"73,043.4","768,545","13,594"
2021,8570,Highline Electric Assn,A,Bundled,O,CO,Cooperative,WACM,"7,155.2","54,207","4,990","7,409.5","57,126","1,301","25,900.4","235,769","2,096",.,.,.,"40,465.1","347,102","8,387"
2021,8570,Highline Electric Assn,A,Bundled,O,NE,Cooperative,WACM,"1,092.8","8,354",752,950.2,"7,392",187,"8,575.7","66,984","1,040",.,.,.,"10,618.7","82,730","1,979"
2021,8571,Town of High Point,A,Bundled,O,NC,Municipal,DUK,"49,813.3","395,083","36,982","62,505.5","596,915","6,030","15,969.4","181,912",192,0.0,0,0,"128,288.2","1,173,910","43,204"
2021,8620,"HILCO Electric Cooperative, Inc.",A,Bundled,O,TX,Cooperative,ERCO,"51,992.0","440,010","23,938","17,786.0","151,750","7,630",758.0,"10,578",1,.,.,.,"70,536.0","602,338","31,569"
2021,8699,Inland Power & Light Company,A,Bundled,O,ID,Cooperative,BPAT,"2,190.2","32,223","1,958",264.5,"4,183",147,0.6,9,3,0.0,0,0,"2,455.3","36,415","2,108"
2021,8699,Inland Power & Light Company,A,Bundled,O,WA,Cooperative,BPAT,"45,804.9","673,375","38,927","11,738.8","193,800","3,321","4,911.2","110,366",507,0.0,0,0,"62,454.9","977,541","42,755"
2021,8723,City of Holland,A,Bundled,O,MI,Municipal,MISO,"22,671.0","188,057","25,319","33,047.0","296,371","4,474","46,916.0","588,826",174,.,.,.,"102,634.0","1,073,254","29,967"
2021,8748,City of Holly Springs,A,Bundled,O,MS,Municipal,TVA,"15,051.0","133,030","9,018","9,470.0","74,128","2,812","1,014.0","11,407",2,0.0,0,0,"25,535.0","218,565","11,832"
2021,8761,Holmes-Wayne Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"25,748.9","181,051","14,459","12,430.8","97,091","3,204","9,406.4","95,296",22,0.0,0,0,"47,586.1","373,438","17,685"
2021,8764,"Holston Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"42,071.0","361,107","25,263","18,153.0","142,318","6,060","19,648.0","308,100",18,0.0,0,0,"79,872.0","811,525","31,341"
2021,8773,"Holy Cross Electric Assn, Inc",A,Bundled,O,CO,Cooperative,PSCO,"76,208.3","653,775","49,016","49,034.2","497,423","10,718","5,983.4","59,212",22,0.0,0,0,"131,225.9","1,210,410","59,756"
2021,8774,City of Holyoke - (MA),A,Bundled,O,MA,Municipal,ISNE,"15,307.0","108,681","14,957","28,795.0","222,153","2,866","5,106.0","49,910",25,.,.,.,"49,208.0","380,744","17,848"
2021,8786,Horry Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"122,269.0","1,015,619","75,794","28,265.0","217,945","11,616","3,165.0","32,926",12,.,.,.,"153,699.0","1,266,490","87,422"
2021,8795,City of Homestead - (FL),A,Bundled,O,FL,Municipal,HST,"39,204.0","370,494","28,560","5,326.0","63,901","2,161","12,275.0","159,694",610,.,.,.,"56,805.0","594,089","31,331"
2021,8840,City of Hope,A,Bundled,O,AR,Municipal,MISO,"7,934.5","66,040","5,786","12,437.5","106,747","1,053","4,330.0","43,145",1,.,.,.,"24,702.0","215,932","6,840"
2021,8846,City of Hopkinsville,A,Bundled,O,KY,Municipal,TVA,"13,352.0","120,377","9,956","14,315.0","122,624","2,936","3,770.0","66,850",2,0.0,0,0,"31,437.0","309,851","12,894"
2021,8883,Houlton Water Company,A,Bundled,O,ME,Municipal,NBSO,"3,710.5","32,471","3,907","2,347.4","20,914","1,509","2,238.0","23,255",77,0.0,0,0,"8,295.9","76,640","5,493"
2021,8883,Houlton Water Company,C,Delivery,O,ME,Municipal,NBSO,0.0,0,0,1.6,34,2,699.9,"38,069",1,0.0,0,0,701.5,"38,103",3
2021,8884,Terrebonne Parish Consol Gov't,A,Bundled,O,LA,Municipal,MISO,"16,082.8","171,089","10,387","12,345.4","134,111","2,432",.,.,.,.,.,.,"28,428.2","305,200","12,819"
2021,8898,Houston County Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"29,701.0","214,071","20,856","6,542.5","58,689","1,438","6,552.1","89,728",9,0.0,0,0,"42,795.6","362,488","22,303"
2021,8934,"Howell-Oregon Elec Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"34,535.9","303,788","22,448","5,829.9","57,156","2,414","4,163.0","46,895",117,.,.,.,"44,528.8","407,839","24,979"
2021,8973,Town of Hudson - (MA),A,Bundled,O,MA,Municipal,ISNE,"12,441.7","104,281","11,388","3,914.7","41,412","1,767","9,571.5","72,794",166,.,.,.,"25,927.9","218,487","13,321"
2021,9023,City of Humboldt,A,Bundled,O,TN,Municipal,TVA,"4,494.0","42,992","3,477","6,133.0","58,702",966,"5,840.0","88,540",5,0.0,0,0,"16,467.0","190,234","4,448"
2021,9087,Town of Huntersville - (NC),A,Bundled,O,NC,Municipal,DUK,"9,551.7","77,932","7,057","5,705.6","55,956",700,"7,572.7","123,837",2,.,.,.,"22,830.0","257,725","7,759"
2021,9094,City of Huntsville - (AL),A,Bundled,O,AL,Municipal,TVA,"269,837.0","2,560,112","176,541","214,342.0","2,070,530","22,979","27,434.0","425,479",26,0.0,0,0,"511,613.0","5,056,121","199,546"
2021,9096,City of Lafayette - (LA),A,Bundled,O,LA,Municipal,MISO,"81,412.0","848,819","58,109","94,695.0","1,110,544","11,985",.,.,.,.,.,.,"176,107.0","1,959,363","70,094"
2021,9124,Hustisford Utilities,A,Bundled,O,WI,Municipal,MISO,"1,575.8","11,522","1,308",930.1,"7,145",276,0.0,0,0,0.0,0,0,"2,505.9","18,667","1,584"
2021,9130,Hutchinson Utilities Comm,A,Bundled,O,MN,Municipal,MISO,"6,014.0","56,222","6,551","9,732.0","103,398",993,"9,524.0","120,065",3,0.0,0,0,"25,270.0","279,685","7,547"
2021,9187,City of Idaho Falls - (ID),A,Bundled,O,ID,Municipal,PACE,"23,893.5","302,238","25,335","23,387.2","351,209","4,320","4,100.2","78,552",5,0.0,0,0,"51,380.9","731,999","29,660"
2021,9191,Idaho Power Co,A,Bundled,O,ID,Investor Owned,IPCO,"567,032.5","5,457,378","485,475","303,461.1","4,013,140","71,705","341,571.3","5,249,703","19,628",0.0,0,0,"1,212,064.9","14,720,221","576,808"
2021,9191,Idaho Power Co,A,Bundled,O,OR,Investor Owned,IPCO,"17,686.0","187,618","13,742","12,469.0","150,634","3,578","24,182.1","347,326","2,266",0.0,0,0,"54,337.1","685,578","19,586"
2021,9216,Imperial Irrigation District,A,Bundled,O,CA,Political Subdivision,IID,"274,852.0","1,906,372","137,541","215,255.0","1,508,142","21,469","13,478.0","81,476",812,.,.,.,"503,585.0","3,495,990","159,822"
2021,9230,City of Independence - (IA),A,Bundled,O,IA,Municipal,MISO,"3,064.5","22,486","2,717","2,923.9","27,889",456,"2,381.7","27,235",3,0.0,0,0,"8,370.1","77,610","3,176"
2021,9231,City of Independence - (MO),A,Bundled,O,MO,Municipal,SWPP,"70,970.4","517,655","54,204","50,119.2","421,438","5,227","3,635.9","51,167",11,.,.,.,"124,725.5","990,260","59,442"
2021,9246,"Indian Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,"24,043.6","230,054","14,467","17,263.8","178,354","5,513","9,855.1","168,072",11,.,.,.,"51,162.5","576,480","19,991"
2021,9273,Indianapolis Power & Light Co,A,Bundled,O,IN,Investor Owned,MISO,"596,899.1","5,172,106","453,896","222,699.3","1,792,789","54,764","521,919.6","6,007,664","5,480",0.0,0,0,"1,341,518.0","12,972,559","514,140"
2021,9292,Inter County Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"41,837.0","369,410","26,157","5,809.0","55,668","1,202","4,921.0","72,063",10,.,.,.,"52,567.0","497,141","27,369"
2021,9324,Indiana Michigan Power Co,A,Bundled,O,IN,Investor Owned,PJM,"627,900.0","4,278,426","414,396","426,799.0","3,878,965","55,482","501,166.0","6,574,631","4,025",0.0,0,0,"1,555,865.0","14,732,022","473,903"
2021,9324,Indiana Michigan Power Co,A,Bundled,O,MI,Investor Owned,PJM,"190,124.0","1,184,926","111,360","93,216.0","728,130","18,425","62,168.0","562,599",801,0.0,0,0,"345,508.0","2,475,655","130,586"
2021,9324,Indiana Michigan Power Co,C,Delivery,O,MI,Investor Owned,PJM,0.0,0,0,"1,641.0","50,812",22,"6,030.0","235,554",20,0.0,0,0,"7,671.0","286,366",42
2021,9331,Intercounty Electric Coop Assn,A,Bundled,O,MO,Cooperative,AECI,"48,941.7","420,011","29,025","7,846.7","82,239","2,137","2,830.7","42,964",10,.,.,.,"59,619.1","545,214","31,172"
2021,9336,CORE Electric Cooperative,A,Bundled,O,CO,Cooperative,PSCO,"226,547.0","1,681,626","155,798","88,813.0","784,284","13,607","9,455.0","108,873",49,0.0,0,0,"324,815.0","2,574,783","169,454"
2021,9417,Interstate Power and Light Co,A,Bundled,O,IA,Investor Owned,MISO,"619,602.0","3,680,244","410,149","520,736.0","4,056,716","85,743","505,423.0","6,580,960","1,397",0.0,0,0,"1,645,761.0","14,317,920","497,289"
2021,9425,Iowa Lakes Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,"21,473.5","170,880","9,481","14,690.1","129,751","3,418","20,489.8","265,166",72,.,.,.,"56,653.4","565,797","12,971"
2021,9431,Irwin Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,"19,020.0","134,254","10,789","2,797.0","21,322",400,"3,845.0","26,312","1,490",.,.,.,"25,662.0","181,888","12,679"
2021,9475,Itasca-Mantrap Co-op Electrical Assn,A,Bundled,O,MN,Cooperative,MISO,"16,601.1","126,096","10,915","2,561.8","20,613","1,037","8,404.5","98,171",389,.,.,.,"27,567.4","244,880","12,341"
2021,9575,Jackson Energy Coop Corp - (KY),A,Bundled,O,KY,Cooperative,PJM,"83,497.5","683,725","48,678","15,248.2","142,461","3,700","5,488.3","77,255",7,.,.,.,"104,234.0","903,441","52,385"
2021,9576,Jackson County Rural E M C - (IN),A,Bundled,O,IN,Cooperative,MISO,"47,136.0","375,093","23,826","5,178.0","48,129","1,135","3,292.0","38,890",22,.,.,.,"55,606.0","462,112","24,983"
2021,9590,"Jackson Electric Coop, Inc - (TX)",A,Bundled,O,TX,Cooperative,ERCO,"19,110.0","161,490","15,090","5,289.0","45,681","1,753","34,678.0","514,080",67,0.0,0,0,"59,077.0","721,251","16,910"
2021,9601,Jackson Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,"352,599.9","3,113,308","219,455","172,441.5","1,551,109","23,579","54,829.2","766,361",224,0.0,0,0,"579,870.6","5,430,778","243,258"
2021,9605,Jackson Purchase Energy Corporation,A,Bundled,O,KY,Cooperative,MISO,"43,278.6","358,997","25,616","19,390.0","186,866","4,750","4,338.0","47,043",12,.,.,.,"67,006.6","592,906","30,378"
2021,9612,City of Jackson - (TN),A,Bundled,O,TN,Municipal,TVA,"43,594.0","392,509","30,290","57,123.0","539,125","6,503","39,813.0","718,893",32,0.0,0,0,"140,530.0","1,650,527","36,825"
2021,9613,City of Lebanon - (IN),A,Bundled,O,IN,Municipal,MISO,"8,682.0","79,376","7,698","4,028.0","33,449","1,036","11,355.0","127,041",114,.,.,.,"24,065.0","239,866","8,848"
2021,9616,Beaches Energy Services,A,Bundled,O,FL,Municipal,FPL,"47,990.0","439,751","30,361","29,922.5","259,042","5,492",.,.,.,.,.,.,"77,912.5","698,793","35,853"
2021,9617,JEA,A,Bundled,O,FL,Municipal,JEA,"638,347.0","5,550,534","438,470","390,847.7","3,899,183","58,354","189,212.0","2,611,911",196,327.4,"3,849",1,"1,218,734.1","12,065,477","497,021"
2021,9645,Jamestown Board of Public Util,A,Bundled,O,NY,Municipal,NYIS,"13,864.3","159,248","16,146","13,718.5","152,420","2,221","6,948.7","90,878",133,0.0,0,0,"34,531.5","402,546","18,500"
2021,9665,Jasper County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"13,865.5","104,258","7,511","10,575.2","100,075",900,"4,007.3","55,365",3,.,.,.,"28,448.0","259,698","8,414"
2021,9667,City of Jasper - (IN),A,Bundled,O,IN,Municipal,MISO,"7,098.2","72,843","6,286","9,717.7","107,299","1,215","10,347.1","105,797",86,.,.,.,"27,163.0","285,939","7,587"
2021,9668,"Jasper-Newton Elec Coop, Inc",A,Bundled,O,TX,Cooperative,MISO,"35,459.0","276,264","20,831","6,302.0","43,588","2,384","12,436.0","143,472",167,0.0,0,0,"54,197.0","463,324","23,382"
2021,9682,"Jefferson Davis Elec Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"14,441.0","120,948","8,804","4,004.0","33,661","1,468","6,206.0","63,390",79,.,.,.,"24,651.0","217,999","10,351"
2021,9689,Jefferson Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"54,385.0","436,444","33,331","8,012.0","66,418","1,910","7,999.0","90,311",411,.,.,.,"70,396.0","593,173","35,652"
2021,9690,Jefferson Utilities,A,Bundled,O,WI,Municipal,MISO,"3,444.7","30,842","3,560","5,249.2","52,443",569,"1,215.8","15,696",1,.,.,.,"9,909.7","98,981","4,130"
2021,9697,City of Jellico,A,Bundled,O,KY,Municipal,TVA,"2,583.0","23,485","1,791",696.0,"5,416",359,0.0,0,0,0.0,0,0,"3,279.0","28,901","2,150"
2021,9697,City of Jellico,A,Bundled,O,TN,Municipal,TVA,"2,448.0","22,367","1,622","2,113.0","17,752",691,"1,194.0","19,715",1,0.0,0,0,"5,755.0","59,834","2,314"
2021,9699,"Jemez Mountains Elec Coop, Inc",A,Bundled,O,NM,Cooperative,WALC,"26,446.0","187,507","27,921","18,749.0","138,322","3,494","2,946.0","25,507",9,.,.,.,"48,141.0","351,336","31,424"
2021,9726,Jersey Central Power & Lt Co,A,Bundled,O,NJ,Investor Owned,PJM,"1,098,268.7","8,323,585","865,009","286,559.1","2,245,318","84,280","21,882.9","197,056","1,070",0.0,0,0,"1,406,710.7","10,765,959","950,359"
2021,9726,Jersey Central Power & Lt Co,C,Delivery,O,NJ,Investor Owned,PJM,"68,960.3","1,608,806","152,978","193,859.5","5,778,626","45,727","37,915.5","1,625,152","1,182","1,506.2","86,944",1,"302,241.5","9,099,528","199,888"
2021,9739,Joe Wheeler Elec Member Corp,A,Bundled,O,AL,Cooperative,TVA,"71,809.0","590,112","35,994","36,826.0","292,573","8,737","42,587.0","747,575",20,0.0,0,0,"151,222.0","1,630,260","44,751"
2021,9750,"Jo-Carroll Energy, Inc",A,Bundled,O,IL,Cooperative,MISO,"26,939.7","161,873","17,442","13,606.0","99,143","2,837","7,498.3","92,012",77,0.0,0,0,"48,044.0","353,028","20,356"
2021,9750,"Jo-Carroll Energy, Inc",C,Delivery,O,IL,Cooperative,MISO,.,.,.,.,.,.,"1,390.8","183,254",1,.,.,.,"1,390.8","183,254",1
2021,9777,Johnson City - (TN),A,Bundled,O,TN,Municipal,TVA,"114,482.0","1,002,462","69,586","76,015.0","701,445","11,513","11,046.0","201,673",13,0.0,0,0,"201,543.0","1,905,580","81,112"
2021,9778,Johnson County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"42,759.3","350,606","26,341","10,454.1","104,254","2,888","6,804.9","87,919",29,.,.,.,"60,018.3","542,779","29,258"
2021,9837,Jones-Onslow Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"116,025.8","980,933","74,773","23,240.1","234,394","4,374","2,971.2","34,716",4,.,.,.,"142,237.1","1,250,043","79,151"
2021,9879,City Water and Light Plant,A,Bundled,O,AR,Municipal,MISO,"34,901.0","510,920","33,670","22,782.0","325,617","5,472","29,916.0","558,679",34,.,.,.,"87,599.0","1,395,216","39,176"
2021,9936,Juneau Utility Comm,A,Bundled,O,WI,Municipal,MISO,909.5,"7,738",928,"2,130.7","21,273",195,"1,398.0","15,720",2,0.0,0,0,"4,438.2","44,731","1,125"
2021,9949,Just Energy,B,Energy,O,MA,Retail Power Marketer,ISNE,"9,536.0","58,828","10,089","1,510.2","9,769",507,0.0,0,0,0.0,0,0,"11,046.2","68,597","10,596"
2021,9949,Just Energy,B,Energy,O,PA,Retail Power Marketer,PJM,"12,846.7","141,225","11,947",6.9,74,5,0.0,0,0,0.0,0,0,"12,853.6","141,299","11,952"
2021,9949,Just Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"375,426.0","3,009,800","214,531","60,705.4","527,079","21,651",0.0,0,0,0.0,0,0,"436,131.4","3,536,879","236,182"
2021,9964,Kenergy Corp,A,Bundled,O,KY,Cooperative,MISO,"85,820.0","688,237","46,897","34,724.0","298,071","11,764","347,614.0","7,277,718",29,.,.,.,"468,158.0","8,264,026","58,690"
2021,9996,City of Kansas City - (KS),A,Bundled,O,KS,Municipal,SWPP,"74,383.0","586,434","59,675","103,499.0","1,039,876","7,018","39,692.0","472,656",82,0.0,0,0,"217,574.0","2,098,966","66,775"
2021,9999,Kankakee Valley Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"28,563.2","223,885","18,800","6,734.1","53,314","2,505","1,949.6","20,990",11,.,.,.,"37,246.9","298,189","21,316"
2021,10000,Evergy Metro,A,Bundled,O,KS,Investor Owned,SWPP,"363,618.7","2,857,844","237,392","328,330.6","3,189,944","30,914","24,297.2","257,028",864,0.0,0,0,"716,246.5","6,304,816","269,170"
2021,10000,Evergy Metro,A,Bundled,O,MO,Investor Owned,SWPP,"355,427.2","2,658,824","266,662","421,109.1","4,165,674","33,267","102,375.2","1,411,584",914,135.0,"1,139",1,"879,046.5","8,237,221","300,844"
2021,10005,"Evergy Kansas South, Inc",A,Bundled,O,KS,Investor Owned,SWPP,"388,038.4","3,110,589","293,976","304,095.9","3,055,585","40,634","229,270.1","3,464,617","3,220",0.0,0,0,"921,404.4","9,630,791","337,830"
2021,10009,Karnes Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"25,049.0","246,160","13,929","47,855.0","516,727","7,840","25,035.0","402,062",32,0.0,0,0,"97,939.0","1,164,949","21,801"
2021,10012,Kay Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,"6,855.0","53,153","4,296","15,491.0","134,478","1,527","14,573.0","227,297",7,0.0,0,0,"36,919.0","414,928","5,830"
2021,10019,FreeState Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,"33,740.0","219,646","17,119","5,092.0","35,292","1,455","1,923.0","21,832",10,.,.,.,"40,755.0","276,770","18,584"
2021,10056,City of Kaukauna,A,Bundled,O,WI,Municipal,MISO,"14,628.4","125,162","13,898","13,033.5","134,917","1,889","18,099.3","253,154",14,0.0,0,0,"45,761.2","513,233","15,801"
2021,10066,K C Electric Association,A,Bundled,O,CO,Cooperative,WACM,"5,217.7","40,018","3,381","14,129.9","112,370","2,525","7,444.4","70,042",696,.,.,.,"26,792.0","222,430","6,602"
2021,10071,Kauai Island Utility Cooperative,A,Bundled,O,HI,Cooperative,NA,"67,665.8","186,244","29,803","40,018.4","109,305","4,904","45,969.7","139,607",128,0.0,0,0,"153,653.9","435,156","34,835"
2021,10170,"Kiamichi Electric Coop, Inc",A,Bundled,O,OK,Cooperative,AECI,"31,410.0","268,865","20,292","9,260.0","80,612","2,327","2,179.0","31,518",4,.,.,.,"42,849.0","380,995","22,623"
2021,10171,Kentucky Utilities Co,A,Bundled,O,KY,Investor Owned,LGEE,"662,393.3","5,983,639","441,872","585,359.9","5,329,041","93,737","398,138.4","6,159,495","1,703",.,.,.,"1,645,891.6","17,472,175","537,312"
2021,10171,Kentucky Utilities Co,A,Bundled,O,VA,Investor Owned,LGEE,"42,420.6","340,110","23,168","26,314.9","240,691","4,610","9,020.8","86,199",63,.,.,.,"77,756.3","667,000","27,841"
2021,10210,Ketchikan Public Utilities,A,Bundled,O,AK,Municipal,NA,"8,830.3","74,727","6,499","8,123.4","72,078","1,354","2,234.6","23,156",14,.,.,.,"19,188.3","169,961","7,867"
2021,10226,"Utility Board of the City of Key West, F",A,Bundled,O,FL,Municipal,FMPP,"52,385.0","381,492","26,651","46,845.0","345,665","4,671",.,.,.,.,.,.,"99,230.0","727,157","31,322"
2021,10325,Kings River Conservation Dist,A,Bundled,O,CA,Political Subdivision,CISO,.,.,.,398.9,"52,032",1,.,.,.,.,.,.,398.9,"52,032",1
2021,10331,Kingsport Power Co,A,Bundled,O,TN,Investor Owned,PJM,"66,238.0","653,124","42,355","42,584.0","385,051","6,051","41,974.0","588,374",191,0.0,0,0,"150,796.0","1,626,549","48,597"
2021,10345,City of Kinston - (NC),A,Bundled,O,NC,Municipal,CPLE,"17,081.4","131,056","9,897","15,049.9","130,165","1,940","13,443.1","175,858",12,.,.,.,"45,574.4","437,079","11,849"
2021,10370,City of Kirkwood - (MO),A,Bundled,O,MO,Municipal,MISO,"10,766.8","100,187","8,862","9,109.7","87,797","1,238",845.5,"7,731",1,.,.,.,"20,722.0","195,715","10,101"
2021,10376,Kissimmee Utility Authority,A,Bundled,O,FL,Municipal,FMPP,"117,739.6","977,954","72,087","61,608.8","533,501","10,671","14,841.5","151,297",50,0.0,0,0,"194,189.9","1,662,752","82,808"
2021,10378,"Kit Carson Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"27,849.5","149,766","25,477","18,272.4","107,321","4,554","2,709.0","17,405",10,.,.,.,"48,830.9","274,492","30,041"
2021,10393,PUD No 1 of Klickitat County,A,Bundled,O,WA,Political Subdivision,BPAT,"17,374.6","151,375","11,398","10,415.4","115,114","2,047","8,299.7","175,757",251,.,.,.,"36,089.7","442,246","13,696"
2021,10421,Knoxville Utilities Board,A,Bundled,O,TN,Municipal,TVA,"272,826.0","2,513,239","185,566","237,568.0","2,179,455","24,763","42,044.0","1,039,515",26,0.0,0,0,"552,438.0","5,732,209","210,355"
