Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Facility Number,Facility Name,Utility Number,Utility Name,STATE,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2021,57681,City of Boulder WWTP,57005,"SunE NLB-2, LLC",CO,PSCO,0.0,0,0,54.0,"1,293",1,0.0,0,0,0.0,0,0,54.0,"1,293",1
2021,60668,City of Havre De Grace C,61419,"Constellation Solar MC, LLC",MD,PJM,0.0,0,0,182.0,"3,036",1,0.0,0,0,0.0,0,0,182.0,"3,036",1
2021,57682,City of Madera WWTP,57006,"SunE GIL1, LLC",CA,CISO,0.0,0,0,203.0,"1,388",1,0.0,0,0,0.0,0,0,203.0,"1,388",1
2021,59329,City of Soledad Water Reclamation,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,402.0,"4,176",1,0.0,0,0,402.0,"4,176",1
2021,63481,Clear Garden CSG,63215,Clear Garden LLC,MN,MISO,0.0,0,0,174.0,"1,768",7,0.0,0,0,0.0,0,0,174.0,"1,768",7
2021,58832,Cogenra - TEP,63249,Terraform Arcadia,AZ,TEPC,0.0,0,0,215.0,"2,034",1,0.0,0,0,0.0,0,0,215.0,"2,034",1
2021,63830,Conagra Foods at St. Elmo,63511,"Constellation Solar Illinois 2, LLC",IL,MISO,0.0,0,0,68.0,"3,100",1,0.0,0,0,0.0,0,0,68.0,"3,100",1
2021,60228,Conn Mun Electric Energy Coop,60947,Tesla Inc.,CT,ISNE,0.0,0,0,180.0,"1,295",1,0.0,0,0,0.0,0,0,180.0,"1,295",1
2021,64708,Connexus Solar Baldwin 1BDN,689,Connexus Energy,MN,,0.0,0,0,243.0,"4,332",1,0.0,0,0,0.0,0,0,243.0,"4,332",1
2021,63358,Corbin Russwin Phase 3 Berlin,62067,EnterSolar,CT,ISNE,0.0,0,0,123.0,"1,700",1,0.0,0,0,0.0,0,0,123.0,"1,700",1
2021,60450,Corcoran,63249,Terraform Arcadia,CA,CISO,0.0,0,0,360.0,"2,045",1,0.0,0,0,0.0,0,0,360.0,"2,045",1
2021,60150,Cornell Geneva Solar Farm,59942,Argos Solar LLC,NY,NYIS,0.0,0,0,254.0,"3,010",1,0.0,0,0,0.0,0,0,254.0,"3,010",1
2021,59470,Cornell Snyder Road Solar Array,59237,"Ulysses Solar, LLC",NY,NYIS,0.0,0,0,133.0,"1,721",1,0.0,0,0,0.0,0,0,133.0,"1,721",1
2021,61977,Cornillie,63249,Terraform Arcadia,MN,MISO,0.0,0,0,319.0,"3,048",1,0.0,0,0,0.0,0,0,319.0,"3,048",1
2021,58359,Corning Pharmaceutical Glass,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0,0,253.0,"3,164",1,0.0,0,0,0.0,0,0,253.0,"3,164",1
2021,64310,Corning Riverview (CSG),63900,Corning Riverview Project,NY,NYIS,0.0,0,0,395.0,"6,100",1,0.0,0,0,0.0,0,0,395.0,"6,100",1
2021,55206,Corpus Christi Energy Center,4383,Corpus Christi Cogeneration LLC,TX,ERCO,0.0,0,0,0.0,0,0,"20,586.0","396,071",1,0.0,0,0,"20,586.0","396,071",1
2021,58881,County College of Morris,58753,Sunlight General Morris Solar LLC,NJ,PJM,0.0,0,0,320.0,"3,896",1,0.0,0,0,0.0,0,0,320.0,"3,896",1
2021,64445,"County of Dutchess, NY (Airport)",60947,Tesla Inc.,NY,NYIS,0.0,0,0,212.0,"3,031",1,0.0,0,0,0.0,0,0,212.0,"3,031",1
2021,64601,County of San Diego COC Hybrid,62854,"Solar Star California LXXVIII, LLC",CA,CISO,0.0,0,0,275.0,"2,902",1,0.0,0,0,0.0,0,0,275.0,"2,902",1
2021,62242,County of San Diego SBRC,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,231.0,"2,356",1,0.0,0,0,0.0,0,0,231.0,"2,356",1
2021,59446,Cranbury,59214,"RE Cranbury Solar 1, LLC",NJ,PJM,0.0,0,0,265.0,"6,596",1,0.0,0,0,0.0,0,0,265.0,"6,596",1
2021,63492,DCO Burlington,63218,DCO Burlington,NJ,PJM,0.0,0,0,0.0,0,0,"1,744.0","15,875",1,0.0,0,0,"1,744.0","15,875",1
2021,63286,DG Amaze ACY1,63071,"DG Amaze New Jersey, LLC",NJ,PJM,0.0,0,0,33.0,838,1,0.0,0,0,0.0,0,0,33.0,838,1
2021,61515,DG Camden LLC Holtec,61113,"DG Camden, LLC",NJ,PJM,0.0,0,0,0.0,0,0,151.0,"3,879",1,0.0,0,0,151.0,"3,879",1
2021,62586,DG Florham Park Solar LLC,62084,DG Florham Park Solar LLC,NJ,PJM,0.0,0,0,330.0,"2,872",1,0.0,0,0,0.0,0,0,330.0,"2,872",1
2021,62958,DG Infineum,62801,DG Linden New Jersey LLC,NJ,PJM,0.0,0,0,78.0,"2,831",1,0.0,0,0,0.0,0,0,78.0,"2,831",1
2021,62957,DG Iron Mountain,62800,DG Edison New Jersey LLC,NJ,PJM,0.0,0,0,653.0,"7,108",1,0.0,0,0,0.0,0,0,653.0,"7,108",1
2021,61507,DG New Jersey Solar RLS Logistics,61111,"DG New Jersey Solar, LLC",NJ,PJM,0.0,0,0,0.0,0,0,380.0,"4,754",1,0.0,0,0,380.0,"4,754",1
2021,63419,DGS Central California Womens Facility,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,428.0,"3,777",1,0.0,0,0,0.0,0,0,428.0,"3,777",1
2021,63947,DGS Valley State Prison,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,360.0,"3,795",1,0.0,0,0,0.0,0,0,360.0,"3,795",1
2021,63418,DGS Wasco State Prison,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,551.0,"4,798",1,0.0,0,0,0.0,0,0,551.0,"4,798",1
2021,65658,DRPA Lindenwold Station Solar Project,64933,"SunPower Capital Services, LLC",NJ,PJM,0.0,0,0,9.0,118,1,0.0,0,0,0.0,0,0,9.0,118,1
2021,59746,DSH (CA) - Coalinga State Hospital,59512,"Team-Solar, Inc.",CA,CISO,0.0,0,0,298.0,"2,484",1,0.0,0,0,0.0,0,0,298.0,"2,484",1
2021,62713,DSM Nutritional Products Solar,62155,"DG Northeast Solar II, LLC",NJ,PJM,0.0,0,0,0.0,0,0,647.0,"15,784",1,0.0,0,0,647.0,"15,784",1
2021,60739,DSM Solar,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,252.0,"5,730",1,0.0,0,0,0.0,0,0,252.0,"5,730",1
2021,59131,Dartmouth Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,134.0,"1,675",1,0.0,0,0,0.0,0,0,134.0,"1,675",1
2021,61637,Denison Solar Array,60571,"AEP Onsite Partners, LLC",OH,PJM,0.0,0,0,303.0,"2,888",1,0.0,0,0,0.0,0,0,303.0,"2,888",1
2021,56815,Denver Int Airport,56026,MMA DAS Power,CA,,0.0,0,0,187.0,"1,463",1,0.0,0,0,0.0,0,0,187.0,"1,463",1
2021,59462,Denver Intl Airport IV Solar,59229,Denver Int'l Airport IV Solar,CO,SWPP,0.0,0,0,296.0,"3,000",1,0.0,0,0,0.0,0,0,296.0,"3,000",1
2021,60861,Dept of General Services -FTB,60518,"California PV Energy 2, LLC",CA,BANC,0.0,0,0,495.0,"5,098",1,0.0,0,0,0.0,0,0,495.0,"5,098",1
2021,62946,Dickinson Solar,62795,"Dickinson Solar, LLC",PA,PJM,0.0,0,0,380.0,"4,590",1,0.0,0,0,0.0,0,0,380.0,"4,590",1
2021,61862,Dignity - San Martin,61944,MN8 Energy LLC,NV,NEVP,0.0,0,0,466.0,"3,630",1,0.0,0,0,0.0,0,0,466.0,"3,630",1
2021,61825,Dignity - Siena Campus,61944,MN8 Energy LLC,NV,NEVP,0.0,0,0,369.0,"2,869",1,0.0,0,0,0.0,0,0,369.0,"2,869",1
2021,57827,Dinuba Wastewater Treatment Plant,61012,AES Distributed Energy,CA,CISO,0.0,0,0,354.0,"1,473",1,0.0,0,0,0.0,0,0,354.0,"1,473",1
2021,59094,Division 1,60947,Tesla Inc.,CA,CISO,0.0,0,0,215.0,"1,879",1,0.0,0,0,0.0,0,0,215.0,"1,879",1
2021,59095,Division 2,60947,Tesla Inc.,CA,CISO,0.0,0,0,184.0,"1,599",1,0.0,0,0,0.0,0,0,184.0,"1,599",1
2021,59096,Division 3,60947,Tesla Inc.,CA,CISO,0.0,0,0,189.0,"1,599",1,0.0,0,0,0.0,0,0,189.0,"1,599",1
2021,59132,EAFB - North Base,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,380.0,"2,373",1,0.0,0,0,0.0,0,0,380.0,"2,373",1
2021,59133,EAFB - South Base,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,352.0,"2,204",1,0.0,0,0,0.0,0,0,352.0,"2,204",1
2021,63485,ECP Uptown Campus,63220,ECP Uptown Campus LLC,PA,PJM,0.0,0,0,"1,493.0","25,098",1,0.0,0,0,0.0,0,0,"1,493.0","25,098",1
2021,64327,EDF Ph1 Toms River,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,"1,049.0","23,732",1,0.0,0,0,0.0,0,0,"1,049.0","23,732",1
2021,64270,"ESCA-LL-COLTON, LLC",62915,Madison Energy Holdings LLC,CA,CISO,0.0,0,0,29.0,559,1,0.0,0,0,0.0,0,0,29.0,559,1
2021,63889,"ESIL-PFCHICAGO 2, LLC",62915,Madison Energy Holdings LLC,IL,MISO,0.0,0,0,265.0,"1,528",1,0.0,0,0,0.0,0,0,265.0,"1,528",1
2021,63888,"ESIL-PFCHICAGO 3, LLC",62915,Madison Energy Holdings LLC,IL,MISO,0.0,0,0,395.0,"2,288",1,0.0,0,0,0.0,0,0,395.0,"2,288",1
2021,57574,ETS Ewing Solar Facility,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,148.0,"1,543",1,0.0,0,0,0.0,0,0,148.0,"1,543",1
2021,60727,East Orange Solar,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,593.0,"6,110",1,0.0,0,0,0.0,0,0,593.0,"6,110",1
2021,58272,Easthampton Landfill-City of Easthampton,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,170.0,"2,839",1,0.0,0,0,0.0,0,0,170.0,"2,839",1
2021,59134,Easton Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,242.0,"2,439",1,0.0,0,0,0.0,0,0,242.0,"2,439",1
2021,58076,Edwards Air Force Base,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,270.0,"1,688",1,0.0,0,0,0.0,0,0,270.0,"1,688",1
2021,59367,Engelhard Solar LLC,58258,SunRay Power LLC,NJ,PJM,0.0,0,0,0.0,0,0,84.0,867,1,0.0,0,0,84.0,867,1
2021,62662,"Ennis Solar, LLC",63184,CI-II Mitchell Holding LLC,NC,CPLE,0.0,0,0,529.0,"8,109",1,0.0,0,0,0.0,0,0,529.0,"8,109",1
2021,60230,Estrella Mountain PV,60947,Tesla Inc.,AZ,AZPS,0.0,0,0,215.0,"3,987",1,0.0,0,0,0.0,0,0,215.0,"3,987",1
2021,57506,FRV SI Transport Solar LP,61219,Longroad Energy Services LLC,CA,CISO,0.0,0,0,244.0,"1,185",1,0.0,0,0,0.0,0,0,244.0,"1,185",1
2021,64919,FedEx Chicago Solar Facility,63505,"DG Illinois Solar, LLC",IL,PJM,0.0,0,0,83.0,"1,910",1,0.0,0,0,0.0,0,0,83.0,"1,910",1
2021,57747,FedEx Field Solar Facility,57052,NRG Solar Arrowhead LLC,MD,PJM,0.0,0,0,126.0,"2,158",1,0.0,0,0,0.0,0,0,126.0,"2,158",1
2021,57776,FedEx Woodbridge,58316,SSA Solar of NJ LLC,NJ,PJM,0.0,0,0,142.0,"2,049",1,0.0,0,0,0.0,0,0,142.0,"2,049",1
2021,60065,"Federal Road Solar 1, LLC CSG",59804,"Federal Road Solar 1, LLC",MA,ISNE,0.0,0,0,890.0,"7,228",6,0.0,0,0,0.0,0,0,890.0,"7,228",6
2021,62043,First Baptist Church of Glenarden,61620,IOS II LLC,MD,PJM,0.0,0,0,258.0,"2,901",1,0.0,0,0,0.0,0,0,258.0,"2,901",1
2021,61690,Foreman's Hill Community Solar,61304,Foreman's Hill CSG LLC,MN,MISO,"1,002.0","8,874",10,0.0,0,0,0.0,0,0,0.0,0,0,"1,002.0","8,874",10
2021,57791,Foundation AB,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,169.0,"2,349",1,0.0,0,0,169.0,"2,349",1
2021,61066,Foundation CDCR LAC,60690,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,265.0,"5,030",1,0.0,0,0,265.0,"5,030",1
2021,61442,Foundation California Training Facility,61070,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,447.0,"5,735",1,0.0,0,0,447.0,"5,735",1
2021,58102,Foundation Cemex BMQ,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,314.0,"3,760",1,0.0,0,0,314.0,"3,760",1
2021,58112,Foundation Cemex Madison,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,130.0,"1,671",1,0.0,0,0,130.0,"1,671",1
2021,58101,Foundation Cemex River Plant,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,273.0,"3,255",1,0.0,0,0,273.0,"3,255",1
2021,57792,Foundation IE,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,54.0,500,1,0.0,0,0,54.0,500,1
2021,61443,Foundation Mann Packing,61070,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,469.0,"5,348",1,0.0,0,0,469.0,"5,348",1
2021,58114,Foundation NWNA,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,"1,433.0","24,334",1,0.0,0,0,"1,433.0","24,334",1
2021,58113,Foundation RRM,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,498.0,"9,630",1,0.0,0,0,498.0,"9,630",1
2021,57626,Foundation ST,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,250.0,"3,008",1,0.0,0,0,250.0,"3,008",1
2021,61444,Foundation SaIinas Valley State Prison,61070,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,373.0,"5,455",1,0.0,0,0,373.0,"5,455",1
2021,61067,Foundation Scheid Vineyards,60690,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,335.0,"4,061",1,0.0,0,0,335.0,"4,061",1
2021,58104,Foundation Superior Farms,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,128.0,"1,480",1,0.0,0,0,128.0,"1,480",1
2021,58105,Foundation Wal-Mart Red Bluff,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,140.0,"1,763",1,0.0,0,0,140.0,"1,763",1
2021,63253,Francis Scott Key Mall,63054,Francis Scott Key Mall,MD,PJM,0.0,0,0,277.0,"1,915",1,0.0,0,0,0.0,0,0,277.0,"1,915",1
2021,63496,Frederick County - Landfill,60947,Tesla Inc.,MD,PJM,0.0,0,0,155.0,"3,764",1,0.0,0,0,0.0,0,0,155.0,"3,764",1
2021,60759,Freeze Solar,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,0.0,0,0,246.0,"2,050",1,0.0,0,0,246.0,"2,050",1
2021,65131,Fremont - Kato Rd,60947,Tesla Inc.,CA,CISO,0.0,0,0,139.0,"1,565",1,0.0,0,0,0.0,0,0,139.0,"1,565",1
2021,63420,Fresno Bullard High School Hybrid,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,325.0,"2,164",1,0.0,0,0,0.0,0,0,325.0,"2,164",1
2021,63421,Fresno Hoover High School Hybrid,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,317.0,"2,062",1,0.0,0,0,0.0,0,0,317.0,"2,062",1
2021,63422,Fresno Sunnyside High School Hybrid,62856,"Forefront Power, LLC",CA,CISO,0.0,0,0,364.0,"2,511",1,0.0,0,0,0.0,0,0,364.0,"2,511",1
2021,62275,Frontier HS Solar Project,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,310.0,"2,591",1,0.0,0,0,0.0,0,0,310.0,"2,591",1
2021,61102,"GASNA 18P, LLC",57354,X-Elio North America Inc,PR,NA,0.0,0,0,"1,497.0","7,127",1,0.0,0,0,0.0,0,0,"1,497.0","7,127",1
2021,58576,GSE NM1,60281,"Altus Power America Management, LLC",NM,SWPP,0.0,0,0,307.0,"4,838",3,0.0,0,0,0.0,0,0,307.0,"4,838",3
2021,63399,Galesburg Solar Array,60571,"AEP Onsite Partners, LLC",IL,MISO,0.0,0,0,95.0,"2,870",1,0.0,0,0,0.0,0,0,95.0,"2,870",1
2021,56909,Gap Pacific Distribution Center,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,428.0,"6,206",1,0.0,0,0,0.0,0,0,428.0,"6,206",1
2021,62680,Garfield Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,679.0,"5,798",2,0.0,0,0,0.0,0,0,679.0,"5,798",2
2021,62843,Garnet Solar (NY),60571,"AEP Onsite Partners, LLC",NY,NYIS,0.0,0,0,240.0,"2,474",1,0.0,0,0,0.0,0,0,240.0,"2,474",1
2021,60847,Garrett County - DPU Treatment Plant,60947,Tesla Inc.,MD,PJM,0.0,0,0,111.0,"1,735",1,0.0,0,0,0.0,0,0,111.0,"1,735",1
2021,61794,Gateway Solar,61419,"Constellation Solar MC, LLC",MD,PJM,0.0,0,0,432.0,"9,620",1,0.0,0,0,0.0,0,0,432.0,"9,620",1
2021,50333,Gay Robinson,7019,Gay & Robinson Inc,HI,NA,10.0,87,8,52.0,247,8,0.0,0,0,0.0,0,0,62.0,334,16
2021,60844,Genentech Vacaville Meter #1,60947,Tesla Inc.,CA,CISO,0.0,0,0,896.0,"12,224",1,0.0,0,0,0.0,0,0,896.0,"12,224",1
2021,60231,Genentech-Oceanside Hybrid,60947,Tesla Inc.,CA,CISO,0.0,0,0,731.0,"6,459",1,0.0,0,0,0.0,0,0,731.0,"6,459",1
2021,59841,General Motors Corp at White Marsh MD,56975,"Constellation Solar Maryland, LLC",MD,PJM,0.0,0,0,0.0,0,0,94.0,796,1,0.0,0,0,94.0,796,1
2021,58543,"Gilbert Solar Facility I, LLC",58514,"Gilbert Solar Facility I, LLC",AZ,AZPS,0.0,0,0,326.0,"3,688",1,0.0,0,0,0.0,0,0,326.0,"3,688",1
2021,62663,Gilcrest Solar,63249,Terraform Arcadia,CO,WACM,0.0,0,0,395.0,"3,240",1,0.0,0,0,0.0,0,0,395.0,"3,240",1
2021,50512,Glen Park Hydroelectric Project,57280,"Eagle Creek Renewable Energy, LLC",NY,NYIS,0.0,0,0,545.0,"25,353",1,0.0,0,0,0.0,0,0,545.0,"25,353",1
2021,60752,Gloucester Community College Solar,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,407.0,"3,663",1,0.0,0,0,0.0,0,0,407.0,"3,663",1
2021,59328,Golden Acorn Casino,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,264.0,"4,432",1,0.0,0,0,264.0,"4,432",1
2021,60124,Goldfinch,64645,Goldfinch (Lakeland),FL,FMPP,0.0,0,0,621.0,"5,689",1,0.0,0,0,0.0,0,0,621.0,"5,689",1
2021,64746,Goldman Sachs Carports Solar,63058,"DG Northeast 1, LLC",NY,NYIS,0.0,0,0,118.0,690,1,0.0,0,0,0.0,0,0,118.0,690,1
2021,63291,Grand Prix Solar,63059,Diamond Properties,NY,NYIS,0.0,0,0,121.0,561,1,0.0,0,0,0.0,0,0,121.0,561,1
2021,60463,Greene County Meter #1,60947,Tesla Inc.,NY,ISNE,0.0,0,0,129.0,"1,974",1,0.0,0,0,0.0,0,0,129.0,"1,974",1
2021,62987,Grossmont HS Solar Project,61944,MN8 Energy LLC,CA,CISO,0.0,0,0,307.0,"2,196",1,0.0,0,0,0.0,0,0,307.0,"2,196",1
2021,56877,Hall's Warehouse Solar Project,59100,"Sunlight General Solar Fund II, LLC",NJ,PJM,0.0,0,0,140.0,"1,359",1,0.0,0,0,0.0,0,0,140.0,"1,359",1
2021,60815,Hampshire College Hybrid,60947,Tesla Inc.,MA,ISNE,0.0,0,0,346.0,"5,431",1,0.0,0,0,0.0,0,0,346.0,"5,431",1
2021,61030,Harford Solar Farm,60669,Laertes Solar LLC,NY,NYIS,0.0,0,0,253.0,"2,408",1,0.0,0,0,0.0,0,0,253.0,"2,408",1
2021,63069,Harmony Road Solar,62856,"Forefront Power, LLC",IL,PJM,0.0,0,0,83.0,"3,051",1,0.0,0,0,0.0,0,0,83.0,"3,051",1
2021,52061,Hartford Hospital Cogeneration,8153,Hartford Steam Co,CT,ISNE,0.0,0,0,"5,007.0","51,712",1,0.0,0,0,0.0,0,0,"5,007.0","51,712",1
2021,60909,Hartford Landfill Solar EGF,60166,Materials Innovation Recycling Authority,CT,ISNE,0.0,0,0,67.0,"1,489",1,0.0,0,0,0.0,0,0,67.0,"1,489",1
2021,60501,Hartz Way,60268,"Hartz Solar, LLC",NJ,PJM,0.0,0,0,46.0,"1,173",1,0.0,0,0,0.0,0,0,46.0,"1,173",1
2021,60708,Havre de Grace II - E at Perryman,61419,"Constellation Solar MC, LLC",MD,PJM,0.0,0,0,122.0,"2,027",1,0.0,0,0,0.0,0,0,122.0,"2,027",1
2021,10194,Hawaii Cogen,3453,Island Energy Services,HI,NA,0.0,0,0,0.0,0,0,"1,096.0","5,681",1,0.0,0,0,"1,096.0","5,681",1
2021,62438,Heller 400M,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,132.0,"1,355",1,0.0,0,0,0.0,0,0,132.0,"1,355",1
2021,57869,Heller Industrial Parks,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,561.0,"5,680",1,0.0,0,0,0.0,0,0,561.0,"5,680",1
2021,60099,"Hewlett-Packard (HP) - Andover, MA",60947,Tesla Inc.,MA,ISNE,0.0,0,0,122.0,"2,360",1,0.0,0,0,0.0,0,0,122.0,"2,360",1
2021,62907,Hinesburg,61522,"Viridity Energy Solutions, Inc.",VT,ISNE,0.0,0,0,533.0,"3,257",1,0.0,0,0,0.0,0,0,533.0,"3,257",1
2021,62725,Homer Street East,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,166.0,"1,555",1,0.0,0,0,0.0,0,0,166.0,"1,555",1
2021,62724,Homer Street West,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,164.0,"1,534",1,0.0,0,0,0.0,0,0,164.0,"1,534",1
2021,63691,"Hunker Solar River, LLC",64994,SolRiver Capital LLC,PA,PJM,0.0,0,0,61.0,"1,500",1,0.0,0,0,0.0,0,0,61.0,"1,500",1
2021,62225,Hunterdon Health System Solar Project,61740,"NJ Solar 1, LLC",NJ,PJM,0.0,0,0,118.0,"2,324",1,0.0,0,0,0.0,0,0,118.0,"2,324",1
2021,64179,IA - City of Ames - Airport Road,62856,"Forefront Power, LLC",IA,MISO,0.0,0,0,185.0,"3,133",1,0.0,0,0,0.0,0,0,185.0,"3,133",1
2021,63869,IBM Solar,60293,"DG Colorado Solar, LLC",CO,PSCO,0.0,0,0,0.0,0,0,740.0,"15,365",1,0.0,0,0,740.0,"15,365",1
2021,60709,IFF Hazlet,61944,MN8 Energy LLC,NJ,PJM,0.0,0,0,336.0,"4,832",1,0.0,0,0,0.0,0,0,336.0,"4,832",1
2021,62306,IFF Union Beach Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,586.0,"7,149",1,0.0,0,0,0.0,0,0,586.0,"7,149",1
2021,61465,IGS Solar I - BWI2,61077,"IGS ORIX Solar I, LLC",MD,PJM,0.0,0,0,112.0,"1,261",1,0.0,0,0,0.0,0,0,112.0,"1,261",1
2021,61358,IGS Solar I - BWI5,60994,"IGS Solar I, LLC",MD,PJM,0.0,0,0,90.0,986,1,0.0,0,0,0.0,0,0,90.0,986,1
2021,61359,IGS Solar I - EWR5,60994,"IGS Solar I, LLC",NJ,PJM,0.0,0,0,56.0,"1,621",1,0.0,0,0,0.0,0,0,56.0,"1,621",1
2021,61360,IGS Solar I - EWR6,60994,"IGS Solar I, LLC",NJ,PJM,0.0,0,0,54.0,"1,476",1,0.0,0,0,0.0,0,0,54.0,"1,476",1
2021,61466,IOS - ERW9,61077,"IGS ORIX Solar I, LLC",NJ,PJM,0.0,0,0,107.0,"4,133",1,0.0,0,0,0.0,0,0,107.0,"4,133",1
2021,63414,IOS II-LAX9,61620,IOS II LLC,CA,CISO,0.0,0,0,151.0,"2,736",1,0.0,0,0,0.0,0,0,151.0,"2,736",1
2021,61692,IVC Solar,60059,ZGlobal Inc,CA,IID,0.0,0,0,0.0,0,0,581.0,"6,753",1,0.0,0,0,581.0,"6,753",1
2021,59631,Imclone Solar Electric Facility,63069,CVI CleanCapital Solar 5 LLC,NJ,PJM,0.0,0,0,669.0,"11,154",1,0.0,0,0,0.0,0,0,669.0,"11,154",1
2021,60822,Intel - Ocotillo Campus Solar,60947,Tesla Inc.,AZ,AZPS,0.0,0,0,945.0,"9,198",1,0.0,0,0,0.0,0,0,945.0,"9,198",1
2021,58086,Intel Folsom,60947,Tesla Inc.,CA,BANC,0.0,0,0,111.0,"1,419",1,0.0,0,0,0.0,0,0,111.0,"1,419",1
2021,58954,Intel Folsom Phase 2,60947,Tesla Inc.,CA,BANC,0.0,0,0,114.0,"1,115",1,0.0,0,0,0.0,0,0,114.0,"1,115",1
2021,61152,Intel Folsom Phase 3,60947,Tesla Inc.,CA,BANC,0.0,0,0,640.0,"7,545",1,0.0,0,0,0.0,0,0,640.0,"7,545",1
2021,62374,JBAB - Washington DC,61907,"JBAB Solar I, LLC.",DC,PJM,0.0,0,0,434.0,"9,118",1,0.0,0,0,0.0,0,0,434.0,"9,118",1
2021,64629,JM Huber at Quincy,63511,"Constellation Solar Illinois 2, LLC",IL,MISO,0.0,0,0,0.0,0,0,10.0,361,1,0.0,0,0,10.0,361,1
2021,58793,JMB Mcguire-Dix-Lakehurst Solar Project,60281,"Altus Power America Management, LLC",NJ,PJM,0.0,0,0,949.0,"13,552",1,0.0,0,0,0.0,0,0,949.0,"13,552",1
2021,60113,Jackson Board of Education-Liberty HS,60947,Tesla Inc.,NJ,PJM,0.0,0,0,148.0,"1,707",1,0.0,0,0,0.0,0,0,148.0,"1,707",1
2021,60499,Jefferson Avenue,60268,"Hartz Solar, LLC",NJ,PJM,0.0,0,0,386.0,"2,064",1,0.0,0,0,0.0,0,0,386.0,"2,064",1
2021,63530,Jersey City DWP,60584,Onyx Asset Services Group,NJ,PJM,0.0,0,0,78.0,"1,320",1,0.0,0,0,0.0,0,0,78.0,"1,320",1
2021,58653,Jersey Gardens Phase 1,58590,SEDC Jersey Gardens Owner LLC,NJ,PJM,0.0,0,0,368.0,"1,892",1,0.0,0,0,0.0,0,0,368.0,"1,892",1
2021,58654,Jersey Gardens Phase 2,58591,CF Jersey Gardens Owner Two LLC,NJ,PJM,0.0,0,0,786.0,"3,161",1,0.0,0,0,0.0,0,0,786.0,"3,161",1
