"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99773599999","2022-01-01T00:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0313 10032 92350 555 11013 22014="
"99773599999","2022-01-01T01:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0416 10036 90100 555 11016 22017="
"99773599999","2022-01-01T02:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","050,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0514 10036 90200 555 11014 22015="
"99773599999","2022-01-01T03:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0414 10034 90250 555 11015 22015="
"99773599999","2022-01-01T04:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","020,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0213 10031 90350 555 11013 22014="
"99773599999","2022-01-01T05:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0115 10028 90450 555 11015 22016="
"99773599999","2022-01-01T06:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0120 10013 90550 555 11020 22021="
"99773599999","2022-01-01T07:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0115 10007 90650 555 11015 22016="
"99773599999","2022-01-01T08:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0321 10027 90800 555 11022 22023="
"99773599999","2022-01-01T09:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0115 10023 90900 555 11015 22016="
"99773599999","2022-01-01T10:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /3510 10011 90950 555 11010 22011="
"99773599999","2022-01-01T11:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /3612 10009 91050 555 11013 22013="
"99773599999","2022-01-01T12:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0122 10005 91200 555 11023 22024="
"99773599999","2022-01-01T13:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0124 11005 91250 555 11024 22026="
"99773599999","2022-01-01T14:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0118 11007 91350 555 11019 22020="
"99773599999","2022-01-01T15:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","010,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0121 11006 91500 555 11021 22023="
"99773599999","2022-01-01T16:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0327 10004 91550 555 11027 22029="
"99773599999","2022-01-01T17:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0328 10004 91700 555 11028 22030="
"99773599999","2022-01-01T18:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0326 10002 91800 555 11026 22028="
"99773599999","2022-01-01T19:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0328 11004 91900 555 11028 22030="
"99773599999","2022-01-01T20:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0426 11005 91950 555 11027 22028="
"99773599999","2022-01-01T21:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0428 11007 92100 555 11028 22030="
"99773599999","2022-01-01T22:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0332 11008 92200 555 11033 22035="
"99773599999","2022-01-01T23:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","020,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0228 11009 92300 555 11029 22031="
"99773599999","2022-01-02T00:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","020,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0230 11015 90000 555 11030 22032="
"99773599999","2022-01-02T01:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,"SYN046WHRI2 46/// /0331 11016 90050 555 11031 22033="
"99773599999","2022-01-02T02:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","030,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","99999,9","5,99,0201,1,999","SYN056WHRI2 46/// /0333 11012 90200 333 91239 555 11033 22035="
"99773599999","2022-01-02T03:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","5,99,0185,1,999","SYN056WHRI2 46/// /0432 11013 90300 333 91236 555 11032 22035="
"99773599999","2022-01-02T04:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","5,99,0175,1,999","SYN056WHRI2 46/// /0429 11014 90350 333 91234 555 11029 22031="
"99773599999","2022-01-02T05:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","040,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","5,99,0160,1,999","SYN056WHRI2 46/// /0426 11014 90500 333 91231 555 11026 22028="
"99773599999","2022-01-02T06:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0064,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3413 11064 90600 333 91220 555 11013 22014="
"99773599999","2022-01-02T07:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3415 11072 90650 333 91220 555 11016 22017="
"99773599999","2022-01-02T08:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0074,1","+9999,9","99999,9","5,99,0113,1,999","SYN056WHRI2 46/// /3416 11074 90750 333 91222 555 11016 22017="
"99773599999","2022-01-02T09:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0071,1","+9999,9","99999,9","5,99,0098,1,999","SYN056WHRI2 46/// /3413 11071 90850 333 91219 555 11013 22014="
"99773599999","2022-01-02T10:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0078,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3414 11078 91000 333 91220 555 11014 22015="
"99773599999","2022-01-02T11:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0081,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3414 11081 91100 333 91220 555 11015 22015="
"99773599999","2022-01-02T12:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0083,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3414 11083 91150 333 91220 555 11014 22015="
"99773599999","2022-01-02T13:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0085,1","+9999,9","99999,9","5,99,0093,1,999","SYN056WHRI2 46/// /3313 11085 91250 333 91218 555 11013 22014="
"99773599999","2022-01-02T14:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0084,1","+9999,9","99999,9","5,99,0093,1,999","SYN056WHRI2 46/// /3213 11084 91400 333 91218 555 11013 22014="
"99773599999","2022-01-02T15:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","99999,9","5,99,0082,1,999","SYN056WHRI2 46/// /3312 11079 91450 333 91216 555 11012 22012="
"99773599999","2022-01-02T16:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","99999,9","5,99,0093,1,999","SYN056WHRI2 46/// /3412 11072 91550 333 91218 555 11012 22013="
"99773599999","2022-01-02T17:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0064,1","+9999,9","99999,9","5,99,0067,1,999","SYN056WHRI2 46/// /3409 11064 91700 333 91213 555 11009 22010="
"99773599999","2022-01-02T18:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0059,1","+9999,9","99999,9","5,99,0067,1,999","SYN056WHRI2 46/// /3411 11059 91800 333 91213 555 11011 22012="
"99773599999","2022-01-02T19:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0052,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3510 11052 91900 333 91211 555 11010 22011="
"99773599999","2022-01-02T20:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3308 11047 91950 333 91211 555 11008 22009="
"99773599999","2022-01-02T21:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0048,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /3406 11048 92100 333 91207 555 11006 22006="
"99773599999","2022-01-02T22:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0049,1","+9999,9","99999,9","5,99,0026,1,999","SYN056WHRI2 46/// /3303 11049 92200 333 91205 555 11003 22003="
"99773599999","2022-01-02T23:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0058,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /3304 11058 92250 333 91206 555 11004 22005="
"99773599999","2022-01-03T00:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","99999,9","5,99,0046,1,999","SYN056WHRI2 46/// /3206 11066 92350 333 91209 555 11006 22006="
"99773599999","2022-01-03T01:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0083,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3108 11083 90100 333 91211 555 11008 22009="
"99773599999","2022-01-03T02:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0091,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3207 11091 90200 333 91211 555 11007 22007="
"99773599999","2022-01-03T03:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0100,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3107 11100 90250 333 91211 555 11007 22007="
"99773599999","2022-01-03T04:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0107,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /3109 11107 90400 333 91212 555 11009 22009="
"99773599999","2022-01-03T05:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0110,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3108 11110 90500 333 91211 555 11008 22008="
"99773599999","2022-01-03T06:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0109,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3209 11109 90600 333 91211 555 11009 22009="
"99773599999","2022-01-03T07:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0112,1","+9999,9","99999,9","5,99,0051,1,999","SYN056WHRI2 46/// /3206 11112 90700 333 91210 555 11006 22006="
"99773599999","2022-01-03T08:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0114,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /3204 11114 90750 333 91207 555 11004 22004="
"99773599999","2022-01-03T09:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0114,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /3203 11114 90900 333 91206 555 11003 22003="
"99773599999","2022-01-03T10:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0117,1","+9999,9","99999,9","5,99,0046,1,999","SYN056WHRI2 46/// /3006 11117 91000 333 91209 555 11006 22007="
"99773599999","2022-01-03T11:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","290,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0121,1","+9999,9","99999,9","5,99,0026,1,999","SYN056WHRI2 46/// /2904 11121 91100 333 91205 555 11004 22004="
"99773599999","2022-01-03T12:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0127,1","+9999,9","99999,9","5,99,0031,1,999","SYN056WHRI2 46/// /2404 11127 91150 333 91206 555 11004 22004="
"99773599999","2022-01-03T13:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0139,1","+9999,9","99999,9","5,99,0046,1,999","SYN056WHRI2 46/// /2608 11139 91250 333 91209 555 11008 22008="
"99773599999","2022-01-03T14:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0133,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /2709 11133 91400 333 91212 555 11009 22010="
"99773599999","2022-01-03T15:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0118,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /2609 11118 91500 333 91214 555 11009 22009="
