,|Data Year|,|Utility Number|,|Utility Name|,|Short Form|,|State|,|County|
58,2022,4110,Commonwealth Edison Co,,IL,Ogle
59,2022,4110,Commonwealth Edison Co,,IL,Stephenson
60,2022,4110,Commonwealth Edison Co,,IL,Whiteside
61,2022,4110,Commonwealth Edison Co,,IL,Will
62,2022,4110,Commonwealth Edison Co,,IL,Winnebago
63,2022,4110,Commonwealth Edison Co,,IL,Woodford
64,2022,4362,Corn Belt Energy Corporation,,IL,Bureau
65,2022,4362,Corn Belt Energy Corporation,,IL,Champaign
66,2022,4362,Corn Belt Energy Corporation,,IL,DeWitt
67,2022,4362,Corn Belt Energy Corporation,,IL,Ford
68,2022,4362,Corn Belt Energy Corporation,,IL,Henry
69,2022,4362,Corn Belt Energy Corporation,,IL,Kendall
70,2022,4362,Corn Belt Energy Corporation,,IL,Knox
71,2022,4362,Corn Belt Energy Corporation,,IL,LaSalle
72,2022,4362,Corn Belt Energy Corporation,,IL,Livingston
73,2022,4362,Corn Belt Energy Corporation,,IL,Logan
74,2022,4362,Corn Belt Energy Corporation,,IL,Macon
75,2022,4362,Corn Belt Energy Corporation,,IL,Marshall
76,2022,4362,Corn Belt Energy Corporation,,IL,McLean
77,2022,4362,Corn Belt Energy Corporation,,IL,Piatt
78,2022,4362,Corn Belt Energy Corporation,,IL,Putnam
79,2022,4362,Corn Belt Energy Corporation,,IL,Stark
80,2022,4362,Corn Belt Energy Corporation,,IL,Tazewell
81,2022,4362,Corn Belt Energy Corporation,,IL,Woodford
82,2022,5531,Enerstar Power Corp,Y,IL,Clark
83,2022,5531,Enerstar Power Corp,Y,IL,Coles
84,2022,5531,Enerstar Power Corp,Y,IL,Douglas
85,2022,5531,Enerstar Power Corp,Y,IL,Edgar
86,2022,5531,Enerstar Power Corp,Y,IL,Vermilion
87,2022,5535,Egyptian Electric Coop Assn,,IL,Franklin
88,2022,5535,Egyptian Electric Coop Assn,,IL,Jackson
89,2022,5535,Egyptian Electric Coop Assn,,IL,Johnson
90,2022,5535,Egyptian Electric Coop Assn,,IL,Monroe
91,2022,5535,Egyptian Electric Coop Assn,,IL,Perry
92,2022,5535,Egyptian Electric Coop Assn,,IL,Randolph
93,2022,5535,Egyptian Electric Coop Assn,,IL,St Clair
94,2022,5535,Egyptian Electric Coop Assn,,IL,Union
95,2022,5535,Egyptian Electric Coop Assn,,IL,Washington
96,2022,5535,Egyptian Electric Coop Assn,,IL,Williamson
97,2022,5585,Eastern Illinois Elec Coop,,IL,Champaign
98,2022,5585,Eastern Illinois Elec Coop,,IL,Douglas
99,2022,5585,Eastern Illinois Elec Coop,,IL,Edgar
100,2022,5585,Eastern Illinois Elec Coop,,IL,Ford
101,2022,5585,Eastern Illinois Elec Coop,,IL,Iroquois
102,2022,5585,Eastern Illinois Elec Coop,,IL,Livingston
103,2022,5585,Eastern Illinois Elec Coop,,IL,McLean
104,2022,5585,Eastern Illinois Elec Coop,,IL,Moultrie
105,2022,5585,Eastern Illinois Elec Coop,,IL,Piatt
106,2022,5585,Eastern Illinois Elec Coop,,IL,Vermilion
107,2022,6141,City of Fairfield- (IL),Y,IL,Wayne
108,2022,6192,City of Farmer City - (IL),Y,IL,DeWitt
109,2022,6417,City of Flora - (IL),Y,IL,Clay
110,2022,6764,Village of Freeburg - (IL),Y,IL,St Clair
111,2022,7095,City of Geneseo - (IL),Y,IL,Henry
112,2022,7096,City of Geneva- (IL),,IL,Kane
113,2022,7633,Village of Greenup - (IL),Y,IL,Cumberland
114,2022,8573,City of Highland,Y,IL,Bond
115,2022,8573,City of Highland,Y,IL,Clinton
116,2022,8573,City of Highland,Y,IL,Madison
117,2022,8573,City of Highland,Y,IL,St Clair
118,2022,8824,M J M Electric Cooperative Inc,Y,IL,Bond
119,2022,8824,M J M Electric Cooperative Inc,Y,IL,Fayette
120,2022,8824,M J M Electric Cooperative Inc,Y,IL,Greene
121,2022,8824,M J M Electric Cooperative Inc,Y,IL,Jersey
122,2022,8824,M J M Electric Cooperative Inc,Y,IL,Macoupin
123,2022,8824,M J M Electric Cooperative Inc,Y,IL,Madison
124,2022,8824,M J M Electric Cooperative Inc,Y,IL,Montgomery
125,2022,9209,Illinois Rural Electric Coop,Y,IL,Adams
126,2022,9209,Illinois Rural Electric Coop,Y,IL,Brown
127,2022,9209,Illinois Rural Electric Coop,Y,IL,Calhoun
128,2022,9209,Illinois Rural Electric Coop,Y,IL,Cass
129,2022,9209,Illinois Rural Electric Coop,Y,IL,Greene
130,2022,9209,Illinois Rural Electric Coop,Y,IL,Jersey
131,2022,9209,Illinois Rural Electric Coop,Y,IL,Macoupin
132,2022,9209,Illinois Rural Electric Coop,Y,IL,Morgan
133,2022,9209,Illinois Rural Electric Coop,Y,IL,Pike
134,2022,9209,Illinois Rural Electric Coop,Y,IL,Scott
135,2022,9750,"Jo-Carroll Energy, Inc",,IL,Carroll
136,2022,9750,"Jo-Carroll Energy, Inc",,IL,Henry
137,2022,9750,"Jo-Carroll Energy, Inc",,IL,Jo Daviess
138,2022,9750,"Jo-Carroll Energy, Inc",,IL,Whiteside
139,2022,11736,City of Marshall - (IL),Y,IL,Clark
140,2022,11790,City of Mascoutah - (IL),Y,IL,St Clair
141,2022,12070,McDonough Power Coop,Y,IL,Fulton
142,2022,12070,McDonough Power Coop,Y,IL,Hancock
143,2022,12070,McDonough Power Coop,Y,IL,Henderson
144,2022,12070,McDonough Power Coop,Y,IL,Knox
145,2022,12070,McDonough Power Coop,Y,IL,McDonough
146,2022,12070,McDonough Power Coop,Y,IL,Schuyler
147,2022,12070,McDonough Power Coop,Y,IL,Warren
148,2022,12167,City of McLeansboro - (IL),Y,IL,Hamilton
149,2022,12341,MidAmerican Energy Co,,IL,Henry
150,2022,12341,MidAmerican Energy Co,,IL,Mercer
151,2022,12341,MidAmerican Energy Co,,IL,Rock Island
152,2022,12388,City of Metropolis - (IL),Y,IL,Massac
153,2022,12395,Menard Electric Coop,,IL,Cass
154,2022,12395,Menard Electric Coop,,IL,Logan
155,2022,12395,Menard Electric Coop,,IL,Macon
156,2022,12395,Menard Electric Coop,,IL,Mason
157,2022,12395,Menard Electric Coop,,IL,Menard
158,2022,12395,Menard Electric Coop,,IL,Morgan
159,2022,12395,Menard Electric Coop,,IL,Sangamon
160,2022,12395,Menard Electric Coop,,IL,Tazewell
161,2022,12803,"Monroe County Elec Coop, Inc",Y,IL,Monroe
162,2022,12803,"Monroe County Elec Coop, Inc",Y,IL,Randolph
163,2022,12803,"Monroe County Elec Coop, Inc",Y,IL,St Clair
164,2022,13032,Mt Carmel Public Utility Co,,IL,Wabash
165,2022,13208,City of Naperville - (IL),,IL,DuPage
166,2022,13208,City of Naperville - (IL),,IL,Will
167,2022,13292,Norris Electric Coop,,IL,Clark
168,2022,13292,Norris Electric Coop,,IL,Clay
169,2022,13292,Norris Electric Coop,,IL,Crawford
170,2022,13292,Norris Electric Coop,,IL,Cumberland
171,2022,13292,Norris Electric Coop,,IL,Effingham
172,2022,13292,Norris Electric Coop,,IL,Jasper
173,2022,13292,Norris Electric Coop,,IL,Lawrence
174,2022,13292,Norris Electric Coop,,IL,Richland
175,2022,13292,Norris Electric Coop,,IL,Shelby
176,2022,13292,Norris Electric Coop,,IL,Wabash
177,2022,13560,City of Newton - (IL),Y,IL,Jasper
178,2022,13993,City of Oglesby - (IL),Y,IL,LaSalle
179,2022,14840,City of Peru - (IL),,IL,LaSalle
180,2022,15388,City of Princeton - (IL),Y,IL,Bureau
181,2022,15686,Village of Rantoul - (IL),Y,IL,Champaign
182,2022,15772,City of Red Bud - (IL),Y,IL,Randolph
183,2022,16092,Village of Riverton - (IL),Y,IL,Sangamon
184,2022,16179,Rochelle Municipal Utilities,,IL,Lee
185,2022,16179,Rochelle Municipal Utilities,,IL,Ogle
186,2022,16196,Rock Energy Cooperative,,IL,Boone
187,2022,16196,Rock Energy Cooperative,,IL,McHenry
188,2022,16196,Rock Energy Cooperative,,IL,Stephenson
189,2022,16196,Rock Energy Cooperative,,IL,Winnebago
190,2022,16198,City of Rock Falls - (IL),Y,IL,Whiteside
191,2022,16269,City of Roodhouse - (IL),Y,IL,Greene
192,2022,16420,Rural Electric Conven Coop,Y,IL,Christian
193,2022,16420,Rural Electric Conven Coop,Y,IL,Macoupin
194,2022,16420,Rural Electric Conven Coop,Y,IL,Montgomery
195,2022,16420,Rural Electric Conven Coop,Y,IL,Morgan
196,2022,16420,Rural Electric Conven Coop,Y,IL,Sangamon
197,2022,16740,Scenic Rivers Energy Coop,,IL,Jo Daviess
198,2022,16740,Scenic Rivers Energy Coop,,IL,Stephenson
199,2022,17040,"Shelby Electric Coop, Inc",,IL,Christian
200,2022,17040,"Shelby Electric Coop, Inc",,IL,Cumberland
201,2022,17040,"Shelby Electric Coop, Inc",,IL,Effingham
202,2022,17040,"Shelby Electric Coop, Inc",,IL,Fayette
203,2022,17040,"Shelby Electric Coop, Inc",,IL,Macon
204,2022,17040,"Shelby Electric Coop, Inc",,IL,Montgomery
205,2022,17040,"Shelby Electric Coop, Inc",,IL,Moultrie
206,2022,17040,"Shelby Electric Coop, Inc",,IL,Sangamon
207,2022,17040,"Shelby Electric Coop, Inc",,IL,Shelby
208,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Franklin
209,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Gallatin
210,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Hamilton
211,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Hardin
212,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Johnson
213,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Massac
214,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Pope
215,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Saline
216,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,White
217,2022,17585,"Southeastern IL Elec Coop, Inc",,IL,Williamson
218,2022,17631,Southern Illinois Elec Coop,Y,IL,Alexander
219,2022,17631,Southern Illinois Elec Coop,Y,IL,Jackson
220,2022,17631,Southern Illinois Elec Coop,Y,IL,Johnson
221,2022,17631,Southern Illinois Elec Coop,Y,IL,Massac
222,2022,17631,Southern Illinois Elec Coop,Y,IL,Pope
223,2022,17631,Southern Illinois Elec Coop,Y,IL,Pulaski
224,2022,17631,Southern Illinois Elec Coop,Y,IL,Union
225,2022,17631,Southern Illinois Elec Coop,Y,IL,Williamson
226,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Bond
227,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Clay
228,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Clinton
229,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Effingham
230,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Fayette
231,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Macoupin
232,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Madison
233,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Marion
234,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Montgomery
235,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,Shelby
236,2022,17697,Southwestern Electric Coop Inc - (IL),,IL,St Clair
237,2022,17828,City of Springfield - (IL),,IL,Sangamon
238,2022,17838,"Spoon River Electric Coop, Inc",Y,IL,Fulton
239,2022,17838,"Spoon River Electric Coop, Inc",Y,IL,Knox
240,2022,17838,"Spoon River Electric Coop, Inc",Y,IL,McDonough
241,2022,17838,"Spoon River Electric Coop, Inc",Y,IL,Peoria
242,2022,17838,"Spoon River Electric Coop, Inc",Y,IL,Schuyler
243,2022,17860,City of St Charles - (IL),,IL,DuPage
244,2022,17860,City of St Charles - (IL),,IL,Kane
245,2022,18277,City of Sullivan - (IL),Y,IL,Moultrie
246,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Clay
247,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Clinton
248,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Franklin
249,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Hamilton
250,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Jefferson
251,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Marion
252,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Perry
253,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,St Clair
254,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Washington
255,2022,18955,"Tri-County Electric Coop, Inc (IL)",,IL,Wayne
256,2022,20180,City of Waterloo - (IL),Y,IL,Monroe
257,2022,20222,Wayne-White Counties Elec Coop,,IL,Clay
258,2022,20222,Wayne-White Counties Elec Coop,,IL,Edwards
259,2022,20222,Wayne-White Counties Elec Coop,,IL,Franklin
260,2022,20222,Wayne-White Counties Elec Coop,,IL,Gallatin
261,2022,20222,Wayne-White Counties Elec Coop,,IL,Hamilton
262,2022,20222,Wayne-White Counties Elec Coop,,IL,Jefferson
263,2022,20222,Wayne-White Counties Elec Coop,,IL,Marion
264,2022,20222,Wayne-White Counties Elec Coop,,IL,Richland
265,2022,20222,Wayne-White Counties Elec Coop,,IL,Wabash
266,2022,20222,Wayne-White Counties Elec Coop,,IL,Wayne
267,2022,20222,Wayne-White Counties Elec Coop,,IL,White
268,2022,20824,Village of Winnetka - (IL),Y,IL,Cook
269,2022,29296,Western Illinois Elec Coop,Y,IL,Adams
270,2022,29296,Western Illinois Elec Coop,Y,IL,Hancock
271,2022,29296,Western Illinois Elec Coop,Y,IL,Henderson
272,2022,29296,Western Illinois Elec Coop,Y,IL,McDonough
273,2022,40367,Village of Ladd - (IL),Y,IL,Bureau
274,2022,56697,Ameren Illinois Company,,IL,Adams
275,2022,56697,Ameren Illinois Company,,IL,Alexander
276,2022,56697,Ameren Illinois Company,,IL,Bond
277,2022,56697,Ameren Illinois Company,,IL,Brown
278,2022,56697,Ameren Illinois Company,,IL,Bureau
279,2022,56697,Ameren Illinois Company,,IL,Calhoun
280,2022,56697,Ameren Illinois Company,,IL,Cass
281,2022,56697,Ameren Illinois Company,,IL,Champaign
282,2022,56697,Ameren Illinois Company,,IL,Christian
283,2022,56697,Ameren Illinois Company,,IL,Clark
284,2022,56697,Ameren Illinois Company,,IL,Clay
285,2022,56697,Ameren Illinois Company,,IL,Clinton
286,2022,56697,Ameren Illinois Company,,IL,Coles
287,2022,56697,Ameren Illinois Company,,IL,Crawford
288,2022,56697,Ameren Illinois Company,,IL,Cumberland
289,2022,56697,Ameren Illinois Company,,IL,DeWitt
290,2022,56697,Ameren Illinois Company,,IL,Douglas
291,2022,56697,Ameren Illinois Company,,IL,Edgar
292,2022,56697,Ameren Illinois Company,,IL,Edwards
293,2022,56697,Ameren Illinois Company,,IL,Effingham
294,2022,56697,Ameren Illinois Company,,IL,Fayette
295,2022,56697,Ameren Illinois Company,,IL,Ford
296,2022,56697,Ameren Illinois Company,,IL,Franklin
297,2022,56697,Ameren Illinois Company,,IL,Fulton
298,2022,56697,Ameren Illinois Company,,IL,Gallatin
299,2022,56697,Ameren Illinois Company,,IL,Greene
300,2022,56697,Ameren Illinois Company,,IL,Hancock
301,2022,56697,Ameren Illinois Company,,IL,Henderson
302,2022,56697,Ameren Illinois Company,,IL,Henry
303,2022,56697,Ameren Illinois Company,,IL,Iroquois
304,2022,56697,Ameren Illinois Company,,IL,Jackson
305,2022,56697,Ameren Illinois Company,,IL,Jasper
306,2022,56697,Ameren Illinois Company,,IL,Jefferson
307,2022,56697,Ameren Illinois Company,,IL,Jersey
308,2022,56697,Ameren Illinois Company,,IL,Johnson
309,2022,56697,Ameren Illinois Company,,IL,Kendall
310,2022,56697,Ameren Illinois Company,,IL,Knox
311,2022,56697,Ameren Illinois Company,,IL,LaSalle
312,2022,56697,Ameren Illinois Company,,IL,Lawrence
313,2022,56697,Ameren Illinois Company,,IL,Livingston
314,2022,56697,Ameren Illinois Company,,IL,Logan
315,2022,56697,Ameren Illinois Company,,IL,Macon
316,2022,56697,Ameren Illinois Company,,IL,Macoupin
317,2022,56697,Ameren Illinois Company,,IL,Madison
318,2022,56697,Ameren Illinois Company,,IL,Marion
319,2022,56697,Ameren Illinois Company,,IL,Marshall
320,2022,56697,Ameren Illinois Company,,IL,Mason
321,2022,56697,Ameren Illinois Company,,IL,Massac
322,2022,56697,Ameren Illinois Company,,IL,McDonough
323,2022,56697,Ameren Illinois Company,,IL,McLean
324,2022,56697,Ameren Illinois Company,,IL,Menard
325,2022,56697,Ameren Illinois Company,,IL,Mercer
326,2022,56697,Ameren Illinois Company,,IL,Monroe
327,2022,56697,Ameren Illinois Company,,IL,Montgomery
328,2022,56697,Ameren Illinois Company,,IL,Morgan
329,2022,56697,Ameren Illinois Company,,IL,Moultrie
330,2022,56697,Ameren Illinois Company,,IL,Peoria
331,2022,56697,Ameren Illinois Company,,IL,Perry
332,2022,56697,Ameren Illinois Company,,IL,Piatt
333,2022,56697,Ameren Illinois Company,,IL,Pike
334,2022,56697,Ameren Illinois Company,,IL,Pulaski
335,2022,56697,Ameren Illinois Company,,IL,Putnam
336,2022,56697,Ameren Illinois Company,,IL,Randolph
337,2022,56697,Ameren Illinois Company,,IL,Richland
338,2022,56697,Ameren Illinois Company,,IL,Saline
339,2022,56697,Ameren Illinois Company,,IL,Sangamon
340,2022,56697,Ameren Illinois Company,,IL,Schuyler
341,2022,56697,Ameren Illinois Company,,IL,Scott
342,2022,56697,Ameren Illinois Company,,IL,Shelby
343,2022,56697,Ameren Illinois Company,,IL,St Clair
344,2022,56697,Ameren Illinois Company,,IL,Stark
345,2022,56697,Ameren Illinois Company,,IL,Tazewell
346,2022,56697,Ameren Illinois Company,,IL,Union
347,2022,56697,Ameren Illinois Company,,IL,Vermilion
348,2022,56697,Ameren Illinois Company,,IL,Wabash
349,2022,56697,Ameren Illinois Company,,IL,Warren
350,2022,56697,Ameren Illinois Company,,IL,Washington
351,2022,56697,Ameren Illinois Company,,IL,Wayne
352,2022,56697,Ameren Illinois Company,,IL,White
353,2022,56697,Ameren Illinois Company,,IL,Williamson
354,2022,56697,Ameren Illinois Company,,IL,Woodford
