,date,county,max_num_people_out,duration,customer_mins,wind_speed_mph
92,08/10/2020,Henry,6594.0,1230.0,1368090.0,70.00
93,09/06/2020,Henry,1336.0,750.0,243900.0,61.00
94,11/10/2020,Henry,2165.0,600.0,282705.0,61.00
95,04/08/2020,Iroquois,7.0,300.0,1455.0,55.00
96,06/09/2020,Iroquois,134.0,285.0,8250.0, 
97,06/27/2020,Iroquois,91.0,990.0,25515.0,55.00
98,07/11/2020,Iroquois,276.0,540.0,38565.0,50.00
99,08/10/2020,Iroquois,3751.0,195.0,414060.0,60.00
100,01/10/2020,Jackson,63.0,735.0,29445.0,43.00
101,01/11/2020,Jackson,27.0,3270.0,6540.0,61.00
102,04/08/2020,Jackson,23.0,675.0,3570.0,52.00
103,04/13/2020,Jackson,7.0,150.0,630.0,43.00
104,04/25/2020,Jackson,2.0,60.0,120.0,38.00
105,05/05/2020,Jackson,10.0,345.0,840.0,61.00
106,05/24/2020,Jackson,726.0,540.0,326715.0,52.00
107,06/09/2020,Jackson,28.0,780.0,3420.0,35.00
108,06/20/2020,Jackson,1.0,90.0,90.0,65.00
109,07/15/2020,Jackson,567.0,915.0,39480.0,61.00
110,07/17/2020,Jackson,128.0,270.0,7215.0,57.00
111,07/21/2020,Jackson,1286.0,315.0,67560.0,56.00
112,08/10/2020,Jackson,17.0,990.0,9195.0,56.00
113,12/23/2020,Jackson,4.0,3270.0,3495.0,48.00
114,12/27/2020,Jackson,66.0,1710.0,6285.0,49.00
115,03/19/2020,Jefferson,137.0,435.0,3585.0,61.00
116,04/13/2020,Jefferson,571.0,885.0,75810.0,35.00
117,11/15/2020,Jefferson,30.0,825.0,11445.0,36.00
118,12/27/2020,Jefferson,70.0,195.0,11805.0,37.00
119,06/26/2020,Jo Daviess,4.0,225.0,630.0,50.00
120,07/09/2020,Jo Daviess,62.0,180.0,4440.0,56.00
121,07/18/2020,Jo Daviess,113.0,315.0,16350.0,50.00
122,08/10/2020,Jo Daviess,97.0,345.0,12390.0,70.00
123,08/15/2020,Jo Daviess,46.0,345.0,7665.0,67.00
124,01/10/2020,Johnson,1.0,1365.0,1365.0,35.00
125,05/25/2020,Johnson,17.0,45.0,765.0,61.00
126,11/14/2020,Johnson,12.0,45.0,390.0,37.00
127,05/14/2020,Kane,922.0,705.0,94140.0,52.00
128,05/23/2020,Kane,77.0,645.0,16215.0, 
129,06/26/2020,Kane,789.0,540.0,66630.0,55.00
130,06/29/2020,Kane,1500.0,555.0,203325.0,50.00
131,07/09/2020,Kane,308.0,240.0,15435.0,55.00
132,08/10/2020,Kane,6812.0,330.0,811470.0,70.00
133,11/10/2020,Kane,4125.0,435.0,211230.0,65.00
134,11/15/2020,Kane,2115.0,645.0,246960.0,51.00
135,05/14/2020,Kankakee,9.0,675.0,1485.0,55.00
136,06/10/2020,Kankakee,121.0,1080.0,37785.0,50.00
137,07/08/2020,Kankakee,24.0,1260.0,3690.0,50.00
138,07/11/2020,Kankakee,41.0,615.0,9030.0,50.00
139,08/10/2020,Kankakee,19427.0,135.0,1751235.0,65.00
140,11/15/2020,Kankakee,1434.0,750.0,93150.0,50.00
141,05/17/2020,Kendall,122.0,60.0,7305.0, 
142,05/23/2020,Kendall,4.0,795.0,2415.0,50.00
143,06/26/2020,Kendall,39.0,495.0,4245.0,61.00
144,07/19/2020,Kendall,1074.0,570.0,194160.0,55.00
145,08/10/2020,Kendall,5812.0,165.0,673950.0,55.00
146,11/10/2020,Kendall,3.0,30.0,75.0,50.00
147,03/28/2020,Knox,3.0,15.0,45.0, 
148,05/14/2020,Knox,10.0,630.0,1785.0,52.00
149,05/25/2020,Knox,144.0,1200.0,6045.0,52.00
150,06/22/2020,Knox,1970.0,600.0,186600.0,52.00
151,07/09/2020,Knox,10.0,855.0,4530.0,52.00
152,07/11/2020,Knox,18.0,960.0,2595.0,61.00
153,08/10/2020,Knox,5061.0,315.0,878610.0,52.00
154,06/09/2020,Lake,2714.0,630.0,166005.0,50.00
155,06/26/2020,Lake,139.0,555.0,8595.0,55.00
156,07/09/2020,Lake,1593.0,1200.0,101070.0,50.00
157,08/10/2020,Lake,16978.0,1155.0,1372500.0,60.00
158,11/10/2020,Lake,1776.0,825.0,76815.0,60.00
159,04/08/2020,Lawrence,3.0,210.0,465.0,61.00
160,05/14/2020,Lee,32.0,285.0,2700.0,55.00
161,07/04/2020,Lee,2.0,2475.0,2550.0, 
162,07/11/2020,Lee,2.0,345.0,600.0,50.00
163,08/10/2020,Lee,5925.0,315.0,1019235.0,70.00
164,04/08/2020,Livingston,49.0,435.0,3945.0,50.00
165,05/23/2020,Livingston,71.0,1545.0,4170.0,55.00
166,05/26/2020,Livingston,7.0,1290.0,1710.0,55.00
167,07/11/2020,Livingston,8.0,405.0,1200.0,60.00
168,07/15/2020,Livingston,794.0,345.0,96360.0,50.00
169,07/19/2020,Livingston,155.0,510.0,21120.0,55.00
170,08/10/2020,Livingston,3706.0,195.0,495090.0,70.00
171,04/08/2020,Logan,12597.0,195.0,904035.0,61.00
172,04/08/2020,Macon,3093.0,285.0,160035.0,61.00
173,05/17/2020,Macon,532.0,570.0,14295.0, 
174,07/11/2020,Macon,44.0,990.0,9150.0,61.00
175,08/10/2020,Macon,1555.0,870.0,177930.0,52.00
176,05/25/2020,Macoupin,26.0,1125.0,3615.0,61.00
177,07/15/2020,Macoupin,881.0,285.0,57075.0, 
178,07/21/2020,Macoupin,1404.0,180.0,155370.0,61.00
179,07/15/2020,Madison,10333.0,1170.0,1158375.0,57.00
180,08/10/2020,Madison,641.0,1095.0,53865.0,52.00
181,06/26/2020,Marshall,4.0,135.0,225.0,52.00
182,07/19/2020,Marshall,378.0,540.0,63450.0,52.00
183,08/10/2020,Marshall,965.0,225.0,176730.0,52.00
184,11/15/2020,Marshall,9.0,8745.0,9300.0,43.00
185,04/08/2020,Mason,419.0,75.0,29895.0,61.00
186,06/09/2020,Mason,2.0,1365.0,1455.0,43.00
187,07/09/2020,Mason,5.0,240.0,300.0,52.00
188,08/10/2020,Mason,289.0,570.0,41850.0,52.00
189,04/29/2020,Massac,14.0,75.0,1050.0,52.00
190,04/08/2020,McDonough,175.0,1305.0,9975.0,56.00
191,07/09/2020,McDonough,1.0,30.0,30.0,52.00
192,11/10/2020,McDonough,32.0,165.0,1425.0,70.00
193,06/29/2020,McHenry,1039.0,495.0,59040.0,50.00
194,07/07/2020,McHenry,53.0,345.0,4965.0,50.00
195,08/10/2020,McHenry,15977.0,780.0,1740060.0, 
196,08/25/2020,McHenry,2656.0,1725.0,660315.0,55.00
197,11/10/2020,McHenry,3418.0,390.0,176580.0,70.00
198,07/08/2020,McLean,753.0,990.0,103530.0,52.00
199,07/11/2020,McLean,121.0,615.0,12975.0,61.00
200,07/15/2020,McLean,518.0,1215.0,62145.0, 
201,08/10/2020,McLean,3636.0,285.0,429135.0,52.00
202,05/14/2020,Mercer,38.0,270.0,4275.0,52.00
203,07/09/2020,Mercer,807.0,450.0,14160.0,52.00
204,07/11/2020,Mercer,8.0,120.0,960.0,61.00
205,07/19/2020,Mercer,2186.0,645.0,615990.0,61.00
206,08/10/2020,Mercer,766.0,315.0,143145.0,70.00
207,11/10/2020,Mercer,2044.0,210.0,402690.0, 
208,07/15/2020,Monroe,45.0,675.0,6210.0,61.00
209,08/10/2020,Monroe,301.0,855.0,7620.0,52.00
210,05/28/2020,Montgomery,7.0,540.0,3075.0, 
211,07/15/2020,Montgomery,1481.0,105.0,96030.0, 
212,07/21/2020,Montgomery,3.0,60.0,165.0, 
213,08/10/2020,Montgomery,65.0,90.0,4455.0,50.00
214,04/08/2020,Morgan,26.0,45.0,810.0,52.00
215,07/15/2020,Morgan,1188.0,120.0,62940.0, 
216,04/08/2020,Moultrie,940.0,30.0,16440.0,61.00
217,03/28/2020,Ogle,27.0,135.0,3645.0, 
218,05/23/2020,Ogle,587.0,240.0,63045.0, 
219,05/26/2020,Ogle,12.0,45.0,225.0,55.00
220,06/09/2020,Ogle,42.0,255.0,4830.0,60.00
221,06/10/2020,Ogle,470.0,1035.0,244635.0,55.00
222,06/26/2020,Ogle,185.0,345.0,11295.0,60.00
223,07/18/2020,Ogle,60.0,90.0,1260.0,50.00
224,08/10/2020,Ogle,11550.0,225.0,2175645.0,87.00
225,11/10/2020,Ogle,11906.0,150.0,1238535.0,65.00
226,01/20/2020,Peoria,3.0,660.0,810.0, 
227,02/13/2020,Peoria,17.0,840.0,3075.0, 
228,03/28/2020,Peoria,1589.0,855.0,70905.0, 
229,05/14/2020,Peoria,73.0,360.0,6360.0,52.00
230,05/25/2020,Peoria,102.0,855.0,33390.0,52.00
231,05/28/2020,Peoria,31.0,660.0,7050.0, 
232,06/09/2020,Peoria,1597.0,1275.0,235170.0,43.00
233,07/08/2020,Peoria,1495.0,750.0,310350.0,52.00
234,07/09/2020,Peoria,856.0,1200.0,117105.0,52.00
235,07/11/2020,Peoria,279.0,1215.0,41025.0,61.00
236,08/10/2020,Peoria,6870.0,435.0,1333650.0,52.00
237,11/10/2020,Peoria,816.0,420.0,57555.0,61.00
238,03/19/2020,Perry,174.0,135.0,23310.0, 
239,04/13/2020,Perry,66.0,1125.0,21660.0,35.00
240,05/25/2020,Perry,22.0,525.0,2775.0,56.00
241,08/10/2020,Perry,2.0,465.0,480.0,65.00
242,11/14/2020,Perry,1.0,105.0,105.0,37.00
243,12/27/2020,Perry,1.0,135.0,135.0,35.00
244,04/08/2020,Piatt,2030.0,90.0,75315.0,61.00
245,05/19/2020,Piatt,5.0,8475.0,8715.0, 
246,07/21/2020,Piatt,57.0,795.0,8445.0,52.00
247,06/03/2020,Pike,1.0,510.0,510.0,54.00
248,07/21/2020,Pike,4777.0,210.0,507645.0,63.00
249,01/10/2020,Pope,268.0,90.0,15630.0,35.00
250,11/14/2020,Pope,10.0,195.0,1815.0,37.00
251,06/03/2020,Putnam,40.0,8700.0,15060.0,52.00
252,07/19/2020,Putnam,379.0,480.0,65970.0,70.00
253,08/10/2020,Putnam,3181.0,195.0,364275.0,70.00
254,07/15/2020,Randolph,64.0,315.0,9990.0,61.00
255,04/08/2020,Richland,4.0,360.0,585.0,61.00
256,06/03/2020,Rock Island,1609.0,1005.0,122475.0,52.00
257,06/04/2020,Rock Island,14.0,390.0,2340.0,56.00
258,07/09/2020,Rock Island,545.0,555.0,14505.0,52.00
259,07/11/2020,Rock Island,24.0,255.0,2115.0,61.00
260,08/10/2020,Rock Island,52359.0,615.0,3257820.0,70.00
261,11/10/2020,Rock Island,4449.0,315.0,489690.0, 
262,04/13/2020,Saline,45.0,1725.0,4905.0,41.00
263,05/25/2020,Saline,8.0,75.0,525.0,50.00
264,08/10/2020,Saline,180.0,450.0,12525.0,65.00
265,11/14/2020,Saline,1.0,1515.0,1515.0,35.00
266,04/08/2020,Sangamon,685.0,585.0,25245.0,61.00
267,04/28/2020,Sangamon,19.0,75.0,870.0, 
268,05/02/2020,Sangamon,389.0,270.0,29970.0,52.00
269,05/25/2020,Sangamon,20.0,75.0,825.0,52.00
270,06/09/2020,Sangamon,1788.0,750.0,275640.0,43.00
271,06/22/2020,Sangamon,426.0,225.0,52725.0,52.00
272,07/15/2020,Sangamon,1561.0,540.0,63840.0, 
273,07/21/2020,Sangamon,1623.0,540.0,238455.0,52.00
274,08/10/2020,Sangamon,1609.0,495.0,137235.0,52.00
275,01/10/2020,St. Clair,21.0,780.0,4995.0,50.00
276,04/28/2020,St. Clair,61.0,840.0,10170.0,56.00
277,07/08/2020,St. Clair,1690.0,975.0,338475.0,56.00
278,07/15/2020,St. Clair,2610.0,960.0,158925.0,61.00
279,08/10/2020,St. Clair,4041.0,1230.0,286260.0,52.00
280,07/11/2020,Stark,2.0,465.0,525.0,61.00
281,08/10/2020,Stark,246.0,255.0,41550.0,52.00
282,07/08/2020,Stephenson,32.0,1275.0,3600.0,52.00
283,07/18/2020,Stephenson,43.0,255.0,9180.0,65.00
284,08/10/2020,Stephenson,2595.0,465.0,507690.0,70.00
285,11/10/2020,Stephenson,286.0,390.0,5715.0,56.00
286,05/25/2020,Tazewell,61.0,900.0,7380.0,52.00
287,06/09/2020,Tazewell,1805.0,705.0,357345.0,43.00
288,07/11/2020,Tazewell,1242.0,1230.0,109845.0,61.00
289,07/15/2020,Tazewell,2219.0,690.0,425775.0, 
290,08/10/2020,Tazewell,3552.0,1185.0,677595.0,52.00
291,01/11/2020,Union,52.0,375.0,8820.0, 
292,06/09/2020,Union,6.0,90.0,270.0,35.00
293,11/14/2020,Union,114.0,45.0,5130.0,39.00
294,04/08/2020,Vermilion,3806.0,240.0,129750.0,52.00
295,08/10/2020,Vermilion,1095.0,645.0,101940.0,65.00
296,04/13/2020,Wabash,4.0,210.0,840.0,35.00
297,10/23/2020,Wabash,1.0,19170.0,19170.0,56.00
298,05/25/2020,Warren,161.0,15.0,2415.0,65.00
299,07/19/2020,Warren,349.0,585.0,88710.0,65.00
300,08/10/2020,Warren,551.0,1335.0,58425.0,65.00
301,08/10/2020,Washington,1.0,60.0,60.0,53.00
302,04/13/2020,Wayne,54.0,210.0,10380.0,35.00
303,11/15/2020,Wayne,119.0,5985.0,12120.0,36.00
304,04/13/2020,White,36.0,225.0,7575.0,39.00
305,08/10/2020,White,13.0,495.0,1575.0,52.00
306,03/28/2020,Whiteside,25.0,480.0,7050.0, 
307,05/23/2020,Whiteside,6.0,240.0,810.0, 
308,05/26/2020,Whiteside,2695.0,225.0,80070.0,78.00
309,07/08/2020,Whiteside,2.0,975.0,1020.0, 
310,07/11/2020,Whiteside,1.0,210.0,210.0,52.00
311,08/10/2020,Whiteside,17111.0,255.0,3581550.0,70.00
312,11/10/2020,Whiteside,3375.0,255.0,393150.0, 
313,03/28/2020,Will,497.0,840.0,96420.0,50.00
314,05/23/2020,Will,22067.0,585.0,4013340.0, 
315,06/09/2020,Will,2251.0,1005.0,332055.0,50.00
316,06/10/2020,Will,1270.0,1080.0,256170.0,50.00
317,06/20/2020,Will,951.0,870.0,83400.0,50.00
318,06/22/2020,Will,1684.0,1110.0,169680.0,55.00
319,06/26/2020,Will,631.0,810.0,94950.0,56.00
320,07/08/2020,Will,1562.0,945.0,108735.0,55.00
321,07/11/2020,Will,29.0,1185.0,5205.0,52.00
322,07/19/2020,Will,1555.0,1275.0,485340.0,50.00
323,08/10/2020,Will,89227.0,1155.0,8754510.0, 
324,11/10/2020,Will,1193.0,450.0,48930.0,52.00
325,01/10/2020,Williamson,13.0,1170.0,3750.0,35.00
326,01/11/2020,Williamson,23.0,870.0,1800.0,52.00
327,04/13/2020,Williamson,9.0,360.0,540.0,35.00
328,07/01/2020,Williamson,424.0,645.0,11430.0,52.00
329,11/14/2020,Williamson,126.0,825.0,23580.0,37.00
330,05/23/2020,Winnebago,437.0,300.0,28260.0,52.00
331,06/09/2020,Winnebago,166.0,885.0,25410.0,50.00
332,06/26/2020,Winnebago,17.0,735.0,4170.0,55.00
333,08/10/2020,Winnebago,24445.0,1185.0,4755720.0, 
334,11/10/2020,Winnebago,11519.0,450.0,1173765.0,65.00
335,05/23/2020,Woodford,153.0,795.0,64515.0,52.00
336,06/09/2020,Woodford,2778.0,510.0,143205.0,43.00
337,07/07/2020,Woodford,80.0,675.0,14175.0,52.00
338,08/10/2020,Woodford,883.0,255.0,160650.0,52.00
