,date,county,max_num_people_out,duration,customer_mins,wind_speed_mph
74,05/23/2019,Ford,2171.0,870.0,295530.0,61.00
75,01/30/2019,Franklin,1713.0,765.0,328245.0, 
76,02/07/2019,Franklin,689.0,405.0,44355.0,65.00
77,02/24/2019,Franklin,2369.0,990.0,594345.0,43.00
78,03/09/2019,Franklin,100.0,375.0,9450.0,39.00
79,03/14/2019,Franklin,1050.0,855.0,119190.0,43.00
80,03/24/2019,Franklin,48.0,570.0,21150.0,61.00
81,04/11/2019,Franklin,16.0,495.0,3255.0,35.00
82,05/21/2019,Franklin,557.0,765.0,21000.0,56.00
83,11/26/2019,Franklin,19.0,915.0,1470.0,36.00
84,05/22/2019,Fulton,53.0,120.0,1230.0,61.00
85,05/24/2019,Fulton,116.0,570.0,3915.0,52.00
86,06/15/2019,Fulton,12.0,345.0,1110.0,52.00
87,08/20/2019,Fulton,248.0,255.0,21135.0,52.00
88,09/27/2019,Fulton,87.0,210.0,9480.0, 
89,09/29/2019,Fulton,340.0,4995.0,26880.0,52.00
90,11/27/2019,Fulton,151.0,870.0,58440.0,35.00
91,02/24/2019,Gallatin,1.0,15.0,15.0,39.00
92,03/09/2019,Gallatin,27.0,360.0,1020.0,39.00
93,03/14/2019,Gallatin,259.0,585.0,31905.0,39.00
94,04/11/2019,Gallatin,4.0,75.0,195.0,35.00
95,06/30/2019,Gallatin,2.0,75.0,105.0,52.00
96,11/26/2019,Gallatin,10.0,195.0,330.0,37.00
97,05/22/2019,Greene,7.0,60.0,180.0,61.00
98,11/27/2019,Greene,14.0,1380.0,4200.0,35.00
99,02/24/2019,Grundy,444.0,480.0,79545.0,50.00
100,06/30/2019,Grundy,1147.0,165.0,124560.0,61.00
101,03/14/2019,Hamilton,40.0,465.0,9060.0,43.00
102,06/21/2019,Hamilton,112.0,120.0,8370.0,51.00
103,05/22/2019,Hancock,10.0,90.0,375.0,87.00
104,06/06/2019,Hancock,8.0,240.0,1860.0,61.00
105,06/30/2019,Hancock,10.0,120.0,1080.0,61.00
106,07/17/2019,Hancock,889.0,180.0,93615.0,50.00
107,03/09/2019,Hardin,2.0,345.0,405.0,35.00
108,03/14/2019,Hardin,914.0,375.0,38685.0,39.00
109,03/30/2019,Hardin,40.0,390.0,15600.0,35.00
110,08/06/2019,Hardin,46.0,315.0,2805.0,52.00
111,11/26/2019,Hardin,1.0,1515.0,1515.0,36.00
112,06/28/2019,Henderson,29.0,420.0,4080.0,61.00
113,01/29/2019,Henry,3.0,15.0,45.0, 
114,02/24/2019,Henry,143.0,1140.0,23925.0,50.00
115,05/16/2019,Henry,1.0,285.0,285.0,65.00
116,06/15/2019,Henry,5.0,105.0,525.0,61.00
117,06/30/2019,Henry,290.0,135.0,36255.0,65.00
118,01/30/2019,Iroquois,84.0,315.0,9930.0, 
119,03/14/2019,Iroquois,1054.0,285.0,153675.0,50.00
120,05/16/2019,Iroquois,67.0,435.0,7755.0,50.00
121,05/23/2019,Iroquois,5566.0,1215.0,2709915.0,65.00
122,05/27/2019,Iroquois,142.0,405.0,24855.0,50.00
123,06/30/2019,Iroquois,1265.0,900.0,193215.0, 
124,07/21/2019,Iroquois,43.0,300.0,6750.0, 
125,11/27/2019,Iroquois,496.0,780.0,36975.0,50.00
126,01/30/2019,Jackson,782.0,210.0,48270.0, 
127,02/24/2019,Jackson,35.0,795.0,3270.0,46.00
128,03/09/2019,Jackson,6.0,120.0,675.0,40.00
129,03/13/2019,Jackson,2.0,285.0,540.0,51.00
130,03/30/2019,Jackson,1.0,2595.0,2595.0,39.00
131,04/11/2019,Jackson,32.0,285.0,2460.0,49.00
132,05/21/2019,Jackson,6.0,480.0,855.0,52.00
133,06/16/2019,Jackson,9.0,15.0,135.0,52.00
134,06/21/2019,Jackson,147.0,210.0,14160.0,52.00
135,07/21/2019,Jackson,23.0,390.0,3660.0,74.00
136,08/18/2019,Jackson,362.0,1080.0,12585.0,52.00
137,11/26/2019,Jackson,5.0,525.0,1365.0,46.00
138,01/30/2019,Jefferson,3377.0,870.0,741705.0, 
139,02/24/2019,Jefferson,4683.0,1005.0,1720680.0,36.00
140,03/09/2019,Jefferson,50.0,465.0,7755.0,39.00
141,03/14/2019,Jefferson,838.0,990.0,161310.0,45.00
142,04/11/2019,Jefferson,276.0,1065.0,45960.0,35.00
143,06/21/2019,Jefferson,713.0,1335.0,131340.0,52.00
144,07/17/2019,Jefferson,1815.0,585.0,144210.0,56.00
145,08/21/2019,Jefferson,16.0,1185.0,4785.0,56.00
146,11/26/2019,Jefferson,10.0,1260.0,1680.0,36.00
147,05/22/2019,Jersey,443.0,405.0,60960.0,61.00
148,11/27/2019,Jersey,481.0,3555.0,61890.0,35.00
149,09/03/2019,Jo Daviess,724.0,495.0,67065.0,56.00
150,09/10/2019,Jo Daviess,77.0,3540.0,14070.0,61.00
151,03/09/2019,Johnson,88.0,2625.0,5340.0,35.00
152,03/14/2019,Johnson,593.0,510.0,91620.0,39.00
153,03/30/2019,Johnson,106.0,60.0,3195.0,39.00
154,04/11/2019,Johnson,121.0,30.0,3630.0,35.00
155,06/21/2019,Johnson,1279.0,630.0,109950.0,65.00
156,01/29/2019,Kane,174.0,135.0,23490.0, 
157,02/24/2019,Kane,745.0,795.0,77460.0,56.00
158,05/16/2019,Kane,142.0,1155.0,31365.0,50.00
159,06/30/2019,Kane,10893.0,780.0,1427160.0,50.00
160,07/02/2019,Kane,307.0,960.0,86085.0,50.00
161,07/20/2019,Kane,1842.0,465.0,141660.0,50.00
162,11/27/2019,Kane,1358.0,720.0,224640.0,50.00
163,01/30/2019,Kankakee,2128.0,720.0,271245.0, 
164,02/24/2019,Kankakee,933.0,675.0,64980.0,50.00
165,05/16/2019,Kankakee,102.0,315.0,3000.0,52.00
166,06/30/2019,Kankakee,17728.0,150.0,1831950.0,50.00
167,07/02/2019,Kankakee,3995.0,750.0,1387230.0,61.00
168,07/06/2019,Kankakee,2.0,2235.0,2400.0,50.00
169,08/17/2019,Kankakee,385.0,645.0,71925.0,55.00
170,09/27/2019,Kankakee,240.0,450.0,14445.0,50.00
171,01/29/2019,Kendall,65.0,480.0,3270.0, 
172,02/24/2019,Kendall,340.0,1020.0,46650.0,50.00
173,05/16/2019,Kendall,420.0,180.0,55125.0,55.00
174,05/27/2019,Kendall,3339.0,150.0,200565.0,60.00
175,06/30/2019,Kendall,2054.0,165.0,282045.0,50.00
176,05/27/2019,Knox,78.0,645.0,23040.0, 
177,06/15/2019,Knox,2.0,30.0,45.0,52.00
178,06/30/2019,Knox,778.0,1200.0,122400.0,52.00
179,08/20/2019,Knox,1151.0,1290.0,186960.0,52.00
180,11/27/2019,Knox,836.0,975.0,159600.0,35.00
181,01/29/2019,Lake,37.0,375.0,4470.0, 
182,02/24/2019,Lake,2179.0,675.0,207675.0,55.00
183,04/19/2019,Lake,335.0,570.0,21870.0,29.00
184,06/30/2019,Lake,7376.0,405.0,961245.0,50.00
185,07/02/2019,Lake,773.0,930.0,51135.0,50.00
186,09/03/2019,Lake,2311.0,480.0,350670.0, 
187,09/11/2019,Lake,769.0,1095.0,33090.0,52.00
188,09/13/2019,Lake,2899.0,735.0,416910.0,55.00
189,11/27/2019,Lake,1282.0,585.0,252795.0,50.00
190,06/30/2019,Lawrence,28.0,15.0,420.0,52.00
191,02/24/2019,Lee,731.0,570.0,113280.0,50.00
192,05/27/2019,Lee,2.0,90.0,135.0,55.00
193,06/24/2019,Lee,165.0,285.0,37200.0,50.00
194,01/29/2019,Livingston,40.0,210.0,1290.0, 
195,06/30/2019,Livingston,95.0,660.0,13170.0,50.00
196,07/06/2019,Livingston,18.0,45.0,780.0,55.00
197,05/22/2019,Logan,127.0,945.0,100785.0, 
198,05/28/2019,Logan,2.0,825.0,840.0,52.00
199,06/05/2019,Logan,289.0,405.0,46755.0,52.00
200,06/30/2019,Logan,11.0,150.0,990.0,52.00
201,08/17/2019,Logan,20.0,465.0,2505.0,52.00
202,08/20/2019,Logan,1072.0,450.0,132045.0,52.00
203,09/29/2019,Logan,1.0,600.0,600.0, 
204,11/27/2019,Logan,188.0,540.0,36375.0,35.00
205,05/08/2019,Macon,10.0,795.0,1950.0,52.00
206,05/22/2019,Macon,998.0,465.0,33810.0,61.00
207,05/23/2019,Macon,3473.0,1005.0,1459440.0,61.00
208,05/25/2019,Macon,39.0,1080.0,6765.0,52.00
209,05/29/2019,Macon,11.0,855.0,2100.0, 
210,06/30/2019,Macon,508.0,510.0,52320.0,52.00
211,08/20/2019,Macon,949.0,810.0,121545.0,52.00
212,08/21/2019,Macon,9.0,435.0,1335.0, 
213,11/27/2019,Macon,310.0,1125.0,82245.0,35.00
214,05/23/2019,Macoupin,336.0,2550.0,87045.0,61.00
215,06/15/2019,Macoupin,8.0,1035.0,2130.0, 
216,06/21/2019,Macoupin,4.0,480.0,630.0,61.00
217,11/27/2019,Macoupin,2066.0,1065.0,503955.0,35.00
218,05/21/2019,Madison,323.0,765.0,32640.0,56.00
219,06/01/2019,Madison,32.0,1065.0,12015.0,56.00
220,06/16/2019,Madison,78.0,885.0,13980.0,56.00
221,06/26/2019,Madison,1658.0,915.0,206130.0,56.00
222,11/27/2019,Madison,1252.0,1230.0,311145.0,51.00
223,06/05/2019,Marion,84.0,1170.0,8490.0,61.00
224,06/19/2019,Marion,1.0,1695.0,1695.0, 
225,06/21/2019,Marion,41.0,180.0,4740.0,61.00
226,07/03/2019,Marion,142.0,60.0,8430.0,56.00
227,08/13/2019,Marion,20.0,345.0,3120.0,52.00
228,02/24/2019,Marshall,780.0,525.0,72735.0,52.00
229,06/30/2019,Marshall,92.0,330.0,16125.0,52.00
230,11/27/2019,Marshall,99.0,825.0,22170.0,35.00
231,05/25/2019,Mason,2.0,135.0,165.0,52.00
232,08/20/2019,Mason,5.0,240.0,1140.0,52.00
233,09/29/2019,Mason,39.0,135.0,2760.0,52.00
234,11/27/2019,Mason,5.0,420.0,1125.0,35.00
235,03/14/2019,Massac,6.0,150.0,885.0,40.00
236,06/21/2019,Massac,1281.0,195.0,238470.0,65.00
237,06/23/2019,Massac,488.0,450.0,30525.0,52.00
238,08/20/2019,Massac,301.0,150.0,19440.0,52.00
239,01/29/2019,McDonough,3.0,15.0,45.0, 
240,05/24/2019,McDonough,337.0,390.0,40395.0,70.00
241,05/25/2019,McDonough,2.0,165.0,330.0,65.00
242,05/28/2019,McDonough,1.0,60.0,60.0,52.00
243,06/25/2019,McDonough,9.0,15.0,135.0,61.00
244,06/30/2019,McDonough,3.0,165.0,495.0,70.00
245,07/17/2019,McDonough,61.0,210.0,4470.0,61.00
246,01/29/2019,McHenry,9.0,390.0,1425.0, 
247,02/24/2019,McHenry,731.0,795.0,61935.0,56.00
248,06/24/2019,McHenry,39.0,390.0,9780.0,50.00
249,06/30/2019,McHenry,10378.0,420.0,1513575.0,50.00
250,07/20/2019,McHenry,2167.0,570.0,158490.0,55.00
251,08/18/2019,McHenry,2164.0,345.0,279150.0,55.00
252,09/11/2019,McHenry,238.0,645.0,15855.0,52.00
253,02/24/2019,McLean,71.0,795.0,16410.0,52.00
254,05/22/2019,McLean,81.0,930.0,17790.0,52.00
255,05/23/2019,McLean,891.0,1005.0,290355.0,61.00
256,05/25/2019,McLean,15.0,705.0,2700.0,52.00
257,05/28/2019,McLean,690.0,465.0,71880.0,52.00
258,06/15/2019,McLean,129.0,345.0,14955.0,52.00
259,08/20/2019,McLean,388.0,1590.0,38700.0,52.00
260,09/27/2019,McLean,270.0,1335.0,27210.0,52.00
261,11/27/2019,McLean,845.0,1005.0,151935.0,35.00
262,05/25/2019,Menard,2.0,150.0,165.0,52.00
263,11/27/2019,Menard,15.0,615.0,3300.0,35.00
264,01/29/2019,Mercer,4.0,30.0,120.0, 
265,06/15/2019,Mercer,2.0,105.0,180.0, 
266,04/07/2019,Monroe,2.0,120.0,210.0,56.00
267,05/21/2019,Monroe,10.0,105.0,510.0,61.00
268,06/05/2019,Monroe,25.0,435.0,4305.0,56.00
269,11/27/2019,Monroe,132.0,780.0,34440.0,51.00
270,04/30/2019,Montgomery,5.0,615.0,1215.0, 
271,05/23/2019,Montgomery,576.0,4320.0,38400.0,56.00
272,05/29/2019,Montgomery,9.0,270.0,810.0,56.00
273,06/05/2019,Montgomery,153.0,150.0,13185.0,56.00
274,06/21/2019,Montgomery,10.0,600.0,1365.0,56.00
275,11/27/2019,Montgomery,211.0,810.0,40995.0,35.00
276,02/24/2019,Morgan,1106.0,810.0,75735.0,52.00
277,05/22/2019,Morgan,1.0,840.0,840.0,52.00
278,06/05/2019,Morgan,1010.0,435.0,130560.0,52.00
279,06/28/2019,Morgan,10.0,90.0,900.0,52.00
280,11/27/2019,Morgan,345.0,555.0,47910.0,35.00
281,05/19/2019,Moultrie,23.0,315.0,6330.0,52.00
282,06/19/2019,Moultrie,36.0,75.0,2700.0, 
283,11/27/2019,Moultrie,32.0,375.0,5025.0,35.00
284,01/29/2019,Ogle,3.0,1230.0,1260.0, 
285,02/24/2019,Ogle,661.0,765.0,88485.0,50.00
286,06/30/2019,Ogle,1471.0,195.0,214815.0,55.00
287,09/03/2019,Ogle,559.0,510.0,87090.0,50.00
288,02/12/2019,Peoria,551.0,735.0,106290.0,39.00
289,06/25/2019,Peoria,84.0,1035.0,25365.0,52.00
290,06/30/2019,Peoria,1645.0,870.0,166815.0,43.00
291,08/20/2019,Peoria,258.0,840.0,27390.0,52.00
292,09/27/2019,Peoria,2029.0,975.0,347055.0,52.00
293,11/27/2019,Peoria,1809.0,1005.0,548865.0,35.00
294,01/30/2019,Perry,343.0,2880.0,22125.0, 
295,02/24/2019,Perry,6.0,555.0,2655.0,39.00
296,03/13/2019,Perry,7.0,135.0,870.0,50.00
297,04/11/2019,Perry,8.0,45.0,360.0,39.00
298,08/13/2019,Perry,709.0,690.0,343365.0,55.00
299,05/23/2019,Piatt,291.0,825.0,112410.0, 
300,08/20/2019,Piatt,14.0,330.0,1965.0,52.00
301,09/29/2019,Piatt,70.0,105.0,2835.0,52.00
302,11/27/2019,Piatt,179.0,810.0,16815.0,35.00
303,05/22/2019,Pike,57.0,165.0,5865.0,52.00
304,06/21/2019,Pike,46.0,375.0,10005.0,61.00
305,07/17/2019,Pike,50.0,1380.0,6600.0,61.00
306,03/09/2019,Pope,9.0,75.0,675.0,35.00
307,03/14/2019,Pope,1038.0,600.0,72795.0,36.00
308,03/30/2019,Pope,1.0,15.0,15.0,39.00
309,06/23/2019,Pope,656.0,90.0,45225.0, 
310,11/26/2019,Pope,19.0,45.0,855.0,36.00
311,03/09/2019,Pulaski,1.0,210.0,210.0,35.00
312,04/11/2019,Pulaski,21.0,75.0,720.0,35.00
313,06/19/2019,Pulaski,37.0,360.0,4425.0,56.00
314,06/21/2019,Pulaski,1567.0,105.0,136845.0,65.00
315,01/29/2019,Putnam,52.0,75.0,1665.0, 
316,02/24/2019,Putnam,2.0,19185.0,19320.0,38.00
317,06/30/2019,Putnam,17.0,465.0,1890.0,61.00
318,11/27/2019,Putnam,1571.0,1035.0,253350.0,87.00
319,08/20/2019,Randolph,200.0,945.0,27210.0,56.00
320,02/24/2019,Rock Island,530.0,495.0,43770.0,51.00
321,05/16/2019,Rock Island,16.0,345.0,2220.0,52.00
322,05/21/2019,Rock Island,39.0,285.0,3930.0,52.00
323,06/04/2019,Rock Island,73.0,645.0,7680.0,61.00
324,06/30/2019,Rock Island,16.0,375.0,1920.0,50.00
325,08/20/2019,Rock Island,163.0,780.0,31920.0,56.00
326,02/24/2019,Saline,2.0,315.0,630.0,41.00
327,03/09/2019,Saline,157.0,540.0,20355.0,37.00
328,03/14/2019,Saline,985.0,855.0,140325.0,42.00
329,04/11/2019,Saline,3.0,225.0,630.0,35.00
330,06/30/2019,Saline,1.0,45.0,45.0,56.00
331,11/26/2019,Saline,19.0,375.0,1185.0,37.00
332,02/24/2019,Sangamon,258.0,525.0,56445.0,52.00
333,05/22/2019,Sangamon,309.0,330.0,47325.0,61.00
334,05/25/2019,Sangamon,55.0,15.0,825.0,52.00
335,05/29/2019,Sangamon,6.0,900.0,1200.0,52.00
336,06/05/2019,Sangamon,3178.0,600.0,278685.0,52.00
337,08/12/2019,Sangamon,731.0,1455.0,77865.0,52.00
338,08/20/2019,Sangamon,514.0,390.0,40035.0,52.00
339,11/27/2019,Sangamon,217.0,2205.0,39870.0,35.00
340,05/22/2019,Schuyler,29.0,45.0,510.0, 
341,08/20/2019,Schuyler,283.0,120.0,31125.0,52.00
342,11/27/2019,Schuyler,42.0,645.0,6915.0,35.00
343,11/27/2019,Scott,4.0,165.0,660.0,35.00
344,06/16/2019,Shelby,225.0,525.0,10995.0,52.00
345,11/27/2019,Shelby,422.0,270.0,36585.0,35.00
346,05/21/2019,St. Clair,71.0,825.0,17220.0,56.00
347,06/01/2019,St. Clair,18.0,900.0,9645.0,61.00
348,06/12/2019,St. Clair,74.0,975.0,10500.0, 
349,06/21/2019,St. Clair,4160.0,435.0,236295.0,52.00
350,07/10/2019,St. Clair,1543.0,840.0,172215.0,61.00
351,07/17/2019,St. Clair,306.0,615.0,14775.0,56.00
352,08/17/2019,St. Clair,113.0,1035.0,26355.0,61.00
353,11/26/2019,St. Clair,610.0,1140.0,60720.0,56.00
354,07/03/2019,Stark,74.0,105.0,5070.0,52.00
355,11/27/2019,Stark,175.0,990.0,53475.0,35.00
356,01/29/2019,Stephenson,58.0,15.0,870.0, 
357,05/24/2019,Stephenson,9.0,240.0,735.0,52.00
358,06/30/2019,Stephenson,309.0,225.0,25260.0,55.00
359,09/03/2019,Stephenson,801.0,585.0,38355.0,52.00
360,09/10/2019,Stephenson,57.0,3435.0,13230.0,61.00
361,01/29/2019,Tazewell,514.0,765.0,16680.0, 
362,03/14/2019,Tazewell,540.0,585.0,44190.0,52.00
363,05/22/2019,Tazewell,17.0,540.0,5745.0,52.00
364,05/24/2019,Tazewell,274.0,1215.0,31125.0,52.00
365,05/25/2019,Tazewell,110.0,1095.0,13680.0, 
366,05/28/2019,Tazewell,87.0,1050.0,6465.0,52.00
367,06/15/2019,Tazewell,1311.0,1170.0,129300.0, 
368,06/30/2019,Tazewell,7.0,225.0,1035.0,52.00
369,08/20/2019,Tazewell,673.0,465.0,86640.0,52.00
370,09/27/2019,Tazewell,1699.0,600.0,168690.0,52.00
371,09/29/2019,Tazewell,58.0,1170.0,12105.0,52.00
372,11/27/2019,Tazewell,321.0,675.0,64305.0,35.00
373,04/11/2019,Union,4.0,120.0,375.0,35.00
374,05/21/2019,Union,22.0,225.0,4950.0,52.00
375,06/16/2019,Union,76.0,90.0,5760.0,52.00
376,05/16/2019,Vermilion,268.0,615.0,32550.0,52.00
377,05/23/2019,Vermilion,4844.0,990.0,1840170.0,61.00
378,05/26/2019,Vermilion,1349.0,1005.0,282210.0,52.00
379,05/28/2019,Vermilion,274.0,1200.0,42720.0,52.00
380,06/15/2019,Vermilion,3733.0,750.0,125280.0,52.00
381,06/23/2019,Vermilion,195.0,1785.0,7455.0,52.00
382,06/30/2019,Vermilion,2338.0,975.0,573900.0,52.00
383,08/18/2019,Vermilion,692.0,390.0,75795.0,52.00
384,08/20/2019,Vermilion,698.0,615.0,152550.0,52.00
385,11/27/2019,Vermilion,277.0,990.0,44460.0,35.00
386,01/08/2019,Wabash,4.0,15.0,60.0,35.00
387,03/09/2019,Wabash,8.0,225.0,885.0,45.00
388,08/20/2019,Wabash,1.0,1920.0,1920.0,52.00
389,01/29/2019,Warren,1.0,1215.0,1215.0, 
390,05/28/2019,Warren,1.0,435.0,435.0,56.00
391,06/30/2019,Warren,33.0,330.0,6270.0,65.00
392,08/20/2019,Warren,141.0,360.0,21750.0,56.00
393,02/07/2019,White,3.0,165.0,345.0,52.00
394,03/14/2019,White,3.0,30.0,75.0,43.00
395,04/11/2019,White,6.0,150.0,720.0,36.00
396,06/05/2019,White,6.0,15.0,90.0,61.00
397,08/06/2019,White,24.0,135.0,1950.0,52.00
398,08/18/2019,White,39.0,150.0,3180.0,56.00
399,08/20/2019,White,2.0,30.0,60.0,61.00
400,02/24/2019,Whiteside,84.0,570.0,22275.0,38.00
401,05/16/2019,Whiteside,10.0,15.0,150.0,52.00
402,05/21/2019,Whiteside,8.0,60.0,390.0,52.00
403,01/18/2019,Will,3.0,450.0,630.0, 
404,01/29/2019,Will,14.0,1290.0,3195.0, 
405,02/24/2019,Will,3816.0,1035.0,774525.0,56.00
406,05/16/2019,Will,674.0,1125.0,57225.0,55.00
407,05/27/2019,Will,706.0,765.0,71130.0,50.00
408,06/26/2019,Will,478.0,735.0,21540.0,55.00
409,06/30/2019,Will,16079.0,810.0,1478745.0,52.00
410,07/02/2019,Will,202.0,900.0,56850.0,55.00
411,08/17/2019,Will,203.0,660.0,58770.0,65.00
412,08/18/2019,Will,3870.0,885.0,511365.0,55.00
413,09/27/2019,Will,505.0,750.0,69780.0,50.00
414,10/21/2019,Will,1418.0,525.0,227625.0,48.00
415,01/30/2019,Williamson,6525.0,600.0,1037250.0, 
416,02/24/2019,Williamson,56.0,675.0,14085.0,35.00
417,03/09/2019,Williamson,57.0,510.0,10380.0,35.00
418,03/14/2019,Williamson,2296.0,480.0,315930.0,42.00
419,04/11/2019,Williamson,525.0,150.0,10965.0,35.00
420,05/26/2019,Williamson,621.0,360.0,75450.0,56.00
421,05/29/2019,Williamson,7.0,750.0,1380.0,52.00
422,06/21/2019,Williamson,6568.0,255.0,652800.0,65.00
423,11/26/2019,Williamson,6.0,735.0,825.0,35.00
424,01/29/2019,Winnebago,114.0,435.0,9015.0, 
425,02/24/2019,Winnebago,855.0,645.0,102660.0,50.00
426,06/30/2019,Winnebago,8795.0,450.0,1182615.0,55.00
427,07/02/2019,Winnebago,245.0,840.0,74610.0,55.00
428,07/20/2019,Winnebago,7737.0,780.0,533775.0,50.00
429,09/03/2019,Winnebago,736.0,975.0,176025.0,46.00
430,11/27/2019,Winnebago,627.0,450.0,113595.0,51.00
431,06/25/2019,Woodford,10.0,15.0,150.0,52.00
432,06/30/2019,Woodford,35.0,345.0,7380.0,52.00
433,08/20/2019,Woodford,70.0,435.0,9240.0,52.00
434,11/27/2019,Woodford,720.0,1050.0,35205.0,35.00
