,date,county,max_num_people_out,duration,customer_mins,wind_speed_mph
0,05/14/2018,Adams,34.0,525.0,2475.0,52.00
1,06/14/2018,Adams,495.0,315.0,31080.0,56.00
2,06/28/2018,Adams,414.0,285.0,50415.0,52.00
3,07/19/2018,Adams,17.0,675.0,915.0,56.00
4,04/03/2018,Alexander,3.0,120.0,360.0,39.00
5,04/12/2018,Alexander,2.0,45.0,90.0,35.00
6,06/28/2018,Alexander,6.0,585.0,660.0,50.00
7,08/15/2018,Alexander,495.0,30.0,7440.0,56.00
8,06/28/2018,Bond,403.0,60.0,12870.0,56.00
9,01/01/2018,Boone,70.0,135.0,1170.0, 
10,06/26/2018,Boone,288.0,180.0,13200.0,55.00
11,10/20/2018,Boone,39.0,255.0,8700.0,51.00
12,06/10/2018,Bureau,572.0,2055.0,79905.0,65.00
13,06/19/2018,Bureau,53.0,765.0,4560.0,52.00
14,09/25/2018,Bureau,50.0,105.0,4695.0,60.00
15,05/14/2018,Calhoun,30.0,150.0,2160.0,52.00
16,07/05/2018,Calhoun,78.0,75.0,5805.0,56.00
17,07/19/2018,Carroll,44.0,270.0,5445.0,52.00
18,09/25/2018,Carroll,927.0,90.0,48195.0,85.00
19,06/09/2018,Cass,6.0,30.0,180.0,61.00
20,06/28/2018,Cass,45.0,750.0,11820.0,52.00
21,12/01/2018,Cass,1631.0,120.0,74190.0, 
22,01/01/2018,Champaign,89.0,1275.0,23805.0, 
23,05/09/2018,Champaign,253.0,1185.0,42420.0,61.00
24,05/31/2018,Champaign,4148.0,675.0,191370.0,52.00
25,06/10/2018,Champaign,4255.0,1110.0,910470.0, 
26,06/26/2018,Champaign,67.0,450.0,8070.0, 
27,08/17/2018,Champaign,677.0,930.0,166275.0,52.00
28,10/20/2018,Champaign,5636.0,480.0,560610.0,51.00
29,05/15/2018,Christian,11.0,135.0,1425.0, 
30,06/28/2018,Christian,14.0,90.0,1200.0,52.00
31,12/01/2018,Christian,2116.0,75.0,54540.0, 
32,05/31/2018,Clay,631.0,390.0,188580.0,61.00
33,06/01/2018,Clay,431.0,690.0,161595.0,61.00
34,06/28/2018,Clay,5.0,225.0,630.0,52.00
35,06/28/2018,Clinton,951.0,90.0,21930.0,56.00
36,07/14/2018,Clinton,140.0,660.0,9525.0,56.00
37,05/15/2018,Coles,9.0,105.0,780.0,52.00
38,10/20/2018,Coles,501.0,210.0,21735.0,50.00
39,05/02/2018,Cook,6645.0,915.0,617685.0,70.00
40,05/09/2018,Cook,1788.0,810.0,269610.0,60.00
41,07/05/2018,Cook,8454.0,1275.0,2484765.0,55.00
42,08/28/2018,Cook,2256.0,915.0,540795.0,50.00
43,09/01/2018,Cook,3368.0,735.0,644835.0,60.00
44,09/03/2018,Cook,11366.0,825.0,1276500.0, 
45,09/25/2018,Cook,7942.0,915.0,530925.0,50.00
46,10/20/2018,Cook,12824.0,990.0,2556480.0,53.00
47,05/31/2018,Crawford,3644.0,480.0,786525.0,61.00
48,06/10/2018,Cumberland,293.0,165.0,39435.0,61.00
49,05/31/2018,De Witt,474.0,495.0,58080.0,61.00
50,06/10/2018,De Witt,45.0,315.0,3525.0,52.00
51,07/01/2018,De Witt,5.0,90.0,375.0,52.00
52,10/06/2018,De Witt,1537.0,510.0,123195.0,52.00
53,10/20/2018,De Witt,1159.0,345.0,137820.0,50.00
54,06/10/2018,Edgar,160.0,495.0,16815.0,52.00
55,10/20/2018,Edgar,29.0,135.0,1755.0,50.00
56,01/16/2018,Edwards,2.0,15.0,30.0, 
57,05/10/2018,Edwards,3.0,75.0,225.0,52.00
58,05/31/2018,Edwards,14.0,450.0,3150.0,52.00
59,06/01/2018,Edwards,572.0,795.0,54945.0,52.00
60,06/12/2018,Edwards,12.0,1185.0,1500.0,52.00
61,10/20/2018,Edwards,24.0,135.0,3225.0,36.00
62,04/03/2018,Effingham,27.0,540.0,3975.0, 
63,05/31/2018,Effingham,160.0,540.0,12090.0,61.00
64,06/28/2018,Effingham,72.0,315.0,4485.0,52.00
65,07/14/2018,Effingham,668.0,510.0,68160.0,52.00
66,10/20/2018,Effingham,105.0,240.0,23295.0,50.00
67,04/03/2018,Fayette,538.0,585.0,70350.0, 
68,05/31/2018,Fayette,62.0,225.0,3120.0,56.00
69,06/28/2018,Fayette,41.0,60.0,1440.0,56.00
70,01/01/2018,Ford,36.0,690.0,8745.0, 
71,01/02/2018,Ford,31.0,3375.0,3825.0, 
72,05/13/2018,Ford,8.0,15.0,120.0,55.00
73,06/10/2018,Ford,345.0,1155.0,80550.0,50.00
74,07/14/2018,Ford,21.0,390.0,3225.0,55.00
75,08/06/2018,Ford,11.0,300.0,990.0,65.00
76,12/27/2018,Ford,30.0,240.0,3225.0,43.00
77,01/01/2018,Franklin,34.0,360.0,3300.0, 
78,01/16/2018,Franklin,376.0,930.0,63840.0, 
79,01/22/2018,Franklin,249.0,615.0,25020.0,35.00
80,02/15/2018,Franklin,4.0,120.0,300.0,39.00
81,05/31/2018,Franklin,1473.0,990.0,279645.0,56.00
82,06/26/2018,Franklin,843.0,1110.0,142245.0,56.00
83,06/28/2018,Franklin,110.0,480.0,11070.0,65.00
84,11/25/2018,Franklin,27.0,375.0,3690.0,39.00
85,12/27/2018,Franklin,80.0,345.0,10260.0,35.00
86,06/10/2018,Fulton,132.0,135.0,15480.0,52.00
87,06/19/2018,Fulton,64.0,45.0,1905.0,52.00
88,12/01/2018,Fulton,194.0,750.0,21360.0, 
89,01/16/2018,Gallatin,2.0,1680.0,3360.0, 
90,01/22/2018,Gallatin,11.0,435.01666666666665,1335.1833333333334,35.00
91,04/12/2018,Gallatin,355.0,210.0,13035.0,39.00
92,04/13/2018,Gallatin,3.0,465.0,585.0,35.00
93,05/20/2018,Gallatin,308.0,135.0,30045.0,70.00
94,06/26/2018,Gallatin,432.0,450.0,106110.0,56.00
95,06/28/2018,Gallatin,4.0,600.0,840.0,65.00
96,12/27/2018,Gallatin,1.0,30.0,30.0,37.00
97,05/15/2018,Greene,6.0,18300.0,18435.0, 
98,06/11/2018,Greene,769.0,90.0,44835.0,52.00
99,01/01/2018,Grundy,12.0,60.0,240.0, 
100,01/22/2018,Hamilton,16.0,75.0,840.0,35.00
101,02/15/2018,Hamilton,4.0,15.0,60.0,39.00
102,05/31/2018,Hamilton,52.0,180.0,5520.0,56.00
103,06/26/2018,Hamilton,100.0,255.0,15735.0,52.00
104,11/25/2018,Hamilton,1.0,120.0,120.0,30.00
105,06/14/2018,Hancock,104.0,225.0,9840.0,52.00
106,06/28/2018,Hancock,4062.0,315.0,313230.0,56.00
107,07/19/2018,Hancock,6.0,180.0,735.0,60.00
108,08/28/2018,Hancock,1.0,30.0,30.0,52.00
109,01/01/2018,Hardin,2.0,30.0,45.0, 
110,01/22/2018,Hardin,12.0,30.0,195.0,35.00
111,02/15/2018,Hardin,6.0,15.0,90.0,39.00
112,04/12/2018,Hardin,1.0,9645.0,9645.0,39.00
113,06/26/2018,Hardin,275.0,525.0,31155.0,56.00
114,06/28/2018,Henderson,25.0,270.0,6150.0,56.00
115,06/10/2018,Henry,107.0,1740.0,18360.0,52.00
116,06/19/2018,Henry,47.0,270.0,6105.0,56.00
117,06/26/2018,Henry,16.0,1185.0,4320.0, 
118,08/28/2018,Henry,160.0,570.0,13995.0,61.00
119,01/01/2018,Iroquois,3.0,2655.0,2925.0, 
120,05/09/2018,Iroquois,35.0,510.0,5445.0,60.00
121,06/10/2018,Iroquois,890.0,705.0,77775.0,55.00
122,07/14/2018,Iroquois,30.0,1035.0,6930.0,55.00
123,10/20/2018,Iroquois,745.0,1200.0,111150.0,50.00
124,01/01/2018,Jackson,1.0,1545.0,1545.0, 
125,01/16/2018,Jackson,1.0,4065.0,4065.0, 
126,01/22/2018,Jackson,4.0,585.0,780.0,45.00
127,02/20/2018,Jackson,5.0,195.0,645.0,45.00
128,03/06/2018,Jackson,9.0,150.0,1260.0,35.00
129,04/03/2018,Jackson,1.0,2985.0,2985.0,40.00
130,04/12/2018,Jackson,22.0,615.0,2010.0,44.00
131,04/13/2018,Jackson,202.0,765.0,28230.0,47.00
132,05/31/2018,Jackson,1474.0,510.0,480900.0,56.00
133,06/12/2018,Jackson,342.0,300.0,25380.0,52.00
134,06/26/2018,Jackson,664.0,540.0,129555.0,52.00
135,06/28/2018,Jackson,13.0,885.0,1185.0,65.00
136,11/25/2018,Jackson,22.0,450.0,6930.0,39.00
137,12/27/2018,Jackson,7.0,135.0,465.0,44.00
138,05/31/2018,Jasper,301.0,435.0,45360.0,61.00
139,06/01/2018,Jasper,11.0,465.0,1680.0,52.00
140,01/01/2018,Jefferson,25.0,1335.0,4575.0, 
141,01/16/2018,Jefferson,4.0,1155.0,1380.0, 
142,01/22/2018,Jefferson,624.0,765.0,40290.0,39.00
143,02/15/2018,Jefferson,19.0,360.0,2475.0,36.00
144,02/20/2018,Jefferson,124.0,585.0,19860.0,41.00
145,05/31/2018,Jefferson,2010.0,660.0,461760.0,68.00
146,06/02/2018,Jefferson,662.0,1230.0,24660.0,56.00
147,06/15/2018,Jefferson,4081.0,1260.0,1428705.0,61.00
148,06/28/2018,Jefferson,4503.0,705.0,110730.0,56.00
149,07/05/2018,Jefferson,28.0,510.0,2805.0,52.00
150,11/25/2018,Jefferson,77.0,360.0,8070.0,35.00
151,12/27/2018,Jefferson,1303.0,1245.0,183810.0,35.00
152,06/28/2018,Jersey,1751.0,165.0,124695.0,56.00
153,01/01/2018,Johnson,4.0,645.0,1335.0, 
154,01/16/2018,Johnson,7.0,480.0,1665.0, 
155,01/22/2018,Johnson,186.0,210.0,11700.0,35.00
156,03/06/2018,Johnson,8.0,15.0,120.0,35.00
157,04/12/2018,Johnson,46.0,180.0,8265.0,35.00
158,11/25/2018,Johnson,22.0,360.0,6390.0,35.00
159,12/27/2018,Johnson,9.0,90.0,540.0,35.00
160,01/01/2018,Kane,107.0,915.0,18900.0, 
161,06/26/2018,Kane,584.0,780.0,119340.0,55.00
162,08/01/2018,Kane,42.0,405.0,4635.0,55.00
163,08/28/2018,Kane,45.0,945.0,16575.0,50.00
164,09/25/2018,Kane,2504.0,360.0,96660.0,55.00
165,10/20/2018,Kane,3166.0,1155.0,339000.0,50.00
166,01/01/2018,Kankakee,76.0,300.0,4650.0, 
167,05/02/2018,Kankakee,1080.0,1095.0,20085.0,65.00
168,05/09/2018,Kankakee,557.0,405.0,31935.0,56.00
169,05/13/2018,Kankakee,27.0,75.0,1245.0,55.00
170,01/01/2018,Kendall,25.0,2055.0166666666664,3465.0166666666664, 
171,05/02/2018,Kendall,294.0,705.0,54375.0,50.00
172,06/10/2018,Knox,715.0,1500.0,79335.0,52.00
173,06/19/2018,Knox,16.0,690.0,3720.0,52.00
174,06/20/2018,Knox,129.0,300.0,7710.0,52.00
175,02/20/2018,Lake,636.0,795.0,42900.0,55.00
176,07/01/2018,Lake,8993.0,945.0,553650.0,57.00
177,09/25/2018,Lake,2657.0,780.0,93585.0,55.00
178,05/31/2018,Lawrence,253.0,585.0,100680.0,61.00
179,06/11/2018,Lawrence,5.0,1020.0,1440.0,52.00
180,01/01/2018,Lee,732.0,525.0,13350.0, 
181,04/14/2018,Lee,133.0,705.0,34425.0,39.00
182,05/14/2018,Lee,12.0,255.0,765.0,55.00
183,09/25/2018,Lee,194.0,75.0,10545.0,50.00
184,01/01/2018,Livingston,192.0,735.0,48360.0, 
185,05/09/2018,Logan,43.0,45.0,885.0,52.00
186,06/28/2018,Logan,195.0,570.0,108240.0,52.00
187,08/07/2018,Logan,671.0,630.0,100680.0,61.00
188,12/01/2018,Logan,4.0,195.0,330.0,52.00
189,05/09/2018,Macon,5.0,105.0,390.0,52.00
190,06/10/2018,Macon,319.0,915.0,31155.0,52.00
191,06/19/2018,Macon,177.0,750.0,11760.0,52.00
