,date,county,max_num_people_out,duration,customer_mins,wind_speed_mph
226,06/17/2022,Madison,11430.0,870.0,4900695.0,61.00
227,08/03/2022,Madison,5669.0,660.0,488070.0,61.00
228,05/15/2022,Marion,3.0,120.0,345.0, 
229,05/19/2022,Marion,910.0,510.0,54915.0,56.00
230,06/17/2022,Marion,3683.0,990.0,2306085.0,61.00
231,07/24/2022,Marion,121.0,300.0,8040.0,61.00
232,08/29/2022,Marshall,67.0,465.0,9885.0,52.00
233,09/18/2022,Marshall,3.0,375.0,1065.0,52.00
234,12/23/2022,Marshall,10.0,960.0,3900.0, 
235,03/05/2022,Mason,50.0,150.0,7335.0,52.00
236,06/17/2022,Mason,436.0,660.0,113580.0,52.00
237,08/01/2022,Mason,11.0,165.0,720.0, 
238,12/23/2022,Mason,1.0,120.0,120.0, 
239,03/30/2022,Massac,1.0,60.0,60.0,39.00
240,04/11/2022,Massac,1.0,5310.0,5310.0,35.00
241,06/17/2022,Massac,0.0,15.0,0.0,52.00
242,05/13/2022,McDonough,6.0,150.0,300.0, 
243,05/31/2022,McDonough,15.0,90.0,1125.0, 
244,06/12/2022,McDonough,305.0,195.0,44055.0,65.00
245,07/08/2022,McDonough,13.0,105.0,645.0, 
246,08/01/2022,McDonough,115.0,210.0,21345.0,52.00
247,01/25/2022,McHenry,4.0,60.0,180.0, 
248,03/05/2022,McHenry,4.0,1575.0,6300.0,57.00
249,04/14/2022,McHenry,1538.0,975.0,174825.0,52.00
250,06/13/2022,McHenry,183.0,270.0,6765.0,55.00
251,07/04/2022,McHenry,30.0,465.0,7125.0,59.00
252,07/05/2022,McHenry,6074.0,1320.0,2971665.0,50.00
253,07/22/2022,McHenry,59.0,1605.0,11415.0,60.00
254,08/28/2022,McHenry,877.0,315.0,36315.0,50.00
255,10/12/2022,McHenry,526.0,1080.0,22380.0,50.00
256,11/05/2022,McHenry,2056.0,690.0,408660.0,50.00
257,12/22/2022,McHenry,37.0,1410.0,7620.0, 
258,03/05/2022,McLean,29.0,390.0,4380.0,53.00
259,04/30/2022,McLean,1228.0,315.0,250755.0,58.00
260,07/04/2022,McLean,169.0,525.0,20085.0,52.00
261,07/23/2022,McLean,557.0,360.0,119775.0,52.00
262,08/02/2022,McLean,41.0,555.0,11670.0,52.00
263,11/05/2022,McLean,91.0,555.0,20205.0,52.00
264,12/23/2022,McLean,337.0,975.0,87165.0, 
265,12/23/2022,Menard,2.0,45.0,60.0, 
266,03/05/2022,Mercer,3.0,15.0,45.0,52.00
267,06/25/2022,Mercer,406.0,690.0,21180.0,52.00
268,08/20/2022,Mercer,180.0,495.0,34680.0, 
269,03/05/2022,Montgomery,7.0,255.0,240.0, 
270,06/17/2022,Montgomery,3049.0,825.0,1723860.0,61.00
271,08/03/2022,Montgomery,80.0,240.0,5880.0,61.00
272,03/05/2022,Morgan,16.0,450.0,1740.0,52.00
273,05/25/2022,Morgan,15.0,15.0,225.0,52.00
274,06/12/2022,Morgan,63.0,300.0,13050.0,65.00
275,06/17/2022,Morgan,46.0,915.0,24360.0,61.00
276,09/19/2022,Morgan,1661.0,915.0,784650.0,61.00
277,12/23/2022,Morgan,11.0,945.0,1545.0, 
278,03/05/2022,Moultrie,32.0,60.0,525.0,51.00
279,08/02/2022,Moultrie,261.0,435.0,19575.0,52.00
280,08/29/2022,Moultrie,1.0,345.0,345.0,61.00
281,12/23/2022,Moultrie,517.0,300.0,28890.0, 
282,05/26/2022,Ogle,13.0,915.0,4350.0, 
283,07/23/2022,Ogle,1470.0,705.0,236460.0,50.00
284,08/28/2022,Ogle,79.0,300.0,11730.0,50.00
285,11/05/2022,Ogle,150.0,345.0,27270.0,55.00
286,12/22/2022,Ogle,12.0,15.0,180.0, 
287,06/25/2022,Peoria,948.0,960.0,276675.0,52.00
288,09/18/2022,Peoria,43.0,780.0,11865.0,52.00
289,11/05/2022,Peoria,892.0,1230.0,236775.0,51.00
290,12/23/2022,Peoria,75.0,1050.0,30915.0, 
291,02/16/2022,Perry,210.0,225.0,30690.0,39.00
292,03/30/2022,Perry,178.0,525.0,20085.0,39.00
293,04/10/2022,Perry,106.0,60.0,5475.0,39.00
294,04/30/2022,Perry,68.0,165.0,10785.0,61.00
295,05/19/2022,Perry,8.0,30.0,225.0,63.00
296,05/21/2022,Perry,249.0,1320.0,49920.0,61.00
297,06/17/2022,Perry,142.0,690.0,41100.0,56.00
298,11/05/2022,Perry,146.0,810.0,44520.0,39.00
299,12/22/2022,Perry,4.0,120.0,330.0, 
300,08/01/2022,Piatt,1989.0,420.0,179295.0,52.00
301,08/29/2022,Piatt,541.0,645.0,86655.0,52.00
302,12/23/2022,Piatt,80.0,465.0,1770.0, 
303,07/08/2022,Pope,26.0,390.0,2505.0,60.00
304,11/05/2022,Pope,108.0,435.0,17205.0,39.00
305,03/30/2022,Pulaski,58.0,45.0,1845.0,39.00
306,12/22/2022,Pulaski,1.0,15.0,15.0, 
307,07/04/2022,Putnam,158.0,225.0,13395.0,56.00
308,08/29/2022,Putnam,277.0,990.0,23670.0,56.00
309,04/30/2022,Randolph,1.0,105.0,105.0,52.00
310,05/19/2022,Randolph,3592.0,315.0,208875.0,61.00
311,06/17/2022,Randolph,252.0,720.0,40710.0,56.00
312,07/08/2022,Randolph,2.0,495.0,660.0,56.00
313,06/17/2022,Richland,2305.0,735.0,492195.0, 
314,08/01/2022,Richland,3479.0,120.0,324225.0,52.00
315,12/23/2022,Richland,425.0,450.0,73065.0, 
316,03/05/2022,Rock Island,2.0,420.0,450.0,56.00
317,03/25/2022,Rock Island,1769.0,285.0,128160.0,50.00
318,06/21/2022,Rock Island,91.0,960.0,5295.0,52.00
319,06/25/2022,Rock Island,583.0,1215.0,90645.0,52.00
320,07/05/2022,Rock Island,52.0,555.0,10500.0,50.00
321,09/18/2022,Rock Island,278.0,600.0,60150.0,61.00
322,11/05/2022,Rock Island,551.0,825.0,231720.0,56.00
323,03/30/2022,Saline,47.0,390.0,7140.0,39.00
324,06/17/2022,Saline,562.0,1140.0,181875.0,56.00
325,11/05/2022,Saline,167.0,675.0,24660.0,42.00
326,03/05/2022,Sangamon,19.0,345.0,3495.0,52.00
327,04/24/2022,Sangamon,75.0,465.0,24105.0,52.00
328,05/25/2022,Sangamon,679.0,300.0,15675.0,52.00
329,06/17/2022,Sangamon,1858.0,1125.0,572070.0,52.00
330,08/02/2022,Sangamon,850.0,855.0,371220.0,52.00
331,08/29/2022,Sangamon,471.0,390.0,9660.0,52.00
332,09/19/2022,Sangamon,1047.0,1800.0,132645.0,52.00
333,12/23/2022,Sangamon,1689.0,840.0,119565.0, 
334,06/17/2022,Schuyler,74.0,660.0,15090.0,61.00
335,12/23/2022,Schuyler,64.0,450.0,9690.0, 
336,06/17/2022,Scott,1208.0,810.0,313995.0,61.00
337,06/17/2022,Shelby,2653.0,735.0,693600.0,61.00
338,07/08/2022,Shelby,103.0,450.0,10365.0,52.00
339,12/23/2022,Shelby,25.0,285.0,2745.0, 
340,05/19/2022,St. Clair,4550.0,600.0,347310.0,61.00
341,05/25/2022,St. Clair,2622.0,1065.0,281850.0,56.00
342,06/17/2022,St. Clair,3590.0,1245.0,1979655.0,61.00
343,07/08/2022,St. Clair,13.0,495.0,840.0,56.00
344,08/03/2022,St. Clair,158.0,705.0,17940.0,54.00
345,12/23/2022,Stark,2083.0,1005.0,456045.0, 
346,03/05/2022,Stephenson,26.0,735.0,3930.0,59.00
347,05/25/2022,Stephenson,997.0,510.0,62520.0, 
348,07/04/2022,Stephenson,73.0,165.0,7320.0,60.00
349,07/05/2022,Stephenson,652.0,990.0,63570.0,52.00
350,08/03/2022,Stephenson,292.0,360.0,42660.0,56.00
351,08/28/2022,Stephenson,146.0,165.0,15555.0,56.00
352,11/05/2022,Stephenson,142.0,600.0,34260.0,56.00
353,03/05/2022,Tazewell,9.0,345.0,2565.0,52.00
354,06/25/2022,Tazewell,282.0,1050.0,41160.0,52.00
355,08/01/2022,Tazewell,1994.0,810.0,442320.0,52.00
356,08/02/2022,Tazewell,1575.0,1200.0,451530.0,52.00
357,08/20/2022,Tazewell,182.0,810.0,31230.0,52.00
358,09/18/2022,Tazewell,122.0,645.0,5475.0,52.00
359,12/23/2022,Tazewell,168.0,990.0,59430.0, 
360,02/16/2022,Union,3.0,255.0,285.0,35.00
361,03/30/2022,Union,1567.0,735.0,45705.0,39.00
362,04/23/2022,Union,0.0,15.0,0.0,39.00
363,06/17/2022,Union,1930.0,420.0,226590.0,52.00
364,11/05/2022,Union,4.0,585.0,1350.0,37.00
365,03/06/2022,Vermilion,24.0,900.0,6300.0,56.00
366,06/12/2022,Vermilion,62.0,345.0,11205.0,52.00
367,07/04/2022,Vermilion,14.0,135.0,300.0,52.00
368,08/01/2022,Vermilion,162.0,675.0,30945.0,52.00
369,08/03/2022,Vermilion,14.0,120.0,840.0,52.00
370,08/29/2022,Vermilion,191.0,960.0,42165.0,61.00
371,11/05/2022,Vermilion,1172.0,900.0,173895.0,52.00
372,12/23/2022,Vermilion,8.0,915.0,2745.0, 
373,06/17/2022,Wabash,139.0,630.0,46020.0,56.00
374,11/05/2022,Wabash,1.0,45.0,30.0,36.00
375,12/22/2022,Wabash,1.0,15.0,15.0, 
376,05/13/2022,Warren,826.0,195.0,61920.0, 
377,05/19/2022,Washington,297.0,225.0,9465.0,61.00
378,06/17/2022,Washington,209.0,705.0,86385.0,61.00
379,03/30/2022,Wayne,54.0,90.0,3450.0,39.00
380,06/17/2022,Wayne,4138.0,750.0,624510.0,56.00
381,11/05/2022,Wayne,55.0,3060.0,9705.0,36.00
382,12/22/2022,Wayne,1.0,15.0,15.0, 
383,03/30/2022,White,125.0,120.0,4545.0,39.00
384,05/21/2022,White,82.0,600.0,4545.0,53.00
385,06/17/2022,White,142.0,645.0,25530.0,51.00
386,07/27/2022,White,57.0,285.0,7500.0,56.00
387,11/05/2022,White,19.0,510.0,4560.0,36.00
388,04/30/2022,Whiteside,211.0,45.0,6750.0,51.00
389,07/05/2022,Whiteside,5.0,570.0,1665.0,52.00
390,11/05/2022,Whiteside,1304.0,900.0,96765.0,56.00
391,03/25/2022,Will,500.0,1020.0,60030.0,50.00
392,04/13/2022,Will,1038.0,1035.0,47535.0,60.00
393,04/30/2022,Will,917.0,645.0,30510.0,65.00
394,07/23/2022,Will,5601.0,1155.0,1341210.0, 
395,08/03/2022,Will,4215.0,810.0,659595.0,65.00
396,08/29/2022,Will,1822.0,930.0,404055.0,55.00
397,11/05/2022,Will,4166.0,1125.0,1462185.0,65.00
398,03/30/2022,Williamson,99.0,510.0,11025.0,39.00
399,04/10/2022,Williamson,7.0,15.0,105.0,35.00
400,04/23/2022,Williamson,5.0,255.0,810.0,36.00
401,07/17/2022,Williamson,53.0,375.0,5730.0,56.00
402,07/27/2022,Williamson,233.0,780.0,36825.0,65.00
403,11/05/2022,Williamson,140.0,900.0,31320.0,41.00
404,12/22/2022,Williamson,658.0,105.0,28590.0, 
405,01/25/2022,Winnebago,233.0,210.0,7785.0, 
406,03/05/2022,Winnebago,4.0,195.0,780.0,60.00
407,03/25/2022,Winnebago,442.0,390.0,53040.0,50.00
408,04/30/2022,Winnebago,1044.0,660.0,52020.0,70.00
409,07/04/2022,Winnebago,99.0,360.0,14565.0,50.00
410,07/05/2022,Winnebago,917.0,1170.0,245685.0,50.00
411,08/28/2022,Winnebago,664.0,420.0,93960.0,60.00
412,09/20/2022,Winnebago,682.0,570.0,42495.0,55.00
413,11/05/2022,Winnebago,643.0,1095.0,160050.0,51.00
414,12/22/2022,Winnebago,68.0,630.0,5985.0, 
415,06/16/2022,Woodford,2930.0,840.0,373875.0,52.00
416,06/25/2022,Woodford,57.0,420.0,5415.0,61.00
417,07/23/2022,Woodford,362.0,435.0,52185.0,52.00
418,12/23/2022,Woodford,36.0,825.0,7830.0, 
