"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM","EQD"
"99725599999","2022-01-01T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0053,1","+0053,1","10021,1","3,1,009,1,+999,9","5,99,0041,1,999","SYN074CMTI2 46/// /0305 10053 20053 40021 53009 90000 333 91208 555 11005 22005=",
"99725599999","2022-01-01T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0054,1","+0054,1","10028,1","3,1,014,1,+999,9","5,99,0041,1,999","SYN074CMTI2 46/// /3505 10054 20054 40028 53014 90100 333 91208 555 11005 22006=",
"99725599999","2022-01-01T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0050,1","+0050,1","10028,1","1,1,016,1,+999,9","5,99,0036,1,999","SYN074CMTI2 46/// /3305 10050 20050 40028 51016 90200 333 91207 555 11005 22006=",
"99725599999","2022-01-01T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0049,1","+0049,1","10027,1","1,1,006,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /3310 10049 20049 40027 51006 90300 333 91216 555 11010 22011=",
"99725599999","2022-01-01T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0045,1","+0045,1","10038,1","3,1,010,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /3308 10045 20045 40038 53010 90400 333 91214 555 11008 22009=",
"99725599999","2022-01-01T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0041,1","+0041,1","10045,1","3,1,017,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /3410 10041 20041 40045 53017 90500 333 91214 555 11010 22011=",
"99725599999","2022-01-01T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0036,1","+0036,1","10048,1","1,1,021,1,+999,9","5,99,0103,1,999","SYN074CMTI2 46/// /3514 10036 20036 40048 51021 90600 333 91220 555 11014 22015=",
"99725599999","2022-01-01T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0035,1","+0035,1","10053,1","1,1,015,1,+999,9","5,99,0098,1,999","SYN074CMTI2 46/// /3512 10035 20035 40053 51015 90700 333 91219 555 11012 22013=",
"99725599999","2022-01-01T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0032,1","+0032,1","10060,1","3,1,015,1,+999,9","5,99,0093,1,999","SYN074CMTI2 46/// /3612 10032 20032 40060 53015 90800 333 91218 555 11011 22012=",
"99725599999","2022-01-01T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0032,1","+0032,1","10067,1","3,1,019,1,+999,9","5,99,0077,1,999","SYN074CMTI2 46/// /3511 10032 20032 40067 53019 90900 333 91215 555 11011 22012=",
"99725599999","2022-01-01T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0034,1","+0033,1","10064,1","9,9,011,1,+999,9","5,99,0093,1,999","SYN074CMTI2 46/// /3615 10034 20033 40064 50011 91000 333 91218 555 11015 22016=",
"99725599999","2022-01-01T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","360,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0031,1","+0023,1","10071,1","2,1,011,1,+999,9","5,99,0113,1,999","SYN074CMTI2 46/// /3617 10031 20023 40071 52011 91100 333 91222 555 11017 22018=",
"99725599999","2022-01-01T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0031,1","+0012,1","10076,1","3,1,009,1,+999,9","5,99,0118,1,999","SYN074CMTI2 46/// /0118 10031 20012 40076 53009 91200 333 91223 555 11018 22019=",
"99725599999","2022-01-01T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0025,1","+0007,1","10077,1","1,1,013,1,+999,9","5,99,0118,1,999","SYN074CMTI2 46/// /0117 10025 20007 40077 51013 91300 333 91223 555 11017 22019=",
"99725599999","2022-01-01T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0026,1","+0009,1","10094,1","3,1,023,1,+999,9","5,99,0103,1,999","SYN074CMTI2 46/// /0113 10026 20009 40094 53023 91400 333 91220 555 11013 22015=",
"99725599999","2022-01-01T15:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0021,1","+0002,1","10089,1","9,9,013,1,+999,9","5,99,0118,1,999","SYN074CMTI2 46/// /0119 10021 20002 40089 50013 91500 333 91223 555 11019 22020=",
"99725599999","2022-01-01T16:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0022,1","+0005,1","10094,1","1,1,017,1,+999,9","5,99,0113,1,999","SYN074CMTI2 46/// /0116 10022 20005 40094 51017 91600 333 91222 555 11016 22018=",
"99725599999","2022-01-01T17:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0018,1","+0002,1","10092,1","5,1,000,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0117 10018 20002 40092 55000 91700 333 91224 555 11017 22018=",
"99725599999","2022-01-01T18:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0016,1","+0003,1","10084,1","8,1,005,1,+999,9","5,99,0108,1,999","SYN074CMTI2 46/// /0215 10016 20003 40084 58005 91800 333 91221 555 11015 22016=",
"99725599999","2022-01-01T19:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0011,1","+0000,1","10071,1","8,1,023,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0215 10011 20000 40071 58023 91900 333 91224 555 11015 22016=",
"99725599999","2022-01-01T20:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0000,1","-0003,1","10070,1","6,1,022,1,+999,9","5,99,0113,1,999","SYN074CMTI2 46/// /0116 10000 21003 40070 56022 92000 333 91222 555 11016 22018=",
"99725599999","2022-01-01T21:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0001,1","-0001,1","10072,1","6,1,012,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0118 11001 21001 40072 56012 92100 333 91224 555 11018 22019=",
"99725599999","2022-01-01T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0006,1","-0006,1","10075,1","3,1,004,1,+999,9","5,99,0129,1,999","SYN074CMTI2 46/// /0319 11006 21006 40075 53004 92200 333 91225 555 11019 22020=",
"99725599999","2022-01-01T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0008,1","-0008,1","10083,1","3,1,013,1,+999,9","5,99,0139,1,999","SYN074CMTI2 46/// /0119 11008 21008 40083 53013 92300 333 91227 555 11019 22021=",
"99725599999","2022-01-02T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0008,1","-0008,1","10091,1","3,1,019,1,+999,9","5,99,0139,1,999","SYN074CMTI2 46/// /0219 11008 21008 40091 53019 90000 333 91227 555 11019 22020=",
"99725599999","2022-01-02T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0008,1","-0008,1","10093,1","1,1,018,1,+999,9","5,99,0139,1,999","SYN074CMTI2 46/// /0221 11008 21008 40093 51018 90100 333 91227 555 11021 22023=",
"99725599999","2022-01-02T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0008,1","-0009,1","10092,1","1,1,009,1,+999,9","5,99,0139,1,999","SYN074CMTI2 46/// /0120 11008 21009 40092 51009 90200 333 91227 555 11020 22022=",
"99725599999","2022-01-02T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0012,1","-0017,1","10095,1","3,1,004,1,+999,9","5,99,0134,1,999","SYN074CMTI2 46/// /0220 11012 21017 40095 53004 90300 333 91226 555 11020 22021=",
"99725599999","2022-01-02T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0012,1","-0017,1","10097,1","2,1,004,1,+999,9","5,99,0129,1,999","SYN074CMTI2 46/// /0317 11012 21017 40097 52004 90400 333 91225 555 11017 22018=",
"99725599999","2022-01-02T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","030,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0017,1","-0020,1","10102,1","3,1,010,1,+999,9","5,99,0129,1,999","SYN074CMTI2 46/// /0320 11017 21020 40102 53010 90500 333 91225 555 11020 22022=",
"99725599999","2022-01-02T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0016,1","-0023,1","10110,1","3,1,015,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0217 11016 21023 40110 53015 90600 333 91224 555 11017 22019=",
"99725599999","2022-01-02T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0016,1","-0026,1","10117,1","3,1,020,1,+999,9","5,99,0113,1,999","SYN074CMTI2 46/// /0215 11016 21026 40117 53020 90700 333 91222 555 11015 22016=",
"99725599999","2022-01-02T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0019,1","-0027,1","10125,1","2,1,023,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0116 11019 21027 40125 52023 90800 333 91224 555 11016 22018=",
"99725599999","2022-01-02T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0021,1","-0031,1","10130,1","1,1,020,1,+999,9","5,99,0124,1,999","SYN074CMTI2 46/// /0219 11021 21031 40130 51020 90900 333 91224 555 11019 22021=",
"99725599999","2022-01-02T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0022,1","-0040,1","10134,1","1,1,017,1,+999,9","5,99,0118,1,999","SYN074CMTI2 46/// /0218 11022 21040 40134 51017 91000 333 91223 555 11018 22020=",
"99725599999","2022-01-02T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0021,1","-0042,1","10140,1","3,1,015,1,+999,9","5,99,0098,1,999","SYN074CMTI2 46/// /0114 11021 21042 40140 53015 91100 333 91219 555 11014 22015=",
"99725599999","2022-01-02T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0018,1","-0041,1","10146,1","3,1,016,1,+999,9","5,99,0113,1,999","SYN074CMTI2 46/// /0117 11018 21041 40146 53016 91200 333 91222 555 11017 22019=",
"99725599999","2022-01-02T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0038,1","-0057,1","10154,1","3,1,020,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /3208 11038 21057 40154 53020 91300 333 91213 555 11008 22009=",
"99725599999","2022-01-02T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0056,1","-0070,1","10179,1","3,1,039,1,+999,9","5,99,0062,1,999","SYN074CMTI2 46/// /2808 11056 21070 40179 53039 91400 333 91212 555 11008 22009=",
"99725599999","2022-01-02T15:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0058,1","-0072,1","10187,1","2,1,041,1,+999,9","5,99,0062,1,999","SYN074CMTI2 46/// /3109 11058 21072 40187 52041 91500 333 91212 555 11009 22010=",
"99725599999","2022-01-02T16:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0056,1","-0072,1","10193,1","1,1,039,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /3010 11056 21072 40193 51039 91600 333 91214 555 11010 22011=",
"99725599999","2022-01-02T17:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0049,1","-0065,1","10191,1","1,1,012,1,+999,9","5,99,0057,1,999","SYN074CMTI2 46/// /2907 11049 21065 40191 51012 91700 333 91211 555 11007 22007=",
"99725599999","2022-01-02T18:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0035,1","-0051,1","10190,1","1,1,003,1,+999,9","5,99,0062,1,999","SYN074CMTI2 46/// /3209 11035 21051 40190 51003 91800 333 91212 555 11009 22010=",
"99725599999","2022-01-02T19:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","330,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0033,1","-0050,1","10193,1","5,1,000,1,+999,9","5,99,0108,1,999","SYN074CMTI2 46/// /3315 11033 21050 40193 55000 91900 333 91221 555 11015 22016=",
"99725599999","2022-01-02T20:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0028,1","-0046,1","10202,1","3,1,011,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /3311 11028 21046 40202 53011 92000 333 91216 555 11011 22012=",
"99725599999","2022-01-02T21:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0027,1","-0050,1","10214,1","3,1,024,1,+999,9","5,99,0062,1,999","SYN074CMTI2 46/// /3508 11027 21050 40214 53024 92100 333 91212 555 11008 22009=",
"99725599999","2022-01-02T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0029,1","-0061,1","10218,1","1,1,025,1,+999,9","5,99,0046,1,999","SYN074CMTI2 46/// /2906 11029 21061 40218 51025 92200 333 91209 555 11006 22007=",
"99725599999","2022-01-02T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0035,1","-0072,1","10222,1","1,1,020,1,+999,9","5,99,0046,1,999","SYN074CMTI2 46/// /3106 11035 21072 40222 51020 92300 333 91209 555 11006 22007=",
"99725599999","2022-01-03T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0041,1","-0076,1","10226,1","2,1,012,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /3003 11041 21076 40226 52012 90000 333 91206 555 11003 22003=",
"99725599999","2022-01-03T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0043,1","-0077,1","10234,1","3,1,016,1,+999,9","5,99,0046,1,999","SYN074CMTI2 46/// /3006 11043 21077 40234 53016 90100 333 91209 555 11006 22007=",
"99725599999","2022-01-03T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0050,1","-0083,1","10237,1","1,1,015,1,+999,9","5,99,0051,1,999","SYN074CMTI2 46/// /2806 11050 21083 40237 51015 90200 333 91210 555 11006 22007=",
"99725599999","2022-01-03T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0064,1","-0094,1","10241,1","1,1,015,1,+999,9","5,99,0051,1,999","SYN074CMTI2 46/// /2806 11064 21094 40241 51015 90300 333 91210 555 11006 22006=",
"99725599999","2022-01-03T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0074,1","-0099,1","10242,1","1,1,008,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /2703 11074 21099 40242 51008 90400 333 91206 555 11003 22003=",
"99725599999","2022-01-03T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0081,1","-0107,1","10241,1","1,1,004,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /2503 11081 21107 40241 51004 90500 333 91206 555 11003 22003=",
"99725599999","2022-01-03T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0091,1","-0114,1","10243,1","4,1,000,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /2804 11091 21114 40243 54000 90600 333 91206 555 11004 22004=",
"99725599999","2022-01-03T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0096,1","-0118,1","10246,1","3,1,004,1,+999,9","5,99,0036,1,999","SYN074CMTI2 46/// /2703 11096 21118 40246 53004 90700 333 91207 555 11003 22004=",
"99725599999","2022-01-03T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0100,1","-0123,1","10250,1","3,1,009,1,+999,9","5,99,0036,1,999","SYN074CMTI2 46/// /2804 11100 21123 40250 53009 90800 333 91207 555 11004 22004=",
"99725599999","2022-01-03T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0102,1","-0128,1","10255,1","3,1,012,1,+999,9","5,99,0041,1,999","SYN074CMTI2 46/// /2705 11102 21128 40255 53012 90900 333 91208 555 11005 22005=",
"99725599999","2022-01-03T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0104,1","-0130,1","10257,1","1,1,011,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /2805 11104 21130 40257 51011 91000 333 91206 555 11005 22005=",
"99725599999","2022-01-03T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0109,1","-0133,1","10257,1","1,1,007,1,+999,9","5,99,0031,1,999","SYN074CMTI2 46/// /2603 11109 21133 40257 51007 91100 333 91206 555 11003 22004=",
"99725599999","2022-01-03T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0113,1","-0137,1","10257,1","4,1,000,1,+999,9","5,99,0036,1,999","SYN074CMTI2 46/// /2605 11113 21137 40257 54000 91200 333 91207 555 11005 22005=",
"99725599999","2022-01-03T13:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0119,1","-0141,1","10261,1","3,1,004,1,+999,9","5,99,0041,1,999","SYN074CMTI2 46/// /2406 11119 21141 40261 53004 91300 333 91208 555 11006 22006=",
"99725599999","2022-01-03T14:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0116,1","-0135,1","10263,1","2,1,006,1,+999,9","5,99,0036,1,999","SYN074CMTI2 46/// /2305 11116 21135 40263 52006 91400 333 91207 555 11005 22006=",
"99725599999","2022-01-03T15:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0107,1","-0129,1","10267,1","2,1,010,1,+999,9","5,99,0051,1,999","SYN074CMTI2 46/// /2406 11107 21129 40267 52010 91500 333 91210 555 11006 22006=",
"99725599999","2022-01-03T16:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0099,1","-0130,1","10274,1","3,1,013,1,+999,9","5,99,0051,1,999","SYN074CMTI2 46/// /2107 11099 21130 40274 53013 91600 333 91210 555 11007 22008=",
"99725599999","2022-01-03T17:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0085,1","-0134,1","10265,1","9,9,000,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2111 11085 21134 40265 50000 91700 333 91213 555 11011 22011=",
"99725599999","2022-01-03T18:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0072,1","-0137,1","10263,1","8,1,004,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /2109 11072 21137 40263 58004 91800 333 91216 555 11009 22010=",
"99725599999","2022-01-03T19:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0068,1","-0142,1","10256,1","6,1,018,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2010 11068 21142 40256 56018 91900 333 91213 555 11010 22011=",
"99725599999","2022-01-03T20:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0065,1","-0149,1","10252,1","8,1,013,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2111 11065 21149 40252 58013 92000 333 91213 555 11011 22012=",
"99725599999","2022-01-03T21:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0063,1","-0150,1","10253,1","6,1,010,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /1911 11063 21150 40253 56010 92100 333 91216 555 11011 22012=",
"99725599999","2022-01-03T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0067,1","-0156,1","10254,1","5,1,000,1,+999,9","5,99,0093,1,999","SYN074CMTI2 46/// /2113 11067 21156 40254 55000 92200 333 91218 555 11013 22014=",
"99725599999","2022-01-03T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0073,1","-0144,1","10254,1","4,1,000,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2207 11073 21144 40254 54000 92300 333 91213 555 11007 22008=",
"99725599999","2022-01-04T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0071,1","-0124,1","10251,1","9,9,000,1,+999,9","5,99,0057,1,999","SYN074CMTI2 46/// /2107 11071 21124 40251 50000 90000 333 91211 555 11007 22007=",
"99725599999","2022-01-04T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0064,1","-0109,1","10245,1","8,1,009,1,+999,9","5,99,0057,1,999","SYN074CMTI2 46/// /2008 11064 21109 40245 58009 90100 333 91211 555 11008 22008=",
"99725599999","2022-01-04T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0053,1","-0095,1","10241,1","8,1,013,1,+999,9","5,99,0082,1,999","SYN074CMTI2 46/// /2111 11053 21095 40241 58013 90200 333 91216 555 11011 22011=",
"99725599999","2022-01-04T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0051,1","-0093,1","10240,1","6,1,011,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /2112 11051 21093 40240 56011 90300 333 91214 555 11011 22012=",
"99725599999","2022-01-04T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0052,1","-0094,1","10236,1","7,1,009,1,+999,9","5,99,0072,1,999","SYN074CMTI2 46/// /2011 11052 21094 40236 57009 90400 333 91214 555 11011 22012=",
"99725599999","2022-01-04T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0050,1","-0090,1","10237,1","7,1,004,1,+999,9","5,99,0067,1,999","SYN074CMTI2 46/// /2110 11050 21090 40237 57004 90500 333 91213 555 11010 22010=",
