,fips_code,county,state,customers_out,run_start_time,run_end_time
8185,17043,DuPage,Illinois,20.0,2014-11-17 06:30:00,2014-11-17 06:45:00
8186,17043,DuPage,Illinois,1.0,2014-11-26 18:00:00,2014-11-26 18:15:00
8187,17043,DuPage,Illinois,36.0,2014-11-12 23:15:00,2014-11-12 23:30:00
8188,17043,DuPage,Illinois,2.0,2014-12-03 00:15:00,2014-12-03 00:30:00
8189,17043,DuPage,Illinois,76.0,2014-11-04 06:30:00,2014-11-04 06:45:00
8190,17043,DuPage,Illinois,1.0,2014-12-30 06:45:00,2014-12-22 10:15:00
8191,17043,DuPage,Illinois,36.0,2014-12-29 04:30:00,2014-12-29 04:45:00
8192,17043,DuPage,Illinois,68.0,2014-11-12 16:00:00,2014-11-12 16:15:00
8193,17043,DuPage,Illinois,1.0,2014-12-19 00:45:00,2014-12-19 00:60:00
8194,17043,DuPage,Illinois,15.0,2014-11-13 00:00:00,2014-11-13 00:15:00
8195,17043,DuPage,Illinois,19.0,2014-11-17 07:30:00,2014-11-17 07:45:00
8196,17043,DuPage,Illinois,17.0,2014-12-16 13:45:00,2014-12-16 13:60:00
8197,17043,DuPage,Illinois,1.0,2014-12-10 14:15:00,2014-12-13 22:60:00
8198,17043,DuPage,Illinois,222.0,2014-12-11 21:00:00,2014-12-11 21:15:00
8199,17043,DuPage,Illinois,1.0,2014-12-07 03:15:00,2014-12-07 03:30:00
8200,17043,DuPage,Illinois,19.0,2014-11-17 07:15:00,2014-11-17 07:30:00
8201,17043,DuPage,Illinois,1.0,2014-12-22 09:15:00,2014-12-22 09:45:00
8202,17043,DuPage,Illinois,2.0,2014-11-26 17:15:00,2014-11-26 17:30:00
8203,17043,DuPage,Illinois,1.0,2014-12-13 22:30:00,2014-12-13 22:45:00
8204,17043,DuPage,Illinois,3.0,2014-11-12 15:45:00,2014-11-12 15:60:00
8205,17043,DuPage,Illinois,17.0,2014-12-16 13:30:00,2014-12-16 13:45:00
8206,17043,DuPage,Illinois,3.0,2014-11-01 18:30:00,2014-11-01 18:45:00
8207,17043,DuPage,Illinois,19.0,2014-11-06 18:45:00,2014-11-06 18:60:00
8208,17043,DuPage,Illinois,240.0,2014-11-24 15:15:00,2014-11-24 15:30:00
8209,17043,DuPage,Illinois,19.0,2014-11-17 07:00:00,2014-11-17 07:15:00
8210,17043,DuPage,Illinois,5.0,2014-12-12 00:00:00,2014-12-12 00:15:00
8211,17043,DuPage,Illinois,1.0,2014-11-17 01:15:00,2014-11-17 01:30:00
8212,17043,DuPage,Illinois,17.0,2014-11-12 23:45:00,2014-11-12 23:60:00
8213,17043,DuPage,Illinois,1.0,2014-12-22 09:45:00,2014-12-22 09:60:00
8214,17043,DuPage,Illinois,139.0,2014-11-20 19:45:00,2014-11-20 19:60:00
8215,17043,DuPage,Illinois,8.0,2014-11-21 23:30:00,2014-11-21 23:45:00
8216,17043,DuPage,Illinois,1.0,2014-12-22 17:15:00,2014-12-22 17:30:00
8217,17043,DuPage,Illinois,139.0,2014-11-20 20:00:00,2014-11-20 20:15:00
8218,17043,DuPage,Illinois,69.0,2014-11-12 17:00:00,2014-11-12 17:15:00
8219,17043,DuPage,Illinois,37.0,2014-11-12 22:30:00,2014-11-12 22:45:00
8220,17043,DuPage,Illinois,1.0,2014-12-03 01:45:00,2014-12-22 13:30:00
8221,17043,DuPage,Illinois,20.0,2014-11-27 00:15:00,2014-11-27 00:30:00
8222,17043,DuPage,Illinois,23.0,2014-11-03 01:30:00,2014-11-03 01:45:00
8223,17043,DuPage,Illinois,1.0,2014-12-13 21:45:00,2014-12-13 21:60:00
8224,17043,DuPage,Illinois,223.0,2014-12-11 21:45:00,2014-12-11 21:60:00
8225,17043,DuPage,Illinois,17.0,2014-12-16 13:15:00,2014-12-16 13:30:00
8226,17043,DuPage,Illinois,2.0,2014-11-26 18:45:00,2014-11-26 18:60:00
8227,17043,DuPage,Illinois,76.0,2014-11-04 06:15:00,2014-11-04 06:30:00
8228,17043,DuPage,Illinois,20.0,2014-11-27 00:00:00,2014-11-27 00:15:00
8229,17043,DuPage,Illinois,76.0,2014-11-04 05:30:00,2014-11-04 05:45:00
8230,17043,DuPage,Illinois,2.0,2014-12-22 16:30:00,2014-12-22 16:45:00
8231,17043,DuPage,Illinois,20.0,2014-11-17 06:00:00,2014-11-17 06:15:00
8232,17043,DuPage,Illinois,69.0,2014-11-12 17:15:00,2014-11-12 17:30:00
8233,17043,DuPage,Illinois,1.0,2014-11-17 02:30:00,2014-11-17 02:45:00
8234,17043,DuPage,Illinois,37.0,2014-11-12 22:15:00,2014-11-12 22:30:00
8235,17043,DuPage,Illinois,2.0,2014-12-13 20:00:00,2014-12-13 20:15:00
8236,17043,DuPage,Illinois,100.0,2014-12-08 22:00:00,2014-12-08 22:15:00
8237,17043,DuPage,Illinois,61.0,2014-11-02 14:45:00,2014-11-02 14:60:00
8238,17043,DuPage,Illinois,1.0,2014-12-07 01:00:00,2014-12-07 01:15:00
8239,17043,DuPage,Illinois,4.0,2014-11-26 19:00:00,2014-11-26 19:15:00
8240,17043,DuPage,Illinois,20.0,2014-11-26 23:45:00,2014-11-26 23:60:00
8241,17043,DuPage,Illinois,1.0,2014-12-16 11:45:00,2014-12-16 11:60:00
8242,17043,DuPage,Illinois,5.0,2014-12-11 23:30:00,2014-12-11 23:45:00
8243,17043,DuPage,Illinois,24.0,2014-12-16 21:30:00,2014-12-16 21:45:00
8244,17043,DuPage,Illinois,1.0,2014-12-22 13:00:00,2014-12-22 11:45:00
8245,17043,DuPage,Illinois,70.0,2014-11-12 16:30:00,2014-11-12 16:45:00
8246,17043,DuPage,Illinois,1.0,2014-11-17 01:45:00,2014-12-07 01:30:00
8247,17043,DuPage,Illinois,858.0,2014-11-24 15:30:00,2014-11-24 15:45:00
8248,17043,DuPage,Illinois,1.0,2014-12-22 12:00:00,2014-12-22 12:15:00
8249,17043,DuPage,Illinois,2.0,2014-11-21 21:30:00,2014-11-21 21:45:00
8250,17043,DuPage,Illinois,24.0,2014-11-03 02:00:00,2014-11-03 02:15:00
8251,17043,DuPage,Illinois,19.0,2014-11-27 00:45:00,2014-11-27 00:60:00
8252,17043,DuPage,Illinois,1.0,2014-11-26 18:15:00,2014-11-26 18:30:00
8253,17043,DuPage,Illinois,36.0,2014-11-12 23:00:00,2014-11-12 23:15:00
8254,17043,DuPage,Illinois,1.0,2014-12-22 12:15:00,2014-12-22 12:30:00
8255,17043,DuPage,Illinois,2.0,2014-12-13 20:15:00,2014-12-13 20:30:00
8256,17043,DuPage,Illinois,1.0,2014-12-22 17:00:00,2014-12-22 17:15:00
8257,17043,DuPage,Illinois,372.0,2014-11-24 16:30:00,2014-11-24 16:45:00
8258,17043,DuPage,Illinois,139.0,2014-11-20 21:30:00,2014-11-20 21:45:00
8259,17043,DuPage,Illinois,3.0,2014-11-07 15:30:00,2014-11-07 15:45:00
8260,17043,DuPage,Illinois,70.0,2014-11-12 16:45:00,2014-11-12 16:60:00
8261,17043,DuPage,Illinois,2.0,2014-11-26 18:30:00,2014-11-26 18:45:00
8262,17043,DuPage,Illinois,37.0,2014-11-12 22:45:00,2014-11-12 22:60:00
8263,17043,DuPage,Illinois,20.0,2014-11-17 06:15:00,2014-11-17 06:30:00
8264,17043,DuPage,Illinois,1.0,2014-12-30 06:00:00,2014-12-30 06:15:00
8265,17043,DuPage,Illinois,19.0,2014-11-27 00:30:00,2014-11-27 00:45:00
8266,17043,DuPage,Illinois,2.0,2014-11-21 23:15:00,2014-11-21 23:30:00
8267,17043,DuPage,Illinois,223.0,2014-12-11 21:30:00,2014-12-11 21:45:00
8268,17043,DuPage,Illinois,1.0,2014-12-21 22:45:00,2014-12-21 22:60:00
8269,17043,DuPage,Illinois,3.0,2014-11-12 03:45:00,2014-11-12 03:60:00
8270,17043,DuPage,Illinois,83.0,2014-12-12 01:00:00,2014-12-12 01:15:00
8271,17043,DuPage,Illinois,4.0,2014-11-04 02:15:00,2014-11-04 02:30:00
8272,17043,DuPage,Illinois,11.0,2014-12-18 20:30:00,2014-12-18 20:45:00
8273,17043,DuPage,Illinois,3.0,2014-11-11 19:00:00,2014-11-11 19:15:00
8274,17043,DuPage,Illinois,1.0,2014-12-26 05:15:00,2014-12-26 05:30:00
8275,17043,DuPage,Illinois,9.0,2014-11-03 13:15:00,2014-11-03 13:30:00
8276,17043,DuPage,Illinois,1.0,2014-12-19 13:30:00,2014-12-19 13:45:00
8277,17043,DuPage,Illinois,76.0,2014-12-16 15:30:00,2014-12-16 15:45:00
8278,17043,DuPage,Illinois,8.0,2014-12-23 03:00:00,2014-12-23 03:15:00
8279,17043,DuPage,Illinois,70.0,2014-12-03 20:15:00,2014-12-03 20:30:00
8280,17043,DuPage,Illinois,7.0,2014-11-24 10:30:00,2014-11-24 10:45:00
8281,17043,DuPage,Illinois,1.0,2014-11-21 00:00:00,2014-11-21 00:15:00
8282,17043,DuPage,Illinois,3.0,2014-11-11 19:15:00,2014-11-11 19:30:00
8283,17043,DuPage,Illinois,170.0,2014-11-17 16:45:00,2014-11-17 16:60:00
8284,17043,DuPage,Illinois,11.0,2014-12-18 20:45:00,2014-12-18 20:60:00
8285,17043,DuPage,Illinois,1.0,2014-11-16 17:45:00,2014-11-16 17:60:00
8286,17043,DuPage,Illinois,2.0,2014-12-07 11:00:00,2014-12-07 11:15:00
8287,17043,DuPage,Illinois,43.0,2014-12-07 10:45:00,2014-12-07 10:60:00
8288,17043,DuPage,Illinois,57.0,2014-12-23 02:45:00,2014-12-23 02:60:00
8289,17043,DuPage,Illinois,1.0,2014-12-26 05:30:00,2014-12-26 05:45:00
8290,17043,DuPage,Illinois,19.0,2014-12-10 02:15:00,2014-12-10 02:30:00
8291,17043,DuPage,Illinois,3.0,2014-11-11 19:30:00,2014-11-11 19:45:00
8292,17043,DuPage,Illinois,26.0,2014-11-05 16:00:00,2014-11-05 16:15:00
8293,17043,DuPage,Illinois,65.0,2014-12-02 20:45:00,2014-12-02 20:60:00
8294,17043,DuPage,Illinois,7.0,2014-11-24 10:45:00,2014-11-24 10:60:00
8295,17043,DuPage,Illinois,21.0,2014-11-06 19:45:00,2014-11-06 19:60:00
8296,17043,DuPage,Illinois,691.0,2014-12-17 07:15:00,2014-12-17 07:30:00
8297,17043,DuPage,Illinois,3.0,2014-11-05 00:45:00,2014-11-05 00:60:00
8298,17043,DuPage,Illinois,4.0,2014-12-05 01:15:00,2014-12-05 01:30:00
8299,17043,DuPage,Illinois,1.0,2014-11-21 00:15:00,2014-11-21 00:30:00
8300,17043,DuPage,Illinois,8.0,2014-12-23 03:45:00,2014-12-23 03:60:00
8301,17043,DuPage,Illinois,65.0,2014-12-02 20:30:00,2014-12-02 20:45:00
8302,17043,DuPage,Illinois,3.0,2014-11-11 18:30:00,2014-11-11 18:45:00
8303,17043,DuPage,Illinois,1.0,2014-11-26 06:30:00,2014-11-26 06:45:00
8304,17043,DuPage,Illinois,2.0,2014-12-07 11:15:00,2014-12-07 11:30:00
8305,17043,DuPage,Illinois,1.0,2014-12-19 13:45:00,2014-12-19 13:60:00
8306,17043,DuPage,Illinois,133.0,2014-11-27 21:45:00,2014-11-27 21:60:00
8307,17043,DuPage,Illinois,3.0,2014-11-21 19:00:00,2014-11-21 19:15:00
8308,17043,DuPage,Illinois,133.0,2014-11-27 21:30:00,2014-11-27 21:45:00
8309,17043,DuPage,Illinois,1.0,2014-11-26 06:45:00,2014-11-26 06:60:00
8310,17043,DuPage,Illinois,4.0,2014-12-05 01:00:00,2014-12-05 01:15:00
8311,17043,DuPage,Illinois,10.0,2014-12-18 20:15:00,2014-12-18 20:30:00
8312,17043,DuPage,Illinois,8.0,2014-12-23 03:30:00,2014-12-23 03:45:00
8313,17043,DuPage,Illinois,1.0,2014-11-16 17:30:00,2014-11-16 17:45:00
8314,17043,DuPage,Illinois,19.0,2014-11-13 16:00:00,2014-11-13 16:15:00
8315,17043,DuPage,Illinois,249.0,2014-11-24 18:30:00,2014-11-24 18:45:00
8316,17043,DuPage,Illinois,286.0,2014-12-09 18:15:00,2014-12-09 18:30:00
8317,17043,DuPage,Illinois,13.0,2014-11-01 10:00:00,2014-11-01 10:15:00
8318,17043,DuPage,Illinois,3.0,2014-11-11 18:45:00,2014-11-11 18:60:00
8319,17043,DuPage,Illinois,1.0,2014-11-04 09:00:00,2014-11-04 09:15:00
8320,17043,DuPage,Illinois,118.0,2014-11-17 17:00:00,2014-11-17 17:15:00
8321,17043,DuPage,Illinois,16.0,2014-12-05 17:45:00,2014-12-05 17:60:00
8322,17043,DuPage,Illinois,1.0,2014-12-21 23:45:00,2014-12-21 23:60:00
8323,17043,DuPage,Illinois,79.0,2014-12-10 12:15:00,2014-12-10 12:30:00
8324,17043,DuPage,Illinois,9.0,2014-11-07 18:15:00,2014-11-07 18:30:00
8325,17043,DuPage,Illinois,8.0,2014-12-23 03:15:00,2014-12-23 03:30:00
8326,17043,DuPage,Illinois,60.0,2014-11-02 16:15:00,2014-11-02 16:30:00
8327,17043,DuPage,Illinois,1.0,2014-11-22 01:45:00,2014-11-22 01:60:00
8328,17043,DuPage,Illinois,3.0,2014-11-11 19:45:00,2014-11-11 19:60:00
8329,17043,DuPage,Illinois,65.0,2014-12-02 21:00:00,2014-12-02 21:15:00
8330,17043,DuPage,Illinois,51.0,2014-12-23 02:00:00,2014-12-23 02:15:00
8331,17043,DuPage,Illinois,4.0,2014-11-11 20:45:00,2014-11-11 20:60:00
8332,17043,DuPage,Illinois,61.0,2014-11-17 16:00:00,2014-11-17 16:15:00
8333,17043,DuPage,Illinois,14.0,2014-12-09 17:00:00,2014-12-09 17:15:00
8334,17043,DuPage,Illinois,1.0,2014-11-16 18:15:00,2014-11-16 18:30:00
8335,17043,DuPage,Illinois,3.0,2014-12-05 02:00:00,2014-12-05 02:15:00
8336,17043,DuPage,Illinois,65.0,2014-12-02 21:15:00,2014-12-02 21:30:00
8337,17043,DuPage,Illinois,6.0,2014-11-24 11:15:00,2014-11-24 11:30:00
8338,17043,DuPage,Illinois,1.0,2014-11-20 23:45:00,2014-11-20 23:60:00
8339,17043,DuPage,Illinois,43.0,2014-12-07 09:45:00,2014-12-07 09:60:00
8340,17043,DuPage,Illinois,2.0,2014-12-18 21:30:00,2014-12-18 21:45:00
8341,17043,DuPage,Illinois,1.0,2014-12-29 13:30:00,2014-12-29 13:45:00
8342,17043,DuPage,Illinois,4.0,2014-11-11 21:00:00,2014-11-11 21:15:00
8343,17043,DuPage,Illinois,3.0,2014-11-21 19:30:00,2014-11-21 19:45:00
8344,17043,DuPage,Illinois,216.0,2014-11-20 17:45:00,2014-11-20 17:60:00
8345,17043,DuPage,Illinois,3.0,2014-12-05 02:15:00,2014-12-23 01:60:00
8346,17043,DuPage,Illinois,1.0,2014-12-16 15:15:00,2014-12-16 15:30:00
8347,17043,DuPage,Illinois,17.0,2014-11-24 11:30:00,2014-11-24 11:45:00
8348,17043,DuPage,Illinois,2.0,2014-12-06 20:45:00,2014-12-06 20:60:00
8349,17043,DuPage,Illinois,4.0,2014-11-11 21:15:00,2014-11-11 21:30:00
8350,17043,DuPage,Illinois,83.0,2014-12-12 01:30:00,2014-12-12 01:45:00
8351,17043,DuPage,Illinois,61.0,2014-11-17 15:45:00,2014-11-17 15:60:00
8352,17043,DuPage,Illinois,7.0,2014-11-07 17:45:00,2014-11-07 17:60:00
8353,17043,DuPage,Illinois,2.0,2014-11-16 18:30:00,2014-11-16 18:45:00
8354,17043,DuPage,Illinois,43.0,2014-12-07 10:00:00,2014-12-07 10:15:00
8355,17043,DuPage,Illinois,17.0,2014-11-01 23:15:00,2014-11-01 23:30:00
8356,17043,DuPage,Illinois,54.0,2014-12-26 15:45:00,2014-12-26 15:60:00
8357,17043,DuPage,Illinois,43.0,2014-12-07 10:15:00,2014-12-07 10:30:00
8358,17043,DuPage,Illinois,170.0,2014-11-17 16:30:00,2014-11-17 16:45:00
8359,17043,DuPage,Illinois,43.0,2014-12-07 10:30:00,2014-12-07 10:45:00
8360,17043,DuPage,Illinois,3.0,2014-11-21 19:15:00,2014-11-21 19:30:00
8361,17043,DuPage,Illinois,2.0,2014-12-11 17:30:00,2014-12-11 17:45:00
8362,17043,DuPage,Illinois,19.0,2014-12-08 17:45:00,2014-12-08 17:60:00
8363,17043,DuPage,Illinois,1.0,2014-12-18 21:00:00,2014-12-18 21:15:00
8364,17043,DuPage,Illinois,2.0,2014-12-06 20:30:00,2014-12-06 20:45:00
8365,17043,DuPage,Illinois,117.0,2014-12-16 20:30:00,2014-12-16 20:45:00
8366,17043,DuPage,Illinois,3.0,2014-11-11 20:00:00,2014-11-11 20:15:00
8367,17043,DuPage,Illinois,1.0,2014-11-16 18:00:00,2014-11-16 18:15:00
8368,17043,DuPage,Illinois,9.0,2014-11-07 18:00:00,2014-11-07 18:15:00
8369,17043,DuPage,Illinois,2.0,2014-12-22 00:00:00,2014-12-22 00:15:00
8370,17043,DuPage,Illinois,57.0,2014-12-23 02:30:00,2014-12-23 02:45:00
8371,17043,DuPage,Illinois,1.0,2014-12-21 23:30:00,2014-12-21 23:45:00
8372,17043,DuPage,Illinois,24.0,2014-12-16 23:45:00,2014-12-16 23:60:00
8373,17043,DuPage,Illinois,3.0,2014-11-11 20:15:00,2014-11-11 20:30:00
8374,17043,DuPage,Illinois,255.0,2014-11-24 18:15:00,2014-11-24 18:30:00
8375,17043,DuPage,Illinois,61.0,2014-11-17 16:15:00,2014-11-17 16:30:00
8376,17043,DuPage,Illinois,1.0,2014-11-02 14:00:00,2014-11-02 14:15:00
8377,17043,DuPage,Illinois,6.0,2014-11-24 11:00:00,2014-11-24 11:15:00
8378,17043,DuPage,Illinois,51.0,2014-12-23 02:15:00,2014-12-23 02:30:00
8379,17043,DuPage,Illinois,1.0,2014-12-26 05:45:00,2014-12-26 05:60:00
8380,17043,DuPage,Illinois,79.0,2014-12-10 12:30:00,2014-12-10 12:45:00
8381,17043,DuPage,Illinois,4.0,2014-11-11 20:30:00,2014-11-11 20:45:00
8382,17043,DuPage,Illinois,1.0,2014-11-04 08:45:00,2014-11-04 08:60:00
8383,17043,DuPage,Illinois,4.0,2014-12-05 01:30:00,2014-12-05 01:45:00
8384,17043,DuPage,Illinois,3.0,2014-11-05 01:00:00,2014-11-05 01:15:00
8385,17043,DuPage,Illinois,134.0,2014-11-27 22:00:00,2014-11-27 22:15:00
8386,17043,DuPage,Illinois,8.0,2014-12-23 04:00:00,2014-12-23 04:15:00
8387,17043,DuPage,Illinois,1.0,2014-12-07 12:30:00,2014-12-07 12:45:00
8388,17043,DuPage,Illinois,25.0,2014-12-05 18:00:00,2014-12-05 18:15:00
8389,17043,DuPage,Illinois,297.0,2014-11-11 17:00:00,2014-11-11 17:15:00
8390,17043,DuPage,Illinois,1.0,2014-11-26 05:15:00,2014-11-26 05:30:00
8391,17043,DuPage,Illinois,2.0,2014-11-24 09:15:00,2014-11-24 09:30:00
8392,17043,DuPage,Illinois,1.0,2014-11-16 16:45:00,2014-11-16 16:60:00
8393,17043,DuPage,Illinois,2.0,2014-11-28 01:15:00,2014-11-28 01:30:00
8394,17043,DuPage,Illinois,19.0,2014-11-13 16:45:00,2014-11-13 16:60:00
8395,17043,DuPage,Illinois,114.0,2014-11-17 18:30:00,2014-11-17 18:45:00
8396,17043,DuPage,Illinois,17.0,2014-11-01 21:45:00,2014-11-01 21:60:00
8397,17043,DuPage,Illinois,15.0,2014-11-06 20:00:00,2014-11-06 20:15:00
8398,17043,DuPage,Illinois,3.0,2014-12-23 05:30:00,2014-12-23 05:45:00
8399,17043,DuPage,Illinois,18.0,2014-11-03 15:00:00,2014-11-03 15:15:00
8400,17043,DuPage,Illinois,2.0,2014-11-28 01:00:00,2014-11-28 01:15:00
8401,17043,DuPage,Illinois,13.0,2014-12-18 19:00:00,2014-12-18 19:15:00
8402,17043,DuPage,Illinois,2.0,2014-11-26 05:30:00,2014-11-26 05:45:00
8403,17043,DuPage,Illinois,297.0,2014-11-11 17:15:00,2014-11-11 17:30:00
8404,17043,DuPage,Illinois,1.0,2014-12-07 12:15:00,2014-11-04 09:30:00
8405,17043,DuPage,Illinois,26.0,2014-11-05 16:30:00,2014-11-05 16:45:00
8406,17043,DuPage,Illinois,1.0,2014-12-19 14:15:00,2014-12-19 14:30:00
8407,17043,DuPage,Illinois,2.0,2014-11-26 05:45:00,2014-11-26 05:60:00
8408,17043,DuPage,Illinois,1.0,2014-11-28 00:45:00,2014-11-28 00:60:00
8409,17043,DuPage,Illinois,115.0,2014-11-17 18:15:00,2014-11-17 18:30:00
8410,17043,DuPage,Illinois,3.0,2014-12-05 00:15:00,2014-12-05 00:30:00
8411,17043,DuPage,Illinois,79.0,2014-12-10 11:30:00,2014-12-10 11:45:00
8412,17043,DuPage,Illinois,65.0,2014-12-02 20:15:00,2014-12-02 20:30:00
8413,17043,DuPage,Illinois,14.0,2014-12-18 18:45:00,2014-12-18 18:60:00
8414,17043,DuPage,Illinois,116.0,2014-12-16 20:00:00,2014-12-16 20:15:00
8415,17043,DuPage,Illinois,74.0,2014-12-12 02:00:00,2014-12-12 02:15:00
8416,17043,DuPage,Illinois,113.0,2014-11-17 19:00:00,2014-11-17 19:15:00
8417,17043,DuPage,Illinois,2.0,2014-12-23 06:15:00,2014-12-23 06:30:00
8418,17043,DuPage,Illinois,26.0,2014-11-05 16:45:00,2014-11-05 16:60:00
8419,17043,DuPage,Illinois,296.0,2014-11-11 16:30:00,2014-11-11 16:45:00
8420,17043,DuPage,Illinois,1.0,2014-11-26 05:00:00,2014-11-26 05:15:00
8421,17043,DuPage,Illinois,14.0,2014-12-18 18:30:00,2014-12-18 18:45:00
8422,17043,DuPage,Illinois,1.0,2014-12-19 14:45:00,2014-12-19 14:60:00
8423,17043,DuPage,Illinois,7.0,2014-11-28 02:15:00,2014-11-28 02:30:00
8424,17043,DuPage,Illinois,2.0,2014-11-24 09:00:00,2014-11-24 09:15:00
8425,17043,DuPage,Illinois,79.0,2014-12-10 11:15:00,2014-12-10 11:30:00
8426,17043,DuPage,Illinois,2.0,2014-12-23 06:00:00,2014-12-23 06:15:00
8427,17043,DuPage,Illinois,1.0,2014-12-06 20:15:00,2014-12-06 20:30:00
8428,17043,DuPage,Illinois,220.0,2014-11-20 17:15:00,2014-11-20 17:30:00
8429,17043,DuPage,Illinois,1.0,2014-11-16 16:30:00,2014-11-16 16:45:00
8430,17043,DuPage,Illinois,296.0,2014-11-11 16:45:00,2014-11-11 16:60:00
8431,17043,DuPage,Illinois,2.0,2014-11-13 17:00:00,2014-11-13 17:15:00
8432,17043,DuPage,Illinois,1.0,2014-12-21 23:00:00,2014-12-21 23:15:00
8433,17043,DuPage,Illinois,3.0,2014-12-05 00:00:00,2014-12-05 00:15:00
8434,17043,DuPage,Illinois,7.0,2014-11-28 02:00:00,2014-11-28 02:15:00
8435,17043,DuPage,Illinois,249.0,2014-11-24 19:00:00,2014-11-24 19:15:00
8436,17043,DuPage,Illinois,114.0,2014-11-17 18:45:00,2014-11-17 18:60:00
8437,17043,DuPage,Illinois,7.0,2014-11-28 01:30:00,2014-11-28 01:45:00
8438,17043,DuPage,Illinois,3.0,2014-12-23 05:15:00,2014-12-23 05:30:00
8439,17043,DuPage,Illinois,2.0,2014-11-24 09:30:00,2014-11-24 09:45:00
8440,17043,DuPage,Illinois,5.0,2014-11-07 18:30:00,2014-11-07 18:45:00
8441,17043,DuPage,Illinois,1.0,2014-12-26 05:00:00,2014-12-26 05:15:00
8442,17043,DuPage,Illinois,3.0,2014-12-05 00:45:00,2014-12-05 00:60:00
8443,17043,DuPage,Illinois,12.0,2014-11-11 18:00:00,2014-11-11 18:15:00
8444,17043,DuPage,Illinois,1.0,2014-11-26 06:15:00,2014-11-26 06:30:00
8445,17043,DuPage,Illinois,70.0,2014-12-03 19:00:00,2014-12-03 19:15:00
8446,17043,DuPage,Illinois,1.0,2014-11-24 10:00:00,2014-11-24 10:15:00
8447,17043,DuPage,Illinois,3.0,2014-11-27 23:45:00,2014-11-27 23:60:00
8448,17043,DuPage,Illinois,1.0,2014-12-30 04:30:00,2014-12-30 04:45:00
8449,17043,DuPage,Illinois,3.0,2014-11-27 23:30:00,2014-11-27 23:45:00
8450,17043,DuPage,Illinois,1.0,2014-12-19 14:00:00,2014-12-19 14:15:00
8451,17043,DuPage,Illinois,2.0,2014-11-27 23:15:00,2014-11-27 23:30:00
8452,17043,DuPage,Illinois,116.0,2014-11-17 17:30:00,2014-11-17 17:45:00
8453,17043,DuPage,Illinois,2.0,2014-11-27 23:00:00,2014-11-27 23:15:00
8454,17043,DuPage,Illinois,19.0,2014-11-13 16:15:00,2014-11-13 16:30:00
8455,17043,DuPage,Illinois,8.0,2014-12-23 04:15:00,2014-12-23 04:30:00
8456,17043,DuPage,Illinois,1.0,2014-12-07 11:45:00,2014-12-07 11:60:00
8457,17043,DuPage,Illinois,26.0,2014-11-05 16:15:00,2014-11-05 16:30:00
8458,17043,DuPage,Illinois,12.0,2014-11-11 18:15:00,2014-11-11 18:30:00
8459,17043,DuPage,Illinois,10.0,2014-12-18 20:00:00,2014-12-18 20:15:00
8460,17043,DuPage,Illinois,216.0,2014-11-20 17:30:00,2014-11-20 17:45:00
8461,17043,DuPage,Illinois,1.0,2014-11-27 22:45:00,2014-11-27 22:60:00
8462,17043,DuPage,Illinois,54.0,2014-12-26 16:00:00,2014-12-26 16:15:00
8463,17043,DuPage,Illinois,1.0,2014-11-27 22:30:00,2014-11-27 22:45:00
8464,17043,DuPage,Illinois,2.0,2014-12-10 16:15:00,2014-12-10 16:30:00
8465,17043,DuPage,Illinois,134.0,2014-11-27 22:15:00,2014-11-27 22:30:00
8466,17043,DuPage,Illinois,1.0,2014-12-07 11:30:00,2014-12-07 11:45:00
8467,17043,DuPage,Illinois,2.0,2014-11-16 17:15:00,2014-11-16 17:30:00
8468,17043,DuPage,Illinois,8.0,2014-12-23 04:30:00,2014-12-23 04:45:00
8469,17043,DuPage,Illinois,3.0,2014-11-05 00:30:00,2014-11-05 00:45:00
8470,17043,DuPage,Illinois,13.0,2014-12-18 19:45:00,2014-12-18 19:60:00
8471,17043,DuPage,Illinois,249.0,2014-11-24 18:45:00,2014-11-24 18:60:00
8472,17043,DuPage,Illinois,13.0,2014-12-18 19:15:00,2014-12-18 19:30:00
8473,17043,DuPage,Illinois,11.0,2014-11-11 17:30:00,2014-11-11 17:45:00
8474,17043,DuPage,Illinois,2.0,2014-11-16 17:00:00,2014-11-16 17:15:00
8475,17043,DuPage,Illinois,19.0,2014-11-13 16:30:00,2014-11-13 16:45:00
8476,17043,DuPage,Illinois,31.0,2014-12-08 18:45:00,2014-12-08 18:60:00
8477,17043,DuPage,Illinois,1.0,2014-11-28 00:30:00,2014-11-28 00:45:00
8478,17043,DuPage,Illinois,115.0,2014-11-17 18:00:00,2014-11-17 18:15:00
8479,17043,DuPage,Illinois,1.0,2014-12-07 12:00:00,2014-12-07 12:15:00
8480,17043,DuPage,Illinois,2.0,2014-11-03 02:45:00,2014-11-03 02:60:00
8481,17043,DuPage,Illinois,23.0,2014-12-17 00:00:00,2014-12-17 00:15:00
8482,17043,DuPage,Illinois,3.0,2014-12-23 05:00:00,2014-12-23 05:15:00
8483,17043,DuPage,Illinois,118.0,2014-11-17 17:15:00,2014-11-17 17:30:00
8484,17043,DuPage,Illinois,2.0,2014-11-28 00:15:00,2014-11-28 00:30:00
8485,17043,DuPage,Illinois,3.0,2014-12-06 18:15:00,2014-12-06 18:30:00
8486,17043,DuPage,Illinois,4.0,2014-11-04 02:00:00,2014-11-04 02:15:00
8487,17043,DuPage,Illinois,11.0,2014-11-11 17:45:00,2014-11-11 17:60:00
