   Data Year  Utility Number                           Utility Name Short Form State BA Code Residential Commercial Industrial Transportation    Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters| |Residential.Total Numbers of Meters| |Commercial.Total Numbers of Meters| |Industrial.Total Numbers of Meters|  |Transportation.Total Numbers of Meters| |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
10      2018          4110.0                 Commonwealth Edison Co        NaN    IL     PJM           0         39        198              0      237                                                 3,660,763                                                  455,573                                                   14,855                                                          159                                           4,131,350                              3,660,763                               455,573                                14,855                                       159                        4,131,350                                              7,984                                             1,240                                               397                                                     3                                        9,624                             3,668,747                              456,852                               15,450                                     162.0                       4,141,211                              27,016,755                             31,799,414                             26,017,338                                    528,830                        85,362,337                                                 .                                                .                                                .                                                    .                                           .                                           86,000                                               .                                               .                                                   .                                     86,000
11      2018          4362.0           Corn Belt Energy Corporation        NaN    IL    MISO      33,865      2,146          4              .   36,015                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                33,865                                2,146                                    4                                       0.0                          36,015                                       .                                      .                                      .                                          .                                 .                                            33,865                                            2,146                                                4                                                    .                                      36,015                                            1,970                                               .                                               .                                                   .                                      1,970
12      2018          5531.0                    Enerstar Power Corp          Y    IL    MISO           .          .          .              .        0                                                     4,931                                                      324                                                        .                                                            .                                               5,255                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,931                                  324                                    0                                       0.0                           5,255                                  61,921                                 23,594                                      .                                          .                            85,515                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
13      2018          5535.0            Egyptian Electric Coop Assn        NaN    IL    MISO      13,641      1,286          .              .   14,927                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                55                                                 .                                                     .                                           55                                13,641                                1,341                                    0                                       0.0                          14,982                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
14      2018          5585.0             Eastern Illinois Elec Coop        NaN    IL    MISO      10,317      2,226         14              .   12,557                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                10,317                                2,226                                   14                                       0.0                          12,557                                       .                                      .                                      .                                          .                                 .                                            10,317                                            2,226                                               14                                                    .                                      12,557                                                .                                               .                                               .                                                   .                                          .
15      2018          6192.0             City of Farmer City - (IL)          Y    IL    MISO         700         54         11              .      765                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                   700                                   54                                   11                                       0.0                             765                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
16      2018          6417.0                   City of Flora - (IL)        NaN    IL    MISO           .          .          .              .        .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              2,360                                               434                                                10                                                     .                                        2,804                                 2,360                                  434                                   10                                       0.0                           2,804                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
17      2018          6764.0             Village of Freeburg - (IL)          Y    IL    MISO       2,004        191         26              .    2,221                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,004                                  191                                   26                                       0.0                           2,221                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
18      2018          7095.0                 City of Geneseo - (IL)          Y    IL    MISO       3,437        568         10              .    4,015                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 3,437                                  568                                   10                                       0.0                           4,015                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
19      2018          7096.0                   City of Geneva- (IL)        NaN    IL     PJM       5,965        439          3              .    6,407                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                              2,534                                             1,114                                                58                                                     .                                        3,706                                 8,499                                1,553                                   61                                       0.0                          10,113                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
20      2018          8573.0                       City of Highland        NaN    IL    MISO       3,503        600        149              .    4,252                                                     2,360                                                       52                                                        4                                                            .                                               2,416                                      0                                     0                                     0                                         .                                0                                                  0                                                 0                                                 0                                                     .                                            0                                 5,863                                  652                                  153                                       0.0                           6,668                                  55,172                                    428                                     33                                          .                            55,633                                                 0                                                0                                                0                                                    .                                           0                                                0                                               0                                               0                                                   .                                          0
21      2018          8824.0         M J M Electric Cooperative Inc        NaN    IL    MISO       9,196        200          .              .    9,396                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 9,196                                  200                                    0                                       0.0                           9,396                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
22      2018          9209.0           Illinois Rural Electric Coop        NaN    IL    MISO           .          .          .              .        .                                                    10,042                                                      288                                                        .                                                            .                                              10,330                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                10,042                                  288                                    0                                       0.0                          10,330                                 130,981                                 54,304                                      .                                          .                           185,285                                             2,411                                              288                                                .                                                    .                                       2,699                                                .                                               .                                               .                                                   .                                          .
