Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2018,57747,FedEx Field Solar Facility,57052,NRG Solar Arrowhead LLC,MD,PJM,0.0,0,0,292.0,"1,788",1,0.0,0,0,0.0,0,0,292.0,"1,788",1
2018,60065,"Federal Road Solar 1, LLC CSG",59804,"Federal Road Solar 1, LLC",MA,ISNE,0.0,0,0,801.0,"6,450",6,0.0,0,0,0.0,0,0,801.0,"6,450",6
2018,62043,First Baptist Church of Glenarden,61620,IOS II LLC,MD,PJM,0.0,0,0,177.0,"1,993",1,0.0,0,0,0.0,0,0,177.0,"1,993",1
2018,61690,Foreman's Hill Community Solar,61304,Foreman's Hill CSG LLC,MN,MISO,92.0,"2,584",5,0.0,0,0,0.0,0,0,0.0,0,0,92.0,"2,584",5
2018,57791,Foundation AB,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,177.0,"2,581",1,0.0,0,0,177.0,"2,581",1
2018,61066,Foundation CDCR LAC,60690,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,379.0,"4,268",1,0.0,0,0,379.0,"4,268",1
2018,61442,Foundation California Training Facility,61070,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,104.0,"1,146",1,0.0,0,0,104.0,"1,146",1
2018,58102,Foundation Cemex BMQ,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,255.0,"3,293",1,0.0,0,0,255.0,"3,293",1
2018,58112,Foundation Cemex Madison,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,133.0,"1,701",1,0.0,0,0,133.0,"1,701",1
2018,58101,Foundation Cemex River Plant,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,233.0,"2,939",1,0.0,0,0,233.0,"2,939",1
2018,57792,Foundation IE,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,44.0,395,1,0.0,0,0,44.0,395,1
2018,58114,Foundation NWNA,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,681.0,"12,046",1,0.0,0,0,681.0,"12,046",1
2018,58113,Foundation RRM,57484,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,487.0,"9,589",1,0.0,0,0,487.0,"9,589",1
2018,57626,Foundation ST,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,211.0,"2,662",1,0.0,0,0,211.0,"2,662",1
2018,61444,Foundation SaIinas Valley State Prison,61070,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,52.0,767,1,0.0,0,0,52.0,767,1
2018,61067,Foundation Scheid Vineyards,60690,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,287.0,"3,812",1,0.0,0,0,287.0,"3,812",1
2018,58104,Foundation Superior Farms,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,122.0,"1,596",1,0.0,0,0,122.0,"1,596",1
2018,58105,Foundation Wal-Mart Red Bluff,57476,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0,0,0.0,0,0,130.0,"1,641",1,0.0,0,0,130.0,"1,641",1
2018,61484,"Fox CSG, LLC",58970,"Ecoplexus, Inc",MN,MISO,0.0,0,0,0.0,0,0,186.0,"1,284",6,0.0,0,0,186.0,"1,284",6
2018,62287,Francisco St. Solar,61812,AES LA FiT Francisco LLC,CA,LDWP,0.0,0,0,9.0,62,1,0.0,0,0,0.0,0,0,9.0,62,1
2018,60759,Freeze Solar,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,0.0,0,0,234.0,"2,066",1,0.0,0,0,234.0,"2,066",1
2018,59472,Ft. Churchill PV,57369,"Apple, Inc",NV,NEVP,0.0,0,0,"1,416.0","35,396",1,0.0,0,0,0.0,0,0,"1,416.0","35,396",1
2018,61102,"GASNA 18P, LLC",57354,X-Elio North America Inc,PR,NA,0.0,0,0,751.0,"3,580",1,0.0,0,0,0.0,0,0,751.0,"3,580",1
2018,58576,GSE NM1,58465,"Green States Energy, Inc.",NM,SWPP,0.0,0,0,158.0,"4,608",3,0.0,0,0,0.0,0,0,158.0,"4,608",3
2018,56909,Gap Pacific Distribution Center,56113,MMA GDC Power LP,CA,CISO,0.0,0,0,310.0,"1,906",1,0.0,0,0,0.0,0,0,310.0,"1,906",1
2018,60847,Garrett County - DPU Treatment Plant,60947,Tesla Inc.,MD,PJM,0.0,0,0,45.0,605,1,0.0,0,0,0.0,0,0,45.0,605,1
2018,50333,Gay Robinson,7019,Gay & Robinson Inc,HI,NA,7.0,93,9,54.0,245,7,0.0,0,0,0.0,0,0,61.0,338,16
2018,60844,Genentech Vacaville Meter #1,60947,Tesla Inc.,CA,CISO,0.0,0,0,"1,247.0","5,852",1,0.0,0,0,0.0,0,0,"1,247.0","5,852",1
2018,60231,Genentech-Oceanside,60947,Tesla Inc.,CA,CISO,0.0,0,0,701.0,"7,149",1,0.0,0,0,0.0,0,0,701.0,"7,149",1
2018,59841,General Motors Corp at White Marsh MD,56975,"Constellation Solar Maryland, LLC",MD,PJM,0.0,0,0,0.0,0,0,163.0,"1,487",1,0.0,0,0,163.0,"1,487",1
2018,58543,"Gilbert Solar Facility I, LLC",58514,"Gilbert Solar Facility I, LLC",AZ,AZPS,0.0,0,0,357.0,"4,076",1,0.0,0,0,0.0,0,0,357.0,"4,076",1
2018,62663,Gilcrest Solar,57081,"WGL Energy Systems, Inc",CO,WACM,0.0,0,0,14.0,231,1,0.0,0,0,0.0,0,0,14.0,231,1
2018,60752,Gloucester Community College Solar,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,359.0,"3,700",1,0.0,0,0,0.0,0,0,359.0,"3,700",1
2018,59328,Golden Acorn Casino,59129,"Foundation CA Fund VII Manager, LLC",CA,CISO,0.0,0,0,0.0,0,0,224.0,"4,114",1,0.0,0,0,224.0,"4,114",1
2018,60124,Goldfinch,60972,NRG DG Lakeland LLC,FL,FMPP,0.0,0,0,645.0,"5,105",1,0.0,0,0,0.0,0,0,645.0,"5,105",1
2018,60463,Greene County Meter #1,60947,Tesla Inc.,NY,ISNE,0.0,0,0,15.0,234,1,0.0,0,0,0.0,0,0,15.0,234,1
2018,61689,Grimm Community Solar,61303,Grimm CSG LLC,MN,MISO,155.0,953,5,0.0,0,0,0.0,0,0,0.0,0,0,155.0,953,5
2018,61208,Gulfport Naval Base CSG PV System,57081,"WGL Energy Systems, Inc",MS,SOCO,0.0,0,0,460.0,"6,128",1,0.0,0,0,0.0,0,0,460.0,"6,128",1
2018,62195,Guse CSG,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,27.0,243,1,0.0,0,0,0.0,0,0,27.0,243,1
2018,59484,"Hadley Solar NG, LLC",59254,NuGen Capital Management,MA,ISNE,0.0,0,0,317.0,"3,459",3,0.0,0,0,0.0,0,0,317.0,"3,459",3
2018,56877,Hall's Warehouse Solar Project,59100,"Sunlight General Solar Fund II, LLC",NJ,PJM,.,.,.,165.0,"1,648",1,.,.,.,.,.,.,165.0,"1,648",1
2018,60494,Hampden,60281,"Altus Power America Management, LLC",MA,ISNE,0.0,0,0,721.0,"4,870",2,0.0,0,0,0.0,0,0,721.0,"4,870",2
2018,60815,Hampshire College,60947,Tesla Inc.,MA,ISNE,0.0,0,0,98.0,"1,563",1,0.0,0,0,0.0,0,0,98.0,"1,563",1
2018,61030,Harford Solar Farm,60669,Laertes Solar LLC,NY,NYIS,0.0,0,0,295.0,"2,808",1,0.0,0,0,0.0,0,0,295.0,"2,808",1
2018,52061,Hartford Hospital Cogeneration,8153,Hartford Steam Co,CT,ISNE,0.0,0,0,0.0,0,0,"4,758.0","48,019",1,0.0,0,0,"4,758.0","48,019",1
2018,60909,Hartford Landfill Solar EGF,60166,Materials Innovation Recycling Authority,CT,ISNE,0.0,0,0,66.0,"1,467",1,0.0,0,0,0.0,0,0,66.0,"1,467",1
2018,60501,Hartz Way,60268,Hartz Solar LLC,NJ,PJM,0.0,0,0,203.0,"1,257",1,0.0,0,0,0.0,0,0,203.0,"1,257",1
2018,60708,Havre de Grace II - E at Perryman,60396,Constellation New Energy Inc.,MD,PJM,0.0,0,0,118.0,"1,970",1,0.0,0,0,0.0,0,0,118.0,"1,970",1
2018,57869,Heller Industrial Parks,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,557.0,"3,167",1,0.0,0,0,0.0,0,0,557.0,"3,167",1
2018,60099,"Hewlett-Packard (HP) - Andover, MA",60947,Tesla Inc.,MA,ISNE,0.0,0,0,102.0,"1,763",1,0.0,0,0,0.0,0,0,102.0,"1,763",1
2018,10036,Hillsborough Hosiery,56590,Silverstreet Hydro,MA,ISNE,0.0,0,0,322.0,"4,955",1,0.0,0,0,0.0,0,0,322.0,"4,955",1
2018,60454,Houghton,57081,"WGL Energy Systems, Inc",NY,NYIS,0.0,0,0,210.0,"2,731",1,0.0,0,0,0.0,0,0,210.0,"2,731",1
2018,62139,Huneke II CSG,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,32.0,288,1,0.0,0,0,0.0,0,0,32.0,288,1
2018,54707,Hunterdon Cogen Facility,8927,Hunterdon Cogeneration LP,NJ,PJM,0.0,0,0,0.0,169,1,0.0,0,0,0.0,0,0,0.0,169,1
2018,60709,IFF Hazlet,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,0.0,0,0,272.0,"4,561",1,0.0,0,0,272.0,"4,561",1
2018,61465,IGS Solar I - BWI2,61077,"IGS ORIX Solar I, LLC",MD,PJM,0.0,0,0,208.0,"2,485",1,0.0,0,0,0.0,0,0,208.0,"2,485",1
2018,61358,IGS Solar I - BWI5,60994,"IGS Solar I, LLC",MD,PJM,0.0,0,0,153.0,"1,763",1,0.0,0,0,0.0,0,0,153.0,"1,763",1
2018,61359,IGS Solar I - EWR5,60994,"IGS Solar I, LLC",NJ,PJM,0.0,0,0,113.0,"3,469",1,0.0,0,0,0.0,0,0,113.0,"3,469",1
2018,61360,IGS Solar I - EWR6,60994,"IGS Solar I, LLC",NJ,PJM,0.0,0,0,108.0,"3,102",1,0.0,0,0,0.0,0,0,108.0,"3,102",1
2018,59424,IND Solar Farm (Phase IIA),59200,"Indy Airport Solar Project II, LLC",IN,MISO,0.0,0,0,"2,661.0","13,307",1,0.0,0,0,0.0,0,0,"2,661.0","13,307",1
2018,59823,INDY III,59604,Bulldog Energy Airport LLC,IN,MISO,0.0,0,0,871.0,"4,357",1,0.0,0,0,0.0,0,0,871.0,"4,357",1
2018,61466,IOS - ERW9,61077,"IGS ORIX Solar I, LLC",NJ,PJM,0.0,0,0,344.0,"8,439",1,0.0,0,0,0.0,0,0,344.0,"8,439",1
2018,61692,IVC Solar,60059,ZGlobal Inc,CA,IID,0.0,0,0,378.0,"3,463",1,0.0,0,0,0.0,0,0,378.0,"3,463",1
2018,59631,Imclone Solar Electric Facility,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,"3,055.0","11,751",1,0.0,0,0,0.0,0,0,"3,055.0","11,751",1
2018,59834,Indy Grocers,59612,GES MegaOne LLC,IN,MISO,0.0,0,0,287.0,"1,434",1,0.0,0,0,0.0,0,0,287.0,"1,434",1
2018,60822,Intel - Ocotillo Campus Solar,60947,Tesla Inc.,AZ,AZPS,0.0,0,0,456.0,"4,722",1,0.0,0,0,0.0,0,0,456.0,"4,722",1
2018,58086,Intel Folsom,60947,Tesla Inc.,CA,BANC,0.0,0,0,120.0,"1,646",1,0.0,0,0,0.0,0,0,120.0,"1,646",1
2018,58954,Intel Folsom Phase 2,60947,Tesla Inc.,CA,BANC,0.0,0,0,153.0,"1,663",1,0.0,0,0,0.0,0,0,153.0,"1,663",1
2018,61152,Intel Folsom Phase 3,60947,Tesla Inc.,CA,CISO,0.0,0,0,746.0,"9,077",1,0.0,0,0,0.0,0,0,746.0,"9,077",1
2018,54637,JCO Oxides Olefins Plant,30052,Huntsman Corp,TX,MISO,0.0,0,0,0.0,0,0,"4,374.0","87,079",1,0.0,0,0,"4,374.0","87,079",1
2018,58793,JMB Mcguire-Dix-Lakehurst Solar Project,58682,WR-TGC Solar Generation IV LLC,NJ,PJM,0.0,0,0,970.0,"13,012",1,0.0,0,0,0.0,0,0,970.0,"13,012",1
2018,60113,Jackson Board of Education-Liberty HS,60947,Tesla Inc.,NJ,PJM,0.0,0,0,131.0,"1,609",1,0.0,0,0,0.0,0,0,131.0,"1,609",1
2018,60320,Jeffco Community Solar Gardens LLC,60970,SunShare Management,CO,PSCO,5.0,203,24,283.0,"2,372",4,0.0,0,0,0.0,0,0,288.0,"2,575",28
2018,60499,Jefferson Avenue,60268,Hartz Solar LLC,NJ,PJM,0.0,0,0,334.0,"1,984",1,0.0,0,0,0.0,0,0,334.0,"1,984",1
2018,58653,Jersey Gardens Phase 1,58590,SEDC Jersey Gardens Owner LLC,NJ,PJM,0.0,0,0,336.0,"1,435",1,0.0,0,0,0.0,0,0,336.0,"1,435",1
2018,58654,Jersey Gardens Phase 2,58591,CF Jersey Gardens Owner Two LLC,NJ,PJM,0.0,0,0,532.0,"2,985",1,0.0,0,0,0.0,0,0,532.0,"2,985",1
2018,56300,Jersey-Atlantic Wind Farm,50123,"Leeward Asset Management, LLC",NJ,PJM,0.0,0,0,0.0,0,0,767.0,"9,647",1,0.0,0,0,767.0,"9,647",1
2018,58292,Jewish Community Center PV,58863,Main Street Power,AZ,AZPS,0.0,0,0,387.0,"2,194",1,0.0,0,0,0.0,0,0,387.0,"2,194",1
2018,61686,Johnson 1 Community Solar,61287,Johnson I CSG LLC,MN,MISO,72.0,370,5,0.0,0,0,0.0,0,0,0.0,0,0,72.0,370,5
2018,61695,Johnson II Community Solar,61309,Johnson II CSG LLC,MN,MISO,48.0,194,5,0.0,0,0,0.0,0,0,0.0,0,0,48.0,194,5
2018,57723,"Johnson Matthey, Inc. Solar",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,0.0,0,0,0.0,0,0,303.0,"6,397",1,0.0,0,0,303.0,"6,397",1
2018,60546,KIUC Kapaia PV and BA Storage Project,60947,Tesla Inc.,HI,NA,0.0,0,0,"2,743.0","22,102",1,0.0,0,0,0.0,0,0,"2,743.0","22,102",1
2018,10805,Kenilworth Energy Facility,5530,E F Kenilworth LLC,NJ,PJM,0.0,0,0,0.0,0,0,"4,769.0","75,280",1,0.0,0,0,"4,769.0","75,280",1
2018,58243,Kent County - Worton Complex,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,148.0,"1,660",1,0.0,0,0,0.0,0,0,148.0,"1,660",1
2018,58239,Kent County-Kennedyville,57081,"WGL Energy Systems, Inc",MD,PJM,0.0,0,0,147.0,"1,577",1,0.0,0,0,0.0,0,0,147.0,"1,577",1
2018,59098,Kettering Solar 1,60947,Tesla Inc.,CA,CISO,0.0,0,0,260.0,"2,024",1,0.0,0,0,0.0,0,0,260.0,"2,024",1
2018,59099,Kettering Solar 2,60947,Tesla Inc.,CA,CISO,0.0,0,0,256.0,"2,042",1,0.0,0,0,0.0,0,0,256.0,"2,042",1
2018,61628,Kilroy Solar,61227,Nautilus Solar Solutions,CA,CISO,0.0,0,0,221.0,"1,869",1,0.0,0,0,0.0,0,0,221.0,"1,869",1
2018,58240,Kit Carson,57081,"WGL Energy Systems, Inc",NM,PNM,0.0,0,0,526.0,"3,066",1,0.0,0,0,0.0,0,0,526.0,"3,066",1
2018,57119,Koda Biomass Plant,56413,Koda Energy LLC,MN,MISO,0.0,0,0,0.0,0,0,"2,529.0","32,844",1,0.0,0,0,"2,529.0","32,844",1
2018,57009,Kohls San Bernardino Solar Facility,61219,Longroad Energy Services LLC,CA,CISO,0.0,0,0,143.0,"1,014",1,0.0,0,0,0.0,0,0,143.0,"1,014",1
2018,60765,L'Oreal Franklin,61944,GSRP,NJ,PJM,0.0,0,0,0.0,0,0,192.0,"1,766",1,0.0,0,0,192.0,"1,766",1
2018,60766,L'Oreal Monmouth,61944,GSRP,NJ,PJM,0.0,0,0,0.0,0,0,383.0,"2,541",1,0.0,0,0,383.0,"2,541",1
2018,57868,L'Oreal Piscataway,56997,Marina Energy LLC,NJ,PJM,0.0,0,0,0.0,0,0,258.0,"2,462",1,0.0,0,0,258.0,"2,462",1
2018,58539,Lake Pleasant WTP,58507,Solar Star Arizona III LLC,AZ,AZPS,0.0,0,0,"1,047.0","14,787",1,0.0,0,0,0.0,0,0,"1,047.0","14,787",1
2018,59369,Lakewood Seven Solar LLC,60281,"Altus Power America Management, LLC",NJ,PJM,0.0,0,0,50.0,634,1,0.0,0,0,0.0,0,0,50.0,634,1
2018,58634,Lancaster Baptist Church,60947,Tesla Inc.,CA,CISO,0.0,0,0,226.0,"2,052",1,0.0,0,0,0.0,0,0,226.0,"2,052",1
2018,58963,Las Virgenes Municipal Water District,60947,Tesla Inc.,CA,CISO,0.0,0,0,187.0,"1,669",1,0.0,0,0,0.0,0,0,187.0,"1,669",1
2018,60142,Lemoore 1,59937,"Lemoore PV1, LLC",CA,CISO,0.0,0,0,494.0,"3,572",1,0.0,0,0,0.0,0,0,494.0,"3,572",1
2018,58703,Lenape II,58638,"Lenape Solar II, LLC",IN,MISO,0.0,0,0,"1,268.0","5,264",1,0.0,0,0,0.0,0,0,"1,268.0","5,264",1
2018,58231,Lincoln Financial Field,58203,NRG Energy Center Eagles LLC,PA,PJM,0.0,0,0,490.0,"2,803",1,0.0,0,0,0.0,0,0,490.0,"2,803",1
2018,60966,Lind Solar CSG,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,824.0,"7,499",1,0.0,0,0,0.0,0,0,824.0,"7,499",1
2018,60060,Lindberg FIeld Solar,59791,Lindberg Field Solar I LLC,CA,CISO,0.0,0,0,691.0,"3,253",1,0.0,0,0,0.0,0,0,691.0,"3,253",1
2018,60026,Little Rock Pham Solar,57081,"WGL Energy Systems, Inc",CA,LDWP,0.0,0,0,763.0,"8,522",1,0.0,0,0,0.0,0,0,763.0,"8,522",1
2018,57768,Longwood Gardens,57078,Ecogy Pennsylvania Systems LLC,PA,PJM,0.0,0,0,156.0,"1,843",1,0.0,0,0,0.0,0,0,156.0,"1,843",1
2018,55217,Los Medanos Energy Center,2843,Los Medanos Energy Center LLC,CA,CISO,0.0,0,0,0.0,0,0,"20,302.0","549,573",2,0.0,0,0,"20,302.0","549,573",2
2018,60769,Lower Cape May HS,61944,GSRP,NJ,PJM,0.0,0,0,144.0,"2,256",1,0.0,0,0,0.0,0,0,144.0,"2,256",1
2018,59135,Ludlow Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,117.0,"2,136",1,0.0,0,0,0.0,0,0,117.0,"2,136",1
2018,58914,MCAGCC Cogen Plant,58789,DOD USMC Marine Air Ground Combat,CA,CISO,"2,258.0","15,051",1,"2,575.0","16,948",14,0.0,0,0,0.0,0,0,"4,833.0","31,999",15
2018,61350,MDFA Devens-Saratoga,57081,"WGL Energy Systems, Inc",MA,ISNE,0.0,0,0,246.0,"3,396",1,0.0,0,0,0.0,0,0,246.0,"3,396",1
2018,60496,MEBA,60281,"Altus Power America Management, LLC",MD,PJM,0.0,0,0,197.0,"2,539",1,0.0,0,0,0.0,0,0,197.0,"2,539",1
2018,58522,Madera Community Hospital,59622,"Ahana Renewables, LLC",CA,CISO,0.0,0,0,283.0,"2,092",1,0.0,0,0,0.0,0,0,283.0,"2,092",1
2018,61725,Madison County,60571,AEP Onsite Partners,NY,NYIS,0.0,0,0,200.0,"2,587",1,0.0,0,0,0.0,0,0,200.0,"2,587",1
2018,62639,Manchester Community College East,60584,Onyx Asset Services Group,CT,ISNE,0.0,0,0,15.0,222,1,0.0,0,0,0.0,0,0,15.0,222,1
2018,62640,Manchester Community College North,60584,Onyx Asset Services Group,CT,ISNE,0.0,0,0,14.0,247,1,0.0,0,0,0.0,0,0,14.0,247,1
2018,61115,Manteca Land PV,60727,"Manteca Land PV, LLC",CA,CISO,0.0,0,0,142.0,"1,895",1,0.0,0,0,0.0,0,0,142.0,"1,895",1
2018,57005,Mariani Packing Vacaville Solar,56431,SunE U6 Holdings LLC,CA,CISO,0.0,0,0,233.0,"1,386",1,0.0,0,0,0.0,0,0,233.0,"1,386",1
2018,58410,Marshfield PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0.0,0,0,471.0,"4,714",1,0.0,0,0,0.0,0,0,471.0,"4,714",1
2018,58443,Martin Limestone Solar Array,58438,Sunstream Energy LLC,PA,PJM,0.0,0,0,0.0,0,0,107.0,"1,340",1,0.0,0,0,107.0,"1,340",1
2018,58412,Maynard PV,57081,"WGL Energy Systems, Inc",MA,ISNE,0.0,0,0,86.0,"1,225",1,0.0,0,0,0.0,0,0,86.0,"1,225",1
2018,57646,McCormick & Co. Inc. at Belcamp,56975,"Constellation Solar Maryland, LLC",MD,PJM,0.0,0,0,0.0,0,0,244.0,"2,255",1,0.0,0,0,244.0,"2,255",1
2018,57662,McGraw Hill Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,0.0,"16,536",1,0.0,0,0,0.0,0,0,0.0,"16,536",1
2018,59277,Medford WWTP,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,174.0,"1,861",1,0.0,0,0,0.0,0,0,174.0,"1,861",1
2018,10883,Medical Area Total Energy Plant,12258,Medical Area Total Egy Plt Inc,MA,ISNE,0.0,0,0,"43,685.0","288,232",7,0.0,0,0,0.0,0,0,"43,685.0","288,232",7
2018,58882,Mercer County Community College,58754,Sunlight General Mercer Solar LLC,NJ,PJM,.,.,.,289.0,"9,622",1,.,.,.,.,.,.,289.0,"9,622",1
2018,57982,Meridian Vineyards,62060,CleanCapital,CA,CISO,0.0,0,0,366.0,"1,663",1,0.0,0,0,0.0,0,0,366.0,"1,663",1
2018,59136,Methuen Landfill,59622,"Ahana Renewables, LLC",MA,ISNE,0.0,0,0,141.0,"1,590",1,0.0,0,0,0.0,0,0,141.0,"1,590",1
2018,10180,Metro Wastewater Reclamation District,19068,"Colorado Energy Nations Company, LLC",CO,PSCO,0.0,0,0,0.0,0,0,"1,444.0","31,766",1,0.0,0,0,"1,444.0","31,766",1
2018,58090,Middlesex Apple Orchard Solar,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,"1,414.0","7,036",1,0.0,0,0,0.0,0,0,"1,414.0","7,036",1
2018,10745,Midland Cogeneration Venture,12492,Midland Cogeneration Venture,MI,MISO,0.0,0,0,0.0,0,0,"12,874.0","417,003",2,0.0,0,0,"12,874.0","417,003",2
2018,52169,Midway Sunset Cogen,12687,Midway-Sunset Cogeneration Co,CA,CISO,0.0,0,0,0.0,0,0,"4,111.0","87,326",1,0.0,0,0,"4,111.0","87,326",1
2018,59789,Millbrook School,60947,Tesla Inc.,NY,NYIS,0.0,0,0,136.0,"1,814",1,0.0,0,0,0.0,0,0,136.0,"1,814",1
2018,58822,Millville City Sewer Auth WTP,61944,GSRP,NJ,PJM,0.0,0,0,0.0,0,0,129.0,"1,811",1,0.0,0,0,129.0,"1,811",1
2018,58633,Monterey Regional Water Pollution Contro,60947,Tesla Inc.,CA,CISO,0.0,0,0,204.0,"1,390",1,0.0,0,0,0.0,0,0,204.0,"1,390",1
2018,60820,Montgomery County Correctional Facility,60947,Tesla Inc.,MD,PJM,0.0,0,0,62.0,"1,407",1,0.0,0,0,0.0,0,0,62.0,"1,407",1
2018,59942,Morgan Lancaster 1,57081,"WGL Energy Systems, Inc",CA,CISO,0.0,0,0,340.0,"3,813",1,0.0,0,0,0.0,0,0,340.0,"3,813",1
2018,57362,Morgantown Solar Park,56701,The Hankin Group,PA,PJM,0.0,0,0,0.0,0,0,146.0,"2,138",1,0.0,0,0,146.0,"2,138",1
2018,55216,Morris Cogeneration LLC,54755,Morris Cogeneration LLC,IL,PJM,0.0,0,0,0.0,0,0,"11,245.0","439,035",1,0.0,0,0,"11,245.0","439,035",1
2018,59908,Mount Olive Solar,59668,Mount Olive Solar LLC,NC,CPLE,0.0,0,0,244.0,"3,706",1,0.0,0,0,0.0,0,0,244.0,"3,706",1
2018,57471,Murray Hill Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,0.0,0,0,0.0,0,0,160.0,"1,504",1,0.0,0,0,160.0,"1,504",1
2018,61003,Musgrave East Solar Farm,60643,Artemis Solar LLC,NY,NYIS,0.0,0,0,326.0,"3,101",1,0.0,0,0,0.0,0,0,326.0,"3,101",1
2018,61015,Musgrave West Solar Farm,60643,Artemis Solar LLC,NY,NYIS,0.0,0,0,329.0,"3,129",1,0.0,0,0,0.0,0,0,329.0,"3,129",1
2018,60857,NES Rutgers Solar,60516,NES Rutgers LLC,NJ,PJM,0.0,0,0,0.0,0,0,104.0,"1,211",1,0.0,0,0,104.0,"1,211",1
2018,60350,"NRG Solar Las Vegas MB 2, LLC",60145,NRG Solar Las Vegas MB 2,NV,NEVP,0.0,0,0,234.0,"2,446",1,0.0,0,0,0.0,0,0,234.0,"2,446",1
2018,59430,NRG Solar Las Vegas MB-1,59208,NRG Solar Las Vegas MB-1,NV,NEVP,0.0,0,0,898.0,"9,382",1,0.0,0,0,0.0,0,0,898.0,"9,382",1
2018,57462,Napoleon Solar I,56780,Enfinity BNB Napoleon Solar LLC,OH,PJM,0.0,0,0,636.0,"11,713",1,0.0,0,0,0.0,0,0,636.0,"11,713",1
2018,57764,Naval Air Weapons Station China Lake,57073,"Solar Star California XV, LLC",CA,CISO,0.0,0,0,"3,518.0","26,825",1,0.0,0,0,0.0,0,0,"3,518.0","26,825",1
2018,56568,Nellis Air Force Base Solar Array,56203,Solar Star NAFB LLC,NV,NEVP,0.0,0,0,613.0,"26,910",1,0.0,0,0,0.0,0,0,613.0,"26,910",1
2018,10427,New-Indy Ontario Mill,22091,New-Indy Ontario LLC,CA,CISO,0.0,0,0,0.0,0,0,600.0,"7,000",2,0.0,0,0,600.0,"7,000",2
2018,58748,North Bay Solar 1,58661,"Sustainable Power Group, LLC",CA,CISO,0.0,0,0,230.0,"2,003",1,0.0,0,0,0.0,0,0,230.0,"2,003",1
2018,60806,North Bergen Solar,60268,Hartz Solar LLC,NJ,PJM,0.0,0,0,213.0,"2,415",1,0.0,0,0,0.0,0,0,213.0,"2,415",1
2018,10812,North Island Energy Facility,745,Applied Energy Inc,CA,CISO,0.0,0,0,0.0,0,0,106.0,"1,495",1,0.0,0,0,106.0,"1,495",1
2018,58358,North Jersey Media Group Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,"1,394.0","5,360",1,0.0,0,0,0.0,0,0,"1,394.0","5,360",1
2018,58385,Northbridge Solar,56769,Consolidated Edison Development Inc.,MA,ISNE,0.0,0,0,0.0,0,0,338.0,"3,162",1,0.0,0,0,338.0,"3,162",1
2018,60992,Northern Cardinal Solar,60635,Northern Cardinal Solar LLC,NC,PJM,0.0,0,0,98.0,"1,326",1,0.0,0,0,0.0,0,0,98.0,"1,326",1
2018,61060,Novel - OYA of Mapleton,62033,NRG MN Community LLC,MN,MISO,159.0,"1,200",512,0.0,0,0,0.0,0,0,0.0,0,0,159.0,"1,200",512
2018,57798,OBP Cogen,57120,OBP Cogen LLC,NY,NYIS,0.0,0,0,"8,247.0","58,874",1,0.0,0,0,0.0,0,0,"8,247.0","58,874",1
2018,50850,OLS Energy Chino,14265,OLS Energy-Chino,CA,CISO,0.0,0,0,0.0,0,0,"1,409.0","14,606",1,0.0,0,0,"1,409.0","14,606",1
