Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2018,20848,City of Blue Hill - (NE),Municipal,NE,SWPP,746.0,"8,004",490,.,N,N,N
2018,20880,City of Wisner,Municipal,NE,SWPP,"1,634.0","14,830",713,.,N,N,N
2018,20945,City of Wood River- (NE),Municipal,NE,SWPP,"1,434.0","11,769",620,.,N,N,N
2018,20950,Village of Winside - (NE),Municipal,NE,SWPP,337.7,"3,410",253,.,N,N,N
2018,21056,City of Wymore - (NE),Municipal,NE,SWPP,"1,194.1","11,635",936,.,N,N,N
2018,24791,Village of Bradshaw - (NE),Municipal,NE,SWPP,486.6,"3,642",230,.,N,N,N
2018,40356,Village of Holbrook - (NE),Municipal,NE,SWPP,226.8,"1,443",161,.,N,N,N
2018,906,Town of Ashland,Municipal,NH,ISNE,"2,314.0","18,196","1,592",.,N,N,N
2018,11196,Town of Littleton - (NH),Municipal,NH,ISNE,"8,794.0","68,237","3,904",.,Y,N,N
2018,13286,New Hampton Village Precinct,Municipal,NH,ISNE,495.0,"3,741",103,.,N,N,N
2018,20980,Precinct of Woodsville,Municipal,NH,ISNE,"3,675.9","23,046","1,005",.,N,N,N
2018,10776,Borough of Lavallette - (NJ),Municipal,NJ,PJM,"2,945.0","18,427","2,561",.,N,N,N
2018,12608,Borough of Milltown - (NJ),Municipal,NJ,PJM,"7,031.1","36,807","3,155",.,N,N,N
2018,14472,Borough of Park Ridge - (NJ),Municipal,NJ,PJM,"9,634.1","61,011","3,828",.,Y,N,N
2018,14648,Borough of Pemberton - (NJ),Municipal,NJ,PJM,"1,684.0","7,722",779,.,N,N,N
2018,16864,Seaside Heights Municipal Utility,Municipal,NJ,PJM,"5,210.0","28,453","2,891",.,Y,N,N
2018,17571,Borough of South River - (NJ),Municipal,NJ,PJM,"15,093.0","58,743","6,426",.,Y,N,N
2018,1046,City of Aztec - (NM),Municipal,NM,WACM,"5,265.3","43,825","3,145",.,Y,N,N
2018,5438,"Duncan Valley Elec Coop, Inc",Cooperative,NM,WALC,547.9,"3,846",341,.,Y,N,Y
2018,13777,Northern Rio Arriba E Coop Inc,Cooperative,NM,PNM,"4,226.9","25,724","3,013",.,Y,N,Y
2018,15698,Raton Public Service Company,Municipal,NM,PSCO,"5,939.0","42,564","3,965",.,Y,N,N
2018,17827,Town of Springer - (NM),Municipal,NM,PNM,803.1,"5,566",613,.,N,N,N
2018,19246,City of Truth or Consequences - (NM),Municipal,NM,PNM,"6,616.0","44,193","3,926",.,Y,Y,N
2018,191,Alamo Power District No 3,Political Subdivision,NV,NEVP,"1,601.6","14,039",752,.,Y,N,N
2018,2821,City of Caliente - (NV),Municipal,NV,NEVP,"1,118.0","10,548",698,.,Y,N,N
2018,6172,City of Fallon - (NV),Municipal,NV,NEVP,"11,298.0","88,130","4,800",.,N,N,N
2018,11021,Lincoln County Power Dist No 1,Political Subdivision,NV,NEVP,"3,617.8","46,960","1,135",.,Y,N,N
2018,15075,City of Pioche - (NV),Municipal,NV,NEVP,802.0,"7,636",563,.,Y,N,N
2018,183,Village of Akron - (NY),Municipal,NY,NYIS,"2,719.0","53,123","1,648",.,N,N,N
2018,661,Village of Andover - (NY),Municipal,NY,NYIS,319.2,"7,377",620,.,N,N,N
2018,669,Village of Angelica - (NY),Municipal,NY,NYIS,717.3,"10,113",723,.,N,N,N
2018,1343,Bath Electric Gas & Water,Municipal,NY,NYIS,"4,912.0","81,331","4,823",.,N,N,N
2018,1604,Village of Bergen - (NY),Municipal,NY,NYIS,"2,347.4","32,281",660,.,N,N,N
2018,1970,Village of Boonville - (NY),Municipal,NY,NYIS,"4,536.0","82,630","3,422",.,Y,Y,N
2018,2272,Village of Brocton - (NY),Municipal,NY,NYIS,834.6,"15,347",882,.,N,N,N
2018,3164,Village of Castile - (NY),Municipal,NY,NYIS,607.0,"10,372",627,.,N,N,N
2018,3525,Village of Churchville - (NY),Municipal,NY,NYIS,"1,744.3","23,128","1,072",.,N,N,N
2018,5021,Delaware County Elec Coop Inc,Cooperative,NY,NYIS,"8,721.7","77,059","5,364",.,Y,Y,N
2018,5875,Village of Endicott - (NY),Municipal,NY,NYIS,"3,273.0","53,393","3,214",.,N,N,N
2018,6711,Village of Frankfort - (NY),Municipal,NY,NYIS,"1,464.0","33,166","1,672",.,N,N,N
2018,7600,Village of Green Island - (NY),Municipal,NY,NYIS,"1,116.0","27,939","1,647",.,N,N,N
2018,7624,Village of Greene - (NY),Municipal,NY,NYIS,"2,347.0","45,996","1,262",.,N,Y,N
2018,7630,Village of Greenport - (NY),Municipal,NY,NYIS,"3,972.0","29,193","2,141",.,N,N,N
2018,7713,Village of Groton - (NY),Municipal,NY,NYIS,"1,602.0","25,793","1,145",.,N,N,N
2018,7995,Village of Hamilton - (NY),Municipal,NY,NYIS,"3,267.0","64,407","1,605",.,N,N,N
2018,8733,Village of Holley - (NY),Municipal,NY,NYIS,"1,971.6","35,639","1,004",.,N,N,N
2018,9200,Village of Ilion - (NY),Municipal,NY,NYIS,"4,936.0","96,764","4,180",.,N,N,N
2018,11083,Village of Little Valley - (NY),Municipal,NY,NYIS,"1,739.0","21,887","1,391",.,N,N,N
2018,11618,Village of Marathon - (NY),Municipal,NY,NYIS,"1,415.0","23,177",929,.,N,N,N
2018,11892,Village of Mayville - (NY),Municipal,NY,NYIS,"1,778.5","26,577","1,177",.,N,N,N
2018,12759,Mohawk Municipal Comm,Municipal,NY,NYIS,812.0,"21,955","1,319",.,N,N,N
2018,14125,"Oneida-Madison Elec Coop, Inc",Cooperative,NY,NYIS,"2,646.0","23,907","2,000",.,Y,Y,N
2018,14267,"Otsego Electric Coop, Inc",Cooperative,NY,NYIS,"6,714.3","53,006","3,899",.,N,Y,Y
2018,14700,Village of Penn Yan - (NY),Municipal,NY,NYIS,"4,123.4","93,724","3,085",.,N,N,N
2018,14945,Village of Philadelphia - (NY),Municipal,NY,NYIS,584.0,"10,290",710,.,N,N,N
2018,15991,Village of Richmondville - (NY),Municipal,NY,NYIS,"1,449.0","17,312","1,159",.,N,N,N
2018,17079,Village of Sherburne - (NY),Municipal,NY,NYIS,"3,758.0","76,040","2,384",.,N,N,N
2018,17085,City of Sherrill - (NY),Municipal,NY,NYIS,"2,787.0","52,810","1,904",.,N,N,N
2018,17186,Village of Silver Springs - (NY),Municipal,NY,NYIS,468.0,"7,203",494,.,N,N,N
2018,17280,Village of Skaneateles - (NY),Municipal,NY,NYIS,"1,204.4","33,006","1,624",.,N,N,N
2018,17789,Village of Spencerport - (NY),Municipal,NY,NYIS,"3,074.0","67,551","2,877",.,N,N,N
2018,17846,Village of Springville - (NY),Municipal,NY,NYIS,"2,675.0","62,741","2,683",.,N,N,N
2018,18813,Village of Theresa - (NY),Municipal,NY,NYIS,559.7,"7,193",490,.,N,Y,N
2018,19274,Village of Tupper Lake - (NY),Municipal,NY,NYIS,"4,572.2","76,253","3,505",.,N,N,N
2018,20193,Village of Watkins Glen - (NY),Municipal,NY,NYIS,"2,348.0","58,053","1,469",.,N,N,N
2018,20337,Village of Wellsville - (NY),Municipal,NY,NYIS,"3,674.0","57,876","2,591",.,N,N,N
2018,20480,Village of Westfield - (NY),Municipal,NY,NYIS,"4,050.0","72,868","3,444",.,Y,N,N
2018,282,Village of Arcadia - (OH),Municipal,OH,PJM,713.5,"5,114",304,.,N,N,N
2018,768,City of Arcanum - (OH),Municipal,OH,PJM,"2,827.0","23,742","1,622",.,N,N,N
2018,1386,Village of Beach City - (OH),Municipal,OH,PJM,"1,503.0","9,369",836,.,N,N,N
2018,1650,Village of Bethel - (OH),Municipal,OH,PJM,"2,646.9","24,356","1,620",.,N,N,N
2018,1677,Village of Bloomdale - (OH),Municipal,OH,PJM,488.0,"3,906",312,.,N,N,N
2018,1832,Village of Blanchester - (OH),Municipal,OH,PJM,"7,420.0","64,951","2,209",.,N,N,N
2018,2128,Village of Bradner - (OH),Municipal,OH,PJM,856.0,"5,940",528,.,N,N,N
2018,2205,Village of Brewster - (OH),Municipal,OH,PJM,"5,664.0","55,202",942,.,N,N,N
2018,3008,Village of Carey - (OH),Municipal,OH,PJM,"8,644.0","94,315","1,881",.,N,N,N
2018,4061,City of Columbiana - (OH),Municipal,OH,PJM,"7,737.0","85,916","3,663",.,N,N,N
2018,4685,Village of Cygnet - (OH),Municipal,OH,PJM,437.0,"3,463",269,.,N,N,N
2018,4725,City of Custar,Municipal,OH,PJM,274.0,"2,414",115,.,N,N,N
2018,5096,Village of Deshler - (OH),Municipal,OH,PJM,"2,115.0","16,565",985,.,N,N,N
2018,5653,Village of Edgerton - (OH),Municipal,OH,PJM,"3,362.0","29,955","1,112",.,N,N,N
2018,5752,Village of Eldorado - (OH),Municipal,OH,PJM,493.0,"4,076",278,.,N,N,N
2018,5833,Village of Elmore - (OH),Municipal,OH,PJM,"2,003.0","15,104",942,.,N,N,N
2018,7100,Village of Genoa - (OH),Municipal,OH,PJM,"1,995.0","13,022","1,140",.,N,N,N
2018,7131,Village of Georgetown - (OH),Municipal,OH,PJM,"4,399.8","44,482","2,121",.,N,N,N
2018,7311,Village of Glouster - (OH),Municipal,OH,PJM,"1,298.0","8,744",994,.,N,N,N
2018,7445,Village of Grafton - (OH),Municipal,OH,PJM,"3,873.0","28,158","1,322",.,N,N,N
2018,7643,Village of Greenwich - (OH),Municipal,OH,PJM,"2,226.2","14,224",725,.,N,N,N
2018,7973,Village of Hamersville - (OH),Municipal,OH,PJM,449.9,"4,490",266,.,N,N,N
2018,8240,Village of Haskins - (OH),Municipal,OH,PJM,707.7,"6,281",537,.,N,N,N
2018,8949,City of Hubbard,Municipal,OH,PJM,"3,998.0","51,462","4,385",.,N,N,N
2018,9572,Village of Jackson Center - (OH),Municipal,OH,PJM,"1,786.0","22,402",772,.,Y,N,N
2018,10616,Village of Lakeview - (OH),Municipal,OH,PJM,"1,528.0","10,710","1,172",.,N,N,N
2018,11126,Village of Lodi - (OH),Municipal,OH,PJM,"4,190.3","44,370","1,809",.,N,N,N
2018,11296,Village of Lucas - (OH),Municipal,OH,PJM,484.0,"3,983",361,.,N,N,N
2018,11739,Village of Marshallville - (OH),Municipal,OH,PJM,837.0,"6,953",492,.,N,N,N
2018,12302,City of Mendon - (OH),Municipal,OH,PJM,652.0,"4,726",339,.,N,N,N
2018,12533,Village of Milan - (OH),Municipal,OH,PJM,"1,636.0","12,240",732,.,N,N,N
2018,12811,Village of Monroeville - (OH),Municipal,OH,PJM,"4,598.0","43,499",833,.,N,N,N
2018,12861,Village of Montpelier - (OH),Municipal,OH,PJM,"8,751.0","77,462","2,314",.,N,N,N
2018,13420,Village of New Bremen - (OH),Municipal,OH,PJM,"7,108.0","71,096","1,618",.,N,N,N
2018,13464,Village of New Knoxville - (OH),Municipal,OH,PJM,"1,386.9","10,009",469,.,Y,N,N
2018,13563,City of Newton Falls - (OH),Municipal,OH,PJM,"6,228.0","45,290","2,593",.,N,N,N
2018,13932,Village of Oak Harbor - (OH),Municipal,OH,PJM,"2,889.0","21,874","1,547",.,N,N,N
2018,13950,Village of Obetz - (OH),Municipal,OH,PJM,"6,912.0","67,867",94,.,N,N,N
2018,13997,Village of Ohio City - (OH),Municipal,OH,PJM,670.0,"5,954",430,.,N,N,N
2018,14650,Village of Pemberville - (OH),Municipal,OH,PJM,"1,513.0","11,394",710,.,N,N,N
2018,15072,Village of Pioneer - (OH),Municipal,OH,PJM,"4,152.0","35,890",839,.,N,N,N
2018,15203,Village of Plymouth - (OH),Municipal,OH,PJM,"1,603.0","11,760",851,.,N,N,N
2018,15432,Prospect Corporation,Municipal,OH,PJM,"1,142.0","9,752",737,.,N,N,N
2018,15865,Village of Republic - (OH),Municipal,OH,PJM,468.3,"3,478",299,.,N,N,N
2018,16062,Village of Ripley - (OH),Municipal,OH,PJM,"1,640.0","15,243","1,034",.,N,N,N
2018,16951,Seville Board of Public Affairs,Municipal,OH,PJM,"8,808.0","92,390","1,923",.,Y,N,N
2018,17098,Village of Shiloh - (OH),Municipal,OH,PJM,632.0,"5,433",280,.,N,N,N
2018,17588,South Vienna Corporation,Municipal,OH,PJM,535.9,"4,873",242,.,N,N,N
2018,17865,City of St Clairsville - (OH),Municipal,OH,PJM,"7,840.0","51,253","3,013",.,N,N,N
2018,18393,Village of Sycamore - (OH),Municipal,OH,PJM,"1,776.0","20,486",514,.,N,N,N
2018,18944,Village of Tontogany - (OH),Municipal,OH,PJM,526.0,"5,391",236,.,N,N,N
2018,19176,"Tricounty Rural Elec Coop, Inc",Cooperative,OH,PJM,"9,471.0","74,674","4,381",.,N,N,N
2018,19805,Village of Versailles - (OH),Municipal,OH,PJM,"7,593.0","70,295","1,847",.,N,N,N
2018,20223,Village of Waynesfield - (OH),Municipal,OH,PJM,"1,025.0","7,388",495,.,N,N,N
2018,20313,Village of Wellington - (OH),Municipal,OH,PJM,"9,026.0","85,045","2,560",.,N,N,N
2018,20471,Village of Wharton - (OH),Municipal,OH,PJM,173.8,"1,992",166,.,N,N,N
2018,20977,City of Woodsfield - (OH),Municipal,OH,PJM,"3,159.4","25,437","1,597",.,N,N,N
2018,20979,Village of Woodville - (OH),Municipal,OH,PJM,"1,664.0","12,266","1,013",.,N,N,N
2018,588,Anadarko Public Works Authority,Municipal,OK,SWPP,"9,851.0","45,757","2,932",.,N,N,N
2018,1800,City of Blackwell - (OK),Municipal,OK,SWPP,"5,608.8","66,772","3,991",.,N,N,N
2018,2268,Town of Braman - (OK),Municipal,OK,SWPP,199.3,"2,396",171,.,N,N,N
2018,2553,City of Burlington - (OK),Municipal,OK,SWPP,218.0,"2,864",76,.,N,N,N
2018,3986,City of Collinsville - (OK),Municipal,OK,SWPP,"6,097.0","51,727","3,026",.,N,N,N
2018,4078,City of Comanche - (OK),Municipal,OK,SWPP,"1,697.0","12,851",766,.,N,N,N
2018,4319,Copan Public Works Authority,Municipal,OK,SWPP,546.2,"6,210",372,.,N,N,N
2018,4344,City of New Cordell - (OK),Municipal,OK,SWPP,"2,686.0","23,569","1,562",.,N,N,N
2018,5741,City of Eldorado - (OK),Municipal,OK,SWPP,265.0,"1,678",254,.,N,N,N
2018,6152,City of Fairview - (OK),Municipal,OK,SWPP,"2,893.0","29,655","1,636",.,N,N,N
2018,6618,Town of Fort Supply - (OK),Municipal,OK,SWPP,302.3,"2,244",189,.,N,N,N
2018,6750,City of Frederick - (OK),Municipal,OK,SWPP,"4,137.3","48,951","1,999",.,N,N,N
2018,7048,City of Geary - (OK),Municipal,OK,SWPP,"1,030.0","8,751",693,.,N,N,N
2018,7441,Goltry Public Works Authority,Municipal,OK,SWPP,226.0,"1,720",162,.,N,N,N
2018,7501,City of Granite - (OK),Municipal,OK,SWPP,695.9,"5,141",540,.,Y,N,N
2018,8183,Harmon Electric Assn Inc,Cooperative,OK,SWPP,"9,249.0","78,173","3,080",.,N,N,Y
2018,8799,City of Hominy - (OK),Municipal,OK,SWPP,"1,885.4","18,865","1,343",.,N,N,N
2018,10320,City of Kingfisher - (OK),Municipal,OK,AECI,"5,856.0","51,897","2,302",.,N,N,N
2018,10777,Town of Laverne - (OK),Municipal,OK,SWPP,"1,200.7","10,378",745,.,N,N,N
2018,10970,City of Lexington - (OK),Municipal,OK,SWPP,"1,611.0","11,237",819,.,N,N,N
2018,11058,City of Lindsay - (OK),Municipal,OK,SPA,"2,924.0","30,593","1,497",.,N,N,N
2018,11541,City of Manitou - (OK),Municipal,OK,SWPP,237.0,"1,944",97,.,N,N,N
2018,11578,Town of Mannford - (OK),Municipal,OK,SWPP,"3,459.0","40,352","1,151",.,N,N,N
2018,11691,City of Marlow - (OK),Municipal,OK,SWPP,"2,831.0","38,126","2,291",.,N,N,N
2018,12892,City of Mooreland - (OK),Municipal,OK,SWPP,944.8,"7,874",615,.,N,N,N
2018,13530,City of Newkirk - (OK),Municipal,OK,SWPP,"1,410.0","23,319","1,360",.,N,N,N
2018,13966,City of Olustee,Municipal,OK,SWPP,420.0,"3,419",358,.,N,N,N
2018,14057,Okeene Public Works Authority,Municipal,OK,SWPP,"2,525.0","23,198",686,.,N,N,N
2018,14176,City of Orlando - (OK),Municipal,OK,SWPP,138.0,"1,426",93,.,N,N,N
2018,14583,City of Pawnee - (OK),Municipal,OK,SWPP,"2,227.0","21,296","1,364",.,N,N,N
2018,14829,City of Perry - (OK),Municipal,OK,SWPP,"7,127.0","69,543","3,208",.,Y,N,N
2018,15515,City of Purcell - (OK),Municipal,OK,SPA,"6,632.0","84,705","2,914",.,N,N,N
2018,15923,City of Pond Creek - (OK),Municipal,OK,SWPP,961.0,"7,503",601,.,N,N,N
2018,16487,Town of Ryan - (OK),Municipal,OK,SWPP,553.3,"4,070",383,.,N,N,N
2018,17286,City of Skiatook - (OK),Municipal,OK,SWPP,"7,151.0","70,581","3,867",.,N,N,N
2018,17553,Town of South Coffeyville - (OK),Municipal,OK,SWPP,848.0,"8,503",476,.,N,N,N
2018,17802,Town of Spiro - (OK),Municipal,OK,SWPP,"1,786.0","18,229","1,064",.,N,N,N
2018,18224,City of Stroud - (OK),Municipal,OK,SWPP,"4,118.3","34,599","1,469",.,N,N,N
2018,18524,Tecumseh Utility Authority,Municipal,OK,SWPP,"3,866.0","32,443","2,276",.,N,N,N
2018,19025,City of Tonkawa - (OK),Municipal,OK,SWPP,"3,507.4","31,907","1,509",.,N,N,N
2018,19719,City of Yale - (OK),Municipal,OK,SWPP,"1,243.0","6,844",650,.,N,N,N
2018,20061,Walters Public Works Authority,Municipal,OK,SWPP,"2,104.0","18,312","1,216",.,N,N,N
2018,20196,City of Watonga - (OK),Municipal,OK,SWPP,"2,942.0","25,490","1,603",.,N,N,N
2018,20227,City of Waynoka - (OK),Municipal,OK,SWPP,"1,072.0","9,292",872,.,N,N,N
2018,20502,City of Wetumka - (OK),Municipal,OK,SWPP,"1,282.5","9,427",643,.,N,N,N
2018,21066,City of Wynnewood - (OK),Municipal,OK,SWPP,.,.,.,.,N,N,N
2018,3136,City of Cascade Locks - (OR),Municipal,OR,BPAT,"1,741.0","22,149",911,.,Y,N,N
2018,5354,City of Drain - (OR),Municipal,OR,BPAT,"1,474.0","15,996",753,.,N,N,N
2018,20385,West Oregon Electric Coop Inc,Cooperative,OR,BPAT,"11,458.7","64,678","4,390",.,Y,N,N
2018,1618,Borough of Berlin - (PA),Municipal,PA,PJM,"2,029.0","19,378","1,150",.,N,N,N
2018,1823,Borough of Blakely - (PA),Municipal,PA,PJM,"5,803.9","37,564","3,543",.,N,N,N
2018,3170,Borough of Catawissa,Municipal,PA,PJM,"1,636.0","10,093",859,.,N,N,N
2018,5442,Borough of Duncannon - (PA),Municipal,PA,PJM,"1,227.0","11,319",919,.,N,N,N
2018,5586,Borough of East Conemaugh,Municipal,PA,PJM,670.0,"5,124",644,.,N,N,N
2018,5828,Borough of Ellwood City - (PA),Municipal,PA,PJM,"7,332.0","52,024","4,087",.,N,N,N
2018,7256,Borough of Girard - (PA),Municipal,PA,PJM,"3,507.0","32,085","1,578",.,N,N,N
2018,7359,Borough of Goldsboro - (PA),Municipal,PA,PJM,681.0,"5,230",385,.,N,N,N
2018,7719,Borough of Grove City - (PA),Municipal,PA,PJM,"7,733.0","60,512","2,994",.,Y,N,N
2018,8254,Borough of Hatfield- (PA),Municipal,PA,PJM,"3,714.0","20,311","1,537",.,N,N,N
2018,8826,Hooversville Boro Elec Lgt Co,Municipal,PA,PJM,491.6,"3,393",375,.,N,N,N
2018,10494,Borough of Kutztown - (PA),Municipal,PA,PJM,"6,586.0","40,285","2,476",.,Y,N,N
2018,10882,Borough of Lehighton - (PA),Municipal,PA,PJM,"6,380.0","48,072","2,999",.,N,N,N
2018,10959,Borough of Lewisberry - (PA),Municipal,PA,PJM,323.9,"2,517",194,.,N,N,N
2018,12474,Borough of Middletown - (PA),Municipal,PA,PJM,"8,862.7","70,962","3,842",.,N,N,N
2018,12523,Borough of Mifflinburg - (PA),Municipal,PA,PJM,"5,391.0","43,511","1,872",.,N,N,N
2018,12817,Mont Alto Borough,Municipal,PA,PJM,"1,054.7","10,608",713,.,N,N,N
2018,13205,"New Enterprise R E C, Inc",Cooperative,PA,PJM,"6,199.0","54,382","3,648",.,Y,N,N
2018,13489,Borough of New Wilmington - (PA),Municipal,PA,PJM,"2,730.0","19,197",726,.,N,N,N
2018,14124,Borough of Olyphant - (PA),Municipal,PA,PJM,"3,929.2","23,072","2,695",.,Y,N,N
2018,14792,Borough of Perkasie - (PA),Municipal,PA,PJM,"8,437.0","54,882","4,027",.,Y,N,N
2018,15104,Borough of Pitcairn - (PA),Municipal,PA,PJM,"2,028.8","12,640","1,790",.,N,N,N
2018,16375,Borough of Royalton - (PA),Municipal,PA,PJM,626.9,"5,081",546,.,N,N,N
2018,16780,Borough of Schuylkill Haven - (PA),Municipal,PA,PJM,"6,210.0","46,952","2,986",.,N,N,N
2018,16853,Borough of St Clair - (PA),Municipal,PA,PJM,"3,790.7","22,339","1,830",.,N,N,N
2018,17337,Borough of Smethport - (PA),Municipal,PA,PJM,"1,641.0","12,626","1,036",.,N,N,N
2018,18284,Borough of Summerhill - (PA),Municipal,PA,PJM,347.0,"2,919",293,.,N,N,N
2018,18456,Borough of Tarentum - (PA),Municipal,PA,PJM,"4,465.0","36,069","2,695",.,N,N,N
2018,20070,Borough of Wampum,Municipal,PA,PJM,535.0,"3,902",405,.,N,N,N
2018,20206,Borough of Watsontown - (PA),Municipal,PA,PJM,"1,944.0","11,343","1,079",.,N,N,N
2018,20232,Borough of Weatherly - (PA),Municipal,PA,PJM,"2,425.0","22,000","1,191",.,N,N,N
2018,21160,Borough of Zelienople - (PA),Municipal,PA,PJM,"4,840.0","27,194","2,218",.,Y,N,N
2018,40223,Warren Electric Coop Inc,Cooperative,PA,PJM,"9,155.0","56,483","8,675",.,Y,Y,N
2018,40291,"Sullivan County R E C, Inc - (PA)",Cooperative,PA,PJM,"9,235.0","52,287","5,981",.,Y,Y,Y
2018,34,City of Abbeville - (SC),Municipal,SC,DUK,"8,095.0","61,332","3,398",.,Y,N,N
2018,1170,Bamberg Board of Public Works,Municipal,SC,SC,"5,638.7","47,430","1,789",.,N,N,N
2018,5402,City of Due West - (SC),Municipal,SC,DUK,"1,426.0","13,888",379,.,N,N,N
2018,12006,Town of McCormick - (SC),Municipal,SC,SCEG,"2,458.0","17,737","1,074",.,N,N,N
2018,15433,Town of Prosperity - (SC),Municipal,SC,DUK,"1,473.4","11,311",788,.,N,N,N
2018,20490,City of Westminster - (SC),Municipal,SC,DUK,"4,078.0","25,743","1,491",.,Y,Y,N
2018,20826,Town of Winnsboro - (SC),Municipal,SC,SCEG,"7,337.0","55,341","3,305",.,Y,N,N
2018,831,City of Arlington - (SD),Municipal,SD,SWPP,"1,365.0","11,453",589,.,Y,Y,N
2018,1004,City of Aurora - (SD),Municipal,SD,SWPP,594.0,"5,833",471,.,Y,N,N
2018,1080,City of Badger - (SD),Municipal,SD,MISO,229.0,"1,692",91,.,N,Y,N
2018,1698,City of Big Stone City - (SD),Municipal,SD,MISO,"1,007.0","13,103",384,.,N,Y,N
2018,2448,City of Bryant - (SD),Municipal,SD,SWPP,449.8,"3,900",250,.,Y,N,N
2018,2534,City of Burke - (SD),Municipal,SD,SWPP,651.0,"7,089",490,.,N,N,N
2018,3633,City of McLaughlin - (SD),Municipal,SD,SWPP,648.0,"6,637",369,.,Y,N,N
2018,3735,City of Colman - (SD),Municipal,SD,SWPP,"1,008.0","9,876",354,.,Y,Y,N
2018,5771,City of Elk Point,Municipal,SD,SWPP,"2,058.0","18,363",970,.,N,N,N
2018,5995,City of Estelline - (SD),Municipal,SD,SWPP,739.2,"7,385",408,.,Y,Y,N
2018,6157,City of Faith - (SD),Municipal,SD,SWPP,586.0,"5,474",274,.,N,N,N
2018,7712,City of Groton - (SD),Municipal,SD,SWPP,"1,759.0","16,107",722,.,N,Y,N
2018,8379,City of Hecla,Municipal,SD,SWPP,352.0,"3,563",315,.,Y,Y,N
2018,8919,City of Howard - (SD),Municipal,SD,MISO,"1,320.0","13,370",597,.,N,Y,N
2018,10329,"Kingsbury Electric Coop, Inc",Cooperative,SD,SWPP,"3,446.0","26,593",864,.,N,Y,N
2018,13685,"Niobrara Electric Assn, Inc",Cooperative,SD,WACM,20.0,126,15,.,Y,N,Y
2018,14138,City of Onida - (SD),Municipal,SD,SWPP,965.7,"7,981",443,.,N,N,N
2018,14489,City of Parker - (SD),Municipal,SD,SWPP,"1,235.0","10,712",590,.,Y,Y,N
2018,15134,City of Plankinton - (SD),Municipal,SD,SWPP,967.0,"11,067",464,.,Y,N,N
2018,17593,"Southeast Electric Coop, Inc",Cooperative,SD,SWPP,25.0,189,20,.,Y,N,N
2018,19333,City of Tyndall - (SD),Municipal,SD,SWPP,"1,129.0","14,328",637,.,N,N,N
2018,20359,City of Wessington Springs,Municipal,SD,SWPP,"1,119.2","11,358",800,.,Y,N,N
2018,26120,Town of Langford- (SD),Municipal,SD,SWPP,403.0,"3,272",204,.,Y,Y,N
2018,40435,City of White - (SD),Municipal,SD,SWPP,452.0,"3,760",284,.,Y,N,N
2018,40604,Heartland Consumers Power Dist,Political Subdivision,SD,SWPP,"1,070.3","9,677",2,.,N,N,N
2018,1287,City of Bartlett - (TX),Municipal,TX,ERCO,.,.,.,.,N,N,N
2018,1324,City of Bastrop - (TX),Municipal,TX,ERCO,"7,051.0","70,317","2,729",.,N,N,N
2018,1519,City of Bellville - (TX),Municipal,TX,ERCO,"6,650.0","61,361","2,769",.,N,N,N
2018,2050,City of Bowie - (TX),Municipal,TX,ERCO,"9,586.0","78,382","3,029",.,Y,N,N
2018,2135,City of Brady - (TX),Municipal,TX,ERCO,"7,841.0","63,738","3,045",.,Y,N,N
2018,2210,City of Bridgeport - (TX),Municipal,TX,ERCO,"6,875.7","54,401","2,308",.,N,N,N
2018,2404,City of Brownfield - (TX),Municipal,TX,SWPP,"8,374.0","72,617","4,093",.,Y,N,N
2018,2559,City of Burnet - (TX),Municipal,TX,ERCO,"8,864.6","82,892","2,892",.,N,N,N
2018,2800,City of Caldwell,Municipal,TX,MISO,"6,230.1","57,708","2,080",.,N,N,N
2018,3168,City of Castroville - (TX),Municipal,TX,ERCO,"3,836.7","28,256","1,526",.,N,N,N
2018,3923,City of Coleman - (TX),Municipal,TX,ERCO,"6,231.0","35,504","2,294",.,N,N,N
2018,5744,City of Electra - (TX),Municipal,TX,SWPP,"2,649.7","19,479","1,229",.,N,N,N
2018,6203,City of Farmersville - (TX),Municipal,TX,ERCO,"3,647.0","30,345","1,586",.,N,N,N
2018,6396,City of Flatonia - (TX),Municipal,TX,ERCO,"3,995.2","29,026","1,108",.,N,N,N
2018,6472,City of Floydada - (TX),Municipal,TX,SWPP,"2,245.0","17,898","1,019",.,N,N,N
2018,7184,City of Giddings - (TX),Municipal,TX,ERCO,"5,083.0","52,358","2,680",.,N,N,N
2018,7368,City of Goldthwaite - (TX),Municipal,TX,ERCO,"2,532.0","19,620","1,233",.,N,N,N
2018,7370,City of Gonzales - (TX),Municipal,TX,ERCO,"9,543.0","84,983","2,979",.,N,N,N
2018,7419,City of Goldsmith - (TX),Municipal,TX,ERCO,765.0,"6,004",265,.,N,N,N
2018,7480,City of Granbury - (TX),Municipal,TX,ERCO,"11,141.0","93,003","3,344",.,N,N,N
2018,7958,City of Hallettsville - (TX),Municipal,TX,ERCO,"4,114.0","42,425","1,646",.,N,N,N
2018,8183,Harmon Electric Assn Inc,Cooperative,TX,SWPP,"1,029.0","6,466",461,.,N,N,Y
2018,8359,City of Hearne - (TX),Municipal,TX,ERCO,"5,963.0","45,036","2,498",.,N,N,N
