|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2016,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC,99.5,111.4,19,777294,.,.,0,.,.,0,.,777313,765246,.,.,1371,10696,777313,67620.7,.,.,.,.,350.9,67971.6,O
2016,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC,134,110,.,767979,.,.,0,.,.,0,.,767979,738442,.,.,.,29537,767979,29872.5,.,.,.,.,.,29872.5,O
2016,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC,94,113,.,411536,.,.,0,.,.,0,.,411536,388433,.,.,.,23103,411536,38383.7,.,.,849.3,.,-62.5,39170.5,O
2016,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC,144,161,.,679374,.,.,0,.,.,0,.,679374,650253,.,.,.,29121,679374,71193,.,.,.,.,1112,72305,O
2016,5930,Village of Fairport - (NY),NY,Municipal,NPCC,83,106,.,454125,.,.,0,.,.,0,-4540,449585,423680,.,.,418,25487,449585,20831.8,.,.,.,.,19,20850.8,O
2016,5935,Borough of Ephrata - (PA),PA,Municipal,RFC,26.8,28.8,.,145310,.,.,0,.,.,0,.,145310,132143,.,1818,1042,10307,145310,15967.4,0,0,0,0,223.9,16191.3,O
2016,5953,"Entergy Solutions, Ltd",TX,Retail Power Marketer,NPCC,.,.,.,12446,.,.,0,.,.,0,.,12446,12446,.,.,.,.,12446,440,.,.,.,.,.,440,O
2016,5961,Town of Erwin - (TN),TN,Municipal,SERC,41,51,0,227139,0,.,0,0,0,0,0,227139,218091,0,0,297,8752,227139,20776,.,0,0,0,758.2,21534.2,O
2016,5964,"Escambia River Elec Coop, Inc",FL,Cooperative,SERC,42,46,.,188545,.,.,0,.,.,0,.,188545,174820,.,627,.,13098,188545,22979,.,.,.,.,453,23432,O
2016,5969,City of Escondido - (CA),CA,Municipal,WECC,3,3,806,.,.,.,0,.,.,0,.,806,.,806,.,.,.,806,.,.,33,.,.,.,33,O
2016,5997,Town of Estes Park,CO,Municipal,WECC,17.3,24.4,.,131274,.,.,0,.,.,0,.,131274,126470,.,.,.,4804,131274,13946,.,.,.,.,1451,15397,O
2016,5998,City of Estherville - (IA),IA,Municipal,MRO,13.9,9.2,66,59256,.,.,0,.,.,0,.,59322,56094,.,1563,.,1665,59322,6238,.,.,.,194,130,6562,O
2016,6008,City of Etowah,TN,Municipal,SERC,43,46,0,266815,0,.,0,0,0,0,0,266815,260229,0,0,2982,3604,266815,20219,.,0,0,0,725.4,20944.4,O
2016,6019,City of Eudora - (KS),KS,Municipal,,12.3,8.6,.,49910,.,.,0,.,.,0,.,49910,43293,.,.,2239,4378,49910,5132,.,.,.,.,.,5132,O
2016,6022,City of Eugene - (OR),OR,Municipal,WECC,381.3,462.6,897824,3345105,4393,.,4393,.,.,0,-1253,4246069,2288056,1875668,.,.,82345,4246069,207240.8,0,42799.2,0,1602.9,6815.5,258458.4,O
2016,6043,City of Evansville,WI,Municipal,MISO,15.2,10.9,0,66806,0,0,.,0,0,.,0,66806,62229,0,0,0,4577,66806,7597,.,0,0,0,83,.,O
2016,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,RFC,17.7,19,.,118155,.,.,0,.,.,0,.,118155,112749,.,.,170,5236,118155,12210.6,.,.,.,.,186.2,12396.8,O
2016,6132,City of Fairbury,NE,Municipal,MRO,20,17.4,282,91084,.,.,0,.,.,0,.,91366,81727,.,.,.,9639,91366,8263,.,.,.,.,.,8263,O
2016,6138,City of Fairfax - (MN),MN,Municipal,MRO,2,3,-95,10973,.,.,0,.,.,0,.,10878,10775,.,.,.,103,10878,1075,.,.,.,.,.,1075,O
2016,6145,City of Fairhope - (AL),AL,Municipal,SERC,39.4,31.5,.,178101,.,.,0,.,.,0,.,178101,167416,.,.,2137,8548,178101,19713.9,.,.,.,.,349.1,20063,O
2016,6149,City of Ellensburg - (WA),WA,Municipal,WECC,35.9,39,.,206987,.,.,0,.,.,0,.,206987,199056,.,.,.,7931,206987,14593.1,.,.,.,.,384,14977.1,O
2016,6151,Fairmont Public Utilities Comm,MN,Municipal,MRO,32.2,22.2,.,153559,.,.,0,.,.,0,.,153559,147049,.,.,.,6510,153559,14919.1,.,.,.,.,488,15407.1,O
2016,6168,Farmers Electric Coop - (IA),IA,Cooperative,MRO,2.6,3.6,.,18497,.,.,0,.,.,0,.,18497,17520,.,.,.,977,18497,2269,.,.,.,.,.,2269,O
2016,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC,70,64.1,12504,316108,.,.,0,63075,63075,0,.,328612,305976,.,.,1803,20833,328612,29222,.,.,.,20,240,29482,O
2016,6173,Fannin County Electric Coop,TX,Cooperative,TRE,40,38,.,154238,.,.,0,.,.,0,.,154238,137844,.,.,.,16394,154238,18018,.,.,.,.,468,18486,O
2016,6175,City of Falls City - (NE),NE,Municipal,MRO,14.3,10.5,899,57898,.,.,0,.,.,0,.,58797,55334,.,.,.,3463,58797,4615.6,.,.,.,.,.,4615.6,O
2016,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC,60.7,61.1,.,294743,.,.,0,.,.,0,.,294743,277832,2924,.,.,13987,294743,28812.6,.,236.9,.,.,194.6,29244.1,O
2016,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,TRE,301,315,.,1117893,.,.,0,.,.,0,.,1117893,1052399,.,64214,1280,.,1117893,122814,.,.,.,1274,2091,126179,O
2016,6183,"Fayette Electric Coop, Inc",TX,Cooperative,TRE,37.9,37.9,.,295677,.,.,0,.,.,0,.,295677,272979,.,18,.,22680,295677,28084,.,.,.,.,201,28285,O
2016,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,RFC,109.4,129.2,.,543113,.,.,0,.,.,0,.,543113,517417,.,.,46,25650,543113,48752,.,.,.,.,908,49660,O
2016,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP,71.6,50.8,0,382577,.,.,0,.,.,0,.,382577,358615,.,.,.,23962,382577,34584,.,.,.,.,68,34652,O
2016,6204,City of Farmington - (NM),NM,Municipal,WECC,186,138,773988,300255,5459,13300,-7841,135583,111558,24025,.,1090427,1007235,39260,.,.,43932,1090427,82040.2,0,593,-1521,3073,1060,85245.2,O
2016,6205,City of Farmington - (MO),MO,Municipal,SERC,47.6,49.1,68,240882,.,.,0,.,.,0,.,240950,231428,.,.,.,9522,240950,21917.2,.,.,44.6,.,54.6,22016.4,O
2016,6207,Farmington River Power Company,CT,Investor Owned,NPCC,9,9,13844,.,.,.,0,.,.,0,.,13844,13844,.,.,.,.,13844,1004,.,.,.,.,.,1004,O
2016,6234,City of Fayetteville,TN,Municipal,SERC,99,97,0,473382,0,.,0,0,0,0,0,473382,448893,0,0,0,24489,473382,45698,.,0,0,0,1146.7,46844.7,O
2016,6235,Public Works Comm-City of Fayetteville,NC,Municipal,SERC,442.3,396.5,0,2168664,.,.,0,.,.,0,-40157,2128507,2054941,0,.,.,73566,2128507,204511,.,.,.,.,20873.5,225384.5,O
2016,6258,Federated Rural Electric Assn,MN,Cooperative,MRO,60.8,68.1,7118,441260,.,.,0,490,481,9,.,448387,431888,9026,.,584,6889,448387,35870.2,.,813.6,.,.,1110.6,37794.4,O
2016,6272,"FEM Electric Assn, Inc",SD,Cooperative,,24,19,.,159495,.,.,0,.,.,0,.,159495,154502,.,.,.,4993,159495,14061,.,.,.,.,.,14061,O
2016,6297,PUD No 1 of Ferry County,WA,Political Subdivision,,11.5,22.8,0,105080,.,.,0,.,.,0,.,105080,97525,.,.,251,7304,105080,7782.1,.,.,.,.,60.9,7843,O
2016,6335,"Firelands Electric Coop, Inc",OH,Cooperative,RFC,31,32,.,153352,.,.,0,.,.,0,.,153352,145904,.,.,134,7314,153352,18677,.,.,.,.,430,19107,O
2016,6342,First Electric Coop Corp,AR,Cooperative,SERC,460.4,420.2,.,2004214,.,.,0,.,.,0,.,2004214,1899180,.,.,2453,102581,2004214,176254.8,.,.,.,.,2983.1,179237.9,O
2016,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC,2.3,1.1,0,6765,0,0,0,0,0,0,0,6765,5883,0,0,14,868,6765,1848,0,0,0,0,0,1848,O
2016,6374,Fitchburg Gas & Elec Light Co,NH,Investor Owned,NPCC,85,75,.,194587,.,.,0,957,913,44,.,194631,169317,11066,.,801,13447,194631,35234,18654,258.4,.,1247,8073,63466.4,O
2016,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,Municipal,SERC,43.9,43.9,.,213173,.,.,0,.,.,0,.,213173,198781,.,4961,.,9431,213173,23521,.,.,.,.,423,23944,O
2016,6389,FirstEnergy Generation Corp,OH,Wholesale Power Marketer,RFC,.,.,52733855,.,.,.,0,.,.,0,.,52733855,.,52733855,.,.,.,52733855,.,.,3399291.9,.,.,.,3399291.9,O
2016,6390,City of Flandreau,SD,Municipal,MRO,6.1,5.1,.,27572,.,.,0,.,.,0,.,27572,26301,.,.,5,1266,27572,2466.5,.,.,.,.,50.7,2517.2,O
2016,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC,208,278.4,8855,1480090,.,.,0,89541,89541,0,.,1488945,1404230,.,.,1974,82741,1488945,108530.8,.,.,.,.,1836.8,110367.6,O
2016,6411,Flint Electric Membership Corp,GA,Cooperative,SERC,395.2,425.4,.,1835043,.,.,0,.,.,0,.,1835043,1763548,.,0,4067,67428,1835043,194899.7,.,.,.,.,9704.7,204604.4,O
2016,6417,City of Flora - (IL),IL,Municipal,,25.9,18.4,55,128378,.,.,0,.,.,0,.,128433,119654,.,1799,.,6980,128433,12854,.,.,.,.,74,12928,O
2016,6422,City of Florence - (AL),AL,Municipal,SERC,276,273,0,1285327,0,.,0,0,0,0,0,1285327,1200304,0,0,228,84795,1285327,118357,.,0,0,0,2991.3,121348.3,O
2016,6424,Florence Utility Comm,WI,Municipal,MISO,3.5,3.3,0,17582,0,0,.,0,0,.,0,17582,16543,0,0,0,1039,17582,2289.2,.,0,0,0,37.9,.,O
2016,6427,City of Floresville,TX,Municipal,TRE,83.2,85.7,.,348488,.,.,0,.,.,0,.,348488,325762,.,96,378,22252,348488,38465.4,.,.,.,.,.,38465.4,O
2016,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,SPP,18.6,15.7,56,82226,0,0,0,4881,4738,143,.,82425,77452,.,.,25,4948,82425,11744,.,.,.,.,131,11875,O
2016,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,RFC,136.9,166.4,.,1004336,.,.,0,.,.,0,.,1004336,982164,.,.,567,21605,1004336,71748.4,.,.,.,.,.,71748.4,O
2016,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,FRCC,161,131,265,774272,.,.,0,782469,774272,8197,.,782734,709568,.,.,1960,71206,782734,72986,.,.,.,2285,1135,76406,O
2016,6452,Florida Power & Light Co,FL,Investor Owned,FRCC,23858,19190,119083556,6021826,.,.,0,14348003,14000974,347029,.,125452411,109449144,9541167,.,129070,6333030,125452411,10086584,0,460958,-93,.,144392,10691841,O
2016,6455,"Duke Energy Florida, LLC",FL,Investor Owned,FRCC,9728,8337,33756279,8993800,.,.,0,15800512,15574335,226177,.,42976256,38773961,1886974,.,155159,2160162,42976256,3975806.1,.,185039.7,69990.5,101166,137844.7,4469847,O
2016,6457,Florida Public Utilities Co,FL,Investor Owned,FRCC,141.8,147,.,679606,.,.,0,.,.,0,.,679606,645696,.,.,575,33335,679606,91703.3,.,.,.,.,-1614,90089.3,O
2016,6458,First Energy Solutions Corp.,OH,Retail Power Marketer,RFC,.,.,.,31637018,.,.,0,.,.,0,.,31637018,31637018,.,.,.,.,31637018,1818084.4,.,.,.,.,.,1818084.4,O
2016,6491,Foley Board of Utilities,AL,Municipal,SERC,237.2,230.7,.,1086012,.,.,0,.,.,0,.,1086012,1045083,.,.,.,40929,1086012,120031,.,.,.,.,3753,123784,O
2016,6567,Florida Municipal Power Agency,FL,Municipal,FRCC,1377.9,1158.9,7864215,137296,.,.,0,.,.,0,-147672,7853839,.,7706166,.,.,147673,7853839,.,.,516651.4,.,.,44281.6,560933,O
2016,6579,City of Forest City- (IA),IA,Municipal,MRO,17.9,12.1,278,65320,.,.,0,.,.,0,.,65598,62376,.,.,.,3222,65598,5682.4,.,.,.,.,390,6072.4,O
2016,6580,Town of Forest City,NC,Municipal,SERC,27.8,25.4,539,123804,.,.,0,.,.,0,.,124343,105820,.,.,.,18523,124343,11567,.,.,.,.,.,11567,O
2016,6582,City of Forest Grove,OR,Municipal,WECC,42.9,52.3,.,235984,.,.,0,.,.,0,.,235984,235984,.,.,.,.,235984,16063,.,.,.,.,.,16063,O
2016,6604,City of Fort Collins - (CO),CO,Municipal,WECC,303.8,242.8,.,1547459,.,.,0,.,.,0,.,1547459,1503720,.,8450,.,35289,1547459,125073,.,.,.,.,8882.3,133955.3,O
2016,6608,Fort Loudoun Electric Coop,TN,Cooperative,SERC,136,196,0,654238,0,.,0,0,0,0,0,654238,611201,0,0,689,42348,654238,66023,.,0,0,0,2467.2,68490.2,O
2016,6610,City of Fort Morgan,CO,Municipal,WECC,45.3,38.5,.,246238,.,.,0,.,.,0,.,246238,246238,.,.,.,.,246238,22411,.,.,.,.,154,22565,O
2016,6611,Fort Belknap Electric Coop Inc,TX,Cooperative,TRE,24,22,.,124852,.,.,0,.,.,0,.,124852,114671,.,.,.,10181,124852,10139,.,.,.,.,76,10215,O
2016,6612,Fort Payne Improvement Authority,AL,Municipal,SERC,64,67,0,323958,0,.,0,0,0,0,0,323958,307611,0,0,270,16077,323958,29078,.,0,0,0,551.9,29629.9,O
2016,6615,City of Fort Pierre - (SD),SD,Municipal,MRO,6.4,5.5,52,27156,.,.,0,.,.,0,.,27208,27050,.,.,158,.,27208,2330,.,.,.,296,.,2626,O
2016,6616,Fort Pierce Utilities Authority,FL,Municipal,FRCC,112,94,.,574818,.,.,0,.,.,0,.,574818,551618,.,.,800,22400,574818,64640,.,.,.,.,1026,65666,O
2016,6617,Fort Valley Utility Comm,GA,Municipal,SERC,26.3,20.4,.,112001,.,.,0,15060,.,15060,.,127061,121220,.,.,1855,3986,127061,12162.7,.,0,.,.,959.2,13121.9,O
2016,6638,City of Fountain,CO,Municipal,WECC,53.6,41.2,.,238965,.,.,0,.,.,0,.,238965,218337,.,.,.,20628,238965,20842,.,.,.,.,.,20842,O
2016,6640,Four County Elec Member Corp,NC,Cooperative,SERC,192.5,180.6,0,951169,0,0,0,0,0,0,0,951169,899757,0,0,0,51412,951169,91004.9,0,0,0,0,1070.2,92075.1,O
2016,6641,4-County Electric Power Assn,MS,Cooperative,SERC,218,228,0,1096849,0,.,0,0,0,0,0,1096849,1035546,0,0,1342,59961,1096849,115437,.,0,0,0,3574.5,119011.5,O
2016,6707,City of Frankfort - (IN),IN,Municipal,RFC,68.1,55.2,.,389218,.,.,0,.,.,0,.,389218,379306,.,.,.,9912,389218,30973,.,.,.,.,.,30973,O
2016,6708,City of Frankfort - (KY),KY,Municipal,SERC,139,126.5,.,745160,.,.,0,.,.,0,.,745160,691765,25168,.,.,28227,745160,57789,.,815.8,.,.,279.9,58884.7,O
2016,6709,Easley Combined Utility System,SC,Municipal,SERC,74.2,57.6,4,320150,.,.,0,.,.,0,.,320154,304754,.,.,.,15400,320154,37142,.,.,.,.,.,37142,O
2016,6710,Town of Edenton - (NC),NC,Municipal,SERC,23.4,21.1,.,102329,.,.,0,.,.,0,.,102329,93958,.,.,.,8371,102329,11168,.,.,.,.,205,11373,O
2016,6715,City of Franklin - (VA),VA,Municipal,SERC,25.9,34.7,63,142535,.,.,0,.,.,0,.,142598,137836,.,.,.,4762,142598,13536,.,.,.,.,2393,15929,O
2016,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC,223,184,.,1324486,.,.,0,.,.,0,.,1324486,1000768,281635,1937,.,40146,1324486,73895,.,7970,.,.,617,82482,O
2016,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC,52,48,0,292939,0,.,0,0,0,0,0,292939,280967,0,0,115,11858,292939,27209,.,0,0,0,636.8,27845.8,O
2016,6718,City of Franklin - (KY),KY,Municipal,SERC,40,34,0,204573,0,.,0,0,0,0,0,204573,197921,0,0,228,6424,204573,16906,.,0,0,0,295.8,17201.8,O
2016,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,MRO,13,14,.,66360,.,.,0,.,.,0,.,66360,63212,.,.,110,3038,66360,7121.7,.,.,.,.,16.5,7138.2,O
2016,6752,Town of Frederick - (CO),CO,Municipal,WECC,8.6,3.9,.,28539,.,.,0,.,.,0,.,28539,27683,.,.,.,856,28539,3469.4,.,.,-76.4,.,.,3393,O
2016,6758,City of Fredericksburg - (TX),TX,Municipal,TRE,36.5,28.2,.,142957,.,.,0,.,.,0,.,142957,133757,.,.,.,9200,142957,11188,.,.,.,.,.,11188,O
2016,6775,Village of Freeport - (NY),NY,Municipal,NPCC,58.5,45.6,41961,265791,.,.,0,.,.,0,.,307752,252773,43308,.,.,11671,307752,29214.1,.,1220,.,.,2451.1,32885.2,O
2016,6779,City of Fremont - (NE),NE,Municipal,MRO,93.9,70.1,457775,63439,.,.,0,.,.,0,.,521214,410038,81537,.,8295,21344,521214,35420,.,2087.9,.,.,.,37507.9,O
2016,6782,Freeborn-Mower Coop Services,MN,Cooperative,MRO,100.7,79.9,.,522168,.,.,0,.,.,0,.,522168,509113,.,.,534,12521,522168,50039,.,.,.,.,398,50437,O
2016,6784,French Broad Elec Member Corp,NC,Cooperative,SERC,95.2,119.2,7946,543714,.,.,0,.,.,0,.,551660,502011,.,.,709,48940,551660,58207.5,.,.,.,.,2542,60749.5,O
2016,6803,Town of Front Royal,VA,Municipal,SERC,35.5,45.4,.,189180,.,.,0,.,.,0,.,189180,159424,.,.,8144,21612,189180,13772,.,.,.,.,.,13772,O
2016,6804,Frontier Power Company,OH,Cooperative,RFC,24,25,.,121776,.,.,0,.,.,0,.,121776,113887,.,.,.,7889,121776,15357,.,.,.,.,198,15555,O
2016,6839,City of Fulton - (MO),MO,Municipal,SERC,34,24,271,162576,.,.,0,.,.,0,-4575,158272,147472,.,.,.,10800,158272,14414,0,0,0,0,0,14414,O
2016,6840,City of Fulton - (KY),KY,Municipal,SERC,11,8,0,64029,0,.,0,0,0,0,0,64029,56385,0,0,88,7556,64029,5602,.,0,0,0,87,5689,O
2016,6894,City of Gaffney - (SC),SC,Municipal,SERC,50.9,43,0,251846,.,.,0,.,.,0,.,251846,223738,.,15259,.,12849,251846,23999,.,.,.,.,.,23999,O
2016,6907,City of Greendale,IN,Municipal,RFC,20.3,15.6,.,118209,.,.,0,.,.,0,.,118209,115572,.,.,.,2637,118209,9985,.,.,.,.,.,9985,O
2016,6909,Gainesville Regional Utilities,FL,Municipal,FRCC,428,348,1556679,513494,.,.,0,.,.,0,.,2070173,1796293,236981,.,.,36899,2070173,252745.3,.,12991.5,.,318.4,14556.8,280612,O
2016,6914,City of Galion,OH,Municipal,MRO,23.7,18.6,.,113697,0,0,0,.,.,0,.,113697,105985,.,.,768,6944,113697,12035,.,.,.,.,.,12035,O
2016,6923,City of Gallatin - (TN),TN,Municipal,SERC,169,142,0,862153,0,.,0,0,0,0,0,862153,824692,0,0,320,37142,862153,68060,.,0,0,0,809.1,68869.1,O
2016,6930,City of Gallup - (NM),NM,Municipal,WECC,40,35.1,.,221524,.,.,0,.,.,0,-8766,212758,207430,.,.,.,5328,212758,22325.6,.,.,.,.,.,22325.6,O
2016,6941,City of Garden City,KS,Municipal,SPP,69.1,29.5,.,285848,.,.,0,.,.,0,.,285848,285848,.,.,.,.,285848,28918,0,0,0,0,0,28918,O
2016,6949,City of Gardner - (KS),KS,Municipal,SPP,39,25.8,0,141141,.,.,0,.,.,0,.,141141,141141,.,.,.,.,141141,14688,.,.,.,.,.,14688,O
2016,6950,Garland Light & Power Company,WY,Cooperative,WECC,6,6,.,28296,.,.,0,.,.,0,.,28296,26490,.,.,512,1294,28296,4128,.,.,.,.,28,4156,O
2016,6957,"Garkane Energy Coop, Inc",UT,Cooperative,WECC,45.8,57.6,25798,236312,.,.,0,.,.,0,.,262110,255878,.,.,.,6232,262110,25182.2,.,.,.,519.8,266.3,25968.3,O
2016,6958,City of Garland - (TX),TX,Municipal,TRE,481,307,50042,3819936,.,.,0,.,.,0,-21453,3848525,1924485,1816195,.,.,107845,3848525,175437,.,73937,.,25597,3999,278970,O
2016,6965,City of Garnett - (KS),KS,Municipal,SPP,8.8,2.6,13,31261,.,.,0,.,.,0,.,31274,26867,.,2136,.,2271,31274,2908,.,0,.,.,.,2908,O
2016,7004,"Buckeye Power, Inc",OH,Cooperative,RFC,1598,1548,9986037,625177,.,.,0,.,.,0,.,10611214,.,10336147,.,.,275067,10611214,.,.,660668,.,.,9482.8,670150.8,O
2016,7024,Gascosage Electric Coop,MO,Cooperative,SERC,44,57.6,.,203228,.,.,0,.,.,0,.,203228,190682,.,.,220,12326,203228,16718,.,.,.,.,473,17191,O
2016,7027,City of Gastonia - (NC),NC,Municipal,SERC,165.9,113,.,744584,.,.,0,822,822,0,.,744584,675378,.,.,34872,34334,744584,76693,.,.,.,7,2945,79645,O
2016,7090,GreyStone Power Corporation,GA,Cooperative,SERC,686,574,0,2883974,.,.,0,.,.,0,.,2883974,2780457,0,0,3181,100336,2883974,263099,.,.,.,.,3046,266145,O
2016,7096,City of Geneva- (IL),IL,Municipal,RFC,85.8,70.4,6440,414096,.,.,0,.,.,0,-13746,406790,398962,.,.,.,7828,406790,40049.6,.,.,.,.,1149.4,41199,O
2016,7128,City of Georgetown - (SC),SC,Municipal,SERC,26.9,25.1,629,138872,.,.,0,.,.,0,.,139501,127915,.,1292,.,10294,139501,10741,.,.,.,.,.,10741,O
2016,7129,City of Georgetown - (TX),TX,Municipal,TRE,150,100,.,797516,.,166883,-166883,.,.,0,.,630633,605020,.,.,.,25613,630633,61570.9,.,.,.,.,.,61570.9,O
2016,7140,Georgia Power Co,GA,Investor Owned,SERC,16244,14527,68386979,24786114,15330286,14861910,468376,22605366,22108044,497322,-497322,93641469,84872503,4813965,.,118769,3836232,93641469,7815208.8,.,218043.1,-36048.1,67783,318713.6,8383700.4,O
2016,7149,City of Gering - (NE),NE,Municipal,WECC,18.1,14.2,.,73974,.,.,0,.,.,0,.,73974,68339,.,.,.,5635,73974,9197,.,.,.,.,.,9197,O
2016,7174,Gibson Electric Members Corp,TN,Cooperative,SERC,184,170,0,859738,0,.,0,0,0,0,0,859738,817445,0,0,1176,41117,859738,79934,.,0,0,0,3809.1,83743.1,O
2016,7197,Georgia Transmission Corp,GA,Transmission,SERC,9439.4,8055.5,.,.,.,.,0,47293817,45982350,1311467,.,1311467,.,.,.,.,1311467,1311467,.,.,.,.,276801.8,.,276801.8,O
2016,7222,City of Gillette - (WY),WY,Municipal,WECC,77.4,61.6,194223,150882,.,.,0,.,.,0,.,345105,320861,.,3391,.,20853,345105,30691,.,.,.,.,2143,32834,O
2016,7257,City of Girard - (KS),KS,Municipal,SPP,9.2,5.8,133,34331,0,0,0,0,0,0,-222,34242,30260,.,427,1882,1673,34242,3744,.,.,.,.,42,3786,O
2016,7262,"Glacier Electric Coop, Inc",MT,Cooperative,WECC,25.8,35.2,.,182166,.,.,0,.,.,0,.,182166,168286,.,.,404,13476,182166,15446.3,.,.,.,360,191,15997.3,O
2016,7264,"Glades Electric Coop, Inc",FL,Cooperative,FRCC,57,73,.,351640,.,.,0,.,.,0,.,351640,315891,7642,.,419,27688,351640,43756,.,572,823,.,.,45151,O
2016,7265,City of Gladstone,MI,Municipal,MISO,6.5,5.5,0,32481,0,0,.,0,0,.,0,32481,30882,0,0,0,1599,32481,3404,.,0,0,0,0,.,O
2016,7270,City of Glasgow - (KY),KY,Municipal,SERC,58,48,0,303064,0,.,0,0,0,0,0,303064,291712,0,0,895,10456,303064,28413,.,0,0,0,794.3,29207.3,O
2016,7279,"NextEra Energy Services, LLC",TX,Retail Power Marketer,TRE,2667.5,2001,.,14295057,.,.,0,.,.,0,.,14295057,14295057,.,.,.,.,14295057,1162091.8,.,.,.,.,.,1162091.8,O
2016,7292,Glencoe Light & Power Comm,MN,Municipal,MRO,21.2,9.8,-501,80678,.,.,0,.,.,0,.,80177,76085,.,220,857,3015,80177,8096.8,.,.,.,684.5,448.8,9230.1,O
2016,7294,City of Glendale - (CA),CA,Municipal,WECC,327,172,144647,1563801,.,.,0,.,.,0,-66060,1642388,1065513,527996,.,22731,26148,1642388,195738.9,0,18124,.,.,3964,217826.9,O
2016,7300,City of Glenwood Springs - (CO),CO,Municipal,WECC,22.6,22.5,.,130770,.,.,0,.,.,0,.,130770,127200,.,.,.,3570,130770,13232,.,.,.,.,868,14100,O
2016,7303,Raccoon Valley Electric Cooperative,IA,Cooperative,MRO,24.8,26.7,.,141612,.,.,0,.,.,0,.,141612,133405,4365,.,122,3720,141612,13586,.,345,.,.,35,13966,O
2016,7349,"Golden Spread Electric Cooperative, Inc",TX,Cooperative,SPP,1550,978,2744282,4332806,.,.,0,.,.,0,.,7077088,.,7063476,.,.,13612,7077088,.,.,397815,.,10597.7,.,408412.7,O
2016,7353,Golden Valley Elec Assn Inc,AK,Cooperative,AK,165.1,200,691442,643533,.,.,0,4806,4656,150,.,1335125,1247284,339,.,18411,69091,1335125,224832.6,.,46.3,.,182.6,2196.8,227258.3,O
2016,7374,City of Goodland - (KS),KS,Municipal,SPP,13.3,9.7,883,53595,.,.,0,.,.,0,.,54478,44475,.,.,6326,3677,54478,5900,.,.,.,.,.,5900,O
2016,7411,City of Gothenburg - (NE),NE,Municipal,MRO,12.2,11.6,.,60581,.,.,0,.,.,0,.,60581,57260,.,.,.,3321,60581,4868,.,.,.,.,.,4868,O
2016,7443,City of Graettinger - (IA),IA,Municipal,MRO,2.2,2.2,4245,8522,.,.,0,.,.,0,-205,12562,9537,2281,.,374,370,12562,902.2,.,115,204.4,.,4.2,1225.8,O
2016,7450,Grady Electric Membership Corp,GA,Cooperative,SERC,83.7,82.7,.,329337,.,.,0,.,.,0,.,329337,305248,.,.,.,24089,329337,39357,.,.,1321,.,.,40678,O
