|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2016,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,6204,City of Farmington - (NM),NM,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2016,6205,City of Farmington - (MO),MO,Municipal,SERC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2016,6207,Farmington River Power Company,CT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,,,Y,,,,,,,,N,
2016,6234,City of Fayetteville,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6235,Public Works Comm-City of Fayetteville,NC,Municipal,SERC,,,,,,Y,,,N,,,,N,,,Y,Y,,Y,Y,,,,,Y,Y
2016,6258,Federated Rural Electric Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,Y,Y
2016,6272,"FEM Electric Assn, Inc",SD,Cooperative,,,,N,,,,Y,,,,,,Y,N,,,,,,Y,,,,,Y,Y
2016,6297,PUD No 1 of Ferry County,WA,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,6335,"Firelands Electric Coop, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,6342,First Electric Coop Corp,AR,Cooperative,SERC,,,,,,Y,,,,,,,N,Y,,,,,,Y,,,,,Y,Y
2016,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2016,6374,Fitchburg Gas & Elec Light Co,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,,
2016,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,Municipal,SERC,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,
2016,6389,FirstEnergy Generation Corp,OH,Wholesale Power Marketer,RFC,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,
2016,6390,City of Flandreau,SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,N,,,,Y,,,,,,
2016,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC,,,,,,,N,Y,,,,,,,,Y,Y,,Y,Y,,,,,,
2016,6411,Flint Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,N
2016,6417,City of Flora - (IL),IL,Municipal,,,,,,N,Y,,,,,,,,Y,,,Y,,,Y,,,,,,
2016,6422,City of Florence - (AL),AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6424,Florence Utility Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2016,6427,City of Floresville,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,
2016,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,SPP,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2016,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,
2016,6452,Florida Power & Light Co,FL,Investor Owned,FRCC,,Y,,,,,,,,,Y,,,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2016,6455,"Duke Energy Florida, LLC",FL,Investor Owned,FRCC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2016,6457,Florida Public Utilities Co,FL,Investor Owned,FRCC,,Y,,,,Y,,,,,,,,,,,,N,Y,Y,,,,,,
2016,6458,First Energy Solutions Corp.,OH,Retail Power Marketer,RFC,N,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,
2016,6491,Foley Board of Utilities,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2016,6567,Florida Municipal Power Agency,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,,
2016,6579,City of Forest City- (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,,Y,Y,,,Y,,,
2016,6580,Town of Forest City,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,Y,Y,,,,,,
2016,6582,City of Forest Grove,OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,N,N
2016,6604,City of Fort Collins - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,Y,Y
2016,6608,Fort Loudoun Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6610,City of Fort Morgan,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2016,6611,Fort Belknap Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2016,6612,Fort Payne Improvement Authority,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6615,City of Fort Pierre - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,
2016,6616,Fort Pierce Utilities Authority,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,N,Y,,Y,,,,,,
2016,6617,Fort Valley Utility Comm,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,,Y,,,,N,
2016,6638,City of Fountain,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2016,6640,Four County Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2016,6641,4-County Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6707,City of Frankfort - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,N,Y,,,,,,
2016,6708,City of Frankfort - (KY),KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,,N,,Y,,Y,,N,,
2016,6709,Easley Combined Utility System,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,Y,,
2016,6710,Town of Edenton - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,,
2016,6715,City of Franklin - (VA),VA,Municipal,SERC,,,,,,Y,,,,,Y,,,,,,Y,,,Y,,,,,,
2016,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC,,,,,,,,,,,,,,,,,N,,Y,Y,Y,Y,Y,,,
2016,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6718,City of Franklin - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,6752,Town of Frederick - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,Y,N,,,,
2016,6758,City of Fredericksburg - (TX),TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,6775,Village of Freeport - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,Y,Y,,,,,Y,Y
2016,6779,City of Fremont - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,,Y,,,,Y,,
2016,6782,Freeborn-Mower Coop Services,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,6784,French Broad Elec Member Corp,NC,Cooperative,SERC,,,,,,N,,,,,,,,,,,Y,Y,,Y,,,,,,
2016,6803,Town of Front Royal,VA,Municipal,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,6804,Frontier Power Company,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,N,
2016,6839,City of Fulton - (MO),MO,Municipal,SERC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2016,6840,City of Fulton - (KY),KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6894,City of Gaffney - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,Y,Y,,,,Y,,
2016,6907,City of Greendale,IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,6909,Gainesville Regional Utilities,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,N,,
2016,6914,City of Galion,OH,Municipal,MRO,N,,Y,,N,,,,,,Y,,,,,,,,,Y,,,,Y,,
2016,6923,City of Gallatin - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,6930,City of Gallup - (NM),NM,Municipal,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,,,,N,
2016,6941,City of Garden City,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,,Y,,
2016,6949,City of Gardner - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,Y,Y,,,,,,
2016,6950,Garland Light & Power Company,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2016,6957,"Garkane Energy Coop, Inc",UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2016,6958,City of Garland - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2016,6965,City of Garnett - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,N,,,Y,Y,,,Y,,,,,,
2016,7004,"Buckeye Power, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,N,,,,N,Y,,Y,,,Y,,,,
2016,7024,Gascosage Electric Coop,MO,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2016,7027,City of Gastonia - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2016,7090,GreyStone Power Corporation,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2016,7096,City of Geneva- (IL),IL,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,Y,,,Y,Y
2016,7128,City of Georgetown - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,,N,
2016,7129,City of Georgetown - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,N,Y,Y,,,Y,Y,Y,Y
2016,7140,Georgia Power Co,GA,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y
2016,7149,City of Gering - (NE),NE,Municipal,WECC,,,N,,,,N,Y,,,,,N,,,,,,,Y,,,,,,
2016,7174,Gibson Electric Members Corp,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7197,Georgia Transmission Corp,GA,Transmission,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,N,N
2016,7222,City of Gillette - (WY),WY,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,N,,Y,,,,,,
2016,7257,City of Girard - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2016,7262,"Glacier Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,,,,,
2016,7264,"Glades Electric Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,N,Y,Y,Y,,N,Y,,,
2016,7265,City of Gladstone,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2016,7270,City of Glasgow - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7279,"NextEra Energy Services, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2016,7292,Glencoe Light & Power Comm,MN,Municipal,MRO,,,,,,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2016,7294,City of Glendale - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,N,Y,Y,,Y,Y,Y,Y,Y
2016,7300,City of Glenwood Springs - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,7303,Raccoon Valley Electric Cooperative,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,N,,,Y,,,,,,
2016,7349,"Golden Spread Electric Cooperative, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y,,Y,Y,,,,
2016,7353,Golden Valley Elec Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,Y,Y
2016,7374,City of Goodland - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,N,Y,Y,,
2016,7411,City of Gothenburg - (NE),NE,Municipal,MRO,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,7443,City of Graettinger - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,,,,,,
2016,7450,Grady Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,N,,,Y,,,
2016,7456,Graham County Electric Coop Inc,AZ,Cooperative,WECC,,,,,,,,Y,N,,,,Y,,,,,N,,Y,,,,Y,,
2016,7460,Goodhue County Coop Elec Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,7483,City of Grand Haven - (MI),MI,Municipal,RFC,,,,,Y,,,,,,N,,,Y,,,Y,Y,,Y,,,,,Y,Y
2016,7484,"Grand Electric Coop, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,
2016,7489,Grand Rapids Public Util Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2016,7490,Grand River Dam Authority,OK,State,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,N,Y,,,Y,Y
2016,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,Y,Y,,,
2016,7554,Green Mountain Energy Company,TX,Retail Power Marketer,TRE,N,,,,,,,,,Y,Y,Y,,,Y,,,,,,,N,Y,,,
2016,7558,Grayson Rural Electric Coop Corp,KY,Cooperative,ECAR,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,
2016,7561,"Greenbelt Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,7563,Grand Valley Power,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,7570,Great River Energy,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2016,7593,City of Green Cove Springs,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,
2016,7601,Green Mountain Power Corp,VT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2016,7625,City of Greeneville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7626,City of Greenfield - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,,,,,,Y,Y,Y
2016,7627,City of Greenfield - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2016,7634,City of Greenville - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,,Y,,
2016,7639,Greenville Utilities Comm,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,Y,Y
2016,7646,Greenwood CPW,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2016,7651,Greenwood Utilities Comm,MS,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,,,Y,,,,Y,,
2016,7654,Greer Commission of Public Wks,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,Y
2016,7679,City of Griffin - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,7716,Groton Dept of Utilities - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2016,7720,"Grundy Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7743,Grundy Center Mun Light & Power,IA,Municipal,MRO,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,
2016,7750,Guthrie County Rural E C A,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,7751,Guadalupe Blanco River Authority,TX,State,TRE,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,
2016,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,Y,Y,N,,Y,,Y,Y
2016,7785,"Gulf Coast Electric Coop, Inc",FL,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,7787,Gunnison County Elec Assn.,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,Y,Y
2016,7801,Gulf Power Co,FL,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2016,7826,City of Gunnison - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2016,7827,Guntersville Electric Board,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,7864,Grundy County Rural Elec Coop,IA,Cooperative,MRO,,,N,,,,,,,,,,,,,,,,,Y,,,,,,
2016,7870,H-D Electric Coop Inc,SD,Cooperative,SPP,,,N,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,
2016,7887,Habersham Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,N
2016,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,7908,Hagerstown Light Department,MD,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,N,,,,,
2016,7969,City of Halstad - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,Y,Y,,
2016,7977,City of Hamilton - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2016,7978,Halifax Electric Member Corp,NC,Cooperative,,,,,,,Y,,,,,N,,,,,N,,,,Y,,,,,,
2016,7979,Hamilton County Elec Coop Assn,TX,Cooperative,TRE,Y,,,,,,,,,N,,,,,,,,,,Y,,,,,,
2016,8000,NineStar Connect,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2016,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,RFC,,,,N,Y,,,,,,Y,,,,,,,,N,Y,,,,,,
2016,8055,City of Hannibal - (MO),MO,Municipal,serc,,,,,N,Y,,,,,,,,Y,,,,N,Y,Y,,,,Y,,
2016,8104,Town of Hardwick,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,,,,,
2016,8122,Harlan Municipal Utilities - (IA),IA,Municipal,MRO,N,,Y,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,,
2016,8147,City of Harriman - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8179,Harrison County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2016,8198,City of Harrisonburg - (VA),VA,Municipal,SERC,,,,,,Y,,,,,Y,,,,,,Y,N,,Y,,,,,,
2016,8199,City of Harrisonville - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,8210,Hart Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8212,Hartford Electric,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2016,8226,City of Hartselle,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8245,City of Hastings - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,Y,Y,,Y,,Y,Y,Y
2016,8276,Havana Power & Light Company,FL,Municipal,FRCC,,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2016,8283,Harrison County Rrl Elec Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,HI,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2016,8288,City of Hawarden - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,Y,N,,,,,,Y,,,,,,
2016,8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,8307,Hawley Public Utilities Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,8319,Heartland Power Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,8333,Haywood Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8348,City of Healdsburg - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,N,Y,,,N,Y,Y,Y
2016,8366,Heber Light & Power Company,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,N,Y,Y,,N,,,,
2016,8375,City of Hebron - (NE),NE,Municipal,MRO,,,Y,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2016,8447,Hendricks County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2016,8449,Henderson City Utility Comm,KY,Municipal,SERC,,,,,N,Y,,,,,,,,Y,,,Y,N,,Y,,,,,,
2016,8466,Henry County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2016,8515,City of Hermiston,OR,Municipal,WECC,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,
2016,8543,Hibbing Public Utilities Comm,MN,Municipal,MRO,,Y,,,,,,,,,,,,,,,Y,N,,,,,,Y,,
2016,8548,City of Hickman,KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8566,High Plains Power Inc,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,8570,Highline Electric Assn,CO,Cooperative,WECC,,,Y,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,8571,Town of High Point,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2016,8573,City of Highland,IL,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,N,,Y,,,,,,
2016,8574,"Jackson Electric Coop, Inc - (WI)",WI,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,N,,,Y,,,,,,
2016,8610,City of Hinton,IA,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2016,8631,Hillsdale Board of Public Wks,MI,Municipal,RFC,,,N,,Y,,,,,,,,,Y,,,Y,,,Y,,,,Y,,
2016,8632,"Hill County Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2016,8637,Hino Electric Holding Company,TX,Retail Power Marketer,TRE,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2016,8699,Inland Power & Light Company,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,,Y,Y,,,,N,
2016,8717,City of Holdrege,NE,Municipal,MRO,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,,
2016,8723,City of Holland,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,,Y,Y
2016,8748,City of Holly Springs,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,8764,"Holston Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,8770,City of Holton - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,
2016,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,Y,Y
2016,8774,City of Holyoke - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,Y,,Y,,
2016,8780,"Fox Islands Electric Coop, Inc",ME,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,Y,Y,,,,,,
2016,8786,Horry Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,8795,City of Homestead - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2016,8796,City of Hingham - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,N,Y,Y,,,,,,
2016,8824,M J M Electric Cooperative Inc,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2016,8830,Hood River Electric Coop,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2016,8840,City of Hope,AR,Municipal,SPP,Y,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
