Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2016,1869,City of Bloomfield - (IA),IA,8,8
2016,1883,Blue Earth Light & Water,MN,10,10
2016,1884,BENCO Electric Cooperative,MN,116,97
2016,1886,Blue Grass Energy Coop Corp,KY,136,7
2016,1889,Blue Ridge Elec Member Corp - (NC),NC,103,0
2016,1890,Blue Ridge Electric Coop Inc - (SC),SC,145,.
2016,1891,Blue Ridge Mountain EMC - (GA),GA,27,26
2016,1891,Blue Ridge Mountain EMC - (GA),NC,10,9
2016,1892,"Bluebonnet Electric Coop, Inc",TX,216,173
2016,1896,City of Bluffton - (IN),IN,21,0
2016,1898,"Bon Homme Yankton El Assn, Inc",SD,26,26
2016,1913,City of Boerne,TX,8,.
2016,1936,Bolivar Energy Authority,TN,22,22
2016,1997,City of Boscobel - (WI),WI,6,0
2016,2001,Boone Electric Coop,MO,63,61
2016,2008,City of Boulder City - (NV),NV,31,0
2016,2010,City of Bountiful,UT,18,0
2016,2049,"Bowie-Cass Electric Coop, Inc",TX,110,0
2016,2054,City of Bowling Green - (OH),OH,32,15
2016,2056,City of Bowling Green - (KY),KY,49,49
2016,2089,Bozrah Light & Power Company,CT,4,.
2016,2138,Brainerd Public Utilities,MN,29,6
2016,2144,Town of Braintree - (MA),MA,22,22
2016,2182,City of Breckenridge- (MN),MN,14,0
2016,2192,Bremen Electric Light & Power Co,IN,16,.
2016,2194,City of Brenham - (TX),TX,11,11
2016,2212,"Broad River Electric Coop, Inc",NC,1,1
2016,2212,"Broad River Electric Coop, Inc",SC,45,44
2016,2215,"Bridger Valley Elec Assn, Inc",UT,3,.
2016,2215,"Bridger Valley Elec Assn, Inc",WY,34,.
2016,2220,Brigham City Corporation,UT,11,.
2016,2247,City of Bristol - (TN),TN,64,52
2016,2248,Bristol Virginia Utilities,VA,36,0
2016,2273,Brodhead Water & Lighting Comm,WI,10,0
2016,2277,City of Broken Bow - (NE),NE,22,.
2016,2285,City of Brookings - (SD),SD,34,.
2016,2316,Brown County Rural Elec Assn,MN,55,0
2016,2354,Brown-Atchison E C A Inc,KS,2,0
2016,2394,Burke-Divide Electric Coop Inc,ND,46,0
2016,2409,Brownsville Public Utilities Board,TX,57,5
2016,2411,City of Brownsville,TN,13,0
2016,2439,City of Bryan - (OH),OH,13,0
2016,2442,City of Bryan - (TX),TX,94,0
2016,2485,City of Buffalo - (MN),MN,12,9
2016,2487,City of Buford,GA,9,9
2016,2502,"Buckeye Rural Elec Coop, Inc",OH,52,0
2016,2507,City of Burbank Water and Power,CA,116,0
2016,2545,City of Burley - (ID),ID,6,2
2016,2548,City of Burlington Electric - (VT),VT,15,15
2016,2551,City of Burlington - (KS),KS,5,.
2016,2599,Burt County Public Power Dist,NE,53,0
2016,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,35,4
2016,2643,Butler Public Power District - (NE),NE,49,.
2016,2650,Borough of Butler - (NJ),NJ,8,8
2016,2651,Butler Rural Electric Coop Inc - (OH),OH,49,0
2016,2652,Butler County Rural Elec Coop - (IA),IA,76,18
2016,2655,"Butte Electric Coop, Inc",SD,27,6
2016,2678,C & L Electric Coop Corp,AR,58,0
2016,2773,City of Cairo - (GA),GA,8,0
2016,2774,CMS Electric Coop Inc,KS,40,40
2016,2812,City of Calhoun - (GA),GA,21,19
2016,2849,Central Electric Power Assn - (MS),MS,80,0
2016,2888,City of Cambridge - (NE),NE,3,3
2016,2890,City of Camden,SC,20,0
2016,2900,City of Cameron,MO,4,.
2016,2903,Canoochee Electric Member Corp,GA,44,23
2016,2910,City of Camilla,GA,15,0
2016,2911,"Canadian Valley Elec Coop, Inc",OK,67,67
2016,2955,Canby Utility Board,OR,8,0
2016,2960,"Caney Fork Electric Coop, Inc",TN,25,0
2016,2961,"Caney Valley El Coop Assn, Inc",KS,23,.
2016,2974,Canton Municipal Utilities,MS,4,0
2016,2982,Cape Hatteras Elec Member Corp,NC,14,14
2016,2985,"Capital Electric Coop, Inc",ND,75,0
2016,2986,"Cam Wal Electric Coop, Inc",SD,9,.
2016,2998,"Carbon Power & Light, Inc",WY,33,0
2016,3046,Duke Energy Progress - (NC),NC,1073,1073
2016,3046,Duke Energy Progress - (NC),SC,170,170
2016,3075,Carroll County - (TN),TN,22,0
2016,3076,"Carroll Electric Coop, Inc - (OH)",OH,34,0
2016,3081,Carroll Electric Member Corp - (GA),GA,89,80
2016,3093,Carroll Electric Coop Corp - (AR),AR,164,0
2016,3093,Carroll Electric Coop Corp - (AR),MO,15,0
2016,3107,Carteret-Craven El Member Corp,NC,66,.
2016,3108,City of Cartersville - (GA),GA,26,0
2016,3113,City of Carthage - (MO),MO,17,16
2016,3203,Cedar Falls Utilities,IA,23,23
2016,3205,Cedar-Knox Public Power Dist,NE,60,.
2016,3208,Cedarburg Light & Water Comm,WI,12,12
2016,3216,City of Celina - (OH),OH,14,3
2016,3222,Central Alabama Electric Coop,AL,73,.
2016,3226,"Central Rural Electric Cooperative, Inc",OK,65,65
2016,3235,City of Central City,NE,11,11
2016,3236,"Central Electric Coop, Inc - (SD)",SD,72,0
2016,3240,Central Electric Coop Inc - (OR),OR,108,0
2016,3245,"Central Florida Elec Coop, Inc",FL,54,10
2016,3248,Central Georgia El Member Corp,GA,73,73
2016,3249,Central Hudson Gas & Elec Corp,NY,278,0
2016,3250,Central Electric Membership Corp. - (NC),NC,30,.
2016,3264,Central Lincoln People's Ut Dt,OR,237,6
2016,3265,Cleco Power LLC,LA,772,.
2016,3266,Central Maine Power Co,ME,473,0
2016,3268,Central Missouri Elec Coop Inc,MO,43,.
2016,3273,"Central New Mexico El Coop, Inc",NM,35,.
2016,3278,AEP Texas Central Company,TX,858,0
2016,3282,"Central Texas Elec Coop, Inc",TX,67,0
2016,3287,"Central Valley Elec Coop, Inc",NM,102,102
2016,3291,Central Virginia Electric Coop,VA,84,0
2016,3293,Central Wisconsin Elec Coop,WI,26,0
2016,3295,City of Centralia - (WA),WA,32,32
2016,3314,"Chariton Valley Elec Coop, Inc",IA,35,0
2016,3315,"Charles Mix Electric Assn, Inc",SD,17,7
2016,3329,Borough of Chambersburg,PA,34,0
2016,3355,City of Chanute,KS,7,7
2016,3400,City of Chaska - (MN),MN,15,.
2016,3408,City of Chattanooga - (TN),GA,299,0
2016,3408,City of Chattanooga - (TN),TN,299,296
2016,3413,PUD No 1 of Chelan County,WA,117,0
2016,3420,City of Cheney - (WA),WA,7,0
2016,3426,Cherokee Electric Coop,AL,28,0
2016,3435,"Cherry-Todd Electric Coop, Inc",NE,4,4
2016,3435,"Cherry-Todd Electric Coop, Inc",SD,11,3
2016,3436,Cherryland Electric Coop Inc,MI,55,55
2016,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,43,.
2016,3470,Cherokee County Elec Coop Assn,TX,35,0
2016,3475,City of Chickamauga,GA,1,0
2016,3477,City of Chicopee - (MA),MA,16,16
2016,3478,Cimarron Electric Coop,OK,94,94
2016,3486,Chillicothe Municipal Utils,MO,21,5
2016,3495,Chimney Rock Public Power Dist,NE,18,0
2016,3498,Chippewa Valley Electric Coop,WI,29,0
2016,3502,"Choctawhatche Elec Coop, Inc",FL,76,66
2016,3503,"Choptank Electric Coop, Inc",MD,115,0
2016,3522,Chugach Electric Assn Inc,AK,91,.
2016,3527,Choctaw Electric Coop Inc,OK,55,55
2016,3542,Duke Energy Ohio Inc,OH,677,511
2016,3597,Citizens Electric Co - (PA),PA,9,9
2016,3600,Citizens Electric Corporation - (MO),MO,103,0
2016,3634,City of Nixa - (MO),MO,16,.
2016,3641,"Claiborne Electric Coop, Inc",LA,66,0
2016,3644,PUD No 1 of Clallam County,WA,74,11
2016,3647,City of Claremore,OK,25,.
2016,3660,PUD No 1 of Clark County - (WA),WA,213,0
2016,3687,Clark Energy Coop Inc - (KY),KY,75,0
2016,3701,Clark Electric Coop - (WI),WI,38,26
2016,3702,Clarksdale Public Utilities,MS,22,0
2016,3704,City of Clarksville - (TN),TN,73,0
2016,3705,Clarksville Light & Water Co,AR,24,14
2016,3710,City of Clay Center - (KS),KS,12,0
2016,3712,Clay County Electric Coop Corp,AR,24,0
2016,3712,Clay County Electric Coop Corp,MO,1,0
2016,3716,Clay-Union Electric Corp,SD,22,.
2016,3722,Clarke Electric Coop Inc - (IA),IA,36,.
2016,3731,Town of Clayton,NC,5,.
2016,3732,Town of Clayton,DE,2,0
2016,3739,Clearwater Power Company,ID,36,0
2016,3739,Clearwater Power Company,OR,1,0
2016,3739,Clearwater Power Company,WA,7,0
2016,3755,Cleveland Electric Illum Co,OH,1084,990
2016,3757,"Clay Electric Cooperative, Inc",FL,182,0
2016,3758,City of Cleveland - (TN),TN,50,50
2016,3762,City of Cleveland - (OH),OH,276,.
2016,3764,Clearwater-Polk Elec Coop Inc,MN,21,0
2016,3774,City of Clewiston,FL,6,.
2016,3804,Clinton Combined Utility Sys,SC,6,5
2016,3806,"Clinton County Elec Coop, Inc",IL,37,0
2016,3812,City of Clinton - (TN),TN,48,42
2016,3814,City of Clintonville - (WI),WI,16,.
2016,3824,Clyde Light & Power,OH,4,.
2016,3828,Cloverland Electric Co-op,MI,98,0
2016,3839,Coahoma Electric Power Assn,MS,11,.
2016,3841,Coast Electric Power Assn,MS,122,0
2016,3843,Coastal Electric Member Corp,GA,35,31
2016,3844,"Coastal Electric Coop, Inc",SC,36,36
2016,3850,"Codington-Clark Elec Coop, Inc",SD,36,.
2016,3855,Columbia Power System,TN,24,0
2016,3881,City of Cody,WY,10,3
2016,3892,City of Coffeyville - (KS),KS,24,0
2016,3913,City of Colby - (KS),KS,16,0
2016,3915,Coldwater Board of Public Util,MI,22,22
2016,3916,Cobb Electric Membership Corp,GA,194,186
2016,3931,Coles-Moultrie Electric Coop,IL,48,0
2016,3938,"Coleman County Elec Coop, Inc",TX,18,0
2016,3939,City of College Park - (GA),GA,27,0
2016,3940,City of College Station - (TX),TX,53,0
2016,3989,City of Colorado Springs - (CO),CO,218,3
2016,4003,City of Colton - (CA),CA,26,.
2016,4005,"Columbia Basin Elec Cooperative, Inc",OR,7,0
2016,4007,City of Columbia City - (IN),IN,10,5
2016,4008,Columbia Power Coop Assn Inc,OR,4,0
2016,4040,Calhoun County Elec Coop Assn,IA,18,0
2016,4041,"Columbia Rural Elec Assn, Inc",OR,3,0
2016,4041,"Columbia Rural Elec Assn, Inc",WA,34,0
2016,4045,City of Columbia - (MO),MO,62,62
2016,4063,Co-Mo Electric Coop Inc,MO,68,0
2016,4065,City of Columbus - (OH),OH,59,0
2016,4068,City of Columbus - (MS),MS,30,0
2016,4071,"Columbus Electric Coop, Inc",AZ,2,.
2016,4071,"Columbus Electric Coop, Inc",NM,19,.
2016,4073,City of Columbus - (WI),WI,12,0
2016,4110,Commonwealth Edison Co,IL,5525,13
2016,4117,Community Electric Coop,VA,25,4
2016,4146,Concho Valley Elec Coop Inc,TX,55,0
2016,4147,Town of Concord - (MA),MA,13,0
2016,4150,City of Concord - (NC),NC,66,0
2016,4153,"Concordia Electric Coop, Inc",LA,29,29
2016,4160,Callaway Electric Cooperative,MO,37,.
2016,4176,Connecticut Light & Power Co,CT,1071,0
2016,4226,Consolidated Edison Co-NY Inc,NY,2205,0
2016,4237,Consolidated Electric Coop,MO,42,0
2016,4247,Consolidated Water Power Co,WI,28,28
2016,4254,Consumers Energy Co,MI,1948,1948
2016,4262,Cooke County Elec Coop Assn,TX,55,0
2016,4265,Continental Divide El Coop Inc,NM,18,0
2016,4280,Conway Corporation,AR,40,.
2016,4294,City of Cookeville - (TN),TN,24,0
2016,4295,Comanche County Elec Coop Assn,TX,33,.
2016,4296,"Cookson Hills Elec Coop, Inc",OK,43,.
2016,4317,"Coos-Curry Electric Coop, Inc",OR,41,.
2016,4327,Coosa Valley Electric Coop Inc,AL,36,.
2016,4329,"Copper Valley Elec Assn, Inc",AK,14,0
2016,4346,Cooperative L&P Assn Lake County,MN,13,0
2016,4356,Colorado River Comm of Nevada,NV,38,0
2016,4362,Corn Belt Energy Corporation,IL,144,78
2016,4373,Cornhusker Public Power Dist,NE,111,0
2016,4390,City of Corona - (CA),CA,10,0
2016,4401,"Cotton Electric Coop, Inc",OK,78,0
2016,4430,"Covington Electric Coop, Inc",AL,57,0
2016,4432,Coweta-Fayette El Member Corp,GA,81,0
2016,4433,City of Covington - (GA),GA,18,1
2016,4437,City of Covington - (TN),TN,12,0
2016,4442,PUD No 1 of Cowlitz County,WA,108,11
2016,4459,Cozad Board of Public Works,NE,17,.
2016,4471,Craig-Botetourt Electric Coop,VA,13,0
2016,4471,Craig-Botetourt Electric Coop,WV,1,0
2016,4508,"Crawfordsville Elec, Lgt & Pwr",IN,24,0
2016,4509,Craighead Electric Coop Corp,AR,78,0
2016,4524,"Crawford Electric Coop, Inc",MO,43,0
2016,4527,City of Crete,NE,8,.
2016,4538,Crisp County Power Comm,GA,27,27
2016,4577,Crow Wing Cooperative Power & Light Comp,MN,92,0
2016,4604,City of Crystal Falls,MI,8,0
2016,4607,City of Cuba City,WI,8,0
2016,4610,City of Cuero - (TX),TX,6,.
2016,4617,Cullman Power Board,AL,15,0
2016,4618,"Cullman Electric Coop, Inc",AL,81,0
2016,4619,Town of Culpeper- (VA),VA,6,0
2016,4622,"Cumberland Valley Electric, Inc.",KY,54,.
2016,4622,"Cumberland Valley Electric, Inc.",TN,2,.
2016,4624,Cumberland Elec Member Corp,TN,119,91
2016,4632,Cuming County Public Pwr Dist,NE,37,.
2016,4667,City of Cushing - (OK),OK,13,.
2016,4671,Custer Public Power District,NE,95,13
2016,4675,Cuivre River Electric Coop Inc,MO,116,70
2016,4683,City of Cuyahoga Falls - (OH),OH,37,2
2016,4704,"DS&O Electric Cooperative, Inc.",KS,30,.
2016,4715,Dahlberg Light & Power Co,WI,36,0
2016,4717,Dakota Valley Elec Coop Inc,ND,80,0
2016,4720,Dakota Energy Coop Inc,SD,12,.
2016,4743,"Consumers Power, Inc",OR,75,75
2016,4744,Dalton Utilities,GA,71,0
2016,4794,City of Danville - (VA),VA,69,0
2016,4796,"Darke Rural Electric Coop, Inc",OH,10,.
2016,4836,City of David City,NE,5,.
2016,4848,Daviess Martin County R E M C,IN,22,12
2016,4911,Dawson Power District,NE,184,184
2016,4920,City of Dayton - (TN),TN,9,0
2016,4922,Dayton Power & Light Co,OH,491,.
2016,4939,"Deaf Smith Electric Coop, Inc",TX,93,15
2016,4958,Decatur Utilities,AL,59,0
2016,4960,Decatur County Rural E M C,IN,27,.
2016,4975,Deep East Texas Elec Coop Inc,TX,105,0
2016,5015,Delano Municipal Utilities,MN,10,1
2016,5027,Delmarva Power,DE,276,0
2016,5027,Delmarva Power,MD,178,0
2016,5056,City of Denison - (IA),IA,20,20
2016,5063,City of Denton - (TX),TX,118,0
2016,5070,Delaware Electric Cooperative,DE,87,16
2016,5078,"Denton County Elec Coop, Inc",TX,145,145
2016,5086,Delta Montrose Electric Assn,CO,50,50
2016,5109,DTE Electric Company,MI,3646,10
2016,5111,City of Detroit Lakes - (MN),MN,19,0
2016,5148,City of Dickson,TN,42,12
2016,5175,Dixie Electric Power Assn,MS,93,0
2016,5202,Dixie Electric Membership Corp,LA,138,67
2016,5204,Dixie Electric Coop,AL,58,.
2016,5309,City of Dothan - (AL),AL,40,40
2016,5325,City of Douglas,GA,15,0
2016,5326,PUD No 1 of Douglas County,WA,55,.
2016,5327,Douglas Electric Coop - (OR),OR,37,.
2016,5328,"Douglas Electric Coop, Inc",SD,35,.
2016,5335,City of Dover - (DE),DE,51,51
2016,5336,City of Dover - (OH),OH,13,13
2016,5394,Dubois Rural Electric Coop Inc,IN,37,17
2016,5399,Duck River Elec Member Corp,TN,109,4
2016,5416,"Duke Energy Carolinas, LLC",NC,2124,0
2016,5416,"Duke Energy Carolinas, LLC",SC,701,0
2016,5417,Dunn County Electric Coop,WI,40,0
2016,5429,City of Duncan - (OK),OK,12,3
2016,5480,Town of Danvers,MA,5,5
2016,5487,Duquesne Light Co,PA,569,0
2016,5509,City of Dyersburg,TN,31,0
2016,5535,Egyptian Electric Coop Assn,IL,68,64
2016,5551,City of Eagle River - (WI),WI,10,4
2016,5574,East Central Energy,MN,110,0
2016,5574,East Central Energy,WI,17,0
2016,5575,City of East Grand Forks - (MN),MN,16,0
2016,5578,East Mississippi Elec Pwr Assn,MS,37,0
2016,5582,City of East Point - (GA),GA,20,.
2016,5585,Eastern Illinois Elec Coop,IL,75,75
2016,5588,East-Central Iowa Rural Elec Coop,IA,72,72
2016,5598,East Central Oklahoma Elec Coop Inc,OK,78,.
2016,5605,Eastern Iowa Light & Power Coop,IA,172,17
2016,5609,Eastern Maine Electric Coop,ME,20,0
2016,5625,Easton Utilities Comm,MD,15,15
2016,5632,Eau Claire Electric Coop,WI,54,.
2016,5644,"Edisto Electric Coop, Inc",SC,60,0
2016,5656,Edgecombe-Martin County E M C,NC,36,18
2016,5661,City of Edmond - (OK),OK,32,.
2016,5701,El Paso Electric Co,NM,54,49
2016,5701,El Paso Electric Co,TX,251,248
2016,5730,City of Elberton,GA,12,0
2016,5742,Eldridge City Utilities,IA,1,.
2016,5760,City of Elizabeth City - (NC),NC,21,.
2016,5763,City of Elizabethton - (TN),TN,35,35
2016,5773,City of Elk River,MN,30,0
2016,5777,City of Elkhorn - (WI),WI,6,4
2016,5780,Elkhorn Rural Public Pwr Dist,NE,84,69
2016,5832,Elmhurst Mutual Power & Light Co,WA,19,12
2016,5841,City of Ely - (MN),MN,6,.
2016,5860,Empire District Electric Co,AR,13,0
2016,5860,Empire District Electric Co,KS,20,0
2016,5860,Empire District Electric Co,MO,268,0
2016,5860,Empire District Electric Co,OK,13,0
2016,5862,"Empire Electric Assn, Inc",CO,71,63
2016,5862,"Empire Electric Assn, Inc",UT,3,3
2016,5905,Excelsior Electric Member Corp,GA,37,0
2016,5929,"Fairfield Electric Coop, Inc",SC,64,0
2016,5930,Village of Fairport - (NY),NY,28,.
2016,5935,Borough of Ephrata - (PA),PA,7,0
2016,5961,Town of Erwin - (TN),TN,9,9
2016,5964,"Escambia River Elec Coop, Inc",FL,29,29
2016,5997,Town of Estes Park,CO,10,0
2016,5998,City of Estherville - (IA),IA,7,.
2016,6008,City of Etowah,TN,12,7
2016,6019,City of Eudora - (KS),KS,4,0
2016,6022,City of Eugene - (OR),OR,154,0
2016,6043,City of Evansville,WI,9,0
2016,6112,"Farmers Electric Coop, Inc - (IA)",IA,48,0
2016,6132,City of Fairbury,NE,12,0
2016,6138,City of Fairfax - (MN),MN,6,0
2016,6145,City of Fairhope - (AL),AL,11,0
2016,6149,City of Ellensburg - (WA),WA,18,0
2016,6151,Fairmont Public Utilities Comm,MN,17,0
2016,6168,Farmers Electric Coop - (IA),IA,5,0
2016,6169,Fall River Rural Elec Coop Inc,ID,64,0
2016,6169,Fall River Rural Elec Coop Inc,MT,10,0
2016,6169,Fall River Rural Elec Coop Inc,WY,5,0
2016,6173,Fannin County Electric Coop,TX,10,.
2016,6175,City of Falls City - (NE),NE,8,.
2016,6181,"Farmers Electric Coop, Inc - (MO)",MO,66,0
2016,6182,"Farmers Electric Coop, Inc - (TX)",TX,64,0
2016,6183,"Fayette Electric Coop, Inc",TX,27,0
2016,6194,Farmers Rural Electric Coop Corp - (KY),KY,62,.
2016,6198,"Farmers Electric Coop, Inc - (NM)",NM,44,44
2016,6204,City of Farmington - (NM),NM,65,.
2016,6205,City of Farmington - (MO),MO,21,.
2016,6207,Farmington River Power Company,CT,1,.
2016,6234,City of Fayetteville,TN,36,0
2016,6235,Public Works Comm-City of Fayetteville,NC,165,153
2016,6258,Federated Rural Electric Assn,MN,61,0
2016,6272,"FEM Electric Assn, Inc",SD,31,0
2016,6297,PUD No 1 of Ferry County,WA,15,1
2016,6335,"Firelands Electric Coop, Inc",OH,28,.
2016,6342,First Electric Coop Corp,AR,146,146
2016,6369,Fishers Island Utility Co Inc,NY,3,0
2016,6374,Fitchburg Gas & Elec Light Co,MA,39,39
2016,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,13,.
2016,6390,City of Flandreau,SD,3,2
2016,6395,Flathead Electric Coop Inc,MT,87,0
2016,6411,Flint Electric Membership Corp,GA,172,0
2016,6417,City of Flora - (IL),IL,12,10
2016,6422,City of Florence - (AL),AL,136,136
2016,6424,Florence Utility Comm,WI,6,0
2016,6427,City of Floresville,TX,19,19
2016,6431,"Flint Hills Rural E C A, Inc",KS,28,.
2016,6442,Fleming-Mason Energy Coop Inc,KY,42,0
2016,6443,"Florida Keys El Coop Assn, Inc",FL,25,23
