|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Residential|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Commercial|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Industrial|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Transportation|,|Yearly Energy and Demand Savings.Number of Customers Enrolled.Total|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Residential|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Commercial|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Industrial|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Transportation|,|Yearly Energy and Demand Savings.Energy Savings (MWh).Total|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Residential|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Commercial|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Industrial|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Transportation|,|Yearly Energy and Demand Savings.Potential Peak Demand Savings (MW).Total|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Residential|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Commercial|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Industrial|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Transportation|,|Yearly Energy and Demand Savings.Actual Peak Demand Savings (MW).Total|,|Program Costs.Customer Incentives (Thousand Dollars).Residential|,|Program Costs.Customer Incentives (Thousand Dollars).Commercial|,|Program Costs.Customer Incentives (Thousand Dollars).Industrial|,|Program Costs.Customer Incentives (Thousand Dollars).Transportation|,|Program Costs.Customer Incentives (Thousand Dollars).Total|,|Program Costs.All Other Costs (Thousand Dollars).Residential|,|Program Costs.All Other Costs (Thousand Dollars).Commercial|,|Program Costs.All Other Costs (Thousand Dollars).Industrial|,|Program Costs.All Other Costs (Thousand Dollars).Transportation|,|Program Costs.All Other Costs (Thousand Dollars).Total|,|DSM Program.Grid Connected.Water Heater|
2016,965,Atlantic Municipal Utilities,IA,327,33,.,.,360,25,14,.,.,39,0.5,0.1,.,.,0.6,0.5,0.1,.,.,0.6,8,1,.,.,9,5,0,.,.,5,.
2016,1009,City of Austin - (MN),MN,6542,2,.,.,6544,304,6,.,.,310,3.5,0.4,.,.,3.9,3.5,0.4,.,.,3.9,0,17,.,.,17,.,.,.,.,.,.
2016,1015,Austin Energy,TX,128501,8825,2942,.,140268,61,205,68,.,334,60.9,50.5,16.3,.,127.7,35.3,35.4,11.2,.,81.9,1383,357,119,.,1859,1014,1070,356,.,2440,1973
2016,1167,Baltimore Gas & Electric Co,MD,332684,.,.,.,332684,2302,.,.,.,2302,378.2,.,.,.,378.2,0,.,.,.,0,23366,.,.,.,23366,10994,.,.,.,10994,.
2016,1233,City of Barnesville - (MN),MN,872,60,0,.,932,9,.,.,.,9,1,.,.,.,1,1,.,.,.,1,11,.,.,.,11,10,.,.,.,10,.
2016,1251,Barron Electric Coop,WI,6067,359,.,.,6426,.,.,.,.,.,3.5,10.8,.,.,14.3,1.6,4.9,.,.,6.5,8,24,.,.,32,22,68,.,.,90,.
2016,1367,"Bayfield Electric Coop, Inc",WI,1201,6,.,.,1207,398,0,.,.,398,2,0,.,.,2,2,0,.,.,2,44,0,.,.,44,9,0,.,.,9,.
2016,1529,"Beltrami Electric Coop, Inc",MN,7760,28,0,0,7788,5002,.,.,.,5002,221.9,3.9,.,.,225.8,27.4,3.9,.,.,31.3,35,0,0,0,35,272,0,0,0,272,0
2016,1573,City of Benson - (MN),MN,966,35,.,.,1001,.,.,.,.,.,3.4,0.4,.,.,3.8,2.6,0.4,.,.,3,2,.,.,.,2,8,.,.,.,8,.
2016,1613,Berkeley Electric Coop Inc,SC,18250,.,.,.,18250,0,.,.,.,0,81,.,.,.,81,16.2,.,.,.,16.2,154,.,.,.,154,259,.,.,.,259,.
2016,1769,"Black Hills Electric Coop, Inc",SD,183,8,0,0,191,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,1883,Blue Earth Light & Water,MN,508,.,.,.,508,27,.,.,.,27,4,.,.,.,4,1,.,.,.,1,38,.,.,.,38,.,.,.,.,.,.
2016,2182,City of Breckenridge- (MN),MN,652,90,0,0,742,1,1,0,0,2,1,1,0,0,2,1,1,0,0,2,8,22,0,0,30,0,0,0,0,0,.
2016,2192,Bremen Electric Light & Power Co,IN,.,.,1,.,1,.,.,.,.,.,.,.,4.2,.,4.2,.,.,3.5,.,3.5,.,.,42,.,42,.,.,.,.,.,.
2016,2599,Burt County Public Power Dist,NE,.,.,359,.,359,.,.,215,.,215,.,.,15,.,15,.,.,3,.,3,.,.,.,.,.,.,.,4,.,4,.
2016,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,6585,776,4,.,7365,.,.,.,.,.,2.6,0.4,1,.,4,1.8,0.2,0.5,.,2.5,0,0,0,.,0,0,0,0,.,0,.
2016,2643,Butler Public Power District - (NE),NE,.,.,741,.,741,.,.,993,.,993,.,.,17.8,.,17.8,.,.,8.3,.,8.3,.,.,.,.,.,.,.,4,.,4,.
2016,2655,"Butte Electric Coop, Inc",SD,1438,.,.,.,1438,948,.,.,.,948,8,.,.,.,8,3,.,.,.,3,3,.,.,.,3,8,.,.,.,8,1438
2016,2678,C & L Electric Coop Corp,AR,.,83,.,.,83,.,.,.,.,.,.,2,.,.,2,.,1,.,.,1,.,32,.,.,32,.,2,.,.,2,.
2016,2985,"Capital Electric Coop, Inc",ND,836,10,21,.,867,.,.,.,.,.,0.8,0,1.6,.,2.4,0.7,0,1.6,.,2.3,44,1,74,.,119,171,2,4,.,177,.
2016,3046,Duke Energy Progress - (NC),NC,7252,50,52,.,7354,.,.,.,.,.,10.3,19.2,140.6,.,170.1,.,.,.,.,.,3096,767,.,.,3863,6771,397,.,.,7168,.
2016,3046,Duke Energy Progress - (NC),SC,.,1,20,.,21,.,.,.,.,.,.,0.2,90.7,.,90.9,.,.,.,.,.,540,134,.,.,674,1181,69,.,.,1250,.
2016,3081,Carroll Electric Member Corp - (GA),GA,4466,.,29,.,4495,18,.,324,.,342,0.7,.,12,.,12.7,0.7,.,12,.,12.7,55,.,756,.,811,.,.,.,.,.,.
2016,3203,Cedar Falls Utilities,IA,485,1,.,.,486,9,7,.,.,16,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,6,1,.,.,7,.
2016,3205,Cedar-Knox Public Power Dist,NE,148,86,0,0,234,2855,3271,0,0,6126,.,.,.,.,.,.,.,.,.,.,15,4,0,0,19,7,7,0,.,14,.
2016,3222,Central Alabama Electric Coop,AL,534,.,.,.,534,6,.,.,.,6,5.5,.,.,.,5.5,4.9,.,.,.,4.9,0,.,.,.,0,40,.,.,.,40,.
2016,3248,Central Georgia El Member Corp,GA,4272,.,.,.,4272,210,.,.,.,210,5,.,.,.,5,3,.,.,.,3,89,.,.,.,89,42,.,.,.,42,10
2016,3249,Central Hudson Gas & Elec Corp,NY,1395,160,18,.,1573,9,1,130,.,140,1.9,0.2,7.7,.,9.8,1.2,0.1,7.7,.,9,.,.,.,.,.,.,.,.,.,.,.
2016,3258,Central Iowa Power Cooperative,IA,.,7,10,.,17,.,.,.,.,.,.,5,4.6,.,9.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3278,AEP Texas Central Company,TX,0,42,0,0,42,0,0,0,0,0,0,17.6,0,0,17.6,0,10.7,0,0,10.7,0,0,0,0,0,0,0,0,0,0,.
2016,3279,"Central Power Elec Coop, Inc",ND,.,.,.,.,.,1400,2329,.,.,3729,6.7,5.7,.,.,12.4,6.7,5.7,.,.,12.4,.,.,.,.,.,127,174,14,.,315,.
2016,3293,Central Wisconsin Elec Coop,WI,1699,132,.,.,1831,400,300,.,.,700,4,5,.,.,9,2,2,.,.,4,234,209,.,.,443,.,.,.,.,.,.
2016,3329,Borough of Chambersburg,PA,.,.,5,.,5,.,.,.,.,.,.,.,0.3,.,0.3,.,.,0.3,.,0.3,.,.,.,.,.,.,.,1407,.,1407,.
2016,3478,Cimarron Electric Coop,OK,.,300,.,.,300,.,1,.,.,1,.,0.5,.,.,0.5,.,0.1,.,.,0.1,.,.,.,.,.,.,500,.,.,500,.
2016,3498,Chippewa Valley Electric Coop,WI,3846,51,0,0,3897,.,.,.,.,.,8,0,0,0,8,4,0,0,0,4,437,1,0,0,438,53,0,0,0,53,8
2016,3502,"Choctawhatche Elec Coop, Inc",FL,42629,6044,.,.,48673,0,0,.,.,0,32,10,.,.,42,32,10,.,.,42,39,.,.,.,39,5,1,.,.,6,553
2016,3503,"Choptank Electric Coop, Inc",MD,0,235,9,0,244,0,0,0,0,0,0,55.5,50.7,0,106.2,0,34.6,38.5,0,73.1,0,0,0,0,0,0,9,0,0,9,0
2016,3542,Duke Energy Ohio Inc,OH,45509,21,19,.,45549,.,.,.,.,.,67.8,25.7,32.8,.,126.3,.,.,.,.,.,490,2887,.,.,3377,578,0,.,.,578,.
2016,3701,Clark Electric Coop - (WI),WI,2337,426,.,.,2763,.,.,.,.,.,1,1.5,.,.,2.5,0.9,1.5,.,.,2.4,78,120,.,.,198,11,8,.,.,19,.
2016,3755,Cleveland Electric Illum Co,OH,7090,0,4,0,7094,36,0,0,0,36,4.5,0,189.7,0,194.2,4.4,0,0,0,4.4,78,0,9,0,87,456,0,0,0,456,0
2016,3757,"Clay Electric Cooperative, Inc",FL,.,4,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3764,Clearwater-Polk Elec Coop Inc,MN,1768,6,.,.,1774,242,13,.,.,255,33,0.5,.,.,33.5,8.9,0.5,.,.,9.4,814,.,.,.,814,11,.,.,.,11,0
2016,3844,"Coastal Electric Coop, Inc",SC,815,0,0,0,815,8,0,0,0,8,0.7,0,0,0,0.7,0.7,0,0,0,0.7,0,0,0,0,0,6,0,0,0,6,10
2016,3931,Coles-Moultrie Electric Coop,IL,4593,103,8,.,4704,.,.,.,.,.,0.5,0.5,0.5,.,1.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3989,City of Colorado Springs - (CO),CO,1205,0,0,0,1205,0,0,0,0,0,0.7,0,0,0,0.7,0.2,0,0,0,0.2,11,0,0,0,11,266,0,0,0,266,.
2016,4045,City of Columbia - (MO),MO,14387,734,11,.,15132,.,.,.,.,.,24,4,3.4,.,31.4,.,.,.,.,.,195,48,0,.,243,.,.,.,.,.,.
2016,4065,City of Columbus - (OH),OH,0,3,14,0,17,.,.,.,.,.,.,0.6,12.3,.,12.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,4110,Commonwealth Edison Co,IL,78300,1740,1460,0,81500,157,.,.,.,157,78.3,334,829,0,1241.3,78.3,.,.,.,78.3,2576,.,.,.,2576,1800,52,54,0,1906,.
2016,4117,Community Electric Coop,VA,1571,.,3,.,1574,.,.,.,.,.,1.8,.,3,.,4.8,1,.,3,.,4,38,.,78,.,116,13,.,2,.,15,0
2016,4147,Town of Concord - (MA),MA,490,6,.,.,496,.,.,.,.,.,6.8,1,.,.,7.8,6.8,1,.,.,7.8,2,0,.,.,2,.,.,.,.,.,5
2016,4176,Connecticut Light & Power Co,CT,.,66,47,.,113,.,.,.,.,.,.,30.9,71.6,.,102.5,.,19.1,17,.,36.1,.,792,702,.,1494,859,513,455,.,1827,0
2016,4226,Consolidated Edison Co-NY Inc,NY,25920,1078,.,.,26998,603,2622,.,.,3225,35,195,.,.,230,25,180,.,.,205,348,43474,.,.,43822,9987,1346,.,.,11333,.
2016,4254,Consumers Energy Co,MI,1545,.,17,.,1562,.,.,.,.,.,.,.,62.2,.,62.2,.,.,.,.,.,59,.,3734,.,3793,.,.,.,.,.,.
2016,4362,Corn Belt Energy Corporation,IL,.,59,.,.,59,.,.,.,.,.,.,4.5,.,.,4.5,.,4.5,.,.,4.5,.,1077,.,.,1077,.,.,.,.,.,.
2016,4363,Corn Belt Power Coop,IA,5888,0,3,0,5891,0,0,0,0,0,67,0,42,0,109,60.4,0,24.7,0,85.1,0,0,0,0,0,0,0,0,0,0,292
2016,4430,"Covington Electric Coop, Inc",AL,1954,.,.,.,1954,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,225
2016,4432,Coweta-Fayette El Member Corp,GA,11610,.,.,.,11610,277,.,.,.,277,15,.,.,.,15,8,.,.,.,8,116,.,.,.,116,.,.,.,.,.,.
2016,4509,Craighead Electric Coop Corp,AR,.,600,48,.,648,.,.,.,.,.,.,19.6,1.2,.,20.8,.,7.5,1.2,.,8.7,.,.,.,.,.,.,596,33,.,629,.
2016,4538,Crisp County Power Comm,GA,.,.,2,.,2,.,.,.,.,.,.,.,12,.,12,.,.,10,.,10,.,.,.,.,.,.,.,.,.,.,.
2016,4675,Cuivre River Electric Coop Inc,MO,432,24,.,.,456,.,.,.,.,.,1,8.8,.,.,9.8,1,5.9,.,.,6.9,20,.,.,.,20,3,.,.,.,3,.
2016,4704,"DS&O Electric Cooperative, Inc.",KS,124,45,.,.,169,.,.,.,.,.,0.3,1.8,.,.,2.1,0.3,1.5,.,.,1.8,5,24,.,.,29,10,10,.,.,20,.
2016,4794,City of Danville - (VA),VA,0,3,2,0,5,0,0,0,0,0,0,1.9,3,0,4.9,0,1.5,2.6,0,4.1,0,22,34,0,56,0,0,0,0,0,.
2016,4911,Dawson Power District,NE,0,0,4449,0,4449,0,0,0,0,0,0,0,87.1,0,87.1,0,0,59.1,0,59.1,0,0,0,0,0,0,0,144,0,144,.
2016,5027,Delmarva Power,DE,248000,.,.,.,248000,2083,.,.,.,2083,43.4,.,.,.,43.4,43.4,.,.,.,43.4,575,.,.,.,575,5166,.,.,.,5166,.
2016,5027,Delmarva Power,MD,165000,755,.,.,165755,3780,224,.,.,4004,33,4.7,.,.,37.7,33,4.7,.,.,37.7,1878,207,.,.,2085,2639,267,.,.,2906,.
2016,5056,City of Denison - (IA),IA,2431,156,19,.,2606,27,9,0,.,36,1.5,0.3,0,.,1.8,1.5,0.3,0,.,1.8,78,7,21,.,106,3,1,2,.,6,.
2016,5070,Delaware Electric Cooperative,DE,21862,1117,.,.,22979,0,0,.,.,0,11.8,15.2,.,.,27,9.8,14.2,.,.,24,433,.,.,.,433,38,.,.,.,38,.
2016,5078,"Denton County Elec Coop, Inc",TX,5802,.,.,.,5802,16,.,.,.,16,13,.,.,.,13,8,.,.,.,8,887,.,.,.,887,255,.,.,.,255,.
2016,5109,DTE Electric Company,MI,326492,2169,272,.,328933,180,.,.,.,180,147,156,342,.,645,60,.,.,.,60,.,.,.,.,.,400,.,.,.,400,.
2016,5111,City of Detroit Lakes - (MN),MN,1051,100,11,.,1162,251,3,0,.,254,1.5,0.2,0,.,1.7,0.3,0,0,.,0.3,250,80,8,.,338,98,11,1,.,110,.
2016,5335,City of Dover - (DE),DE,.,2,2,.,4,.,.,.,.,.,.,3,4,.,7,.,2,3,.,5,.,38,116,.,154,.,.,.,.,.,.
2016,5336,City of Dover - (OH),OH,.,.,8,.,8,.,.,3,.,3,.,.,3,.,3,.,.,3,.,3,.,.,58,.,58,.,.,.,.,.,.
2016,5416,"Duke Energy Carolinas, LLC",NC,140018,83,114,.,140215,0,0,0,.,0,308.8,74.8,250,.,633.6,0,0,0,.,0,4464,9783,.,.,14247,5480,561,.,.,6041,.
2016,5416,"Duke Energy Carolinas, LLC",SC,49318,16,42,.,49376,0,0,0,.,0,111.1,20.6,134.5,.,266.2,0,0,0,.,0,1651,3618,.,.,5269,2027,208,.,.,2235,.
2016,5417,Dunn County Electric Coop,WI,3553,361,.,.,3914,.,.,.,.,.,1.7,14.3,.,.,16,0.7,5.5,.,.,6.2,13,113,.,.,126,11,92,.,.,103,0
2016,5480,Town of Danvers,MA,1230,74,5,.,1309,3,4,1,.,8,0.3,0.7,0.2,.,1.2,0.3,0.7,0.2,.,1.2,29,0,14,.,43,2,50,14,.,66,.
2016,5552,"East River Elec Pwr Coop, Inc",SD,.,.,.,.,.,.,.,.,.,.,34,.,42,.,76,34,.,42,.,76,0,.,0,.,0,1415,.,354,.,1769,609
2016,5575,City of East Grand Forks - (MN),MN,861,68,.,.,929,785,1185,.,.,1970,4,2,.,.,6,2,2,.,.,4,41,2,.,.,43,23,23,.,.,46,.
2016,5580,"East Kentucky Power Coop, Inc",KY,2282,0,2,0,2284,16,0,0,0,16,1.7,0,7.6,0,9.3,1.7,0,7.6,0,9.3,580,0,470,0,1050,1175,0,0,0,1175,865
2016,5632,Eau Claire Electric Coop,WI,5274,181,0,0,5455,0,0,0,0,0,2.5,9.4,0,0,11.9,1.2,4.7,0,0,5.9,121,463,0,0,584,16,62,0,0,78,37
2016,5701,El Paso Electric Co,NM,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.
2016,5701,El Paso Electric Co,TX,0,5,12,0,17,0,10,13,0,23,0,3.2,4.4,0,7.6,0,3.2,4.4,0,7.6,0,148,176,0,324,0,0,0,0,0,.
2016,5780,Elkhorn Rural Public Pwr Dist,NE,0,0,1258,0,1258,0,0,0,0,0,0,0,35.6,0,35.6,0,0,35.6,0,35.6,0,0,0,0,0,0,0,131,0,131,.
2016,5860,Empire District Electric Co,MO,.,.,2,.,2,.,.,.,.,.,.,.,0.8,.,0.8,.,.,0,.,0,.,.,12,.,12,.,.,.,.,.,.
2016,5880,"Energy Coop of New York, Inc",NY,.,3,.,.,3,.,.,.,.,.,.,9.5,.,.,9.5,.,9.5,.,.,9.5,.,.,.,.,.,.,.,.,.,.,.
2016,5905,Excelsior Electric Member Corp,GA,330,0,222,0,552,13,0,157,0,170,0.7,0,9,0,9.7,0.2,0,2.2,0,2.4,0,0,0,0,0,0,0,16,0,16,.
2016,5964,"Escambia River Elec Coop, Inc",FL,740,.,.,.,740,75,.,.,.,75,3,.,.,.,3,2,.,.,.,2,88,.,.,.,88,99,.,.,.,99,.
2016,6151,Fairmont Public Utilities Comm,MN,3120,812,1,0,3933,36,9,0,0,45,1.3,0.3,0.1,0,1.7,0.4,0.3,0,0,0.7,0,0,1,0,1,1,1,1,0,3,0
2016,6169,Fall River Rural Elec Coop Inc,ID,.,9,.,.,9,.,11,.,.,11,.,5.6,.,.,5.6,.,2.8,.,.,2.8,.,4,.,.,4,.,7,.,.,7,.
2016,6181,"Farmers Electric Coop, Inc - (MO)",MO,3933,24,1,.,3958,272,15,0,.,287,5.2,1,1,.,7.2,3.9,0,0,.,3.9,16,.,.,.,16,17,1,.,.,18,0
2016,6342,First Electric Coop Corp,AR,6233,0,611,0,6844,117,0,727,0,844,6,0,71,0,77,2,0,12,0,14,175,0,3429,0,3604,5,0,5,0,10,.
2016,6395,Flathead Electric Coop Inc,MT,1250,.,.,.,1250,.,.,.,.,.,10.6,.,.,.,10.6,2.8,.,.,.,2.8,51,.,.,.,51,196,.,.,.,196,.
2016,6411,Flint Electric Membership Corp,GA,21062,404,546,.,22012,337,17,708,.,1062,15,0.6,31,.,46.6,5.7,0.3,12,.,18,330,2,103,.,435,295,2,11,.,308,.
2016,6431,"Flint Hills Rural E C A, Inc",KS,324,28,15,.,367,.,.,.,.,.,0.4,0.3,0.3,.,1,0.4,0.3,0.3,.,1,18,18,20,.,56,2,2,1,.,5,.
2016,6443,"Florida Keys El Coop Assn, Inc",FL,2383,1187,.,.,3570,2,1,.,.,3,.,.,.,.,.,.,.,.,.,.,70,35,.,.,105,.,.,.,.,.,.
2016,6452,Florida Power & Light Co,FL,785068,21826,.,.,806894,1092,6331,.,.,7423,896,811,.,.,1707,0,0,.,.,0,36083,62518,.,.,98601,15434,5459,.,.,20893,.
2016,6455,"Duke Energy Florida, LLC",FL,411685,638,.,.,412323,.,.,.,.,.,640,337,.,.,977,.,.,.,.,.,23941,39069,.,.,63010,21033,434,.,.,21467,.
2016,6604,City of Fort Collins - (CO),CO,4448,0,0,0,4448,0,0,0,0,0,3.8,0,0,0,3.8,2.2,0,0,0,2.2,113,0,0,0,113,549,0,0,0,549,.
2016,6640,Four County Elec Member Corp,NC,.,.,4,.,4,.,.,620,.,620,.,.,70,.,70,.,.,32,.,32,.,.,1676,.,1676,.,.,.,.,.,.
2016,6782,Freeborn-Mower Coop Services,MN,1709,34,0,0,1743,0,0,0,0,0,3.5,7.9,0,0,11.4,1.6,3.6,0,0,5.2,62,142,0,0,204,19,43,0,0,62,0
2016,6958,City of Garland - (TX),TX,0,5,0,0,5,0,7,0,0,7,0,11,0,0,11,0,.,0,0,0,0,441,0,0,441,0,0,0,0,0,.
2016,7004,"Buckeye Power, Inc",OH,119296,40,.,.,119336,2280,492,.,.,2772,32.6,6,.,.,38.6,32.6,6,.,.,38.6,169,0,.,.,169,60,0,.,.,60,.
2016,7090,GreyStone Power Corporation,GA,.,22,38,.,60,.,16,189,.,205,.,0.8,9.4,.,10.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,7140,Georgia Power Co,GA,52040,8,55,.,52103,.,.,.,.,.,102,6,228,.,336,.,.,.,.,.,.,131,8571,.,8702,1157,12,76,.,1245,.
2016,7294,City of Glendale - (CA),CA,40000,0,0,0,40000,34,0,0,0,34,8.2,0,0,0,8.2,8.2,0,0,0,8.2,50,0,0,0,50,0,0,0,0,0,0
2016,7349,"Golden Spread Electric Cooperative, Inc",OK,.,1,.,.,1,.,0,.,.,0,.,2,.,.,2,.,0,.,.,0,.,89,.,.,89,.,0,.,.,0,.
2016,7349,"Golden Spread Electric Cooperative, Inc",TX,.,.,3773,.,3773,.,.,0,.,0,.,.,52.6,.,52.6,.,.,0,.,0,.,.,2328,.,2328,.,.,10,.,10,.
2016,7489,Grand Rapids Public Util Comm,MN,1013,58,.,.,1071,6,2,.,.,8,5.1,1.3,.,.,6.4,2.1,0.6,.,.,2.7,42,1,.,.,43,2,0,.,.,2,0
2016,7490,Grand River Dam Authority,OK,.,.,1,.,1,.,.,0,.,0,.,.,14.5,.,14.5,.,.,12,.,12,.,.,.,.,.,.,.,.,.,.,.
