"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99773599999","2019-01-01T05:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9","5,99,0067,1,999","SYN056WHRI2 46/// /3109 10010 90500 333 91213 555 11009 22010="
"99773599999","2019-01-01T06:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /3311 10011 90540 333 91214 555 11011 22012="
"99773599999","2019-01-01T07:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","99999,9","5,99,0077,1,999","SYN056WHRI2 46/// /3210 10004 90700 333 91215 555 11010 22010="
"99773599999","2019-01-01T08:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /3209 10003 90740 333 91212 555 11009 22009="
"99773599999","2019-01-01T09:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","5,99,0093,1,999","SYN056WHRI2 46/// /3415 11004 90920 333 91218 555 11015 22016="
"99773599999","2019-01-01T10:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9","5,99,0103,1,999","SYN056WHRI2 46/// /3413 11008 90950 333 91220 555 11013 22014="
"99773599999","2019-01-01T11:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /3408 11015 91040 333 91214 555 11008 22009="
"99773599999","2019-01-01T12:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9","5,99,0077,1,999","SYN056WHRI2 46/// /3510 11020 91140 333 91215 555 11010 22011="
"99773599999","2019-01-01T13:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","5,99,0093,1,999","SYN056WHRI2 46/// /3612 11024 91240 333 91218 555 11012 22013="
"99773599999","2019-01-01T14:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /3511 11027 91340 333 91214 555 11011 22012="
"99773599999","2019-01-01T15:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /3609 11024 91440 333 91212 555 11009 22010="
"99773599999","2019-01-01T16:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /3410 11026 91540 333 91214 555 11010 22010="
"99773599999","2019-01-01T17:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","5,99,0067,1,999","SYN056WHRI2 46/// /3210 11035 91640 333 91213 555 11010 22011="
"99773599999","2019-01-01T18:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","5,99,0072,1,999","SYN056WHRI2 46/// /3309 11036 91740 333 91214 555 11009 22010="
"99773599999","2019-01-01T19:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0041,1","+9999,9","99999,9","5,99,0067,1,999","SYN056WHRI2 46/// /3309 11041 91840 333 91213 555 11009 22009="
"99773599999","2019-01-01T20:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","5,99,0062,1,999","SYN056WHRI2 46/// /3409 11042 91940 333 91212 555 11009 22009="
"99773599999","2019-01-01T21:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","5,99,0057,1,999","SYN056WHRI2 46/// /3307 11042 92040 333 91211 555 11007 22008="
"99773599999","2019-01-01T22:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","5,99,0051,1,999","SYN056WHRI2 46/// /3407 11040 92140 333 91210 555 11007 22007="
"99773599999","2019-01-01T23:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9","5,99,0046,1,999","SYN056WHRI2 46/// /3207 11037 92240 333 91209 555 11007 22007="
"99773599999","2019-01-02T00:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","99999,9","5,99,0051,1,999","SYN056WHRI2 46/// /3108 11038 92340 333 91210 555 11008 22009="
"99773599999","2019-01-02T01:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","99999,9","5,99,0051,1,999","SYN056WHRI2 46/// /3207 11038 90040 333 91210 555 11008 22008="
"99773599999","2019-01-02T02:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /3206 11040 90140 333 91207 555 11006 22006="
"99773599999","2019-01-02T03:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","5,99,0041,1,999","SYN056WHRI2 46/// /3206 11040 90240 333 91208 555 11006 22006="
"99773599999","2019-01-02T04:00:00","4","42.35","-87.82","188.0","WAUKEGAN HARBOR, IL US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","5,99,0036,1,999","SYN056WHRI2 46/// /3206 11040 90340 333 91207 555 11006 22006="
