|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2020,4433,City of Covington - (GA),GA,Municipal,SERC,86.9,74.8,.,"440,113",.,.,0,.,.,0,.,"440,113","423,749",.,.,"3,480","12,884","440,113","37,813.5",.,.,.,.,"4,535.5","42,349.0",O
2020,4437,City of Covington - (TN),TN,Municipal,SERC,49.0,35.0,0,"243,230",0,.,0,0,0,0,0,"243,230","237,383",0,0,554,"5,293","243,230","19,530.0",.,0.0,0.0,0.0,270.5,"19,800.5",O
2020,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,WECC,597.0,693.0,"25,112","4,377,832",.,.,0,.,.,0,.,"4,402,944","4,343,568",.,.,"5,326","54,050","4,402,944","244,855.0",.,.,.,.,.,"244,855.0",O
2020,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,RFC,70.3,56.9,.,"387,148",.,.,0,.,.,0,.,"387,148","373,026",.,.,"1,287","12,835","387,148","33,550.7",.,.,.,.,368.4,"33,919.1",O
2020,4509,Craighead Electric Coop Corp,AR,Cooperative,SERC,152.0,126.0,.,"594,357",.,.,0,.,.,0,.,"594,357","563,805",.,.,625,"29,927","594,357","58,458.0",.,.,.,.,939.0,"59,397.0",O
2020,4524,"Crawford Electric Coop, Inc",MO,Cooperative,SERC,68.6,86.2,.,"321,423",.,.,0,.,.,0,.,"321,423","302,599",.,.,.,"18,824","321,423","33,616.3",.,.,.,.,583.6,"34,199.9",O
2020,4538,Crisp County Power Comm,GA,Political Subdivision,SERC,87.2,81.9,"49,848","359,165",.,.,0,.,.,0,.,"409,013","397,652",.,.,"1,034","10,327","409,013","41,615.6",.,.,.,.,.,"41,615.6",O
2020,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,MRO,137.2,93.7,.,"664,604",.,.,0,.,.,0,.,"664,604","627,123",.,.,"1,741","35,740","664,604","72,744.3",.,.,.,.,839.0,"73,583.3",O
2020,4604,City of Crystal Falls,MI,Municipal,MISO,3.5,2.7,"7,829","9,508",.,.,.,.,.,.,.,"17,337","16,285",.,.,.,"1,052","17,337","2,470.0",.,.,.,.,.,"2,470.0",O
2020,4607,City of Cuba City,WI,Municipal,MISO,5.1,3.0,.,"18,757",.,.,.,.,.,.,.,"18,757","17,734",.,.,0,"1,023","18,757","1,954.0",.,.,.,.,47.3,"2,001.3",O
2020,4617,Cullman Power Board,AL,Municipal,SERC,60.0,52.0,0,"269,265",0,.,0,0,0,0,0,"269,265","259,490",0,0,60,"9,715","269,265","28,478.0",.,0.0,0.0,0.0,708.9,"29,186.9",O
2020,4618,"Cullman Electric Coop, Inc",AL,Cooperative,SERC,220.0,240.0,0,"1,069,035",0,.,0,0,0,0,0,"1,069,035","1,006,172",0,0,932,"61,931","1,069,035","106,480.0",.,0.0,0.0,0.0,"3,911.7","110,391.7",O
2020,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,SERC,91.0,114.0,.,"424,473",.,.,0,.,.,0,.,"424,473","402,449",.,478,.,"21,546","424,473","38,987.0",.,.,.,.,"1,657.0","40,644.0",O
2020,4624,Cumberland Elec Member Corp,TN,Cooperative,SERC,556.0,577.0,0,"2,752,725",0,.,0,0,0,0,0,"2,752,725","2,638,350",0,0,"1,425","112,950","2,752,725","269,448.0",.,0.0,0.0,0.0,"7,224.1","276,672.1",O
2020,4675,Cuivre River Electric Coop Inc,MO,Cooperative,SERC,312.4,328.6,.,"1,379,782",.,.,0,.,.,0,.,"1,379,782","1,323,719",.,.,"1,205","54,858","1,379,782","119,747.0",.,.,.,.,645.0,"120,392.0",O
2020,4683,City of Cuyahoga Falls - (OH),OH,Municipal,RFC,105.9,62.4,.,"436,859",.,.,0,.,.,0,.,"436,859","402,639",.,"17,386",110,"16,724","436,859","51,249.6",.,.,.,.,"1,108.3","52,357.9",O
2020,4715,Dahlberg Light & Power Co,WI,Investor Owned,MRO,27.0,20.4,.,"117,121",.,.,0,.,.,0,.,"117,121","106,697",.,.,397,"10,027","117,121","13,976.0",.,.,.,.,-484.0,"13,492.0",O
2020,4716,Dairyland Power Coop,WI,Cooperative,MRO,"1,113.0",930.0,"3,256,527","2,825,542",.,.,0,.,.,0,.,"6,082,069",.,"6,036,942","1,738","3,683","39,706","6,082,069",.,.,"425,214.0",.,"16,712.0",505.0,"442,431.0",O
2020,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,MRO,75.6,102.9,.,"650,598",.,.,0,.,.,0,.,"650,598","638,536",.,.,.,"12,062","650,598","53,039.2",.,.,.,.,98.0,"53,137.2",O
2020,4720,Dakota Energy Coop Inc,SD,Cooperative,SPP,39.2,47.6,.,"239,986",.,.,0,.,.,0,.,"239,986","230,603",.,348,.,"9,035","239,986","23,487.8",.,.,.,.,-448.3,"23,039.5",O
2020,4743,"Consumers Power, Inc",OR,Cooperative,WECC,72.8,97.2,.,"430,540",.,.,0,.,.,0,.,"430,540","400,166",.,"1,199",.,"29,175","430,540","40,858.5",.,.,.,.,189.0,"41,047.5",O
2020,4744,Dalton Utilities,GA,Municipal,SERC,285.9,298.6,"690,680","1,275,008",.,.,0,.,.,0,.,"1,965,688","1,812,787","76,466",.,564,"75,871","1,965,688","113,230.0",.,"1,633.0",.,.,580.0,"115,443.0",O
2020,4794,City of Danville - (VA),VA,Municipal,RFC,184.7,162.9,"41,085","859,060",.,.,0,.,.,0,.,"900,145","858,096",.,.,.,"42,049","900,145","101,391.2",.,.,.,.,.,"101,391.2",O
2020,4848,Daviess Martin County R E M C,IN,Cooperative,RFC,70.3,67.4,.,"416,985",.,.,0,.,.,0,.,"416,985","404,690",.,.,689,"11,606","416,985","34,756.0",.,.,.,.,150.0,"34,906.0",O
2020,4911,Dawson Power District,NE,Political Subdivision,MRO,213.9,82.4,.,"610,531",.,.,0,.,.,0,.,"610,531","573,853",.,.,"1,220","35,458","610,531","52,883.9",.,.,.,158.7,288.0,"53,330.6",O
2020,4920,City of Dayton - (TN),TN,Municipal,SERC,61.0,51.0,0,"284,156",0,.,0,0,0,0,0,"284,156","269,744",0,0,0,"14,412","284,156","25,991.0",.,0.0,0.0,0.0,375.8,"26,366.8",O
2020,4922,Dayton Power & Light Co,OH,Investor Owned,RFC,"3,296.0","2,658.0",.,"4,623,754",.,.,0,.,.,0,.,"4,623,754","3,870,133","630,732",.,"3,356","119,533","4,623,754","352,426.0","221,231.0","14,574.0","51,198.0","43,792.0","14,348.0","697,569.0",O
2020,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,SPP,189.3,110.9,.,"863,636",.,.,0,.,.,0,.,"863,636","807,292",.,.,498,"55,846","863,636","59,130.8",.,.,.,.,556.7,"59,687.5",O
2020,4958,Decatur Utilities,AL,Municipal,SERC,217.0,194.0,0,"1,190,584",0,.,0,0,0,0,0,"1,190,584","1,157,831",0,0,0,"32,753","1,190,584","86,398.0",.,0.0,0.0,0.0,"1,237.8","87,635.8",O
2020,4960,Decatur County Rural E M C,IN,Cooperative,RFC,64.3,61.3,.,"351,542",.,.,0,.,.,0,.,"351,542","343,370",.,392,.,"7,780","351,542","33,701.6",.,.,.,.,215.2,"33,916.8",O
2020,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,TRE,194.6,188.6,.,"908,148",.,.,0,.,.,0,.,"908,148","785,774","56,586",.,381,"65,407","908,148","73,543.0",.,"3,867.0",.,"2,508.0",843.0,"80,761.0",O
2020,5027,Delmarva Power,DE,Investor Owned,RFC,"4,029.0","3,136.0",.,"6,613,616",.,.,0,.,.,0,.,"6,613,616","5,828,482","335,653",.,"17,136","432,345","6,613,616","758,000.1","165,687.6","6,760.7","29,098.6","153,326.8",.,"1,112,873.8",O
2020,5063,City of Denton - (TX),TX,Municipal,TRE,357.0,237.0,"172,350","1,378,344",.,.,0,.,.,0,.,"1,550,694","1,469,155",.,.,.,"81,539","1,550,694","176,464.0",.,.,.,"49,528.6","9,728.7","235,721.3",O
2020,5070,Delaware Electric Cooperative,DE,Cooperative,RFC,415.0,310.0,"6,572","1,523,612",.,.,0,.,.,0,.,"1,530,184","1,443,643",.,.,"1,772","84,769","1,530,184","173,766.0",.,.,.,.,.,"173,766.0",O
2020,5078,"Denton County Elec Coop, Inc",TX,Cooperative,TRE,"1,643.1",906.6,.,"5,615,253",.,.,0,.,.,0,.,"5,615,253","5,432,976",.,.,.,"182,277","5,615,253","509,073.8",.,.,.,.,.,"509,073.8",O
2020,5086,Delta Montrose Electric Assn,CO,Cooperative,WECC,99.0,96.7,"30,356","548,423",.,.,0,.,.,0,.,"578,779","518,637","34,057",.,"1,550","24,535","578,779","67,085.9",.,"2,390.6",.,.,.,"69,476.5",O
2020,5109,DTE Electric Company,MI,Investor Owned,RFC,"11,005.0","6,664.0","28,656,352","14,728,717",.,.,0,.,.,0,.,"43,385,069","40,629,495","1,807,524",.,"67,147","880,903","43,385,069","5,215,247.6","72,181.3","27,499.0","78,341.8",.,"108,819.1","5,502,088.8",O
2020,5148,City of Dickson,TN,Municipal,SERC,187.0,153.0,0,"848,273",0,.,0,0,0,0,0,"848,273","807,648",0,0,"1,004","39,621","848,273","79,588.0",.,0.0,0.0,0.0,"2,754.4","82,342.4",O
2020,5175,Dixie Electric Power Assn,MS,Cooperative,SERC,183.1,185.9,.,"827,095",.,.,0,.,.,0,.,"827,095","774,288",.,.,"1,167","51,640","827,095","87,886.7",.,.,.,.,"1,707.0","89,593.7",O
2020,5202,Dixie Electric Membership Corp,LA,Cooperative,SERC,542.0,470.0,.,"2,096,928",.,.,0,.,.,0,.,"2,096,928","2,096,928",.,.,.,.,"2,096,928","197,125.0",.,.,.,.,.,"197,125.0",O
2020,5204,Dixie Electric Coop,AL,Cooperative,SERC,127.7,109.0,.,"534,642",.,.,0,.,.,0,.,"534,642","516,126",.,.,651,"17,865","534,642","60,854.0",.,.,.,.,590.0,"61,444.0",O
2020,5309,City of Dothan - (AL),AL,Municipal,SERC,201.1,208.5,.,"964,570",.,.,0,.,.,0,.,"964,570","943,498",.,.,.,"21,072","964,570","87,121.1",.,.,.,.,.,"87,121.1",O
2020,5325,City of Douglas,GA,Municipal,SERC,50.4,47.0,26,"263,762",.,.,0,.,.,0,.,"263,788","258,624",.,.,.,"5,164","263,788","27,977.0",.,.,.,.,627.0,"28,604.0",O
2020,5326,PUD No 1 of Douglas County,WA,Political Subdivision,WECC,181.0,246.0,"4,377,027",0,.,.,0,.,.,0,.,"4,377,027","1,094,868","3,256,224",.,.,"25,935","4,377,027","32,777.0",.,"90,502.0",.,.,"4,924.0","128,203.0",O
2020,5335,City of Dover - (DE),DE,Municipal,RFC,155.9,103.6,"26,884","705,292",.,.,0,.,.,0,.,"732,176","731,771",.,.,.,405,"732,176","74,093.0",.,.,.,.,.,"74,093.0",O
2020,5336,City of Dover - (OH),OH,Municipal,RFC,43.4,36.9,"54,080","169,018",.,.,0,.,.,0,.,"223,098","216,891",.,.,.,"6,207","223,098","28,077.0",.,.,.,.,.,"28,077.0",O
2020,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,RFC,67.0,52.0,106,"295,564",.,.,0,.,.,0,.,"295,670","280,288",.,71,.,"15,311","295,670","31,203.0",.,.,.,.,217.0,"31,420.0",O
2020,5399,Duck River Elec Member Corp,TN,Cooperative,SERC,388.0,438.0,0,"1,872,351",0,.,0,0,0,0,0,"1,872,351","1,781,192",0,0,"1,596","89,563","1,872,351","186,189.0",.,0.0,0.0,0.0,"5,599.4","191,788.4",O
2020,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,SERC,"17,272.0","15,997.0","79,324,330","9,966,635","7,969,349","7,465,641","503,708","34,093,439","34,051,952","41,487",.,"89,836,160","75,716,885","8,857,220",.,"164,907","5,097,148","89,836,160","6,358,965.6",.,"419,463.1","13,178.0","96,070.5","106,357.2","6,994,034.4",O
2020,5417,Dunn County Electric Coop,WI,Cooperative,MRO,45.6,35.0,.,"222,388",.,.,0,.,.,0,.,"222,388","213,247",.,.,.,"9,141","222,388","24,902.3",.,.,.,.,81.6,"24,983.9",O
2020,5470,ConocoPhillips Company,TX,Retail Power Marketer,,18.7,30.7,.,"9,488,320",.,.,0,.,.,0,.,"9,488,320","107,168","9,373,114",.,.,"8,038","9,488,320","4,865.7",.,"431,600.5",.,.,.,"436,466.2",O
2020,5480,Town of Danvers,MA,Municipal,NPCC,73.3,47.9,.,"309,693","296,297","309,693","-13,396",.,.,0,.,"296,297","284,979",.,.,617,"10,701","296,297","38,620.6",.,.,.,.,.,"38,620.6",O
2020,5487,Duquesne Light Co,PA,Investor Owned,RFC,"2,667.5","1,828.8",.,"4,585,690",.,.,0,"114,483","114,483",0,.,"4,585,690","4,225,254","26,245",.,"18,212","315,979","4,585,690","613,463.9","275,419.3","1,574.7","-22,678.0","77,566.3","14,315.8","959,662.0",O
2020,5509,City of Dyersburg,TN,Municipal,SERC,86.0,65.0,0,"394,607",0,.,0,0,0,0,0,"394,607","379,073",0,0,330,"15,204","394,607","34,590.0",.,0.0,0.0,0.0,"1,278.9","35,868.9",O
2020,5535,Egyptian Electric Coop Assn,IL,Cooperative,RFC,68.0,81.0,.,"324,961",.,.,0,.,.,0,.,"324,961","311,730",.,.,.,"13,231","324,961","40,113.8",.,.,.,.,.,"40,113.8",O
2020,5551,City of Eagle River - (WI),WI,Municipal,MISO,6.4,5.2,.,"31,836",.,.,.,.,.,.,.,"31,836","29,829",.,.,0,"2,007","31,836","3,056.3",.,.,.,.,55.4,"3,111.7",O
2020,5552,"East River Elec Pwr Coop, Inc",SD,Cooperative,MRO,549.6,676.5,.,"4,223,336",.,.,0,.,.,0,.,"4,223,336",.,"4,158,384",.,.,"64,952","4,223,336",.,.,"253,354.0","2,390.0","22,235.0","2,330.0","280,309.0",O
2020,5574,East Central Energy,MN,Cooperative,MRO,178.2,138.9,.,"986,282",.,.,0,.,.,0,.,"986,282","937,461",.,.,"2,311","46,510","986,282","123,438.9",.,.,-101.5,.,715.6,"124,053.0",O
2020,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,SERC,48.0,48.0,0,"226,081",0,.,0,0,0,0,0,"226,081","209,480",0,0,269,"16,332","226,081","26,477.0",.,0.0,0.0,0.0,736.0,"27,213.0",O
2020,5580,"East Kentucky Power Coop, Inc",KY,Cooperative,SERC,"2,312.0","2,702.0","8,174,273","5,257,599",.,.,0,.,.,0,.,"13,431,872",.,"13,386,906",.,"7,313","37,653","13,431,872",.,.,"771,558.0",.,"3,619.0","12,496.0","787,673.0",O
2020,5582,City of East Point - (GA),GA,Municipal,SERC,81.3,64.3,.,"401,619",.,.,0,.,.,0,.,"401,619","384,190",.,.,"9,555","7,874","401,619","47,029.1",.,.,.,.,63.2,"47,092.3",O
2020,5585,Eastern Illinois Elec Coop,IL,Cooperative,RFC,48.5,46.5,.,"260,410",.,.,0,.,.,0,.,"260,410","240,148",.,.,91,"20,171","260,410","33,192.0",.,.,-2.0,.,26.0,"33,216.0",O
2020,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,RFC,47.2,47.0,.,"215,456",.,.,0,.,.,0,.,"215,456","205,477",.,439,.,"9,540","215,456","21,385.0",.,.,.,.,25.0,"21,410.0",O
2020,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,SPP,128.8,118.2,.,"559,601",.,.,0,.,.,0,.,"559,601","516,880",.,.,.,"42,721","559,601","58,341.0",.,.,.,.,"3,037.0","61,378.0",O
2020,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,MRO,114.9,86.5,.,"592,358",.,.,0,.,.,0,.,"592,358","545,184","24,893",.,.,"22,281","592,358","57,415.4",.,"1,375.3",.,.,197.4,"58,988.1",O
2020,5609,Eastern Maine Electric Coop,ME,Cooperative,NPCC,18.4,19.9,.,"94,634",.,.,0,.,.,0,.,"94,634","94,634",.,.,.,.,"94,634","15,394.4",.,.,.,.,734.2,"16,128.6",O
2020,5625,Easton Utilities Comm,MD,Municipal,RFC,57.0,50.0,-878,"250,937",.,.,0,.,.,0,-216,"249,843","237,106",.,26,240,"12,471","249,843","23,505.8",.,.,36.1,.,.,"23,541.9",O
2020,5644,"Edisto Electric Coop, Inc",SC,Cooperative,SERC,94.4,95.9,.,"365,451",.,.,0,.,.,0,.,"365,451","342,833",.,.,435,"22,183","365,451","48,189.1",.,.,.,.,"1,024.0","49,213.1",O
2020,5656,Edgecombe-Martin County E M C,NC,Cooperative,SERC,55.4,47.7,.,"229,452",.,.,0,.,.,0,.,"229,452","213,292","2,999",.,.,"13,161","229,452","26,629.0",.,260.0,.,.,752.0,"27,641.0",O
2020,5661,City of Edmond - (OK),OK,Municipal,SPP,252.4,129.1,.,"915,163",.,.,0,.,.,0,.,"915,163","869,443",.,.,.,"45,720","915,163","90,556.0",.,.,.,.,"2,981.0","93,537.0",O
2020,5701,El Paso Electric Co,TX,Investor Owned,WECC,"2,173.0","1,133.0","9,794,115","2,453,776","185,727","42,347","143,380","6,087,130","6,087,130",0,0,"12,391,271","8,099,460","3,735,986",0,"12,808","543,017","12,391,271","777,533.0",0.0,"88,885.9","6,421.4","24,579.6","20,090.2","917,510.1",O
2020,5703,Empire Natural Gas Corporation,NY,Retail Power Marketer,RFC,.,.,0,"59,561","10,014",0,"10,014",0,0,0,0,"69,575","65,121",0,0,0,"4,454","69,575","2,603.0",0.0,0.0,0.0,0.0,0.0,"2,603.0",O
2020,5729,Electrical Dist No8 Maricopa,AZ,Political Subdivision,WECC,71.0,56.0,.,"428,077",.,.,0,.,.,0,.,"428,077","404,532",.,.,.,"23,545","428,077","21,416.0",.,.,.,.,.,"21,416.0",O
2020,5748,Electric Energy Inc,IL,Investor Owned,SERC,.,.,"4,106,045",0,0,0,0,0,0,0,0,"4,106,045",0,"4,106,045",0,0,0,"4,106,045",0.0,0.0,"82,466.0",0.0,0.0,0.0,"82,466.0",O
2020,5760,City of Elizabeth City - (NC),NC,Municipal,SERC,69.7,63.3,.,"308,285",.,.,0,.,.,0,.,"308,285","279,813",.,.,.,"28,472","308,285","29,043.1",.,.,.,.,.,"29,043.1",O
2020,5763,City of Elizabethton - (TN),TN,Municipal,SERC,100.0,133.0,0,"521,772",0,.,0,0,0,0,0,"521,772","493,193",0,0,541,"28,038","521,772","51,307.0",.,0.0,0.0,0.0,"1,323.0","52,630.0",O
2020,5773,City of Elk River,MN,Municipal,MRO,70.3,48.0,52,"337,017",.,.,0,.,.,0,.,"337,069","324,469",.,259,.,"12,341","337,069","36,525.0",.,.,.,9.0,"2,260.0","38,794.0",O
2020,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,SPP,121.8,43.3,.,"326,567",.,.,0,.,.,0,.,"326,567","305,244",.,.,.,"21,323","326,567","31,038.0",.,.,.,.,.,"31,038.0",O
2020,5832,Elmhurst Mutual Power & Light Co,WA,Cooperative,WECC,40.2,62.9,.,"281,275",.,.,0,.,.,0,.,"281,275","277,793",.,.,.,"3,482","281,275","19,970.7",.,.,.,.,.,"19,970.7",O
2020,5860,Empire District Electric Co,MO,Investor Owned,SPP,"1,050.0","1,029.0","4,387,728","1,565,880",.,.,0,.,.,0,.,"5,953,608","4,500,001","1,281,446",.,"11,019","161,142","5,953,608","507,760.0",.,"33,461.0",.,"7,769.0","-21,996.0","526,994.0",O
2020,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC,75.6,110.6,803,"603,658",.,.,0,.,.,0,.,"604,461","592,827",.,.,"1,152","10,482","604,461","58,234.3",.,.,.,.,319.1,"58,553.4",O
2020,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC,132.4,119.6,.,"700,486",.,.,0,.,.,0,.,"700,486","673,545",.,.,.,"26,941","700,486","25,475.5",.,.,.,.,.,"25,475.5",O
2020,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC,98.8,114.0,.,"414,396",.,.,0,.,.,0,.,"414,396","393,075",.,.,.,"21,321","414,396","41,003.4",.,.,"-2,902.0",.,"4,189.0","42,290.4",O
2020,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC,141.0,141.0,.,"655,207",.,.,0,.,.,0,.,"655,207","630,870",.,.,.,"24,337","655,207","71,579.0",.,.,.,.,"1,680.0","73,259.0",O
2020,5930,Village of Fairport - (NY),NY,Municipal,NPCC,81.7,93.4,.,"440,114",.,.,0,.,.,0,"-4,401","435,713","419,515",.,.,506,"15,692","435,713","23,454.2",.,.,.,.,30.7,"23,484.9",O
2020,5961,Town of Erwin - (TN),TN,Municipal,SERC,39.0,45.0,0,"208,135",0,.,0,0,0,0,0,"208,135","200,322",0,0,0,"7,813","208,135","20,349.0",.,0.0,0.0,0.0,"1,591.6","21,940.6",O
2020,5969,City of Escondido - (CA),CA,Municipal,WECC,0.5,0.7,"1,512",.,.,.,0,.,.,0,.,"1,512",.,"1,512",.,.,.,"1,512",.,.,59.6,.,.,.,59.6,O
2020,6008,City of Etowah,TN,Municipal,SERC,44.0,43.0,0,"256,624",0,.,0,0,0,0,0,"256,624","250,707",0,0,0,"5,917","256,624","19,481.0",.,0.0,0.0,0.0,719.4,"20,200.4",O
2020,6022,City of Eugene - (OR),OR,Municipal,WECC,366.2,450.8,"244,071","3,775,366","234,690","71,219","163,471",0,0,0,0,"4,182,908","2,261,295","1,832,261",0,0,"89,352","4,182,908","204,354.0",.,"43,909.0",.,"1,792.0","6,709.0","256,764.0",O
2020,6043,City of Evansville,WI,Municipal,MISO,16.0,12.0,.,"68,103",.,.,.,.,.,.,.,"68,103","65,686",.,.,0,"2,417","68,103","7,449.7",.,.,.,.,29.6,"7,479.3",O
2020,6149,City of Ellensburg - (WA),WA,Municipal,WECC,34.2,41.9,.,"201,681",.,.,0,.,.,0,.,"201,681","198,818",.,.,.,"2,863","201,681","16,800.3",.,.,.,.,.,"16,800.3",O
2020,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC,72.0,73.0,"53,231","337,935",.,.,0,.,.,0,.,"391,166","337,894","27,090",.,"3,137","23,045","391,166","31,536.0",.,"1,732.0",.,20.0,238.0,"33,526.0",O
2020,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC,59.8,59.1,.,"302,737",.,.,0,.,.,0,.,"302,737","285,273","2,847",.,.,"14,617","302,737","29,168.1",.,236.9,.,.,-901.0,"28,504.0",O
2020,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,TRE,372.0,343.3,.,"1,347,629",.,.,0,.,.,0,.,"1,347,629","1,290,590",.,"55,842","1,197",.,"1,347,629","140,533.0",.,.,.,703.0,"2,205.0","143,441.0",O
2020,6183,"Fayette Electric Coop, Inc",TX,Cooperative,TRE,65.0,58.8,.,"319,648",.,.,0,.,.,0,.,"319,648","295,288",.,21,.,"24,339","319,648","39,053.0",.,0.0,.,.,239.0,"39,292.0",O
2020,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,RFC,109.9,118.6,.,"495,533",.,.,0,.,.,0,.,"495,533","471,667",.,.,35,"23,831","495,533","45,615.0",.,.,.,.,406.0,"46,021.0",O
2020,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,SPP,73.2,53.5,.,"426,167",.,.,0,.,.,0,.,"426,167","401,337",.,.,.,"24,830","426,167","38,467.6",.,.,.,.,52.0,"38,519.6",O
2020,6204,City of Farmington - (NM),NM,Municipal,WECC,174.0,142.0,"735,322","214,592","5,455","12,715","-7,260","47,740","46,588","1,152",.,"943,806","930,019",141,.,.,"13,646","943,806","84,798.0",.,6.0,"8,754.0",452.0,"2,666.0","96,676.0",O
2020,6205,City of Farmington - (MO),MO,Municipal,SERC,46.0,46.6,34,"235,493",.,.,0,.,.,0,.,"235,527","219,999",.,.,.,"15,528","235,527","21,172.7",.,.,.,.,.,"21,172.7",O
2020,6207,Farmington River Power Company,CT,Investor Owned,NPCC,9.0,9.0,"24,687",.,.,.,0,.,.,0,.,"24,687","24,687",.,.,.,.,"24,687","1,546.7",.,.,.,.,.,"1,546.7",O
2020,6234,City of Fayetteville,TN,Municipal,SERC,97.0,94.0,0,"451,582",0,.,0,0,0,0,0,"451,582","427,948",0,0,0,"23,634","451,582","43,666.0",.,0.0,0.0,0.0,"1,559.0","45,225.0",O
2020,6235,Fayetteville Public Works Commission,NC,Municipal,SERC,424.0,366.0,"3,382","1,985,623",.,.,0,.,.,0,"-24,817","1,964,188","1,915,980","3,382",.,.,"44,826","1,964,188","197,986.0",.,"12,298.0",.,.,"17,191.0","227,475.0",O
2020,6258,Federated Rural Electric Assn,MN,Cooperative,MRO,73.3,72.8,"6,548","404,373",.,.,0,.,.,0,.,"410,921","383,719","9,564",.,520,"17,118","410,921","32,719.0",.,807.0,.,.,711.0,"34,237.0",O
2020,6342,First Electric Coop Corp,AR,Cooperative,SERC,428.2,372.9,.,"2,018,977",.,.,0,.,.,0,.,"2,018,977","1,915,703",.,.,"2,255","101,019","2,018,977","174,832.2",.,.,.,.,"2,004.8","176,837.0",O
2020,6369,Fishers Island Utility Co Inc,NY,Investor Owned,NPCC,2.2,1.1,.,"7,522",.,.,0,.,.,0,.,"7,522","6,675",.,.,25,822,"7,522","1,939.7",0.0,0.0,0.0,0.0,0.0,"1,939.7",O
2020,6374,Fitchburg Gas & Elec Light Co,NH,Investor Owned,NPCC,89.0,74.0,.,"195,205",.,.,0,166,161,5,.,"195,210","162,643","30,344",.,900,"1,323","195,210","38,223.3","22,500.1",521.3,0.0,"1,009.6","5,525.7","67,780.0",O
2020,6389,Energy Harbor Generation LLC,OH,Wholesale Power Marketer,RFC,.,.,"43,064,467",.,.,.,0,.,.,0,.,"43,064,467",.,"43,064,467",.,.,.,"43,064,467",.,.,"1,389,036.4",.,.,.,"1,389,036.4",O
2020,6395,Flathead Electric Coop Inc,MT,Cooperative,WECC,237.1,299.1,"11,994","1,501,325",.,.,0,"102,665","102,665",0,.,"1,513,319","1,430,840",.,.,"2,812","79,667","1,513,319","118,868.3",.,.,.,.,"2,509.5","121,377.8",O
2020,6411,Flint Electric Membership Corp,GA,Cooperative,SERC,422.4,423.9,.,"1,860,357",.,.,0,.,.,0,.,"1,860,357","1,808,495",.,"4,157",.,"47,705","1,860,357","212,294.1",.,.,.,.,"5,657.5","217,951.6",O
