Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2020,34,City of Abbeville - (SC),Municipal,Y,SC,DUK,"3,386",456,0,.,"3,842",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"3,386",456,0,0,"3,842",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,55,City of Aberdeen - (MS),Municipal,,MS,TVA,0,0,0,0,0,0,19,1,0,20,0,0,0,0,0,"2,533",621,0,0,"3,154","2,533",640,1,0,"3,174",0,531,"87,360",0,"87,891",0,0,0,0,0,0,0,0,0,0
2020,84,A & N Electric Coop,Cooperative,,MD,PJM,0,0,0,0,0,269,44,0,0,313,0,0,0,0,0,0,0,0,0,0,269,44,0,0,313,"2,078",541,0,0,"2,619",269,44,0,0,313,0,0,0,0,0
2020,84,A & N Electric Coop,Cooperative,,VA,PJM,53,580,0,0,633,"31,712","3,788",8,0,"35,508",0,0,0,0,0,0,0,0,0,0,"31,765","4,368",8,0,"36,141","347,735","133,508","170,017",0,"651,260","31,765","4,368",8,0,"36,141",0,0,0,0,0
2020,87,City of Ada - (MN),Municipal,Y,MN,MISO,872,160,55,.,"1,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,872,160,55,0,"1,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,97,Adams Electric Coop,Cooperative,Y,IL,MISO,.,.,.,.,.,"11,740",225,.,.,"11,965",.,.,.,.,.,.,.,.,.,.,"11,740",225,0,0,"11,965","115,367","55,865",.,.,"171,232",.,.,.,.,.,.,.,.,.,.
2020,108,Adams-Columbia Electric Coop,Cooperative,,WI,MISO,.,.,.,.,0,"34,633","2,387",966,.,"37,986",.,.,.,.,.,.,.,3,.,3,"34,633","2,387",969,0,"37,989","274,080","82,909","174,673",.,"531,662","34,633","2,387",966,.,"37,986",.,.,.,.,.
2020,118,"Adams Rural Electric Coop, Inc",Cooperative,Y,OH,PJM,.,.,.,.,.,"7,151",388,.,.,"7,539",.,.,.,.,.,.,.,.,.,.,"7,151",388,0,0,"7,539","13,399","2,447",.,.,"15,846",.,.,.,.,.,.,.,.,.,.
2020,122,Village of Arcade - (NY),Municipal,Y,NY,NYIS,"3,671",491,81,.,"4,243",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,671",491,81,0,"4,243",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,123,City of Adel- (GA),Municipal,Y,GA,SOCO,.,.,.,.,.,"2,385",751,21,.,"3,157",.,.,.,.,.,.,.,.,.,.,"2,385",751,21,0,"3,157","27,822","38,138","10,232",.,"76,192",.,.,.,.,.,.,.,.,.,.
2020,149,City of Afton- (IA),Municipal,Y,IA,MISO,437,78,.,.,515,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,437,78,0,0,515,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,155,Agralite Electric Coop,Cooperative,,MN,MISO,0,8,1,.,9,"4,391",288,579,.,"5,258",.,.,.,.,.,0,0,0,.,0,"4,391",296,580,0,"5,267","82,000","79,877","67,251",.,"229,128","4,391",296,580,.,"5,267","2,610",296,413,.,"3,319"
2020,162,Aiken Electric Coop Inc,Cooperative,,SC,SC,.,.,.,.,.,"46,101","3,190",16,.,"49,307",.,.,.,.,.,.,.,.,.,.,"46,101","3,190",16,0,"49,307","609,749","130,760","159,520",.,"900,029","46,101","3,190",.,.,"49,291","7,268",.,.,.,"7,268"
2020,174,Aitkin Public Utilities Comm,Municipal,Y,MN,MISO,0,0,0,.,0,"1,531",312,56,.,"1,899",.,.,.,.,.,.,.,.,.,.,"1,531",312,56,0,"1,899","12,576","8,752","12,224",.,"33,552",.,.,.,.,.,.,.,.,.,.
2020,176,Ajo Improvement Co,Investor Owned,,AZ,AZPS,823,215,0,0,"1,038",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,823,215,0,0,"1,038",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,182,City of Akron - (IA),Municipal,Y,IA,MISO,700,141,50,.,891,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,700,141,50,0,891,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,183,Village of Akron - (NY),Municipal,Y,NY,NYIS,"1,444",146,.,.,"1,590",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,"1,444",146,0,0,"1,590",.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2020,192,Akiachak Native Community Electric,Cooperative,Y,AK,NA,184,55,.,.,239,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,184,55,0,0,239,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,195,Alabama Power Co,Investor Owned,,AL,SOCO,.,.,.,.,.,"1,291,390","179,218","6,159",.,"1,476,767",.,.,.,.,.,.,.,.,.,.,"1,291,390","179,218","6,159",0,"1,476,767","17,360,382","12,173,788","20,389,049",.,"49,923,219","1,290,629",.,.,.,"1,290,629","6,864",.,.,.,"6,864"
2020,198,City of Alton,Municipal,Y,IA,MISO,454,127,.,.,581,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,454,127,0,0,581,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,202,Town of Black Creek - (NC),Municipal,Y,NC,CPLE,644,116,0,.,760,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,644,116,0,0,760,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,207,Alameda Municipal Power,Municipal,,CA,CISO,.,.,.,.,.,"31,836","4,181",.,.,"36,017",.,.,.,.,.,216,63,.,.,279,"32,052","4,244",0,0,"36,296","136,427","193,280",.,.,"329,707","32,052","4,244",.,.,"36,296",.,.,.,.,.
2020,213,Alaska Electric Light&Power Co,Investor Owned,,AK,NA,"14,632","2,109",212,.,"16,953",.,.,.,.,.,.,.,.,.,.,458,265,20,.,743,"15,090","2,374",232,0,"17,696",.,.,.,.,.,.,.,.,.,.,"2,274",32,0,.,"2,306"
2020,219,Alaska Power and Telephone Co,Investor Owned,,AK,NA,"5,615","2,553",.,.,"8,168",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,615","2,553",0,0,"8,168",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,221,"Alaska Village Elec Coop, Inc",Cooperative,,AK,NA,"7,922","3,591",0,0,"11,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,922","3,591",0,0,"11,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,228,City of Albany - (MO),Municipal,Y,MO,SWPP,824,146,.,.,970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,824,146,0,0,970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,229,City of Albany - (IL),Municipal,Y,IL,MISO,440,20,.,.,460,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,440,20,0,0,460,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,230,Albany Utility Board,Municipal,,GA,SOCO,"30,894",454,.,.,"31,348",.,.,.,.,.,.,.,.,.,.,579,"5,156",.,.,"5,735","31,473","5,610",0,0,"37,083",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,232,City of Albemarle - (NC),Municipal,,NC,DUK,"10,240","2,310",13,.,"12,563",.,.,.,.,.,.,.,.,.,.,46,19,0,.,65,"10,286","2,329",13,0,"12,628",.,.,.,.,.,.,.,.,.,0,.,.,.,.,.
2020,240,Albemarle Electric Member Corp,Cooperative,,NC,PJM,.,.,.,.,.,"12,140","1,096",23,.,"13,259",.,.,.,.,.,.,.,.,.,.,"12,140","1,096",23,0,"13,259","175,123","33,015","5,817",.,"213,955","12,140","1,096",23,.,"13,259",.,.,.,.,.
2020,241,Albertville Municipal Utilities Board,Municipal,,AL,TVA,0,0,0,0,0,"8,147","2,178",15,0,"10,340",0,0,0,0,0,0,0,0,0,0,"8,147","2,178",15,0,"10,340","116,060","169,341","307,936",0,"593,337","8,147","2,178",15,0,"10,340",0,0,0,0,0
2020,261,AGC Division of APG Inc,Investor Owned,,IN,MISO,.,.,5,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,5,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,266,City of Alpha - (MN),Municipal,Y,MN,MISO,68,11,0,.,79,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,68,11,0,0,79,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,276,Alcorn County Elec Power Assn,Cooperative,,MS,TVA,0,0,0,0,0,"14,716","4,058",6,0,"18,780",0,0,0,0,0,0,0,0,0,0,"14,716","4,058",6,0,"18,780","208,352","148,913","204,228",0,"561,493","14,808","4,058",0,0,"18,866",0,0,0,0,0
2020,282,Village of Arcadia - (OH),Municipal,Y,OH,PJM,249,33,3,.,285,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,249,33,3,0,285,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,295,City of Alexandria - (MN),Municipal,,MN,MISO,"4,322",601,19,.,"4,942",.,.,.,.,.,.,.,.,.,.,"4,038","1,089",194,.,"5,321","8,360","1,690",213,0,"10,263",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,296,"Alfalfa Electric Coop, Inc",Cooperative,,KS,SWPP,.,.,.,.,.,214,705,7,.,926,.,.,.,.,.,.,.,.,.,.,214,705,7,0,926,"3,738","5,347","9,693",.,"18,778",214,705,7,.,926,.,.,.,.,.
2020,296,"Alfalfa Electric Coop, Inc",Cooperative,,OK,SWPP,.,.,.,.,.,"2,690","4,680",224,.,"7,594",.,.,.,.,.,.,.,.,.,.,"2,690","4,680",224,0,"7,594","49,178","36,989","419,833",.,"506,000","2,690","4,680",224,.,"7,594",.,.,.,.,.
2020,298,City of Alexandria - (LA),Municipal,,LA,MISO,"4,839",837,3,0,"5,679",0,0,0,0,0,0,0,0,0,0,"15,382","3,857",2,.,"19,241","20,221","4,694",5,0,"24,920",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,305,Alger-Delta Coop Electric Assn,Cooperative,,MI,MISO,"7,105",431,1,0,"7,537","2,556",115,0,0,"2,671",.,.,.,.,.,0,0,0,0,.,"9,661",546,1,0,"10,208","13,828","3,210",0,0,"17,038","9,661",546,1,0,"10,208",.,.,.,.,.
2020,307,Algoma Utility Comm,Municipal,,WI,MISO,"1,670",361,0,0,"2,031",0,13,1,0,14,.,.,.,.,.,0,0,0,0,.,"1,670",374,1,0,"2,045",.,"11,210","7,349",0,"18,559",0,13,1,0,.,.,.,.,.,.
2020,309,City of Algona - (IA),Municipal,Y,IA,SWPP,.,.,.,.,.,"3,056",658,19,.,"3,733",.,.,.,.,.,.,.,.,.,.,"3,056",658,19,0,"3,733","28,401","26,158","56,776",.,"111,335",.,.,.,.,.,.,.,.,.,.
2020,329,"Allamakee-Clayton El Coop, Inc",Cooperative,Y,IA,MISO,55,25,.,.,80,"9,422",495,.,.,"9,917",.,.,.,.,.,.,.,.,.,.,"9,477",520,0,0,"9,997","112,296","11,708",.,.,"124,004",.,.,.,.,.,.,.,.,.,.
2020,367,City of Alliance- (NE),Municipal,Y,NE,SWPP,"4,306","1,046",10,.,"5,362",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"4,306","1,046",10,0,"5,362",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,392,Alpena Power Co,Investor Owned,,MI,MISO,"13,711","2,805",.,.,"16,516",.,.,.,.,0,.,.,.,.,.,.,22,4,.,26,"13,711","2,827",4,0,"16,542",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,406,City of Altamont - (IL),Municipal,Y,IL,MISO,"1,333",173,.,.,"1,506",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,333",173,0,0,"1,506",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,407,Altamaha Electric Member Corp,Cooperative,,GA,SOCO,.,.,.,.,0,"18,827","4,735",232,.,"23,794",.,.,.,.,.,.,.,.,.,0,"18,827","4,735",232,0,"23,794","228,375","70,058","105,268",.,"403,701","18,827","1,877",232,.,"20,936",.,.,232,.,232
2020,416,City of Altus - (OK),Municipal,Y,OK,SWPP,.,.,.,.,0,"7,498","1,106",8,.,"8,612",.,.,.,.,.,.,.,.,.,.,"7,498","1,106",8,0,"8,612",26,179,24,.,229,.,.,.,.,.,.,.,.,.,.
2020,471,Amana Society Service Co,Investor Owned,,IA,MISO,710,179,1,0,890,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,710,179,1,0,890,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,554,City of Ames - (IA),Municipal,,IA,MISO,"4,576",806,.,.,"5,382",.,.,.,.,.,.,.,.,.,.,"19,828","2,472",6,.,"22,306","24,404","3,278",6,0,"27,688",.,.,.,.,.,.,.,.,.,.,"11,284",183,.,.,"11,467"
2020,562,Amicalola Electric Member Corp,Cooperative,,GA,SOCO,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,"46,145","5,266",16,5,"51,432","46,145","5,266",16,5,"51,432",.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2020,571,City of Amory,Municipal,,MS,TVA,"2,861","1,140",0,0,"4,001",0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,"2,861","1,140",3,0,"4,004",0,0,"14,270",0,"14,270",0,0,0,0,0,0,0,0,0,0
2020,577,City of Alcoa Utilities,Municipal,,TN,TVA,0,0,0,0,0,"26,416","3,775",1,0,"30,192",0,0,0,0,0,0,1,0,0,1,"26,416","3,776",1,0,"30,193","383,123","213,487","1,001",0,"597,611",0,0,0,0,0,0,0,0,0,0
2020,588,Anadarko Public Works Authority,Municipal,Y,OK,SWPP,.,.,.,.,.,"2,034",487,.,.,"2,521",.,.,.,.,.,.,.,.,.,.,"2,034",487,0,0,"2,521","19,119","21,552",.,.,"40,671",.,.,.,.,.,.,.,.,.,.
2020,590,City of Anaheim - (CA),Municipal,,CA,CISO,.,.,.,.,0,"58,467","5,711",328,.,"64,506",.,.,.,.,.,"56,884","13,759",57,.,"70,700","115,351","19,470",385,0,"135,206","204,286","275,676","771,007",.,"1,250,969",.,.,.,.,.,.,.,.,.,.
2020,599,Anchorage Municipal Light and Power,Municipal,,AK,AMPL,749,"2,240",.,.,"2,989","23,408","4,049",.,.,"27,457",.,.,.,.,.,.,29,.,.,29,"24,157","6,318",0,0,"30,475","99,372","75,755",.,.,"175,127",.,.,.,.,.,.,.,.,.,.
2020,604,City of Andalusia,Municipal,,AL,AEC,.,.,.,.,0,"3,677","1,020",2,.,"4,699",.,.,.,.,.,.,.,.,.,.,"3,677","1,020",2,0,"4,699","41,548","56,747","279,565",.,"377,860",.,.,.,.,.,.,.,.,.,.
2020,636,City of Anderson - (IN),Municipal,,IN,PJM,.,.,.,.,0,"29,496","3,858",59,.,"33,413",.,.,.,.,0,.,.,.,.,0,"29,496","3,858",59,0,"33,413","305,454","269,551","258,553",.,"833,558",.,7,15,.,22,.,.,.,.,.
2020,682,City of Anita - (IA),Municipal,Y,IA,MISO,318,68,.,.,386,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,318,68,0,0,386,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,689,Connexus Energy,Cooperative,,MN,MISO,0,0,0,0,0,"126,064","11,655",413,0,"138,132",0,0,0,0,0,261,1,0,0,262,"126,325","11,656",413,0,"138,394","1,239,042","585,883","163,738",0,"1,988,663","125,058","11,584",413,0,"137,055",0,0,0,0,0
2020,690,City of Bardstown - (KY),Municipal,,KY,LGEE,.,.,.,.,.,"3,435","1,226",15,.,"4,676",.,.,.,.,.,.,.,.,.,.,"3,435","1,226",15,0,"4,676","42,777","52,404","77,136",.,"172,317",.,.,.,.,.,.,.,.,.,.
2020,691,City of Anoka,Municipal,,MN,MISO,"10,941","1,326",17,.,"12,284",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"10,941","1,326",17,0,"12,284",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,694,Anza Electric Coop Inc,Cooperative,Y,CA,WALC,.,.,.,.,.,429,1,.,.,430,.,.,.,.,.,.,.,.,.,.,429,1,0,0,430,"3,904",29,.,.,"3,933",.,.,.,.,.,.,.,.,.,.
2020,695,City of Ansley - (NE),Municipal,Y,NE,SWPP,262,80,.,.,342,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,262,80,0,0,342,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,700,City of Anthon - (IA),Municipal,Y,IA,SWPP,312,49,.,.,361,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,312,49,0,0,361,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,701,City of Anthony - (KS),Municipal,Y,KS,SWPP,"1,611",334,9,.,"1,954",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,611",334,9,0,"1,954",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,719,Town of Apex- (NC),Municipal,,NC,CPLE,"23,311","1,758",.,.,"25,069",.,.,.,.,0,.,.,.,.,.,368,.,.,.,368,"23,679","1,758",0,0,"25,437",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,723,City of Aplington,Municipal,Y,IA,MISO,490,66,.,.,556,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,490,66,0,0,556,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,727,Appalachian Electric Coop,Cooperative,,TN,TVA,0,0,0,0,0,"41,141","6,924",7,0,"48,072",0,0,0,0,0,0,0,0,0,0,"41,141","6,924",7,0,"48,072","598,545","238,976","77,433",0,"914,954",0,0,0,0,0,0,0,0,0,0
2020,733,Appalachian Power Co,Investor Owned,,VA,PJM,"93,187","21,849",950,0,"115,986","362,249","56,153",914,0,"419,316",0,0,0,0,0,420,116,29,0,565,"455,856","78,118","1,893",0,"535,867","4,200,152","1,080,226","78,065",0,"5,358,443",0,0,0,0,0,"2,643",0,0,0,"2,643"
2020,733,Appalachian Power Co,Investor Owned,,WV,PJM,"243,505","49,882","1,861",0,"295,248","76,187","11,550",277,0,"88,014",0,0,0,0,0,82,78,84,0,244,"319,774","61,510","2,222",0,"383,506","93,794","65,790","25,720",0,"185,304",0,0,0,0,0,"2,275",0,0,0,"2,275"
2020,750,Arab Electric Coop Inc,Cooperative,,AL,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,090","2,752",1,0,"15,843","13,090","2,752",1,0,"15,843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,752,City of Arapahoe - (NE),Municipal,Y,NE,SWPP,538,159,26,.,723,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,538,159,26,0,723,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,765,City of Arcadia - (WI),Municipal,Y,WI,MISO,"1,324",235,63,.,"1,622",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,324",235,63,0,"1,622",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,768,City of Arcanum - (OH),Municipal,Y,OH,PJM,"1,471",130,27,.,"1,628",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,471",130,27,0,"1,628",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,789,Town of Argos,Municipal,Y,IN,MISO,830,136,.,.,966,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,830,136,0,0,966,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,792,City of Argyle - (WI),Municipal,Y,WI,MISO,406,87,5,.,498,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,406,87,5,0,498,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,803,Arizona Public Service Co,Investor Owned,,AZ,AZPS,.,.,.,.,0,"1,162,521","130,328","3,332",.,"1,296,181",.,.,.,.,.,"12,365",678,396,.,"13,439","1,174,886","131,006","3,728",0,"1,309,620","14,281,800","9,669,384","609,385",.,"24,560,569",.,.,.,.,.,.,.,.,.,.
2020,814,Entergy Arkansas LLC,Investor Owned,,AR,MISO,"4,485",270,68,.,"4,823","432,665","63,322","10,947",.,"506,934",.,.,.,.,.,"173,858","32,699","12,466",1,"219,024","611,008","96,291","23,481",1,"730,781","5,991,136","4,407,212","5,992,656",.,"16,391,004",.,.,.,.,.,.,.,.,.,.
2020,817,Arkansas Valley Elec Coop Corp,Cooperative,,AR,SWPP,.,.,.,.,.,"51,735","4,016",42,.,"55,793",.,.,.,.,.,.,.,.,.,.,"51,735","4,016",42,0,"55,793","703,739","162,528","212,843",.,"1,079,110","51,735","4,016",42,.,"55,793",.,.,.,.,.
2020,817,Arkansas Valley Elec Coop Corp,Cooperative,,OK,SWPP,.,.,.,.,.,"4,295",518,.,.,"4,813",.,.,.,.,.,.,.,.,.,.,"4,295",518,0,0,"4,813","55,994","28,894",.,.,"84,888","4,295",518,.,.,"4,813",.,.,.,.,.
2020,828,City of Arlington - (MN),Municipal,Y,MN,MISO,963,108,0,.,"1,071",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,963,108,0,0,"1,071",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,831,City of Arlington - (SD),Municipal,Y,SD,SWPP,356,52,.,.,408,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,356,52,0,0,408,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,887,"Arrowhead Electric Coop, Inc",Cooperative,Y,MN,MISO,3,.,.,.,3,"5,216",554,.,.,"5,770",.,.,.,.,.,.,.,.,.,.,"5,219",554,0,0,"5,773","44,156","26,026",.,.,"70,182",.,.,.,.,.,.,.,.,.,.
2020,902,Town of Ashburnham - (MA),Municipal,Y,MA,ISNE,"2,888",156,38,.,"3,082",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,888",156,38,0,"3,082",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,907,City of Ashland - (OR),Municipal,Y,OR,PACW,"10,546","1,360",201,.,"12,107",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"10,546","1,360",201,0,"12,107",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,911,City of Ashland - (KS),Municipal,Y,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,918,City of Aspen- (CO),Municipal,Y,CO,PSCO,"2,035","1,058",0,.,"3,093",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,035","1,058",0,0,"3,093",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,925,"Ashley Chicot Elec Coop, Inc",Cooperative,Y,AR,MISO,.,.,.,.,.,399,676,56,.,"1,131",.,.,.,.,.,.,.,.,.,.,399,676,56,0,"1,131","4,819","7,654","4,087",.,"16,560",.,.,.,.,.,.,.,.,.,.
2020,942,Atchison-Holt Electric Coop,Cooperative,Y,IA,AECI,.,.,.,.,.,"1,046",71,37,.,"1,154",.,.,.,.,.,.,.,.,.,.,"1,046",71,37,0,"1,154","11,758","4,085",231,.,"16,074",.,.,.,.,.,.,.,.,.,.
2020,942,Atchison-Holt Electric Coop,Cooperative,Y,MO,AECI,.,.,.,.,.,"2,122",244,126,.,"2,492",.,.,.,.,.,.,.,.,.,.,"2,122",244,126,0,"2,492","19,832","17,394","24,875",.,"62,101",.,.,.,.,.,.,.,.,.,.
2020,944,City of Athens - (AL),Municipal,,AL,TVA,"22,230","2,701",0,0,"24,931",0,3,5,0,8,0,0,0,0,0,"19,930","4,559",8,0,"24,497","42,160","7,263",13,0,"49,436",0,2,113,0,115,0,0,0,0,0,0,0,0,0,0
2020,947,Athens Utility Board,Municipal,,TN,TVA,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,"11,144","2,357",2,0,"13,503","11,144","2,360",8,0,"13,512",0,772,"26,538",0,"27,310",0,0,0,0,0,0,0,0,0,0
2020,963,Atlantic City Electric Co,Investor Owned,,NJ,PJM,629,0,585,0,"1,214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,585,0,"1,214",0,0,0,0,0,0,0,0,0,0,"45,866",.,.,.,"45,866"
2020,965,Atlantic Municipal Utilities,Municipal,Y,IA,MISO,.,.,.,.,.,"3,814",830,2,.,"4,646",.,.,.,.,.,.,.,.,.,.,"3,814",830,2,0,"4,646","41,506","50,237","87,563",.,"179,306",.,.,.,.,.,.,.,.,.,.
2020,993,Auburn Board of Public Works,Municipal,Y,NE,SWPP,"1,849",806,1,.,"2,656",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,849",806,1,0,"2,656",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,994,City of Auburn - (IN),Municipal,,IN,PJM,.,.,.,.,.,"6,620",900,154,.,"7,674",.,.,.,.,.,.,.,.,.,.,"6,620",900,154,0,"7,674","66,161","25,245","309,271",.,"400,677",.,.,.,.,.,.,.,.,.,.
2020,995,City of Auburn - (IA),Municipal,Y,IA,MISO,139,27,.,.,166,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,139,27,0,0,166,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,998,City of Augusta - (KS),Municipal,Y,KS,SWPP,"3,809",282,29,.,"4,120",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"3,809",282,29,0,"4,120",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,1002,City of Aurelia - (IA),Municipal,Y,IA,MISO,439,60,7,.,506,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,439,60,7,0,506,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1004,City of Aurora - (SD),Municipal,Y,SD,SWPP,451,26,1,.,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,451,26,1,0,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1009,City of Austin - (MN),Municipal,,MN,MISO,"10,511","1,195",.,.,"11,706",144,3,.,.,147,.,.,.,.,.,.,.,.,.,.,"10,655","1,198",0,0,"11,853",874,52,.,.,926,.,.,.,.,.,.,.,.,.,.
2020,1015,Austin Energy,Municipal,,TX,ERCO,.,"1,216",2,.,"1,218","457,272","51,671",55,.,"508,998",.,.,.,.,.,.,156,58,.,214,"457,272","53,043",115,0,"510,430","4,669,760","4,592,463","242,083",.,"9,504,306","457,272","53,043",115,.,"510,430",.,.,.,.,.
2020,1028,Town of Avilla - (IN),Municipal,Y,IN,PJM,"1,038",111,21,.,"1,170",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"1,038",111,21,0,"1,170",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2020,1036,Town of Ayden - (NC),Municipal,Y,NC,CPLE,"3,633",106,1,.,"3,740",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,633",106,1,0,"3,740",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1046,City of Aztec - (NM),Municipal,Y,NM,WACM,"2,655",477,0,.,"3,132",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,"2,655",477,0,0,"3,132",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
