Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2022,8883,Houlton Water Company,C,Delivery,O,ME,Municipal,NBSO,0.0,0,0,1.9,40,2,687.7,"37,199",1,0.0,0,0,689.6,"37,239",3
2022,8884,Terrebonne Parish Consol Gov't,A,Bundled,O,LA,Municipal,MISO,"22,053.7","167,412","10,716","18,462.5","140,989","3,041",.,.,.,.,.,.,"40,516.2","308,401","13,757"
2022,8898,Houston County Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"36,592.7","234,901","21,070","7,815.5","61,027","1,447","7,817.8","89,787",9,.,.,.,"52,226.0","385,715","22,526"
2022,8934,"Howell-Oregon Elec Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"36,376.1","323,867","22,666","6,080.0","59,755","2,449","4,244.2","47,486",117,.,.,.,"46,700.3","431,108","25,232"
2022,8973,Town of Hudson - (MA),A,Bundled,O,MA,Municipal,ISNE,"12,928.3","105,020","11,396","4,158.7","42,022","1,800","10,006.0","73,583",163,.,.,.,"27,093.0","220,625","13,359"
2022,9023,City of Humboldt,A,Bundled,O,TN,Municipal,TVA,"5,101.0","43,840","3,531","6,942.0","60,455",998,"6,662.0","100,178",5,0.0,0,0,"18,705.0","204,473","4,534"
2022,9087,Town of Huntersville - (NC),A,Bundled,O,NC,Municipal,DUK,"10,135.0","80,340","7,332","5,875.0","56,550",716,"8,491.0","130,138",2,.,.,.,"24,501.0","267,028","8,050"
2022,9094,City of Huntsville - (AL),A,Bundled,O,AL,Municipal,TVA,"311,177.0","2,651,084","172,205","240,709.0","2,096,510","21,269","33,544.0","450,252",28,0.0,0,0,"585,430.0","5,197,846","193,502"
2022,9096,City of Lafayette - (LA),A,Bundled,O,LA,Municipal,MISO,"102,150.0","851,520","58,774","120,293.0","1,130,261","12,091",.,.,.,.,.,.,"222,443.0","1,981,781","70,865"
2022,9124,Hustisford Utilities,A,Bundled,O,WI,Municipal,MISO,"1,667.7","11,403","1,313","1,017.3","7,265",278,0.0,0,0,0.0,0,0,"2,685.0","18,668","1,591"
2022,9130,Hutchinson Utilities Comm,A,Bundled,O,MN,Municipal,MISO,"6,129.0","56,403","6,613","9,616.0","101,881",996,"8,991.0","112,228",3,0.0,0,0,"24,736.0","270,512","7,612"
2022,9187,City of Idaho Falls - (ID),A,Bundled,O,ID,Municipal,PACE,"26,390.0","323,413","26,559","26,119.7","368,321","4,532","3,835.4","71,510",6,0.0,0,0,"56,345.1","763,244","31,097"
2022,9191,Idaho Power Co,A,Bundled,O,ID,Investor Owned,IPCO,"626,554.7","5,854,670","498,920","335,895.9","4,154,032","73,044","363,915.1","5,118,360","19,803",.,.,.,"1,326,365.7","15,127,062","591,767"
2022,9191,Idaho Power Co,A,Bundled,O,OR,Investor Owned,IPCO,"20,619.5","201,454","13,883","13,462.9","152,563","3,630","26,495.9","341,376","2,318",.,.,.,"60,578.3","695,393","19,831"
2022,9216,Imperial Irrigation District,A,Bundled,O,CA,Political Subdivision,IID,"304,217.0","1,949,606","139,162","243,240.0","1,556,508","21,656","14,222.0","78,257",812,.,.,.,"561,679.0","3,584,371","161,630"
2022,9230,City of Independence - (IA),A,Bundled,O,IA,Municipal,MISO,"3,164.3","23,119","2,719","4,158.4","41,001",463,"1,187.0","14,469",1,0.0,0,0,"8,509.7","78,589","3,183"
2022,9231,City of Independence - (MO),A,Bundled,O,MO,Municipal,SWPP,"76,111.9","538,039","53,424","50,668.3","398,079","5,170","6,678.9","68,403",13,0.0,0,0,"133,459.1","1,004,521","58,607"
2022,9246,"Indian Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,"26,638.7","244,593","14,558","20,561.4","209,842","5,629","11,051.8","185,166",11,.,.,.,"58,251.9","639,601","20,198"
2022,9273,Indianapolis Power & Light Co,A,Bundled,O,IN,Investor Owned,MISO,"688,487.0","5,305,095","458,585","247,884.0","1,839,646","55,253","625,352.0","6,091,677","5,481",0.0,0,0,"1,561,723.0","13,236,418","519,319"
2022,9292,Inter County Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"51,078.0","358,189","26,404","7,167.0","58,419","1,305","13,242.0","179,701",10,.,.,.,"71,487.0","596,309","27,719"
2022,9324,Indiana Michigan Power Co,A,Bundled,O,IN,Investor Owned,PJM,"683,180.0","4,331,864","416,618","472,095.0","3,978,163","55,873","554,938.0","6,589,410","4,025",0.0,0,0,"1,710,213.0","14,899,437","476,516"
2022,9324,Indiana Michigan Power Co,A,Bundled,O,MI,Investor Owned,PJM,"189,196.0","1,175,727","111,731","100,295.0","767,758","18,647","71,104.0","676,252",771,0.0,0,0,"360,595.0","2,619,737","131,149"
2022,9324,Indiana Michigan Power Co,C,Delivery,O,MI,Investor Owned,PJM,0.0,0,0,999.0,"49,476",24,"3,590.0","226,449",21,0.0,0,0,"4,589.0","275,925",45
2022,9331,Intercounty Electric Coop Assn,A,Bundled,O,MO,Cooperative,AECI,"52,004.4","451,739","29,201","8,154.0","85,230","2,190","2,813.3","41,690",14,.,.,.,"62,971.7","578,659","31,405"
2022,9336,CORE Electric Cooperative,A,Bundled,O,CO,Cooperative,PSCO,"243,062.0","1,701,697","158,050","101,149.0","845,049","13,828","7,387.0","82,922",11,.,.,.,"351,598.0","2,629,668","171,889"
2022,9417,Interstate Power and Light Co,A,Bundled,O,IA,Investor Owned,MISO,"673,265.0","3,792,663","412,497","549,442.0","4,082,352","85,507","537,437.0","6,428,251","1,374",0.0,0,0,"1,760,144.0","14,303,266","499,378"
2022,9425,Iowa Lakes Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,"22,558.9","184,628","9,592","14,852.5","132,485","3,415","20,062.5","262,044",74,.,.,.,"57,473.9","579,157","13,081"
2022,9431,Irwin Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,"20,398.0","133,760","10,863","3,118.0","22,292",402,"5,844.0","39,826","1,500",.,.,.,"29,360.0","195,878","12,765"
2022,9475,Itasca-Mantrap Co-op Electrical Assn,A,Bundled,O,MN,Cooperative,MISO,"17,452.9","137,676","10,997","2,609.1","21,091","1,061","12,909.5","146,293",390,.,.,.,"32,971.5","305,060","12,448"
2022,9575,Jackson Energy Coop Corp - (KY),A,Bundled,O,KY,Cooperative,PJM,"98,170.4","705,969","48,954","18,473.0","149,300","3,756","8,482.9","95,798",9,.,.,.,"125,126.3","951,067","52,719"
2022,9576,Jackson County Rural E M C - (IN),A,Bundled,O,IN,Cooperative,MISO,"51,653.0","387,596","23,939","5,636.0","48,832","1,137","3,828.0","41,848",22,.,.,.,"61,117.0","478,276","25,098"
2022,9590,"Jackson Electric Coop, Inc - (TX)",A,Bundled,O,TX,Cooperative,ERCO,"22,174.0","175,070","15,390","5,844.0","47,150","1,741","45,924.0","614,350",53,.,.,.,"73,942.0","836,570","17,184"
2022,9601,Jackson Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,"404,591.4","3,327,794","225,116","189,444.0","1,594,098","24,154","58,109.8","786,236",236,0.0,0,0,"652,145.2","5,708,128","249,506"
2022,9605,Jackson Purchase Energy Corporation,A,Bundled,O,KY,Cooperative,MISO,"55,981.6","367,449","25,574","36,528.3","356,154","4,874","4,951.5","45,753",11,.,.,.,"97,461.4","769,356","30,459"
2022,9612,City of Jackson - (TN),A,Bundled,O,TN,Municipal,TVA,"49,859.0","406,789","30,595","64,804.0","552,342","6,598","47,589.0","722,652",32,0.0,0,0,"162,252.0","1,681,783","37,225"
2022,9613,City of Lebanon - (IN),A,Bundled,O,IN,Municipal,MISO,"8,833.8","79,015","7,816","4,121.9","27,766","1,057","11,793.7","136,054",135,.,.,.,"24,749.4","242,835","9,008"
2022,9616,Beaches Energy Services,A,Bundled,O,FL,Municipal,FPL,"53,954.1","440,699","30,525","33,604.7","260,779","5,586",.,.,.,.,.,.,"87,558.8","701,478","36,111"
2022,9617,JEA,A,Bundled,O,FL,Municipal,JEA,"810,916.0","5,723,164","447,308","508,443.4","4,056,387","59,073","261,357.0","2,689,095",199,415.9,"3,921",1,"1,581,132.3","12,472,567","506,581"
2022,9645,Jamestown Board of Public Util,A,Bundled,O,NY,Municipal,NYIS,"13,181.6","160,593","16,150","12,896.3","152,060","2,320","6,868.7","99,961",113,0.0,0,0,"32,946.6","412,614","18,583"
2022,9665,Jasper County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"14,675.6","104,193","7,618","12,853.3","115,609",923,"3,662.3","49,538",2,.,.,.,"31,191.2","269,340","8,543"
2022,9667,City of Jasper - (IN),A,Bundled,O,IN,Municipal,MISO,"7,430.9","72,285","6,346","10,310.4","107,635","1,244","10,756.9","105,809",84,.,.,.,"28,498.2","285,729","7,674"
2022,9668,"Jasper-Newton Elec Coop, Inc",A,Bundled,O,TX,Cooperative,MISO,"38,824.0","282,990","20,918","6,994.0","45,324","2,452","12,959.0","139,947",170,0.0,0,0,"58,777.0","468,261","23,540"
2022,9682,"Jefferson Davis Elec Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"18,578.0","132,052","8,718","5,612.0","43,625","1,480","6,248.0","63,833",59,.,.,.,"30,438.0","239,510","10,257"
2022,9689,Jefferson Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"58,000.0","459,678","34,057","8,401.0","69,072","1,948","9,294.0","112,702",415,.,.,.,"75,695.0","641,452","36,420"
2022,9690,Jefferson Utilities,A,Bundled,O,WI,Municipal,MISO,"3,801.9","30,503","3,602","5,555.3","52,048",623,"1,360.7","15,736",1,0.0,0,0,"10,717.9","98,287","4,226"
2022,9697,City of Jellico,A,Bundled,O,KY,Municipal,TVA,"2,965.0","24,093","1,772",778.0,"5,503",354,0.0,0,0,0.0,0,0,"3,743.0","29,596","2,126"
2022,9697,City of Jellico,A,Bundled,O,TN,Municipal,TVA,"2,795.0","22,768","1,623","8,469.0","123,123",696,0.0,0,0,0.0,0,0,"11,264.0","145,891","2,319"
2022,9699,"Jemez Mountains Elec Coop, Inc",A,Bundled,O,NM,Cooperative,WALC,"25,903.3","191,936","28,006","18,763.3","145,685","3,550","2,361.9","20,931",9,.,.,.,"47,028.5","358,552","31,565"
2022,9726,Jersey Central Power & Lt Co,A,Bundled,O,NJ,Investor Owned,PJM,"1,202,493.7","8,840,013","919,604","397,094.7","2,970,902","89,576","33,531.9","245,540","1,223",0.0,0,0,"1,633,120.3","12,056,455","1,010,403"
2022,9726,Jersey Central Power & Lt Co,C,Delivery,O,NJ,Investor Owned,PJM,"49,500.8","1,005,269","103,415","217,808.7","5,750,766","40,583","41,402.0","1,563,717","1,014","1,410.5","71,578",1,"310,122.0","8,391,330","145,013"
2022,9739,Joe Wheeler Elec Member Corp,A,Bundled,O,AL,Cooperative,TVA,"80,325.0","595,054","36,202","40,922.0","298,080","8,876","52,307.0","770,866",20,0.0,0,0,"173,554.0","1,664,000","45,098"
2022,9750,"Jo-Carroll Energy, Inc",A,Bundled,O,IL,Cooperative,MISO,"28,710.6","160,356","17,473","13,660.8","95,372","2,802","9,328.0","90,039",83,.,.,.,"51,699.4","345,767","20,358"
2022,9750,"Jo-Carroll Energy, Inc",C,Delivery,O,IL,Cooperative,MISO,.,.,.,.,.,.,"1,322.7","163,028",1,.,.,.,"1,322.7","163,028",1
2022,9777,Johnson City - (TN),A,Bundled,O,TN,Municipal,TVA,"125,354.0","990,987","70,347","85,035.0","716,148","11,685","11,196.0","183,686",12,0.0,0,0,"221,585.0","1,890,821","82,044"
2022,9778,Johnson County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"46,983.2","363,058","27,200","11,903.6","110,878","3,001","7,738.8","92,678",31,.,.,.,"66,625.6","566,614","30,232"
2022,9837,Jones-Onslow Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"122,639.3","1,026,566","76,223","23,813.9","239,650","4,454","2,952.2","34,468",4,0.0,0,0,"149,405.4","1,300,684","80,681"
2022,9879,City Water and Light Plant,A,Bundled,O,AR,Municipal,MISO,"43,910.0","516,374","34,116","28,631.0","331,458","5,569","38,330.0","556,052",35,.,.,.,"110,871.0","1,403,884","39,720"
2022,9936,Juneau Utility Comm,A,Bundled,O,WI,Municipal,MISO,977.2,"7,868",934,"2,298.5","21,067",196,"1,530.8","16,034",2,0.0,0,0,"4,806.5","44,969","1,132"
2022,9949,Just Energy,B,Energy,O,MA,Retail Power Marketer,ISNE,"4,775.3","28,143","5,122",811.3,"4,999",257,0.0,0,0,0.0,0,0,"5,586.6","33,142","5,379"
2022,9949,Just Energy,B,Energy,O,PA,Retail Power Marketer,PJM,"20,608.5","202,603","17,066",6.1,52,4,0.0,0,0,0.0,0,0,"20,614.6","202,655","17,070"
2022,9949,Just Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"558,316.0","4,113,360","276,235","66,385.1","549,027","21,940",0.0,0,0,0.0,0,0,"624,701.1","4,662,387","298,175"
2022,9964,Kenergy Corp,A,Bundled,O,KY,Cooperative,MISO,"103,117.0","707,928","47,119","40,495.0","299,321","11,917","477,784.0","5,904,880",28,0.0,0,0,"621,396.0","6,912,129","59,064"
2022,9996,City of Kansas City - (KS),A,Bundled,O,KS,Municipal,SWPP,"85,000.0","598,338","59,859","126,121.0","1,091,207","7,068","51,343.0","531,350",82,0.0,0,0,"262,464.0","2,220,895","67,009"
2022,9999,Kankakee Valley Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"30,241.2","220,883","18,821","7,315.4","50,909","2,532","2,418.8","23,811",11,.,.,.,"39,975.4","295,603","21,364"
2022,10000,Evergy Metro,A,Bundled,O,KS,Investor Owned,SWPP,"385,528.5","2,967,054","239,597","344,605.9","3,265,656","31,314","24,985.4","255,804",854,.,.,.,"755,119.8","6,488,514","271,765"
2022,10000,Evergy Metro,A,Bundled,O,MO,Investor Owned,SWPP,"358,687.9","2,765,392","269,157","418,208.4","4,267,292","33,474","99,616.0","1,445,614",903,214.7,"1,875",1,"876,727.0","8,480,173","303,535"
2022,10005,"Evergy Kansas South, Inc",A,Bundled,O,KS,Investor Owned,SWPP,"469,849.7","3,330,071","295,902","365,708.5","3,159,979","40,892","277,290.9","3,608,580","3,193",.,.,.,"1,112,849.1","10,098,630","339,987"
2022,10009,Karnes Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"30,816.0","273,006","13,383","58,230.0","534,391","8,861","37,551.0","495,741",32,0.0,0,0,"126,597.0","1,303,138","22,276"
2022,10012,Kay Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,"7,725.0","56,241","4,323","19,323.0","159,552","1,558","17,988.0","247,796",7,0.0,0,0,"45,036.0","463,589","5,888"
2022,10019,FreeState Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,"36,401.0","231,179","17,263","5,518.0","37,437","1,458","2,126.0","22,975",10,0.0,0,0,"44,045.0","291,591","18,731"
2022,10056,City of Kaukauna,A,Bundled,O,WI,Municipal,MISO,"15,557.0","125,970","14,047","14,170.7","137,603","1,915","22,460.2","287,201",15,0.0,0,0,"52,187.9","550,774","15,977"
2022,10066,K C Electric Association,A,Bundled,O,CO,Cooperative,WACM,"5,312.1","41,665","3,398","14,299.8","116,327","2,534","8,465.6","83,319",682,.,.,.,"28,077.5","241,311","6,614"
2022,10071,Kauai Island Utility Cooperative,A,Bundled,O,HI,Cooperative,NA,"75,466.0","191,955","29,936","45,966.6","116,206","4,964","53,635.1","149,893",124,0.0,0,0,"175,067.7","458,054","35,024"
2022,10170,"Kiamichi Electric Coop, Inc",A,Bundled,O,OK,Cooperative,AECI,"37,419.0","284,161","20,657","11,189.0","87,047","2,399","2,793.0","32,695",5,.,.,.,"51,401.0","403,903","23,061"
2022,10171,Kentucky Utilities Co,A,Bundled,O,KY,Investor Owned,LGEE,"752,019.4","6,169,015","443,576","660,341.7","5,464,239","93,887","452,554.1","6,135,244","1,674",.,.,.,"1,864,915.2","17,768,498","539,137"
2022,10171,Kentucky Utilities Co,A,Bundled,O,VA,Investor Owned,LGEE,"47,546.4","348,798","22,864","29,254.2","244,931","4,672","11,057.7","94,649",63,.,.,.,"87,858.3","688,378","27,599"
2022,10210,Ketchikan Public Utilities,A,Bundled,O,AK,Municipal,NA,"9,099.9","77,190","6,540","8,467.1","74,196","1,368","2,261.0","22,801",14,0.0,0,0,"19,828.0","174,187","7,922"
2022,10226,"Utility Board of the City of Key West, F",A,Bundled,O,FL,Municipal,FMPP,"69,977.0","388,297","26,831","66,055.0","351,903","4,711",.,.,.,.,.,.,"136,032.0","740,200","31,542"
2022,10325,Kings River Conservation Dist,A,Bundled,O,CA,Political Subdivision,CISO,.,.,.,850.4,"109,144",1,.,.,.,.,.,.,850.4,"109,144",1
2022,10331,Kingsport Power Co,A,Bundled,O,TN,Investor Owned,PJM,"71,373.0","655,536","42,525","46,711.0","389,269","6,100","64,099.0","821,973",195,0.0,0,0,"182,183.0","1,866,778","48,820"
2022,10345,City of Kinston - (NC),A,Bundled,O,NC,Municipal,CPLE,"16,692.4","127,732","9,927","14,864.8","128,939","1,942","14,310.1","175,696",12,.,.,.,"45,867.3","432,367","11,881"
2022,10370,City of Kirkwood - (MO),A,Bundled,O,MO,Municipal,MISO,"11,327.1","98,735","8,910","9,992.9","88,135","1,343",886.0,"6,605",1,.,.,.,"22,206.0","193,475","10,254"
2022,10376,Kissimmee Utility Authority,A,Bundled,O,FL,Municipal,FMPP,"141,220.4","1,016,798","74,568","74,971.3","564,894","11,127","17,583.5","148,633",49,.,.,.,"233,775.2","1,730,325","85,744"
2022,10378,"Kit Carson Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"25,477.8","160,486","25,650","16,600.3","120,326","4,624","2,169.2","18,166",10,.,.,.,"44,247.3","298,978","30,284"
2022,10393,PUD No 1 of Klickitat County,A,Bundled,O,WA,Political Subdivision,BPAT,"18,452.0","162,260","11,625","10,513.0","116,337","2,055","8,518.0","166,601",253,.,.,.,"37,483.0","445,198","13,933"
2022,10421,Knoxville Utilities Board,A,Bundled,O,TN,Municipal,TVA,"308,133.0","2,523,550","187,716","270,109.0","2,269,710","24,948","55,667.0","1,075,416",27,0.0,0,0,"633,909.0","5,868,676","212,691"
2022,10433,Kodiak Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"6,591.0","37,778","4,943","3,618.0","21,092","1,103","14,005.0","89,621",116,.,.,.,"24,214.0","148,491","6,162"
2022,10448,Kosciusko County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"23,628.5","194,129","17,347",.,.,.,"25,791.9","267,085","1,353",.,.,.,"49,420.4","461,214","18,700"
2022,10451,Kotzebue Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"2,934.1","7,722","1,215","4,251.6","11,957",128,0.0,0,0,0.0,0,0,"7,185.7","19,679","1,343"
2022,10454,Kootenai Electric Cooperative,A,Bundled,O,ID,Cooperative,AVA,"43,150.4","406,138","28,426","14,276.6","146,289","2,420","1,847.4","28,202",41,0.0,0,0,"59,274.4","580,629","30,887"
2022,10454,Kootenai Electric Cooperative,A,Bundled,O,WA,Cooperative,AVA,241.5,"2,590",93,33.5,384,4,0.3,0,1,0.0,0,0,275.3,"2,974",98
2022,10508,Village of L'Anse - (MI),A,Bundled,O,MI,Municipal,MISO,869.7,"5,045",966,"1,118.5","6,972",192,0.0,0,0,0.0,0,0,"1,988.2","12,017","1,158"
2022,10539,"La Plata Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"50,773.0","312,611","39,043","32,100.0","262,396","6,760","26,608.0","365,572",224,.,.,.,"109,481.0","940,579","46,027"
2022,10579,City of LaFollette,A,Bundled,O,TN,Municipal,TVA,"34,550.0","258,098","19,676","17,191.0","115,625","3,226","1,699.0","16,157",3,0.0,0,0,"53,440.0","389,880","22,905"
2022,10585,City of La Grange - (GA),A,Bundled,O,GA,Municipal,SOCO,"16,627.0","137,140","11,803","17,197.0","170,305","1,852","17,465.0","226,470",62,.,.,.,"51,289.0","533,915","13,717"
2022,10596,City of Lake Crystal - (MN),A,Bundled,O,MN,Municipal,MISO,"1,631.3","8,286","1,060","1,351.8","7,784",177,.,.,.,.,.,.,"2,983.1","16,070","1,237"
2022,10599,"Lake Region Electric Coop, Inc - (OK)",A,Bundled,O,OK,Cooperative,AECI,"37,316.0","360,143","24,212","3,692.0","36,816","1,555","5,565.0","65,143",181,0.0,0,0,"46,573.0","462,102","25,948"
2022,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"57,420.0","560,451","34,525","12,242.0","119,596","3,835","2,127.0","23,549",14,.,.,.,"71,789.0","703,596","38,374"
2022,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,"4,262.9","29,326","4,003","4,367.5","35,540",457,0.0,0,0,0.0,0,0,"8,630.4","64,866","4,460"
2022,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,"41,570.0","354,738","26,691","10,356.1","105,897","2,086","1,712.2","17,305",710,.,.,.,"53,638.3","477,940","29,487"
2022,10620,City of Lake Worth Beach - (FL),A,Bundled,O,FL,Municipal,FMPP,"38,966.0","282,450","24,432","21,069.0","151,852","3,217",.,.,.,.,.,.,"60,035.0","434,302","27,649"
2022,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,"205,750.6","1,689,706","116,907","105,150.4","972,166","16,135","62,613.8","721,997",76,.,.,.,"373,514.8","3,383,869","133,118"
2022,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,"44,102.0","298,542","19,704","5,556.0","38,242","1,143","2,411.0","24,371",10,.,.,.,"52,069.0","361,155","20,857"
2022,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"4,808.0","36,919","2,814","7,197.0","59,656","1,492","28,415.0","250,530","7,315",.,.,.,"40,420.0","347,105","11,621"
2022,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,"11,064.0","114,144","8,223","6,552.0","68,552","2,124","6,533.0","78,926",47,.,.,.,"24,149.0","261,622","10,394"
2022,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"18,444.0","167,341","12,397","8,584.0","88,047","1,020",.,.,.,.,.,.,"27,028.0","255,388","13,417"
2022,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,"51,351.0","324,961","25,376","4,847.2","29,307","1,662","7,670.5","61,369",78,.,.,.,"63,868.7","415,637","27,116"
2022,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,"22,859.9","195,722","12,229","4,921.0","49,525","1,206",420.6,"5,626",2,.,.,.,"28,201.5","250,873","13,437"
2022,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,"80,800.8","516,106","46,658","17,536.5","125,856","4,125","9,642.6","113,936",3,.,.,.,"107,979.9","755,898","50,786"
2022,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,"91,932.0","578,323","86,675","145,003.0","1,101,975","12,149","39,882.0","347,248",246,0.0,0,0,"276,817.0","2,027,546","99,070"
2022,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"100,715.0","727,009","56,048","28,235.0","213,684","5,858","15,018.0","163,545",54,0.0,0,0,"143,968.0","1,104,238","61,960"
2022,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,"31,597.0","263,511","17,767","20,635.0","150,020","3,571","6,259.0","77,456",8,0.0,0,0,"58,491.0","490,987","21,346"
2022,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,"14,123.1","108,057","11,670","21,035.6","218,775","2,050",72.9,645,2,.,.,.,"35,231.6","327,477","13,722"
2022,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,"11,200.0","96,036","7,165","25,950.0","326,193","4,025","21,091.0","286,103",13,.,.,.,"58,241.0","708,332","11,203"
2022,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"2,628.0","29,828","1,855","45,182.0","436,956","3,224","10,586.0","105,010",13,.,.,.,"58,396.0","571,794","5,092"
2022,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,"10,526.0","87,959","8,648","1,570.0","15,078",630,"20,403.0","248,585",483,.,.,.,"32,499.0","351,622","9,761"
2022,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,"7,876.0","84,843","5,909","5,738.0","60,079","1,343","10,209.0","115,368",47,.,.,.,"23,823.0","260,290","7,299"
2022,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,"424,855.2","3,162,353","215,106","148,832.2","1,256,725","22,227",.,.,.,.,.,.,"573,687.4","4,419,078","237,333"
2022,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,"41,272.4","278,088","23,558","30,839.9","219,418","5,046","1,333.0","11,416",1,.,.,.,"73,445.3","508,922","28,605"
2022,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,"21,281.0","237,384","25,016","20,486.0","214,751","3,028",.,.,.,.,.,.,"41,767.0","452,135","28,044"
2022,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,"108,199.0","890,976","59,579","87,161.0","732,189","13,297","10,585.0","148,636",9,0.0,0,0,"205,945.0","1,771,801","72,885"
2022,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,"45,488.8","502,037","29,313","16,321.7","199,161","5,049","18,416.1","277,887",174,.,.,.,"80,226.6","979,085","34,536"
2022,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,"7,648.0","67,100","4,860","10,985.0","93,189","1,617","11,478.0","158,126",8,0.0,0,0,"30,111.0","318,415","6,485"
2022,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,"27,631.6","228,562","17,377","16,089.7","132,429","2,152","2,490.8","26,058",26,.,.,.,"46,212.1","387,049","19,555"
2022,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,"5,562.0","56,603","3,645","4,447.6","44,933",817,"9,206.5","137,438",8,.,.,.,"19,216.1","238,974","4,470"
2022,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,"28,584.0","232,727","17,829","20,261.0","157,661","5,241","3,547.0","38,777",7,0.0,0,0,"52,392.0","429,165","23,077"
2022,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"27,743.0","191,769","16,505","5,453.0","41,620","1,085","1,170.0","11,687",7,.,.,.,"34,366.0","245,076","17,597"
2022,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"4,663.6","28,361","3,854","6,505.7","71,331",425,"23,816.6","161,063","5,168",.,.,.,"34,985.9","260,755","9,447"
2022,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,"130,690.8","1,345,068","130,067","114,501.1","1,475,289","17,539","30,299.8","455,300",231,.,.,.,"275,491.7","3,275,657","147,837"
2022,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,"40,007.0","314,181","28,721","6,717.0","51,011","4,057","14,004.0","157,823",187,.,.,.,"60,728.0","523,015","32,965"
