"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM","EQD"
"99849999999","2019-03-29T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0055,1","+0011,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3505 10055 20011 90245 333 91210 555 11005 22005=",
"99849999999","2019-03-29T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0052,1","+0012,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3405 10052 20012 90345 333 91208 555 11005 22006=",
"99849999999","2019-03-29T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0056,1","+0008,1","99999,9",,,"5,99,0031,1,999","SYN062CNII2 46/// /0105 10056 20008 90445 333 91206 555 11005 22006=",
"99849999999","2019-03-29T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0055,1","+0002,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3603 10055 20002 90545 333 91209 555 11003 22004=",
"99849999999","2019-03-29T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0051,1","+0008,1","99999,9",,,"5,99,0031,1,999","SYN062CNII2 46/// /3604 10051 20008 90645 333 91206 555 11004 22004=",
"99849999999","2019-03-29T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0049,1","+0010,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3609 10049 20010 90800 333 91209 555 11009 22010=",
"99849999999","2019-03-29T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0051,1","-0001,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3508 10051 21001 90845 333 91209 555 11008 22008=",
"99849999999","2019-03-29T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0047,1","-0004,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /3610 10047 21004 90945 333 91211 555 11010 22011=",
"99849999999","2019-03-29T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0054,1","-0015,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /3309 10054 21015 91045 333 91214 555 11009 22010=",
"99849999999","2019-03-29T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0050,1","-0011,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /1006 10050 21011 91145 333 91212 555 11006 22007=",
"99849999999","2019-03-29T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0048,1","+0005,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /3607 10048 20005 91300 333 91213 555 11007 22007=",
"99849999999","2019-03-29T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0054,1","+0001,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /0109 10054 20001 91400 333 91211 555 11009 22010=",
"99849999999","2019-03-29T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0055,1","+0006,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /3610 10055 20006 91445 333 91211 555 11010 22010=",
"99849999999","2019-03-29T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0058,1","+0006,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3508 10058 20006 91545 333 91212 555 11008 22009=",
"99849999999","2019-03-29T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0061,1","+0011,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2508 10061 20011 91645 333 91210 555 11008 22009=",
"99849999999","2019-03-29T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0059,1","+0016,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3507 10059 20016 91745 333 91210 555 11007 22008=",
"99849999999","2019-03-29T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0061,1","+0018,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3608 10061 20018 91845 333 91209 555 11008 22009=",
"99849999999","2019-03-29T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","030,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0050,1","+0017,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /0308 10050 20017 91945 333 91211 555 11008 22009=",
"99849999999","2019-03-29T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0052,1","+0017,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /0110 10052 20017 92100 333 91210 555 11010 22011=",
"99849999999","2019-03-29T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0043,1","+0014,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3609 10043 20014 92145 333 91210 555 11009 22010=",
"99849999999","2019-03-29T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0040,1","+0013,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /3610 10040 20013 92245 333 91213 555 11010 22011=",
"99849999999","2019-03-30T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","030,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0041,1","+0014,1","99999,9",,,"5,99,0067,1,999","SYN062CNII2 46/// /0308 10041 20014 92345 333 91213 555 11008 22009=",
"99849999999","2019-03-30T00:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","SHEF ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+0028,1","+9999,9","99999,9","240,M,+0067,1","240,N,+0028,1",,,
"99849999999","2019-03-30T01:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0033,1","+0012,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /0206 10033 20012 90045 333 91212 555 11006 22006=",
"99849999999","2019-03-30T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0034,1","+0014,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /3606 10034 20014 90145 333 91210 555 11006 22007=",
"99849999999","2019-03-30T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0034,1","+0014,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /0106 10034 20014 90245 333 91208 555 11006 22007=",
"99849999999","2019-03-30T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0030,1","+0016,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3508 10030 20016 90345 333 91209 555 11008 22009=",
"99849999999","2019-03-30T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0028,1","+0014,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3411 10028 20014 90445 333 91212 555 11011 22012=",
"99849999999","2019-03-30T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0027,1","+0014,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /0110 10027 20014 90545 333 91214 555 11010 22011=",
"99849999999","2019-03-30T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","350,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0030,1","+0019,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /3513 10030 20019 90645 333 91214 555 11013 22014=",
"99849999999","2019-03-30T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0029,1","+0017,1","99999,9",,,"5,99,0082,1,999","SYN062CNII2 46/// /3609 10029 20017 90745 333 91216 555 11009 22010=",
"99849999999","2019-03-30T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0033,1","+0022,1","99999,9",,,"5,99,0077,1,999","SYN062CNII2 46/// /3407 10033 20022 90845 333 91215 555 11007 22008=",
"99849999999","2019-03-30T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0033,1","+0021,1","99999,9",,,"5,99,0072,1,999","SYN062CNII2 46/// /3410 10033 20021 90945 333 91214 555 11010 22011=",
