"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM"
"99849799999","2019-01-01T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9","SYN046FSTI2 46/// /3531 10023 90000 555 11031 22034="
"99849799999","2019-01-01T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0165,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9","SYN046FSTI2 46/// /3432 10018 90100 555 11033 22036="
"99849799999","2019-01-01T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /3118 10015 90200 555 11018 22020="
"99849799999","2019-01-01T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","SYN046FSTI2 46/// /2815 10017 90300 555 11015 22016="
"99849799999","2019-01-01T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9","SYN046FSTI2 46/// /2911 10019 90500 555 11011 22012="
"99849799999","2019-01-01T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","SYN046FSTI2 46/// /3008 10020 90600 555 11008 22009="
"99849799999","2019-01-01T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /3316 10015 90700 555 11017 22018="
"99849799999","2019-01-01T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9","SYN046FSTI2 46/// /3213 10012 90800 555 11013 22014="
"99849799999","2019-01-01T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","SYN046FSTI2 46/// /3517 10008 90900 555 11018 22019="
"99849799999","2019-01-01T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","SYN046FSTI2 46/// /3535 11005 91000 555 11036 22039="
"99849799999","2019-01-01T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","SYN046FSTI2 46/// /3535 11003 91100 555 11036 22039="
"99849799999","2019-01-01T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","SYN046FSTI2 46/// /3523 11007 91200 555 11023 22025="
"99849799999","2019-01-01T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","360,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","SYN046FSTI2 46/// /3620 11007 91300 555 11020 22022="
"99849799999","2019-01-01T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","010,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","SYN046FSTI2 46/// /0133 11004 91400 555 11033 22036="
"99849799999","2019-01-01T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","360,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","SYN046FSTI2 46/// /3622 11003 91500 555 11022 22024="
"99849799999","2019-01-01T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9","SYN046FSTI2 46/// /3522 11006 91600 555 11022 22024="
"99849799999","2019-01-01T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","SYN046FSTI2 46/// /3515 11017 91700 555 11015 22016="
"99849799999","2019-01-01T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","360,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9","SYN046FSTI2 46/// /3621 11023 91800 555 11021 22023="
"99849799999","2019-01-01T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /3415 11028 91900 555 11015 22017="
"99849799999","2019-01-01T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /3422 11028 92000 555 11022 22024="
"99849799999","2019-01-01T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9","SYN046FSTI2 46/// /3313 11026 92100 555 11013 22014="
"99849799999","2019-01-01T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9","SYN046FSTI2 46/// /3406 11026 92200 555 11007 22007="
"99849799999","2019-01-01T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","SYN046FSTI2 46/// /3312 11027 92300 555 11012 22013="
"99849799999","2019-01-02T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /3208 11028 90000 555 11008 22009="
"99849799999","2019-01-02T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /3309 11028 90100 555 11009 22010="
"99849799999","2019-01-02T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2808 11029 90200 555 11008 22009="
"99849799999","2019-01-02T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /3004 11029 90300 555 11004 22004="
"99849799999","2019-01-02T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /2806 11028 90400 555 11006 22006="
"99849799999","2019-01-02T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","SYN046FSTI2 46/// /2805 11027 90500 555 11005 22006="
"99849799999","2019-01-02T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","SYN046FSTI2 46/// /2907 11024 90600 555 11007 22008="
"99849799999","2019-01-02T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9","SYN046FSTI2 46/// /2204 11021 90700 555 11004 22004="
"99849799999","2019-01-02T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","SYN046FSTI2 46/// /2403 11019 90800 555 11003 22004="
"99849799999","2019-01-02T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","SYN046FSTI2 46/// /2407 11018 90900 555 11007 22008="
"99849799999","2019-01-02T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9","SYN046FSTI2 46/// /2209 11016 91000 555 11009 22010="
"99849799999","2019-01-02T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /2217 11015 91100 555 11017 22019="
"99849799999","2019-01-02T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","SYN046FSTI2 46/// /2312 11013 91200 555 11012 22013="
"99849799999","2019-01-02T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9","SYN046FSTI2 46/// /2010 11008 91300 555 11010 22011="
"99849799999","2019-01-02T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","SYN046FSTI2 46/// /2307 11005 91400 555 11008 22008="
"99849799999","2019-01-02T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","SYN046FSTI2 46/// /2110 11003 91500 555 11010 22011="
"99849799999","2019-01-02T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","SYN046FSTI2 46/// /2112 11003 91600 555 11012 22014="
"99849799999","2019-01-02T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","SYN046FSTI2 46/// /2320 11005 91700 555 11020 22022="
"99849799999","2019-01-02T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","SYN046FSTI2 46/// /2231 11007 91800 555 11031 22034="
"99849799999","2019-01-02T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9","SYN046FSTI2 46/// /2517 11009 91900 555 11017 22018="
"99849799999","2019-01-02T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9","SYN046FSTI2 46/// /2113 11009 92000 555 11013 22014="
"99849799999","2019-01-02T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9","SYN046FSTI2 46/// /2606 11011 92100 555 11006 22006="
"99849799999","2019-01-02T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","SYN046FSTI2 46/// /2409 11013 92200 555 11009 22010="
"99849799999","2019-01-02T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9","SYN046FSTI2 46/// /2311 11010 92300 555 11011 22012="
"99849799999","2019-01-03T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9","SYN046FSTI2 46/// /2707 11010 90000 555 11007 22008="
"99849799999","2019-01-03T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","SYN046FSTI2 46/// /2623 11014 90100 555 11023 22025="
"99849799999","2019-01-03T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","SYN046FSTI2 46/// /2619 11018 90200 555 11019 22021="
"99849799999","2019-01-03T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","SYN046FSTI2 46/// /2414 11018 90300 555 11014 22015="
"99849799999","2019-01-03T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9","SYN046FSTI2 46/// /2418 11021 90400 555 11018 22020="
"99849799999","2019-01-03T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","SYN046FSTI2 46/// /2423 11024 90500 555 11023 22025="
"99849799999","2019-01-03T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","SYN046FSTI2 46/// /2317 11027 90600 555 11017 22018="
"99849799999","2019-01-03T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","SYN046FSTI2 46/// /2808 11028 90700 555 11008 22009="
"99849799999","2019-01-03T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2614 11029 90800 555 11014 22015="
"99849799999","2019-01-03T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","SYN046FSTI2 46/// /2713 11031 90900 555 11013 22014="
"99849799999","2019-01-03T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","SYN046FSTI2 46/// /2307 11031 91000 555 11007 22008="
"99849799999","2019-01-03T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","SYN046FSTI2 46/// /2210 11032 91100 555 11010 22011="
"99849799999","2019-01-03T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","SYN046FSTI2 46/// /2316 11032 91200 555 11016 22018="
"99849799999","2019-01-03T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2308 11029 91300 555 11008 22009="
"99849799999","2019-01-03T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9","SYN046FSTI2 46/// /2414 11022 91400 555 11014 22015="
"99849799999","2019-01-03T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9","SYN046FSTI2 46/// /2316 11008 91500 555 11017 22018="
"99849799999","2019-01-03T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","SYN046FSTI2 46/// /2017 10009 91600 555 11017 22019="
"99849799999","2019-01-03T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2317 10029 91700 555 11017 22019="
"99849799999","2019-01-03T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","260,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","99999,9","SYN046FSTI2 46/// /2616 10039 91800 555 11016 22017="
"99849799999","2019-01-03T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0045,1","+9999,9","99999,9","SYN046FSTI2 46/// /2327 10045 91900 555 11027 22030="
"99849799999","2019-01-03T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","99999,9","SYN046FSTI2 46/// /2215 10051 92000 555 11015 22017="
"99849799999","2019-01-03T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","99999,9","SYN046FSTI2 46/// /2224 10046 92100 555 11024 22026="
"99849799999","2019-01-03T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9","SYN046FSTI2 46/// /2018 10043 92200 555 11018 22019="
"99849799999","2019-01-03T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","99999,9","SYN046FSTI2 46/// /2121 10036 92300 555 11021 22023="
"99849799999","2019-01-04T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0216,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9","SYN046FSTI2 46/// /2342 10032 90000 555 11042 22046="
"99849799999","2019-01-04T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2320 10029 90100 555 11020 22022="
"99849799999","2019-01-04T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9","SYN046FSTI2 46/// /2210 10024 90200 555 11010 22011="
"99849799999","2019-01-04T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","SYN046FSTI2 46/// /2119 10026 90300 555 11019 22020="
"99849799999","2019-01-04T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9","SYN046FSTI2 46/// /2512 10029 90400 555 11012 22013="
"99849799999","2019-01-04T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","SYN046FSTI2 46/// /2235 10026 90500 555 11035 22038="
"99849799999","2019-01-04T06:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","SYN046FSTI2 46/// /2218 10026 90600 555 11018 22020="
"99849799999","2019-01-04T07:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","210,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9","SYN046FSTI2 46/// /2120 10022 90700 555 11020 22022="
"99849799999","2019-01-04T08:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","SYN046FSTI2 46/// /2321 10017 90800 555 11021 22023="
"99849799999","2019-01-04T09:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","99999,9","SYN046FSTI2 46/// /2212 10016 90900 555 11012 22014="
"99849799999","2019-01-04T10:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","99999,9","SYN046FSTI2 46/// /2313 10016 91000 555 11013 22014="
"99849799999","2019-01-04T11:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","99999,9","SYN046FSTI2 46/// /2412 10015 91100 555 11012 22013="
"99849799999","2019-01-04T12:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","220,1,N,0149,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9","SYN046FSTI2 46/// /2229 10013 91200 555 11030 22032="
"99849799999","2019-01-04T13:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9","SYN046FSTI2 46/// /2323 10014 91300 555 11023 22025="
"99849799999","2019-01-04T14:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9","SYN046FSTI2 46/// /2714 10024 91400 555 11014 22015="
"99849799999","2019-01-04T15:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9","SYN046FSTI2 46/// /2507 10043 91500 555 11007 22007="
"99849799999","2019-01-04T16:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","240,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","99999,9","SYN046FSTI2 46/// /2414 10059 91600 555 11014 22015="
"99849799999","2019-01-04T17:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","99999,9","SYN046FSTI2 46/// /2012 10078 91700 555 11012 22014="
"99849799999","2019-01-04T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","230,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","99999,9","SYN046FSTI2 46/// /2315 10096 91800 555 11016 22017="
"99849799999","2019-01-04T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","99999,9","SYN046FSTI2 46/// /2714 10101 91900 555 11014 22015="
"99849799999","2019-01-04T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","290,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","99999,9","SYN046FSTI2 46/// /2920 10100 92000 555 11020 22022="
"99849799999","2019-01-04T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0094,1","+9999,9","99999,9","SYN046FSTI2 46/// /2709 10094 92100 555 11009 22010="
"99849799999","2019-01-04T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","99999,9","SYN046FSTI2 46/// /0604 10056 92200 555 11004 22004="
"99849799999","2019-01-04T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","99999,9","SYN046FSTI2 46/// /3109 10069 92300 555 11009 22010="
"99849799999","2019-01-05T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","99999,9","SYN046FSTI2 46/// /2811 10063 90000 555 11011 22012="
"99849799999","2019-01-05T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0054,1","+9999,9","99999,9","SYN046FSTI2 46/// /2507 10054 90100 555 11007 22008="
