   Data Year  Utility Number                           Utility Name Short Form State BA Code Residential Commercial Industrial Transportation   Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters|  |Residential.Total Numbers of Meters|  |Commercial.Total Numbers of Meters|  |Industrial.Total Numbers of Meters|  |Transportation.Total Numbers of Meters|  |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
0       2017            97.0                    Adams Electric Coop        NaN    IL    MISO           .          .          .              .       .                                                     11627                                                      222                                                        .                                                            .                                               11849                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                11627.0                                 222.0                                   0.0                                       0.0                          11849.0                                  109301                                  55057                                      .                                          .                            164358                                              8603                                              222                                                .                                                    .                                        8825                                             4293                                               .                                               .                                                   .                                       4293
1       2017           406.0                City of Altamont - (IL)          Y    IL    MISO        1338        161          0              .    1499                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 1338.0                                 161.0                                   0.0                                       0.0                           1499.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
2       2017          1325.0                 City of Batavia - (IL)        NaN    IL     PJM        3677        162          .              .    3839                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                               5919                                              1253                                                35                                                     .                                         7207                                 9596.0                                1415.0                                  35.0                                       0.0                          11046.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
3       2017          2188.0                  City of Breese - (IL)          Y    IL    MISO        2130          0          0              .    2130                                                         0                                                        0                                                        0                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2130.0                                   0.0                                   0.0                                       0.0                           2130.0                                       0                                      0                                      0                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
4       2017          3037.0                 City of Carlyle - (IL)          Y    IL    MISO           .          .          .              .       0                                                       328                                                      104                                                        .                                                            .                                                 432                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                  328.0                                 104.0                                   0.0                                       0.0                            432.0                                       .                                      .                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
5       2017          3153.0                   City of Casey - (IL)          Y    IL    MISO        1617        294          0              .    1911                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 1617.0                                 294.0                                   0.0                                       0.0                           1911.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
6       2017          3405.0              Village of Chatham - (IL)          Y    IL    MISO        5767        206          0              .    5973                                                         0                                                        0                                                        0                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5767.0                                 206.0                                   0.0                                       0.0                           5973.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
7       2017          3726.0                 Clay Electric Coop Inc          Y    IL    MISO        2881        315          0              .    3196                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2881.0                                 315.0                                   0.0                                       0.0                           3196.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
8       2017          3806.0          Clinton County Elec Coop, Inc        NaN    IL    MISO           .          .          .              .       0                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                               5286                                               714                                                 .                                                     .                                         6000                                 5286.0                                 714.0                                   0.0                                       0.0                           6000.0                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
9       2017          3931.0           Coles-Moultrie Electric Coop        NaN    IL    MISO           .          .          .              .       .                                                     12800                                                     1108                                                        9                                                            .                                               13917                                      .                                     .                                     .                                         .                                .                                                 19                                                 2                                                 1                                                     .                                           22                                12819.0                                1110.0                                  10.0                                       0.0                          13939.0                                  114939                                  47094                                  29846                                          .                            191879                                             12800                                             1108                                                9                                                    .                                       13917                                                .                                               .                                               .                                                   .                                          .
