Data Year,Utility Number,Utility Name,State,Distribution Circuits,Circuits with Voltage Optimization
2022,9750,"Jo-Carroll Energy, Inc",IL,90,2
2022,9777,Johnson City - (TN),TN,138,138
2022,9778,Johnson County Rural E M C,IN,42,0
2022,9837,Jones-Onslow Elec Member Corp,NC,150,131
2022,9879,City Water and Light Plant,AR,95,.
2022,9936,Juneau Utility Comm,WI,10,0
2022,9964,Kenergy Corp,KY,194,0
2022,9996,City of Kansas City - (KS),KS,127,0
2022,9999,Kankakee Valley Rural E M C,IN,34,.
2022,10000,Evergy Metro,KS,385,0
2022,10000,Evergy Metro,MO,474,0
2022,10005,"Evergy Kansas South, Inc",KS,477,1
2022,10009,Karnes Electric Coop Inc,TX,85,0
2022,10012,Kay Electric Coop,OK,68,0
2022,10019,FreeState Electric Coop,KS,75,.
2022,10056,City of Kaukauna,WI,36,0
2022,10066,K C Electric Association,CO,42,.
2022,10071,Kauai Island Utility Cooperative,HI,47,47
2022,10170,"Kiamichi Electric Coop, Inc",OK,49,0
2022,10171,Kentucky Utilities Co,KY,"1,109",.
2022,10171,Kentucky Utilities Co,VA,91,.
2022,10210,Ketchikan Public Utilities,AK,15,9
2022,10226,"Utility Board of the City of Key West, F",FL,36,0
2022,10325,Kings River Conservation Dist,CA,1,0
2022,10331,Kingsport Power Co,TN,66,0
2022,10345,City of Kinston - (NC),NC,38,21
2022,10370,City of Kirkwood - (MO),MO,34,.
2022,10376,Kissimmee Utility Authority,FL,90,36
2022,10378,"Kit Carson Electric Coop, Inc",NM,36,35
2022,10393,PUD No 1 of Klickitat County,WA,46,.
2022,10421,Knoxville Utilities Board,TN,314,0
2022,10433,Kodiak Electric Assn Inc,AK,20,0
2022,10448,Kosciusko County Rural E M C,IN,40,12
2022,10451,Kotzebue Electric Assn Inc,AK,4,0
2022,10454,Kootenai Electric Cooperative,ID,33,33
2022,10454,Kootenai Electric Cooperative,WA,3,3
2022,10508,Village of L'Anse - (MI),MI,2,0
2022,10539,"La Plata Electric Assn, Inc",CO,86,0
2022,10579,City of LaFollette,TN,36,36
2022,10585,City of La Grange - (GA),GA,28,0
2022,10596,City of Lake Crystal - (MN),MN,4,4
2022,10599,"Lake Region Electric Coop, Inc - (OK)",OK,67,2
2022,10603,"Laclede Electric Coop, Inc",MO,106,0
2022,10605,Lake Mills Light & Water,WI,14,1
2022,10618,Lake Region Electric Cooperative - (MN),MN,105,11
2022,10620,City of Lake Worth Beach - (FL),FL,42,.
2022,10623,City of Lakeland - (FL),FL,121,113
2022,10624,Southern Rivers Energy,GA,55,0
2022,10625,"Lamb County Electric Coop, Inc",TX,69,64
2022,10627,Lakeview Light & Power,WA,15,.
2022,10649,Lamar County Elec Coop Assn,TX,13,.
2022,10668,Licking Rural Electric Inc,OH,65,.
2022,10681,Lane Electric Coop Inc,OR,35,35
2022,10697,Lake Country Power,MN,144,0
2022,10704,City of Lansing - (MI),MI,189,0
2022,10768,"Laurens Electric Coop, Inc",SC,126,0
2022,10799,City of Lawrenceburg,TN,33,0
2022,10800,City of Lawrenceville - (GA),GA,16,.
2022,10817,"Lea County Electric Coop, Inc",NM,59,.
2022,10817,"Lea County Electric Coop, Inc",TX,36,.
2022,10830,City of Lebanon - (OH),OH,20,.
2022,10832,City of Lebanon - (MO),MO,32,0
2022,10857,"Lee County Electric Coop, Inc",FL,138,0
2022,10868,City of Leesburg - (FL),FL,25,25
2022,10879,Lehi City Corporation,UT,40,6
2022,10906,City of Lenoir - (TN),TN,71,71
2022,10944,PUD No 1 of Lewis County,WA,83,.
2022,10960,City of Lewisburg - (TN),TN,15,0
2022,10966,City of Lexington - (NC),NC,39,36
2022,10967,City of Lexington - (NE),NE,22,16
2022,10968,City of Lexington - (TN),TN,35,29
2022,11011,Licking Valley Rural E C C,KY,36,0
2022,11014,"Lighthouse Electric Coop, Inc",TX,79,0
2022,11018,Lincoln Electric System,NE,186,186
2022,11053,Linn County REC,IA,38,1
2022,11085,Town of Littleton - (MA),MA,6,.
2022,11118,Lockhart Power Co,SC,35,16
2022,11124,City of Lodi - (CA),CA,29,29
2022,11125,City of Lodi - (WI),WI,5,0
2022,11135,City of Logan - (UT),UT,27,4
2022,11142,City of Logansport - (IN),IN,24,0
2022,11171,Long Island Power Authority,NY,"1,074",0
2022,11187,City of Longmont,CO,50,0
2022,11200,"Lorain-Medina R E C, Inc",OH,48,48
2022,11204,Los Alamos County,NM,9,0
2022,11208,Los Angeles Department of Water & Power,CA,"2,617","1,666"
2022,11222,Loudon Utilities Board,TN,36,19
2022,11241,Entergy Louisiana LLC,LA,"1,199",.
2022,11247,Louisville Electric System,MS,9,2
2022,11249,Louisville Gas & Electric Co,KY,625,0
2022,11251,Loup River Public Power Dist,NE,85,0
2022,11256,City of Loveland - (CO),CO,63,0
2022,11272,"Lower Yellowstone R E A, Inc",MT,37,0
2022,11272,"Lower Yellowstone R E A, Inc",ND,14,0
2022,11273,Lower Valley Energy Inc,ID,3,0
2022,11273,Lower Valley Energy Inc,WY,63,0
2022,11291,Lumbee River Elec Member Corp,NC,131,36
2022,11292,City of Lubbock - (TX),TX,133,.
2022,11318,City of Lumberton - (NC),NC,12,.
2022,11355,"Lynches River Elec Coop, Inc",SC,58,.
2022,11364,"Lyntegar Electric Coop, Inc",TX,125,125
2022,11458,City of Macon - (MS),MS,3,3
2022,11463,Macon Electric Coop,MO,57,.
2022,11475,City of Madison - (SD),SD,12,12
2022,11477,Town of Madison - (ME),ME,1,1
2022,11479,Madison Gas & Electric Co,WI,279,0
2022,11488,Madisonville Municipal Utils,KY,15,0
2022,11501,Magic Valley Electric Coop Inc,TX,131,40
2022,11519,Magnolia Electric Power Assn,MS,62,.
2022,11560,City of Manassas - (VA),VA,20,20
2022,11571,Manitowoc Public Utilities,WI,26,0
2022,11586,Town of Mansfield - (MA),MA,12,0
2022,11611,City of Maquoketa - (IA),IA,16,0
2022,11646,City of Marietta - (GA),GA,71,42
2022,11693,"Marlboro Electric Coop, Inc",SC,30,1
2022,11701,City of Marquette - (MI),MI,14,14
2022,11714,Marshall-De Kalb Electric Coop,AL,31,0
2022,11731,City of Marshall - (MN),MN,30,25
2022,11740,City of Marshfield - (WI),WI,15,0
2022,11788,Consumers Energy,IA,43,43
2022,11789,Maryville Utilities,TN,29,0
2022,11804,Massachusetts Electric Co,MA,"1,165",39
2022,11811,Town of Massena - (NY),NY,12,12
2022,11824,Matanuska Electric Assn Inc,AK,70,69
2022,11843,Maui Electric Co Ltd,HI,148,0
2022,11871,City of Mayfield Plant Board,KY,7,7
2022,12087,McKenzie Electric Coop Inc,MT,4,.
2022,12087,McKenzie Electric Coop Inc,ND,197,.
2022,12090,"McLean Electric Coop, Inc",ND,39,.
2022,12186,McMinnville Electric System,TN,12,0
2022,12187,City of McMinnville - (OR),OR,28,8
2022,12199,Montana-Dakota Utilities Co,MT,157,.
2022,12199,Montana-Dakota Utilities Co,ND,355,.
2022,12199,Montana-Dakota Utilities Co,SD,53,.
2022,12199,Montana-Dakota Utilities Co,WY,44,.
2022,12208,City of McPherson - (KS),KS,41,41
2022,12227,Meeker Coop Light & Power Assn,MN,49,0
2022,12243,Meade County Rural E C C,KY,86,0
2022,12260,Mecklenburg Electric Cooperative,NC,4,0
2022,12260,Mecklenburg Electric Cooperative,VA,62,0
2022,12268,"Medina Electric Coop, Inc",TX,104,0
2022,12293,City of Memphis - (TN),TN,478,4
2022,12298,City of Menasha - (WI),WI,16,16
2022,12301,Nodak Electric Coop Inc,ND,190,11
2022,12312,Merced Irrigation District,CA,19,19
2022,12330,Meriwether Lewis Electric Coop,TN,43,0
2022,12341,MidAmerican Energy Co,IA,"1,051",260
2022,12341,MidAmerican Energy Co,IL,111,0
2022,12341,MidAmerican Energy Co,SD,18,0
2022,12351,City of Mesa - (AZ),AZ,30,0
2022,12377,Midwest Energy Cooperative,IN,1,0
2022,12377,Midwest Energy Cooperative,MI,99,0
2022,12377,Midwest Energy Cooperative,OH,5,0
2022,12390,Metropolitan Edison Co,PA,779,662
2022,12395,Menard Electric Coop,IL,60,36
2022,12439,"Midstate Electric Coop, Inc",OR,47,.
2022,12450,Midland Power Coop,IA,144,2
2022,12452,Mid-South Electric Coop Assn,TX,69,.
2022,12462,Mid-Carolina Electric Coop Inc,SC,83,0
2022,12470,Middle Tennessee E M C,TN,289,266
2022,12473,Town of Middleborough - (MA),MA,12,12
2022,12478,Town of Middletown - (DE),DE,9,9
2022,12515,"Midwest Electric, Inc",OH,41,0
2022,12524,Midwest Energy Inc,KS,375,.
2022,12532,City of Milan,TN,19,19
2022,12539,Midwest Electric Member Corp,NE,87,75
2022,12540,City of Milford - (DE),DE,11,0
2022,12546,Mille Lacs Energy Cooperative,MN,40,1
2022,12642,Maquoketa Valley Rrl Elec Coop,IA,120,0
2022,12647,"ALLETE, Inc.",MN,354,1
2022,12651,Minnesota Valley Electric Coop,MN,108,108
2022,12674,City of Mishawaka,IN,80,26
2022,12681,Mississippi County Electric Co,AR,27,.
2022,12685,Entergy Mississippi LLC,MS,745,.
2022,12686,Mississippi Power Co,MS,286,40
2022,12692,"Missoula Electric Coop, Inc",ID,1,0
2022,12692,"Missoula Electric Coop, Inc",MT,40,0
2022,12698,Evergy Missouri West,MO,557,0
2022,12700,Missouri Rural Electric Coop,MO,28,9
2022,12706,Mitchell Electric Member Corp,GA,73,.
2022,12744,Modern Electric Water Company,WA,9,0
2022,12745,Modesto Irrigation District,CA,186,0
2022,12782,City of Monett - (MO),MO,18,18
2022,12796,Monongahela Power Co,WV,504,504
2022,12801,City of Monroe - (NC),NC,30,4
2022,12825,NorthWestern Energy LLC - (MT),MT,617,.
2022,12825,NorthWestern Energy LLC - (MT),WY,11,.
2022,12860,Morgan County Rural Elec Assn,CO,71,71
2022,12866,Moon Lake Electric Assn Inc,CO,35,33
2022,12866,Moon Lake Electric Assn Inc,UT,88,88
2022,12894,City of Moorhead - (MN),MN,34,34
2022,12919,Morenci Water and Electric,AZ,2,.
2022,12929,South Central Indiana REMC,IN,60,0
2022,12944,City of Morganton - (NC),NC,24,0
2022,12988,City of Morristown - (TN),TN,34,32
2022,12990,Consolidated Cooperative,OH,43,.
2022,13027,"Mountain Electric Coop, Inc",NC,22,0
2022,13027,"Mountain Electric Coop, Inc",TN,16,0
2022,13032,Mt Carmel Public Utility Co,IL,15,6
2022,13036,Village of Mt. Horeb - (WI),WI,6,6
2022,13039,City of Mt Pleasant - (TN),TN,11,11
2022,13050,"Mountain Parks Electric, Inc",CO,26,0
2022,13058,"Mountain View Elec Assn, Inc",CO,109,0
2022,13073,"Mt Wheeler Power, Inc",NV,24,.
2022,13073,"Mt Wheeler Power, Inc",UT,3,.
2022,13137,City of Murray - (UT),UT,28,28
2022,13138,City of Murray - (KY),KY,19,0
2022,13143,Board of Water Electric & Communications,IA,36,0
2022,13144,City of Muscle Shoals,AL,15,0
2022,13145,Village of Muscoda - (WI),WI,6,3
2022,13196,Northern Plains Electric Coop,ND,136,0
2022,13206,Nantucket Electric Co,MA,8,0
2022,13208,City of Naperville - (IL),IL,117,117
2022,13214,The Narragansett Electric Co,RI,408,30
2022,13216,Nashville Electric Service,TN,516,0
2022,13227,Natchez Trace Elec Power Assn,MS,22,0
2022,13228,City of Natchitoches,LA,24,0
2022,13292,Norris Electric Coop,IL,119,.
2022,13314,Navajo Tribal Utility Authority,AZ,60,44
2022,13314,Navajo Tribal Utility Authority,NM,33,30
2022,13314,Navajo Tribal Utility Authority,UT,14,10
2022,13318,"Navopache Electric Coop, Inc",AZ,38,0
2022,13318,"Navopache Electric Coop, Inc",NM,5,0
2022,13332,"Navarro County Elec Coop, Inc",TX,54,54
2022,13337,Nebraska Public Power District,NE,107,12
2022,13337,Nebraska Public Power District,SD,5,3
2022,13352,City of Negaunee,MI,4,0
2022,13407,Nevada Power Co,NV,"1,041",34
2022,13412,City of New Albany - (MS),MS,20,0
2022,13416,City of New Bern - (NC),NC,16,0
2022,13418,City of New Braunfels - (TX),TX,45,0
2022,13437,City of Newbern,TN,9,7
2022,13438,Village of New Glarus - (WI),WI,5,0
2022,13441,New Hampshire Elec Coop Inc,NH,115,115
2022,13448,City of New Holstein - (WI),WI,6,0
2022,13467,New London Electric&Water Util,WI,38,38
2022,13478,"Entergy New Orleans, LLC",LA,211,.
2022,13481,City of New Richmond,WI,10,10
2022,13482,New River Light & Power Co,NC,23,.
2022,13485,New Smyrna Beach City of,FL,14,0
2022,13511,New York State Elec & Gas Corp,NY,"1,264",0
2022,13519,City of Newark - (DE),DE,34,0
2022,13520,"New-Mac Electric Coop, Inc",MO,54,.
2022,13523,City of Newberry - (SC),SC,5,.
2022,13524,"Newberry Electric Coop, Inc",SC,60,40
2022,13547,"Newnan Wtr, Sewer & Light Comm",GA,24,16
2022,13550,City of Newport,TN,35,34
2022,13573,Niagara Mohawk Power Corp.,NY,"2,013",41
2022,13602,City of Niles - (OH),OH,39,.
2022,13640,Northern Virginia Elec Coop,VA,334,334
2022,13647,Noble County R E M C,IN,29,23
2022,13651,Nolin Rural Electric Coop Corp,KY,84,.
2022,13664,Norris Public Power District,NE,225,0
2022,13669,North Alabama Electric Coop,AL,17,0
2022,13676,"North Arkansas Elec Coop, Inc",AR,93,85
2022,13679,Town of North Attleborough - (MA),MA,11,.
2022,13693,"North Central Elec Coop, Inc",OH,41,41
2022,13694,"North Central Elec Coop, Inc",ND,79,0
2022,13697,North Central Power Co Inc,WI,12,.
2022,13716,North Georgia Elec Member Corp,GA,140,0
2022,13718,City of North Little Rock - (AR),AR,49,42
2022,13725,City of North Platte,NE,53,0
2022,13734,Northeast Oklahoma Electric Co,OK,96,69
2022,13735,Northcentral Mississippi E P A,MS,50,0
2022,13739,Northeast Power,NE,68,.
2022,13750,"Northern Electric Coop, Inc",SD,66,66
2022,13756,Northern Indiana Pub Serv Co,IN,134,.
2022,13757,North Plains Electric Coop Inc,TX,57,.
2022,13758,"Northern Lights, Inc",ID,28,28
2022,13758,"Northern Lights, Inc",MT,8,8
2022,13758,"Northern Lights, Inc",WA,1,1
2022,13762,"Northern Neck Elec Coop, Inc",VA,49,.
2022,13780,Northern States Power Co,MI,28,.
2022,13780,Northern States Power Co,WI,372,.
2022,13781,Northern States Power Co - Minnesota,MN,"1,067",60
2022,13781,Northern States Power Co - Minnesota,ND,65,.
2022,13781,Northern States Power Co - Minnesota,SD,70,.
2022,13783,Northeast Louisiana Power Coop Inc.,LA,11,11
2022,13788,Northern Wasco County PUD,OR,19,0
2022,13799,Prairie Land Electric Coop Inc,KS,149,.
2022,13807,Northwestern Electric Coop Inc - (OK),OK,56,56
2022,13809,NorthWestern Energy - (SD),SD,246,0
2022,13815,Northwestern Wisconsin Elec Co,MN,2,.
2022,13815,Northwestern Wisconsin Elec Co,WI,41,.
2022,13826,City of Norway,MI,4,0
2022,13830,Nueces Electric Cooperative,TX,52,0
2022,13831,City of Norwich - (CT),CT,25,0
2022,13839,City of Norwood - (MA),MA,30,19
2022,13933,City of Oak Ridge,TN,40,0
2022,13936,Oakdale Electric Coop,WI,71,0
2022,13955,City of Ocala,FL,77,0
2022,13962,Oconee Electric Member Corp,GA,46,.
2022,13963,Oconomowoc Utilities,WI,17,0
2022,13965,Oconto Falls Water & Light Comm,WI,5,0
2022,13998,Ohio Edison Co,OH,"1,147","1,138"
2022,14006,Ohio Power Co,OH,"1,688",177
2022,14055,PUD No 1 of Okanogan County,WA,57,0
2022,14062,Oklahoma Electric Coop Inc,OK,78,0
2022,14063,Oklahoma Gas & Electric Co,AR,122,14
2022,14063,Oklahoma Gas & Electric Co,OK,"1,269",389
2022,14078,City of Okolona,MS,8,0
2022,14109,"Oregon Trail El Cons Coop, Inc",OR,77,.
2022,14127,Omaha Public Power District,NE,468,29
2022,14146,City of Opelika - (AL),AL,26,26
2022,14154,Orange & Rockland Utils Inc,NY,236,0
2022,14164,City of Orangeburg - (SC),SC,57,57
2022,14170,Orcas Power & Light Coop,WA,30,0
2022,14175,"Tri-County Electric Coop, Inc (SC)",SC,59,.
2022,14192,Osage Valley Elec Coop Assn,MO,53,53
2022,14194,City of Orrville - (OH),OH,11,2
2022,14224,Otero County Electric Coop Inc,NM,34,0
2022,14232,Otter Tail Power Co,MN,290,0
2022,14232,Otter Tail Power Co,ND,354,0
2022,14232,Otter Tail Power Co,SD,91,0
2022,14238,Ouachita Electric Coop Corp,AR,34,.
2022,14245,Overton Power District No 5,NV,38,38
2022,14246,City of Owatonna - (MN),MN,28,0
2022,14251,Owen Electric Coop Inc,KY,124,0
2022,14268,City of Owensboro - (KY),KY,62,0
2022,14275,City of Oxford - (MS),MS,16,0
2022,14285,Ozark Border Electric Coop,MO,133,.
2022,14288,Ozark Electric Coop Inc - (MO),MO,93,0
2022,14289,Ozarks Electric Coop Corp - (AR),AR,98,.
2022,14289,Ozarks Electric Coop Corp - (AR),OK,26,.
2022,14324,PUD No 2 of Pacific County,WA,33,0
2022,14328,Pacific Gas & Electric Co.,CA,"3,317",0
2022,14354,PacifiCorp,CA,76,0
2022,14354,PacifiCorp,ID,167,0
2022,14354,PacifiCorp,OR,506,0
2022,14354,PacifiCorp,UT,965,0
2022,14354,PacifiCorp,WA,128,0
2022,14354,PacifiCorp,WY,205,0
2022,14371,City of Paducah - (KY),KY,52,52
2022,14381,City of Painesville,OH,16,.
2022,14398,Palmetto Electric Coop Inc,SC,137,0
2022,14401,City of Palo Alto - (CA),CA,68,0
2022,14424,"Panola-Harrison Elec Coop, Inc",LA,28,28
2022,14424,"Panola-Harrison Elec Coop, Inc",TX,28,28
2022,14446,Paragould Light & Water Comm,AR,35,.
2022,14455,City of Paris - (TN),TN,46,43
2022,14468,People's Cooperative Services,MN,78,0
2022,14534,City of Pasadena - (CA),CA,119,0
2022,14537,Pascoag Utility District,RI,5,.
2022,14557,"Pee Dee Electric Coop, Inc",SC,116,102
2022,14563,Pearl River Valley El Pwr Assn,MS,100,0
2022,14599,"Paulding-Putman Elec Coop, Inc",IN,17,0
2022,14599,"Paulding-Putman Elec Coop, Inc",OH,44,0
2022,14602,Pea River Electric Coop,AL,50,.
2022,14605,City of Peabody - (MA),MA,22,.
2022,14606,"Peace River Electric Coop, Inc",FL,60,13
2022,14610,Orlando Utilities Comm,FL,293,293
2022,14624,PUD No 2 of Grant County,WA,244,0
2022,14626,"Pedernales Electric Coop, Inc",TX,305,0
2022,14649,Planters Electric Member Corp,GA,36,.
2022,14653,PUD No 1 of Pend Oreille County,WA,23,.
2022,14668,Peninsula Light Company,WA,33,0
2022,14711,Pennsylvania Electric Co,NY,12,8
2022,14711,Pennsylvania Electric Co,PA,"1,227",895
2022,14715,PPL Electric Utilities Corp,PA,"1,277","1,277"
2022,14716,Pennsylvania Power Co,PA,191,191
2022,14717,Pee Dee Electric Member Corp,NC,26,17
2022,14724,Pennyrile Rural Electric Coop,KY,83,19
2022,14775,People's Electric Cooperative,OK,75,0
2022,14839,City of Peru - (IN),IN,18,0
2022,14840,City of Peru - (IL),IL,20,13
2022,14864,Petit Jean Electric Coop Corp,AR,45,.
2022,14940,PECO Energy Co,PA,"2,115",.
2022,14947,City of Philadelphia - (MS),MS,9,9
2022,15016,Pickwick Electric Coop,TN,39,39
2022,15023,Piedmont Electric Member Corp,NC,68,0
2022,15040,City of Pierre - (SD),SD,20,0
2022,15045,Pike County Light & Power Co,PA,1,0
2022,15048,Electrical Dist No2 Pinal County,AZ,25,25
2022,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,52,0
2022,15073,"Pioneer Electric Coop, Inc - (KS)",KS,74,74
2022,15086,Pioneer Power and Light Co,WI,1,.
2022,15095,City of Piqua - (OH),OH,15,.
2022,15138,"Platte-Clay Electric Coop, Inc",MO,64,.
2022,15141,Plateau Electric Cooperative,TN,25,0
2022,15145,City of Plattsburgh - (NY),NY,95,10
2022,15159,City of Plymouth - (WI),WI,23,0
2022,15175,Pointe Coupee Elec Member Corp,LA,31,0
2022,15202,City of Ponca City - (OK),OK,30,0
2022,15211,Pontotoc Electric Power Assn,MS,50,0
2022,15229,City of Poplar Bluff - (MO),MO,25,0
2022,15231,City of Port Angeles - (WA),WA,24,3
2022,15248,Portland General Electric Co,OR,697,7
2022,15257,"Poudre Valley REA, Inc",CO,138,.
2022,15263,The Potomac Edison Company,MD,355,355
2022,15263,The Potomac Edison Company,WV,168,168
2022,15270,Potomac Electric Power Co,DC,766,.
2022,15270,Potomac Electric Power Co,MD,723,.
2022,15291,Prairie Energy Coop,IA,80,0
2022,15293,Powell Valley Electric Coop,TN,21,0
2022,15293,Powell Valley Electric Coop,VA,11,0
2022,15312,Village of Prairie Du Sac - (WI),WI,10,1
2022,15334,Prentiss County Elec Pwr Assn,MS,30,29
2022,15340,Presque Isle Elec & Gas Coop,MI,69,0
2022,15344,Polk-Burnett Electric Coop,WI,54,0
2022,15349,City of Preston,IA,4,4
2022,15410,Prince George Electric Coop,VA,33,.
2022,15419,PUD No 3 of Mason County,WA,46,0
2022,15444,Provo City Corp,UT,44,0
2022,15466,Public Service Co of Colorado,CO,812,290
2022,15470,"Duke Energy Indiana, LLC",IN,"1,279",364
2022,15472,Public Service Co of NH,NH,347,0
2022,15473,Public Service Co of NM,NM,557,389
2022,15474,Public Service Co of Oklahoma,OK,775,122
2022,15477,Public Service Elec & Gas Co,NJ,"2,891",.
2022,15500,Puget Sound Energy Inc,WA,"1,135",85
2022,15507,City of Pulaski - (TN),TN,37,0
2022,15671,Randolph Electric Member Corp,NC,73,59
2022,15700,Rayle Electric Membership Corp,GA,50,0
2022,15746,Red River Valley Rrl Elec Assn,OK,52,52
2022,15748,Town of Reading - (MA),MA,28,20
2022,15776,Reedy Creek Improvement Dist,FL,97,97
2022,15783,City of Redding - (CA),CA,68,0
2022,15804,Reedsburg Utility Comm,WI,28,0
2022,15978,City of Richland Center - (WI),WI,12,0
2022,15979,City of Richland - (WA),WA,79,.
2022,15989,City of Richmond - (IN),IN,72,0
2022,16057,"Rio Grande Electric Coop, Inc",NM,5,.
2022,16057,"Rio Grande Electric Coop, Inc",TX,58,.
2022,16060,Riverland Energy Cooperative,WI,76,.
2022,16063,"Rita Blanca Electric Coop, Inc",TX,59,.
2022,16082,City of River Falls,WI,20,2
2022,16088,City of Riverside - (CA),CA,131,0
2022,16101,Roanoke Electric Member Corp,NC,42,0
2022,16146,"Navasota Valley Elec Coop, Inc",TX,57,52
2022,16179,Rochelle Municipal Utilities,IL,23,6
2022,16181,Rochester Public Utilities,MN,80,44
2022,16183,Rochester Gas & Electric Corp,NY,576,0
2022,16195,City of Rock Hill - (SC),SC,37,.
2022,16196,Rock Energy Cooperative,IL,23,19
2022,16196,Rock Energy Cooperative,WI,36,15
2022,16213,Rockland Electric Co,NJ,89,0
2022,16223,City of Rockwood - (TN),TN,19,19
2022,16226,City of Rocky Mount - (NC),NC,50,50
2022,16259,City of Rolla - (MO),MO,50,.
2022,16286,Rosebud Electric Coop Inc,SD,25,25
2022,16295,City of Roseville - (CA),CA,104,0
2022,16368,Runestone Electric Assn,MN,64,0
2022,16382,"Rural Electric Coop, Inc",OK,52,0
2022,16458,City of Russellville - (AL),AL,15,13
2022,16459,City of Russellville - (KY),KY,8,3
2022,16461,"Rusk County Electric Coop, Inc",TX,41,.
2022,16463,City of Ruston - (LA),LA,19,19
2022,16496,Rutherford Elec Member Corp,NC,205,0
2022,16534,Sacramento Municipal Util Dist,CA,760,130
2022,16555,Salem Electric - (OR),OR,23,.
2022,16558,City of Salem - (VA),VA,45,.
2022,16565,Salmon River Electric Coop Inc,ID,6,6
2022,16572,Salt River Project,AZ,"1,435",0
2022,16587,Salt River Electric Coop Corp,KY,106,55
2022,16603,"San Luis Valley R E C, Inc",CO,54,.
2022,16604,City of San Antonio - (TX),TX,685,46
2022,16606,"Santee Electric Coop, Inc",SC,146,0
2022,16609,San Diego Gas & Electric Co,CA,"1,055",0
2022,16611,Access Energy Coop,IA,64,31
2022,16612,City & County of San Francisco,CA,7,2
2022,16613,Sam Houston Electric Coop Inc,TX,125,.
2022,16616,"San Isabel Electric Assn, Inc",CO,73,0
2022,16622,"San Miguel Power Assn, Inc",CO,44,0
2022,16627,San Patricio Electric Coop Inc,TX,39,38
2022,16629,Sand Mountain Electric Coop,AL,55,0
2022,16638,"San Bernard Electric Coop, Inc",TX,58,0
2022,16655,City of Santa Clara - (CA),CA,190,0
2022,16674,Satilla Rural Elec Member Corporation,GA,82,0
2022,16740,Scenic Rivers Energy Coop,IL,4,.
2022,16740,Scenic Rivers Energy Coop,WI,75,.
2022,16751,Three Rivers Electric Coop,MO,67,0
2022,16805,SEMO Electric Cooperative,MO,64,.
2022,16829,City of Scottsboro,AL,16,16
2022,16865,Sawnee Electric Membership Corporation,GA,239,179
2022,16868,City of Seattle - (WA),WA,250,.
2022,16900,City of Seguin - (TX),TX,22,22
2022,16930,Sequachee Valley Electric Coop,TN,45,11
2022,16949,Sevier County Electric System,TN,80,0
2022,16971,Shakopee Public Utilities Comm,MN,39,.
2022,17011,Shawano Municipal Utilities,WI,11,.
2022,17033,Sheffield Utilities,AL,57,0
2022,17038,RushShelby Energy,IN,42,0
2022,17040,"Shelby Electric Coop, Inc",IL,62,.
2022,17044,"Shelby Energy Co-op, Inc",KY,47,.
2022,17047,City of Shelbyville - (TN),TN,18,0
2022,17066,Shenandoah Valley Elec Coop,VA,133,0
2022,17127,Town of Shrewsbury - (MA),MA,25,15
2022,17166,Sierra Pacific Power Co,NV,345,0
2022,17177,City of Sikeston - (MO),MO,24,16
2022,17184,City of Siloam Springs - (AR),AR,18,.
2022,17252,Singing River Elec Cooperative,AL,10,7
2022,17252,Singing River Elec Cooperative,MS,168,100
2022,17260,North West Rural Electric Coop,IA,123,.
2022,17261,Slope Electric Coop Inc,ND,55,.
2022,17267,Sioux Valley SW Elec Coop,MN,32,.
2022,17267,Sioux Valley SW Elec Coop,SD,134,.
2022,17324,Slinger Utilities,WI,1,1
2022,17452,City of Smithville - (TN),TN,8,8
2022,17470,PUD 1 of Snohomish County,WA,385,292
2022,17512,Village of Solvay - (NY),NY,15,0
2022,17534,"South Alabama Elec Coop, Inc",AL,50,0
2022,17539,"Dominion Energy South Carolina, Inc",SC,877,0
2022,17540,"South Central Ark El Coop, Inc",AR,23,23
2022,17543,South Carolina Public Service Authority,SC,297,254
2022,17550,South Central Electric Assn,MN,75,0
2022,17561,South Plains Electric Coop Inc,TX,175,154
2022,17564,South Kentucky Rural E C C,KY,143,0
2022,17564,South Kentucky Rural E C C,TN,6,0
2022,17565,South Louisiana Elec Coop Assn,LA,38,0
2022,17572,South River Elec Member Corp,NC,121,121
2022,17577,City of South Sioux City,NE,19,11
2022,17585,"Southeastern IL Elec Coop, Inc",IL,131,1
2022,17592,Southeast Colorado Power Assn,CO,59,.
2022,17599,Southeastern Indiana R E M C,IN,20,.
2022,17603,Southeastern Electric Coop Inc - (OK),OK,33,31
2022,17609,Southern California Edison Co,CA,"4,439","2,818"
2022,17612,Bear Valley Electric Service,CA,26,0
2022,17633,Southern Indiana Gas & Elec Co,IN,227,8
2022,17637,Southern Maryland Elec Coop Inc,MD,247,0
2022,17642,Southern Public Power District,NE,224,0
2022,17646,"Southern Pine Elec Coop, Inc",AL,37,0
2022,17647,Southern Pine Electric Cooperative,MS,125,.
2022,17671,Southwest Arkansas E C C,AR,93,93
2022,17671,Southwest Arkansas E C C,OK,2,2
2022,17671,Southwest Arkansas E C C,TX,5,5
2022,17683,Southwest Mississippi E P A,MS,70,.
2022,17684,Southwest Louisiana E M C,LA,169,169
2022,17692,Southwest Public Power Dist,NE,75,0
2022,17693,"Southwest Texas Elec Coop, Inc",TX,63,63
2022,17694,Southwest Tennessee E M C,TN,78,0
2022,17697,Southwestern Electric Coop Inc - (IL),IL,90,0
