Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Delivery Company,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2022,4744,Dalton Utilities,,M,Municipal,,X,,,X,,,,,X,X,,X,X,X
2022,4791,City of Danville - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,4792,Village of Daggett - (MI),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,4794,City of Danville - (VA),,M,Municipal,,X,,,X,X,X,,X,,X,,X,X,X
2022,4796,"Darke Rural Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,4799,Darlington Light & Power Co,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,4836,City of David City,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,4848,Daviess Martin County R E M C,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,4911,Dawson Power District,,P,Political Subdivision,X,X,,X,X,,X,,X,X,X,X,X,X,X
2022,4914,Village of Davenport - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,4919,City of Dayton - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,4920,City of Dayton - (TN),,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2022,4922,Dayton Power & Light Co,,I,Investor Owned,X,X,,,X,,,,X,,X,X,X,X,X
2022,4934,Village of De Witt - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,4939,"Deaf Smith Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,4958,Decatur Utilities,,M,Municipal,X,X,,,X,X,,,,X,X,X,X,X,X
2022,4959,Aniak Light & Power Co Inc,Y,I,Investor Owned,,,,,,,,,,,,,,X,
2022,4960,Decatur County Rural E M C,,C,Cooperative,,X,,,X,X,,,X,,X,X,X,X,X
2022,4961,Village of Decatur - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,4975,Deep East Texas Elec Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,4981,City of Deaver - (WY),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5015,Delano Municipal Utilities,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5021,Delaware County Elec Coop Inc,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,5027,Delmarva Power,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,5036,City of Delta - (CO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5056,City of Denison - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5063,City of Denton - (TX),,M,Municipal,,X,,,X,X,X,,X,X,X,X,X,X,X
2022,5070,Delaware Electric Cooperative,,C,Cooperative,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,5071,Town of Dunreith - (IN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5076,City of Denver - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5078,"Denton County Elec Coop, Inc",,C,Cooperative,,X,,X,X,X,,,X,X,X,X,X,X,X
2022,5086,Delta Montrose Electric Assn,,C,Cooperative,,X,,,X,X,,,X,X,X,,X,X,X
2022,5096,Village of Deshler - (OH),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5097,City of Deshler - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5109,DTE Electric Company,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,5111,City of Detroit Lakes - (MN),Y,M,Municipal,,X,,,,X,,,,X,,,,X,
2022,5148,City of Dickson,,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,5154,City of Dighton - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5155,City of Dike,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5175,Dixie Electric Power Assn,,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2022,5202,Dixie Electric Membership Corp,,C,Cooperative,,X,,X,X,,,,X,,X,X,X,X,X
2022,5204,Dixie Electric Coop,,C,Cooperative,,X,,,X,,X,,,,X,X,X,X,X
2022,5236,City of Doerun - (GA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5309,City of Dothan - (AL),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,5325,City of Douglas,,M,Municipal,,X,,,X,X,,,,,X,,X,X,X
2022,5326,PUD No 1 of Douglas County,,P,Political Subdivision,,X,,,X,,,,X,,X,,X,X,X
2022,5327,Douglas Electric Coop - (OR),Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,5328,"Douglas Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,5334,"Doniphan Elec Coop Assn, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,5335,City of Dover - (DE),,M,Municipal,X,X,,X,X,,,,X,,X,,X,X,X
2022,5336,City of Dover - (OH),,M,Municipal,,X,,X,X,,,,,,X,X,X,X,X
2022,5343,City of Dowagiac,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5350,Village of Dorchester - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5354,City of Drain - (OR),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5372,Town of Drexel - (NC),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5392,Dublin Municipal Electric Util,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5394,Dubois Rural Electric Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,5397,City of Dunnell - (MN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5399,Duck River Elec Member Corp,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2022,5402,City of Due West - (SC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5416,"Duke Energy Carolinas, LLC",,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,5417,Dunn County Electric Coop,,C,Cooperative,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,5429,City of Duncan - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5438,"Duncan Valley Elec Coop, Inc",Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,5442,Borough of Duncannon - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5470,ConocoPhillips Company,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2022,5479,City of Durant - (MS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5480,Town of Danvers,,M,Municipal,,X,,X,X,,,,X,,X,X,X,X,X
2022,5487,Duquesne Light Co,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,5509,City of Dyersburg,,M,Municipal,,X,,,X,X,,,,,X,X,X,X,X
2022,5518,City of Dysart - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5529,City of Durant - (IA),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,5531,Enerstar Power Corp,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,5535,Egyptian Electric Coop Assn,,C,Cooperative,,X,,,X,,,,,,X,,X,X,X
2022,5551,City of Eagle River - (WI),,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,5552,"East River Elec Pwr Coop, Inc",,C,Cooperative,,,,X,,,X,,,,X,,,,X
2022,5563,City of Earlville - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5574,East Central Energy,,C,Cooperative,X,X,,,X,,,,X,X,X,X,X,X,X
2022,5575,City of East Grand Forks - (MN),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,5578,East Mississippi Elec Pwr Assn,,C,Cooperative,,X,,,X,X,,,,X,X,X,X,X,X
2022,5580,"East Kentucky Power Coop, Inc",,C,Cooperative,,,,X,,,X,,,,X,,,,X
2022,5582,City of East Point - (GA),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,5583,City of Easton - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5584,East End Mutual Elec Co Ltd,Y,C,Cooperative,,,,,,,,,,,,,,X,
2022,5585,Eastern Illinois Elec Coop,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,5586,Borough of East Conemaugh,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5588,East-Central Iowa Rural Elec Coop,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,5598,East Central Oklahoma Elec Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,5605,Eastern Iowa Light & Power Coop,,C,Cooperative,,X,,,X,X,X,,X,X,X,X,X,X,X
2022,5609,Eastern Maine Electric Coop,,C,Cooperative,X,X,,,X,,,,X,,X,X,X,X,X
2022,5625,Easton Utilities Comm,,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,5630,City of Eaton Rapids - (MI),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,5631,Town of Eatonville - (WA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5632,Eau Claire Electric Coop,Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,5644,"Edisto Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,5653,Village of Edgerton - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5655,Edinburgh Municipal Utilities,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5656,Edgecombe-Martin County E M C,,C,Cooperative,,X,,,X,,,,,,X,X,X,X,X
2022,5661,City of Edmond - (OK),,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2022,5686,City of El Dorado Springs - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5692,City of Eitzen - (MN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5701,El Paso Electric Co,,I,Investor Owned,X,X,,X,X,X,X,,X,,X,X,X,X,X
2022,5703,Empire Natural Gas Corporation,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2022,5721,City of Elfin Cove - (AK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5728,City of Elba - (AL),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5729,Electrical Dist No8 Maricopa,,P,Political Subdivision,,X,,,,,X,,,,X,,X,X,X
2022,5730,City of Elberton,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5732,City of Elbow Lake - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5741,City of Eldorado - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5742,Eldridge City Utilities,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5744,City of Electra - (TX),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5752,Village of Eldorado - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5760,City of Elizabeth City - (NC),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,5762,Village of Elk Creek - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5763,City of Elizabethton - (TN),,M,Municipal,,X,,,X,,,,,X,X,,X,X,X
2022,5771,City of Elk Point,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5773,City of Elk River,,M,Municipal,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,5777,City of Elkhorn - (WI),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,5780,Elkhorn Rural Public Pwr Dist,,P,Political Subdivision,,X,,X,X,,X,,X,,X,X,X,X,X
2022,5794,Town of Elkton,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5795,City of Elsmore - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5796,City of Ellaville,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5802,City of Ellinwood - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5827,City of Ellsworth - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5828,Borough of Ellwood City - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5832,Elmhurst Mutual Power & Light Co,,C,Cooperative,,X,,,X,,X,,X,,X,,X,X,X
2022,5833,Village of Elmore - (OH),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5834,City of Elroy - (WI),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5839,City of Elwood - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5841,City of Ely - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5850,City of Emerson - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5860,Empire District Electric Co,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,5862,"Empire Electric Assn, Inc",,C,Cooperative,,X,,,X,X,X,,X,X,X,X,X,X,X
2022,5875,Village of Endicott - (NY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5880,"Energy Coop of New York, Inc",,R,Retail Power Marketer,X,,,X,,,,,,,X,,X,,X
2022,5896,Town of Enfield - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5905,Excelsior Electric Member Corp,,C,Cooperative,,X,,X,X,,,,X,,X,X,X,X,X
2022,5915,Village of Enosburg Falls - (VT),Y,M,Municipal,,,,,,,,,,X,,,,X,
2022,5919,City of Enterprise - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5927,Village of Endicott - (NE),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5928,Town of Etna Green,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5929,"Fairfield Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,,,X,X,X,X,X
2022,5930,Village of Fairport - (NY),,M,Municipal,,X,,,X,,X,,,,X,X,X,X,X
2022,5932,City of Ephraim - (UT),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5935,Borough of Ephrata - (PA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,5945,City of Erath - (LA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5957,City of Erie - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5961,Town of Erwin - (TN),,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,5964,"Escambia River Elec Coop, Inc",Y,C,Cooperative,,X,,,,X,,,,,,,,X,
2022,5969,City of Escondido - (CA),,M,Municipal,,,,,,,,,,,X,,,,X
2022,5995,City of Estelline - (SD),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,5997,Town of Estes Park,Y,M,Municipal,,X,,,,X,,,,,,,,X,
2022,5998,City of Estherville - (IA),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6008,City of Etowah,,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2022,6019,City of Eudora - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6022,City of Eugene - (OR),,M,Municipal,X,X,,,X,,X,,X,X,X,X,X,X,X
2022,6043,City of Evansville,,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,6052,City of Evergreen - (AL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6112,"Farmers Electric Coop, Inc - (IA)",Y,C,Cooperative,,X,,,,X,,,,X,,,,X,
2022,6127,City of Fairbank - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6130,City of Fairburn - (GA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6132,City of Fairbury,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6136,Village of Fairmont - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6138,City of Fairfax - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6141,City of Fairfield- (IL),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6145,City of Fairhope - (AL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6149,City of Ellensburg - (WA),,M,Municipal,,X,,,X,,,,X,X,X,,X,X,X
2022,6151,Fairmont Public Utilities Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6152,City of Fairview - (OK),Y,M,Municipal,,X,,,,X,,,,,,,,X,
2022,6154,Fairview City Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6155,"Farmers Electric Company, Ltd - (ID)",Y,C,Cooperative,,,,,,,,,,,,,,X,
2022,6157,City of Faith - (SD),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6168,Farmers Electric Coop - (IA),Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,6169,Fall River Rural Elec Coop Inc,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,6172,City of Fallon - (NV),Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,6173,Fannin County Electric Coop,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6175,City of Falls City - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6178,City of Falmouth - (KY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6181,"Farmers Electric Coop, Inc - (MO)",,C,Cooperative,,X,,X,X,,,,X,,X,X,X,X,X
2022,6182,"Farmers Electric Coop, Inc - (TX)",,C,Cooperative,,X,,X,X,X,,,X,X,X,X,X,X,X
2022,6183,"Fayette Electric Coop, Inc",,C,Cooperative,,X,,,X,,,,X,,X,,X,X,X
2022,6192,City of Farmer City - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6194,Farmers Rural Electric Coop Corp - (KY),,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,6198,"Farmers Electric Coop, Inc - (NM)",,C,Cooperative,,X,,,X,,X,,X,,X,X,X,X,X
2022,6203,City of Farmersville - (TX),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6204,City of Farmington - (NM),,M,Municipal,X,X,,,X,,,,X,,X,X,X,X,X
2022,6205,City of Farmington - (MO),,M,Municipal,,X,,,X,,,,X,X,X,,X,X,X
2022,6206,Farmers Electric Coop Corp - (AR),Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6207,Farmington River Power Company,,I,Investor Owned,X,,,,X,,,,,,X,,X,X,X
2022,6209,Town of Farmville - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6210,City of Farnhamville - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6231,City of Fayette - (MO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6234,City of Fayetteville,,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,6235,Fayetteville Public Works Commission,,M,Municipal,X,X,,X,X,X,,,,X,X,X,X,X,X
2022,6258,Federated Rural Electric Assn,,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,6272,"FEM Electric Assn, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6274,City of Fennimore - (WI),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6276,Town of Ferdinand - (IN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6297,PUD No 1 of Ferry County,Y,P,Political Subdivision,,X,,,,,,,,,,,,X,
2022,6316,Fillmore City Corporation,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6335,"Firelands Electric Coop, Inc",Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6342,First Electric Coop Corp,,C,Cooperative,X,X,,X,X,,,,X,,X,X,X,X,X
2022,6369,Fishers Island Utility Co Inc,,I,Investor Owned,X,X,,,X,,,,,,X,,X,X,X
2022,6374,Fitchburg Gas & Elec Light Co,,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,6380,Fitzgerald Wtr Lgt & Bond Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6389,Energy Harbor Generation LLC,,W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2022,6390,City of Flandreau,Y,M,Municipal,,X,,,,,,,,X,,,,X,
2022,6395,Flathead Electric Coop Inc,,C,Cooperative,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,6396,City of Flatonia - (TX),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6411,Flint Electric Membership Corp,,C,Cooperative,,X,,X,X,X,,,X,,X,X,X,X,X
2022,6417,City of Flora - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6418,Town of Fleming - (CO),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6422,City of Florence - (AL),,M,Municipal,X,X,,,X,X,,,,X,X,,X,X,X
2022,6424,Florence Utility Comm,,M,Municipal,,X,,,X,X,,,X,,X,X,X,X,X
2022,6425,Flora Utilities,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6427,City of Floresville,,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,6431,"Flint Hills Rural E C A, Inc",Y,C,Cooperative,,X,,,,X,,,,X,,,,X,
2022,6442,Fleming-Mason Energy Coop Inc,,C,Cooperative,,X,,,X,X,,,X,X,X,X,X,X,X
2022,6443,"Florida Keys El Coop Assn, Inc",,C,Cooperative,,X,,,X,,,,X,,X,X,X,X,X
2022,6452,Florida Power & Light Co,,I,Investor Owned,X,X,,X,X,,X,,X,X,X,X,X,X,X
2022,6455,"Duke Energy Florida, LLC",,I,Investor Owned,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,6457,Florida Public Utilities Co,,I,Investor Owned,X,X,,,X,X,X,,X,,X,X,X,X,X
2022,6458,Energy Harbor Corp.,,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2022,6472,City of Floydada - (TX),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6491,Foley Board of Utilities,,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,6496,City of Fonda - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6501,City of Fontanelle - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6509,Town of Fort Laramie- (WY),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6567,Florida Municipal Power Agency,,M,Municipal,,,,,,,,,,,X,,,,X
2022,6579,City of Forest City- (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6580,Town of Forest City,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6582,City of Forest Grove,,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,6598,City of Forsyth - (GA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6604,City of Fort Collins - (CO),,M,Municipal,X,X,,X,X,X,X,,X,X,X,X,X,X,X
2022,6608,Fort Loudoun Electric Coop,,C,Cooperative,,X,,,X,X,,,,X,X,X,X,X,X
2022,6609,City of Fort Meade - (FL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6610,City of Fort Morgan,,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,6611,Fort Belknap Electric Coop Inc,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6612,Fort Payne Improvement Authority,,M,Municipal,,X,,,X,X,,,,X,X,,X,X,X
2022,6613,Town of Fountain - (NC),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6615,City of Fort Pierre - (SD),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6616,Fort Pierce Utilities Authority,,M,Municipal,,X,,,X,,X,,X,,X,X,X,X,X
2022,6617,Fort Valley Utility Comm,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6618,Town of Fort Supply - (OK),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6627,City of Fosston - (MN),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6638,City of Fountain,,M,Municipal,,X,,,X,X,,,X,,X,,X,X,X
2022,6640,Four County Elec Member Corp,,C,Cooperative,,X,,,X,X,X,,X,,X,X,X,X,X
2022,6641,4-County Electric Power Assn,,C,Cooperative,X,X,,,X,X,,,,X,X,X,X,X,X
2022,6707,City of Frankfort - (IN),,M,Municipal,,X,,,X,,,,,,X,,X,X,X
2022,6708,City of Frankfort - (KY),,M,Municipal,,X,,,X,,,,X,,X,X,X,X,X
2022,6709,Easley Combined Utility System,,M,Municipal,,X,,X,X,X,,,X,X,X,X,X,X,X
2022,6710,Town of Edenton - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6711,Village of Frankfort - (NY),Y,M,Municipal,,X,,,,X,,,,,,,,X,
2022,6715,City of Franklin - (VA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6716,PUD No 1 of Franklin County,,P,Political Subdivision,,X,,,X,,X,,X,,X,X,X,X,X
2022,6717,Franklin Electric Coop - (AL),,C,Cooperative,,X,,,X,X,,,,,X,,X,X,X
2022,6718,City of Franklin - (KY),,M,Municipal,,X,,,X,X,,,,,X,,X,X,X
2022,6722,Franklin Rural Electric Coop - (IA),Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,6723,City of Franklin - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6735,Town of Frankton - (IN),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6750,City of Frederick - (OK),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6753,City of Fredonia - (AZ),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6758,City of Fredericksburg - (TX),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6759,City of Fredericksburg - (IA),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6761,City of Fredericktown - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6762,City of Fredonia - (KS),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6764,Village of Freeburg - (IL),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6775,Village of Freeport - (NY),,M,Municipal,,X,,,X,,,,,,X,X,X,X,X
2022,6779,City of Fremont - (NE),,M,Municipal,X,X,,,X,,,,X,,X,X,X,X,X
2022,6780,Town of Fremont - (NC),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6782,Freeborn Mower Electric Cooperative,,C,Cooperative,,X,,X,X,X,X,,X,,X,X,X,X,X
2022,6784,French Broad Elec Member Corp,,C,Cooperative,,X,,,X,,X,,X,X,X,X,X,X,X
2022,6793,City of Friend - (NE),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6803,Town of Front Royal,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6804,Frontier Power Company,Y,C,Cooperative,,X,,,,,,,,,,,,X,
2022,6839,City of Fulton - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6840,City of Fulton - (KY),,M,Municipal,,X,,,X,,,,,X,X,,X,X,X
2022,6848,Fulton County Rural E M C,Y,C,Cooperative,,X,,,,,,,,X,,,,X,
2022,6866,"G & K, Inc",Y,I,Investor Owned,,,,,,,,,,,,,,X,
2022,6894,City of Gaffney - (SC),,M,Municipal,,X,,,X,,,,X,X,X,X,X,X,X
2022,6907,City of Greendale,Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6909,Gainesville Regional Utilities,,M,Municipal,,X,,,X,X,X,,X,X,X,X,X,X,X
2022,6914,City of Galion,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6915,Galena Electric Utility,Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6923,City of Gallatin - (TN),,M,Municipal,,X,,,X,X,,,,X,X,X,X,X,X
2022,6924,City of Gallatin - (MO),Y,M,Municipal,,X,,,,,,,,,,,,X,
2022,6930,City of Gallup - (NM),Y,M,Municipal,,X,,,,X,,,,,,,,X,
2022,6931,City of Galva - (KS),Y,M,Municipal,,,,,,,,,,,,,,X,
2022,6941,City of Garden City,,M,Municipal,,X,,,X,,,,,,X,,X,X,X
