|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2022,4265,Continental Divide El Coop Inc,NM,Cooperative,WECC,76.4,67.2,.,"635,814",.,.,0,.,.,0,.,"635,814","580,086",.,.,329,"55,399","635,814","54,816.0",.,.,.,.,.,"54,816.0",O
2022,4280,Conway Corporation,AR,Municipal,SERC,209.0,170.0,"195,578","758,604",.,.,0,.,.,0,.,"954,182","908,297",.,.,.,"45,885","954,182","81,648.0",.,.,.,.,"4,155.0","85,803.0",O
2022,4294,City of Cookeville - (TN),TN,Municipal,SERC,122.6,111.7,0,"583,224",0,.,0,0,0,0,0,"583,224","560,278",0,0,520,"22,426","583,224","60,531.0",.,0.0,0.0,0.0,"1,260.3","61,791.3",O
2022,4295,Comanche County Elec Coop Assn,TX,Cooperative,TRE,60.9,78.7,.,"344,559",.,.,0,.,.,0,.,"344,559","328,460",.,.,.,"16,099","344,559","44,410.0",.,.,.,.,423.0,"44,833.0",O
2022,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,SPP,78.4,71.9,.,"356,346",.,.,0,.,.,0,.,"356,346","329,940",.,.,543,"25,863","356,346","37,822.4",.,.,.,.,"2,337.2","40,159.6",O
2022,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,WECC,46.4,80.1,.,"356,102",.,.,0,.,.,0,.,"356,102","338,166",.,.,718,"17,218","356,102","39,557.1",.,.,.,.,386.3,"39,943.4",O
2022,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,SERC,75.5,109.3,.,"337,159",.,.,0,.,.,0,.,"337,159","317,595",.,.,"19,564",.,"337,159","44,703.0",.,.,.,.,"2,713.0","47,416.0",O
2022,4356,Colorado River Comm of Nevada,NV,State,WECC,285.0,283.4,.,"1,066,401",.,.,0,.,.,0,.,"1,066,401","343,401","723,000",.,.,.,"1,066,401","7,226.0","2,463.0","21,290.1",0.0,0.0,0.0,"30,979.1",O
2022,4362,Corn Belt Energy Corporation,IL,Cooperative,RFC,152.9,133.2,.,"672,579",.,.,0,.,.,0,.,"672,579","649,572",.,.,"1,371","21,636","672,579","83,916.0",.,.,.,.,231.6,"84,147.6",O
2022,4363,Corn Belt Power Coop,IA,Cooperative,MRO,315.6,311.5,"417,604","1,657,594",.,.,0,.,.,0,.,"2,075,198",.,"2,062,478",.,.,"12,720","2,075,198",.,.,"137,225.3",.,"14,995.3",389.6,"152,610.2",O
2022,4373,Cornhusker Public Power Dist,NE,Political Subdivision,MRO,76.0,71.3,.,"479,183",.,.,0,"4,889","4,889",0,.,"479,183","447,484",.,.,583,"31,116","479,183","39,130.4",0.0,0.0,0.0,0.0,73.9,"39,204.3",O
2022,4390,City of Corona - (CA),CA,Municipal,WECC,26.9,22.8,.,"149,008",.,.,0,.,.,0,.,"149,008","142,122",.,.,.,"6,886","149,008","15,884.7",.,.,.,.,.,"15,884.7",O
2022,4401,"Cotton Electric Coop, Inc",OK,Cooperative,SPP,168.2,200.6,.,"889,334",.,.,0,"6,012","6,012",0,.,"889,334","856,620",.,.,70,"32,644","889,334","89,751.4",.,.,.,.,485.3,"90,236.7",O
2022,4410,"Shell Energy North America (US), L.P.",TX,Retail Power Marketer,TRE,.,.,.,"261,252,093","8,366","41,460","-33,094",.,.,0,.,"261,218,999","8,404,795","252,814,204",.,.,.,"261,218,999","572,333.1",.,"13,197,754.0",.,.,.,"13,770,087.1",O
2022,4430,"Covington Electric Coop, Inc",AL,Cooperative,SERC,98.0,129.0,.,"418,786",.,.,0,.,.,0,.,"418,786","398,372",.,.,.,"20,414","418,786","60,297.5",.,.,.,.,"2,012.3","62,309.8",O
2022,4432,Coweta-Fayette El Member Corp,GA,Cooperative,SERC,454.2,440.0,.,"1,734,203",.,.,0,.,.,0,.,"1,734,203","1,648,788",.,.,.,"85,415","1,734,203","198,212.4",.,.,.,.,"10,014.3","208,226.7",O
2022,4433,City of Covington - (GA),GA,Municipal,SERC,89.1,73.2,.,"474,505",.,.,0,.,.,0,.,"474,505","452,944",.,.,"3,480","18,081","474,505","45,556.5",.,.,.,.,"1,694.8","47,251.3",O
2022,4437,City of Covington - (TN),TN,Municipal,SERC,49.1,34.3,0,"241,054",0,.,0,0,0,0,0,"241,054","234,732",0,0,599,"5,723","241,054","22,720.0",.,0.0,0.0,0.0,327.5,"23,047.5",O
2022,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,WECC,614.8,703.6,"45,309","4,463,831",.,.,0,.,.,0,.,"4,509,140","4,438,882",.,"5,382",.,"64,876","4,509,140","244,711.0",.,.,"-16,907.0",.,.,"227,804.0",O
2022,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,RFC,72.4,56.6,.,"384,209",.,.,0,.,.,0,.,"384,209","370,005",.,.,"4,706","9,498","384,209","38,461.0",.,.,.,.,440.9,"38,901.9",O
2022,4509,Craighead Electric Coop Corp,AR,Cooperative,SERC,132.0,141.0,.,"621,238",.,.,0,.,.,0,.,"621,238","569,112",.,.,679,"51,447","621,238","72,873.0",.,.,.,.,"4,410.0","77,283.0",O
2022,4524,"Crawford Electric Coop, Inc",MO,Cooperative,SERC,77.3,94.0,.,"345,143",.,.,0,.,.,0,.,"345,143","325,119",.,.,.,"20,024","345,143","37,316.4",.,.,.,.,651.5,"37,967.9",O
2022,4538,Crisp County Power Comm,GA,Political Subdivision,SERC,87.3,86.3,"40,736","397,317",.,.,0,.,.,0,.,"438,053","421,685",.,.,913,"15,455","438,053","48,266.0",.,.,.,.,.,"48,266.0",O
2022,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,MRO,137.3,113.1,.,"777,946",.,.,0,.,.,0,.,"777,946","728,109",.,.,"1,797","48,040","777,946","85,522.9",.,.,.,.,"1,015.1","86,538.0",O
2022,4604,City of Crystal Falls,MI,Municipal,MISO,3.6,2.9,"5,843","12,541",0,0,.,0,0,.,0,"18,384","17,491",0,0,0,893,"18,384","2,724.0",.,0.0,0.0,0.0,0.0,"2,724.0",O
2022,4607,City of Cuba City,WI,Municipal,MISO,4.8,3.1,0,"19,343",0,0,.,0,0,.,0,"19,343","18,430",0,0,0,913,"19,343","2,267.0",.,0.0,0.0,0.0,0.0,"2,267.0",O
2022,4617,Cullman Power Board,AL,Municipal,SERC,62.9,60.9,0,"283,259",0,.,0,0,0,0,0,"283,259","272,011",0,0,144,"11,104","283,259","34,055.0",.,0.0,0.0,0.0,769.0,"34,824.0",O
2022,4618,"Cullman Electric Coop, Inc",AL,Cooperative,SERC,236.2,310.5,0,"1,151,569",0,.,0,0,0,0,0,"1,151,569","1,075,899",0,0,"1,154","74,516","1,151,569","129,413.0",.,0.0,0.0,0.0,"4,227.7","133,640.7",O
2022,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,SERC,104.0,154.0,.,"533,412",.,.,0,.,.,0,.,"533,412","508,616",.,533,.,"24,263","533,412","57,810.0",.,.,.,.,"2,153.0","59,963.0",O
2022,4624,Cumberland Elec Member Corp,TN,Cooperative,SERC,624.6,846.8,0,"3,020,333",0,.,0,0,0,0,0,"3,020,333","2,877,607",0,0,"1,682","141,045","3,020,333","330,800.0",.,0.0,0.0,0.0,"17,083.9","347,883.9",O
2022,4675,Cuivre River Electric Coop Inc,MO,Cooperative,SERC,347.4,423.9,.,"1,495,752",.,.,0,.,.,0,.,"1,495,752","1,421,993",.,.,"1,452","72,307","1,495,752","131,606.7",.,.,.,.,781.0,"132,387.7",O
2022,4683,City of Cuyahoga Falls - (OH),OH,Municipal,RFC,107.4,64.0,.,"436,512",.,.,0,.,.,0,.,"436,512","403,019",0,"6,499",115,"26,879","436,512","47,335.8",0.0,0.0,0.0,0.0,"3,824.8","51,160.6",O
2022,4715,Dahlberg Light & Power Co,WI,Investor Owned,MRO,24.5,22.6,-423,"122,687",.,.,0,.,.,0,.,"122,264","111,241",.,.,798,"10,225","122,264","14,429.0",.,.,.,.,-388.0,"14,041.0",O
2022,4716,Dairyland Power Coop,WI,Cooperative,MRO,"1,120.0","1,038.0","3,713,445","3,070,107",.,.,0,.,.,0,.,"6,783,552",.,"6,686,205","2,363","4,159","90,825","6,783,552",.,.,"499,261.0",.,"30,755.0","1,107.0","531,123.0",O
2022,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,MRO,86.3,109.8,.,"699,060",.,.,0,.,.,0,.,"699,060","685,505",.,.,.,"13,555","699,060","56,536.6",.,.,.,.,150.6,"56,687.2",O
2022,4720,Dakota Energy Coop Inc,SD,Cooperative,SPP,47.6,54.8,.,"256,538",.,.,0,.,.,0,.,"256,538","247,552",.,394,.,"8,592","256,538","24,922.0",.,.,.,.,-45.7,"24,876.3",O
2022,4743,"Consumers Power, Inc",OR,Cooperative,WECC,78.4,105.3,.,"451,455",.,.,0,.,.,0,.,"451,455","420,900",.,.,"1,319","29,236","451,455","45,458.0",.,.,.,.,804.7,"46,262.7",O
2022,4744,Dalton Utilities,GA,Municipal,SERC,482.8,438.6,"902,727","2,588,200",.,.,0,.,.,0,.,"3,490,927","3,418,265","70,774",564,.,"1,324","3,490,927","248,108.0",.,"11,587.0",.,.,"1,024.0","260,719.0",O
2022,4794,City of Danville - (VA),VA,Municipal,RFC,196.3,201.3,77,"944,751",.,.,0,.,.,0,.,"944,828","894,100",.,.,.,"50,728","944,828","114,388.0",.,.,.,.,.,"114,388.0",O
2022,4848,Daviess Martin County R E M C,IN,Cooperative,RFC,71.6,63.3,.,"415,409",.,.,0,.,.,0,.,"415,409","404,106",.,.,763,"10,540","415,409","38,530.0",.,.,.,.,262.0,"38,792.0",O
2022,4911,Dawson Power District,NE,Political Subdivision,MRO,237.1,109.8,.,"466,079",.,.,0,.,.,0,.,"466,079","419,273",.,.,"1,073","45,733","466,079","42,126.8",.,.,.,128.8,356.4,"42,612.0",O
2022,4920,City of Dayton - (TN),TN,Municipal,SERC,63.8,57.7,0,"311,354",0,.,0,0,0,0,0,"311,354","295,613",0,0,0,"15,741","311,354","31,934.0",.,0.0,0.0,0.0,629.1,"32,563.1",O
2022,4922,Dayton Power & Light Co,OH,Investor Owned,RFC,"3,348.0","3,006.0",.,"4,815,326",.,.,0,.,.,0,.,"4,815,326","4,134,456","541,336",.,"3,671","135,863","4,815,326","499,228.0","232,465.0","44,626.0","54,736.0","63,503.0","14,730.0","909,288.0",O
2022,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,SPP,187.3,149.5,.,"891,469",.,.,0,.,.,0,.,"891,469","841,485",.,.,525,"49,459","891,469","84,369.0",.,.,.,.,396.0,"84,765.0",O
2022,4958,Decatur Utilities,AL,Municipal,SERC,228.6,192.4,0,"1,203,747",0,.,0,0,0,0,0,"1,203,747","1,169,444",0,0,0,"34,303","1,203,747","102,299.0",.,0.0,0.0,0.0,"1,244.7","103,543.7",O
2022,4960,Decatur County Rural E M C,IN,Cooperative,RFC,65.1,62.6,.,"356,131",.,.,0,.,.,0,.,"356,131","348,740",.,.,491,"6,900","356,131","35,377.0",.,.,.,.,281.0,"35,658.0",O
2022,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,TRE,199.0,209.0,.,"1,015,930",.,.,0,.,.,0,.,"1,015,930","863,716","59,817",.,592,"91,805","1,015,930","107,968.0",.,"5,773.0",.,"2,854.0","1,090.0","117,685.0",O
2022,5027,Delmarva Power,DE,Investor Owned,RFC,"4,069.0","3,538.0",.,"7,613,907",.,.,0,.,.,0,.,"7,613,907","6,749,414","356,069",.,"17,409","491,015","7,613,907","959,313.4","171,935.3","22,705.5","24,048.3","192,537.8",.,"1,370,540.3",O
2022,5063,City of Denton - (TX),TX,Municipal,TRE,397.0,440.9,"442,513","1,622,083",.,.,0,.,.,0,.,"2,064,596","1,960,485",.,.,.,"104,111","2,064,596","177,406.0",.,.,.,"60,964.0","69,638.0","308,008.0",O
2022,5070,Delaware Electric Cooperative,DE,Cooperative,RFC,405.0,378.0,"6,756","1,681,413",.,.,0,.,.,0,.,"1,688,169","1,573,288",.,.,"1,821","113,060","1,688,169","202,412.0",.,.,.,.,.,"202,412.0",O
2022,5078,"Denton County Elec Coop, Inc",TX,Cooperative,TRE,"1,813.5","1,130.4",.,"6,422,671",.,.,0,.,.,0,.,"6,422,671","6,227,102",.,.,.,"195,569","6,422,671","835,142.5",.,.,.,.,.,"835,142.5",O
2022,5086,Delta Montrose Electric Assn,CO,Cooperative,WECC,105.0,107.0,"28,324","603,188",.,.,0,.,.,0,.,"631,512","548,828","30,813",.,"1,825","50,046","631,512","69,435.1",.,"2,276.0",.,.,.,"71,711.1",O
2022,5109,DTE Electric Company,MI,Investor Owned,RFC,"10,933.0","6,825.0","40,492,455","8,692,357",.,.,0,.,.,0,.,"49,184,812","40,897,642","6,615,060",.,"70,248","1,601,862","49,184,812","5,589,413.1","85,656.3","286,833.3","323,122.3",.,"77,266.0","6,362,291.0",O
2022,5148,City of Dickson,TN,Municipal,SERC,198.8,215.2,0,"910,189",0,.,0,0,0,0,0,"910,189","850,000",0,0,"1,043","59,146","910,189","96,016.0",.,0.0,0.0,0.0,"3,048.6","99,064.6",O
2022,5175,Dixie Electric Power Assn,MS,Cooperative,SERC,200.7,230.2,.,"883,028",.,.,0,.,.,0,.,"883,028","827,112",.,.,"1,722","54,194","883,028","97,468.7",.,.,.,.,"6,042.0","103,510.7",O
2022,5202,Dixie Electric Membership Corp,LA,Cooperative,SERC,544.7,646.2,.,"2,351,323",.,.,0,.,.,0,.,"2,351,323","2,172,277",.,.,.,"179,046","2,351,323","310,602.5",.,.,.,.,"6,265.6","316,868.1",O
2022,5204,Dixie Electric Coop,AL,Cooperative,SERC,139.8,140.0,.,"593,532",.,.,0,.,.,0,.,"593,532","573,602",.,705,.,"19,225","593,532","73,249.0",.,.,.,.,804.0,"74,053.0",O
2022,5309,City of Dothan - (AL),AL,Municipal,SERC,200.4,221.0,.,"968,845",.,.,0,.,.,0,.,"968,845","949,962",.,.,.,"18,883","968,845","95,465.0",.,.,.,.,.,"95,465.0",O
2022,5325,City of Douglas,GA,Municipal,SERC,59.0,56.9,2,"310,705",.,.,0,.,.,0,.,"310,707","282,492",.,"8,032",.,"20,183","310,707","30,082.8",.,.,.,.,103.4,"30,186.2",O
2022,5326,PUD No 1 of Douglas County,WA,Political Subdivision,WECC,201.0,300.0,"4,487,235","677,742",.,.,0,.,.,0,.,"5,164,977","1,299,695","3,800,479",.,.,"64,803","5,164,977","46,038.0",.,"130,940.0",.,.,"5,912.0","182,890.0",O
2022,5335,City of Dover - (DE),DE,Municipal,RFC,157.2,108.0,"18,089","736,041",.,.,0,.,.,0,.,"754,130","722,812",.,.,.,"31,318","754,130","87,341.0",.,.,.,.,.,"87,341.0",O
2022,5336,City of Dover - (OH),OH,Municipal,RFC,55.1,42.9,"87,868","153,922",.,.,0,.,.,0,.,"241,790","218,167",.,.,.,"23,623","241,790","27,869.0",.,.,.,.,.,"27,869.0",O
2022,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,RFC,71.0,64.0,177,"301,803",.,.,0,.,.,0,.,"301,980","286,909",.,.,.,"15,071","301,980","32,690.0",.,.,.,.,374.0,"33,064.0",O
2022,5399,Duck River Elec Member Corp,TN,Cooperative,SERC,410.9,599.0,0,"2,053,995",0,.,0,0,0,0,0,"2,053,995","1,934,450",0,0,"1,631","117,915","2,053,995","229,251.0",.,0.0,0.0,0.0,"6,177.4","235,428.4",O
2022,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,SERC,"17,995.0","15,321.0","82,743,293","12,655,282","7,792,946","7,744,602","48,344","40,702,700","40,597,266","105,434",.,"95,552,353","81,277,019","9,637,002",.,"73,791","4,564,541","95,552,353","6,830,823.4",.,"695,809.1","70,141.4","117,998.3","96,409.4","7,811,181.6",O
2022,5417,Dunn County Electric Coop,WI,Cooperative,MRO,48.5,38.3,.,"234,741",.,.,0,.,.,0,.,"234,741","224,741",.,.,.,"10,000","234,741","27,072.0",.,.,.,.,111.0,"27,183.0",O
2022,5470,ConocoPhillips Company,TX,Retail Power Marketer,,42.7,13.6,0,"18,074,673",.,.,0,.,.,0,.,"18,074,673","205,425","17,853,841",.,.,"15,407","18,074,673","20,638.7",.,"1,464,825.9",.,.,.,"1,485,464.6",O
2022,5480,Town of Danvers,MA,Municipal,NPCC,76.6,51.3,.,"301,330","3,880",0,"3,880",.,.,0,.,"305,210","291,944",.,13,.,"13,253","305,210","41,960.1",.,.,.,.,.,"41,960.1",O
2022,5487,Duquesne Light Co,PA,Investor Owned,RFC,"1,939.5","2,714.7",.,"4,926,530",.,.,0,.,.,0,.,"4,926,530","4,481,301","22,085",.,"19,090","404,054","4,926,530","795,015.2","284,456.9","1,161.1","-33,419.9","80,306.2","17,460.8","1,144,980.3",O
2022,5509,City of Dyersburg,TN,Municipal,SERC,91.0,67.1,0,"416,550",0,.,0,0,0,0,0,"416,550","399,713",0,0,344,"16,494","416,550","41,847.0",.,0.0,0.0,0.0,"1,380.3","43,227.3",O
2022,5535,Egyptian Electric Coop Assn,IL,Cooperative,RFC,73.3,102.7,.,"345,417",.,.,0,.,.,0,.,"345,417","330,730",.,.,.,"14,687","345,417","42,514.0",.,.,.,.,.,"42,514.0",O
2022,5551,City of Eagle River - (WI),WI,Municipal,MISO,6.5,5.2,0,"31,950",0,0,.,0,0,.,0,"31,950","29,963",0,0,0,"1,987","31,950","3,701.4",.,0.0,0.0,0.0,68.0,"3,769.4",O
2022,5552,"East River Elec Pwr Coop, Inc",SD,Cooperative,MRO,607.4,720.6,.,"4,802,297",.,.,0,.,.,0,.,"4,802,297",.,"4,743,700",.,.,"58,597","4,802,297",.,.,"270,891.8","3,756.1","29,134.9","2,669.0","306,451.8",O
2022,5574,East Central Energy,MN,Cooperative,MRO,185.3,145.2,.,"1,031,724",.,.,0,.,.,0,.,"1,031,724","979,433",.,.,"2,286","50,005","1,031,724","133,607.4",.,.,"-1,205.9",0.0,955.5,"133,357.0",O
2022,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,SERC,51.8,62.4,0,"237,260",0,.,0,0,0,0,0,"237,260","218,570",0,0,"1,153","17,537","237,260","30,779.0",.,0.0,0.0,0.0,"1,293.3","32,072.3",O
2022,5580,"East Kentucky Power Coop, Inc",KY,Cooperative,SERC,"2,465.0","3,747.0","10,192,985","4,462,002",.,.,0,.,.,0,.,"14,654,987",.,"14,570,627",.,"7,529","76,831","14,654,987",.,.,"1,240,965.0",.,"3,301.0","19,071.0","1,263,337.0",O
2022,5582,City of East Point - (GA),GA,Municipal,SERC,93.4,70.3,.,"467,032",.,.,0,.,.,0,.,"467,032","451,119",.,.,"9,555","6,358","467,032","41,664.3",.,.,.,.,324.5,"41,988.8",O
2022,5585,Eastern Illinois Elec Coop,IL,Cooperative,RFC,51.2,61.0,.,"264,645",.,.,0,.,.,0,.,"264,645","246,387",.,.,102,"18,156","264,645","36,274.0",.,.,.,.,30.0,"36,304.0",O
2022,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,RFC,44.0,55.0,.,"237,287",.,.,0,.,.,0,.,"237,287","226,789",.,449,.,"10,049","237,287","23,815.0",.,.,.,.,45.0,"23,860.0",O
2022,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,SPP,160.1,194.9,.,"721,855",.,.,0,.,.,0,.,"721,855","665,830",.,.,.,"56,025","721,855","69,027.0",.,.,.,.,"10,213.0","79,240.0",O
2022,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,MRO,117.0,105.7,.,"618,946",.,.,0,.,.,0,.,"618,946","575,077","25,376",.,"1,088","17,405","618,946","63,281.0",.,"1,481.3",.,.,247.1,"65,009.4",O
2022,5609,Eastern Maine Electric Coop,ME,Cooperative,NPCC,20.0,20.4,.,"99,999",.,.,0,.,.,0,.,"99,999","99,999",.,.,.,.,"99,999","15,832.9",.,.,.,.,680.9,"16,513.8",O
2022,5625,Easton Utilities Comm,MD,Municipal,RFC,57.5,59.6,"9,294","251,883",.,.,0,.,.,0,"-1,589","259,588","243,576",.,28,249,"15,735","259,588","32,495.0",.,.,-680.0,.,.,"31,815.0",O
2022,5644,"Edisto Electric Coop, Inc",SC,Cooperative,SERC,98.0,124.7,.,"385,057",.,.,0,.,.,0,.,"385,057","358,434",.,.,428,"26,195","385,057","51,566.6",.,.,.,.,"1,533.2","53,099.8",O
2022,5656,Edgecombe-Martin County E M C,NC,Cooperative,SERC,52.0,54.9,.,"234,222",.,.,0,.,.,0,.,"234,222","212,552","3,161",.,.,"18,509","234,222","26,575.0",.,281.0,.,.,478.0,"27,334.0",O
2022,5661,City of Edmond - (OK),OK,Municipal,SPP,300.4,166.0,.,"1,010,915",.,.,0,.,.,0,.,"1,010,915","960,887",.,.,.,"50,028","1,010,915","100,443.0",.,.,.,.,"5,197.5","105,640.5",O
2022,5701,El Paso Electric Co,TX,Investor Owned,WECC,"2,201.0","1,187.0","9,647,535","2,756,266","77,812","81,980","-4,168","5,402,706","5,402,706",0,.,"12,399,633","8,384,535","3,475,621",.,"12,899","526,578","12,399,633","1,023,232.0",0.0,"257,979.5","-42,143.1","51,120.5","20,295.7","1,310,484.6",O
2022,5703,Empire Natural Gas Corporation,NY,Retail Power Marketer,RFC,.,.,.,"51,789","10,007",.,"10,007",.,.,0,.,"61,796","57,840",.,.,.,"3,956","61,796","4,329.0",.,.,.,.,.,"4,329.0",O
2022,5729,Electrical Dist No8 Maricopa,AZ,Political Subdivision,WECC,73.0,59.0,.,"411,952",.,.,0,.,.,0,.,"411,952","400,264",.,.,.,"11,688","411,952","35,972.0",.,.,.,.,.,"35,972.0",O
2022,5760,City of Elizabeth City - (NC),NC,Municipal,SERC,68.6,73.9,.,"325,597",.,.,0,.,.,0,.,"325,597","298,037",.,.,.,"27,560","325,597","33,149.0",.,.,.,.,.,"33,149.0",O
2022,5763,City of Elizabethton - (TN),TN,Municipal,SERC,101.5,175.0,0,"546,264",0,.,0,0,0,0,0,"546,264","510,926",0,0,605,"34,733","546,264","60,016.0",.,0.0,0.0,0.0,"1,593.7","61,609.7",O
2022,5773,City of Elk River,MN,Municipal,MRO,75.0,49.8,19,"344,138",.,.,0,.,.,0,.,"344,157","333,645",.,252,.,"10,260","344,157","42,210.0",.,.,.,10.0,"3,501.0","45,721.0",O
2022,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,SPP,137.5,46.5,.,"374,187",.,.,0,.,.,0,.,"374,187","350,771",.,.,.,"23,416","374,187","32,908.0",.,.,.,.,.,"32,908.0",O
2022,5832,Elmhurst Mutual Power & Light Co,WA,Cooperative,WECC,44.5,73.7,.,"295,606",.,.,0,.,.,0,.,"295,606","285,705",.,.,.,"9,901","295,606","19,828.0",.,.,.,.,310.0,"20,138.0",O
2022,5860,Empire District Electric Co,MO,Investor Owned,SPP,"1,124.0","1,249.0","4,281,236","1,943,881",.,.,0,.,.,0,.,"6,225,117","5,041,344","1,172,575",.,"11,198",.,"6,225,117","648,524.2",.,"65,801.1",.,"14,456.0","10,305.1","739,086.4",O
2022,5862,"Empire Electric Assn, Inc",CO,Cooperative,WECC,82.9,85.4,225,"624,769",.,.,0,.,.,0,.,"624,994","617,362",.,.,"1,357","6,275","624,994","58,420.3",.,.,.,.,462.5,"58,882.8",O
2022,5880,"Energy Coop of New York, Inc",NY,Retail Power Marketer,NPCC,117.5,102.0,.,"597,123",.,.,0,.,.,0,.,"597,123","574,157",.,.,.,"22,966","597,123","48,397.0",.,.,.,.,.,"48,397.0",O
2022,5905,Excelsior Electric Member Corp,GA,Cooperative,SERC,98.6,147.5,.,"427,784",.,.,0,.,.,0,.,"427,784","406,201",.,.,.,"21,583","427,784","52,779.3",.,.,900.0,.,"3,826.0","57,505.3",O
2022,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,SERC,158.0,183.0,.,"690,766",.,.,0,.,.,0,.,"690,766","654,222",.,.,.,"36,544","690,766","76,852.0",.,.,.,.,555.0,"77,407.0",O
2022,5930,Village of Fairport - (NY),NY,Municipal,NPCC,78.2,103.4,.,"427,728",.,.,0,.,.,0,"-2,092","425,636","425,170",.,.,466,.,"425,636","24,533.4",.,.,.,.,202.7,"24,736.1",O
2022,5961,Town of Erwin - (TN),TN,Municipal,SERC,40.2,48.0,0,"215,642",0,.,0,0,0,0,0,"215,642","206,565",0,0,0,"9,077","215,642","23,769.0",.,0.0,0.0,0.0,"1,606.8","25,375.8",O
2022,5969,City of Escondido - (CA),CA,Municipal,WECC,0.0,0.5,417,.,.,.,0,.,.,0,.,417,.,417,.,.,.,417,.,.,29.0,.,.,.,29.0,O
2022,6008,City of Etowah,TN,Municipal,SERC,44.4,42.8,0,"219,568",0,.,0,0,0,0,0,"219,568","213,607",0,0,0,"5,961","219,568","20,496.0",.,0.0,0.0,0.0,673.3,"21,169.3",O
2022,6022,City of Eugene - (OR),OR,Municipal,WECC,406.6,482.8,"320,605","3,523,156","216,054","20,151","195,903",0,0,0,0,"4,039,664","2,350,341","1,592,503",0,0,"96,820","4,039,664","222,283.0",0.0,"91,193.0",0.0,"2,271.0","11,454.0","327,201.0",O
2022,6043,City of Evansville,WI,Municipal,MISO,16.7,12.6,0,"73,345",0,0,.,0,0,.,0,"73,345","70,874",0,0,0,"2,471","73,345","8,711.5",.,0.0,0.0,0.0,0.0,"8,711.5",O
2022,6149,City of Ellensburg - (WA),WA,Municipal,WECC,38.4,48.7,.,"224,162",.,.,0,.,.,0,.,"224,162","214,005",.,.,.,"10,157","224,162","18,608.0",.,.,.,.,.,"18,608.0",O
2022,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,WECC,79.0,90.0,"41,983","397,049",.,.,0,.,.,0,.,"439,032","389,465","21,861","3,720",.,"23,986","439,032","34,771.0",.,"1,239.0",.,20.0,258.0,"36,288.0",O
2022,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,SERC,63.3,61.4,.,"318,288",.,.,0,.,.,0,.,"318,288","301,288","2,974",.,.,"14,026","318,288","32,004.1",.,248.7,.,.,752.6,"33,005.4",O
